timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,daily_Estimated Revenue,session_session_length,ccu_playing,platform_platform_share,daily_rpv,ratings_like_ratio,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-04-30 00:00:00+00:00,0,0,0,7382234111,1247,772,9.146257456611185,7,8.970152703113854e-05,0.003705408460609,76.9784164428711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.0,7.0,1247.0,76.9784164428711,8.970152703113854e-05,9.146257456611185,772.0,7.0,1247.0,76.9784164428711,8.970152703113854e-05,9.146257456611185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.5,0.6185897435897436,0.005608974358974359,0.011832157123688467,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-05-01 00:00:00+00:00,0,0,0,7382234111,2022,712,8.54097729921341,14,0.0001170366958831,0.0033913245050857,77.22419738769531,0.0,772.0,7.0,1247.0,76.9784164428711,8.970152703113854e-05,9.146257456611185,0.0,0.0,0.0,0.0,0.0,0.0,742.0,10.5,1634.5,77.1013069152832,0.00010336911145711927,8.843617377912297,742.0,10.5,1634.5,77.1013069152832,0.00010336911145711927,8.843617377912297,0.0,-7.772020725388606,0.0,100.0,0.0,62.14915797914995,0.0,30.473471028505973,0.0,0.31928552986877357,0.057178445918049665,0.057178445918049665,47.46666666666667,0.351952545724172,0.006920415224913495,0.011978930293426941,0.0,0.0,1.0,1.0,1.0,42.42640687119285,42.42640687119285,4.949747468305833,4.949747468305833,548.0077554195743,548.0077554195743,1,0.9222797927461139
2025-05-02 00:00:00+00:00,0,0,0,7382234111,3196,942,10.139638980229696,11,0.000128413492348,0.0044385871836324,77.54386138916016,0.0,712.0,14.0,2022.0,77.22419738769531,0.0001170366958831,8.54097729921341,0.0,0.0,0.0,0.0,0.0,0.0,808.6666666666666,10.666666666666666,2155.0,77.24882507324219,0.00011171723842074619,9.275624578684763,808.6666666666666,10.666666666666666,2155.0,77.24882507324219,0.00011171723842074619,9.275624578684763,0.0,32.30337078651686,0.0,-21.42857142857143,0.0,58.06132542037587,0.0,9.720708858923622,0.0,0.4139427954945374,0.14753116379367917,0.14753116379367917,78.5,0.29465123553331246,0.003440725680325305,0.010752533383064365,0.28272247314452037,0.0,1.0,1.0,1.0,119.30353445448856,119.30353445448856,3.5118845842842465,3.5118845842842465,981.2833433825319,981.2833433825319,2,1.0
2025-05-03 00:00:00+00:00,0,1,0,7382234111,4045,1671,10.254024604956308,15,0.0002008462906815,0.0077343766829443,78.08219146728516,0.0,942.0,11.0,3196.0,77.54386138916016,0.000128413492348,10.139638980229696,0.0,0.0,0.0,0.0,0.0,0.0,1024.25,11.75,2627.5,77.45716667175293,0.00013399950148593464,9.520224585252649,1024.25,11.75,2627.5,77.45716667175293,0.00013399950148593464,9.520224585252649,0.0,77.38853503184713,0.0,36.36363636363635,0.0,26.56445556946183,0.0,56.40590954197198,0.0,0.6942265557596361,0.43156794146195837,0.43156794146195837,104.4375,0.4130004943153732,0.0037073652990608007,0.006132789835500184,0.3630989074706948,0.0,1.0,1.0,1.0,442.03346404241086,442.03346404241086,3.593976442141304,3.593976442141304,1238.93892773884,1238.93892773884,3,1.0
2025-05-04 00:00:00+00:00,0,1,0,7382234111,4110,1892,10.793209870656332,7,0.0001196987141156,0.0085927125196233,78.37837982177734,0.0,1671.0,15.0,4045.0,78.08219146728516,0.0002008462906815,10.254024604956308,0.0,0.0,0.0,0.0,0.0,0.0,1197.8,10.8,2924.0,77.64140930175782,0.00013113934401186772,9.774821642333386,1197.8,10.8,2924.0,77.64140930175782,0.00013113934401186772,9.774821642333386,0.0,13.225613405146607,0.0,-53.333333333333336,0.0,1.606922126081578,0.0,-40.402825608854776,0.0,0.3793289467500127,0.45509135880844703,0.45509135880844703,236.5,0.4602286548285089,0.0017027487229384578,0.005701642826548512,0.36579208374023936,0.36579208374023936,1.0,1.0,1.0,545.1084295807578,545.1084295807578,3.7682887362833544,3.7682887362833544,1261.2646431260966,1261.2646431260966,4,1.0
2025-05-05 00:00:00+00:00,0,0,0,7382234111,2808,871,9.234613140424091,14,0.0001362423645332,0.0038970935529792,78.04054260253906,0.0,1892.0,7.0,4110.0,78.37837982177734,0.0001196987141156,10.793209870656332,0.0,0.0,0.0,0.0,0.0,0.0,1143.3333333333333,11.333333333333334,2904.6666666666665,77.70793151855469,0.00013198984743208975,9.68478689201517,1143.3333333333333,11.333333333333334,2904.6666666666665,77.70793151855469,0.00013198984743208975,9.68478689201517,0.0,-53.96405919661733,0.0,100.0,0.0,-31.678832116788325,0.0,13.821076140903932,0.0,-0.4310336855730901,0.4421144521776962,0.4421144521776962,58.06666666666667,0.3100747597009612,0.004983980064079744,0.010590152683972582,0.26604309082031735,0.26604309082031735,1.0,1.0,1.0,505.48419032316593,505.48419032316593,3.6147844564602556,3.6147844564602556,1129.1029477716665,1129.1029477716665,4,0.46035940803382663
2025-05-06 00:00:00+00:00,0,0,0,7382234111,3874,1310,10.28167337179184,16,0.0002792096929624,0.005774946992038,78.40531921386719,0.0,871.0,14.0,2808.0,78.04054260253906,0.0001362423645332,9.234613140424091,0.0,0.0,0.0,0.0,0.0,0.0,1167.142857142857,12.0,3043.1428571428573,77.80755833217076,0.00015302125393641978,9.770056389126124,1167.142857142857,12.0,3043.1428571428573,77.80755833217076,0.00015302125393641978,9.770056389126124,0.0,50.40183696900116,0.0,14.28571428571428,0.0,37.962962962962955,0.0,104.93602993389129,0.0,0.4674193683992467,0.39902725938621036,0.39902725938621036,77.05882352941177,0.33806451612903227,0.004129032258064516,0.007842618895340839,0.24099704197475516,0.24099704197475516,1.0,1.0,1.0,465.7218155979055,465.7218155979055,3.7416573867739413,3.7416573867739413,1093.9031688669445,1093.9031688669445,4,0.6923890063424947
2025-05-07 00:00:00+00:00,0,0,0,7382234111,3578,1234,10.374917984008787,14,0.000203431060072,0.0053495485949561,78.40531921386719,0.0,1310.0,16.0,3874.0,78.40531921386719,0.0002792096929624,10.28167337179184,772.0,7.0,1247.0,76.9784164428711,8.970152703113854e-05,9.146257456611185,1233.142857142857,13.0,3376.1428571428573,78.0114015851702,0.0001692683300851143,9.945579321611495,1175.5,12.25,3110.0,77.88227844238281,0.00015932247970336732,9.845664088486457,59.84455958549222,-5.801526717557248,100.0,-12.5,186.92862870890136,-7.640681466184818,126.78661869533387,-27.140401927451997,1.8536400681287812,0.0,0.36735181054678945,0.36735181054678945,82.26666666666667,0.34478904721989384,0.003911707180776753,0.008400743306889707,0.18659400939941628,0.21047810145787066,1.0016579271352843,1.0490368840007291,1.0624259075069917,431.822053297751,431.822053297751,3.5355339059327378,3.5355339059327378,1030.2605773021003,1030.2605773021003,4,0.6522198731501057
2025-05-08 00:00:00+00:00,0,0,0,7382234111,2822,788,10.070753455162048,10,0.0001412049750797,0.0033679644968716,78.4313735961914,0.0,1234.0,14.0,3578.0,78.40531921386719,0.000203431060072,10.374917984008787,712.0,14.0,2022.0,77.22419738769531,0.0001170366958831,8.54097729921341,1244.0,12.428571428571429,3490.4285714285716,78.18385532924107,0.00017272094139891427,10.164118772461302,1132.4444444444443,12.0,3078.0,77.94328901502821,0.00015730942363407095,9.870674018117079,10.67415730337078,-36.14262560777958,-28.57142857142857,-28.57142857142857,39.56478733926805,-21.12912241475685,20.65017216543781,-30.588291173568305,1.563209783114483,0.033230375930415335,0.37448369715495594,0.37448369715495594,71.63636363636364,0.27913567127169675,0.003542330853701736,0.01276394607751844,0.11913326808384622,0.1839410146077446,1.0030864275456284,1.09850863422292,1.097969450327993,424.0819823781456,424.0819823781456,3.391164991562634,3.391164991562634,968.4901909673633,968.4901909673633,4,0.4164904862579281
2025-05-09 00:00:00+00:00,0,0,0,7382234111,2682,785,9.823197881380716,14,0.0001209039619425,0.0033154184391769,78.31715393066406,0.0,788.0,10.0,2822.0,78.4313735961914,0.0001412049750797,10.070753455162048,942.0,11.0,3196.0,77.54386138916016,0.000128413492348,10.139638980229696,1221.5714285714287,12.857142857142858,3417.0,78.29432569231305,0.0001716481513409857,10.118912901197161,1097.7,12.2,3038.4,77.9806755065918,0.00015366887746491386,9.86592640444344,-16.666666666666664,-0.3807106598984755,27.27272727272727,39.99999999999999,-16.082603254067585,-4.961020552799433,-5.847929425631704,-14.376981494980301,0.9972324406481103,-0.1456300716029868,0.3777441912109763,0.3777441912109763,52.333333333333336,0.29258292955646664,0.005218039508013418,0.01249770722821974,0.04198755536760858,0.1541679151130491,1.004022152715191,1.1128463410507685,1.1170000989964732,414.6497986922887,414.6497986922887,3.2591750830880843,3.2591750830880843,921.648306025677,921.648306025677,4,0.41490486257928116
