timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,ccu_playing,platform_platform_share,daily_rpv,session_session_length,visits_visits_gained,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-18 00:00:00+00:00,1,0,0,7018190066,93.22266387939452,41663,0.3283698558807373,0.0002537037712883,22.577993432680767,4161408,1387877.0,67,1534050.0,47005.0,5165327.0,93.2257843017578,0.3437532782554626,17.96629520257314,1757649.0,56344.0,5028553.0,93.24644470214844,0.4316626489162445,19.965405543645225,1615937.142857143,50220.142857142855,4805896.0,93.23367636544364,0.3702552829469953,19.332704492977687,2984615.5,83639.4,7189570.733333333,93.27380065917968,0.6229912757873535,21.63433539470037,-21.037875025104558,-9.528568169225249,-26.056013062615357,-11.36474843101798,-17.24442399234929,-19.43572981923507,-23.929055083834484,-4.475134739891262,-0.02550319514045274,-0.003347166652067912,0.16212082415668672,0.4309593941310778,33.31117991551459,0.3335113179214059,0.010011753230696621,1.6267995769571077e-05,-0.003641401018415753,-0.0035226212990584127,0.9995698224640523,0.5414222176548849,0.5943185680715296,297792.6548973904,1286248.087594224,10025.859318655092,27898.990132008024,674157.7044415995,2066618.7212569097,16,0.027079827245048343
2025-08-19 00:00:00+00:00,1,0,0,7018190066,93.22007751464844,39659,0.2944370210170746,0.0002623563321258,21.4985294342041,3856950,1436274.0,66,1387877.0,41663.0,4161408.0,93.22266387939452,0.3283698558807373,22.577993432680767,1734475.0,52608.0,4763667.0,93.2436065673828,0.405811995267868,18.94478789965312,1573337.0,48370.28571428572,4676365.0,93.23031507219586,0.3543445723397391,19.697524712199254,2850201.0,80441.63333333333,6918484.1,93.27026697794597,0.5983346929152806,21.612888456715478,-17.192579887285774,3.487124579483636,-24.61412712895377,-4.810023282048825,-19.034013082778458,-7.316225662083598,-27.444968495146902,-10.333724078493667,-0.02523395823107455,-0.0027743948074920866,0.13321524843751073,0.43051011482636364,36.21467473524962,0.3723858560816562,0.010282474420857304,1.496825429266965e-05,-0.0036798204694486114,-0.0035086202144083024,0.9995716544291704,0.5520091390045825,0.5922179952716053,234076.7093098759,1227040.3597882164,10478.479458598835,27228.716743197456,758893.3085287835,1945094.678495621,16,0.02802413455699213
2025-08-20 00:00:00+00:00,1,0,0,7018190066,93.21678161621094,41809,0.3172475695610046,0.0002558577551951,19.527963240941364,3792820,1401645.0,69,1436274.0,39659.0,3856950.0,93.22007751464844,0.2944370210170746,21.4985294342041,1734475.0,52519.0,4594214.0,93.2413101196289,0.4110549986362457,19.75037928422292,1525789.857142857,46840.28571428572,4561880.142857143,93.22681100027901,0.3409435110432761,19.665750991730466,2727899.2,77526.96666666666,6702852.733333333,93.26674855550131,0.5754605263471604,21.54795096317927,-19.189091800112422,-2.4110302073281242,-20.392619813781675,5.421215865251261,-17.443549647447853,-1.662712765267893,-22.821138141237885,7.747174069733309,-0.026306476589077477,-0.0035356100588801453,0.12854962600323022,0.43258114610981907,33.524156900263094,0.36955210910296055,0.011023193554349124,1.393216492676565e-05,-0.0035591125488278986,-0.003494602156693037,0.9995717921355591,0.5593277996279543,0.5924707176832381,218786.77139614872,1180037.7624080586,10298.093705248619,26494.07891752752,809431.706564115,1920091.3680512852,16,0.027348464207480768
2025-08-21 00:00:00+00:00,1,0,0,7018190066,93.21411895751952,40564,0.3219487369060516,0.0002297371590711,20.36958932876587,3610166,1259464.0,74,1401645.0,41809.0,3792820.0,93.21678161621094,0.3172475695610046,19.527963240941364,1665979.0,54781.0,4693983.0,93.2381362915039,0.4226857721805572,21.220263679822285,1467716.2857142857,44809.28571428572,4407049.142857143,93.22337995256696,0.32655250600406094,19.54422608443669,2600858.033333333,74750.9,6494125.766666667,93.26327285766601,0.5539211213588715,21.473227390978074,-24.400967839330512,-10.143866670947354,-25.952428761796973,-2.9778277404386655,-23.08949563728714,-4.815783506731142,-23.832606135480262,1.4818607914167226,-0.0257591313379546,-0.002856415599483686,0.13823017480124328,0.4317383796918274,31.048046345371628,0.3488658557900507,0.011236045313139254,1.6173207932547448e-05,-0.003301075526651104,-0.0034780007978701477,0.999572254930835,0.5643200308911974,0.5895288939388462,227734.9732510097,1122890.233119806,9873.875767998235,25828.18694471977,851676.5130398046,1903989.838781601,16,0.024574272461722158
2025-08-22 00:00:00+00:00,1,0,0,7018190066,93.21283721923828,45786,0.3096548020839691,0.0002226593172225,22.36403985818227,3731794,1221483.0,78,1259464.0,40564.0,3610166.0,93.21411895751952,0.3219487369060516,20.36958932876587,1614015.0,52333.0,4922087.0,93.2341766357422,0.3496363759040832,17.40469002723694,1411640.2857142857,43874.0,4237007.285714285,93.22033146449498,0.3208408526011875,20.252704631714597,2477779.033333333,72535.03333333334,6298678.566666666,93.25983581542968,0.5338637044032415,21.432473293940227,-24.320220072304167,-3.0156479264194958,-12.51027076605583,12.873483877329651,-24.18268917229622,3.3690417559746555,-11.435187118826084,-3.8186001101380262,-0.02288797657031827,-0.0013750473593199253,0.15042639650223272,0.42832382842485717,26.677506715880053,0.3273178189048434,0.012269162695164123,1.830890937432031e-05,-0.002888270786826828,-0.003440111815862506,0.9995764055277463,0.5697200059906953,0.6009789576532962,240402.22641122603,1061291.801548175,8410.502696328016,25346.1163732319,860541.3502605273,1875411.7433577082,16,0.02383319892379756
2025-08-23 00:00:00+00:00,1,1,0,7018190066,93.21112823486328,52711,0.3420951664447784,0.0002068014274126,18.419942299524944,4438456,1135312.0,82,1221483.0,45786.0,3731794.0,93.21283721923828,0.3096548020839691,22.36403985818227,1640689.0,50632.0,5340586.0,93.23005676269533,0.330474704504013,17.464521924654644,1339443.5714285714,44171.0,4108131.5714285714,93.2176273890904,0.3225009185927255,20.389193256696068,2355009.9,70486.9,6138727.166666667,93.25646565755208,0.5160567144552867,21.34211880895827,-30.802729828748777,-7.054621308687881,4.106098909780376,15.124710610230196,-16.891966537005487,18.936254251976404,3.5162939197436405,10.476299460717687,-0.02030303154295643,-0.0018334216895232736,0.15546147505258354,0.4212120962021425,21.538017908635606,0.2557897936152136,0.011875974015294053,1.622454979333888e-05,-0.00248500279018268,-0.003392994576220451,0.9995835326999812,0.5687634567602333,0.6249330927379463,238732.215495067,991958.6565557979,6543.819369458971,24329.114110528444,743891.1647472605,1819976.1309629262,16,0.022151856993977367
2025-08-24 00:00:00+00:00,1,1,0,7018190066,93.20916748046876,51955,0.3683761358261108,0.0002037348233263,19.697656234105427,4979959,1119429.0,83,1135312.0,52711.0,4438456.0,93.21112823486328,0.3420951664447784,18.419942299524944,1534050.0,47005.0,5165327.0,93.2257843017578,0.3437532782554626,17.96629520257314,1280212.0,44878.142857142855,4081650.4285714286,93.21525355747768,0.32601846967424664,20.636530546914965,2246375.066666667,68136.33333333333,5998377.966666667,93.25321782430014,0.500133995215098,21.23469445705414,-27.02786740979759,-1.398998689347064,10.530794596319538,-1.4342357382709503,-3.5886982566641024,12.20025612510296,7.162944800296445,7.682356244450106,-0.017824276205868905,-0.002103562559152561,0.15377003749055543,0.4183644372195355,21.545711756101316,0.22478674527506246,0.010432814721403385,1.7596148248756443e-05,-0.002226148332855815,-0.0033523729300993076,0.9995928905435307,0.5699012684910498,0.6518622465046239,226731.89930218837,939803.4405499966,5717.97812816495,22468.747486427892,579568.4354330063,1736980.7974123834,16,0.021841952804965585
2025-08-25 00:00:00+00:00,1,0,0,7018190066,93.20801544189452,48011,0.374395489692688,0.0001980027158416,21.503326455752056,4162180,1088880.0,82,1119429.0,51955.0,4979959.0,93.20916748046876,0.3683761358261108,19.697656234105427,1387877.0,41663.0,4161408.0,93.22266387939452,0.3283698558807373,22.577993432680767,1237498.142857143,45785.0,4081760.714285714,93.21316092354911,0.33259356021881104,20.483006693068006,2129718.1666666665,66077.96666666666,5826928.733333333,93.25003509521484,0.48735589583714806,21.227044985029433,-21.543479717583047,-2.728980578491358,15.23654081559178,-7.591184679049179,0.01855141336777333,-16.421400256508136,14.016400405726337,1.6340238362830828,-0.015713386520421757,-0.0012359713163268005,0.1632082082676837,0.400129338677988,22.679330167458136,0.26161284192109857,0.01153505818223667,1.9748095940467374e-05,-0.0019430433000810596,-0.003297246099181179,0.9996045666725157,0.581061927454005,0.6824449299982379,232852.03019460736,852162.7215988303,5265.410506574445,21323.227185846026,565531.1837794543,1650993.9493920775,16,0.021245890154954827
2025-08-26 00:00:00+00:00,1,0,0,7018190066,93.20696258544922,45436,0.365203320980072,0.0002092527528259,32.54713543256124,3929159,1151621.0,78,1088880.0,48011.0,4162180.0,93.20801544189452,0.374395489692688,21.503326455752056,1436274.0,39659.0,3856950.0,93.22007751464844,0.2944370210170746,21.4985294342041,1196833.4285714286,46610.28571428572,4092076.285714286,93.21128736223493,0.34270303164209637,22.061378978547598,2034500.0,64027.166666666664,5641746.833333333,93.24694442749023,0.47302629152933756,21.434156460232202,-19.81885072068421,5.761975607964143,14.566680955142598,-5.363354231321993,1.8721787941248902,-5.598532499795783,24.034443671026562,-2.4552028445003704,-0.014068781692611054,-0.0011295771509600705,0.16286811321544994,0.38954919677186045,25.345445341901975,0.29309597980229873,0.011563794806014518,2.8261995196827815e-05,-0.0016190665108828232,-0.0032327365556988176,0.9996176060730544,0.588269072780255,0.7244904517550301,225586.21549333146,792537.8408323501,5130.019679556307,20183.893570383814,573154.3243003747,1534002.3529220421,16,0.02247007316337818
2025-08-27 00:00:00+00:00,1,0,0,7018190066,93.20526885986328,44950,0.3750955760478973,0.0002286803040715,20.966649850209553,4021625,1259464.0,74,1151621.0,45436.0,3929159.0,93.20696258544922,0.365203320980072,32.54713543256124,1401645.0,41809.0,3792820.0,93.21678161621094,0.3172475695610046,19.527963240941364,1176521.857142857,47059.0,4124762.714285714,93.2096426827567,0.3509670325687953,22.266905637014478,1962474.2666666666,61889.23333333333,5478992.6,93.24390335083008,0.4582113613684972,21.40130344496833,-10.143866670947354,9.364452367575794,7.512736492142835,-1.069636411655961,6.032582616628268,2.353328027702628,18.234341894861682,2.70869800451925,-0.012350519024628692,-0.0018171663778709934,0.15072228512315042,0.38714778667572153,28.018598028964874,0.31317283108871885,0.01117707116474779,1.664726677613872e-05,-0.001479012625550775,-0.003159840618808446,0.9996325693493924,0.5995094443410063,0.7659500880130836,203649.2983461004,759767.5687480597,4955.147154699168,18579.404661184057,577430.4075951185,1431516.1955148673,16,0.024574272461722158
2025-08-28 00:00:00+00:00,1,0,0,7018190066,93.20352935791016,43941,0.3694953918457031,0.000239638080536,21.704492568969727,3989943,1320757.0,70,1259464.0,44950.0,4021625.0,93.20526885986328,0.3750955760478973,20.966649850209553,1259464.0,40564.0,3610166.0,93.21411895751952,0.3219487369060516,20.36958932876587,1185278.0,47541.42857142857,4179016.5714285714,93.2081298828125,0.35775941184588833,22.457606099900744,1892491.6333333333,59888.833333333336,5336395.0,93.2409075419108,0.4444723834594091,21.21240394777722,4.866594043180283,4.866594043180283,8.32511586628537,-2.2447163515016633,10.519654774877395,-0.7877910048798675,14.768393066727947,-1.493001933320337,-0.011360510325897355,-0.001866312896692257,0.13749552470790063,0.37850177900378495,30.056824905557324,0.3310214378948677,0.011012936522417357,1.6433360667866276e-05,-0.0014945438929954223,-0.003078936787945782,0.9996484626762823,0.6263055429800315,0.8049080778908737,182387.4206806739,716311.4499664453,4459.422204910277,17063.132931958353,575195.217247374,1355160.298930443,16,0.02577020254149922
2025-08-29 00:00:00+00:00,1,0,0,7018190066,93.20173645019533,50605,0.3544190227985382,0.000248419150092,27.31706790129344,4205206,1370218.0,68,1320757.0,43941.0,3989943.0,93.20352935791016,0.3694953918457031,21.704492568969727,1221483.0,45786.0,3731794.0,93.21283721923828,0.3096548020839691,22.36403985818227,1206525.857142857,48229.857142857145,4246646.857142857,93.20654405866351,0.36415430051939823,23.165181534630914,1830769.5333333334,58394.066666666666,5207448.6,93.23804728190105,0.43169563412666323,21.360367751121526,12.176591896899103,3.744897812390935,10.52505132573276,15.165790491795828,12.68590924365065,5.395139730066312,14.456168744455766,-4.080259018077448,-0.011909056063641454,-0.0019236478781214927,0.12488354745688321,0.36950631294361536,27.07619649843892,0.3258384188935289,0.012033890364968955,1.9936278727191376e-05,-0.001507077898290678,-0.0030100210357400757,0.9996621205167212,0.659026619776713,0.8435440892426357,163482.93787575242,676480.9001115033,4296.829680444154,15754.660026378993,546058.6035467455,1266897.0606529757,16,0.026735270292724534
2025-08-30 00:00:00+00:00,1,1,0,7018190066,93.20027160644533,46569,0.3068940937519073,0.0001894649994155,19.678059140841167,4583792,1045880.0,65,1370218.0,50605.0,4205206.0,93.20173645019533,0.3544190227985382,27.31706790129344,1135312.0,52711.0,4438456.0,93.21112823486328,0.3420951664447784,18.419942299524944,1193749.857142857,47352.42857142857,4267409.142857143,93.20499311174665,0.3591255758489881,23.3449125119618,1751624.3333333333,56849.8,5106365.8,93.23525873819987,0.4183597773313522,21.29906138049232,-7.877305974040616,-23.67054001626019,-11.652216804841498,-7.975496492441458,3.274472023604602,9.002793204423277,-10.289848014719993,-13.40924893685671,-0.011647352224508634,-0.001571691478929882,0.11617710282906668,0.3543585271005612,22.458234915181446,0.2281691167118585,0.010159490186402397,1.881481654303039e-05,-0.0015242440359907747,-0.002937316894529994,0.9996753843249557,0.6815102042292118,0.8584132493324064,147149.53671852942,620703.0187935025,4096.216423671874,14474.599715494538,459523.08160181245,1186501.4181734538,16,0.020406887439629852
2025-08-31 00:00:00+00:00,1,1,0,7018190066,93.1974639892578,42666,0.3222429454326629,0.0002693204109069,20.284820636113484,4545867,1487928.0,66,1045880.0,46569.0,4583792.0,93.20027160644533,0.3068940937519073,19.678059140841167,1119429.0,51955.0,4979959.0,93.20916748046876,0.3683761358261108,19.697656234105427,1246392.5714285714,46025.42857142857,4205396.0,93.2033211844308,0.3525351200784956,23.428793140820098,1691295.2666666666,55108.76666666667,5008938.1,93.23249740600586,0.4076914926369985,21.228502741124895,32.91847897454863,42.26565189123035,-17.878933692618617,-8.381111898473236,-8.716778591952268,-0.8273717481072418,-12.523392778956966,5.001351278256783,-0.012556158935139727,-0.0030124560144839663,0.11168566446210704,0.3246395768960892,34.87304005437458,0.32731438748331454,0.00938566627979519,1.3632922428498594e-05,-0.0017345973423592929,-0.0028704973163535714,0.9996870595298117,0.7369455801085855,0.8647105138207698,141092.7551964986,549061.379777025,4158.58485882168,12782.749573838626,381324.2001781781,1102889.0528551906,16,0.029031991446699015
2025-09-01 00:00:00+00:00,0,0,1,7018190066,93.19477081298828,34109,0.2685203850269317,0.0002553317055745,21.24841006596883,3396342,1411687.0,67,1487928.0,42666.0,4545867.0,93.1974639892578,0.3222429454326629,20.284820636113484,1088880.0,48011.0,4162180.0,93.20801544189452,0.374395489692688,21.503326455752056,1292507.857142857,44039.42857142857,4095990.5714285714,93.20142909458706,0.3374101051262447,23.392376513708204,1635816.5,53299.03333333333,4864466.8,93.22975234985351,0.3968880385160446,21.264728093147276,29.645782822716924,-5.123971052362752,-28.95586428110225,-20.055782121595644,-18.399925039282294,-25.28725543444188,-28.27894768514997,-16.67144654900049,-0.014209753145633108,-0.002889752740298235,0.11291872261219922,0.2962566382772222,41.38630900029317,0.415649126133609,0.010042860806461539,1.50517749431665e-05,-0.0019801003592274245,-0.0028061354385717713,0.9996961993939427,0.7901301014770649,0.8501392644328951,142842.52286059986,484621.49712841166,5076.701930344123,11704.58983204605,430246.51215487707,1014414.6495225166,16,0.02754440060904573
