timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,platform_platform_share,ccu_playing,daily_Estimated Revenue,session_session_length,sort_sort_position,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-03-04 00:00:00+00:00,0,0,0,5674379281,0.140907064938585,87.94544982910156,0.1786003410816192,13213,1679371.0,21.063636700312298,49,511836,1723723.0,13607.0,546016.0,87.9756851196289,0.1818998903036117,20.92781654993693,1880450.0,13611.0,533349.0,88.66326141357422,0.2028249204158783,22.552951018015545,1917849.857142857,13424.57142857143,585087.1428571428,88.20785849434989,0.17529186393533427,21.437850747789657,2127969.3571428573,15140.785714285714,645983.1428571428,88.58081817626953,0.1972362516181809,22.002009569241146,-10.693131963093938,-2.5730352266576495,-2.9241055029020635,-2.8955684574116236,-4.0335690139102205,-6.259889820078534,-11.943591194113768,-1.8139368948959622,-0.8095930298845921,-0.034367780695576666,0.23187729012227346,0.23187729012227346,127.09028303314666,3.281066042509627,0.025814859027385673,1.2542567519472932e-05,-0.10811070033481662,-0.10995151394016311,0.9957896112318868,0.9012582115928024,0.8887405966052955,493427.7679975221,493427.7679975221,2481.545057746559,2481.545057746559,129142.65994678857,129142.65994678857,4,0.5566735183043473
2025-03-05 00:00:00+00:00,0,0,0,5674379281,0.1373383142333246,87.94993591308594,0.2008208036422729,14062,1707195.0,21.158268372217815,50,526389,1679371.0,13213.0,511836.0,87.94544982910156,0.1786003410816192,21.063636700312298,1742839.0,12966.0,518844.0,88.5408935546875,0.1903811693191528,21.867518663406372,1912757.857142857,13581.142857142857,586165.0,88.1234359741211,0.17678324026720857,21.33652927761986,2099917.7333333334,15068.866666666667,638010.2,88.53875935872396,0.19747522175312035,21.945760156106257,-2.045168830855859,1.6568107940413412,8.452876754588923,6.425490047680316,1.45419432430558,2.8432935549668192,5.483543546063219,12.441444638954557,-0.6674403407015084,0.005100984750305848,0.22677914188782194,0.23226295905400723,121.39621702339473,3.243213206937822,0.026714033321301695,1.239357892838187e-05,-0.08816882542201408,-0.10510766165597109,0.9953091348059199,0.9108727579087655,0.8952173275096736,484482.97286364634,487733.1065139837,2036.0444156838428,2407.4445511094673,132081.14164057228,128218.83853519452,4,0.5658965452431834
2025-03-06 00:00:00+00:00,0,0,0,5674379281,0.1248554466586017,87.84026336669922,0.1812573671340942,12717,1618538.0,21.33192992210388,52,504017,1707195.0,14062.0,526389.0,87.94993591308594,0.2008208036422729,21.158268372217815,1704449.0,13080.0,507734.0,88.40657806396484,0.188340350985527,21.61033296585083,1900484.857142857,13529.285714285714,585634.0,88.04253387451172,0.17577138543128962,21.296757414227443,2069831.5,14921.875,629635.625,88.49510335922241,0.19646160583943123,21.90739576648111,-5.040397219277315,-5.193138452256473,-2.77522935779817,-9.564784525672021,-0.7320762446477835,-4.250088812646158,-3.7607362492263263,-9.741737983992692,-0.6405798184563549,-0.12469883604588894,0.2313736547074792,0.23495654141394362,127.26356345337317,3.2112702324123346,0.02523124174136638,1.31797441532789e-05,-0.07805987766810304,-0.10196725059957953,0.9948859375543796,0.918183367652322,0.8946856800862566,476939.05874706147,486320.45054963505,1836.0101465519615,2398.9806411612963,134040.27643253308,128320.69963383407,4,0.5365087541521687
2025-03-07 00:00:00+00:00,0,0,0,5674379281,0.1267036832048758,87.80150604248047,0.1490199267864227,12309,1705671.0,20.661009788513184,53,529574,1618538.0,12717.0,504017.0,87.84026336669922,0.1812573671340942,21.33192992210388,1690202.0,11883.0,522373.0,88.3833999633789,0.1420446187257766,21.567827224731445,1902694.7142857143,13590.142857142857,586662.7142857143,87.95940617152623,0.1767678580113819,21.167212066196264,2048410.294117647,14768.176470588236,623749.6470588235,88.45430351706112,0.19367091883631307,21.8340789442477,0.9152160510992102,5.383438634125359,3.5849532946225615,-3.2083038452465185,1.3785168835295902,5.070662299089124,4.910645769772004,-17.785451072905765,-0.6583746734562634,-0.0441225045705429,0.2379124702350231,0.2338834950918324,138.55978878960195,3.2208299107775105,0.0232431666902705,1.2113120100765671e-05,-0.05518913269042958,-0.09857265622007834,0.9944050506775011,0.9288640658317431,0.9127227725954183,480210.2280901575,479089.35897032364,1862.9233629014245,2407.6978432543738,134369.819670593,126593.93686060814,4,0.5653913736986612
2025-03-08 00:00:00+00:00,0,1,0,5674379281,0.1671856189219209,87.81376647949219,0.1493271738290786,13296,2354608.0,20.89850282669067,56,737770,1705671.0,12309.0,529574.0,87.80150604248047,0.1490199267864227,20.661009788513184,2336611.0,13420.0,723562.0,88.1985855102539,0.1517121791839599,21.16653577486674,1905265.7142857143,13572.42857142857,588692.4285714285,87.90443202427456,0.17642714296068457,21.12892164502825,2065421.2777777778,14686.388888888889,630084.1111111111,88.41871812608507,0.1912073774470223,21.782102493272312,0.770218063682826,38.045848232162015,-0.9239940387481327,8.018523031927849,1.9636188744019067,39.31386359602247,-1.5720592556971669,0.20617849523993925,-0.43630975319550735,0.01396381174347816,0.2137302851908128,0.22772833232218953,177.07813792584793,3.191516066638564,0.01802185230918537,8.875572473684875e-06,-0.03662490844726098,-0.0942460444935589,0.9941835155189974,0.9224586454999739,0.9227005009760522,423206.6049167792,470354.9431310991,1711.9261515473277,2361.4432311590567,120257.04170504252,125720.22642635037,4,0.7804993176537898
2025-03-09 00:00:00+00:00,0,1,0,5674379281,0.1653270849754496,87.79774475097656,0.2006655037403106,15501,2451488.0,21.06148107846578,56,764060,2354608.0,13296.0,737770.0,87.81376647949219,0.1493271738290786,20.89850282669067,2547754.0,15803.0,765245.0,88.0044174194336,0.1940644979476928,21.861287355422977,1891513.4285714286,13529.285714285714,588523.1428571428,87.87490735735211,0.17737014378820143,21.01466360546294,2085740.5789473683,14729.263157894737,637135.4736842106,88.38603531686883,0.19170517356772168,21.744175050387756,-3.7784652678398256,4.1144852986144675,-1.9110295513510067,16.583935018050532,-0.15485236754242404,3.563441180855831,3.401449447181748,34.379763973832645,-0.23484351640216117,-0.018245121645443785,0.1723536406911367,0.22323225252400677,158.14011095342536,3.2084977508340304,0.02028764719047301,8.591301481860934e-06,-0.03377205984933252,-0.08991398058439441,0.9942170959735405,0.9068785675762409,0.925223563283459,334317.34841536125,465604.567619147,1152.6886606328887,2302.507156270825,105026.80368104146,125984.92125178597,4,0.8126128473344412
2025-03-10 00:00:00+00:00,0,0,0,5674379281,0.1113338321873344,87.7669448852539,0.1922119110822677,13568,1727871.0,20.51832429567973,56,552846,2451488.0,15501.0,764060.0,87.79774475097656,0.2006655037403106,21.06148107846578,1723723.0,13607.0,546016.0,87.9756851196289,0.1818998903036117,20.92781654993693,1892106.0,13523.714285714286,589498.8571428572,87.84508732386998,0.1788432896137237,20.95616471199762,2067847.1,14671.2,632921.0,88.35508079528809,0.19173051044344896,21.682882512652355,0.24064191288275527,-29.517460415878027,-0.2866171823326269,-12.47016321527643,1.250879095118096,-27.64364055178913,5.669063769881366,-4.212778230673397,-0.23727037088845382,-0.035080474800364136,0.17619031299606724,0.22254884864165042,127.33959761220429,3.125405401494446,0.024542052321890145,1.1874909886658114e-05,-0.03094264439173912,-0.08591327523826887,0.9942279100779758,0.9150125267965895,0.9327847153803601,338169.2411960953,460196.9912719758,1070.2320175684176,2256.0889680105583,105536.09518993746,124064.7298147221,4,0.5727501717881581
2025-03-11 00:00:00+00:00,0,0,0,5674379281,0.1056765560144198,87.68755340576172,0.1911376565694809,13265,1696868.0,21.590737263361618,58,518730,1727871.0,13568.0,552846.0,87.7669448852539,0.1922119110822677,20.51832429567973,1679371.0,13213.0,511836.0,87.94544982910156,0.1786003410816192,21.063636700312298,1894605.5714285714,13531.142857142857,590483.7142857143,87.80824497767857,0.18063433468341822,21.031464792433237,2050181.4285714286,14604.238095238095,627483.3333333334,88.3232937767392,0.19170227930659337,21.678494643638512,1.041878179389788,-1.7942890412536605,0.3935518050404818,-2.2331957547169767,1.3469158089700617,-6.170977089460717,7.019760103443606,-0.5588907090815165,-0.29324589713395355,-0.09045715285633804,0.18010098511079328,0.2223175937671523,127.9110508065732,3.2711906556577492,0.025572020951128812,1.272386805543717e-05,-0.03348377772739416,-0.08286701549183104,0.9941685961082638,0.9241160538405311,0.9422649294353252,343313.48918835295,455791.4019861028,1071.5297373484193,2220.2707921504057,106197.51875684227,123464.11186710626,4,0.5624733782220017
2025-03-12 00:00:00+00:00,0,0,0,5674379281,0.103976622735247,87.68119049072266,0.2073014229536056,13987,1721948.0,21.542301177978516,64,527813,1696868.0,13265.0,518730.0,87.68755340576172,0.1911376565694809,21.590737263361618,1707195.0,14062.0,526389.0,87.94993591308594,0.2008208036422729,21.158268372217815,1896713.142857143,13520.42857142857,590687.1428571428,87.76985277448382,0.18156013744218003,21.086326621827627,2035261.7272727273,14576.181818181818,622952.8636363636,88.29410726373845,0.19241133129054847,21.67230403156306,0.8641660735885459,1.4780171468847358,-0.5333522969705573,5.442894836034684,0.27052237033828863,1.751007267750082,3.22706571918554,8.45661010720249,-0.30556636519765146,-0.007256349153250685,0.18066694059256216,0.22123838306994817,123.10180154418073,3.262414411137257,0.02649986548291633,1.2510417659279407e-05,-0.0268551962716209,-0.07967214729744126,0.9940624068185133,0.9319259127418266,0.9436041849739987,344122.7354230442,450278.013665968,1068.7539962009962,2170.754896921995,105775.84956331307,122348.12943567664,4,0.5707868311987847
2025-03-13 00:00:00+00:00,0,0,0,5674379281,0.1048544113980704,87.63321685791016,0.1903806924819946,12584,1793630.0,21.072781483332317,62,539324,1721948.0,13987.0,527813.0,87.68119049072266,0.2073014229536056,21.542301177978516,1618538.0,12717.0,504017.0,87.84026336669922,0.1812573671340942,21.33192992210388,1921726.2857142857,13501.42857142857,595731.0,87.74027470179966,0.18286346963473724,21.04930541628883,2024756.0,14489.565217391304,619316.8260869565,88.26537289826766,0.19232304264669828,21.646237833813892,10.817910978920487,4.162843477271094,-1.0458441456318357,-10.030742832630303,7.005120859018654,2.1808860335005065,5.03335422562492,-8.16238028206776,-0.23570797815658517,-0.05471371059632135,0.17839973892407957,0.21869360025170395,142.5212554628526,3.32569415473045,0.02333286979094238,1.1748671540206608e-05,-0.03143610273088984,-0.07689672025295922,0.9940509151071825,0.9491149974190893,0.9508141464393401,340940.73499921104,442801.1792712391,1093.49542626055,2161.143906404597,104248.00939235823,120800.37429376545,4,0.5945477935704656
2025-03-14 00:00:00+00:00,0,0,0,5674379281,0.1043001536946258,87.56468963623047,0.1473907232284546,12537,1842856.0,20.18968931833903,62,599128,1793630.0,12584.0,539324.0,87.63321685791016,0.1903806924819946,21.072781483332317,1705671.0,12309.0,529574.0,87.80150604248047,0.1490199267864227,20.661009788513184,1941324.142857143,13534.0,605667.2857142857,87.7064437866211,0.18263072626931323,20.981973920549667,2017176.8333333333,14408.208333333334,618475.625,88.23617776234944,0.19045086267093814,21.585548312335774,8.042875794921756,2.744490223736218,1.8523031927857758,-0.3734901462174145,13.133952950862394,11.08869621971209,-1.0932789950320543,-22.58105519686867,-0.2697179318717158,-0.07819777036235376,0.1746784980066431,0.2154778400057604,146.98165576646994,3.0758918363157184,0.020925376671801898,1.095564621581546e-05,-0.04150145394461781,-0.07467594644297888,0.993996408398887,0.9623966083574113,0.9589388239467491,335733.72013746353,434656.9069563264,1030.5547769777415,2150.8906341159086,102380.79236999327,118216.94781861399,4,0.6108650996404464
2025-03-15 00:00:00+00:00,0,1,0,5674379281,0.1597907198511036,87.4870834350586,0.1871957778930664,16631,2942468.0,22.53920030593872,65,888829,1842856.0,12537.0,599128.0,87.56468963623047,0.1473907232284546,20.18968931833903,2354608.0,13296.0,737770.0,87.81376647949219,0.1493271738290786,20.89850282669067,2025304.142857143,14010.42857142857,627247.1428571428,87.65977478027344,0.1880405268498829,21.216359274727957,2054188.48,14497.12,629289.76,88.20621398925782,0.19032065927982328,21.62369439207989,24.966363827864345,59.668905221026506,25.082731648616118,32.65534019302863,20.475080309581585,48.353774151767226,25.35948621604036,27.006485749387533,-0.3720180303504961,-0.088627278294795,0.21442330634551543,0.22588269978841452,176.9160654160654,3.310495820348098,0.018711114611343,7.659961857181408e-06,-0.049672535487580105,-0.07297420795147219,0.9938049805759611,0.9859388087198031,0.9880195222180901,421402.89229529584,464005.63973665953,1314.6579967244877,2152.0220398499637,125187.55964501269,127736.3796986721,4,0.9753616169732335
2025-03-16 00:00:00+00:00,0,1,0,5674379281,0.152193201434947,87.38864135742188,0.229471668601036,17679,2934690.0,22.908907651901245,66,847331,2942468.0,16631.0,888829.0,87.4870834350586,0.1871957778930664,22.53920030593872,2451488.0,15501.0,764060.0,87.79774475097656,0.2006655037403106,21.06148107846578,2094333.0,14321.57142857143,639143.0,87.60133143833706,0.19215569325855797,21.480277356647314,2088053.923076923,14619.5,637675.9615384615,88.17476888803336,0.19182646733063916,21.67312567130379,19.7105594642927,-0.2643359248087007,14.050706406038316,6.3014851782815295,10.898489647409892,-4.668839563065563,14.355314851726874,22.583784305284517,-0.4659611641677608,-0.11252184182113378,0.23692530112257493,0.23290616588887353,165.98925339366517,3.4634476214754075,0.020864312925748113,7.806241833263279e-06,-0.059012549264091586,-0.07185376289563267,0.9934965811997254,1.003007143088443,1.001716269566448,472173.9326588128,486320.633393067,1600.087531946332,2198.942786886462,134682.54137698666,132259.05327393833,4,0.9727833858227782
2025-03-17 00:00:00+00:00,0,0,0,5674379281,0.1017192368586706,87.32280731201172,0.2055655121803283,15086,2036082.0,22.244919300079346,64,588924,2934690.0,17679.0,847331.0,87.38864135742188,0.229471668601036,22.908907651901245,1727871.0,13568.0,552846.0,87.7669448852539,0.1922119110822677,20.51832429567973,2138363.1428571427,14538.42857142857,644297.0,87.53788321358817,0.19406335055828094,21.726933785847255,2086129.037037037,14636.777777777777,635870.3333333334,88.1432147555881,0.1923353208435906,21.69430321311029,17.837616349831677,-30.62020179303436,11.188089622641506,-14.66711918094915,6.52586796323027,-30.496582799401885,6.947332776034476,-10.417911965538284,-0.5060419658253434,-0.07533478537661287,0.23114534181858185,0.22864429102315822,134.9560548816862,3.4572857324786685,0.025616165046482998,1.0925349948935945e-05,-0.06519535609653879,-0.07091674525222581,0.9931324090722303,1.0250387703218466,1.0089844637329801,465812.08385748044,476981.49465615716,1626.0600076109254,2158.1090072513684,133503.62430831618,130029.60538040794,4,0.6749151500747316
2025-03-18 00:00:00+00:00,0,0,0,5674379281,0.090635500974315,87.28568267822266,0.1953414380550384,13751,1864303.0,23.430824453180488,54,515102,2036082.0,15086.0,588924.0,87.32280731201172,0.2055655121803283,22.244919300079346,1696868.0,13265.0,518730.0,87.68755340576172,0.1911376565694809,21.590737263361618,2162282.4285714286,14607.857142857143,643778.7142857143,87.48047310965401,0.19466389077050342,21.98980338439281,2078206.6785714286,14605.142857142857,631557.1785714285,88.11258860996791,0.19244268217257088,21.756321828827087,9.867296690137351,-8.436742724507162,3.6637768563889894,-8.849264218480712,-0.699400458812871,-12.535063947130698,2.1993476120857336,-4.973632987775234,-0.4582984835709403,-0.04251424677222948,0.22584483083265355,0.22612702999897485,135.5659540430483,3.6192819688489486,0.02669563174743692,1.2568135053714677e-05,-0.07083538600376557,-0.0699169741475515,0.9928260477840235,1.0404559136812102,1.0115421827052935,458113.5920335111,469938.7039493913,1611.5317486550093,2124.3724775284636,133308.6270139152,129623.99369002682,4,0.617974295254205
