timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,daily_Estimated Revenue,session_session_length,ccu_playing,platform_platform_share,sort_sort_position,daily_rpv,ratings_like_ratio,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-23 00:00:00+00:00,1,1,0,7646835559,126130,210538,37.52257243792216,1783,0.0112168723717331,230,0.036935002109195,91.46597290039062,203522.0,2072.0,120020.0,91.55223083496094,0.014603016898036,26.598858038584392,217202.0,872.0,61386.0,91.75096130371094,0.0060320375487208,26.77284053961436,204458.0,1257.2857142857142,80616.42857142857,91.58490317208427,0.009160094960991785,26.358827897480555,343187.5862068966,2194.2413793103447,167494.3448275862,92.01096291377627,0.016262734854786513,25.67769629105754,-3.068111711678534,3.4472931673234397,104.4724770642202,-13.94787644787645,105.47030267487702,5.090818196967173,85.95494940365276,-23.187979237073343,-0.3106108091630255,-0.09421718486117836,0.40857072951191375,0.49696183513021613,118.01457399103138,1.6692010687301297,0.014136096597981464,0.00017822148123588578,-0.02962412152971202,-0.04871407118924124,0.9953694676351637,0.595761642371117,0.5632567365073746,110048.0006888103,170551.13263528858,459.33872679544965,1374.5029141779744,26611.279425965196,118752.3813440254,10,0.34848168856491185
2025-08-24 00:00:00+00:00,1,1,0,7646835559,136593,225139,24.96644639968872,2208,0.0157301686704158,209,0.0386466454941594,91.38936614990234,210538.0,1783.0,126130.0,91.46597290039062,0.0112168723717331,37.52257243792216,211525.0,1037.0,70340.0,91.67202758789062,0.0073392717167735,23.61373035113017,206402.85714285713,1424.5714285714287,90081.14285714286,91.54452296665737,0.010358794525797828,26.552073047274632,339252.63333333336,2194.7,166464.3,91.99024302164713,0.016244982648640823,25.653987961345248,6.436118662096679,6.935090102499308,112.92189006750242,23.836231071228276,94.18965027011659,8.295409498136852,114.32874101752316,40.23667337123633,-0.3083398997772546,-0.0837543712257971,0.3475691524336299,0.49805074884187134,101.91896785875961,1.6482349151500066,0.016164692446227508,0.00011089298391973315,-0.0381281716482954,-0.048010107937856164,0.9951547029299088,0.6084045836721792,0.6376611628246044,86635.93103211964,168965.0280782435,549.0657399739904,1350.599028017849,30821.440873107975,116823.27493628107,10,0.3726492076575995
2025-08-25 00:00:00+00:00,1,0,0,7646835559,142765,228105,26.5250168244044,2377,0.0174775719642639,200,0.0382438622018228,91.26984405517578,225139.0,2208.0,136593.0,91.38936614990234,0.0157301686704158,24.96644639968872,204872.0,764.0,53778.0,91.62763214111328,0.0058902958407998,25.43781034151713,209721.85714285713,1655.0,102793.57142857143,91.493410382952,0.012014119686292702,26.707388259115675,342023.2,2157.1666666666665,170122.6,91.92231089274088,0.01600725411747888,25.192521851592595,11.340251474091145,1.3174083566152461,211.12565445026178,7.653985507246386,165.47101045037004,4.518533160557281,196.71806708253126,11.108611296295212,-0.3904805543664791,-0.13078337202877544,0.24844992232397023,0.4863140429630213,95.92304457527334,1.5977543672863286,0.016649622459128925,0.00011628373135474034,-0.05568531581333392,-0.04357118871771456,0.9953340978308375,0.6131802086608661,0.7505421978135566,57560.913496863475,166330.68517915002,638.596559600868,1328.4517325620552,35598.08152388699,114188.9484837936,10,0.37755851946014124
2025-08-26 00:00:00+00:00,1,0,0,7646835559,121176,236517,25.40209698677063,1655,0.0135985985398292,190,0.0387229825562813,91.18506622314452,228105.0,2377.0,142765.0,91.26984405517578,0.0174775719642639,26.5250168244044,193571.0,724.0,49171.0,91.61996459960938,0.005745343863964,24.18980582555135,215857.0,1788.0,113080.0,91.43128204345703,0.013136013211416301,26.88057271071843,345085.56666666665,2081.266666666667,163959.2,91.8609135945638,0.015519289827595106,25.068401565816668,22.186174581936346,3.687775366607493,128.59116022099445,-30.374421539755993,146.4379410628216,-15.122053724652396,136.68902787738185,-22.194006309148495,-0.4746764292754557,-0.09288701313000525,0.0787365257001019,0.47348013323511956,142.82427536231884,1.9518307929722638,0.013657707320696173,0.00010740026969097755,-0.07064301627022339,-0.04070916266011843,0.995323021138207,0.6255173233846253,0.8464313352830707,17190.613144553845,163391.16008285005,641.1659365887721,1287.9822480392995,36993.5899410325,111557.41317502587,10,0.39148202953532024
2025-08-27 00:00:00+00:00,1,0,0,7646835559,105707,245110,28.087699333826706,1512,0.0127432225272059,180,0.039400574891864,91.1550521850586,236517.0,1655.0,121176.0,91.18506622314452,0.0135985985398292,25.40209698677063,206712.0,825.0,50971.0,91.59703826904295,0.006484359037131,23.787704865137737,221342.42857142858,1886.142857142857,120899.42857142857,91.3681411743164,0.014030136567141287,27.49485763481685,347496.13333333336,1995.4,156187.16666666666,91.8066006978353,0.01493335446963703,25.26420055362913,18.575602771005073,3.633142649365584,83.27272727272728,-8.640483383685805,107.3865531380589,-12.765729187297815,96.52246974967214,-6.29017769822362,-0.48253316082790265,-0.03291551931593473,0.07375433395920895,0.4641244596224272,162.00264375413087,2.3187459794906724,0.014303553184243388,0.00011459175367007889,-0.0765596117292076,-0.03889396591101638,0.9952240958690759,0.6369637165404293,0.9395167439216557,16061.365406629286,161281.45510421626,621.4403554522464,1234.335549304103,36523.50751010431,106979.65195148517,10,0.40570513011496995
2025-08-28 00:00:00+00:00,1,0,0,7646835559,102264,249750,26.66017738978068,1453,0.0123629160225391,172,0.0394907737682901,91.14663696289062,245110.0,1512.0,105707.0,91.1550521850586,0.0127432225272059,28.087699333826706,200466.0,1596.0,93905.0,91.55945587158205,0.0128415049985051,23.36131342252095,228383.0,1865.7142857142858,122093.57142857143,91.30916704450335,0.013961766713431857,27.966123915853956,348946.2,1905.2333333333333,148622.86666666667,91.76090977986654,0.014290181733667803,25.19376979271571,24.584717607973428,1.8930276202521412,-8.959899749373434,-3.9021164021164068,8.90154943826207,-3.257116368830826,-3.726891637870422,-2.984382512781769,-0.4508752315767639,-0.009231767155248871,0.07808630198043466,0.45898013145090105,171.76753782668501,2.4421845206082238,0.014208184618393389,0.00010674702960060493,-0.0729615347725985,-0.03824997712030184,0.9950769588439466,0.6544934434018769,0.9770181355033298,17047.126559615663,160159.3727452924,594.0982084796085,1167.9247933786257,35078.324011816876,102242.92615602857,10,0.41338524028482615
2025-08-29 00:00:00+00:00,1,0,0,7646835559,109123,286067,23.828832546869915,1938,0.0113248834386467,170,0.0444908259486666,91.06346893310548,249750.0,1453.0,102264.0,91.14663696289062,0.0123629160225391,26.66017738978068,203522.0,2072.0,120020.0,91.55223083496094,0.014603016898036,26.598858038584392,240175.14285714287,1846.5714285714287,120536.85714285714,91.23934391566685,0.013493461933519099,27.570405988466174,350773.8,1799.6333333333334,140024.63333333333,91.70315500895182,0.013275226422895942,25.22659165196949,40.558268884936275,14.54134134134135,-6.4671814671814705,33.37921541637989,-9.079320113314449,6.707150121254801,-22.448330247636605,-8.396340976513484,-0.5338612695703016,-0.09124640530511208,0.11177862015083377,0.45350897140514146,147.53326456936566,2.6214856493530294,0.01775961291741505,8.329779124847909e-05,-0.06456293378556908,-0.03561026941284598,0.994942255877241,0.6847009179623532,1.0164393060932477,24903.446214141786,159079.0652338728,562.3395986197517,999.6383305746248,32960.613617944306,93730.73382373984,10,0.4734969991293668
2025-08-30 00:00:00+00:00,1,1,0,7646835559,110930,217202,30.175141255060833,1165,0.0083018746227025,174,0.0331402711811926,90.98332214355467,286067.0,1938.0,109123.0,91.06346893310548,0.0113248834386467,23.828832546869915,210538.0,1783.0,126130.0,91.46597290039062,0.0112168723717331,37.52257243792216,241127.14285714287,1758.2857142857142,118365.42857142857,91.17039380754743,0.013077033683657585,26.52077296234313,349635.4666666667,1704.8333333333333,131394.06666666668,91.65209325154622,0.012521383756150754,25.436985017193688,3.1652243300496874,-24.07303184219082,-34.66068424004487,-39.886480908152734,-12.05105843177674,1.655929547391466,-25.987616266157165,-26.693509317968257,-0.5276834013033138,-0.08801201018344695,0.11177862015083377,0.4574333413258014,186.27958833619212,1.957991904877807,0.01050202378054827,0.00013892598746362083,-0.059618268694188514,-0.034654215472159085,0.9947442614029913,0.6896529838805718,1.044376080018623,24903.446214141786,159934.9197633392,542.8093841050712,914.0828108314207,31595.304620646017,83164.07556438142,10,0.35951191575713637
2025-08-31 00:00:00+00:00,1,1,0,7646835559,98893,258969,24.50601323445638,1177,0.0090293288230896,177,0.0389341613587514,90.9516372680664,217202.0,1165.0,110930.0,90.98332214355467,0.0083018746227025,30.175141255060833,225139.0,2208.0,136593.0,91.38936614990234,0.0157301686704158,24.96644639968872,245960.0,1611.0,112979.71428571429,91.1078611101423,0.012119770848325271,26.454996795881364,342626.7,1625.5,124238.03333333334,91.60240859985352,0.012011630491663965,25.380856253041163,15.026272658224471,19.229565105293702,-46.69384057971014,1.0300429184549431,-27.600243057843375,-10.850987108987653,-42.59865223141993,8.762529349669856,-0.47897135112847655,-0.03482492696658124,0.11686771468340876,0.46440692924980564,219.83786078098473,2.618652294375796,0.01190163205047829,9.462877257773634e-05,-0.05177470615932069,-0.033724434145036085,0.994601151899056,0.7178658289035851,1.0090029706405268,26433.306660971513,159118.2136259944,534.6980713192509,848.7343010584073,30470.376031393054,75863.34522269726,10,0.4286444936589435
2025-09-01 00:00:00+00:00,0,0,1,7646835559,83915,241424,22.013165314992268,1081,0.0081693837419152,185,0.0358093870609819,90.89855194091795,258969.0,1177.0,98893.0,90.9516372680664,0.0090293288230896,24.50601323445638,228105.0,2377.0,142765.0,91.26984405517578,0.0174775719642639,26.5250168244044,247862.7142857143,1425.857142857143,104572.57142857143,91.05481937953404,0.010790029673704028,25.81044658025106,332390.7,1541.4,115864.63333333333,91.56138661702474,0.011458138314386163,25.383919631110295,5.838977663795175,-6.774942174545984,-54.52250736222128,-8.156329651656758,-41.221587924211114,-15.1456624836945,-53.25790242134889,-9.523909229835192,-0.4068069997285928,-0.05836654374015149,0.11349895134563655,0.4670636500773787,223.12754158964879,2.8769722103055435,0.012881929548596216,9.11801400641701e-05,-0.05106026785714103,-0.03463232191041163,0.9944674577766114,0.7456968991181591,0.9416913444094756,25967.68450454269,155247.61359377496,506.2788399057015,766.991012850283,27783.371192867264,64848.56654650713,10,0.39960407707917467
2025-09-02 00:00:00+00:00,0,0,0,7646835559,65908,236517,22.617321014404297,781,0.0068604303523898,196,0.0346854610002811,90.88005828857422,241424.0,1081.0,83915.0,90.89855194091795,0.0081693837419152,22.013165314992268,236517.0,1655.0,121176.0,91.18506622314452,0.0135985985398292,25.40209698677063,247862.7142857143,1301.0,96677.14285714286,91.01124681745257,0.009827434218355541,25.41262144134158,321785.3,1450.5666666666666,108187.76666666666,91.52632446289063,0.010811526856074687,25.39708982573615,0.0,-2.032523692756316,-52.80966767371601,-27.752081406105454,-45.60969168812306,-21.458618840493358,-49.550460422107825,-16.02266989625504,-0.33449329720712795,-0.020345376190100684,0.10327249131149832,0.4671691883961962,302.4514066496164,3.588538742812059,0.011849671516788299,9.562621455620417e-05,-0.05117797851562576,-0.03647256581748753,0.9943723551834872,0.7702735777107105,0.9089774598149185,23944.745082270954,150328.1774388265,499.3905131411527,683.0715458732041,25525.681335634094,55757.017066778586,10,0.39148202953532024
2025-09-03 00:00:00+00:00,0,0,0,7646835559,54584,225087,20.738888184229538,741,0.0064935842528939,203,0.0327124509874224,90.85363006591795,236517.0,781.0,65908.0,90.88005828857422,0.0068604303523898,22.617321014404297,245110.0,1512.0,105707.0,91.1550521850586,0.0127432225272059,28.087699333826706,245002.2857142857,1190.857142857143,89373.85714285714,90.9681865147182,0.008934628750596686,24.362791277113416,309397.93333333335,1360.2666666666667,101037.63333333333,91.49461720784505,0.010131422244012313,25.139285209443834,-8.168985353514746,-4.832633595048142,-50.99206349206349,-5.121638924455829,-48.362927715288485,-17.181525763185046,-49.04284030957988,-5.347275326074996,-0.33066967975478034,-0.02908033198256721,0.09839462329006755,0.45886440456718264,303.35175202156336,4.123605386095081,0.013575158010442429,9.213680064787788e-05,-0.047521863664900535,-0.03889167963861766,0.9942463206121626,0.7918678805469904,0.8818731008745653,22942.90624272852,141971.69845331687,509.11004553194357,581.0853064166507,24950.521106341832,47563.84099182259,10,0.3725631374574201
2025-09-04 00:00:00+00:00,0,0,0,7646835559,55392,226884,27.602064927419026,1711,0.0133923916146159,206,0.0327339462738203,90.81456756591795,225087.0,741.0,54584.0,90.85363006591795,0.0064935842528939,20.738888184229538,249750.0,1453.0,102264.0,91.14663696289062,0.0123629160225391,26.66017738978068,241735.7142857143,1227.7142857142858,82677.85714285714,90.92074802943637,0.009081696692321941,24.49734663963318,296822.13333333336,1325.3666666666666,94371.33333333333,91.46310755411784,0.009879997527847646,25.28168434434467,-9.15555555555555,0.7983579682522723,17.756366139022717,130.90418353576248,-45.83431119455527,1.4802872636670017,8.327125980633854,106.24036114796706,-0.3643243547294728,-0.04299497991622214,0.0895717044751426,0.4422429291674061,132.52570093457945,4.095896593432383,0.030888379398118896,0.000121656631894656,-0.0384881155831463,-0.04144985551165752,0.9940701826213311,0.8144126975000323,0.9192003000733935,21054.667272116996,131267.4896870517,511.033256267132,522.7565849670727,28196.1586647993,38298.155382187026,10,0.3755375249520821
2025-09-05 00:00:00+00:00,0,0,0,7646835559,74998,222752,50.144482453664146,920,0.0067269294522702,215,0.0317983119229877,90.78529357910156,226884.0,1711.0,55392.0,90.81456756591795,0.0133923916146159,27.602064927419026,286067.0,1938.0,109123.0,91.06346893310548,0.0113248834386467,23.828832546869915,232690.7142857143,1082.2857142857142,77802.85714285714,90.8810086931501,0.008424846122839587,28.256725197746643,284600.3,1281.9,90438.56666666667,91.43409907023111,0.00951745604785776,26.13374777502484,-22.1329269017398,-1.8211949718799025,-52.528379772961806,-46.2302746931619,-31.272050805054853,35.39500288850375,-40.600453075620756,-49.77051414081478,-0.3054741459588617,-0.03223490195572998,0.08205839880364063,0.4203813597006517,241.85884907709013,2.970066267550234,0.012266830224402992,0.00022511248985945933,-0.03261239188057961,-0.044495672749996426,0.9939509397182753,0.8176053021929854,0.8851993726554583,19401.307543026967,119640.66108521339,512.6902970208621,499.13921422025476,28594.83313429209,33591.44623230951,10,0.3686982544301325
2025-09-06 00:00:00+00:00,0,1,0,7646835559,89323,290259,53.14689168063077,964,0.006513169966638,220,0.0409467020144116,90.73912811279295,222752.0,920.0,74998.0,90.78529357910156,0.0067269294522702,50.144482453664146,217202.0,1165.0,110930.0,90.98332214355467,0.0083018746227025,30.175141255060833,243127.42857142858,1053.5714285714287,74716.14285714286,90.8461238316127,0.008169316886258942,31.538403829970914,274867.26666666666,1254.6,87596.56666666667,91.39400990804036,0.009267260304962555,27.11604415732201,33.63550980193553,30.305900732653356,-17.25321888412017,4.7826086956521685,-19.478049220228975,19.100509346915917,-21.54579221388223,-3.17766801553212,-0.2683942782133464,-0.05085126069277468,0.09352329446199893,0.3843683559869753,300.78652849740934,3.249507411222068,0.01079217231651068,0.00018310098422321633,-0.033197675432480436,-0.04547795008234018,0.9940052299162829,0.8845266717999958,0.8815244870033843,22644.54143914169,105650.2794033002,520.2142257371858,493.1481976318943,27600.141201362567,29596.028652137444,10,0.48043558142075415
