timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,platform_platform_share,ccu_playing,ratings_like_ratio,visits_visits_gained,daily_rpv,session_session_length,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-13 00:00:00+00:00,0,1,0,8515993119,615052,0.0525020770728588,7998,83.39222717285156,632231,0.2329811180876581,14.711790296766493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615052.0,7998.0,632231.0,83.39222717285156,0.0525020770728588,14.711790296766493,615052.0,7998.0,632231.0,83.39222717285156,0.0525020770728588,14.711790296766493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.89111138892362,0.9728264308038821,0.012650419466271875,2.3919548879147803e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-09-14 00:00:00+00:00,0,1,0,8515993119,509732,4.510159487836063e-05,6,81.26520538330078,1227369,0.1347688267937888,10.103153784005414,615052.0,7998.0,632231.0,83.39222717285156,0.0525020770728588,14.711790296766493,0.0,0.0,0.0,0.0,0.0,0.0,562392.0,4002.0,929800.0,82.32871627807617,0.02627358933386858,12.407472040385954,562392.0,4002.0,929800.0,82.32871627807617,0.02627358933386858,12.407472040385954,0.0,-17.123755389788176,0.0,-99.92498124531133,0.0,94.13299885643065,0.0,-99.91409559889264,0.0,-2.5506235552889,0.1324209558360844,0.1324209558360844,72818.85714285714,0.41530426847649854,4.888501429886668e-06,1.9820482064150083e-05,0.0,0.0,1.0,1.0,1.0,74472.48619456719,74472.48619456719,5651.197395242888,5651.197395242888,420826.1155417995,420826.1155417995,1,0.8287624461021182
2025-09-15 00:00:00+00:00,0,0,0,8515993119,182,8.990840797196142e-06,1,79.66101837158203,35756,4.1751995733605135e-05,0.2325552670285105,509732.0,6.0,1227369.0,81.26520538330078,4.510159487836063e-05,10.103153784005414,0.0,0.0,0.0,0.0,0.0,0.0,374988.6666666667,2668.3333333333335,631785.3333333334,81.43948364257812,0.01751872316951145,8.349166449266805,374988.6666666667,2668.3333333333335,631785.3333333334,81.43948364257812,0.01751872316951145,8.349166449266805,0.0,-99.96429496284321,0.0,-83.33333333333334,0.0,-97.08677667433348,0.0,-80.06535950348427,0.0,-1.9740145910569384,0.876922456878559,0.876922456878559,91.0,0.005089912464692228,2.7966552003803452e-05,0.0012707938088989646,-1.8656044006347732,0.0,1.0,1.0,1.0,328835.98287494836,328835.98287494836,4615.627404084231,4615.627404084231,595806.6250104419,595806.6250104419,1,0.00029590993932220364
2025-09-16 00:00:00+00:00,0,0,0,8515993119,94,1.1219732186873443e-05,1,79.31726837158203,13962,2.1378826611717857e-05,0.3496567558335221,182.0,1.0,35756.0,79.66101837158203,8.990840797196142e-06,0.2325552670285105,0.0,0.0,0.0,0.0,0.0,0.0,281265.0,2001.5,477329.5,80.9089298248291,0.013141847310180307,6.349289025908485,281265.0,2001.5,477329.5,80.9089298248291,0.013141847310180307,6.349289025908485,0.0,-48.35164835164834,0.0,0.0,0.0,-60.95200805459224,0.0,24.790689101873497,0.0,-0.4315159497416454,1.1642140003926564,1.1642140003926564,47.0,0.006732077633746329,7.161784716751415e-05,0.0036805974298265488,-1.3829063415527505,0.0,1.0,1.0,1.0,327452.6508204405,327452.6508204405,3997.66736151638,3997.66736151638,576266.8138460979,576266.8138460979,1,0.00015283260602355574
2025-09-17 00:00:00+00:00,0,0,0,8515993119,97,3.543804268701933e-05,3,78.98832702636719,12240,2.2019041920517862e-05,0.1821922055360945,94.0,1.0,13962.0,79.31726837158203,1.1219732186873443e-05,0.3496567558335221,0.0,0.0,0.0,0.0,0.0,0.0,225031.4,1601.8,384311.6,80.52480926513672,0.01052056545668165,5.115869661834006,225031.4,1601.8,384311.6,80.52480926513672,0.01052056545668165,5.115869661834006,0.0,3.1914893617021267,0.0,200.0,0.0,-12.33347657928664,0.0,215.85462198892918,0.0,-0.4147159275251777,1.3785171098480866,1.3785171098480866,24.25,0.00792418920022874,0.00024507801650191976,0.0018591041381234132,-1.0755737304687563,-1.0755737304687563,1.0,1.0,1.0,310209.6351530687,310209.6351530687,3575.585084989588,3575.585084989588,540670.1666980525,540670.1666980525,1,0.00015771024238600963
2025-09-18 00:00:00+00:00,0,0,0,8515993119,40,0.0,0,78.50287628173828,4707,8.995273872900574e-06,0.3741425931453704,97.0,3.0,12240.0,78.98832702636719,3.543804268701933e-05,0.1821922055360945,0.0,0.0,0.0,0.0,0.0,0.0,187532.83333333334,1334.8333333333333,321044.1666666667,80.18782043457031,0.008767137880568042,4.3255818170525675,187532.83333333334,1334.8333333333333,321044.1666666667,80.18782043457031,0.008767137880568042,4.3255818170525675,0.0,-58.76288659793815,0.0,-100.0,0.0,-61.544117647058826,0.0,-100.0,0.0,-0.6145854240802606,1.558492361171826,1.558492361171826,40.0,0.008496176720475786,0.0,0.009125429101106594,-0.9034611293247691,-0.9034611293247691,1.0,1.0,1.0,292268.4882189092,292268.4882189092,3264.2723793621553,3264.2723793621553,507814.91908899904,507814.91908899904,1,6.503515149938541e-05
2025-09-19 00:00:00+00:00,0,0,0,8515993119,57,5.7727993407752365e-06,1,78.67924499511719,9546,1.281487081864068e-05,0.1252934143624522,40.0,0.0,4707.0,78.50287628173828,0.0,0.3741425931453704,0.0,0.0,0.0,0.0,0.0,0.0,160750.57142857142,1144.2857142857142,276544.4285714286,79.97230965750558,0.007515514297535574,3.7255406166682654,160750.57142857142,1144.2857142857142,276544.4285714286,79.97230965750558,0.007515514297535574,3.7255406166682654,0.0,42.50000000000001,0.0,inf,0.0,102.80433397068198,0.0,inf,0.0,0.22466528837228328,1.71727342493153,1.71727342493153,28.5,0.005970461925212108,0.00010474494605635278,0.002160231282111245,-0.7262962886265344,-0.7262962886265344,1.0,1.0,1.0,276052.6843568434,276052.6843568434,3022.2045879504203,3022.2045879504203,478286.78308620694,478286.78308620694,1,9.267509088662423e-05
2025-09-20 00:00:00+00:00,0,1,0,8515993119,48,7.014766197244171e-06,0,78.58473205566406,12145,1.0817387885937117e-05,0.103445046270887,57.0,1.0,9546.0,78.67924499511719,5.7727993407752365e-06,0.1252934143624522,615052.0,7998.0,632231.0,83.39222717285156,0.0525020770728588,14.711790296766493,72892.85714285714,1.7142857142857142,187960.7142857143,79.2855246407645,1.6219682298209852e-05,1.6386341523117502,140662.75,1001.25,243494.5,79.79886245727539,0.006576951856118283,3.272778670368593,-99.99219578182007,-15.789473684210531,-100.0,-100.0,-98.07902491336236,27.22606327257491,-99.98663906917909,21.51411790284312,-5.764919921400768,-0.12012435993633552,1.86129202110576,1.86129202110576,48.0,0.003951918327021241,0.0,0.0021111233932834083,-0.3864056723458391,-0.5998289925711435,0.9935671035813859,0.5182100957279532,0.0024661397335790608,261814.45424179424,261814.45424179424,2827.1146194359667,2827.1146194359667,452566.98901930527,452566.98901930527,1,7.80421817992625e-05
2025-09-21 00:00:00+00:00,0,1,0,8515993119,0,1.2798620900866808e-06,0,78.82136535644531,2416,0.0,0.0936595557464493,48.0,0.0,12145.0,78.58473205566406,7.014766197244171e-06,0.103445046270887,509732.0,6.0,1227369.0,81.26520538330078,4.510159487836063e-05,10.103153784005414,74.0,0.8571428571428571,12967.42857142857,78.93640463692802,9.959434757027858e-06,0.2087064054176123,125033.55555555556,890.0,216708.0,79.69025166829427,0.005846321634559595,2.919543213188355,-100.0,-100.0,-100.0,0.0,-99.80315618204469,-80.10703993412926,-97.16226866580111,-81.75474343550482,-3.00724032546118,0.30111867100803824,1.994288391795392,1.994288391795392,0.0,0.0,0.0,0.0936595557464493,-0.15332548958914807,-0.4850467681884814,0.9905402854730075,0.0005918411235383924,0.0017035386315652312,249352.9684293487,249352.9684293487,2665.5007034326586,2665.5007034326586,430897.2253873306,430897.2253873306,1,0.0
