timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,platform_platform_share,ccu_playing,ratings_like_ratio,daily_Estimated Revenue,visits_visits_gained,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-09 00:00:00+00:00,1,0,0,6749060816,0.0444378606928269,0.0491294600069522,6192,82.57495880126953,1964566.0,501813,25.93912450472514,58.0,1986620.0,6455.0,527491.0,82.5280532836914,0.0515800639986991,23.910307327906292,2074833.0,6584.0,548764.0,82.21906280517578,0.0562525726854801,32.486337184906006,2050626.2857142857,6433.857142857143,544200.7142857143,82.42411150251117,0.05192092327134944,23.780405385153635,2078577.7,5180.433333333333,412581.43333333335,81.86638488769532,0.04545450421671068,24.236115050373446,-5.314500010362277,-1.1101267479437404,-5.953827460510331,-4.074360960495738,-8.555772608990386,-4.867950353655326,-12.662732277783473,-4.751068148749682,0.43286311464905136,0.056835846371994236,0.039404776831334726,0.07404817947121992,317.223639593089,3.9149286388980777,0.012339233261726456,1.3203481736548124e-05,0.05199704851422868,0.047747924940473876,1.006812644965097,0.9865526247656201,1.142261348266152,82040.10644252885,153914.8945744755,348.27862409280516,1137.2673747229344,39091.65693492009,109767.85140929288,13,0.5518203561361794
2025-07-10 00:00:00+00:00,1,0,0,6749060816,0.0444374481759164,0.0462295189499855,5681,82.61471557617188,1986620.0,486799,23.918784896532696,57.0,1964566.0,6192.0,501813.0,82.57495880126953,0.0491294600069522,25.93912450472514,2014610.0,6351.0,540061.0,82.27552795410156,0.0543961636722087,23.50814652442932,2046627.7142857143,6338.142857142857,536591.8571428572,82.47256687709263,0.05075425973960327,23.83906800973983,2080992.6,5242.3,419224.4666666667,81.92099990844727,0.04564980715513225,24.271248890351558,-1.3893507924610748,1.1225889076773132,-10.549519760667614,-8.252583979328165,-9.862219267823447,-2.9919511850031832,-15.01327330992569,-5.902652006670417,0.4122582139606923,0.04814628487799233,0.04025646200934163,0.07294609226084577,349.63393171418517,4.080977814297452,0.011670090386195563,1.2039933583976357e-05,0.051192692347935234,0.04643710670004541,1.0067329130413665,0.9834863008574438,1.1118176155076516,83749.88861962297,151800.27819373732,380.931802901144,1111.1733205381877,38342.53717922905,107952.96574921196,13,0.5580150302444697
2025-07-11 00:00:00+00:00,1,0,0,6749060816,0.0444540934272114,0.0390655882656574,5482,82.66407012939453,2008673.0,467231,25.231725215911865,56.0,1986620.0,5681.0,486799.0,82.61471557617188,0.0462295189499855,23.918784896532696,2118940.0,6126.0,540511.0,82.30082702636719,0.0516074113547802,24.058910846710205,2030875.2857142857,6246.142857142857,526123.2857142857,82.52445874895368,0.04896257072687144,24.006612919625784,2085140.0333333334,5290.633333333333,425144.1666666667,81.97337595621745,0.04552477399508154,24.409817956611157,-5.20387552266699,1.1100764111908745,-10.512569376428338,-3.50290441823623,-13.557540919611256,-4.01972888194101,-24.302368128683703,-15.496442201958816,0.44136021003893244,0.059740632015059525,0.040866647532834866,0.07092517415521774,366.34561371511944,4.299091243750428,0.011732929251421135,1.2561383886042167e-05,0.047176633562363575,0.04551930666234981,1.0067227046136364,0.9739754900143088,1.0755148555413216,84954.95008585697,147888.92000218318,421.98362683717835,1088.0071146868456,32194.209592667517,105442.03333261384,13,0.5642094234661131
2025-07-12 00:00:00+00:00,1,1,0,6749060816,0.043868995713593,0.0392803512513637,5538,82.70789337158203,2004395.0,480634,29.621578693389893,56.0,2008673.0,5482.0,467231.0,82.66407012939453,0.0390655882656574,25.231725215911865,2096886.0,6918.0,572135.0,82.37464141845703,0.0505362227559089,23.42362642288208,2017662.2857142857,6049.0,513051.71428571426,82.57206617082868,0.047354589083364984,24.89203467255547,2086883.7,5330.833333333333,431023.76666666666,82.02380040486653,0.0453487247228622,24.69668498569065,-4.410874029394063,-0.21297642772118985,-19.947961838681707,1.0215249908792412,-15.992903772710987,2.868602468586201,-22.27287852301766,0.549749780409936,0.40455648411519274,0.053013651661371064,0.03576304452081722,0.07023320853790835,361.8694710236505,4.170305949421079,0.011522257014158353,1.4778306628725008e-05,0.04542786734444911,0.04489112149621579,1.0066842277882264,0.9668302482377363,1.0442319904861965,73752.89033574221,146568.53809646177,454.9104307443145,1073.5496417648012,34138.50540553992,103365.49037631822,13,0.5630077903911487
2025-07-13 00:00:00+00:00,1,1,0,6749060816,0.0430298661698526,0.044027354568243,5565,82.7042465209961,1986620.0,486568,23.81516710917155,56.0,2004395.0,5538.0,480634.0,82.70789337158203,0.0392803512513637,29.621578693389893,2142036.0,6547.0,577999.0,82.43695831298828,0.0528667196631431,22.228248834609985,1995460.0,5908.714285714285,499990.14285714284,82.61025020054409,0.046091822641236395,25.11873728320712,2082052.3333333333,5357.9,435846.56666666665,82.06991449991862,0.04543376043438907,24.688499077161154,-7.2555269846071635,-0.8868012542437964,-14.999236291431195,0.48754062838569645,-15.818539478442005,1.2346192737093142,-16.720093758839006,12.084930927684855,0.3242334669760538,-0.004409313836051254,0.030085409372765454,0.07081059665284746,356.9205892921308,4.082915269982264,0.011437226785923476,1.1987775780670571e-05,0.04028892517090344,0.044432981022207996,1.006583846272022,0.9584101072067193,1.0144839916519266,61552.501915764224,147431.36798578658,464.4112425402511,1068.70402825104,34934.28154178303,102434.1327948179,13,0.5580150302444697
2025-07-14 00:00:00+00:00,1,0,0,6749060816,0.0449785953859686,0.0425585061311721,5335,82.71315002441406,2096886.0,423713,24.34948913256327,51.0,1986620.0,5565.0,486568.0,82.7042465209961,0.044027354568243,23.81516710917155,2030726.0,6448.0,549395.0,82.47781372070312,0.0533304214477539,23.39447323481242,2004911.4285714286,5749.714285714285,482035.5714285714,82.64386967250279,0.04455297759601042,25.25516812574296,2077334.5,5398.933333333333,438579.73333333334,82.11001205444336,0.045701992884278245,24.75413972934087,3.257948142683942,5.550432392707205,-17.261166253101734,-4.132973944294704,-22.87643680776127,-12.918029956758359,-20.19844401030039,-3.3362177934042503,0.2853328587344217,0.01076547310749909,0.030085409372765454,0.06955559204259516,392.9696401799101,4.948823970886022,0.012591040182764789,1.161220854178755e-05,0.032394409179688145,0.04472294893360311,1.0065017359601098,0.9651365384686138,0.974858529885617,61552.501915764224,144490.2310180084,516.4527839231346,1042.2036975209962,43465.610960318416,100918.664016241,13,0.5889872772393336
2025-07-15 00:00:00+00:00,1,0,0,6749060816,0.045047278770203,0.0433151237666606,5364,82.71197509765625,2118940.0,408605,27.119473001231317,50.0,2096886.0,5335.0,423713.0,82.71315002441406,0.0425585061311721,24.34948913256327,1986620.0,6455.0,527491.0,82.5280532836914,0.0515800639986991,23.910307327906292,2023814.2857142857,5593.857142857143,465051.85714285716,82.67014421735492,0.04337227184857635,25.713620364789392,2075220.9,5450.933333333333,440811.43333333335,82.14774424235026,0.04591621843477086,24.882042961016946,6.660559140650957,1.0517500712962091,-16.901626646010847,0.5435801312089872,-22.53801486660436,-3.5656210689782974,-16.02351682279213,1.7778294030257769,0.2228597508929564,-0.0014204836322417869,0.029530434626466817,0.06908203088595012,394.95619757688723,5.185777986617915,0.01312756053508759,1.2798597507543304e-05,0.023146220615934215,0.044951391167051984,1.0063592735238533,0.9752283651895978,0.9445959037369667,60392.58849806609,143360.4743089692,530.7183603588219,997.8555604596437,52031.75061361565,99430.65474149778,13,0.5951819513476239
2025-07-16 00:00:00+00:00,1,0,0,6749060816,0.042592844633222,0.044402003288269,5621,82.69187927246094,2021876.0,464762,24.585334459940594,48.0,2118940.0,5364.0,408605.0,82.71197509765625,0.0433151237666606,27.119473001231317,1964566.0,6192.0,501813.0,82.57495880126953,0.0491294600069522,25.93912450472514,2032001.4285714286,5512.285714285715,459758.85714285716,82.68684714181083,0.04269692088876447,25.520221786963024,2079811.2333333334,5510.966666666666,447040.63333333336,82.18393961588542,0.04612511619925495,24.930229660566305,2.917183744399532,-4.580780956515995,-9.221576227390182,4.791200596569722,-7.383427691191735,13.74359099864173,-9.622447952845869,2.5092379453039104,0.14159313294093145,-0.02429614958605608,0.02941451185217949,0.06691745066581964,359.63642831732477,4.350337698999275,0.012094336253101043,1.2159658802162839e-05,0.011877059936524914,0.044725897155693466,1.0061192920207516,0.977012430745804,0.9256761696668452,60044.2506449468,139175.66560080083,517.2833569993819,949.3485055855257,51809.833342237864,94608.45679284139,13,0.5679179698636717
2025-07-17 00:00:00+00:00,1,0,0,6749060816,0.0442371348442055,0.0432829409837722,5649,82.68626403808594,2120971.0,452385,22.812320709228516,47.0,2021876.0,5621.0,464762.0,82.69187927246094,0.044402003288269,24.585334459940594,1986620.0,5681.0,486799.0,82.61471557617188,0.0462295189499855,23.918784896532696,2051194.4285714286,5507.714285714285,454842.5714285714,82.6970683506557,0.04227598117930543,25.362155474491,2087982.6,5578.4,452808.63333333336,82.21985727945963,0.04636709876358504,24.962993650332745,6.762793085743635,4.901141316282498,-0.5632811124801962,0.49813200498132204,-7.0694475543294,-2.663083470679617,-6.373801919507582,-2.520296882173456,0.08660498485659751,-0.006790551169477688,0.03077668307383789,0.06412035550710266,375.39309734513273,4.6884098977421935,0.012487123827881499,1.0755597296535982e-05,0.0015100751604385796,0.043999765500079675,1.0058040853753134,0.9823809971268096,0.911766798152732,63058.686691834766,133882.18660464452,511.8262121350862,880.1675232394779,52150.486005815634,89149.36805256226,13,0.5957524321272529
2025-07-18 00:00:00+00:00,1,0,0,6749060816,0.0433947705737944,0.0387075953185558,5482,82.67361450195312,2099872.0,423914,28.0423006216685,47.0,2120971.0,5649.0,452385.0,82.68626403808594,0.0432829409837722,22.812320709228516,2008673.0,5482.0,467231.0,82.66407012939453,0.0390655882656574,25.231725215911865,2064222.857142857,5507.714285714285,448654.4285714286,82.69843183244977,0.04222483932971948,25.763666246741952,2099418.9,5640.6,458104.63333333336,82.25464299519857,0.04650628243883446,25.088439718248765,4.540261157490533,-0.9947802209459677,0.0,-2.956275446981771,-9.271002994236255,-6.293533163124332,-0.9163894951924045,-10.570782763887998,0.011545974621940402,-0.015298231550264774,0.030094166622225034,0.0563823392664753,382.9786613167974,4.953521342722008,0.012931837750492434,1.335428410273788e-05,-0.005716868809291015,0.04285954697113484,1.0053953043997421,0.9832353405710776,0.9079383927376699,61619.28292275358,118370.14868225036,521.0281941707744,798.8864059772027,53732.89234989712,82046.00125433523,13,0.5898260047666464
2025-07-19 00:00:00+00:00,1,1,0,6749060816,0.0456319463376217,0.0371256321668624,5180,82.67784881591797,2229559.0,461586,28.12429753939311,46.0,2099872.0,5482.0,423914.0,82.67361450195312,0.0387075953185558,28.0423006216685,2004395.0,5538.0,480634.0,82.70789337158203,0.0392803512513637,29.621578693389893,2096389.142857143,5456.571428571428,445933.28571428574,82.6941397530692,0.04191702231764787,25.549768939028123,2109544.7666666666,5682.366666666667,463958.3,82.28891067504883,0.046516196926434786,25.257297298009846,11.233514352211028,6.175947867298581,-6.46442759118816,-5.508938343670189,-3.9630987404137064,8.886708153068778,-5.48548833159046,-4.086957969551341,-0.03632610436477002,0.005121723527334865,0.03784788958303274,0.054975504102664524,430.33371935919706,4.83020319029782,0.011222153136895103,1.2614281535098004e-05,-0.006570543561660104,0.04141870314075168,1.004924467643284,0.9937637617284079,0.9011274585482452,77854.08210374477,115973.28697463781,457.0166094560035,736.528646507681,48154.2814499548,75331.61959887492,13,0.6262533513288046
2025-07-20 00:00:00+00:00,1,1,0,6749060816,0.043013131376986,0.0397030338644981,5283,82.6832275390625,2120971.0,446513,24.381932814915977,48.0,2229559.0,5180.0,461586.0,82.67784881591797,0.0371256321668624,28.12429753939311,1986620.0,5565.0,486568.0,82.7042465209961,0.044027354568243,23.81516710917155,2115582.1428571427,5416.285714285715,440211.14285714284,82.6911370413644,0.041299262217112886,25.630735468420188,2113853.0,5730.666666666667,468951.36666666664,82.32271092732748,0.04679558898011839,25.265711298944872,6.762793085743635,-4.870380196263024,-5.067385444743932,1.9884169884169856,-8.232148435573238,-3.2654803221934814,-9.821895378797162,6.942377939994349,-0.025414634456844,0.00650563992843356,0.03710603683151009,0.053847778700002305,401.3949659348978,4.75006606735735,0.011831655894328061,1.1495641062171484e-05,-0.006295885358534532,0.039688953913093857,1.004475388503206,1.0008180052525615,0.8825460501129567,76272.24058437365,113826.28854833597,410.5376868299339,654.0274872075241,39510.53592223932,68521.03552395171,13,0.5957524321272529
2025-07-21 00:00:00+00:00,1,0,0,6749060816,0.0416073228102604,0.041747648268938,5379,82.6902847290039,2070315.0,436526,23.28248469034831,49.0,2120971.0,5283.0,446513.0,82.6832275390625,0.0397030338644981,24.381932814915977,2096886.0,5335.0,423713.0,82.71315002441406,0.0425585061311721,24.34948913256327,2111786.285714286,5422.571428571428,442041.5714285714,82.68787057059151,0.04118342537965087,25.478306262389474,2111148.6,5771.166666666667,472613.6,82.35589853922527,0.04707536349693929,25.142665070324128,-1.2671647385694818,-2.3883400574548186,0.8247422680412342,1.8171493469619548,3.0239808549655134,-2.2366650019148393,-1.9052780183000384,5.149768683718081,-0.027644087310674248,0.008535213430160837,0.03693042593438418,0.053935612821152605,384.8169144981413,4.742696328062181,0.012322261853218702,1.1245860385732569e-05,-0.003242492675780675,0.03772898706896548,1.0040309441977386,1.0003020562902516,0.8748403054249067,76015.70001583859,113866.09349751838,347.82530034547625,587.9486303700543,33077.735323172004,63398.23917145741,13,0.5815238381474964
2025-07-22 00:00:00+00:00,1,0,0,6749060816,0.038472461389177,0.0404030755162239,5220,82.70365905761719,1931103.0,444189,25.899312376976013,50.0,2070315.0,5379.0,436526.0,82.6902847290039,0.041747648268938,23.28248469034831,2118940.0,5364.0,408605.0,82.71197509765625,0.0433151237666606,27.119473001231317,2084952.4285714286,5402.0,447125.0,82.68668256487165,0.04076741848673134,25.30399760178157,2095549.3333333333,5791.533333333334,475564.0333333333,82.38908487955729,0.047053624068697245,25.100602484440458,-8.864668183148183,-6.724194144369333,-2.684563758389258,-2.955939765755722,8.70865505806342,1.7554509926098305,-6.722936464695239,-3.220714958726234,-0.010054215280486112,0.016174002371749374,0.039578381967959715,0.049987368460943774,369.87224669603523,4.347470676962561,0.011751727864202257,1.3411661089706206e-05,0.0018926348005087344,0.03550481234031768,1.0036121008717285,0.9949431375375695,0.8664033704866562,81309.16921761939,104750.99665341842,254.64529305429406,556.0182788693025,27403.96301692331,59721.52879794944,13,0.5424210462746706
2025-07-23 00:00:00+00:00,1,0,0,6749060816,0.0381503610222376,0.0412014685571193,4996,82.7165298461914,1931103.0,409909,25.072782278060913,51.0,1931103.0,5220.0,444189.0,82.70365905761719,0.0404030755162239,25.899312376976013,2021876.0,5621.0,464762.0,82.69187927246094,0.044402003288269,24.585334459940594,2071984.857142857,5312.714285714285,439288.85714285716,82.69020407540458,0.04031019923942424,25.37363300437019,2083270.6333333333,5806.066666666667,477945.3333333333,82.42111358642578,0.04701112285256381,25.182677982279642,-4.48954337456896,0.0,-11.119017968333033,-4.291187739463598,-11.80238487656048,-7.717435596108868,-7.208086334238173,1.9760699666905301,0.02981015058232117,0.015562538249058733,0.04121783303438047,0.0487527284745264,386.45247148288973,4.711041448122758,0.012188041277353566,1.298365198252446e-05,0.0058329445975158255,0.03324897265407737,1.0032648247186886,0.9945826643884388,0.8574608899652325,84578.71074997935,101565.12752585464,198.26157934944612,527.6949179561818,26604.216374496653,55329.37761563263,13,0.5424210462746706
