timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,ccu_playing,platform_platform_share,ratings_like_ratio,daily_rpv,visits_visits_gained,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2019-11-04 00:00:00+00:00,0,0,0,65241,0.0,5222,1.0634896755218506,91.2363052368164,0.0,251139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5222.0,251139.0,91.2363052368164,1.0634896755218506,0.0,0.0,5222.0,251139.0,91.2363052368164,1.0634896755218506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0207931830851318,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2019-11-05 00:00:00+00:00,0,0,0,65241,0.0,4991,1.0015853643417358,91.23270416259766,0.0,370468,0.0,0.0,0.0,5222.0,251139.0,91.2363052368164,1.0634896755218506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5106.5,310803.5,91.23450469970703,1.0325375199317932,0.0,0.0,5106.5,310803.5,91.23450469970703,1.0325375199317932,0.0,0.0,0.0,0.0,-4.4235924932975905,0.0,47.51512110823091,0.0,-5.82086621101785,0.0,-0.003946975065904912,0.0,0.0,0.0,0.0,0.013472112376474145,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,163.3416664540925,163.3416664540925,84378.34509220954,84378.34509220954,0,0.0
2019-11-06 00:00:00+00:00,0,0,0,65241,0.0,4229,1.01740825176239,91.22941589355467,0.0,334189,0.0,0.0,0.0,4991.0,370468.0,91.23270416259766,1.0015853643417358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4814.0,318598.6666666667,91.23280843098958,1.0274944305419922,0.0,0.0,4814.0,318598.6666666667,91.23280843098958,1.0274944305419922,0.0,0.0,0.0,0.0,-15.267481466639953,0.0,-9.792748631460746,0.0,1.5797842085135905,0.0,-0.0036042656777146576,0.0,0.0,0.0,0.0,0.012654477991561686,0.0,-0.003444671630865732,0.0,1.0,0.0,1.0,0.0,0.0,519.6239024525335,519.6239024525335,61173.08583301429,61173.08583301429,0,0.0
2019-11-07 00:00:00+00:00,0,0,0,65241,0.0,4350,1.0064085721969604,91.23321533203124,0.0,312466,0.0,0.0,0.0,4229.0,334189.0,91.22941589355467,1.01740825176239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4698.0,317065.5,91.23291015625,1.0222229659557343,0.0,0.0,4698.0,317065.5,91.23291015625,1.0222229659557343,0.0,0.0,0.0,0.0,2.8611965003547013,0.0,-6.500213950788325,0.0,-1.0811470760508812,0.0,0.0041647076651107895,0.0,0.0,0.0,0.0,0.013921470107243325,0.0,-0.0012557983398615597,0.0,1.0,0.0,1.0,0.0,0.0,483.5597170981057,483.5597170981057,50041.64952317219,50041.64952317219,0,0.0
2019-11-08 00:00:00+00:00,0,0,0,65241,0.0,5100,0.9956387281417848,91.22956085205078,0.0,347573,0.0,0.0,0.0,4350.0,312466.0,91.23321533203124,1.0064085721969604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4778.4,323167.0,91.23224029541015,1.0169061183929444,0.0,0.0,4778.4,323167.0,91.23224029541015,1.0169061183929444,0.0,0.0,0.0,0.0,17.24137931034482,0.0,11.235462418311105,0.0,-1.0701264230754126,0.0,-0.004005646372495786,0.0,0.0,0.0,0.0,0.01467313435412315,0.0,-0.0012977600097674896,-0.0012977600097674896,1.0,0.0,1.0,0.0,0.0,455.73380388116925,455.73380388116925,45434.19996544453,45434.19996544453,0,0.0
2019-11-09 00:00:00+00:00,0,1,0,65241,0.0,8366,0.8138346076011658,91.22566986083984,0.0,594402,0.0,0.0,0.0,5100.0,347573.0,91.22956085205078,0.9956387281417848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5376.333333333333,368372.8333333333,91.23114522298177,0.9830608665943146,0.0,0.0,5376.333333333333,368372.8333333333,91.23114522298177,0.9830608665943146,0.0,0.0,0.0,0.0,64.0392156862745,0.0,71.01500979650316,0.0,-18.26004909229777,0.0,-0.00426505528975385,0.0,0.0,0.0,0.0,0.014074626137485847,0.0,-0.0016802106584741358,-0.0016802106584741358,1.0,0.0,1.0,0.0,0.0,1520.296111508106,1520.296111508106,117952.60669169914,117952.60669169914,0,0.0
2019-11-10 00:00:00+00:00,0,1,0,65241,0.0,9642,0.9350081086158752,91.21896362304688,0.0,654972,0.0,0.0,0.0,8366.0,594402.0,91.22566986083984,0.8138346076011658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5985.714285714285,409315.5714285714,91.22940499441964,0.9761961868831089,0.0,0.0,5985.714285714285,409315.5714285714,91.22940499441964,0.9761961868831089,0.0,0.0,0.0,0.0,15.252211331580213,0.0,10.190073384679055,0.0,14.889204745406047,0.0,-0.0073512617700721705,0.0,0.0,0.0,0.0,0.014721217515836531,0.0,-0.002355303083146567,-0.002355303083146567,1.0,0.0,1.0,0.0,0.0,2127.322159765317,2127.322159765317,152735.61844011932,152735.61844011932,0,0.0
2019-11-11 00:00:00+00:00,0,0,1,65241,0.0,6373,0.8684052228927612,91.2139129638672,0.0,413036,0.0,0.0,0.0,9642.0,654972.0,91.21896362304688,0.9350081086158752,0.0,0.0,5222.0,251139.0,91.2363052368164,1.0634896755218506,0.0,0.0,6150.142857142857,432443.71428571426,91.22620609828404,0.9483269793646676,0.0,0.0,6034.125,409780.625,91.22746849060059,0.9627223163843155,0.0,0.0,0.0,22.041363462274987,-33.90375440779921,64.46509701798607,-36.9383729380798,-18.34380315289493,-7.123241510890055,-0.024543160632251038,-0.005536852184095942,0.0,0.0,0.0,0.0,0.015429610422310834,0.0,-0.003029414585657047,-0.002861204601461973,0.9999861621468026,0.0,0.9850472594489008,0.0,0.0,1974.2716152328906,1974.2716152328906,141411.82322355764,141411.82322355764,0,0.0
2019-11-12 00:00:00+00:00,0,0,0,65241,0.0,4790,0.9741969704627992,91.20957946777344,0.0,333498,0.0,0.0,0.0,6373.0,413036.0,91.2139129638672,0.8684052228927612,0.0,0.0,4991.0,370468.0,91.23270416259766,1.0015853643417358,0.0,0.0,6121.428571428572,427162.28571428574,91.222902570452,0.9444143516676766,0.0,0.0,5895.888888888889,401304.77777777775,91.22548082139757,0.9639972779485915,0.0,0.0,0.0,-4.027249048286919,-24.839165228306925,-9.97926946456914,-19.25691707260384,-2.734504202438792,12.182302084461561,-0.02534693565917623,-0.004750915680462597,0.0,0.0,0.0,0.0,0.014362861657756095,0.0,-0.003882544381279284,-0.0031954447428389713,0.9999717376009165,0.0,0.9796857037578075,0.0,0.0,1892.7527205398785,1892.7527205398785,134700.410742486,134700.410742486,0,0.0
2019-11-13 00:00:00+00:00,0,0,0,65241,0.0,4504,1.037173867225647,91.20606994628906,0.0,343228,0.0,0.0,0.0,4790.0,333498.0,91.20957946777344,0.9741969704627992,0.0,0.0,4229.0,334189.0,91.22941589355467,1.01740825176239,0.0,0.0,6160.714285714285,428453.5714285714,91.21956743512835,0.9472380110195705,0.0,0.0,5756.7,395497.1,91.22353973388672,0.971314936876297,0.0,0.0,0.0,6.502719318987937,-5.970772442588723,2.7047568890657736,2.9175587259893554,1.9427418078257652,6.464493184877207,-0.02559037240011941,-0.0038477553617188853,0.0,0.0,0.0,0.0,0.013122434293139565,0.0,-0.00475556509834928,-0.003382734818887469,0.9999564553319247,0.0,0.975212029649048,0.0,0.0,1837.9856757995815,1837.9856757995815,128317.84587885228,128317.84587885228,0,0.0
2019-11-14 00:00:00+00:00,0,0,0,65241,0.0,4395,1.0144492387771606,91.203125,0.0,321949,0.0,0.0,0.0,4504.0,343228.0,91.20606994628906,1.037173867225647,0.0,0.0,4350.0,312466.0,91.23321533203124,1.0064085721969604,0.0,0.0,6167.142857142857,429808.28571428574,91.21526881626674,0.9483866776738848,0.0,0.0,5632.909090909091,388810.9090909091,91.22168384898792,0.9752362370491028,0.0,0.0,0.0,1.0344827586206806,-2.420071047957373,3.0348901960533414,-6.19966902467165,0.7989465513640992,-2.191014367655908,-0.03298177305460781,-0.0032288928695223262,0.0,0.0,0.0,0.0,0.013651188072682093,0.0,-0.004567555018834039,-0.003464993563564979,0.9999296764491675,0.0,0.9724686610738952,0.0,0.0,1791.3509680989628,1791.3509680989628,123736.32955397906,123736.32955397906,0,0.0
2019-11-15 00:00:00+00:00,0,0,0,65241,0.0,6090,1.130199313163757,91.20036315917967,0.0,388196,0.0,0.0,0.0,4395.0,321949.0,91.203125,1.0144492387771606,0.0,0.0,5100.0,347573.0,91.22956085205078,0.9956387281417848,0.0,0.0,6308.571428571428,435611.5714285714,91.21109771728516,0.9676096183913094,0.0,0.0,5671.0,388759.6666666667,91.21990712483723,0.988149826725324,0.0,0.0,0.0,19.41176470588235,38.56655290102389,11.687616702102876,20.57686155260616,13.515001096141589,11.410139606997394,-0.032004640380167704,-0.003028230469437343,0.0,0.0,0.0,0.0,0.015687911034861165,0.0,-0.004122870309012111,-0.003485406195361616,0.9999034266989548,0.0,0.9792134676559285,0.0,0.0,1713.0754905618246,1713.0754905618246,117978.09469969285,117978.09469969285,0,0.0
2019-11-16 00:00:00+00:00,0,1,0,65241,0.0,8829,0.9386042952537536,91.19410705566406,0.0,641819,0.0,0.0,0.0,6090.0,388196.0,91.20036315917967,1.130199313163757,0.0,0.0,8366.0,594402.0,91.22566986083984,0.8138346076011658,0.0,0.0,6374.714285714285,442385.4285714286,91.20658874511719,0.9854338594845363,0.0,0.0,5913.923076923077,408225.76923076925,91.21792250413161,0.9843386319967417,0.0,0.0,0.0,5.53430552235239,44.97536945812808,7.97726118014408,65.33374893095241,15.33108649930175,-16.952321212589773,-0.034598600617485875,-0.006859735311237625,0.0,0.0,0.0,0.0,0.013756193325231373,0.0,-0.00386156354630952,-0.0035890851701981885,0.9998757507438968,0.0,1.0011126531583678,0.0,0.0,1859.361828761796,1859.361828761796,132984.98861660654,132984.98861660654,0,0.0
2019-11-17 00:00:00+00:00,0,1,0,65241,0.0,9299,1.0225647687911987,91.18834686279295,0.0,673956,0.0,0.0,0.0,8829.0,641819.0,91.19410705566406,0.9386042952537536,0.0,0.0,9642.0,654972.0,91.21896362304688,0.9350081086158752,0.0,0.0,6325.714285714285,445097.4285714286,91.20221492222377,0.9979419537952968,0.0,0.0,6155.714285714285,427206.5,91.21580995832171,0.9870690703392029,0.0,0.0,0.0,-3.5573532462144786,5.323366179635292,2.8984445136585935,5.007174920031976,9.364267471961995,8.945247103812392,-0.03356402993179852,-0.00631640909384279,0.0,0.0,0.0,0.0,0.013797616168390566,0.0,-0.004048211233954654,-0.003716286460122437,0.9998509574589739,0.0,1.0110153218075788,0.0,0.0,2002.4404506106437,2002.4404506106437,146179.25980045082,146179.25980045082,0,0.0
2019-11-18 00:00:00+00:00,0,0,0,65241,0.0,5521,1.1033239364624023,91.18458557128906,0.0,421060,0.0,0.0,0.0,9299.0,673956.0,91.18834686279295,1.0225647687911987,0.0,0.0,6373.0,413036.0,91.2139129638672,0.8684052228927612,0.0,0.0,6204.0,446243.71428571426,91.19802529471261,1.0315017700195312,0.0,0.0,6113.4,426796.73333333334,91.21372833251954,0.9948193947474162,0.0,0.0,0.0,-13.368900047073595,-40.62802451876546,1.9426878044528806,-37.524111366320646,27.051738909065847,7.897706838332708,-0.03215232372473231,-0.004124750182776804,0.0,0.0,0.0,0.0,0.013112114396726365,0.0,-0.004265921456466736,-0.0038000924246645172,0.9998278434826204,0.0,1.036873401811219,0.0,0.0,1993.2894137112119,1936.5467350784118,137215.3095469523,140870.79915828988,0,0.0
2019-11-19 00:00:00+00:00,0,0,0,65241,0.0,4523,1.00509774684906,91.18302154541016,0.0,375128,0.0,0.0,0.0,5521.0,421060.0,91.18458557128906,1.1033239364624023,0.0,0.0,4790.0,333498.0,91.20957946777344,0.9741969704627992,0.0,0.0,6165.857142857143,452190.85714285716,91.19423130580357,1.03591616664614,0.0,0.0,6014.0,423567.4375,91.2118091583252,0.9954617917537689,0.0,0.0,0.0,-5.5741127348643005,-18.076435428364423,12.482833480260759,-10.908659098465778,3.171922857816045,-8.90275161873908,-0.029117470465545026,-0.0017152305612944119,0.0,0.0,0.0,0.0,0.01205718566146579,0.0,-0.004222869873046913,-0.0038068434771345344,0.9998072853429416,0.0,1.0406388022398128,0.0,0.0,2018.475761830917,1912.6643197383069,137040.91979894423,136705.75534237456,0,0.0
2019-11-20 00:00:00+00:00,0,0,0,65241,0.0,4346,0.977294623851776,91.18002319335938,0.0,379341,0.0,0.0,0.0,4523.0,375128.0,91.18302154541016,1.00509774684906,0.0,0.0,4504.0,343228.0,91.20606994628906,1.037173867225647,0.0,0.0,6143.285714285715,457349.85714285716,91.19051034109933,1.027361989021301,0.0,0.0,5915.882352941177,420965.8823529412,91.20993939568015,0.9943931348183576,0.0,0.0,0.0,-3.5079928952042594,-3.9133318593853605,10.52157749367768,1.1230833208931257,-5.77330814688215,-2.766210857048057,-0.028558135379619376,-0.003288278892232821,0.0,0.0,0.0,0.0,0.011456680251593548,0.0,-0.004053933279847237,-0.003795623779297705,0.9997869853361426,0.0,1.033154748407395,0.0,0.0,2010.1638279962692,1895.6007584125193,134881.6888681043,132798.6900852576,0,0.0
2019-11-21 00:00:00+00:00,0,0,0,65241,0.0,4265,1.003557801246643,91.17822265625,0.0,347997,0.0,0.0,0.0,4346.0,379341.0,91.18002319335938,0.977294623851776,0.0,0.0,4395.0,321949.0,91.203125,1.0144492387771606,0.0,0.0,6124.714285714285,461071.0,91.18695286342076,1.0258060693740845,0.0,0.0,5824.166666666667,416912.05555555556,91.20817735460069,0.9949022829532623,0.0,0.0,0.0,-2.9579067121729197,-1.8637827887712843,8.090722443616837,-8.262750401353925,-1.0736306080377567,2.6873346843306,-0.027304265890015778,-0.001974705693541523,0.0,0.0,0.0,0.0,0.012255817562169898,0.0,-0.0035683768136137452,-0.0037527487866036904,0.9997672961811591,0.0,1.0310621323825768,0.0,0.0,2016.1446630134956,1879.718948015743,132552.794703212,129976.587935933,0,0.0
