timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,sort_sort_position,ccu_playing,session_session_length,daily_Estimated Revenue,platform_platform_share,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-28 00:00:00+00:00,1,0,0,8184143053,0.2361505905647794,90.24807739257812,465,828,9.347909291585289,143301,0.0067410790361464,38361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143301.0,828.0,38361.0,90.24807739257812,0.0067410790361464,9.347909291585289,143301.0,828.0,38361.0,90.24807739257812,0.0067410790361464,9.347909291585289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.86007237635707,3.735493457066889,0.021583859027162297,6.523223187105057e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-08-29 00:00:00+00:00,1,0,0,8184143053,0.2047330353951209,90.65966033935548,458,2003,8.672887146472931,143634,0.0143366819247603,206612,143301.0,828.0,38361.0,90.24807739257812,0.0067410790361464,9.347909291585289,0.0,0.0,0.0,0.0,0.0,0.0,143467.5,1415.5,122486.5,90.4538688659668,0.01053888048045335,9.01039821902911,143467.5,1415.5,122486.5,90.4538688659668,0.01053888048045335,9.01039821902911,0.0,0.23237800154918276,0.0,141.90821256038646,0.0,438.59909804228255,0.0,112.6763660221969,0.0,0.4560573019045888,0.0016412536507231278,0.0016412536507231278,71.67365269461078,0.6951837493284546,0.009694452914385832,6.0381433121961436e-05,0.0,0.0,1.0,1.0,1.0,235.46655813512032,235.46655813512032,830.8504678941933,830.8504678941933,118971.4230414178,118971.4230414178,2,1.0
2025-08-30 00:00:00+00:00,1,1,0,8184143053,0.1542983666345698,91.54647064208984,426,1316,10.10955915848414,150405,0.0084007466211915,283886,143634.0,2003.0,206612.0,90.65966033935548,0.0143366819247603,8.672887146472931,0.0,0.0,0.0,0.0,0.0,0.0,145780.0,1382.3333333333333,176286.33333333334,90.81806945800781,0.009826169194032732,9.376785198847452,145780.0,1382.3333333333333,176286.33333333334,90.81806945800781,0.009826169194032732,9.376785198847452,0.0,4.714064914992266,0.0,-34.298552171742394,0.0,37.40053820688054,0.0,-41.40382924529481,0.0,0.9781751877459888,0.027499153768084976,0.027499153768084976,114.20273348519362,0.5298058734637373,0.004635647282193267,6.721513209901295e-05,0.6491966247558569,0.0,1.0,1.0,1.0,4008.826636311428,4008.826636311428,590.3019001607003,590.3019001607003,125540.29612173667,125540.29612173667,3,1.0
2025-08-31 00:00:00+00:00,1,1,0,8184143053,0.1305660983689898,91.61735534667967,370,894,9.350344081719715,158380,0.006706447340548,195345,150405.0,1316.0,283886.0,91.54647064208984,0.0084007466211915,10.10955915848414,0.0,0.0,0.0,0.0,0.0,0.0,148930.0,1260.25,181051.0,91.01789093017578,0.00904623873066155,9.37017491956552,148930.0,1260.25,181051.0,91.01789093017578,0.00904623873066155,9.37017491956552,0.0,5.3023503208005085,0.0,-32.06686930091185,0.0,-31.18892794995174,0.0,-20.16843689071046,0.0,0.07743029752282915,0.047670468973977906,0.047670468973977906,176.9608938547486,0.8107665373235182,0.004576495039570813,5.903703147296529e-05,0.4994644165038858,0.0,1.0,1.0,1.0,7099.562944294529,7099.562944294529,540.2976802960876,540.2976802960876,102945.22245997301,102945.22245997301,4,1.0
2025-09-01 00:00:00+00:00,0,0,1,8184143053,0.1282796311010252,91.5444107055664,305,1439,9.031624813874563,180253,0.0110265305265784,220071,158380.0,894.0,195345.0,91.61735534667967,0.006706447340548,9.350344081719715,0.0,0.0,0.0,0.0,0.0,0.0,155194.6,1296.0,188855.0,91.12319488525391,0.00944229708984492,9.302464898427328,155194.6,1296.0,188855.0,91.12319488525391,0.00944229708984492,9.302464898427328,0.0,13.810455865639604,0.0,60.9619686800895,0.0,12.657605774399139,0.0,64.4168658405867,0.0,-0.07961880239529817,0.09857303995753702,0.09857303995753702,125.17569444444445,0.8190637609509615,0.006538769130102875,5.010498970272262e-05,0.35503616333007254,0.35503616333007254,1.0,1.0,1.0,15298.003506993975,15298.003506993975,474.69095209409664,474.69095209409664,90844.92941546049,90844.92941546049,5,1.0
2025-09-02 00:00:00+00:00,0,0,0,8184143053,0.1175470484833266,91.67060089111328,271,1173,9.806499461332956,190154,0.0104264812543988,182232,180253.0,1439.0,220071.0,91.5444107055664,0.0110265305265784,9.031624813874563,0.0,0.0,0.0,0.0,0.0,0.0,161021.16666666666,1275.5,187751.16666666666,91.2144292195638,0.009606327783937234,9.3864706589116,161021.16666666666,1275.5,187751.16666666666,91.2144292195638,0.009606327783937234,9.3864706589116,0.0,5.49283507070617,0.0,-18.48505906879777,0.0,-17.19399648295323,0.0,-5.441868325972877,0.0,0.13784586581997438,0.12278886315362628,0.12278886315362628,161.9710391822828,1.0434663315645356,0.006436814407928312,5.157108391224504e-05,0.2810786655971,0.2810786655971,1.0,1.0,1.0,19771.60599867058,19771.60599867058,427.53561255174986,427.53561255174986,81299.14912572374,81299.14912572374,6,1.0
2025-09-03 00:00:00+00:00,0,0,0,8184143053,0.1096932963996618,91.57508850097656,257,1282,10.7102632522583,197536,0.0116545800119638,167758,190154.0,1173.0,182232.0,91.67060089111328,0.0104264812543988,9.806499461332956,0.0,0.0,0.0,0.0,0.0,0.0,166237.57142857142,1276.4285714285713,184895.0,91.26595197405133,0.009898935245083885,9.575583886532556,166237.57142857142,1276.4285714285713,184895.0,91.26595197405133,0.009898935245083885,9.575583886532556,0.0,3.8821166002292795,0.0,9.292412617220801,0.0,-7.942622590982918,0.0,11.77865022340956,0.0,-0.10419086294652935,0.13667735473057954,0.13667735473057954,153.96414653156663,1.1774986736926185,0.007641914889812171,5.421902353613906e-05,0.21431623186383672,0.21431623186383672,1.0,1.0,1.0,22720.91151969291,22720.91151969291,390.29256425697594,390.29256425697594,74599.35337074533,74599.35337074533,7,1.0
2025-09-04 00:00:00+00:00,0,0,0,8184143053,0.103010175007699,91.95943450927734,253,935,13.80115803082784,200894,0.0080689107999205,118850,197536.0,1282.0,167758.0,91.57508850097656,0.0116545800119638,10.7102632522583,143301.0,828.0,38361.0,90.24807739257812,0.0067410790361464,9.347909291585289,174465.14285714287,1291.7142857142858,196393.42857142858,91.51043156215123,0.010088625497051614,10.211762277852921,170569.625,1233.75,176639.375,91.35263729095459,0.009670182189438463,10.103780654569468,40.19022895862554,1.6999433014741605,12.922705314009653,-27.06708268330733,209.81986913792653,-29.15390026109038,19.69761453105834,-30.766181264039506,1.8962809692386395,0.41970585515369585,0.14272110804685556,0.14272110804685556,214.6303418803419,1.6903013016297717,0.007866993125846648,6.869836497089445e-05,0.14320727757045418,0.20066769917806063,1.0017273094228694,1.0228382858738352,1.0432715019650989,24343.885879136637,24343.885879136637,380.9708462786696,380.9708462786696,72906.08480570349,72906.08480570349,8,1.0
2025-09-05 00:00:00+00:00,0,0,0,8184143053,0.0982679348827153,92.43065643310548,253,1357,19.93023109436035,203969,0.0105143599212169,151629,200894.0,935.0,118850.0,91.95943450927734,0.0080689107999205,13.80115803082784,143634.0,2003.0,206612.0,90.65966033935548,0.0143366819247603,8.672887146472931,183084.42857142858,1199.4285714285713,188538.7142857143,91.76343100411552,0.009542579496545413,11.819954270408266,174280.66666666666,1247.4444444444443,173860.44444444444,91.47241719563802,0.009763979715191622,11.195608481212899,42.00607098597826,1.5306579589236202,-32.25162256615077,45.1336898395722,-26.61171664762937,27.580143037442163,-26.661134170397006,30.30705360282946,1.9534554697434814,0.5124236858814024,0.14544039314928034,0.14544039314928034,150.1980854197349,1.3451757567763636,0.00894941634241245,9.771158059695226e-05,0.12026405334473299,0.21233533223469805,1.0031814378301067,1.0505148509765585,0.9773247973567852,25347.448678318677,25347.448678318677,358.7259089859245,358.7259089859245,68705.07366110437,68705.07366110437,9,1.0
2025-09-06 00:00:00+00:00,0,1,0,8184143053,0.1156355193871157,92.95328521728516,253,1153,18.77007497440685,262025,0.0077074472792446,187555,203969.0,1357.0,151629.0,92.43065643310548,0.0105143599212169,19.93023109436035,150405.0,1316.0,283886.0,91.54647064208984,0.0084007466211915,10.10955915848414,199030.14285714287,1176.142857142857,174777.14285714287,91.9644045148577,0.009443536733410142,13.057170815540081,183055.1,1238.0,175229.9,91.62050399780273,0.00955832647159692,11.953055130532295,74.21295834579968,28.463148811829253,-12.386018237082064,-15.033161385408988,-33.9329871849968,23.69335681169169,-8.252830054390659,-26.695991605806068,1.5367218040500896,0.5654279698402043,0.20004811865025723,0.20004811865025723,227.05805892547662,1.3970494145748469,0.0061474972808121305,7.16343987787733e-05,0.2167540958949505,0.23520031553326162,1.0037535322558717,1.0872690400712293,0.9879906029023091,36619.8283643347,36619.8283643347,339.52614037802743,339.52614037802743,64920.36484194394,64920.36484194394,10,1.0
