timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,ccu_playing,daily_rpv,ratings_like_ratio,sort_sort_position,visits_visits_gained,daily_Estimated Revenue,platform_platform_share,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-06-21 00:00:00+00:00,1,1,0,7074860883,34.7653001944224,33455,0.0014355776245559,97.00706481933594,121,2137089,1158779.0,0.2555675208568573,457805.0,35518.0,1106622.0,97.0093765258789,0.2982847392559051,28.744104743003845,638407.0,21178.0,1405907.0,97.0179214477539,0.1733327060937881,30.60837395985921,582467.5714285715,20273.14285714286,1207900.142857143,97.0121819632394,0.17879429033824373,33.5885903210867,1155274.1666666667,38369.066666666666,3448196.2,97.03990529378255,0.3815160607298215,29.970894804150586,81.51101100081924,153.1162831336486,57.9705354613278,-5.808322540683597,52.00784973686026,93.11824633885826,47.443334046012644,-14.320953363423584,-0.011190332936394931,-0.0023829722710866363,0.4048977188730733,0.4392003926591216,34.63590985174557,0.5422228357252151,0.0156544647160391,3.0001639823281728e-05,-0.0017850058419390665,-0.0027939368938588267,0.9997143100000023,0.5041812482565724,0.4686415822081488,294612.0252616132,507396.8676289395,8445.577153194601,18172.78327217672,570474.3783560045,2605531.9943470634,18,0.20185371541768432
2025-06-22 00:00:00+00:00,1,1,0,7074860883,37.823885917663574,32820,0.0014271896811857,97.0061492919922,130,2080673,1154982.0,0.2896165549755096,1158779.0,33455.0,2137089.0,97.00706481933594,0.2555675208568573,34.7653001944224,621573.0,17066.0,1411720.0,97.01775360107422,0.1580186784267425,31.83038091659546,658668.8571428572,22523.714285714286,1303464.857142857,97.01052420479911,0.19759398698806763,34.444805321239286,1134427.6666666667,37251.833333333336,3324131.466666667,97.03724543253581,0.3690488800406456,30.602922960007245,85.81598621561749,-0.3276724897499861,92.3121996953006,-1.898072037064713,47.38567137959369,-2.6398526219544416,83.27995010398463,13.322911301285068,-0.011961016052519646,-0.0009437738843431909,0.3718918452659584,0.4350081854447124,35.19033545595808,0.5550999339637059,0.015773734857070353,3.2748435187066456e-05,-0.0016354152134477465,-0.00269420144290133,0.9997246291605085,0.5806177656776035,0.5354141352936916,265291.4916811689,493485.32079494576,7899.471220654409,17408.273934686706,445135.29892462475,2578025.054775471,18,0.20119229632272234
2025-06-23 00:00:00+00:00,1,0,0,7074860883,33.23084831237793,30820,0.0012634795201111,97.00360107421876,133,1852610,1025022.0,0.2810684144496918,1154982.0,32820.0,2080673.0,97.0061492919922,0.2896165549755096,37.823885917663574,509718.0,15564.0,1063617.0,97.0167236328125,0.1520518064498901,42.0482120513916,732283.7142857143,24703.14285714286,1416178.142857143,97.00864955357144,0.2160249309880393,33.18518192995162,1102842.0666666667,35644.36666666667,3118691.1666666665,97.03464686075846,0.3534756576021512,31.18877355246152,101.09590008592986,-11.252123409715475,98.02107427396555,-6.0938452163315056,74.18017951950748,-10.961020785101738,84.85042763521531,-2.951537258131065,-0.013526078909242845,-0.002626862103105587,0.3664726435383355,0.42402839945402643,33.257259660621,0.5532850663199128,0.01663598024625785,3.241961235248178e-05,-0.0014915466308579486,-0.0026056563363574957,0.9997320822198249,0.6639969007521062,0.6111451420826909,260046.2916632111,467636.3563792374,7898.001313450508,15542.663035666235,416387.1185714136,2432732.6363503155,18,0.17855389084964918
2025-06-24 00:00:00+00:00,1,0,0,7074860883,34.469382206598915,31829,0.001208154248938,97.00188446044922,135,1713170,982188.0,0.2959739565849304,1025022.0,30820.0,1852610.0,97.00360107421876,0.2810684144496918,33.23084831237793,467365.0,13775.0,960657.0,97.01325988769533,0.1375288963317871,32.81448245048523,805829.8571428572,27282.285714285714,1523680.0,97.00702449253629,0.2386599395956312,33.421596180825006,1063487.2,34587.7,2836396.3,97.03208134969076,0.3407904619971911,31.917338736736834,110.15437613000545,-4.178837137154135,131.0635208711434,3.2738481505515837,78.33316157587984,-7.526678577790258,115.20855942222946,5.30317224168444,-0.01172564168988588,-0.001769639220128294,0.37109668331380846,0.3976483660509252,30.857304429783223,0.5733157985980384,0.018578997659895014,3.5094449445675846e-05,-0.0015577588762468566,-0.002512178855955882,0.9997417672917458,0.757724077114287,0.7003128497111468,265468.04145823745,422893.9473960735,8195.16634438259,14632.468345171634,416307.39318808843,2045362.0758237985,18,0.17109241454899038
2025-06-25 00:00:00+00:00,1,0,0,7074860883,36.149480064709984,43479,0.0010903128005126,97.00071716308594,138,1921673,888363.0,0.3697482943534851,982188.0,31829.0,1713170.0,97.00188446044922,0.2959739565849304,34.469382206598915,440169.0,13258.0,894614.0,97.01105499267578,0.1261807382106781,33.993111769358315,869857.5714285715,31599.571428571428,1670402.7142857143,97.00554765973774,0.27345530475888935,33.729648794446675,1034908.5333333333,34192.166666666664,2610532.1666666665,97.02954839070638,0.3331513598561287,32.68357809108236,101.82316337588517,-9.552651834475679,227.94539146175893,36.60184108831568,114.80470907005702,12.170596029582592,193.03069517324712,24.9259558576685,-0.010656341785608703,-0.0012033759650864617,0.3722493703320795,0.3901167447143115,20.431531738730452,0.46228600688774474,0.022625585817365484,4.069219381324545e-05,-0.0016577584402950659,-0.002406772702631654,0.9997526451337072,0.8405163774491744,0.8208140134171474,268772.95277540863,403735.1481010626,9820.341697464408,14206.192287735943,438881.2479045917,1724811.648721728,18,0.15474855187192751
2025-06-26 00:00:00+00:00,1,0,0,7074860883,36.84276787439982,50335,0.0010449822226419,96.99417877197266,138,2593213,853932.0,0.4457803666591644,888363.0,43479.0,1921673.0,97.00071716308594,0.3697482943534851,36.149480064709984,421864.0,13276.0,880982.0,97.01004028320312,0.1239276528358459,30.924540122350056,931581.5714285715,36893.71428571428,1915007.142857143,97.00328172956196,0.31943426387650625,34.57510990188235,1011189.6333333333,34260.4,2465870.6666666665,97.0269157409668,0.330452923476696,33.471438785278856,102.41878899360933,-3.8757805086434227,279.14281410063273,15.768531934957108,194.35482223246333,34.94559167974989,259.7101667451439,20.56319757704992,-0.016350381037022466,-0.00674055955924846,0.3698213820907525,0.3878862612746517,16.96463763509218,0.3292948441586387,0.01941027620551177,4.31447992692633e-05,-0.0022340502057685754,-0.0023342060432816267,0.9997564179874795,0.9212728658596528,0.9666558870647521,270978.24391427584,392226.56631335255,11892.983296562752,14280.94940000676,535390.1371303033,1519556.91556557,18,0.1487508376610674
2025-06-27 00:00:00+00:00,1,0,0,7074860883,42.49441464742025,48917,0.0011673422576558,96.99373626708984,116,2503458,956910.0,0.3959807157516479,853932.0,50335.0,2593213.0,96.99417877197266,0.4457803666591644,36.84276787439982,457805.0,35518.0,1106622.0,97.0093765258789,0.2982847392559051,28.744104743003845,1002882.2857142857,38807.857142857145,2114555.1428571427,97.0010474068778,0.33339083194732666,36.539439888227555,994961.1333333333,34417.333333333336,2339666.7666666666,97.02433878580729,0.3268260801831881,34.391799112045824,109.02130819890563,12.059274040555913,37.72453403907878,-2.8171252607529507,126.22521511410399,-3.4611503181574355,32.75258960262371,-11.171342354247827,-0.016122419655884013,-0.0004562179796940846,0.3650074837327443,0.38563361190222745,19.561511100208513,0.3822351394610417,0.019539764781448386,4.440790694998829e-05,-0.0023860931396475385,-0.002243927986389919,0.9997599429254457,1.0079612681496561,1.020086376706715,275765.16150124883,383690.455549667,13182.595949055589,14419.242885891581,590224.4701743015,1337334.1807268464,18,0.16668910881223797
2025-06-28 00:00:00+00:00,1,1,0,7074860883,36.6610221862793,41147,0.0013678294823289,96.99504852294922,94,2534604,1124874.0,0.3301650285720825,956910.0,48917.0,2503458.0,96.99373626708984,0.3959807157516479,42.49441464742025,1158779.0,33455.0,2137089.0,97.00706481933594,0.2555675208568573,34.7653001944224,998038.7142857143,39906.71428571428,2171343.0,96.99933079310827,0.3440476187637874,36.81025731563568,987024.6666666666,34322.933333333334,2233529.566666667,97.02185719807943,0.3223912005623182,35.12013324355158,-2.925924615478881,17.552747907326705,22.992078911971305,-15.884048490299897,18.60076955147867,1.2441191344132685,29.188962457012323,-16.620932424609236,-0.01238703223224169,0.0013529284569102629,0.36715909775339955,0.3832119309579769,27.33727034120735,0.4438064313768812,0.01623408775726395,3.259119652075057e-05,-0.002169200352258712,-0.0021214672933027624,0.999767821338184,1.0111588372520048,1.0671743464576449,290148.6309282169,378239.62841648684,13389.060261527915,14363.649041540311,635685.1117408769,1176603.3115797709,18,0.19594762787101963
2025-06-29 00:00:00+00:00,1,1,0,7074860883,95.80665143330891,34495,0.0015574647718712,96.99443817138672,87,2216013,1284444.0,0.2988479733467102,1124874.0,41147.0,2534604.0,96.99504852294922,0.3301650285720825,36.6610221862793,1154982.0,32820.0,2080673.0,97.0061492919922,0.2896165549755096,37.823885917663574,1016533.2857142857,40146.0,2190677.285714286,96.9976577758789,0.3453663928168161,45.09350953215644,984692.1666666666,33123.066666666666,2121907.2666666666,97.01951217651367,0.31119083414475124,37.83598950295057,11.20900585463669,14.185588785944026,5.103595368677638,-16.16642768610105,6.50462614740519,-12.569655851564976,3.1874622540072783,-9.485273277068195,-0.012072554875086627,-0.0006292605362778758,0.3744498004568103,0.38195248689707273,37.234577922077925,0.5796190818289054,0.015566237397417164,7.458992127596659e-05,-0.0017193385532850917,-0.002002284099845077,0.9997747422127313,1.032336114905236,1.1098218678772782,313639.5540588391,376105.62188640016,12885.753103911227,12637.967099546982,644914.7062700872,994422.538930917,18,0.2237439525966143
2025-06-30 00:00:00+00:00,1,0,0,7074860883,37.7647590637207,31158,0.0016826998023268,96.99530792236328,84,1835708,1391179.0,0.2698489129543304,1284444.0,34495.0,2216013.0,96.99443817138672,0.2988479733467102,95.80665143330891,1025022.0,30820.0,1852610.0,97.00360107421876,0.2810684144496918,33.23084831237793,1068841.4285714286,40194.28571428572,2188262.714285714,96.99647303989956,0.3437636068889073,45.741211068062555,970511.4,32193.466666666667,2008731.8333333333,97.0174067179362,0.30299058705568316,38.415828654386,35.72186743308925,8.309821214471015,1.0966904607397687,-9.673865777648938,-0.9123344902596919,-17.161677300629552,-3.9917332999968025,-9.70361621249356,-0.008549323698958666,0.0008967019067940285,0.3672843467846712,0.36148798059079995,44.64774222536025,0.7578428825047979,0.016973278444459335,2.7145846737101385e-05,-0.0011220659528403283,-0.0018897543494506013,0.9997842276067272,1.101317747088214,1.1345686023761885,330762.53578586667,350828.2061263501,12065.513744225755,11652.684298519223,614257.6153232021,803200.1028877277,18,0.24233667503558373
2025-07-01 00:00:00+00:00,1,0,0,7074860883,42.26705249150594,28141,0.0015163323443093,96.99494934082033,83,1625451,1256244.0,0.2468409687280655,1391179.0,31158.0,1835708.0,96.99530792236328,0.2698489129543304,37.7647590637207,982188.0,31829.0,1713170.0,97.00188446044922,0.2959739565849304,34.469382206598915,1107992.2857142857,39667.42857142857,2175731.4285714286,96.99548230852399,0.33674460862364086,46.855163965906414,953469.0333333333,31390.266666666666,1914314.0,97.01556447347005,0.29433964292208353,39.015166475922584,27.902601131351634,-9.699326973739542,-11.586917590876244,-9.682906476667307,-5.120274111734391,-11.453727934943903,-16.60044296592228,-8.526231947489372,-0.007149468969047668,-0.0003696895763627417,0.33257640895625973,0.33772604875912177,44.639471252931564,0.7728582572724387,0.017312722861087256,3.364554883124386e-05,-0.0005122593470958401,-0.0018083650888127637,0.9997930005865033,1.1620642590150392,1.1440681427774329,318246.04782620125,322011.32924184605,10910.839048728809,11037.696910990431,568162.485379946,658875.6923157622,18,0.21883164854659382
2025-07-02 00:00:00+00:00,1,0,0,7074860883,44.74293955167135,25930,0.0017821972266255,96.9955596923828,81,1462950,1479392.0,0.2198243737220764,1256244.0,28141.0,1625451.0,96.99494934082033,0.2468409687280655,42.26705249150594,888363.0,43479.0,1921673.0,97.00071716308594,0.3697482943534851,36.149480064709984,1192425.0,37160.42857142857,2110199.5714285714,96.99474552699498,0.31532690567629673,48.08280103547232,953750.2666666667,30721.366666666665,1857412.7333333334,97.013853708903,0.28568995793660473,39.60312419191075,66.53012338424719,17.76310971435486,-40.36201384576462,-7.856863650900825,-23.871022801485996,-9.997286906833857,-40.547562469099354,-10.94493962862063,-0.005316940795874192,0.0006292611796965275,0.30017648263461083,0.3381201758179823,57.05109714241641,1.0112382437962721,0.017724448734099774,3.0244120089571432e-05,0.00024386814662608964,-0.0017214409103632395,0.9998030365645987,1.2502486674708837,1.1037381501042067,309524.36424504453,322482.20785178087,9544.780692166323,10725.616897245312,512221.3977188267,619211.8962588109,18,0.25770295436765667
2025-07-03 00:00:00+00:00,1,0,0,7074860883,37.17775670687357,23816,0.001726302659551,96.99618530273438,83,1343146,1435285.0,0.2018631994724273,1479392.0,25930.0,1462950.0,96.9955596923828,0.2198243737220764,44.74293955167135,853932.0,50335.0,2593213.0,96.99417877197266,0.4457803666591644,36.84276787439982,1275475.4285714286,33372.0,1931618.5714285714,96.99503217424665,0.28048159607819145,48.13065658296858,958120.9333333333,30457.3,1810494.2666666666,97.01227366129557,0.27698968350887293,39.87198534265232,68.07954263337128,-2.981427505353551,-52.685010430118204,-8.152718858465102,-48.20533446346289,-8.189206739806554,-54.716893212399306,-8.17069278785134,0.0020687125630969305,0.0006449886505777158,0.24679350251416873,0.34257940257525565,60.26304740311542,1.0685985971751417,0.017731491787570535,2.5902681909301402e-05,0.00031716482979854367,-0.0016303753030705874,0.9998222751988154,1.3312259279567233,1.0126066520784578,272343.66363920685,328232.4969361797,8050.9008846810175,10797.007066617543,453721.08307513536,602287.1825706697,18,0.2500197276040307
2025-07-04 00:00:00+00:00,1,0,1,7074860883,44.793350299199425,55356,0.0016706384556869,96.99606323242188,89,1566832,1391179.0,0.4535612165927887,1435285.0,23816.0,1343146.0,96.99618530273438,0.2018631994724273,37.17775670687357,956910.0,48917.0,2503458.0,96.99373626708984,0.3959807157516479,42.49441464742025,1337513.857142857,34291.857142857145,1797814.857142857,96.99536459786552,0.28870738191264017,48.45907596179417,965535.1,31064.533333333333,1785369.6333333333,97.010812886556,0.2786422739426294,40.28750099859376,45.38242885955837,-3.0729785373636576,13.163113028190597,132.4319785018475,-37.41328993735864,16.653885727984896,14.541238638816512,124.68742087620632,0.0023990882520807943,-0.0001258506322932007,0.17859080190655002,0.3475628463110036,25.131040338168614,0.8878923280273009,0.03532986604188194,3.219809823257912e-05,0.00024250575474406551,-0.001544525519890706,0.99984075704315,1.385256586884161,1.0361219703944962,208986.61196592686,335584.12756917946,9700.66528929627,11663.269287142652,403940.51660853735,595963.4699717888,18,0.24233667503558373
2025-07-05 00:00:00+00:00,1,1,0,7074860883,44.39979736010233,40856,0.0013662027934656,96.99454498291016,97,2397268,1140842.0,0.2983413338661194,1391179.0,55356.0,1566832.0,96.99606323242188,0.4535612165927887,44.793350299199425,1124874.0,41147.0,2534604.0,96.99504852294922,0.3301650285720825,36.6610221862793,1339795.0,34250.28571428572,1778195.4285714286,96.99529266357422,0.2841611398117883,49.564615272340326,967613.9333333333,31271.1,1793803.3333333333,97.00938008626302,0.27636836667855574,40.82197024810717,1.4195367658955682,-17.99459307536988,-0.7072204534960047,-26.19408916829251,-5.418440119245449,53.00095989870006,-9.638723653924263,-34.222476933257525,-0.0005191399424342436,-0.0015652692090029063,0.1788980484364445,0.34776246540759415,27.92280392588785,0.47589235918038403,0.017042726535903982,3.8918411525601975e-05,0.0001095363072015223,-0.0014652307359728403,0.999854782881034,1.3846379778601783,1.028197051735289,209116.9445273193,336499.80701873946,9720.675947928097,11783.384266958104,418621.91183030617,602966.4289559646,18,0.19872917649054894
