timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,ccu_playing,ratings_like_ratio,daily_rpv,visits_visits_gained,daily_Estimated Revenue,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-12-06 00:00:00+00:00,0,0,0,6657933195,0.0007668941980227,54,60.66666793823242,0.0691184935847742,6639,14009.0,8.427947481473288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14009.0,54.0,6639.0,60.66666793823242,0.0007668941980227,8.427947481473288,14009.0,54.0,6639.0,60.66666793823242,0.0007668941980227,8.427947481473288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.70909090909092,2.109789156626506,0.008132530120481927,0.0006015665582778935,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-12-07 00:00:00+00:00,0,1,0,6657933195,0.0009286425774917,58,60.37735748291016,0.0725873083342318,14672,15412.0,8.40691073735555,0.0,14009.0,54.0,6639.0,60.66666793823242,0.0007668941980227,8.427947481473288,0.0,0.0,0.0,0.0,0.0,0.0,14710.5,56.0,10655.5,60.52201271057129,0.0008477683877572,8.41742910941442,14710.5,56.0,10655.5,60.52201271057129,0.0008477683877572,8.41742910941442,0.0,10.014990363337862,0.0,7.407407407407418,0.0,120.99713812321133,0.0,21.091355220321063,0.0,-0.4768853559203534,0.06743963930557943,0.06743963930557943,261.22033898305085,1.0503646152797657,0.003952838546991072,0.0005454428558590509,0.0,0.0,1.0,1.0,1.0,992.0708140047262,992.0708140047262,2.8284271247461903,2.8284271247461903,5680.188773271536,5680.188773271536,2,1.0
2024-12-08 00:00:00+00:00,0,1,0,6657933195,0.0045701931230723,301,63.41463470458984,0.3569203036305685,86417,93636.0,8.82482228676478,0.0,15412.0,58.0,14672.0,60.37735748291016,0.0009286425774917,8.40691073735555,0.0,0.0,0.0,0.0,0.0,0.0,41019.0,137.66666666666666,35909.333333333336,61.486220041910805,0.0020885766328622335,8.553226835197874,41019.0,137.66666666666666,35909.333333333336,61.486220041910805,0.0020885766328622335,8.553226835197874,0.0,507.5525564495199,0.0,418.96551724137925,0.0,488.992639040349,0.0,392.1369355491508,0.0,5.030490482362326,1.1110231365638865,1.1110231365638865,310.05298013245033,1.083524265777963,0.0034830706565761762,9.424503440696285e-05,1.3739833831786996,0.0,1.0,1.0,1.0,45573.05803871406,45573.05803871406,141.46495443512973,141.46495443512973,43924.94241696093,43924.94241696093,3,1.0
2024-12-09 00:00:00+00:00,0,0,0,6657933195,0.0086023723706603,500,64.8711929321289,0.2211092848377987,65011,74255.0,9.35897978146871,0.0,93636.0,301.0,86417.0,63.41463470458984,0.0045701931230723,8.82482228676478,0.0,0.0,0.0,0.0,0.0,0.0,49328.0,228.25,43184.75,62.33246326446533,0.00371702556731175,8.754665071765583,49328.0,228.25,43184.75,62.33246326446533,0.00371702556731175,8.754665071765583,0.0,-20.69823572130377,0.0,66.11295681063123,0.0,-24.770589120196263,0.0,88.22776497631632,0.0,2.2968802616687656,0.8261520307222404,0.8261520307222404,148.2135728542914,1.142173752537993,0.007690887836091799,0.00012603668096138642,1.5650852203369077,0.0,1.0,1.0,1.0,40752.42737146668,40752.42737146668,214.85557164445763,214.85557164445763,38703.924799904555,38703.924799904555,3,0.7930176427869623
2024-12-10 00:00:00+00:00,0,0,0,6657933195,0.0128416726365685,791,64.11856842041016,0.2941687617086705,110897,123966.0,8.95545482635498,0.0,74255.0,500.0,65011.0,64.8711929321289,0.0086023723706603,9.35897978146871,0.0,0.0,0.0,0.0,0.0,0.0,64255.6,340.8,56727.2,62.689684295654295,0.0055419549811630995,8.794823022683463,64255.6,340.8,56727.2,62.689684295654295,0.0055419549811630995,8.794823022683463,0.0,66.94633358023027,0.0,58.20000000000001,0.0,70.58190152435742,0.0,49.280594738806926,0.0,-1.1601829374498718,0.7559982118460055,0.7559982118460055,156.52272727272728,1.1178380133095276,0.007132680481162871,7.22406352203004e-05,1.139763641357416,1.139763641357416,1.0,1.0,1.0,48577.118701092186,48577.118701092186,312.9851434173833,312.9851434173833,45171.72905922464,45171.72905922464,4,1.0
2024-12-11 00:00:00+00:00,0,0,0,6657933195,0.0242224931716918,1524,60.98360824584961,0.49004596498463,266366,297696.0,9.140843987464905,0.0,123966.0,791.0,110897.0,64.11856842041016,0.0128416726365685,8.95545482635498,0.0,0.0,0.0,0.0,0.0,0.0,103162.33333333333,538.0,91667.0,62.405338287353516,0.008655378012917882,8.85249318348037,103162.33333333333,538.0,91667.0,62.405338287353516,0.008655378012917882,8.85249318348037,0.0,140.14326508881467,0.0,92.66750948166877,0.0,140.19225046664926,0.0,88.62412909292507,0.0,-4.889317169412399,1.0152803222567448,1.0152803222567448,195.2104918032787,1.1176159208911014,0.005721429456351575,3.0705193493602236e-05,0.4075683593750081,0.4075683593750081,1.0,1.0,1.0,104738.68703142439,104738.68703142439,558.296337082736,558.296337082736,94642.09332638411,94642.09332638411,5,1.0
2024-12-12 00:00:00+00:00,0,0,0,6657933195,0.0291171260178089,1688,58.868751525878906,0.3824893357807045,291752,334901.0,9.309364755948383,0.0,297696.0,1524.0,266366.0,60.98360824584961,0.0242224931716918,9.140843987464905,0.0,0.0,0.0,0.0,0.0,0.0,136267.85714285713,702.2857142857143,120250.57142857143,61.900111607142854,0.011578484870759456,8.9177605509758,136267.85714285713,702.2857142857143,120250.57142857143,61.900111607142854,0.011578484870759456,8.9177605509758,0.0,12.49764860797593,0.0,10.76115485564304,0.0,9.53049563382713,0.0,20.20697378846752,0.0,-3.4679101168380466,0.9515632616427787,0.9515632616427787,198.28359976317347,1.147892223901725,0.0057857159994927215,2.7797280266909075e-05,-0.12418978554861583,-0.12418978554861583,1.0,1.0,1.0,129667.48659992935,129667.48659992935,669.8314997782936,669.8314997782936,114819.05509809358,114819.05509809358,6,1.0
2024-12-13 00:00:00+00:00,0,0,0,6657933195,0.0515792705118656,3836,60.257381439208984,0.5002369128574753,443470,621696.0,10.990549564361572,0.0,334901.0,1688.0,291752.0,58.868751525878906,0.0291171260178089,9.309364755948383,14009.0,54.0,6639.0,60.66666793823242,0.0007668941980227,8.427947481473288,223080.2857142857,1242.5714285714287,182655.0,61.84164210728237,0.018837395772737013,9.283846562816981,196946.375,1094.0,160653.0,61.69477033615112,0.016578583075897727,9.176859177649021,4337.832821757442,85.63575504402795,7003.7037037037035,127.25118483412321,6579.771049856906,52.00238558775947,6625.734872535685,77.14409890700816,-0.6746480611728223,2.3588574198310175,1.0634567175679974,1.0634567175679974,162.02658326817826,1.401886481866909,0.00864994554322605,1.7678305612479346e-05,-0.4764028276715974,-0.2196873710269015,1.0023806194646807,1.1326955660609936,1.1362488390291443,209443.9454944159,209443.9454944159,1269.6844377358382,1269.6844377358382,156073.44498756254,156073.44498756254,7,1.0
2024-12-14 00:00:00+00:00,0,1,0,6657933195,0.052860327064991,4386,63.82627868652344,0.5256283790648304,606919,939987.0,12.647272070248922,0.0,621696.0,3836.0,443470.0,60.257381439208984,0.0515792705118656,10.990549564361572,15412.0,58.0,14672.0,60.37735748291016,0.0009286425774917,8.40691073735555,355162.4285714286,1860.857142857143,267261.71428571426,62.334345136369976,0.02625620784237977,9.889612467516036,279506.44444444444,1459.7777777777778,210238.11111111112,61.931604597303604,0.020609887963574755,9.562460610160121,5999.059174669089,51.197208925262515,7462.068965517241,14.337851929092803,4036.57988004362,36.856833607684855,5592.2144586315235,2.4836655121570406,5.71227583881837,5.922755290843429,1.1298445682772182,1.1298445682772182,214.26646911328928,1.5487823765899953,0.007226652606603836,1.3454716517922487e-05,-0.47294671194894033,-0.011680603027344466,1.0065029889292405,1.2706770653440935,1.2739616968701692,315798.83805403364,315798.83805403364,1617.011655630362,1617.011655630362,208427.93573945673,208427.93573945673,8,1.0
2024-12-15 00:00:00+00:00,0,1,0,6657933195,0.0608029328286647,4281,65.10936737060547,0.4352189773016752,661392,1051163.0,12.700577100118002,0.0,939987.0,4386.0,606919.0,63.82627868652344,0.052860327064991,12.647272070248922,93636.0,301.0,86417.0,63.41463470458984,0.0045701931230723,8.82482228676478,491952.0,2429.4285714285716,349401.0,62.576449802943635,0.03428945637175011,10.443291726566496,356672.1,1741.9,255353.5,62.249380874633786,0.02462919245008375,9.87627225915591,1022.6056217694049,11.827397612945711,1322.2591362126245,-2.39398084815321,665.3494104169318,8.975332787406565,1230.4237083922199,15.025646273259685,2.6724630267293437,2.0102827714330695,1.0793073796468626,1.0793073796468626,245.48411957029427,1.589316790471021,0.006472702311636198,1.2082393518155113e-05,-0.02129581996372652,0.16483753088748868,1.0052541715871608,1.379283661379738,1.3922282040405882,384958.82964414376,384958.82964414376,1766.3892518040548,1766.3892518040548,242835.90332350865,242835.90332350865,9,1.0
