timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,sort_sort_position,visits_visits_gained,daily_rpv,ratings_like_ratio,ccu_playing,daily_Estimated Revenue,platform_platform_share,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-04-22 00:00:00+00:00,0,0,0,6329693946,34.49765117963155,76.0,348416,0.52770321490054,87.57937622070312,6378,1617467.0,0.0849132984876632,1751391.0,7132.0,370916.0,87.27737426757812,0.0877888351678848,34.2959938844045,1015265.0,4429.0,201740.0,84.63855743408203,0.061382170766592,36.12745587031046,1599169.142857143,6348.857142857143,327827.28571428574,86.6129172188895,0.07761433614151814,35.40447341828119,935231.5,3877.8125,189388.625,85.0360198020935,0.048723936779424507,37.24418089042107,59.314760185764314,-7.646721948439838,44.00541883043576,-10.572069545709484,72.70546247645484,-6.0660634752882086,38.33544403398375,-3.2755152460133496,3.47456156599959,0.346025479867329,0.6087841426670287,0.715628587809014,253.5612164916131,4.642330885117546,0.018305650987179158,2.1328181565033468e-05,0.3765106201171899,0.3090765896965484,1.0185438761182137,1.709917964543691,1.5929405805791472,637950.3386734817,669278.3976195059,2379.9481075236695,2588.9300291497516,131625.55727617542,141577.94298965973,11,0.890964144778155
2025-04-23 00:00:00+00:00,0,0,0,6329693946,34.83788275718689,74.0,312113,0.443206659169457,87.7782211303711,6256,1504513.0,0.0848311111330986,1617467.0,6378.0,348416.0,87.57937622070312,0.0849132984876632,34.49765117963155,1254026.0,5493.0,257110.0,85.2631607055664,0.0741741880774498,35.510701417922974,1634953.0,6457.857142857143,335684.85714285716,86.97221156529018,0.07913675372089654,35.30835646674746,968718.6470588235,4017.705882352941,196607.70588235295,85.19732576258042,0.05084788821199357,37.1026339414073,19.974625725463426,-6.98338822368555,13.89040597123612,-1.912825337096269,21.39278907860449,-10.419441127847174,14.367427985219416,-0.09678973261948443,2.949762129379385,0.22704535959112704,0.5084555158269508,0.6839671797568344,240.45277289435833,4.8203957528339005,0.020043958297288812,2.3155572335775467e-05,0.3085422515869139,0.3113324782427618,1.020832646879737,1.687748042183316,1.556342977135291,584216.9493699651,662571.7610066797,2144.0428382631944,2572.2250038805387,120504.13688681052,140276.5180250087,11,0.8287446596144566
2025-04-24 00:00:00+00:00,0,0,0,6329693946,34.063440481821694,73.0,327028,0.4164696705832739,87.97822570800781,6480,1548042.0,0.0834404602646827,1504513.0,6256.0,312113.0,87.7782211303711,0.0848311111330986,34.83788275718689,1467505.0,5724.0,288359.0,85.82442474365234,0.0733561143279075,35.51163593928019,1646458.2857142857,6565.857142857143,341209.0,87.27989741734096,0.08057737456900728,35.101471401396246,1000903.2777777778,4154.5,203853.27777777778,85.35182020399306,0.05265858665936519,36.93378986031921,5.48802218731792,2.8932285729668106,13.207547169811317,3.5805626598465423,13.41002014849546,4.778717964327028,13.747110284082641,-1.6393170498898657,2.5095431408816538,0.22785216544736198,0.41543648439903974,0.6565393986083636,238.85850948927634,4.733653590354372,0.019814756489485642,2.2004195285157902e-05,0.25235993521554495,0.310962436861051,1.0225897609299925,1.6449724186834316,1.5301849077386283,518355.7398009161,657132.4360573621,1889.4005226962436,2562.025032021718,107631.8451922015,139516.92025734647,11,0.8527221369033586
2025-04-25 00:00:00+00:00,0,0,0,6329693946,34.978037198384605,71.0,334683,0.4002842942901505,88.09026336669922,6816,1619674.0,0.0773870125412941,1548042.0,6480.0,327028.0,87.97822570800781,0.0834404602646827,34.063440481821694,1598344.0,6292.0,315391.0,86.4112777709961,0.0705088451504707,37.27252984046936,1649505.4285714286,6640.714285714285,343965.0,87.5197525024414,0.08155996991055348,34.77368673824129,1033470.1578947369,4294.578947368421,210739.05263157896,85.4959487915039,0.05396008275841408,36.83085550969107,1.33450621393143,4.627264634938855,8.328035600762874,5.185185185185182,6.11685178080541,2.3407781596682886,9.755041904522631,-7.254811040335074,1.9430167438938994,0.12734703137029513,0.3260786557548863,0.6330178829302231,237.59336951738302,4.839412699740651,0.020365479078772813,2.1595713460036492e-05,0.2150963374546644,0.30755664758514906,1.023671340449977,1.5960842371410182,1.5114871167953445,438754.576259006,654205.0914220897,1555.0536561888716,2563.6160510712098,91226.33819173952,138868.45491186323,11,0.8921798467785825
2025-04-26 00:00:00+00:00,0,1,0,6329693946,35.3597137928009,70.0,391737,0.4347685214056851,88.27991485595703,7294,1920150.0,0.0794432908296585,1619674.0,6816.0,334683.0,88.09026336669922,0.0773870125412941,34.978037198384605,1690039.0,6564.0,332231.0,86.83577728271484,0.0708111450076103,36.028746604919434,1682378.4285714286,6745.0,352465.85714285716,87.72605787004743,0.08279313359941752,34.67811062222435,1077804.15,4444.55,219788.95,85.63514709472656,0.0552342431619763,36.757298423846564,13.615721294005635,18.551634464713263,11.121267519805,7.012910798122074,17.911031782103425,17.04717598443901,12.190377406156161,2.6571361535207894,1.6630674802857515,0.2152922264159196,0.2458524060035987,0.6187672786825578,263.2145305003427,4.901617918098321,0.018619587581495796,1.8415069331943634e-05,0.19883155822754342,0.30339092742231544,1.024416502408853,1.5609314814490451,1.4989457419851637,358348.91775082424,666909.9408482673,1126.3282195886607,2583.8057502960933,73035.99013195449,141093.90377314232,12,1.0
2025-04-27 00:00:00+00:00,0,1,0,6329693946,35.43912124633789,69.0,395663,0.4018605569826997,88.47525787353516,6854,1931383.0,0.0845562741160392,1920150.0,7294.0,391737.0,88.27991485595703,0.0794432908296585,35.3597137928009,1815412.0,6859.0,382368.0,87.09902954101562,0.0817479267716407,34.71405506134033,1698945.7142857143,6744.285714285715,354365.14285714284,87.92266191755023,0.08319432607718873,34.78169150579543,1118450.761904762,4559.285714285715,228163.90476190476,85.77039046514602,0.05663053035026501,36.69452808206044,6.388136687429635,0.5850063797099292,-0.07289692374982115,-6.03235536057033,3.4770169051803412,1.0022030086512146,3.4353743945623405,6.436016475379813,1.580073095844825,0.22127685317419044,0.20275991519622893,0.6045724582724512,281.7480671043034,4.881371567794897,0.01732277892353108,1.8349080890355253e-05,0.18952751159667866,0.2989039928882144,1.0250934085846188,1.519016994000119,1.4690719928389193,312840.3586868179,676184.5265814579,930.9032155403166,2572.6833295774504,65990.60983516966,142776.23195192707,13,1.0
2025-04-28 00:00:00+00:00,0,0,0,6329693946,33.102330366770424,68.0,292815,0.2643522808221676,88.55052185058594,6093,1361446.0,0.0818420276045799,1931383.0,6854.0,395663.0,88.47525787353516,0.0845562741160392,35.43912124633789,1751391.0,7132.0,370916.0,87.27737426757812,0.0877888351678848,34.2959938844045,1643239.2857142857,6595.857142857143,343207.85714285716,88.1045401436942,0.08234478213957375,34.61116814613342,1129496.0,4629.0,231102.5909090909,85.89676007357511,0.05777650749818841,36.531246367729075,-22.264874034410365,-29.509268746799577,-14.568143578238924,-11.103005544207766,-21.056249932599293,-25.993838190581375,-6.773990738039071,-3.2099883064081847,1.4587372657483444,0.08506782445139027,0.16026699167125716,0.586030438693571,223.40761404660321,4.649493197093055,0.02080828916452653,2.431407933380471e-05,0.16461426871163468,0.292882500362558,1.0257027164729846,1.4548429438566277,1.4252294869529052,252931.72924273455,661919.0363826336,743.5481317143019,2531.885689137079,54053.97883089236,140015.44524415839,13,0.7049073125320042
2025-04-29 00:00:00+00:00,0,0,0,6329693946,34.548553228378296,69.0,285871,0.2422865419475059,88.64930725097656,5431,1319897.0,0.0756388157606124,1361446.0,6093.0,292815.0,88.55052185058594,0.0818420276045799,33.102330366770424,1617467.0,6378.0,348416.0,87.57937622070312,0.0849132984876632,34.49765117963155,1600729.2857142857,6460.571428571428,334272.85714285716,88.25738743373326,0.08101985603570935,34.61843986738296,1137774.3043478262,4663.869565217391,233483.8260869565,86.01643603780995,0.058553129596554676,36.44504231819208,-18.397284148610137,-3.051828717407812,-14.847914706804644,-10.864926965370092,-17.95124219324027,-2.3714632105595657,-10.922297086831756,-7.579494332591974,1.2216700739877018,0.11155823627704287,0.13143378865335653,0.5694608936294071,242.9854565537555,4.617090865842055,0.018998013096770582,2.6175169011831443e-05,0.14795875549317078,0.2861911788759481,1.0260525952846762,1.4068952687693417,1.3836981318326773,210287.38688653242,647917.9721024901,575.3672310354972,2479.3197986608384,42795.984089927006,137272.12277697047,13,0.6833947487370449
2025-04-30 00:00:00+00:00,0,0,0,6329693946,33.56306171417236,70.0,279205,0.22088003723399,88.74647521972656,5721,1263880.0,0.0688133463263511,1319897.0,5431.0,285871.0,88.64930725097656,0.0756388157606124,34.548553228378296,1504513.0,6256.0,312113.0,87.7782211303711,0.0848311111330986,34.83788275718689,1566353.142857143,6384.142857142857,329571.71428571426,88.39570944649833,0.0787316039204597,34.43632257552374,1143028.7083333333,4707.916666666667,235388.875,86.13018767038982,0.05898063862696285,36.3249597930246,-15.994079147205776,-4.244043285195742,-8.551790281329918,5.339716442644082,-10.543617215559753,-2.331820996183598,-18.881946249196126,-9.023765596572908,1.1030687075754164,0.10960939432376193,0.1306050319794432,0.5548407381848672,220.88081090527788,4.526693552430822,0.02049024734425478,2.6555555241492167e-05,0.13190868922642293,0.27914862922999906,1.026303458025407,1.3703532828506688,1.3348720148389128,209053.34558192253,634198.8922981619,550.254905964923,2434.405095021506,40187.40515371728,134578.78085354756,13,0.6543911797918901
2025-05-01 00:00:00+00:00,0,0,0,6329693946,35.303931633631386,70.0,301325,0.2381498505778964,88.77288818359375,5596,1434908.0,0.066828966140747,1263880.0,5721.0,279205.0,88.74647521972656,0.0688133463263511,33.56306171417236,1548042.0,6480.0,327028.0,87.97822570800781,0.0834404602646827,34.063440481821694,1550191.142857143,6257.857142857143,325899.85714285716,88.50923265729632,0.07635853333132603,34.613535597210834,1154703.88,4743.44,238026.32,86.23589569091797,0.05929457172751422,36.284118666648865,-7.30819964832995,13.531980884261174,-13.641975308641975,-2.1849327040727173,-7.8595716574727525,7.922494224673637,-19.90820049558948,-2.8837141216662587,0.9032490359868639,0.029762268080846255,0.13190335759520588,0.5400382269314741,256.3709129891013,4.761978720721079,0.01857124841533754,2.4603603178760036e-05,0.11268016270229146,0.27133333059457615,1.0263618409499256,1.3425010253339957,1.2877828628601713,210824.39634168384,623584.2359860935,563.6277900479095,2389.7584619928994,39226.63498522079,132403.57805547907,13,0.7429432691496197
2025-05-02 00:00:00+00:00,0,0,0,6329693946,34.42897232373556,72.0,282572,0.2145191297413999,88.8261947631836,5545,1353865.0,0.0606207661330699,1434908.0,5596.0,301325.0,88.77288818359375,0.066828966140747,35.303931633631386,1619674.0,6816.0,334683.0,88.09026336669922,0.0773870125412941,34.978037198384605,1512218.4285714286,6076.285714285715,318455.4285714286,88.61436571393695,0.07396335527300828,34.535097757975265,1162363.923076923,4774.2692307692305,239739.61538461538,86.3355225783128,0.059345579204650986,36.212766884229126,-16.41126547687991,-5.647957917859547,-18.647300469483564,-0.9113652609006428,-15.570256033321083,-6.223512818385468,-21.6654524546708,-9.289684348254234,0.8354287617700296,0.0600482655015,0.13961740932725167,0.5267132366988022,244.1155787955283,4.791204396739958,0.01962324779791417,2.5430118138527415e-05,0.0867876325334824,0.26332449106069666,1.0263951971050742,1.3009853442185275,1.2463161749243097,220715.84697122563,612232.4641457637,609.3508210193269,2346.7465062540064,41320.36070692704,130022.30228144002,13,0.7009821459544793
2025-05-03 00:00:00+00:00,0,1,0,6329693946,35.808410008748375,74.0,296410,0.1689354724481451,88.87992858886719,5533,1116112.0,0.0568633303046226,1353865.0,5545.0,282572.0,88.8261947631836,0.0606207661330699,34.42897232373556,1920150.0,7294.0,391737.0,88.27991485595703,0.0794432908296585,35.3597137928009,1397355.857142857,5824.714285714285,304837.28571428574,88.70008196149554,0.07073764662657459,34.59919721739633,1160650.888888889,4802.37037037037,241838.5185185185,86.42975983796296,0.05925364406020548,36.19779070365576,-41.873707783246104,-17.561056678472376,-24.143131340828074,-0.2164111812443692,-24.33443866675856,4.89715895417806,-28.42274066094721,-6.1982651624680525,0.6796718527528833,0.06049322030157178,0.16248610553404771,0.5173039659665708,201.68268883267075,3.765420311661848,0.01866664867363222,3.208314033502734e-05,0.06746210370745806,0.25530485122922686,1.026267828671385,1.2039415732327312,1.193810908147702,250207.01508269826,600409.3079248479,643.9244887816833,2305.8022990198538,42348.55231512433,127962.97002058852,13,0.5778822739974412
2025-05-04 00:00:00+00:00,0,1,0,6329693946,37.18656579653422,81.0,297507,0.166130325405174,88.88888549804688,5288,1146364.0,0.0576654821634292,1116112.0,5533.0,296410.0,88.87992858886719,0.0568633303046226,35.808410008748375,1931383.0,6854.0,395663.0,88.47525787353516,0.0845562741160392,35.43912124633789,1285210.2857142857,5601.0,290815.0,88.75917162214007,0.06689610491905887,34.848832153138666,1160140.642857143,4819.714285714285,243826.67857142858,86.51758575439453,0.05919692399246347,36.233104099829994,-40.64543386785532,2.7104806686067295,-22.847971987160786,-4.427977589011389,-24.807980528884432,0.3700954758611319,-31.802243220540838,1.410666337179678,0.4675065486703156,0.010077538677055742,0.17245908574680668,0.5078624771434321,216.74494233314425,3.853220753727631,0.01777431195127526,3.243867860283088e-05,0.05557332720075518,0.2470648838120481,1.0259090200934287,1.1078055868718872,1.1300604897574678,257322.40774292382,589191.9007162024,672.4295338710095,2264.5598355259344,40081.01714597636,126010.85580631936,13,0.5935456613214468
2025-05-05 00:00:00+00:00,0,0,0,6329693946,36.59431028366089,83.0,211196,0.1152088437974469,88.9601821899414,4328,824611.0,0.0517639219760894,1146364.0,5288.0,297507.0,88.88888549804688,0.0576654821634292,37.18656579653422,1361446.0,6093.0,292815.0,88.55052185058594,0.0818420276045799,33.102330366770424,1208519.5714285714,5348.857142857143,279155.14285714284,88.81769452776227,0.06259923268641736,35.347686426980154,1148570.6551724137,4802.758620689655,242701.4827586207,86.60181321768925,0.05894061357810575,36.24555948547933,-39.43123708174985,-28.067263103167928,-28.96766781552601,-18.15431164901664,-27.873913563171282,-29.011418218730988,-36.75141795583681,-10.234129614340592,0.4626289385924798,0.08020878144106014,0.21108857402904832,0.5066472365462095,190.48533148533147,3.9044636050701476,0.020492715332130665,4.437761066254298e-05,0.047303063528879856,0.23920388808978557,1.025587008259319,1.0521943652192287,1.062072972882499,300986.85531449714,581920.1484211726,774.539029869518,2225.6274340889713,47341.15944560133,123888.47394924563,13,0.4269536389209183
2025-05-06 00:00:00+00:00,0,0,0,6329693946,38.11025643348694,83.0,186945,0.0973252788379619,89.01609802246094,3980,716022.0,0.0526151433587074,824611.0,4328.0,211196.0,88.9601821899414,0.0517639219760894,36.59431028366089,1319897.0,5431.0,285871.0,88.64930725097656,0.0756388157606124,34.548553228378296,1122251.7142857143,5141.571428571428,265022.85714285716,88.8700932094029,0.05931013662900237,35.85650117056711,1134152.3666666667,4775.333333333333,240842.93333333332,86.6822893778483,0.05872976457079247,36.307716050412914,-45.75167607775455,-13.16851218332038,-26.71699502853986,-8.040665434380777,-34.60511909217794,-11.482698535957125,-30.4389646643492,1.644429846353579,0.41375480853556024,0.06285489883568474,0.2566154819059739,0.5089499270257901,179.8598342125094,3.830100670781937,0.021289570250232686,5.3224905391987325e-05,0.044505255562919614,0.2316311557247865,1.025239340668749,0.9895070074085998,1.0098820770430694,349379.54076790536,577226.7642511271,927.9023874628981,2192.0707944352735,56378.774651536994,122158.61234898622,13,0.3707301969624875
