timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,ratings_like_ratio,daily_rpv,platform_platform_share,visits_visits_gained,session_session_length,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-06-26 00:00:00+00:00,1,0,0,7943862223,483,93.02325439453124,0.1663906973515537,0.004138832911849,64780,12.44330054237729,18501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18501.0,483.0,64780.0,93.02325439453124,0.004138832911849,12.44330054237729,18501.0,483.0,64780.0,93.02325439453124,0.004138832911849,12.44330054237729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.22520661157025,0.2855929979469289,0.007455889844244454,0.0006725381333032802,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-06-27 00:00:00+00:00,1,0,0,7943862223,315,93.10924530029295,0.2555525011123832,0.0027755612973123,72492,11.525589942932127,47538,0.0,18501.0,483.0,64780.0,93.02325439453124,0.004138832911849,12.44330054237729,0.0,0.0,0.0,0.0,0.0,0.0,33019.5,399.0,68636.0,93.0662498474121,0.00345719710458065,11.984445242654708,33019.5,399.0,68636.0,93.0662498474121,0.00345719710458065,11.984445242654708,0.0,156.94827306632075,0.0,-34.78260869565217,0.0,11.904908922506952,0.0,-32.93855160554588,0.0,0.09244022510437322,0.6218222445922496,0.6218222445922496,150.4367088607595,0.6557598664698661,0.004345247127308844,0.00024244493874360265,0.0,0.0,1.0,1.0,1.0,20532.259605313782,20532.259605313782,118.79393923933998,118.79393923933998,5453.207496510655,5453.207496510655,2,1.0
2025-06-28 00:00:00+00:00,1,1,0,7943862223,1706,93.09210205078124,0.2630715016981442,0.0103378314524889,99718,11.794636209805809,69164,0.0,47538.0,315.0,72492.0,93.10924530029295,0.0027755612973123,11.525589942932127,0.0,0.0,0.0,0.0,0.0,0.0,45067.666666666664,834.6666666666666,78996.66666666667,93.07486724853514,0.005750741887216733,11.921175565038409,45067.666666666664,834.6666666666666,78996.66666666667,93.07486724853514,0.005750741887216733,11.921175565038409,0.0,45.49202743068703,0.0,441.5873015873016,0.0,37.557247696297516,0.0,272.45912970826777,0.0,-0.018411973436616158,0.5640780109190587,0.5640780109190587,40.517867603983596,0.6935889850479848,0.01710807368706064,0.00017052896999646944,0.03442382812500079,0.0,1.0,1.0,1.0,25421.679770096496,25421.679770096496,759.2577515793522,759.2577515793522,18354.808016793126,18354.808016793126,3,1.0
2025-06-29 00:00:00+00:00,1,1,0,7943862223,2775,93.82791137695312,0.6733282734590825,0.0237113982439041,506696,13.320848027865091,383029,0.0,69164.0,1706.0,99718.0,93.09210205078124,0.0103378314524889,11.794636209805809,0.0,0.0,0.0,0.0,0.0,0.0,129558.0,1319.75,185921.5,93.26312828063963,0.010240905976388576,12.271093680745079,129558.0,1319.75,185921.5,93.26312828063963,0.010240905976388576,12.271093680745079,0.0,453.79821872650507,0.0,62.66119577960141,0.0,408.1289235644517,0.0,129.3653011550641,0.0,0.7904100454950713,1.314088808039086,1.314088808039086,137.97874639769452,0.7559330329565795,0.005476645806073452,3.4777557966386686e-05,0.23968276977537825,0.0,1.0,1.0,1.0,170250.7177919279,170250.7177919279,1151.320220442601,1151.320220442601,214374.1571450875,214374.1571450875,4,1.0
2025-06-30 00:00:00+00:00,1,0,0,7943862223,4263,93.45306396484376,0.3523760528272019,0.0370930470526218,507483,13.160441279411316,369420,0.0,383029.0,2775.0,506696.0,93.82791137695312,0.0237113982439041,13.320848027865091,0.0,0.0,0.0,0.0,0.0,0.0,177530.4,1908.4,250233.8,93.30111541748047,0.01561133419163522,12.448963200478326,177530.4,1908.4,250233.8,93.30111541748047,0.01561133419163522,12.448963200478326,0.0,-3.5529946818648184,0.0,53.62162162162163,0.0,0.15531995516049335,0.0,56.43551118778056,0.0,-0.3995052288901735,1.0270586492086613,1.0270586492086613,86.63696060037523,0.7279441322287993,0.008400264835935714,3.56245077551393e-05,0.15782852172851977,0.15782852172851977,1.0,1.0,1.0,182334.13281747332,182334.13281747332,1651.2715706388212,1651.2715706388212,234835.19560576946,234835.19560576946,4,0.9644700531813518
2025-07-01 00:00:00+00:00,1,0,0,7943862223,3820,93.41820526123048,0.1755855076981327,0.0345332734286785,336612,13.316606760025024,259383,0.0,369420.0,4263.0,507483.0,93.45306396484376,0.0370930470526218,13.160441279411316,0.0,0.0,0.0,0.0,0.0,0.0,191172.5,2227.0,264630.1666666667,93.3206303914388,0.018764990731142434,12.593570460402775,191172.5,2227.0,264630.1666666667,93.3206303914388,0.018764990731142434,12.593570460402775,0.0,-29.786421958746146,0.0,-10.391742904058177,0.0,-33.67029043337413,0.0,-6.900952678036654,0.0,-0.037300760546910006,0.8707994672342121,0.8707994672342121,67.8835383407485,0.770567387474637,0.011348343646858558,5.1339353082784694e-05,0.10691484723773663,0.10691484723773663,1.0,1.0,1.0,166472.91114983242,166472.91114983242,1670.447245500438,1670.447245500438,212982.5990905517,212982.5990905517,4,0.6771889334750111
2025-07-02 00:00:00+00:00,1,0,0,7943862223,1013,93.46041107177734,0.0881258441979696,0.0087336497381329,225189,11.0504576365153,159197,0.0,259383.0,3820.0,336612.0,93.41820526123048,0.0345332734286785,13.316606760025024,0.0,0.0,0.0,0.0,0.0,0.0,186604.57142857142,2053.5714285714284,258995.7142857143,93.3405990600586,0.017331942017855356,12.373125771275994,186604.57142857142,2053.5714285714284,258995.7142857143,93.3405990600586,0.017331942017855356,12.373125771275994,0.0,-38.62473639367268,0.0,-73.48167539267017,0.0,-33.10131546112438,0.0,-74.70946460905165,0.0,0.04517942774520112,0.8169579619453065,0.8169579619453065,156.9990138067061,0.7069452462365113,0.004498423553443758,6.941329436623136e-05,0.0817982809884221,0.0817982809884221,1.0,1.0,1.0,152448.09036396307,152448.09036396307,1592.4417160598434,1592.4417160598434,194996.2879259622,194996.2879259622,4,0.41562649303316457
2025-07-03 00:00:00+00:00,1,0,0,7943862223,3329,93.21981048583984,0.1106182807510779,0.0291831716895103,339572,11.691314101219175,223935,0.0,159197.0,1013.0,225189.0,93.46041107177734,0.0087336497381329,11.0504576365153,18501.0,483.0,64780.0,93.02325439453124,0.004138832911849,12.44330054237729,215952.2857142857,2460.1428571428573,298251.71428571426,93.36867850167411,0.020909704700378402,12.265699136824836,191270.875,2213.0,269067.75,93.32550048828125,0.018813345726812224,12.287899312518892,1110.3940327549863,40.66533917096429,589.2339544513458,228.6278381046397,424.19265205310285,50.79422174262509,605.1063019713179,234.14634848579522,0.21129780138089416,-0.25743583104157475,0.7411231094172399,0.7411231094172399,67.24774774774775,0.6594605578182011,0.009803488498791129,5.2208283175635785e-05,0.023521695818223803,0.04446647280739636,1.0004626604000724,1.129039043264092,1.1114293546723328,141755.26562095623,141755.26562095623,1541.7338106356567,1541.7338106356567,182765.37825525302,182765.37825525302,4,0.5846424161094852
2025-07-04 00:00:00+00:00,1,0,1,7943862223,6766,93.4189453125,0.0858739594566978,0.0544881485402584,1239352,13.74000632762909,245164,410.0,223935.0,3329.0,339572.0,93.21981048583984,0.0291831716895103,11.691314101219175,47538.0,315.0,72492.0,93.10924530029295,0.0027755612973123,11.525589942932127,244184.57142857142,3381.714285714286,464946.0,93.41292136056083,0.028297217163656414,12.582044334638686,197259.0,2718.8888888888887,376877.1111111111,93.33588324652777,0.022777212706084023,12.449244536420025,415.7221591148134,9.479983030790184,2047.9365079365077,103.24421748272754,1609.639684378966,264.97473289906117,1863.1398014168055,86.7108521307292,0.3326200434857096,0.2136185705831295,0.6783531558055494,0.6783531558055494,36.229348307965125,0.197816118571545,0.005459300134828414,5.60439146192527e-05,-0.008154460362017987,0.03735618591308352,1.000825385814688,1.2378881137416868,1.2423476712801624,133811.26516104687,133811.26516104687,2093.5943640330884,2093.5943640330884,365832.6265402816,365832.6265402816,4,0.6400664179474661
2025-07-05 00:00:00+00:00,1,1,0,7943862223,6286,93.21360778808594,0.0533692606758764,0.0466444455087184,1157270,10.586361050605774,215639,390.0,245164.0,6766.0,1239352.0,93.4189453125,0.0544881485402584,13.74000632762909,69164.0,1706.0,99718.0,93.09210205078124,0.0103378314524889,11.794636209805809,265109.5714285714,4036.0,616024.8571428572,93.43027932303292,0.03348387631454634,12.409433597610109,199097.0,3075.6,454916.4,93.32365570068359,0.025163935986347464,12.2629561878386,211.77924932045573,-12.04295899887422,268.4642438452521,-7.094295004433937,1060.54273050001,-6.622977168713973,351.20145093377835,-14.39524601527744,0.13052206860515447,-0.2198028715986622,0.634325422267392,0.634325422267392,34.29918880229044,0.18633405658657307,0.00543174416364015,4.9092752043246955e-05,-0.07534081595284038,0.020498564749053722,1.0011425144198305,1.3315598498649976,1.3306295300032878,126292.28859717093,126292.28859717093,2273.444581833185,2273.444581833185,424104.2639174161,424104.2639174161,4,0.5629834816684899
