timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,ccu_playing,platform_platform_share,session_session_length,visits_visits_gained,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-08-19 00:00:00+00:00,1,1,0,3419284255,89.39381408691406,58563,0.9521395564079284,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58563.0,0.0,89.39381408691406,0.9521395564079284,0.0,0.0,58563.0,0.0,89.39381408691406,0.9521395564079284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58563.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2023-08-20 00:00:00+00:00,1,1,0,3419284255,91.13639068603516,60185,0.9518450498580932,0.0,2906540,0.0,0.0,0.0,0.0,58563.0,0.0,89.39381408691406,0.9521395564079284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59374.0,1453270.0,90.26510238647461,0.9519923031330108,0.0,0.0,59374.0,1453270.0,90.26510238647461,0.9519923031330108,0.0,0.0,0.0,0.0,2.769666854498576,0.0,inf,0.0,-0.03093102768949585,0.0,1.94932570773505,0.0,0.0,0.0,0.0,0.020706743858077352,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1146.92719908458,1146.92719908458,2055234.1437899477,2055234.1437899477,0,0.0
2023-08-21 00:00:00+00:00,1,0,0,3419284255,91.90303802490234,48846,0.977259874343872,0.0,2543834,0.0,0.0,0.0,0.0,60185.0,2906540.0,91.13639068603516,0.9518450498580932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55864.666666666664,1816791.3333333333,90.81108093261719,0.9604148268699645,0.0,0.0,55864.666666666664,1816791.3333333333,90.81108093261719,0.9604148268699645,0.0,0.0,0.0,0.0,-18.8402425853618,0.0,-12.478961239136567,0.0,2.670059006932668,0.0,0.8412088004541296,0.0,0.0,0.0,0.0,0.019201717092500105,0.0,1.254611968994129,0.0,1.0,0.0,1.0,0.0,0.0,6132.20860158339,6132.20860158339,1583804.5877775874,1583804.5877775874,0,0.0
2023-08-22 00:00:00+00:00,1,0,0,3419284255,91.9699935913086,48872,0.99494731426239,0.0,2581811,0.0,0.0,0.0,0.0,48846.0,2543834.0,91.90303802490234,0.977259874343872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54116.5,2008046.25,91.10080909729004,0.9690479487180709,0.0,0.0,54116.5,2008046.25,91.10080909729004,0.9690479487180709,0.0,0.0,0.0,0.0,0.053228514105563285,0.0,1.49290401810811,0.0,1.8099013765804361,0.0,0.07285457352139701,0.0,0.0,0.0,0.0,0.01892934109842235,0.0,0.8495185852050668,0.0,1.0,0.0,1.0,0.0,0.0,6106.854209274471,6106.854209274471,1348556.6682346908,1348556.6682346908,0,0.0
2023-08-23 00:00:00+00:00,1,0,0,3419284255,91.7002410888672,44148,0.9211299419403076,0.0,2360143,0.0,0.0,0.0,0.0,48872.0,2581811.0,91.9699935913086,0.99494731426239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52122.8,2078465.6,91.22069549560547,0.9594643473625183,0.0,0.0,52122.8,2078465.6,91.22069549560547,0.9594643473625183,0.0,0.0,0.0,0.0,-9.666066459322309,0.0,-8.585756277279788,0.0,-7.4192242407134295,0.0,-0.2933049051194958,0.0,0.0,0.0,0.0,0.01870563830003593,0.0,0.5446456909179609,0.5446456909179609,1.0,0.0,1.0,0.0,0.0,6916.968244830968,6916.968244830968,1178451.628134265,1178451.628134265,0,0.0
2023-08-24 00:00:00+00:00,1,0,0,3419284255,91.65113830566406,44929,0.9166549444198608,0.0,2810559,0.0,0.0,0.0,0.0,44148.0,2360143.0,91.7002410888672,0.9211299419403076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50923.833333333336,2200481.1666666665,91.29243596394856,0.9523294468720754,0.0,0.0,50923.833333333336,2200481.1666666665,91.29243596394856,0.9523294468720754,0.0,0.0,0.0,0.0,1.7690495605690026,0.0,19.084267351596917,0.0,-0.48581609572048157,0.0,-0.05354706009502719,0.0,0.0,0.0,0.0,0.015985782192872593,0.0,0.37271793910436185,0.37271793910436185,1.0,0.0,1.0,0.0,0.0,6848.407564293079,6848.407564293079,1095593.6212555121,1095593.6212555121,0,0.0
2023-08-25 00:00:00+00:00,1,0,0,3419284255,92.17666625976562,50891,0.9768459796905518,0.0,2476596,0.0,0.0,0.0,0.0,44929.0,2810559.0,91.65113830566406,0.9166549444198608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50919.142857142855,2239926.1428571427,91.41875457763672,0.9558318087032863,0.0,0.0,50919.142857142855,2239926.1428571427,91.41875457763672,0.9558318087032863,0.0,0.0,0.0,0.0,13.269825725032835,0.0,-11.88244046824849,0.0,6.5663787270339835,0.0,0.5734003568497847,0.0,0.0,0.0,0.0,0.0205487610620541,0.0,0.32768767220633577,0.32768767220633577,1.0,0.0,1.0,0.0,0.0,6251.72449351834,6251.72449351834,1005565.7589005021,1005565.7589005021,0,0.0
2023-08-26 00:00:00+00:00,1,1,0,3419284255,92.48248291015624,66217,1.0289857387542725,0.0,2727409,0.0,0.0,0.0,0.0,50891.0,2476596.0,92.17666625976562,0.9768459796905518,0.0,0.0,58563.0,0.0,89.39381408691406,0.9521395564079284,0.0,0.0,52012.57142857143,2629556.0,91.85999298095703,0.966809834752764,0.0,0.0,52831.375,2300861.5,91.55172061920166,0.9649760499596596,0.0,0.0,0.0,13.069685637689332,30.115344559941825,inf,10.127327993746249,8.070894841955356,5.337561923552947,3.4551258996950107,0.3317723050742405,0.0,0.0,0.0,0.0,0.02427834465665228,0.0,0.15238135201591238,0.3071024758475194,1.0033671935346533,0.0,1.001900342286403,0.0,0.0,7921.721799448471,7921.721799448471,946792.2963388386,946792.2963388386,0,0.0
2023-08-27 00:00:00+00:00,1,1,0,3419284255,92.56401824951172,65700,0.9911876320838928,0.0,2984692,0.0,0.0,0.0,0.0,66217.0,2727409.0,92.48248291015624,1.0289857387542725,0.0,0.0,60185.0,2906540.0,91.13639068603516,0.9518450498580932,0.0,0.0,52800.42857142857,2640720.5714285714,92.0639397757394,0.9724302036421639,0.0,0.0,54261.22222222222,2376842.6666666665,91.66419813368056,0.9678884479734633,0.0,0.0,0.0,9.163412810500947,-0.7807662684809036,2.6888327702353942,9.433238652508669,4.133296930174213,-3.673336300670149,1.56647366955176,0.08816300859342263,0.0,0.0,0.0,0.0,0.022012314164304336,0.0,0.12444087437221367,0.28245824178059264,1.004360935350963,0.0,1.0046924371069932,0.0,0.0,8562.104556967544,8562.104556967544,914506.3887409425,914506.3887409425,0,0.0
2023-08-28 00:00:00+00:00,1,0,0,3419284255,92.5738296508789,44524,0.962147057056427,0.0,2057564,0.0,0.0,0.0,0.0,65700.0,2984692.0,92.56401824951172,0.9911876320838928,0.0,0.0,48846.0,2543834.0,91.90303802490234,0.977259874343872,0.0,0.0,52183.0,2571253.4285714286,92.1597671508789,0.9702712297439575,0.0,0.0,53287.5,2344914.8,91.75516128540039,0.9673143088817596,0.0,0.0,0.0,-8.848216844777468,-32.23135464231355,-19.11563411763504,-31.06276962581064,-1.546448154089175,-2.929876653768404,0.7298905894653984,0.010599584539150442,0.0,0.0,0.0,0.0,0.021639170572983115,0.0,0.1560859680175751,0.25504044041489227,1.004409625135092,0.0,1.0030568356479872,0.0,0.0,8639.760943837893,8639.760943837893,868096.2863053075,868096.2863053075,0,0.0
2023-08-29 00:00:00+00:00,1,0,0,3419284255,92.6089324951172,44185,0.9723631739616394,0.0,1826998,0.0,0.0,0.0,0.0,44524.0,2057564.0,92.5738296508789,0.962147057056427,0.0,0.0,48872.0,2581811.0,91.9699935913086,0.99494731426239,0.0,0.0,51513.42857142857,2463423.0,92.25104413713727,0.9670449239867074,0.0,0.0,52460.0,2297831.4545454546,91.8327768499201,0.9677732966162942,0.0,0.0,0.0,-9.590358487477491,-0.7613871170604636,-29.235796113658207,-11.205775373208315,-2.2698830357156696,1.0618041005568735,0.6947253977725554,0.037918755625288014,0.0,0.0,0.0,0.0,0.024184468628608992,0.0,0.17710031781877786,0.23008811257102707,1.004554662306474,0.0,0.9992473726727804,0.0,0.0,8643.682143623744,8643.682143623744,838222.7041058197,838222.7041058197,0,0.0
2023-08-30 00:00:00+00:00,1,0,0,3419284255,92.63748931884766,40202,0.898181676864624,0.0,1966187,0.0,0.0,0.0,0.0,44185.0,1826998.0,92.6089324951172,0.9723631739616394,0.0,0.0,44148.0,2360143.0,91.7002410888672,0.9211299419403076,0.0,0.0,50949.71428571428,2407143.5714285714,92.3849367414202,0.9637666004044669,0.0,0.0,51438.5,2270194.4166666665,91.89983622233073,0.9619739949703217,0.0,0.0,0.0,-8.938117242004173,-9.014371393006682,-16.692039423034966,7.618453878986187,-2.4913168089340743,-7.628990801326041,1.0220782615742108,0.030835927983474676,0.0,0.0,0.0,0.0,0.020446671427147352,0.0,0.13981900896345184,0.20794133539800225,1.0052785787116734,0.0,1.001863465585887,0.0,0.0,8968.984066315325,8968.984066315325,804927.7432654727,804927.7432654727,0,0.0
2023-08-31 00:00:00+00:00,1,0,0,3419284255,92.76042175292967,39224,0.8958709836006165,0.0,2009823,0.0,0.0,0.0,0.0,40202.0,1966187.0,92.63748931884766,0.898181676864624,0.0,0.0,44929.0,2810559.0,91.65113830566406,0.9166549444198608,0.0,0.0,50134.71428571428,2292752.714285714,92.54340580531529,0.9607974631445748,0.0,0.0,50498.92307692308,2250165.846153846,91.96603510929988,0.9568891479418828,0.0,0.0,0.0,-12.697812103541139,-2.432714790308943,-28.49027542207796,2.2193209496349953,-2.267370175196981,-0.2572634605588653,1.210332427695615,0.1327026833152889,0.0,0.0,0.0,0.0,0.019516136736351043,0.0,0.07522119794573125,0.1917534293709216,1.006278086201381,0.0,1.0040843970391953,0.0,0.0,9231.228587982736,9231.228587982736,774035.6256875223,774035.6256875223,0,0.0
2023-09-01 00:00:00+00:00,0,0,0,3419284255,92.64064025878906,41014,0.8806609511375427,0.0,1939429,0.0,0.0,0.0,0.0,39224.0,2009823.0,92.76042175292967,0.8958709836006165,0.0,0.0,50891.0,2476596.0,92.17666625976562,0.9768459796905518,0.0,0.0,48723.71428571428,2216014.5714285714,92.60968780517578,0.9470567447798592,0.0,0.0,49821.42857142857,2227970.3571428573,92.01422119140625,0.9514442767415728,0.0,0.0,0.0,-19.40814682360339,4.563532531103398,-21.689730581814715,-3.502497483609257,-9.846488653562236,-1.6977927337196164,0.5033529827558558,-0.12912995852870646,0.0,0.0,0.0,0.0,0.02114745053959153,0.0,0.03324781145368828,0.17267717633928292,1.0064714628462794,0.0,0.9953885560416217,0.0,0.0,9224.235458952562,9224.235458952562,748292.1184684089,748292.1184684089,0,0.0
2023-09-02 00:00:00+00:00,0,1,0,3419284255,92.56639099121094,50539,0.7903224229812622,0.0,2298201,0.0,0.0,0.0,0.0,41014.0,1939429.0,92.64064025878906,0.8806609511375427,0.0,0.0,66217.0,2727409.0,92.48248291015624,1.0289857387542725,0.0,0.0,46484.0,2154699.1428571427,92.62167467389789,0.912961985383715,0.0,0.0,49869.26666666667,2232652.4,92.05103251139323,0.9407028198242188,0.0,0.0,0.0,-23.67669933702825,23.223777246793787,-15.736840349210546,18.49884682553473,-23.19403532860861,-10.258037220747774,0.09072862061478837,-0.08014761919900026,0.0,0.0,0.0,0.0,0.021990669227509158,0.0,0.010436739240372975,0.15410445077078588,1.0061991935009966,0.0,0.970510522711426,0.0,0.0,8882.245457857283,8890.626439978123,386607.3725037634,721300.3015200889,0,0.0
2023-09-03 00:00:00+00:00,0,1,0,3419284255,92.68179321289062,48520,0.7763074636459351,0.0,2607710,0.0,0.0,0.0,0.0,50539.0,2298201.0,92.56639099121094,0.7903224229812622,0.0,0.0,65700.0,2984692.0,92.56401824951172,0.9911876320838928,0.0,0.0,44029.71428571428,2100844.5714285714,92.6384996686663,0.8822648184640067,0.0,0.0,49784.9375,2256093.5,92.09045505523682,0.930428110063076,0.0,0.0,0.0,-26.149162861491625,-3.9949346049585444,-12.63051597953826,13.467446929141524,-21.679060702784337,-1.7733217390517364,0.1272362259181925,0.12466967810234042,0.0,0.0,0.0,0.0,0.01860635630251972,0.0,0.008641379220146912,0.1408233866972083,1.005951155449289,0.0,0.9482353434100307,0.0,0.0,8305.813223411527,8595.782209655694,363585.2980711603,703122.2838279743,0,0.0
2023-09-04 00:00:00+00:00,0,0,1,3419284255,92.73307037353516,44163,0.8190149664878845,0.0,2014734,0.0,0.0,0.0,0.0,48520.0,2607710.0,92.68179321289062,0.7763074636459351,0.0,0.0,44524.0,2057564.0,92.5738296508789,0.962147057056427,0.0,0.0,43978.142857142855,2094726.0,92.66124834333148,0.8618173769542149,0.0,0.0,49454.23529411765,2241895.882352941,92.12825595631318,0.9238743957351235,0.0,0.0,0.0,-0.8107986703800196,-8.979802143446003,-2.081587741620672,-22.73933834667199,-14.876321609966558,5.501364451833712,0.1720148375159436,0.05532603423710203,0.0,0.0,0.0,0.0,0.021920004367820087,0.0,0.009535380772180713,0.1299531226064631,1.0057853302603605,0.0,0.9328295934302518,0.0,0.0,8381.081633098398,8433.78277768502,371623.5775648066,683307.3004044265,0,0.0
2023-09-05 00:00:00+00:00,0,0,0,3419284255,92.7488021850586,33280,0.8930684924125671,0.0,1755973,0.0,0.0,0.0,0.0,44163.0,2014734.0,92.73307037353516,0.8190149664878845,0.0,0.0,44185.0,1826998.0,92.6089324951172,0.9723631739616394,0.0,0.0,42420.28571428572,2084579.5714285714,92.68122972760882,0.8504895653043475,0.0,0.0,48555.666666666664,2214900.1666666665,92.16273074679904,0.9221629566616483,0.0,0.0,0.0,-24.680321376032587,-24.64280053438399,-3.88752478108898,-12.843432433264146,-8.15484210760542,9.041779326968879,0.15103261226854237,0.01696461840428043,0.0,0.0,0.0,0.0,0.01895244462617328,0.0,0.011442456926616558,0.12032098445360577,1.0056259073120812,0.0,0.9222768700048765,0.0,0.0,9257.921363784742,9026.533755936374,393961.58097467554,672726.8950364933,0,0.0
2023-09-06 00:00:00+00:00,0,0,0,3419284255,92.74239349365234,30066,0.8231216669082642,0.0,1637528,0.0,0.0,0.0,0.0,33280.0,1755973.0,92.7488021850586,0.8930684924125671,0.0,0.0,40202.0,1966187.0,92.63748931884766,0.898181676864624,0.0,0.0,40972.28571428572,2037628.2857142857,92.6962160382952,0.8397667067391532,0.0,0.0,47582.52631578947,2184512.1578947366,92.1932393124229,0.9169502572009438,0.0,0.0,0.0,-25.21267598626934,-9.65745192307692,-16.715551470943502,-6.74526316748606,-8.356885014441584,-7.832190486907242,0.11324159967636138,-0.0069097295655184965,0.0,0.0,0.0,0.0,0.01836059086587169,0.0,0.011747087751118355,0.11142540647272388,1.005455679067397,0.0,0.9158258042291204,0.0,0.0,10294.684737579573,9743.96118041221,427699.95520574274,667056.4905516926,0,0.0
