timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,sort_sort_position,visits_visits_gained,daily_rpv,ratings_like_ratio,platform_platform_share,ccu_playing,daily_Estimated Revenue,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-02-26 00:00:00+00:00,0,0,0,6925369391,21.552475929260257,352,50485,0.1188834617700115,98.6902084350586,0.1383294463157653,9171,295171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295171.0,9171.0,50485.0,98.6902084350586,0.1383294463157653,21.552475929260257,295171.0,9171.0,50485.0,98.6902084350586,0.1383294463157653,21.552475929260257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.181748800697775,5.846591134175811,0.1816543200095076,7.301666800800977e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-02-27 00:00:00+00:00,0,0,0,6925369391,17.934059143066406,342,870645,0.5449071037546731,98.69935607910156,0.1969410479068756,12827,1564980.0,295171.0,9171.0,50485.0,98.6902084350586,0.1383294463157653,21.552475929260257,0.0,0.0,0.0,0.0,0.0,0.0,930075.5,10999.0,460565.0,98.69478225708008,0.16763524711132044,19.74326753616333,930075.5,10999.0,460565.0,98.69478225708008,0.16763524711132044,19.74326753616333,0.0,430.1943619122475,0.0,39.86479118961945,0.0,1624.5617510151528,0.0,42.37102305558089,0.0,0.009269049268434415,0.9653953412510153,0.9653953412510153,121.99719363891488,1.797492896079463,0.014732738679095752,1.1459601837381033e-05,0.0,0.0,1.0,1.0,1.0,897890.5547117087,897890.5547117087,2585.1823920180177,2585.1823920180177,579940.6976579588,579940.6976579588,2,1.0
2025-02-28 00:00:00+00:00,0,0,0,6925369391,17.99075261751811,221,1197739,0.560801628658752,98.67259979248048,0.2229664027690887,18599,2196658.0,1564980.0,12827.0,870645.0,98.69935607910156,0.1969410479068756,17.934059143066406,0.0,0.0,0.0,0.0,0.0,0.0,1352269.6666666667,13532.333333333334,706289.6666666666,98.68738810221355,0.18607896566390988,19.159095896614925,1352269.6666666667,13532.333333333334,706289.6666666666,98.68738810221355,0.18607896566390988,19.159095896614925,0.0,40.3633273268668,0.0,44.99883059172058,0.0,37.56915849743581,0.0,13.214794548325592,0.0,-0.027108876576298346,0.7161480251334944,0.7161480251334944,118.09989247311827,1.8340023711322992,0.015528411842303004,8.190052537748513e-06,-0.008804321289043748,0.0,1.0,1.0,1.0,968425.2512312622,968425.2512312622,4753.411126058142,4753.411126058142,591022.3699872395,591022.3699872395,3,1.0
2025-03-01 00:00:00+00:00,0,1,0,6925369391,17.256832877794903,162,2522166,0.780353919120162,98.71553802490234,0.3801436722278595,33896,4440420.0,2196658.0,18599.0,1197739.0,98.67259979248048,0.2229664027690887,17.99075261751811,0.0,0.0,0.0,0.0,0.0,0.0,2124307.25,18623.25,1160258.75,98.69442558288574,0.23459514230489728,18.68353014190992,2124307.25,18623.25,1160258.75,98.69442558288574,0.23459514230489728,18.68353014190992,0.0,102.14434836920448,0.0,82.2463573310393,0.0,110.57726265906011,0.0,70.49370107188244,0.0,0.043515862065213184,0.8166248850545248,0.8166248850545248,130.99743340118596,1.7605574888577957,0.013439236973602461,3.886305572781253e-06,0.0049232482910015534,0.0,1.0,1.0,1.0,1734762.1638517436,1734762.1638517436,10896.467696001306,10896.467696001306,1028213.6657201088,1028213.6657201088,4,1.0
2025-03-02 00:00:00+00:00,0,1,0,6925369391,18.625770727793377,133,2688621,0.5867330613698418,98.6816177368164,0.3099906146526336,24555,4966122.0,4440420.0,33896.0,2522166.0,98.71553802490234,0.3801436722278595,17.256832877794903,0.0,0.0,0.0,0.0,0.0,0.0,2692670.2,19809.6,1465931.2,98.69186401367188,0.24967423677444453,18.671978259086607,2692670.2,19809.6,1465931.2,98.69186401367188,0.24967423677444453,18.671978259086607,0.0,11.839015228289206,0.0,-27.557823932027382,0.0,6.599684556845187,0.0,-18.45435363006014,0.0,-0.03436165041958983,0.7307982908510086,0.7307982908510086,202.23660205245153,1.8470882109868922,0.009132931293428381,3.750565728596206e-06,-9.994506835893136e-05,-9.994506835893136e-05,1.0,1.0,1.0,1967798.7799854435,1967798.7799854435,9802.39194278621,9802.39194278621,1122539.861307918,1122539.861307918,5,1.0
2025-03-03 00:00:00+00:00,0,0,0,6925369391,18.08990279833476,83,1837929,0.3183776564398934,98.65685272216795,0.3163986802101135,22610,3410433.0,4966122.0,24555.0,2688621.0,98.6816177368164,0.3099906146526336,18.625770727793377,0.0,0.0,0.0,0.0,0.0,0.0,2812297.3333333335,20276.333333333332,1527930.8333333333,98.68602879842122,0.26079497734705603,18.574965682294636,2812297.3333333335,20276.333333333332,1527930.8333333333,98.68602879842122,0.26079497734705603,18.574965682294636,0.0,-31.326032666938108,0.0,-7.920993687639988,0.0,-31.640458063817846,0.0,2.0671805063068094,0.0,-0.02509587420272963,0.6344558289761608,0.6344558289761608,150.83070187077087,1.8555837273454376,0.012301883096744707,5.304281741952713e-06,-0.005058724539614679,-0.005058724539614679,1.0,1.0,1.0,1784278.4359474466,1784278.4359474466,8841.750407394831,8841.750407394831,1015450.7961398065,1015450.7961398065,5,0.6867396733306189
2025-03-04 00:00:00+00:00,0,0,0,6925369391,18.436433633168537,64,1592632,0.2451761755232868,98.634765625,0.2805021703243255,19464,3041080.0,3410433.0,22610.0,1837929.0,98.65685272216795,0.3163986802101135,18.08990279833476,0.0,0.0,0.0,0.0,0.0,0.0,2844980.5714285714,20160.285714285714,1537173.857142857,98.67870548793248,0.2636102906295231,18.555175389562333,2844980.5714285714,20160.285714285714,1537173.857142857,98.67870548793248,0.2636102906295231,18.555175389562333,0.0,-10.830091076411708,0.0,-13.914197257850514,0.0,-13.34638062732565,0.0,-11.345341220118211,0.0,-0.02238779827099524,0.573328918554408,0.573328918554408,156.23323914718725,1.9094669016653554,0.012221271316116143,6.0624605635852966e-06,-0.008654185703820061,-0.008654185703820061,1.0,1.0,1.0,1631109.6343254447,1631109.6343254447,8077.214530481939,8077.214530481939,927298.028633806,927298.028633806,5,0.6123651412510607
2025-03-05 00:00:00+00:00,0,0,0,6925369391,19.017932494481403,56,1419100,0.197743468542422,98.63347625732422,0.2730183005332947,18189,2747335.0,3041080.0,19464.0,1592632.0,98.634765625,0.2805021703243255,18.436433633168537,295171.0,9171.0,50485.0,98.6902084350586,0.1383294463157653,21.552475929260257,3195289.714285714,21448.571428571428,1732690.2857142857,98.67060089111328,0.2828515555177416,18.1930977560225,2832774.875,19913.875,1522414.625,98.67305183410645,0.2647862918674946,18.61302002767722,830.7604744368518,-9.659232904099857,98.33169774288517,-6.5505548705302115,2710.933940774488,-10.895925738023603,97.36817272446423,-2.6680256278864944,-0.05748511289416225,-0.0013072142135750475,0.5332258001812457,0.5332258001812457,151.03545904343045,1.9359686167510275,0.012817269524861162,6.9223176540770415e-06,-0.011856896536688834,-0.009538559686561107,0.9999751609690021,1.127971637451675,1.0682258266575495,1510508.6494552032,1510508.6494552032,7510.455463409468,7510.455463409468,859525.4969809027,859525.4969809027,5,0.5532153660341006
2025-03-06 00:00:00+00:00,0,0,0,6925369391,19.575371901194256,54,1266158,0.1649564885220235,98.6225357055664,0.2637377381324768,17648,2520297.0,2747335.0,18189.0,1419100.0,98.63347625732422,0.2730183005332947,19.017932494481403,1564980.0,12827.0,870645.0,98.69935607910156,0.1969410479068756,17.934059143066406,3331763.5714285714,22137.285714285714,1789192.142857143,98.65962655203683,0.2923939398356846,18.42757100718362,2798055.111111111,19662.11111111111,1493941.6666666667,98.66743893093533,0.26466978589693707,18.719948013623554,61.043399915653886,-8.26393577776281,37.584782100257264,-2.9743251415690786,45.427585295958735,-10.777394123035721,33.91709901796922,-3.399245538738571,-0.0778326998137513,-0.011092128324940997,0.5063465108535073,0.5063465108535073,142.80112187659358,1.990505931719476,0.013938217869951561,7.7670862339272e-06,-0.012898853846952546,-0.010044733683266886,0.9999208211038701,1.1907426548526858,1.1047499768241147,1416785.4426869338,1416785.4426869338,7065.871433242407,7065.871433242407,808537.2311597655,808537.2311597655,5,0.5074980034723271
2025-03-07 00:00:00+00:00,0,0,0,6925369391,19.642260551452637,51,1389575,0.1627212822001826,98.61766815185548,0.2760200500488281,22801,2690950.0,2520297.0,17648.0,1266158.0,98.6225357055664,0.2637377381324768,19.575371901194256,2196658.0,18599.0,1197739.0,98.67259979248048,0.2229664027690887,17.99075261751811,3402376.714285714,22737.571428571428,1816597.2857142857,98.65177917480469,0.29997303230421885,18.66350071203141,2787344.6,19976.0,1483505.0,98.66246185302734,0.26580481231212616,18.812179267406464,22.5020007666191,6.771146416473939,22.592612506048717,29.198776065276522,16.016511109682497,9.74736170367363,23.794458098103476,4.657017233605698,-0.05567061245018712,-0.004935538998362965,0.479376485015966,0.479376485015966,118.0137707218665,1.9365259618761406,0.016408602336252208,7.2993750356110675e-06,-0.015541076660152474,-0.010020030628551875,0.9998917249983225,1.2206516245912737,1.1285462806142503,1336187.456876234,1336187.456876234,6735.31055128286,6735.31055128286,763010.3242618819,763010.3242618819,5,0.5418614363481203
2025-03-08 00:00:00+00:00,0,1,0,6925369391,18.92594802379608,49,2258593,0.2332474942863858,98.60523986816406,0.3078985810279846,27196,4288605.0,2690950.0,22801.0,1389575.0,98.61766815185548,0.2760200500488281,19.642260551452637,4440420.0,33896.0,2522166.0,98.71553802490234,0.3801436722278595,17.256832877794903,3380688.8571428573,21780.428571428572,1778944.0,98.63602229527065,0.289652304989951,18.90194573288872,2923822.8181818184,20632.363636363636,1553967.5454545454,98.6572598544034,0.2696315185590224,18.8225218816237,-3.418933344143127,59.37141158326984,-19.76634411139957,19.275470374106398,-10.450263781210278,62.53840202939749,-19.004680724126565,11.549353379769745,-0.11173332886100784,-0.012602491951319017,0.4603600971716714,0.4603600971716714,157.68669338529986,1.8987941170480396,0.012041119386662675,4.413076888806312e-06,-0.011419023786271068,-0.010116022283377773,0.9997847339449312,1.1562564038149006,1.0742523965222042,1346011.356690932,1346011.356690932,6750.326870200098,6750.326870200098,760645.0899522541,760645.0899522541,5,0.8635722199333806
2025-03-09 00:00:00+00:00,0,1,0,6925369391,19.78677002588908,45,2036180,0.2006687854737943,98.59709167480467,0.2637500762939453,19515,4141618.0,4288605.0,27196.0,2258593.0,98.60523986816406,0.3078985810279846,18.92594802379608,4966122.0,24555.0,2688621.0,98.6816177368164,0.3099906146526336,18.625770727793377,3262902.5714285714,21060.428571428572,1685738.142857143,98.62394714355469,0.28304651379585266,19.067802775473826,3025305.75,20539.25,1594151.9166666667,98.65224583943684,0.26914139837026596,18.902875893645817,-16.602572389482173,-3.4273848955546193,-20.52535125229078,-28.243123988821882,-24.266752361154666,-9.847413854554588,-14.916754305772805,-14.338651573722805,-0.08565532664570608,-0.008263448646628202,0.4398396349755339,0.4398396349755339,212.21654027464643,2.0340126933705793,0.009584118504199775,4.777544729703307e-06,-0.00907652718680063,-0.01009571635639466,0.9997131469674981,1.0785364657534438,1.0516647216288035,1330649.376769384,1330649.376769384,6444.261635185777,6444.261635185777,738484.9955838284,738484.9955838284,5,0.8339742761051783
2025-03-10 00:00:00+00:00,0,0,0,6925369391,20.1270272731781,41,1164100,0.108109689902151,98.59221649169922,0.246890515089035,16335,2400669.0,4141618.0,19515.0,2036180.0,98.59709167480467,0.2637500762939453,19.78677002588908,3410433.0,22610.0,1837929.0,98.65685272216795,0.3163986802101135,18.08990279833476,3118650.5714285714,20164.0,1589476.857142857,98.61471339634487,0.27311677592141287,19.3588205575943,2977256.769230769,20215.846153846152,1561071.0,98.64762819730319,0.2674297919640174,18.99704138437907,-29.608087887960266,-42.03547985352585,-27.75320654577621,-16.29515757109915,-36.66240643681012,-42.8292194206799,-21.968538261575443,-6.392248844743687,-0.06551620965525862,-0.0049445506177137055,0.4318488578666487,0.4318488578666487,146.95574191968657,2.062251471307043,0.014032287576421634,8.383920852586194e-06,-0.007775442940847055,-0.00991133805159621,0.9996663396620901,1.0474913026175885,1.0212653344103138,1285724.9353680562,1285724.9353680562,6279.129688183359,6279.129688183359,717035.5125525513,717035.5125525513,5,0.483409187289398
2025-03-11 00:00:00+00:00,0,0,0,6925369391,19.587913036346436,41,1149512,0.0994053325875048,98.59005737304688,0.2506874203681946,16223,2322409.0,2400669.0,16335.0,1164100.0,98.59221649169922,0.246890515089035,20.1270272731781,3041080.0,19464.0,1592632.0,98.634765625,0.2805021703243255,18.436433633168537,3015983.285714286,19701.0,1526174.0,98.6083265032087,0.26885752592767986,19.52331761519114,2930481.9285714286,19930.64285714286,1531673.9285714286,98.6435159955706,0.2662339082786015,19.039246502376738,-23.63209780735791,-3.259924629342903,-16.651253596383064,-0.6856443220079611,-27.823125492894786,-1.2531569452796099,-10.629062128702305,1.5378902983738785,-0.04532707273123826,-0.002189948384545559,0.4257392147731331,0.4257392147731331,143.1465113412229,2.020341657728099,0.01411293304207956,8.434304466630111e-06,-0.00755255562918626,-0.009573951134316862,0.9996432660372379,1.0291765515798754,1.0098545585948913,1247621.0751768567,1247621.0751768567,6126.447604219981,6126.447604219981,697631.2281460263,697631.2281460263,5,0.46765041213244457
2025-03-12 00:00:00+00:00,0,0,0,6925369391,19.971800724665325,41,1140020,0.0933575156199644,98.5854034423828,0.243465855717659,15444,2288313.0,2322409.0,16223.0,1149512.0,98.59005737304688,0.2506874203681946,19.587913036346436,2747335.0,18189.0,1419100.0,98.63347625732422,0.2730183005332947,19.017932494481403,2950408.714285714,19308.85714285714,1486305.4285714286,98.60145895821708,0.2646357480968748,19.659584505217417,2887670.6666666665,19631.533333333333,1505563.6666666667,98.63964182535807,0.26471603810787203,19.101416783862646,-16.707900565457066,-1.4681307211606542,-15.091538842157348,-4.801824570054858,-19.66598548375731,-0.8257417060456906,-10.824345751881836,-2.880704839488546,-0.04873884280018892,-0.004720486819953518,0.3306339414508598,0.42027562575724187,148.1588216251214,2.007255129510772,0.013547118868862942,8.727736108185033e-06,-0.006415775844029009,-0.009231649126324985,0.9996129054563215,1.0217261782457583,0.9996966938173782,1015988.2472034633,1213617.596414165,5473.593819119509,6016.1784840861355,568509.6278141318,679817.6178428475,5,0.46078469276429374
