timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,platform_platform_share,ccu_playing,visits_visits_gained,session_session_length,daily_rpv,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-08-23 00:00:00+00:00,1,0,0,3808081382,85.63643646240234,1.1813113689422607,56618,6694455,0.0,0.0,0.0,0.0,0.0,56851.0,6650949.0,85.63530731201172,1.1573855876922607,0.0,0.0,60270.0,6858238.0,85.60684967041016,1.262038230895996,0.0,0.0,65581.14285714286,7355292.0,85.62775094168526,1.2375672715050834,0.0,0.0,62811.63333333333,6709512.0,85.59973220825195,1.1174034833908082,0.0,0.0,0.0,-6.059399369503904,-0.409843274524635,-2.3881206805596467,0.654132214816272,-6.396546473589993,2.067226471836947,0.03456124376273184,0.0013185570602480823,0.0,0.0,0.0,0.0,0.008457445982167931,0.0,0.0033642905099055174,0.001020249482389678,1.0003273226762572,0.0,1.1075384047932562,0.0,0.0,11865.614091303285,9090.262298417027,833267.6543842367,850535.7869755568,0,0.0
2023-08-24 00:00:00+00:00,1,0,0,3808081382,85.63550567626953,1.19320809841156,58484,6877995,0.0,0.0,0.0,0.0,0.0,56618.0,6694455.0,85.63643646240234,1.1813113689422607,0.0,0.0,61281.0,7070041.0,85.6102294921875,1.279157638549805,0.0,0.0,65181.57142857143,7327856.857142857,85.63136182512555,1.2252887657710485,0.0,0.0,62841.13333333333,6749239.366666666,85.60011316935221,1.1237452189127604,0.0,0.0,0.0,-4.564220557758524,3.2957716627221023,-2.7163350254970187,2.741672025579378,-6.719229713992625,1.0070782168084547,0.029524724126961388,-0.0010869043263195266,0.0,0.0,0.0,0.0,0.008503058158219341,0.0,0.0016920907156878105,0.0014189400847961216,1.000365053907248,0.0,1.0903617164721136,0.0,0.0,11827.584432165295,9074.184579052358,782387.1192282975,828641.1929308651,0,0.0
2023-08-25 00:00:00+00:00,1,0,0,3808081382,85.64894104003906,1.16391921043396,60637,7334411,0.0,0.0,0.0,0.0,0.0,58484.0,6877995.0,85.63550567626953,1.19320809841156,0.0,0.0,60103.0,7284529.0,85.63036346435547,1.2140343189239502,0.0,0.0,65257.857142857145,7334982.857142857,85.63401576450893,1.2181294645581926,0.0,0.0,62914.066666666666,6800196.033333333,85.60121078491211,1.1294985036055247,0.0,0.0,0.0,0.8884747849525088,3.6813487449558924,0.6847663040397078,6.635887347984415,-4.127981203563447,-2.454633690182839,0.021695079796457684,0.015689010841279938,0.0,0.0,0.0,0.0,0.008267465749128901,0.0,0.0034329550606895173,0.0018436096666666682,1.000383230322282,0.0,1.078469303562373,0.0,0.0,11848.395668278754,9046.4162038529,759042.3045357502,815518.0958996671,0,0.0
2023-08-26 00:00:00+00:00,1,1,0,3808081382,85.6407241821289,1.397429585456848,89927,9130875,0.0,0.0,0.0,0.0,0.0,60637.0,7334411.0,85.64894104003906,1.16391921043396,0.0,0.0,83447.0,8683982.0,85.62264251708984,1.356713056564331,0.0,0.0,66183.57142857143,7398824.714285715,85.6365988595145,1.223946111542838,0.0,0.0,63935.96666666667,6905204.9,85.60224253336588,1.1428348620732625,0.0,0.0,0.0,7.765407983510486,48.30384088922606,5.1461760284625235,24.493636912357374,3.0011157256513155,20.062421251370633,0.02111785446876624,-0.009593647989547538,0.0,0.0,0.0,0.0,0.009848671693712629,0.0,0.0025269644601073112,0.002157575800369709,1.0004013484358805,0.0,1.0709737269673665,0.0,0.0,11662.256267902905,10269.443618825162,862287.3902215912,904329.7929015317,0,0.0
2023-08-27 00:00:00+00:00,1,1,0,3808081382,85.63555145263672,1.3021821975708008,86314,8855824,0.0,0.0,0.0,0.0,0.0,89927.0,9130875.0,85.6407241821289,1.397429585456848,0.0,0.0,81584.0,8319386.0,85.63094329833984,1.290277123451233,0.0,0.0,66859.28571428571,7475458.714285715,85.6372571672712,1.2256468364170618,0.0,0.0,64830.23333333333,6989857.033333333,85.60369618733723,1.1528231541315714,0.0,0.0,0.0,5.797705432437739,-4.017703248190196,6.4480479689246195,-3.0123180965679675,0.9226757495106375,-6.815898910205831,0.0053814125120954515,-0.006040034739995814,0.0,0.0,0.0,0.0,0.009746579228925594,0.0,0.0016068049839565238,0.0023014327442836256,1.000392050593943,0.0,1.06316986436688,0.0,0.0,12076.81907213558,11009.972722830435,866411.0131572919,964179.8037221131,0,0.0
2023-08-28 00:00:00+00:00,1,0,0,3808081382,85.64542388916016,1.1579519510269165,53585,6800605,0.0,0.0,0.0,0.0,0.0,86314.0,8855824.0,85.63555145263672,1.3021821975708008,0.0,0.0,59184.0,6783702.0,85.62833404541016,1.1840918064117432,0.0,0.0,66059.42857142857,7477873.428571428,85.6396985735212,1.2219125713620866,0.0,0.0,64635.26666666667,6997368.766666667,85.60556386311849,1.1587219476699828,0.0,0.0,0.0,-9.460327115436606,-37.918530018305255,0.2491707330304349,-23.207541161612966,-2.20758688163214,-11.076041955798765,0.019958164479683127,0.011528432241014741,0.0,0.0,0.0,0.0,0.007879444861237365,0.0,0.0012070792062011692,0.0024720052988551396,1.0003987440636135,0.0,1.0545347603186173,0.0,0.0,12642.661102720449,11159.596241408704,885243.6113692205,961713.0041251135,0,0.0
2023-08-29 00:00:00+00:00,1,0,0,3808081382,85.64869689941406,1.2085384130477903,54917,6531155,0.0,0.0,0.0,0.0,0.0,53585.0,6800605.0,85.64542388916016,1.1579519510269165,0.0,0.0,56851.0,6650949.0,85.63530731201172,1.1573855876922607,0.0,0.0,65783.14285714286,7460760.0,85.64161137172154,1.2292201178414481,0.0,0.0,64499.8,7000916.433333334,85.60753758748372,1.16719810962677,0.0,0.0,0.0,-3.4018750769555517,2.485770271531207,-1.8011564966142424,-3.9621474854075522,4.419687431698915,4.368614947797433,0.015635592167084766,0.003821582176000149,0.0,0.0,0.0,0.0,0.008408465515140046,0.0,0.0015438624790740456,0.002639395402987127,1.0003980231787768,0.0,1.0531375159907606,0.0,0.0,13016.70788463216,11254.860250974441,913537.0526405178,959721.9780849819,0,0.0
2023-08-30 00:00:00+00:00,1,0,0,3808081382,85.64683532714844,1.2752203941345217,57078,6739005,0.0,0.0,0.0,0.0,0.0,54917.0,6531155.0,85.64869689941406,1.2085384130477903,0.0,0.0,56618.0,6694455.0,85.63643646240234,1.1813113689422607,0.0,0.0,65848.85714285714,7467124.285714285,85.64309692382812,1.242635692868914,0.0,0.0,64426.73333333333,7022625.366666666,85.60942713419597,1.1766425271828969,0.0,0.0,0.0,0.8124624677664283,3.935029225922748,0.6654761291247757,3.1824386345141065,7.949557386918782,5.517572330908993,0.01214303767842484,-0.0021734974763432113,0.0,0.0,0.0,0.0,0.00846979510034566,0.0,0.0013642992292169274,0.0027730074024309294,1.0003932953502817,0.0,1.0560859939713527,0.0,0.0,13150.982455256355,11297.019203841028,919709.2289818045,945615.7375363269,0,0.0
2023-08-31 00:00:00+00:00,1,0,0,3808081382,85.66096496582031,1.2408214807510376,54327,6948130,0.0,0.0,0.0,0.0,0.0,57078.0,6739005.0,85.64683532714844,1.2752203941345217,0.0,0.0,58484.0,6877995.0,85.63550567626953,1.19320809841156,0.0,0.0,65255.0,7477143.571428572,85.64673396519252,1.2494376046316964,0.0,0.0,64309.3,7050880.8,85.6119140625,1.1846252818902334,0.0,0.0,0.0,-7.107926954380684,-4.819720382634285,1.0197012356071733,3.1032029209059786,3.9903670116606005,-2.6974877081408555,0.02972982917508471,0.016497560730521776,0.0,0.0,0.0,0.0,0.007818937207718162,0.0,0.0021942683628641208,0.0029464059730011875,1.0004067179559506,0.0,1.0547112439117001,0.0,0.0,13459.056004321828,11385.70507001557,923756.1537678908,929640.4011910049,0,0.0
2023-09-01 00:00:00+00:00,0,0,0,3808081382,85.66084289550781,1.340251922607422,62418,7724688,0.0,0.0,0.0,0.0,0.0,54327.0,6948130.0,85.66096496582031,1.2408214807510376,0.0,0.0,60637.0,7334411.0,85.64894104003906,1.16391921043396,0.0,0.0,65509.42857142857,7532897.428571428,85.64843423025948,1.274627992085048,0.0,0.0,64468.63333333333,7109315.966666667,85.61451212565105,1.1959035058816274,0.0,0.0,0.0,2.9371505846265578,14.893147053951083,5.32117711974418,11.176503606006216,15.149909941577278,8.013275350149618,0.013896091795451149,-0.00014250401282334124,0.0,0.0,0.0,0.0,0.008080325305005806,0.0,0.004021235874723349,0.0030619857839012275,1.0003962190961113,0.0,1.0658284600858199,0.0,0.0,13405.489981043851,11322.396598025854,926917.132029859,914434.1996300184,0,0.0
