timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,platform_platform_share,ratings_like_ratio,visits_visits_gained,session_session_length,daily_rpv,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-06-23 00:00:00+00:00,1,0,0,4582358979,84260,1.6741080284118652,96.0385971069336,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84260.0,0.0,96.0385971069336,1.6741080284118652,0.0,0.0,84260.0,0.0,96.0385971069336,1.6741080284118652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84260.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2023-06-24 00:00:00+00:00,1,1,0,4582358979,106372,1.9432284832000732,96.22693634033205,5414061,0.0,0.0,0.0,0.0,0.0,84260.0,0.0,96.0385971069336,1.6741080284118652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95316.0,2707030.5,96.13276672363281,1.8086682558059692,0.0,0.0,95316.0,2707030.5,96.13276672363281,1.8086682558059692,0.0,0.0,0.0,0.0,26.242582482791367,0.0,inf,0.0,16.075453329227972,0.0,0.1961078556663498,0.0,0.0,0.0,0.0,0.01964735534982791,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,15635.54514559694,15635.54514559694,3828319.246857621,3828319.246857621,0,0.0
2023-06-25 00:00:00+00:00,1,1,0,4582358979,101195,1.832946538925171,96.4128189086914,4950334,0.0,0.0,0.0,0.0,0.0,106372.0,5414061.0,96.22693634033205,1.9432284832000732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97275.66666666667,3454798.3333333335,96.22611745198567,1.8167610168457031,0.0,0.0,97275.66666666667,3454798.3333333335,96.22611745198567,1.8167610168457031,0.0,0.0,0.0,0.0,-4.866882262249462,0.0,-8.56523411908362,0.0,-5.675191838135884,0.0,0.19317103446163664,0.0,0.0,0.0,0.0,0.02044205089150532,0.0,0.18711090087891333,0.0,1.0,0.0,1.0,0.0,0.0,11565.293612067673,11565.293612067673,3000913.9150655977,3000913.9150655977,0,0.0
2023-06-26 00:00:00+00:00,1,0,0,4582358979,101787,2.0154707431793213,96.47128295898438,4514414,0.0,0.0,0.0,0.0,0.0,101195.0,4950334.0,96.4128189086914,1.832946538925171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98403.5,3719702.25,96.28740882873535,1.8664384484291077,0.0,0.0,98403.5,3719702.25,96.28740882873535,1.8664384484291077,0.0,0.0,0.0,0.0,0.5850091407678226,0.0,-8.805870472578214,0.0,9.957966606117253,0.0,0.060639291491249026,0.0,0.0,0.0,0.0,0.02254710743252448,0.0,0.1483940124511473,0.0,1.0,0.0,1.0,0.0,0.0,9708.69247976609,9708.69247976609,2506861.0965410345,2506861.0965410345,0,0.0
2023-06-27 00:00:00+00:00,1,0,0,4582358979,99141,1.9631500244140625,96.51145935058594,4784272,0.0,0.0,0.0,0.0,0.0,101787.0,4514414.0,96.47128295898438,2.0154707431793213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98551.0,3932616.2,96.33221893310547,1.8857807636260986,0.0,0.0,98551.0,3932616.2,96.33221893310547,1.8857807636260986,0.0,0.0,0.0,0.0,-2.599546110996498,0.0,5.977697216072775,0.0,-2.5959552596990343,0.0,0.04164595967759421,0.0,0.0,0.0,0.0,0.02072227065637768,0.0,0.11900711059569352,0.11900711059569352,1.0,0.0,1.0,0.0,0.0,8414.44077167342,8414.44077167342,2222594.4678542237,2222594.4678542237,0,0.0
2023-06-28 00:00:00+00:00,1,0,0,4582358979,94139,1.8720635175704956,96.5876922607422,4629557,0.0,0.0,0.0,0.0,0.0,99141.0,4784272.0,96.51145935058594,1.9631500244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97815.66666666667,4048773.0,96.37479782104492,1.8834945559501648,0.0,0.0,97815.66666666667,4048773.0,96.37479782104492,1.8834945559501648,0.0,0.0,0.0,0.0,-5.045339466013054,0.0,-3.2338253343455414,0.0,-4.639813855833729,0.0,0.07898845449982872,0.0,0.0,0.0,0.0,0.02033433861288702,0.0,0.1045002528599378,0.1045002528599378,1.0,0.0,1.0,0.0,0.0,7738.639510060322,7738.639510060322,2008206.9982814023,2008206.9982814023,0,0.0
2023-06-29 00:00:00+00:00,1,0,0,4582358979,102240,1.9857031106948853,96.62630462646484,4685989,0.0,0.0,0.0,0.0,0.0,94139.0,4629557.0,96.5876922607422,1.8720635175704956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98447.71428571429,4139803.8571428573,96.41072736467633,1.8980957780565535,0.0,0.0,98447.71428571429,4139803.8571428573,96.41072736467633,1.8980957780565535,0.0,0.0,0.0,0.0,8.605360158913955,0.0,1.2189503228926757,0.0,6.070285118950847,0.0,0.03997648646414387,0.0,0.0,0.0,0.0,0.02181822837863504,0.0,0.09225981576102109,0.09225981576102109,1.0,0.0,1.0,0.0,0.0,7259.603334303367,7259.603334303367,1848986.869059326,1848986.869059326,0,0.0
2023-06-30 00:00:00+00:00,1,0,0,4582358979,106440,1.96454918384552,96.67047882080078,4979463,0.0,0.0,0.0,0.0,0.0,102240.0,4685989.0,96.62630462646484,1.9857031106948853,0.0,0.0,84260.0,0.0,96.0385971069336,1.6741080284118652,0.0,0.0,101616.28571428571,4851155.714285715,96.50099618094308,1.9395873716899328,0.0,0.0,99446.75,4244761.25,96.4431962966919,1.9064024537801743,0.0,0.0,0.0,26.323285070021353,4.107981220657275,inf,6.26279745855145,17.34900917410811,-1.0653116639356308,0.6579455894837993,0.04571653082119376,0.0,0.0,0.0,0.0,0.021375794663843338,0.0,0.06692886352539693,0.08315249851772065,1.0005993153117134,0.0,1.0174070893813405,0.0,0.0,7290.924843353451,7290.924843353451,1737379.5412872103,1737379.5412872103,0,0.0
2023-07-01 00:00:00+00:00,1,1,0,4582358979,140690,2.547100782394409,96.74455261230467,6212197,0.0,0.0,0.0,0.0,0.0,106440.0,4979463.0,96.67047882080078,1.96454918384552,0.0,0.0,106372.0,5414061.0,96.22693634033205,1.9432284832000732,0.0,0.0,106518.85714285714,4965175.142857143,96.57494136265346,2.025854843003409,0.0,0.0,104029.33333333333,4463365.222222222,96.47668033175998,1.9775911569595337,0.0,0.0,0.0,32.26224946414471,32.177752724539644,14.74191000064462,24.75636429068757,31.075722922704905,29.65319490798237,0.5379120355052613,0.07662503838550272,0.0,0.0,0.0,0.0,0.022647378592890954,0.0,0.05387278965540776,0.07829717000325494,1.0010184951488337,0.0,1.024405290180443,0.0,0.0,15346.4496545618,15346.4496545618,1752502.7765213226,1752502.7765213226,0,0.0
2023-07-02 00:00:00+00:00,1,1,0,4582358979,131854,2.36629581451416,96.69454193115234,6621015,0.0,0.0,0.0,0.0,0.0,140690.0,6212197.0,96.74455261230467,2.547100782394409,0.0,0.0,101195.0,4950334.0,96.4128189086914,1.832946538925171,0.0,0.0,110898.71428571429,5203843.857142857,96.6151875087193,2.1020475966589793,0.0,0.0,106811.8,4679130.2,96.49846649169922,2.0164616227149965,0.0,0.0,0.0,30.29695143040665,-6.2804748027578405,33.748854117722146,6.580892396039606,29.097917711322996,-7.098461479419072,0.2922049429212814,-0.051693537053965066,0.0,0.0,0.0,0.0,0.019914466299431992,0.0,0.043526785714285234,0.06882675633286259,1.0012095634393332,0.0,1.0424436413665779,0.0,0.0,16934.183061357155,16934.183061357155,1787612.783105807,1787612.783105807,0,0.0
