timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,platform_platform_share,ccu_playing,session_session_length,daily_Estimated Revenue,sort_sort_position,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-09 00:00:00+00:00,0,0,0,8032151497,0.4046578187181121,70.62165069580078,0.033886183053255,3520,74.10834785129713,475411,179.0,160397,458659.0,3273.0,162204.0,71.08136749267578,0.0298306439071893,92.98336237127133,177464.0,1634.0,50028.0,76.59574127197266,0.0125769786536693,31.59410572052002,317692.85714285716,2847.1428571428573,133099.57142857142,73.81395285470145,0.023860888023461542,80.58508738842295,258292.9090909091,2332.181818181818,101188.18181818182,75.82214078036222,0.0190753008408302,69.82865121036478,167.8915160257855,3.6523866314625897,115.42227662178703,7.546593339443941,220.6144559046934,-1.1140292471209068,169.43023429056066,13.595211550523366,-7.7995074882288185,-0.6467472603455038,0.49282304149823314,0.49282304149823314,135.02158477705197,2.963945934487961,0.02194541079065824,0.00015588236698126494,-0.943971361432753,-1.023884235728868,0.9735144918754275,1.229971268901701,1.2508787265041668,127292.69705560846,127292.69705560846,891.8075821814725,891.8075821814725,53616.63511041732,53616.63511041732,10,1.0
2025-09-10 00:00:00+00:00,0,0,0,8032151497,0.3552646014963766,70.02017974853516,0.0366143435239791,3900,64.90637588500977,481257,177.0,156035,475411.0,3520.0,160397.0,70.62165069580078,0.033886183053255,74.10834785129713,198777.0,1941.0,105989.0,75.6832504272461,0.0180456563830375,47.405644019444786,358047.14285714284,3127.0,140249.0,73.00494275774274,0.026513557615024625,83.08519194064651,276873.25,2462.8333333333335,105758.75,75.33864402770996,0.020536887731092607,69.41846159991853,142.10899651368118,1.2296728514906041,100.9273570324575,10.795454545454541,47.21810753946165,-2.7195022350792075,102.89837480445283,8.050952408645617,-7.4825944270916604,-0.8516806692276724,0.4961820928797477,0.4961820928797477,123.3675980517816,3.0842690148427288,0.02499423210028455,0.00013486814948532756,-1.0834045410156223,-1.0107556056309397,0.969023848250987,1.2931806985945478,1.2910212083831676,137379.5486474176,137379.5486474176,963.2531842510032,963.2531842510032,53517.14079556024,53517.14079556024,11,1.0
2025-09-11 00:00:00+00:00,0,0,0,8032151497,0.3298091022163197,69.33798217773438,0.0386116206645965,4040,364.45512981414794,499648,171.0,169608,481257.0,3900.0,156035.0,70.02017974853516,0.0366143435239791,64.90637588500977,206248.0,2119.0,100357.0,75.7334976196289,0.0181811340153217,71.38214858373006,399961.4285714286,3401.4285714285716,150142.0,72.09129769461495,0.029432198564921026,124.95276068784905,294009.76923076925,2584.153846153846,110670.23076923077,74.87705465463492,0.0219272518029006,92.11358992409004,142.25592490593849,3.821450908766,90.65596979707409,3.589743589743599,69.00465338740696,8.698689396609737,112.37190503110264,5.454903593476601,-8.444764394767523,-0.9742870887375243,0.49426999340780897,0.49426999340780897,123.64464241524375,2.94588140959501,0.023819490710988215,0.000729422314092789,-1.0864996228899229,-0.9919891357421857,0.962795585738928,1.3603678191301785,1.3422657262059468,145320.20669952375,145320.20669952375,1020.7242401153087,1020.7242401153087,54212.59102698352,54212.59102698352,12,1.0
2025-09-12 00:00:00+00:00,0,0,0,8032151497,0.1519868347020974,69.325927734375,0.0303924493491649,3843,187.1332428672097,255691,0.0,158114,499648.0,4040.0,169608.0,69.33798217773438,0.0386116206645965,364.45512981414794,208124.0,2471.0,95253.0,75.138427734375,0.0181077104061841,98.118567943573,406756.71428571426,3597.4285714285716,159122.14285714287,71.26094055175781,0.03118716127106114,137.66914281979717,291272.71428571426,2674.0714285714284,114059.07142857143,74.48054558890206,0.022531908770490907,98.90070799145573,22.85512482942862,-48.82577334443449,55.524079320113316,-4.87623762376238,65.99372198250974,-6.776802980991459,67.84258565779442,-21.28678147656171,-7.735722153447256,-0.017385050704932237,0.4806293999238277,0.4806293999238277,66.5169094693028,1.6171204503051577,0.024305094393321316,0.0007318697607559474,-0.9474849700927719,-0.952194934886893,0.9567725368861425,1.3964806668664467,1.3841331237727028,139994.22988132737,139994.22988132737,1036.7863413367375,1036.7863413367375,53606.968673663316,53606.968673663316,12,0.5117422665556551
2025-09-13 00:00:00+00:00,0,1,0,8032151497,0.1601190552036235,68.79923248291016,0.0281590335071086,4208,91.97689088185628,298085,0.0,192047,255691.0,3843.0,158114.0,69.325927734375,0.0303924493491649,187.1332428672097,270791.0,3128.0,128959.0,75.2431869506836,0.0210521258413791,103.26352622292258,410655.85714285716,3751.714285714286,168134.7142857143,70.34037562779018,0.032202433794736786,136.05676634250196,291726.86666666664,2776.3333333333335,119258.26666666666,74.10179138183594,0.022907050419598753,98.43912018414909,10.07936009690129,16.580169032152092,34.52685421994885,9.497788186312771,48.920974883490096,21.46109768900919,33.75862237988567,-7.34858785614022,-8.564170031762453,-0.7597377614373957,0.44208700215976515,0.4624643707925754,70.8208600617724,1.5521380071648754,0.021911188869449306,0.000308558237830211,-0.6423470633370518,-0.9156912122453956,0.9492398809272542,1.4076723951931425,1.4057870046501104,133580.50333030647,134913.28183628953,999.9680132246871,1074.7129627863212,47419.85882228325,55442.914471252916,12,0.5965899993595492
2025-09-14 00:00:00+00:00,0,1,0,8032151497,0.142299740562534,67.95854187011719,0.0308302976191043,3440,109.50710697174073,294726,0.0,189294,298085.0,4208.0,192047.0,68.79923248291016,0.0281590335071086,91.97689088185628,405840.0,3478.0,178538.0,73.1962890625,0.0279227625578641,76.83401472672172,394782.4285714286,3746.285714285714,169671.2857142857,69.59212602887835,0.03261779594634253,140.72435094893325,291914.3125,2817.8125,123635.5,73.71783828735352,0.02340225336956785,99.13086935837357,-27.378769958604376,-1.1268597883154152,-1.0925819436457762,-18.250950570342205,6.024487784113175,-1.4335032570152118,10.412777228667625,9.486348710517166,-7.155755106533423,-1.2219476619914293,0.3997400918809662,0.4465035251975302,85.6512641673932,1.5569666393724082,0.018172693415040016,0.0003715543773449352,-0.48955590384346903,-0.8896115022547076,0.9440337324815052,1.3523914781377107,1.3937886848434227,125218.04127730225,130340.76958686346,903.8445754019423,1051.4446074330308,45690.205421889994,56352.03392247701,12,0.5898672665556551
2025-09-15 00:00:00+00:00,0,0,0,8032151497,0.1012517392384572,68.01139831542969,0.0274580270051956,3063,212.8984092365612,225299,0.0,147582,294726.0,3440.0,189294.0,67.95854187011719,0.0308302976191043,109.50710697174073,458659.0,3273.0,162204.0,71.08136749267578,0.0298306439071893,92.98336237127133,361445.28571428574,3716.285714285714,167582.42857142858,69.15355900355748,0.03227885067462914,157.855071929689,287995.76470588235,2832.235294117647,125044.11764705883,73.38216534782859,0.02364082828931066,105.82307758650225,-50.87875742109061,-23.55645582676791,-6.416131989000917,-10.9593023255814,-9.014574239846118,-22.03556372626707,-7.953622822811046,-10.938170807079839,-4.318950641407426,0.07777748588766453,0.3759040171743121,0.4417839323068381,73.53100522193212,1.5265918161305843,0.020754422934890875,0.0009449552118799877,-0.44617080688476535,-0.8532338983872353,0.9423755578180654,1.2550368095982738,1.365385775811595,119645.41561493414,127231.9014194796,812.8672897645911,1019.7921681286197,41058.40462963423,54870.8593584545,12,0.45091544447290893
2025-09-16 00:00:00+00:00,0,0,0,8032151497,0.0966134013756091,68.0128173828125,0.0230004508048295,3069,175.7620488947088,229408,0.0,142391,225299.0,3063.0,147582.0,68.01139831542969,0.0274580270051956,212.8984092365612,475411.0,3520.0,160397.0,70.62165069580078,0.033886183053255,74.10834785129713,326302.0,3651.8571428571427,165010.14285714287,68.78086853027344,0.030723746067711215,172.37702922160491,284740.8888888889,2845.3888888888887,126007.83333333333,73.08386823866103,0.02360525176239504,109.70857599251373,-51.74533193384251,1.8237985965317227,-12.812500000000004,0.19588638589618235,-11.225895746179793,-3.517366616525053,-32.1243978152324,-16.234146027763174,-3.6940984631266938,0.0020865140520021086,0.3592644840574945,0.43619706355016663,74.7257328990228,1.6111017472891735,0.021553177144783414,0.0007661514975206239,-0.3586657387869658,-0.8127118436421652,0.9411224417632656,1.1459611623511123,1.301564006898519,115682.24004355424,124203.1396059976,688.3435803545971,990.9163993281758,31332.882621339482,53389.34470279737,12,0.45913923402075063
2025-09-17 00:00:00+00:00,0,0,0,8032151497,0.0884217308162157,68.23826599121094,0.7231956124305725,4021,136.34120447495405,221764,0.0,142035,229408.0,3069.0,142391.0,68.0128173828125,0.0230004508048295,175.7620488947088,481257.0,3900.0,156035.0,70.02017974853516,0.0366143435239791,64.90637588500977,289231.5714285714,3669.1428571428573,163010.14285714287,68.52630942208427,0.12880678448293884,182.5820047344541,281426.3157894737,2907.2631578947367,126851.36842105263,72.82883654142681,0.060425797060720175,111.11029328106322,-53.91983908805482,-3.3320546798716655,3.1025641025641093,31.019876181166506,-8.972345948024484,-0.2500158015604881,1875.170227910667,3044.2671214023344,-2.5448574449874917,0.33147959028001495,0.3520861435425965,0.4319616132914976,55.13774241670811,1.561322481624377,0.02830972429524909,0.0006148003719024826,-0.23975726536341818,-0.7673145762661042,0.9409227536280198,1.0277346331923578,2.1316522205491895,113948.93315503365,121565.36539110354,603.4280868868777,1000.0522676398951,28909.0698110586,52015.23642507765,12,0.44384046368643526
2025-09-18 00:00:00+00:00,0,0,0,8032151497,0.0726741478329153,68.18275451660156,0.0352460779249668,2870,108.82681198120116,196461,0.0,155033,221764.0,4021.0,142035.0,68.23826599121094,0.7231956124305725,136.34120447495405,499648.0,4040.0,169608.0,69.33798217773438,0.0386116206645965,364.45512981414794,245919.14285714287,3502.0,160928.0,68.36127689906529,0.12832599266299174,146.0636736154617,277178.05,2905.4,128260.45,72.59653244018554,0.0591668111039325,110.99611921607011,-60.68011880363776,-11.409877166717774,-28.960396039603964,-28.62472021885103,-8.59334465355408,9.151265533143249,-8.716398539353765,-95.12634240043174,-1.6660820301513946,-0.08134948009452803,0.355334164206847,0.4323525156138874,68.4294670846395,1.2672123534192499,0.01851206832049744,0.0005539331371013283,-0.16061346871512083,-0.7240708085827346,0.9416603603676277,0.8872244496169263,2.168884722172607,114751.71651300609,119838.62719045185,506.5859223303565,973.4150626585387,24859.172054410214,51018.58325363312,12,0.3931988119636224
2025-09-19 00:00:00+00:00,0,0,0,8032151497,0.0856623765657224,68.1147689819336,0.0228506624698638,3087,34.54090817769369,251752,0.0,156832,196461.0,2870.0,155033.0,68.18275451660156,0.0352460779249668,108.82681198120116,255691.0,3843.0,158114.0,69.325927734375,0.0303924493491649,187.1332428672097,245356.42857142858,3394.0,160744.85714285713,68.18825422014508,0.1272485945373773,124.26476865981655,275967.28571428574,2914.0476190476193,129621.0,72.38311513264973,0.05743747069278638,107.35539488090933,-1.540531344474383,28.14349921867445,-19.672131147540984,7.560975609756104,-0.8108073921347936,1.1603981087897397,-24.814672857251384,-35.168212138357156,-1.7470501903443791,-0.0997107481942705,0.34335168707025615,0.4237312076133038,81.52590673575129,1.6052233904854207,0.019683357456657717,0.00013720157526501647,-0.049217769077843115,-0.683538600376672,0.9420464164216044,0.8890779497155719,2.215428238788352,111952.07388034348,116935.95123747994,436.79715915028527,949.5948860535466,17825.27831587664,50116.10587126657,12,0.5038587165364417
2025-09-20 00:00:00+00:00,0,1,0,8032151497,0.0908274648846381,68.07038116455078,0.0279473681002855,3997,41.000382635328506,278831,0.0,195293,251752.0,3087.0,156832.0,68.1147689819336,0.0228506624698638,34.54090817769369,298085.0,4208.0,192047.0,68.79923248291016,0.0281590335071086,91.97689088185628,242605.85714285713,3363.8571428571427,161208.57142857142,68.08413260323661,0.12721835662211686,116.98241033888402,276097.45454545453,2963.2727272727275,132606.0909090909,72.18708177046342,0.056097011484036334,104.33925796065567,-6.459231427277457,10.756220407385042,-5.014258555133077,29.478458049886626,1.6902112503710098,24.523694144052243,-0.7516785218131483,22.30441081147385,-1.0593887345188402,-0.0651662158533961,0.3418753134182874,0.413330274165347,69.74262131065532,1.4277499564758773,0.020466578594324453,0.00014704331868411268,0.025435583932057852,-0.6455205295935385,0.9431622796406545,0.8786964644142216,2.267827701629341,111667.02665779815,114119.43658362716,442.2343928752712,955.038926248219,17774.66159629032,50872.97722564373,12,0.5580548706289228
2025-09-21 00:00:00+00:00,0,1,0,8032151497,0.0,68.16398620605469,0.0371017083525657,5483,36.89256143569946,0,0.0,71859,278831.0,3997.0,195293.0,68.07038116455078,0.0279473681002855,41.000382635328506,294726.0,3440.0,189294.0,67.95854187011719,0.0308302976191043,109.50710697174073,200502.14285714287,3655.714285714286,144432.14285714287,68.11348179408482,0.12811427244118276,106.60890383373528,264093.2173913043,3072.8260869565215,129964.91304347826,72.01216457201087,0.05527112873918978,101.40679289435322,-100.0,-100.0,59.38953488372094,37.17788341255941,-62.03841643158261,-63.20451833911098,20.34171324241536,32.755643463209296,0.3023083342932109,0.1375121453744077,0.46661267048989424,0.47514113128873703,0.0,0.0,0.07630114110770944,36.89256143569946,0.01604979378836846,-0.6085597630074839,0.9458607750357588,0.7592097397944939,2.3179239390192485,138883.66178785896,125481.55007698669,676.8346008613026,1070.8337300768762,30020.79559604942,51291.95454801592,12,0.0
