timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,daily_Estimated Revenue,platform_platform_share,ccu_playing,session_session_length,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-15 00:00:00+00:00,1,0,0,8339716476,0.0318611638215724,95.51569366455078,150787,0.0782103016972541,11819,11.6176208919949,585164,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150787.0,11819.0,585164.0,95.51569366455078,0.0782103016972541,11.6176208919949,150787.0,11819.0,585164.0,95.51569366455078,0.0782103016972541,11.6176208919949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75693739424704,0.2576828757700819,0.02019772201003136,7.70460573254828e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-08-16 00:00:00+00:00,1,1,0,8339716476,0.0251845126934798,95.36890411376952,149090,0.0683016553521156,10359,13.713292002677916,1778853,420.0,150787.0,11819.0,585164.0,95.51569366455078,0.0782103016972541,11.6176208919949,0.0,0.0,0.0,0.0,0.0,0.0,149938.5,11089.0,1182008.5,95.44229888916016,0.07325597852468485,12.665456447336407,149938.5,11089.0,1182008.5,95.44229888916016,0.07325597852468485,12.665456447336407,0.0,-1.1254285846923118,0.0,-12.352990946780606,0.0,203.9922141485122,0.0,-12.669234269794893,0.0,-0.1536810812438727,0.008003015954365098,0.008003015954365098,14.39092664092664,0.08381238707617376,0.005823412151868563,9.197934149397292e-05,0.0,0.0,1.0,1.0,1.0,1199.9602076735712,1199.9602076735712,1032.3759005323593,1032.3759005323593,844065.5865277888,844065.5865277888,1,0.9887457141530769
2025-08-17 00:00:00+00:00,1,1,0,8339716476,0.023641558682642,95.51008605957033,179310,0.0714608207345008,10120,12.352880040804544,1387840,288.0,149090.0,10359.0,1778853.0,95.36890411376952,0.0683016553521156,13.713292002677916,0.0,0.0,0.0,0.0,0.0,0.0,159729.0,10766.0,1250619.0,95.4648946126302,0.0726575925946235,12.561264311825786,159729.0,10766.0,1250619.0,95.4648946126302,0.0726575925946235,12.561264311825786,0.0,20.269635790462125,0.0,-2.3071725069987448,0.0,-21.98118675348666,0.0,4.625313055882385,0.0,0.14803771429772183,0.10629790531625376,0.10629790531625376,17.716628791621382,0.1292006793285398,0.007291901593914576,6.889081004960401e-05,-0.0028038024902308292,0.0,1.0,1.0,1.0,16978.858118259897,16978.858118259897,919.7211533937882,919.7211533937882,608560.2347434475,608560.2347434475,2,1.0
2025-08-18 00:00:00+00:00,1,0,0,8339716476,0.0232229199625758,95.48128509521484,211525,0.1338060051202774,17027,11.157464345296225,2143538,228.0,179310.0,10120.0,1387840.0,95.51008605957033,0.0714608207345008,12.352880040804544,0.0,0.0,0.0,0.0,0.0,0.0,172678.0,12331.25,1473848.75,95.46899223327637,0.08794469572603697,12.210314320193396,172678.0,12331.25,1473848.75,95.46899223327637,0.08794469572603697,12.210314320193396,0.0,17.96609224248509,0.0,68.25098814229248,0.0,54.45137768042425,0.0,87.2438683812608,0.0,-0.030154893104716862,0.1701146645509486,0.1701146645509486,12.422186986140474,0.09868026660583269,0.007943405741626348,5.2747484211379334e-05,0.003795623779284117,0.0,1.0,1.0,1.0,29375.0600453287,29375.0600453287,3219.3096956749387,3219.3096956749387,667999.3448207241,667999.3448207241,3,1.0
2025-08-19 00:00:00+00:00,1,0,0,8339716476,0.0172521912064752,95.32151794433594,198082,0.1411502659320831,17900,12.346440116564432,2453275,228.0,211525.0,17027.0,2143538.0,95.48128509521484,0.1338060051202774,11.157464345296225,0.0,0.0,0.0,0.0,0.0,0.0,177758.8,13445.0,1669734.0,95.43949737548829,0.09858580976724621,12.237539479467603,177758.8,13445.0,1669734.0,95.43949737548829,0.09858580976724621,12.237539479467603,0.0,-6.355277154000705,0.0,5.1271509954777805,0.0,14.449802149530356,0.0,5.4887378224945715,0.0,-0.16732823685771114,0.1567356577199219,0.1567356577199219,11.065415339925144,0.08074183255369555,0.007296366165078858,6.232963008720805e-05,-0.0275970458984434,-0.0275970458984434,1.0,1.0,1.0,27861.14243350405,27861.14243350405,3738.336729081531,3738.336729081531,725618.7010741248,725618.7010741248,3,0.936447228459993
2025-08-20 00:00:00+00:00,1,0,0,8339716476,0.0153681147692204,95.26697540283205,213023,0.1118003204464912,14801,12.78490130106608,2085947,196.0,198082.0,17900.0,2453275.0,95.32151794433594,0.1411502659320831,12.346440116564432,0.0,0.0,0.0,0.0,0.0,0.0,183636.16666666666,13671.0,1739102.8333333333,95.4107437133789,0.10078822821378704,12.328766449734017,183636.16666666666,13671.0,1739102.8333333333,95.4107437133789,0.10078822821378704,12.328766449734017,0.0,7.542835795276703,0.0,-17.31284916201117,0.0,-14.972964710438086,0.0,-20.79340431403377,0.0,-0.057219547779063795,0.15671980317422998,0.15671980317422998,14.391501148493447,0.10212287171108772,0.007095574769840859,6.001624840894022e-05,-0.04041573660713867,-0.04041573660713867,1.0,1.0,1.0,28779.423895670094,28779.423895670094,3389.18651006403,3389.18651006403,670887.6282261931,670887.6282261931,4,1.0
2025-08-21 00:00:00+00:00,1,0,0,8339716476,0.0157400541567712,95.03267669677734,251352,0.1225356608629226,15542,12.77952488263448,2078171,170.0,213023.0,14801.0,2085947.0,95.26697540283205,0.1118003204464912,12.78490130106608,0.0,0.0,0.0,0.0,0.0,0.0,193309.85714285713,13938.285714285714,1787541.142857143,95.35673413957868,0.10389500430652068,12.393160511576939,193309.85714285713,13938.285714285714,1787541.142857143,95.35673413957868,0.10389500430652068,12.393160511576939,0.0,17.992892786224957,0.0,5.006418485237485,0.0,-0.3727803247158268,0.0,9.60224476419944,0.0,-0.24593906237075913,0.18973676401739772,0.18973676401739772,16.171395483497395,0.12094860290678539,0.007478688000800704,5.084293755250377e-05,-0.0657670157296298,-0.0657670157296298,1.0,1.0,1.0,36677.98674695115,36677.98674695115,3173.6801831252474,3173.6801831252474,625698.8601256008,625698.8601256008,5,1.0
2025-08-22 00:00:00+00:00,1,0,0,8339716476,0.023125151205908,94.95533752441406,419228,0.0873221829533577,12868,11.78429921468099,2039485,157.0,251352.0,15542.0,2078171.0,95.03267669677734,0.1225356608629226,12.77952488263448,150787.0,11819.0,585164.0,95.51569366455078,0.0782103016972541,11.6176208919949,231658.57142857142,14088.142857142857,1995301.2857142857,95.2766832624163,0.10519670162882121,12.416971700532097,221549.625,13804.5,1819034.125,95.3065595626831,0.10182340163737531,12.317052849464947,178.02662033199147,66.78920398484993,8.875539385734843,-17.204992922403804,248.53220635582502,-1.8615407490528924,11.65048728666842,-28.737330554700556,-0.5866639487587033,-0.08138166265698743,0.39175275287591516,0.39175275287591516,32.57657937679696,0.20555571354743302,0.006309432866908623,2.8109456203366155e-05,-0.08606529235839444,-0.0772943950834665,0.9996865241972442,1.0456283617206368,1.0331289265257437,86792.67549237667,86792.67549237667,2962.523007746703,2962.523007746703,586093.0722203569,586093.0722203569,6,1.0
2025-08-23 00:00:00+00:00,1,1,0,8339716476,0.0230077042960093,94.86094665527344,464293,0.0673166364431381,10502,13.622606873512268,1925971,153.0,419228.0,12868.0,2039485.0,94.95533752441406,0.0873221829533577,11.78429921468099,149090.0,10359.0,1778853.0,95.36890411376952,0.0683016553521156,13.713292002677916,276687.5714285714,14108.57142857143,2016318.142857143,95.20411791120257,0.10505598464182442,12.40401668207986,248521.11111111112,13437.555555555555,1830916.0,95.25704701741536,0.09798931661579341,12.462114407692427,211.41793547521632,10.74952054729168,1.3804421276184975,-18.386695679204223,8.270385467489438,-5.565816860629036,-1.442159642982943,-22.91003938931001,-0.5326237762888764,-0.09940554328118356,0.46122151376575654,0.46122151376575654,44.205750737884415,0.241069444415599,0.005452831089963924,2.934047580522744e-05,-0.11743409293038827,-0.08381360371907451,0.9994443549546197,1.1133362883802147,1.0721167191494836,114623.28306941445,114623.28306941445,2981.8297700871153,2981.8297700871153,549397.4551481378,549397.4551481378,7,1.0
2025-08-24 00:00:00+00:00,1,1,0,8339716476,0.0202095113399239,94.77001953125,445359,0.0649044662714004,9100,13.49841825167338,1788987,156.0,464293.0,10502.0,1925971.0,94.86094665527344,0.0673166364431381,13.622606873512268,179310.0,10120.0,1387840.0,95.51008605957033,0.0714608207345008,12.352880040804544,314694.5714285714,13962.857142857143,2073624.857142857,95.09839412144252,0.10411936257566722,12.567664997918266,268204.9,13003.8,1826723.1,95.20834426879883,0.0946808315813541,12.565744792090522,148.37376610339638,-4.0780283140172235,-10.079051383399207,-13.349838126071223,28.904412612404883,-7.112464310210276,-9.174753936089408,-3.583319516825889,-0.7748569379978809,-0.09585306412117633,0.46498921903651125,0.46498921903651125,48.93517195912537,0.24894465474335212,0.005086674701004143,3.0309004516960167e-05,-0.12023489815847704,-0.08752048376835232,0.9988451626987034,1.1733363985093912,1.0996878759583253,124712.3869927656,124712.3869927656,3128.0703956273105,3128.0703956273105,518146.56299833633,518146.56299833633,7,0.9592197168598278
