timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,daily_Estimated Revenue,ratings_like_ratio,visits_visits_gained,daily_rpv,session_session_length,ccu_playing,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-04 00:00:00+00:00,1,0,0,6317476162,0.0158467162400484,173928.0,94.13762664794922,180130,0.0031685207089303,26.211447556813557,2120,335.0,144646.0,2098.0,184663.0,94.14126586914062,0.0158680714666843,31.427045742670696,126990.0,1948.0,169792.0,94.1618423461914,0.0142227271571755,26.63804268836975,139198.42857142858,2109.4285714285716,181430.7142857143,94.14330618722099,0.015430715866386844,25.619632982072375,173993.63333333333,1976.1666666666667,173498.0,94.16700083414713,0.014924660790711596,25.57049997250239,36.96196550909521,20.243905811429276,8.82956878850103,1.048617731172552,6.088626083678861,-2.454741881156486,11.418267853458651,-0.13457984910600906,-0.02571710327540222,-0.0038657024183930133,0.1128051959838828,0.248874784076516,82.002828854314,0.9655639506803382,0.01176921240652636,0.0001507019965434951,-0.003094536917547784,-0.0012997263398135358,0.999748376323805,0.800020241572605,1.033907308365105,15880.892755918994,43302.62792652183,174.75862474589275,136.189291019911,11675.48059603274,9187.760130025832,7,0.19863728663348584
2025-08-05 00:00:00+00:00,1,0,0,6317476162,0.0162357985973358,175671.0,94.13460540771484,188077,0.003189684187918,31.396289189656574,2178,330.0,173928.0,2120.0,180130.0,94.13762664794922,0.0158467162400484,26.211447556813557,100307.0,2001.0,172854.0,94.15899658203124,0.0148221384733915,24.944416602452595,149964.7142857143,2134.714285714286,183605.42857142858,94.13982173374721,0.0156326673126646,26.54132906595866,172753.2,1983.3666666666666,173783.7,94.16550369262696,0.014946345705538943,25.83784491353565,75.13334064422223,1.002138816061815,8.845577211394296,2.7358490566037785,8.806854339500392,4.411813690112698,9.537491006996635,2.455286959099423,-0.02590424197558283,-0.003209386450409024,0.12849319313067292,0.24704996586101038,80.62000917852225,0.9340326885653825,0.011580301789683004,0.00017872107785905878,-0.0017852783203095126,-0.0014223924070361183,0.9997272678648481,0.8680864625703852,1.0459190239973717,18326.571122392816,42678.6721623803,138.6361353398771,141.03789740969395,10154.51253692769,9508.681318886105,7,0.20062790798601196
2025-08-06 00:00:00+00:00,1,0,0,6317476162,0.0156904626637697,176861.0,94.13809967041016,176050,0.0032006122395414,26.41326340039571,1986,327.0,175671.0,2178.0,188077.0,94.13460540771484,0.0162357985973358,31.396289189656574,131930.0,2010.0,173347.0,94.1513900756836,0.0152834374457597,24.747200171152752,156383.42857142858,2131.285714285714,183991.57142857142,94.13792310442243,0.015690813772380314,26.77933809870765,171297.76666666666,1986.2,173572.8,94.16412302652995,0.014962231398870504,25.996642235914866,34.05669673311604,0.6774026447165404,-1.1940298507462699,-8.81542699724518,1.5593001321049682,-6.394721310952434,2.663178486217621,-3.358848844402307,-0.014115994742880389,0.0037119852791311914,0.1414197730721098,0.24359516658498065,89.00905888273779,1.0046009395004856,0.011280822034524086,0.00014934391446662205,-0.0003171648297955642,-0.0015025307524841687,0.9997217632229194,0.9129332601033828,1.0486947671164082,20441.31907046086,41727.30800680181,135.76757773796305,140.17732612166955,9098.4015299987,9380.817806419496,7,0.2019869667407487
2025-08-07 00:00:00+00:00,1,0,0,6317476162,0.0163147766143083,177768.0,94.13436126708984,172176,0.0032071952055801,27.980108340581257,2109,322.0,176861.0,1986.0,176050.0,94.13809967041016,0.0156904626637697,26.41326340039571,142478.0,2159.0,189197.0,94.1401824951172,0.0162585023790597,22.947773536046345,161424.85714285713,2124.1428571428573,181560.0,94.13709150041852,0.0156988529488444,27.49824307078407,169470.03333333333,1993.2,173566.93333333332,94.16261774698893,0.014990041187653893,26.153037371900346,24.768736225943645,0.512832111092898,-2.315886984715143,6.19335347432024,-8.996442861144738,-2.2005112184038667,0.3461218870999927,3.9789390785791356,-0.006183574190177232,-0.0039711905523875934,0.15175087247826813,0.23673483163716263,84.25023696682464,1.0324723975908512,0.012249022807924403,0.00015739588083738592,-0.0003760201590379287,-0.0015883584706749539,0.9997289131591583,0.9525274407974417,1.047285511248248,22289.926903970412,40119.459808711006,111.80615092477679,140.91410932513725,8206.154178485951,9381.662605145066,7,0.20302282076641778
2025-08-08 00:00:00+00:00,1,0,0,6317476162,0.0145027413964271,178380.0,94.13394927978516,176258,0.0032077445842298,32.57287788391113,2197,324.0,177768.0,2109.0,172176.0,94.13436126708984,0.0163147766143083,27.980108340581257,135247.0,2271.0,189090.0,94.1357879638672,0.0153569756075739,23.438077608744305,167586.7142857143,2113.5714285714284,179726.85714285713,94.13682883126395,0.015576819490109143,28.803214538665042,167434.86666666667,2002.8666666666666,173828.4,94.16109873453776,0.014973209456851039,26.49938224554062,31.89201978602114,0.34426893479140297,-3.258476442095992,4.172593646277867,-6.786186472050348,2.3708298485270785,-5.562515907920695,-11.106711790905056,-0.001953225358619637,-0.00043765878807722203,0.15808039218136674,0.22657855764576915,81.15559599636033,1.0120334280802683,0.012464611736138297,0.00018260284382255472,-0.0008989061628061084,-0.0016567514523497919,0.9997422512736154,1.0009069056049713,1.0403126687700157,23663.471689522412,37937.150588945005,95.65922231120896,144.69319106381622,6456.696639922233,9342.32190218971,7,0.2037217652688538
2025-08-09 00:00:00+00:00,1,1,0,6317476162,0.0136858597397804,174216.0,94.13623809814452,176503,0.0031226586553752,29.442358096440632,2055,344.0,178380.0,2197.0,176258.0,94.13394927978516,0.0145027413964271,32.57287788391113,145853.0,2107.0,180734.0,94.1378936767578,0.0145791694521904,25.621469656626385,171638.57142857142,2106.1428571428573,179122.42857142858,94.13659232003347,0.015449203816907715,29.349055744352796,165705.33333333334,2005.4,174034.66666666666,94.1596560160319,0.014904488095392741,26.617679382695094,19.44629181436104,-2.3343424150689573,-2.4679639297579548,-6.463359126081015,-2.3410094392864678,0.1390007829431772,-6.127301800966356,-5.632601687622641,-0.001758673950114087,0.002431448352990806,0.16112817764646542,0.2191753094097671,84.73540856031128,0.9870371209717627,0.011642795630693922,0.00016899819246365527,-0.0008100782121919866,-0.0016901018356992041,0.9997550575588923,1.0358059573333271,1.0365470936021852,24467.82017845981,36318.517704181926,93.80787590824184,144.92604534965335,6492.263311132875,9330.379569960473,7,0.19896620169345572
2025-08-10 00:00:00+00:00,1,1,0,6317476162,0.0156176751479506,157689.0,94.13482666015624,180466,0.0028174981304201,26.94072477022807,2129,406.0,174216.0,2055.0,176503.0,94.13623809814452,0.0136858597397804,29.442358096440632,144646.0,2098.0,184663.0,94.14126586914062,0.0158680714666843,31.427045742670696,173501.85714285713,2110.5714285714284,178522.85714285713,94.13567243303571,0.015413432914231473,28.708152748289564,163466.93333333332,2005.2333333333333,173825.76666666666,94.1581662495931,0.0149127171374857,26.77555230061213,9.017186787052523,-9.486499517839919,1.4775977121067596,3.6009732360097413,-2.272788809886117,2.2452876155079515,-1.5779883476036538,14.115411416610058,-0.0068399430631638225,-0.001499356694933951,0.15901647587030288,0.21151506062051678,74.03239436619718,0.8737830185019976,0.011797170673862812,0.00017084612068126115,-0.00033160618373757146,-0.001713300626454526,0.9997611060468429,1.0613880960809432,1.033576428234338,24329.111908646963,34575.71831344997,90.10372533186292,144.7758513234749,6501.04050378485,9103.672444577329,7,0.18009127392914165
2025-08-11 00:00:00+00:00,1,0,0,6317476162,0.0147498799487948,151558.0,94.13341522216795,171149,0.0026994166183392,27.038872639338177,1906,435.0,157689.0,2129.0,180466.0,94.13482666015624,0.0156176751479506,26.94072477022807,173928.0,2120.0,180130.0,94.13762664794922,0.0158467162400484,26.211447556813557,170306.14285714287,2080.0,177239.85714285713,94.13507080078125,0.015256742015480959,28.826356331507363,160607.3,2002.9333333333334,173606.6,94.15662943522135,0.01493584709241982,26.91643792125914,-12.86164389862472,-3.8880327733703646,-10.094339622641513,-10.474401127289813,-4.985843557430747,-5.162745337071806,-6.921536769123415,-5.556494106420673,-0.004473690203610214,-0.0014993791759732034,0.14970502832712165,0.19725846586584975,79.4745673833246,0.8855273152205667,0.011136430032135554,0.00017840492903316977,-0.0002942766462028839,-0.0017257198210670363,0.9997710343438437,1.0603885555459986,1.0214848827170973,23167.195316543966,31681.149604856288,95.97950788613382,145.8170637886875,6357.904606786264,9085.715471418964,7,0.1730892661767964
2025-08-12 00:00:00+00:00,1,0,0,6317476162,0.0160458739846944,147088.0,94.12357330322266,178170,0.0026118565902727,26.30071012179057,2119,448.0,151558.0,1906.0,171149.0,94.13341522216795,0.0147498799487948,27.038872639338177,175671.0,2178.0,188077.0,94.13460540771484,0.0162357985973358,31.396289189656574,166222.85714285713,2071.5714285714284,175824.57142857142,94.1334947858538,0.015229609927960758,28.098416464669363,157621.6,2010.0333333333333,173891.0,94.15476455688477,0.014949156002451934,26.986782504452602,-16.270756129355448,-2.9493659193180144,-2.708907254361803,11.175236096537255,-5.267523407965891,4.102273457630479,-1.1697891637591828,8.786471757049764,-0.011719499374762687,-0.010455287234689692,0.10977564795923403,0.17959350470344151,69.3811320754717,0.8255439998652979,0.011893069017965887,0.00017880813739838173,-0.0015926361083939008,-0.0017811216157037374,0.9997740977726292,1.0545690257100366,1.0187605190194566,17354.84776511401,28307.81556096398,92.22452297171883,146.11980991835026,6094.3266681762625,9090.73965353048,7,0.16798423035018034
2025-08-13 00:00:00+00:00,1,0,0,6317476162,0.0168971307575702,149838.0,94.11863708496094,188191,0.0026517299496075,23.906217336654663,2195,447.0,147088.0,2119.0,178170.0,94.12357330322266,0.0160458739846944,26.30071012179057,176861.0,1986.0,176050.0,94.13809967041016,0.0156904626637697,26.41326340039571,162362.42857142858,2101.4285714285716,177559.0,94.1307144165039,0.015401991084217971,27.740267026992075,154370.36666666667,2023.7333333333333,174623.1,94.15273513793946,0.015043645817786415,27.01788026094437,-15.279230582208625,1.8696290655933812,10.523665659617333,3.5865974516281263,6.896336268105663,5.62440365942638,7.6904557861558365,5.305144323629762,-0.020674504283979545,-0.0052444016822583706,0.09960889351118404,0.14696541026726606,68.23224043715847,0.7961975004250977,0.011663620132630505,0.0001595460283147556,-0.002526691981723458,-0.0018434772767259454,0.9997661170288543,1.051771995346874,1.0238203737825227,15874.96107063697,22687.10427027496,91.09893788357184,143.43926585320278,6191.699771946025,9333.466286470693,7,0.17112491234642066
2025-08-14 00:00:00+00:00,1,0,0,6317476162,0.0163995176553726,146910.0,94.11613464355467,186495,0.0025912330173211,24.497292677561443,2093,455.0,149838.0,2195.0,188191.0,94.11863708496094,0.0168971307575702,23.906217336654663,177768.0,2109.0,172176.0,94.13436126708984,0.0163147766143083,27.980108340581257,157954.14285714287,2099.1428571428573,179604.57142857142,94.12811061314174,0.015414096947227158,27.242721932274954,151446.9,2027.7,175110.93333333332,94.1518325805664,0.015055045454452392,26.942092822657692,-17.358579721884702,-1.9541104392744146,-0.7586533902323334,-4.646924829157173,8.316490103150276,-0.9012120664643852,0.5194128186222224,-2.9449562137918717,-0.01936234897632616,-0.002658816025991051,0.0973956366495271,0.11161695969282998,70.15759312320917,0.787738074811256,0.011222760809883322,0.00016674920650980147,-0.0035678318568609355,-0.002145290693000473,0.9997480456112804,1.042967157843065,1.0238492466768727,15553.06051874466,16904.04253290405,90.42770775414328,143.66175552317335,5946.241688643568,9563.692191838103,7,0.16778094257006004
2025-08-15 00:00:00+00:00,1,0,0,6317476162,0.0150707177817821,147267.0,94.12098693847656,179339,0.0025885909487697,28.563073833783463,2232,452.0,146910.0,2093.0,186495.0,94.11613464355467,0.0163995176553726,24.497292677561443,178380.0,2197.0,176258.0,94.13394927978516,0.0145027413964271,32.57287788391113,153509.42857142858,2104.1428571428573,180044.7142857143,94.12625885009766,0.0154952364308493,26.669892782256717,151210.83333333334,2037.5333333333333,175109.4,94.15113983154296,0.015056009093920346,27.12128098540836,-17.441977800201812,0.24300592199306692,1.5930814747382893,6.6411849020544755,1.7480057642773605,-3.837100190353626,3.9163380896726663,-8.102676563509625,-0.013770102505805681,0.005155646202714692,0.08961874404353123,0.11184096580822955,65.95029108822212,0.8211609233857478,0.012445633991301438,0.0001939530232894007,-0.0034969874790716556,-0.002413696017491953,0.9997357336141673,1.0152012603027467,1.0291728926429988,14388.116520039712,16911.56564066723,85.61349385271434,147.28970592429175,5420.929939786226,9562.986968803862,7,0.16818866019648107
2025-08-16 00:00:00+00:00,1,1,0,6317476162,0.0138547495007514,146027.0,94.11954498291016,174628,0.0025588332409182,28.072203874588013,2119,449.0,147267.0,2232.0,179339.0,94.12098693847656,0.0150707177817821,28.563073833783463,174216.0,2055.0,176503.0,94.13623809814452,0.0136858597397804,29.442358096440632,149482.42857142858,2113.285714285714,179776.85714285713,94.12387411934989,0.015519363539559444,26.474156464849198,150863.93333333332,2042.9666666666667,175233.4,94.14970296223959,0.015020267323901212,27.233754730224614,-16.180488588878173,-0.8420080533996122,3.114355231143562,-5.062724014336917,-1.062304890001875,-2.6268686677186737,1.234045680594642,-8.06841650568625,-0.017732932154090886,-0.0015320234235893793,0.08952709465139277,0.11207096918579568,68.8806603773585,0.8362127710746783,0.012134296136380555,0.00019223850134623505,-0.0027907235281796694,-0.0025381459542710887,0.9997256619821726,0.9908427101734627,1.0332281846185278,14374.51508077495,16907.467223847932,85.65353158233404,147.18472637526244,5590.417716703798,9530.693749760263,7,0.1667724981327218
2025-08-17 00:00:00+00:00,1,1,0,6317476162,0.0153699414804577,150596.0,94.1194076538086,181657,0.0026309136646049,22.967119693756104,2105,431.0,146027.0,2119.0,174628.0,94.11954498291016,0.0138547495007514,28.072203874588013,157689.0,2129.0,180466.0,94.13482666015624,0.0156176751479506,26.94072477022807,148469.14285714287,2109.8571428571427,179947.0,94.12167140415737,0.015483973015631885,25.906498596781777,150544.9,2042.7,175615.26666666666,94.14752197265625,0.015031091527392421,27.169391678439247,-4.498094350271742,3.1288734275168206,-1.1272898074213278,-0.6606890042472835,0.659958108452563,4.025127700025188,-1.586239085818153,10.936263983871552,-0.016379704403457485,-0.0001459092280886587,0.08665043734121368,0.11170037992011823,71.50807217473884,0.8290083563619549,0.011587708771427627,0.00015250715282346994,-0.0017046247209830665,-0.0024912934945064847,0.999725424865602,0.9862117073188323,1.030129647432067,13949.463980593955,16815.922525036207,85.60030425127302,147.06066071874707,5430.2140128412775,9551.58860205901,7,0.17199059851120252
2025-08-18 00:00:00+00:00,1,0,0,6317476162,0.0173946227878332,150215.0,94.11764526367188,192198,0.0026155822679715,24.312106211980183,2348,431.0,150596.0,2105.0,181657.0,94.1194076538086,0.0153699414804577,22.967119693756104,151558.0,1906.0,171149.0,94.13341522216795,0.0147498799487948,27.038872639338177,148277.2857142857,2173.0,182954.0,94.11941855294364,0.0158617934212088,25.516960535730636,150291.3,2054.633333333333,176420.6,94.14531097412109,0.015128123946487857,27.071828464667004,-0.8861294026049404,-0.2529947674573041,23.189926547743966,11.543942992874111,12.298640365996881,5.80269408830929,17.930605864046377,13.172992948280292,-0.016752774196981957,-0.0018725044925949064,0.08597045032868222,0.11151444437201641,63.94848871860366,0.781559737563671,0.012216504768495154,0.00016184764746751467,-0.0004583086286242934,-0.0024326447517630614,0.9997249738631745,0.9865992623277976,1.0484970560339222,13694.38041077064,16759.65081344803,106.69492814705877,156.83694219405552,6446.05643861988,9902.747304627397,7,0.17155547129645068
