timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,session_session_length,daily_Estimated Revenue,ratings_like_ratio,ccu_playing,platform_platform_share,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-27 00:00:00+00:00,1,1,0,6594435384,919833,29.202367226282757,2627708.0,98.26463317871094,13619,0.0998149812221527,0.0068008534515833,43.0,3297800.0,14051.0,1074612.0,98.26612854003906,0.0982042700052261,26.05047726631165,1975515.0,9161.0,706076.0,98.2728500366211,0.0698373615741729,25.39184554417928,2935279.8571428573,11185.142857142857,735249.0,98.26822226388114,0.08326594637972964,31.463128850573586,2172163.6,11615.266666666666,1015413.2,98.29128011067708,0.09287728580335772,25.14555351999071,33.013821712312996,-20.319364424768025,48.662809736928295,-3.074514269447015,30.2739365167489,-14.40324507822358,42.924902906220396,1.6401641362854047,-0.008361269574552743,-0.0015217464556127602,0.34346596552030867,0.24928599601671553,192.93010279001467,2.8567197994420734,0.014805932374754575,1.1113242458081453e-05,-0.001119341169082239,-0.0021793760102352968,0.9997654130990056,1.3513161978880674,0.8965157159741138,771370.9288014256,541489.9665372545,3022.239105165518,3406.8077477141546,200139.8993875524,393423.9077072214,26,0.35709414825076446
2025-07-28 00:00:00+00:00,1,0,0,6594435384,871032,35.60495122273763,2120971.0,98.26358795166016,13280,0.0992674604058265,0.0054763759210132,48.0,2627708.0,13619.0,919833.0,98.26463317871094,0.0998149812221527,29.202367226282757,2552421.0,8575.0,624604.0,98.27172088623048,0.0668355375528335,28.21411983172099,2873644.1428571427,11857.285714285714,770453.0,98.26706041608539,0.08789907821587149,32.51896190643311,2164145.066666667,11487.466666666667,987356.3,98.2893679300944,0.09146330145498112,25.64693379137251,-16.903559404972768,-19.284372540632365,54.86880466472304,-2.489169542550851,39.4534777234856,-5.305419570726421,48.524967465632415,-0.5485357103936273,-0.008275966368531673,-0.001063685903024414,0.3354052999430573,0.24969170705110688,159.6996461109856,2.4350064808107157,0.015246265066880359,1.67870915894871e-05,-0.0011160714285594223,-0.0021533919388503258,0.9997730424512966,1.3278426604198417,0.9610311110313029,761241.7623010332,540369.0760022316,3112.0795819156497,3262.2665881184753,195143.71208965158,371374.69386017823,26,0.288230782381289
2025-07-29 00:00:00+00:00,1,0,0,6594435384,823442,33.27261885007223,1975515.0,98.26148986816406,13227,0.099055640399456,0.0050899589607421,52.0,2120971.0,13280.0,871032.0,98.26358795166016,0.0992674604058265,35.60495122273763,2707260.0,8208.0,577680.0,98.27052307128906,0.0644498169422149,30.71701208750407,2769109.1428571427,12574.285714285714,805561.8571428572,98.2657699584961,0.09284276728119166,32.884048586799985,2150542.9,11421.566666666668,969249.0,98.2874153137207,0.09030379019677634,25.936928277545505,-27.028988719221648,-6.857990986203966,61.147660818713454,-0.39909638554216365,42.54293034205789,-5.463633942266188,53.69421528112075,-0.21338312222810574,-0.009192179753070295,-0.0021351586481088702,0.3294239530575458,0.2510020083472958,149.34343816147566,2.3990913760879624,0.016063042614971528,1.6842495251909997e-05,-0.0012182508196129113,-0.0021215233044307737,0.9997797749065278,1.2876325986601536,1.0281159525960402,752594.3158135017,539790.5869370177,3085.618142962004,3204.0501705501483,175121.3016021526,365438.58141710307,26,0.26846394130611506
2025-07-30 00:00:00+00:00,1,0,0,6594435384,813946,35.97587903340658,1847668.0,98.25972747802734,12760,0.0985320210456848,0.0047504097443436,53.0,1975515.0,13227.0,823442.0,98.26148986816406,0.099055640399456,33.27261885007223,2880653.0,8308.0,559895.0,98.26880645751952,0.0685408413410186,29.53078770637512,2621539.8571428573,13210.285714285714,841854.8571428572,98.26447296142578,0.09712722152471541,33.80477591923305,2140692.6666666665,11366.8,956884.5333333333,98.28543421427409,0.08930706791579719,26.229500063260396,-35.85940410038974,-6.471578297304759,53.586904188733754,-3.5306569894911877,45.374757767081334,-1.1532081190903543,43.756655328241266,-0.5286113457644848,-0.009238923132848242,-0.0017935715600159163,0.3093675122509679,0.25347800644930407,144.79022020217852,2.2700102095099557,0.01567669639423697,1.9470954501810973e-05,-0.0014318738664878593,-0.0020812224493138632,0.9997867308313192,1.2246222439884056,1.0875647783699653,717443.9443379566,542618.5095673113,2961.4490179158493,3165.1369464298555,171772.05792325264,364164.19370964426,26,0.2510900871444596
2025-07-31 00:00:00+00:00,1,0,0,6594435384,776682,30.42541019121806,1808436.0,98.25886535644533,12061,0.091604359447956,0.0046399787593,53.0,1847668.0,12760.0,813946.0,98.25972747802734,0.0985320210456848,35.97587903340658,3183317.0,8195.0,555898.0,98.26822662353516,0.0633929744362831,28.407055616378784,2425128.285714286,13762.57142857143,873395.4285714285,98.2631356375558,0.10115741938352582,34.093112287067235,2134841.2,11330.033333333333,948968.2,98.28345616658528,0.08843267150223251,26.391785057385764,-43.19020066176256,-2.1233251861265123,47.175106772422204,-5.478056426332289,39.71663866392756,-4.5781906907829235,44.50238415619454,-7.0308733386446605,-0.009526239977541984,-0.0008773905689984929,0.28713161865310793,0.25543192111033935,149.9283700878793,2.328409402549045,0.015528857976806497,1.682414714541787e-05,-0.0014964512416213178,-0.002026616691616062,0.9997932456811954,1.1359759619189875,1.1438919311735603,675879.4247885707,545306.5889815022,2850.843604661999,3149.9102174762147,165904.85395444374,365454.9497499303,26,0.24575862808425422
2025-08-01 00:00:00+00:00,1,0,0,6594435384,879750,34.681889375050865,1808436.0,98.25695037841795,13383,0.0925332605838775,0.0046303711774063,53.0,1808436.0,12061.0,776682.0,98.25886535644533,0.091604359447956,30.42541019121806,3297800.0,17340.0,834221.0,98.26751708984376,0.1216232031583786,48.120082219441734,2212362.0,13197.285714285714,879899.5714285715,98.26162610735211,0.09700171330145423,32.17337045215425,2114934.6,11350.3,947368.7333333333,98.28143539428712,0.0878585069129864,26.58759329054091,-45.16235065801444,0.0,-22.820069204152247,10.960948511732038,5.457666493650959,13.270295951238742,-23.918086203189347,1.0140359492926132,-0.010753005406816118,-0.0019489111953707727,0.2658669843822822,0.25815473071155565,135.1192468619247,2.055622556837105,0.015212258923263514,1.9177825589197117e-05,-0.0015332358224002163,-0.0019623294953373545,0.9997984432476436,1.0460663890032345,1.1040674000700137,634363.5052943386,545980.3721355516,2847.862592569085,3161.4625505643467,154840.8601132541,365656.0380994056,26,0.24575862808425422
2025-08-02 00:00:00+00:00,1,1,0,6594435384,836736,28.06192644437154,1808436.0,98.25493621826172,11564,0.0789920836687088,0.0046191485362354,53.0,1808436.0,13383.0,879750.0,98.25695037841795,0.0925332605838775,34.681889375050865,3297800.0,14051.0,1074612.0,98.26612854003906,0.0982042700052261,26.05047726631165,1999595.7142857143,12842.0,845917.2857142857,98.26002720424107,0.09425711525338032,32.46072033473423,2096498.2333333334,11064.033333333333,933850.2666666667,98.27940546671549,0.0845355439931154,26.61104697916243,-45.16235065801444,0.0,-17.699807842858164,-13.591870283195096,-22.135989547855417,-4.8893435635123605,-19.56349386385632,-14.633848228977286,-0.011389806379502598,-0.002049890769539875,0.24067967496706624,0.2607701702763574,156.37146562905318,2.1612956042340663,0.013820352153663576,1.5517226447131717e-05,-0.0016068049839580135,-0.001896059844597155,0.9998028247893606,0.953778869208228,1.114999807194198,582650.010034615,546704.2012904158,2803.1433690150798,2690.774820898573,152593.5982774349,361853.6753078452,26,0.24575862808425422
2025-08-03 00:00:00+00:00,1,1,0,6594435384,779860,31.998302936553955,1849902.0,98.25232696533205,11205,0.0844972133636474,0.0047153286876132,52.0,1808436.0,11564.0,836736.0,98.25493621826172,0.0789920836687088,28.06192644437154,2627708.0,13619.0,919833.0,98.26463317871094,0.0998149812221527,29.202367226282757,1888480.5714285714,12497.142857142857,825921.1428571428,98.25826917375836,0.09206886270216529,32.860139721915836,2080179.1666666667,10910.5,884697.2,98.27743911743164,0.08271540440618988,27.11391931242413,-29.600168664098135,2.2929205125312713,-17.725236801527277,-3.1044621238325854,-15.217218777756392,-6.797364999235123,-15.346161138289837,6.969216963597269,-0.012523542785236597,-0.002655594751876933,0.24501363360957937,0.2627216508652292,165.08138497233625,2.3720919497192448,0.01436794505687552,1.7297286904531725e-05,-0.0017738342285154069,-0.0018506772526113633,0.9998049405454046,0.9078451518456084,1.1130800044214673,590943.5351331937,546508.1047621234,2712.7746470569114,2537.6258895220467,151286.85636714447,262904.71152655745,26,0.25139367807891355
2025-08-04 00:00:00+00:00,1,0,0,6594435384,706060,31.478638648986816,1808436.0,98.25057983398438,10668,0.0820894837379455,0.0046010026242587,54.0,1849902.0,11205.0,779860.0,98.25232696533205,0.0844972133636474,31.998302936553955,2120971.0,13280.0,871032.0,98.26358795166016,0.0992674604058265,35.60495122273763,1843832.7142857143,12124.0,802353.7142857143,98.25641087123326,0.08961486603532513,32.27066649709429,2076546.9666666666,10813.933333333332,851576.7,98.2755121866862,0.08196440575023488,27.6034683836831,-14.735467858825036,-2.2415241456033907,-19.668674698795186,-4.792503346720212,-18.939832290891722,-9.463236991254842,-17.304740745510937,-2.84947814236175,-0.013237983618286098,-0.0017782086202289271,0.2588090046466777,0.263893555200065,169.50379604461523,2.5613027769555323,0.015109176119343795,1.740654424178825e-05,-0.0018378666468960557,-0.0018105240631962436,0.9998056350455171,0.8879321026123903,1.0933388123181547,610462.7449204401,547987.3615735775,2573.004427845928,2487.759633767387,146311.10825097602,214898.62422069805,26,0.24575862808425422
2025-08-05 00:00:00+00:00,1,0,0,6594435384,754448,29.183793703715008,1734475.0,98.2490005493164,10040,0.0773489624261856,0.0044048363797723,57.0,1808436.0,10668.0,706060.0,98.25057983398438,0.0820894837379455,31.478638648986816,1975515.0,13227.0,823442.0,98.26148986816406,0.099055640399456,33.27261885007223,1809398.4285714286,11668.714285714286,792497.4285714285,98.25462668282645,0.08651391203914365,31.686548619043265,2060791.0333333334,10699.0,827628.8666666667,98.2736218770345,0.08095448476572827,27.915822445021735,-12.201375337570209,-4.089777022797603,-24.094654872609055,-5.886764154480694,-8.378732199717776,6.853241934113252,-21.913621360414336,-5.774821689576082,-0.012710288501027733,-0.0016074049340342178,0.2721305321870283,0.26731980390898996,172.73926899711185,2.2989956908949445,0.013307725240539785,1.6825712032749377e-05,-0.001906258719302161,-0.0017733072147238123,0.9998067111617011,0.878011598121486,1.0686734933772186,622975.851017598,550890.2549280715,2407.0643387266773,2439.1317137952037,134024.6839863047,180561.25585572355,26,0.23570764818132178
2025-08-06 00:00:00+00:00,1,0,0,6594435384,642746,34.565690755844116,1699582.0,98.2479476928711,9525,0.0741240829229354,0.0043083364515209,57.0,1734475.0,10040.0,754448.0,98.2490005493164,0.0773489624261856,29.183793703715008,1847668.0,12760.0,813946.0,98.25972747802734,0.0985320210456848,35.97587903340658,1788243.2857142857,11206.57142857143,768040.2857142857,98.25294385637555,0.08302706373589373,31.485093150820052,2048282.6666666667,10585.066666666668,805724.1333333333,98.2717778523763,0.07996420599520201,28.396396822399563,-8.014751567922374,-2.0117326568558247,-25.352664576802507,-5.129482071713143,-21.033336363837407,-14.805791784191891,-24.771579699387825,-4.169260197029412,-0.01198841627042535,-0.0010716205146366065,0.2796810836400631,0.270864314529381,178.41507453285743,2.6442472699211352,0.014819205690574985,2.033774799809372e-05,-0.001893179757252606,-0.0017344881085324603,0.9998083478653552,0.873045168430994,1.0383028594178187,616666.4640059845,554806.6804690793,2277.2233671154722,2410.357377041343,124116.22972018213,159981.36868545678,26,0.23096584044815133
2025-08-07 00:00:00+00:00,1,0,0,6594435384,643978,30.91233237584432,1734475.0,98.24649810791016,10434,0.0814010351896286,0.0043897866426937,56.0,1699582.0,9525.0,642746.0,98.2479476928711,0.0741240829229354,34.565690755844116,1808436.0,12061.0,776682.0,98.25886535644533,0.091604359447956,30.42541019121806,1777677.4285714286,10974.142857142857,749082.5714285715,98.25117710658482,0.08156944598470413,31.554653462909517,2040612.9666666666,10604.533333333333,794805.1,98.26995061238607,0.07999061830341811,28.671217966079716,-4.089777022797603,2.053034216648575,-13.489760384711047,9.543307086614172,-17.086014610870347,0.19167758336886553,-11.138470177420224,9.817257738296515,-0.012586394612135177,-0.0014754353602097758,0.26586183789644896,0.2732450178038173,166.2170579779588,2.6933719888381455,0.01620239169289682,1.7822288907914736e-05,-0.0017378670828687023,-0.001693876646250902,0.9998089598530959,0.8711487467784045,1.0197376606753714,558682.825760849,557587.3264075338,2039.9398410113768,2406.571373284573,112179.2059121204,159451.0278340727,26,0.23570764818132178
2025-08-08 00:00:00+00:00,1,0,0,6594435384,1109640,28.67738926410675,1665979.0,98.24514770507812,14498,0.0994260758161544,0.004208195501217,57.0,1734475.0,10434.0,643978.0,98.24649810791016,0.0814010351896286,30.91233237584432,1808436.0,13383.0,879750.0,98.25695037841795,0.0925332605838775,34.681889375050865,1757326.4285714286,11133.42857142857,781924.0,98.24949101039341,0.08255413387502938,30.696867732774642,2032130.3,10789.8,805953.8666666667,98.26814498901368,0.08094575839738047,28.840997419092393,-7.8773592208958405,-3.94909122356909,8.3314652917881,38.949587885758106,26.131287297527717,72.31023420054723,7.449013672255567,22.14350294751828,-0.012012049320042628,-0.0013745047997004711,0.2264237220412347,0.2762622854972756,114.90302779502035,1.5013675594178657,0.013065486945777959,1.7213525530982815e-05,-0.0015591212681318601,-0.0016513726867723197,0.999810172679841,0.8647705457526167,1.0198697931737577,449415.8146705815,561400.9611062644,1601.413539400829,2486.617192506541,137754.2378564416,169412.8989965141,26,0.2263993381337121
2025-08-09 00:00:00+00:00,1,1,0,6594435384,1294944,20.64873508612315,1665979.0,98.24346923828124,11769,0.0786034688353538,0.0041933249202185,59.0,1665979.0,14498.0,1109640.0,98.24514770507812,0.0994260758161544,28.67738926410675,1808436.0,11564.0,836736.0,98.25493621826172,0.0789920836687088,28.06192644437154,1736975.4285714286,11162.714285714286,847382.2857142857,98.2478528703962,0.0824986174702644,29.63784039588202,2022912.5,10893.266666666666,825519.5666666667,98.26633936564127,0.08123812166353063,28.65773485766517,-7.8773592208958405,0.0,1.7727429955032958,-18.823285970478686,54.76135842129417,16.699470098410284,-0.4919668089587881,-20.942802790792047,-0.011670640093852658,-0.0017084475275375155,0.13387745512310015,0.27938957982258583,141.5445199660153,1.2865249103243768,0.009088416882570302,1.2394347522853306e-05,-0.0014264242989627423,-0.0016071714203934758,0.9998118735737547,0.8586507961028609,1.0155160629138429,250121.31774606407,565180.6733928566,1508.1397918855528,2459.5877413646804,175227.21668040886,190312.60869454674,26,0.2263993381337121
2025-08-10 00:00:00+00:00,1,1,0,6594435384,1008458,23.10720745722453,1487928.0,98.24208068847656,11088,0.0824193507432937,0.0037347176354441,63.0,1665979.0,11769.0,1294944.0,98.24346923828124,0.0786034688353538,20.64873508612315,1849902.0,11205.0,779860.0,98.25232696533205,0.0844972133636474,31.998302936553955,1685264.857142857,11146.0,880039.1428571428,98.24638911655971,0.082201779953071,28.367683898834958,2007024.5666666667,10950.666666666666,830625.4,98.2645144144694,0.0817567049215237,28.68161118692822,-19.567198694849786,-10.687469649977576,-1.0441767068273045,-5.786387968391537,29.31269715077065,-22.1234277312378,-2.459090113908591,4.854597340904654,-0.010428533523787475,-0.0014133761922718868,0.08336170068332396,0.2857540570269613,134.18053927315358,1.4754471922011703,0.010994993351241844,1.552977827384541e-05,-0.0014057159423827902,-0.0015534041323034546,0.9998155458456423,0.839683223181369,1.0054438963993781,148956.74836748437,573515.4124777789,1450.0201438541758,2442.7522540595037,179620.23924587196,193171.91773324242,26,0.2022029775829215
