timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,daily_Estimated Revenue,session_session_length,sort_sort_position,platform_platform_share,ccu_playing,daily_rpv,ratings_like_ratio,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-23 00:00:00+00:00,1,0,0,8066283370,283949,151753,27.68639221191406,427,0.1057459488511085,12782,0.0297989119006393,97.89420318603516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151753.0,12782.0,283949.0,97.89420318603516,0.1057459488511085,27.68639221191406,151753.0,12782.0,283949.0,97.89420318603516,0.1057459488511085,27.68639221191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.871469920988813,0.5344356400774785,0.04501496742384223,0.00018244258610589548,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-07-24 00:00:00+00:00,1,0,0,8066283370,1615999,152144,19.69074861208598,412,0.1137138754129409,14170,0.0256282124400262,97.78736877441406,151753.0,12782.0,283949.0,97.89420318603516,0.1057459488511085,27.68639221191406,0.0,0.0,0.0,0.0,0.0,0.0,151948.5,13476.0,949974.0,97.84078598022461,0.1097299121320247,23.68857041200002,151948.5,13476.0,949974.0,97.84078598022461,0.1097299121320247,23.68857041200002,0.0,0.25765553234531335,0.0,10.859020497574722,0.0,469.1159327907476,0.0,7.534970983192313,0.0,-0.10913252076639735,0.0018195556484199588,0.0018195556484199588,10.736292428198434,0.09414851485148515,0.008768564356435644,0.0001294209380004994,0.0,0.0,1.0,1.0,1.0,276.4787514439401,276.4787514439401,981.4642122869279,981.4642122869279,941901.5878795406,941901.5878795406,2,1.0
2025-07-25 00:00:00+00:00,1,0,0,8066283370,1370797,174216,21.79836090405782,308,0.093933917582035,13126,0.0233186119368124,97.81752014160156,152144.0,14170.0,1615999.0,97.78736877441406,0.1137138754129409,19.69074861208598,0.0,0.0,0.0,0.0,0.0,0.0,159371.0,13359.333333333334,1090248.3333333333,97.8330307006836,0.10446458061536146,23.058500576019288,159371.0,13359.333333333334,1090248.3333333333,97.8330307006836,0.10446458061536146,23.058500576019288,0.0,14.507308865285529,0.0,-7.367678193366267,0.0,-15.173400478589405,0.0,-17.394498040873994,0.0,0.030833601072810524,0.08067737224107423,0.08067737224107423,13.271577664355908,0.12709093535298419,0.009575444376195471,0.00012512189340912666,-0.038341522216796355,0.0,1.0,1.0,1.0,12857.63349143224,12857.63349143224,722.820401851894,722.820401851894,708956.9566633318,708956.9566633318,3,1.0
2025-07-26 00:00:00+00:00,1,1,0,8066283370,1235166,201326,19.728031198183697,251,0.0775817707180976,11038,0.0227742200314727,97.73648834228516,174216.0,13126.0,1370797.0,97.81752014160156,0.093933917582035,21.79836090405782,0.0,0.0,0.0,0.0,0.0,0.0,169859.75,12779.0,1126477.75,97.80889511108398,0.0977438781410455,22.22588323156039,169859.75,12779.0,1126477.75,97.80889511108398,0.0977438781410455,22.22588323156039,0.0,15.561142489782798,0.0,-15.907359439280821,0.0,-9.894316955756398,0.0,-17.408138918145966,0.0,-0.08283976040192043,0.1381009442163414,0.1381009442163414,18.23770269046109,0.16299496343409434,0.008936443412105408,9.798999239140153e-05,-0.044299316406270405,0.0,1.0,1.0,1.0,23457.791859351695,23457.791859351695,1302.0983065805747,1302.0983065805747,583378.3164713244,583378.3164713244,4,1.0
2025-07-27 00:00:00+00:00,1,1,0,8066283370,1351833,234498,19.805330634117126,183,0.0939119532704353,12713,0.0231261530822348,97.73597717285156,201326.0,11038.0,1235166.0,97.73648834228516,0.0775817707180976,19.728031198183697,0.0,0.0,0.0,0.0,0.0,0.0,182787.4,12765.8,1171548.8,97.7943115234375,0.09697749316692346,21.741772712071736,182787.4,12765.8,1171548.8,97.7943115234375,0.09697749316692346,21.741772712071736,0.0,16.476759087251523,0.0,15.174850516397909,0.0,9.445451056781028,0.0,21.04899437224155,0.0,-0.000523007775565798,0.19329338861363618,0.19329338861363618,18.44407739499764,0.17346656468175825,0.009404261174079066,8.445806009457237e-05,-0.03673324584960754,-0.03673324584960754,1.0,1.0,1.0,35331.59594187616,35331.59594187616,1128.0364355817592,1128.0364355817592,515174.42952576757,515174.42952576757,5,1.0
2025-07-28 00:00:00+00:00,1,0,0,8066283370,1254999,427654,21.226896286010746,147,0.1052074655890464,13701,0.037465713294591,97.83464813232422,234498.0,12713.0,1351833.0,97.73597717285156,0.0939119532704353,19.805330634117126,0.0,0.0,0.0,0.0,0.0,0.0,223598.5,12921.666666666666,1185457.1666666667,97.80103429158528,0.09834915523727727,21.655959974394904,223598.5,12921.666666666666,1185457.1666666667,97.80103429158528,0.09834915523727727,21.655959974394904,0.0,82.36999889124854,0.0,7.77157240619839,0.0,-7.163162905477227,0.0,12.027768484469448,0.0,0.10095664086742229,0.46888694744098125,0.46888694744098125,31.211064078236753,0.3407601593625498,0.010917131474103586,4.963556204419625e-05,-0.015228053501667435,-0.015228053501667435,1.0,1.0,1.0,104842.41811738224,104842.41811738224,1078.7675684162307,1078.7675684162307,462043.7319667552,462043.7319667552,6,1.0
2025-07-29 00:00:00+00:00,1,0,0,8066283370,1352754,582250,29.223831057548523,126,0.1260375827550888,16509,0.0459517154578269,97.85702514648438,427654.0,13701.0,1254999.0,97.83464813232422,0.1052074655890464,21.226896286010746,0.0,0.0,0.0,0.0,0.0,0.0,274834.4285714286,13434.142857142857,1209356.7142857143,97.8090329851423,0.10230464488267892,22.73708441484542,274834.4285714286,13434.142857142857,1209356.7142857143,97.8090329851423,0.10230464488267892,22.73708441484542,0.0,36.14978463898386,0.0,20.494854390190497,0.0,7.789249234461537,0.0,19.799086547153856,0.0,0.02287227949129278,0.603778448198419,0.603778448198419,35.26650514839491,0.4304179249014049,0.012203983722107847,5.019112214070654e-05,-0.003518513270782312,-0.003518513270782312,1.0,1.0,1.0,165939.10479435636,165939.10479435636,1675.7702138192485,1675.7702138192485,426499.69969849306,426499.69969849306,7,1.0
2025-07-30 00:00:00+00:00,1,0,0,8066283370,1443813,759180,21.50687305132548,111,0.1404159814119339,18114,0.0536633283400404,97.90290832519533,582250.0,16509.0,1352754.0,97.85702514648438,0.1260375827550888,29.223831057548523,151753.0,12782.0,283949.0,97.89420318603516,0.1057459488511085,27.68639221191406,361609.71428571426,14195.857142857143,1375051.5714285714,97.81027657645089,0.10725750667708255,21.854295963332767,335377.625,14019.125,1238663.75,97.82076740264893,0.1070685619488358,22.58330799440543,400.27347070568624,30.38729068269643,41.71491159442966,9.721969834635647,408.47617001644664,6.7313790977517,32.78615676298031,11.408024767330405,0.008892394929271852,0.04688797625134189,0.68596217931281,0.68596217931281,41.908915263593705,0.5258156521546404,0.012545937357582072,2.8329045446771562e-05,0.0187067304338719,0.005477269490568832,0.9998927546115555,1.0782165753774249,1.0017647078171932,230056.36653775434,230056.36653775434,2268.185709044629,2268.185709044629,403468.9745957639,403468.9745957639,8,1.0
2025-07-31 00:00:00+00:00,1,0,0,8066283370,1618367,912246,25.91594362258911,97,0.1553200483322143,20413,0.0582244682228499,97.89468383789062,759180.0,18114.0,1443813.0,97.90290832519533,0.1404159814119339,21.50687305132548,152144.0,14170.0,1615999.0,97.78736877441406,0.1137138754129409,19.69074861208598,470195.71428571426,15087.714285714286,1375389.857142857,97.82560729980469,0.11320124566555019,22.74360953626179,399474.1111111111,14729.555555555555,1280853.0,97.82898033989801,0.11242983821365564,22.953600841981395,499.5938058681249,20.16201691298507,44.05786873676782,12.69184056530861,0.14653474414279,12.089792791725795,36.58847503717961,10.614224086471191,0.10974327750257196,-0.008400656778639881,0.722430157230105,0.722430157230105,44.687273439796215,0.5636826729149366,0.012613324040020564,2.8408910769330138e-05,0.02447782244001236,0.008761850992838497,0.9999655210543787,1.1770367621017934,1.006861234207494,288592.1448993564,288592.1448993564,3007.322277006204,3007.322277006204,398068.0935703715,398068.0935703715,9,1.0
2025-08-01 00:00:00+00:00,1,0,0,8066283370,1571446,1086574,22.83326216538747,84,0.1206996142864227,17236,0.062522527344212,97.90570831298828,912246.0,20413.0,1618367.0,97.89468383789062,0.1553200483322143,25.91594362258911,174216.0,13126.0,1370797.0,97.81752014160156,0.093933917582035,21.79836090405782,600532.5714285715,15674.857142857143,1404054.0,97.83820561000279,0.11702491662331986,22.89145257359459,468184.1,14980.2,1309912.3,97.83665313720704,0.11325681582093235,22.941566974322,523.6935757909722,19.109757675013107,31.311900045710807,-15.563611424092494,14.637397076299408,-2.8992805710941982,28.49417696330243,-22.289739423555865,0.09015580364239995,0.01126156668109779,0.74372108194341,0.74372108194341,63.03730347508267,0.6914480730180528,0.010968235008880351,2.101397709811791e-05,0.03190476553780411,0.010557417436080789,1.000015868008011,1.2826846777337622,1.033270410924718,348198.38540070166,348198.38540070166,2944.0322990377977,2944.0322990377977,386388.6240898031,386388.6240898031,10,1.0
