timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,ccu_playing,platform_platform_share,session_session_length,visits_visits_gained,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2021-04-05 00:00:00+00:00,0,0,0,972475338,81.93838500976562,1438,0.0390379391610622,0.0,36196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1438.0,36196.0,81.93838500976562,0.0390379391610622,0.0,0.0,1438.0,36196.0,81.93838500976562,0.0390379391610622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039727049202972625,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-04-06 00:00:00+00:00,0,0,0,972475338,81.9599380493164,1229,0.0340873785316944,0.0,77267,0.0,0.0,0.0,0.0,1438.0,36196.0,81.93838500976562,0.0390379391610622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1333.5,56731.5,81.94916152954102,0.0365626588463783,0.0,0.0,1333.5,56731.5,81.94916152954102,0.0365626588463783,0.0,0.0,0.0,0.0,-14.534075104311539,0.0,113.46833904298816,0.0,-12.681408741744393,0.0,0.026303959430262758,0.0,0.0,0.0,0.0,0.015905678935652534,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,147.78531726798843,147.78531726798843,29041.582610112695,29041.582610112695,0,0.0
2021-04-07 00:00:00+00:00,0,0,0,972475338,81.95736694335938,1363,0.0386186577379703,0.0,72665,0.0,0.0,0.0,0.0,1229.0,77267.0,81.9599380493164,0.0340873785316944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343.3333333333333,62042.666666666664,81.95189666748047,0.0372479918102423,0.0,0.0,1343.3333333333333,62042.666666666664,81.95189666748047,0.0372479918102423,0.0,0.0,0.0,0.0,10.903173311635484,0.0,-5.955970854310378,0.0,13.293129015664018,0.0,-0.0031370276969755473,0.0,0.0,0.0,0.0,0.01875705281699832,0.0,0.009490966796883653,0.0,1.0,0.0,1.0,0.0,0.0,105.87886159821201,105.87886159821201,22501.827355424568,22501.827355424568,0,0.0
2021-04-08 00:00:00+00:00,0,0,0,972475338,81.95773315429688,1458,0.0427224189043045,0.0,82230,0.0,0.0,0.0,0.0,1363.0,72665.0,81.95736694335938,0.0386186577379703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.0,67089.5,81.95335578918457,0.03861659858375785,0.0,0.0,1372.0,67089.5,81.95335578918457,0.03861659858375785,0.0,0.0,0.0,0.0,6.969919295671323,0.0,13.163145943714305,0.0,10.626369238875277,0.0,0.00044683101856346497,0.0,0.0,0.0,0.0,0.01773053957753159,0.0,0.005547332763658407,0.0,1.0,0.0,1.0,0.0,0.0,103.73363324721,103.73363324721,20962.751004261503,20962.751004261503,0,0.0
2021-04-09 00:00:00+00:00,0,0,0,972475338,81.9871597290039,1618,0.0444963276386261,0.0,95098,0.0,0.0,0.0,0.0,1458.0,82230.0,81.95773315429688,0.0427224189043045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.2,72691.2,81.96011657714844,0.0397925443947315,0.0,0.0,1421.2,72691.2,81.96011657714844,0.0397925443947315,0.0,0.0,0.0,0.0,10.973936899862835,0.0,15.648789979326283,0.0,4.152172980408819,0.0,0.035904573704637066,0.0,0.0,0.0,0.0,0.01701384872606442,0.0,0.009534454345703842,0.009534454345703842,1.0,0.0,1.0,0.0,0.0,142.0341508229623,142.0341508229623,22056.130932237415,22056.130932237415,0,0.0
2021-04-10 00:00:00+00:00,0,1,0,972475338,82.00846862792969,2007,0.0492277964949607,0.0,120850,0.0,0.0,0.0,0.0,1618.0,95098.0,81.9871597290039,0.0444963276386261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1518.8333333333333,80717.66666666667,81.96817525227864,0.041365086411436366,0.0,0.0,1518.8333333333333,80717.66666666667,81.96817525227864,0.041365086411436366,0.0,0.0,0.0,0.0,24.04202719406674,0.0,27.079433847189204,0.0,10.633391804287552,0.0,0.025990531927466698,0.0,0.0,0.0,0.0,0.01660722708128191,0.0,0.012355695452011622,0.012355695452011622,1.0,0.0,1.0,0.0,0.0,270.79986459868593,270.79986459868593,27851.810215256508,27851.810215256508,0,0.0
2021-04-11 00:00:00+00:00,0,1,0,972475338,82.01333618164062,1921,0.0475688986480236,0.0,117321,0.0,0.0,0.0,0.0,2007.0,120850.0,82.00846862792969,0.0492277964949607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1576.2857142857142,85946.71428571429,81.97462681361607,0.0422513453023774,0.0,0.0,1576.2857142857142,85946.71428571429,81.97462681361607,0.0422513453023774,0.0,0.0,0.0,0.0,-4.285002491280521,0.0,-2.920148944973111,0.0,-3.369839734969493,0.0,0.005935428123926556,0.0,0.0,0.0,0.0,0.01637374064540325,0.0,0.01256098066058001,0.01256098066058001,1.0,0.0,1.0,0.0,0.0,290.19976699147213,290.19976699147213,28945.408672846464,28945.408672846464,0,0.0
2021-04-12 00:00:00+00:00,0,0,0,972475338,82.01107788085938,1536,0.0487861447036266,0.0,90301,0.0,0.0,0.0,0.0,1921.0,117321.0,82.01333618164062,0.0475688986480236,0.0,0.0,1438.0,36196.0,81.93838500976562,0.0390379391610622,0.0,0.0,1590.2857142857142,93676.0,81.98501150948661,0.04364394609417232,0.0,0.0,1571.25,86491.0,81.97918319702148,0.04306819522753355,0.0,0.0,0.0,6.815020862308763,-20.041644976574702,149.47784285556415,-23.030829945193098,24.971106959169596,2.558911579201717,0.08871650458461833,-0.0027535775111608984,0.0,0.0,0.0,0.0,0.017009590042302496,0.0,0.011289051600867487,0.011411576043993588,1.0000710950297116,0.0,1.0133683536910942,0.0,0.0,269.0500484508942,269.0500484508942,26842.423586554178,26842.423586554178,0,0.0
2021-04-13 00:00:00+00:00,0,0,0,972475338,82.02581024169922,1316,0.0422063656151294,0.0,85771,0.0,0.0,0.0,0.0,1536.0,90301.0,82.01107788085938,0.0487861447036266,0.0,0.0,1229.0,77267.0,81.9599380493164,0.0340873785316944,0.0,0.0,1602.7142857142858,94890.85714285714,81.99442182268415,0.044803801391805884,0.0,0.0,1542.888888888889,86411.0,81.98436397976346,0.04297243638171086,0.0,0.0,0.0,7.078925956061832,-14.322916666666663,11.005992208834293,-5.016555741353912,23.81816212674137,-13.486983094214612,0.08037120811776877,0.017963866858639044,0.0,0.0,0.0,0.0,0.015343002378398545,0.0,0.012078421456478033,0.011096572875978039,1.0001226800139984,0.0,1.0426172021950901,0.0,0.0,265.6663529901954,265.6663529901954,25109.93510545179,25109.93510545179,0,0.0
2021-04-14 00:00:00+00:00,0,0,0,972475338,82.0372085571289,1399,0.0435596480965614,0.0,83479,0.0,0.0,0.0,0.0,1316.0,85771.0,82.02581024169922,0.0422063656151294,0.0,0.0,1363.0,72665.0,81.95736694335938,0.0386186577379703,0.0,0.0,1607.857142857143,96435.71428571429,82.00582776750836,0.0455096571573189,0.0,0.0,1528.5,86117.8,81.9896484375,0.04303115755319592,0.0,0.0,0.0,2.6412325752017685,6.306990881458963,14.88199270625472,-2.672231873243869,12.79430888591724,3.2063468666605477,0.09741847102617829,0.013896010775260592,0.0,0.0,0.0,0.0,0.016758505031145184,0.0,0.011369160243441125,0.010952666311554596,1.000197333813679,0.0,1.0575977906487646,0.0,0.0,254.57208103883747,254.57208103883747,23692.023246466546,23692.023246466546,0,0.0
