timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,ccu_playing,platform_platform_share,session_session_length,daily_Estimated Revenue,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2021-12-21 00:00:00+00:00,0,0,0,1359573625,0.0,94.7322235107422,28244,0.5942896008491516,0.0,0.0,455418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28244.0,455418.0,94.7322235107422,0.5942896008491516,0.0,0.0,28244.0,455418.0,94.7322235107422,0.5942896008491516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06201761454836096,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-12-22 00:00:00+00:00,0,0,0,1359573625,0.0,95.03919219970705,29362,0.6153795719146729,0.0,0.0,1003457,0.0,0.0,28244.0,455418.0,94.7322235107422,0.5942896008491516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28803.0,729437.5,94.88570785522462,0.6048345863819122,0.0,0.0,28803.0,729437.5,94.88570785522462,0.6048345863819122,0.0,0.0,0.0,0.0,3.958362838124918,0.0,120.33757998146757,0.0,3.548769999573742,0.0,0.3240383024790239,0.0,0.0,0.0,0.0,0.029260816097933347,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,790.5453813665602,790.5453813665602,387522.0932546943,387522.0932546943,0,0.0
2021-12-23 00:00:00+00:00,0,0,0,1359573625,0.0,95.0595474243164,28995,0.5919753313064575,0.0,0.0,1039293,0.0,0.0,29362.0,1003457.0,95.03919219970705,0.6153795719146729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28867.0,832722.6666666666,94.9436543782552,0.6005481680234274,0.0,0.0,28867.0,832722.6666666666,94.9436543782552,0.6005481680234274,0.0,0.0,0.0,0.0,-1.2499148559362405,0.0,3.5712541743193826,0.0,-3.8032202686540395,0.0,0.021417716352845062,0.0,0.0,0.0,0.0,0.027898746649167607,0.0,0.16366195678709378,0.0,1.0,0.0,1.0,0.0,0.0,569.8850761337762,569.8850761337762,327246.33434208756,327246.33434208756,0,0.0
2021-12-24 00:00:00+00:00,0,0,1,1359573625,0.0,95.18340301513672,25512,0.5580039024353027,0.0,0.0,1196356,0.0,0.0,28995.0,1039293.0,95.0595474243164,0.5919753313064575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28028.25,923631.0,95.00359153747559,0.5899121016263962,0.0,0.0,28028.25,923631.0,95.00359153747559,0.5899121016263962,0.0,0.0,0.0,0.0,-12.012415933781684,0.0,15.112485122097418,0.0,-5.738656169368017,0.0,0.1302926367484858,0.0,0.0,0.0,0.0,0.02132473835151213,0.0,0.13738937377927715,0.0,1.0,0.0,1.0,0.0,0.0,1740.8385670896273,1740.8385670896273,323188.40094388707,323188.40094388707,0,0.0
2021-12-25 00:00:00+00:00,0,1,1,1359573625,0.0,95.1197738647461,24637,0.5884672403335571,0.0,0.0,1089720,0.0,0.0,25512.0,1196356.0,95.18340301513672,0.5580039024353027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27350.0,956848.8,95.02682800292969,0.5896231293678283,0.0,0.0,27350.0,956848.8,95.02682800292969,0.5896231293678283,0.0,0.0,0.0,0.0,-3.429758544998429,0.0,-8.91340035909044,0.0,5.4593413711450545,0.0,-0.06684899717286363,0.0,0.0,0.0,0.0,0.022608539249954804,0.0,0.09193115234374478,0.09193115234374478,1.0,0.0,1.0,0.0,0.0,2138.458440091834,2138.458440091834,289577.56830027426,289577.56830027426,0,0.0
2021-12-26 00:00:00+00:00,0,1,0,1359573625,0.0,94.92471313476562,23270,0.504753828048706,0.0,0.0,970016,0.0,0.0,24637.0,1089720.0,95.1197738647461,0.5884672403335571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26670.0,959043.3333333334,95.00980885823567,0.5754782458146414,0.0,0.0,26670.0,959043.3333333334,95.00980885823567,0.5754782458146414,0.0,0.0,0.0,0.0,-5.548565166213415,0.0,-10.984840142421904,0.0,-14.22567078456234,0.0,-0.20506853838596628,0.0,0.0,0.0,0.0,0.023989270291139227,0.0,0.03794424874443192,0.03794424874443192,1.0,0.0,1.0,0.0,0.0,2536.297222330222,2536.297222330222,259061.82719471943,259061.82719471943,0,0.0
2021-12-27 00:00:00+00:00,0,0,0,1359573625,0.0,94.68184661865234,25005,0.4960991442203522,0.0,0.0,1006415,0.0,0.0,23270.0,970016.0,94.92471313476562,0.504753828048706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26432.14285714286,965810.7142857143,94.96295710972377,0.5641383741583142,0.0,0.0,26432.14285714286,965810.7142857143,94.96295710972377,0.5641383741583142,0.0,0.0,0.0,0.0,7.4559518693597004,0.0,3.7524123313429802,0.0,-1.7146346094711995,0.0,-0.2558517251123882,0.0,0.0,0.0,0.0,0.024845590690132112,0.0,-0.01142365591866399,-0.01142365591866399,1.0,0.0,1.0,0.0,0.0,2399.312778593864,2399.312778593864,237166.83447010763,237166.83447010763,0,0.0
2021-12-28 00:00:00+00:00,0,0,0,1359573625,0.0,94.56022644042967,25771,0.4952485263347626,0.0,0.0,1106894,0.0,0.0,25005.0,1006415.0,94.68184661865234,0.4960991442203522,0.0,0.0,28244.0,455418.0,94.7322235107422,0.5942896008491516,0.0,0.0,26078.85714285714,1058878.7142857143,94.93838609967914,0.5499896492276873,0.0,0.0,26349.5,983446.125,94.91261577606201,0.5555271431803703,0.0,0.0,0.0,-8.75584194873248,3.0633873225354824,143.05012098775188,9.983853579288859,-16.66545643283578,-0.1714612684781791,-0.18156131455420166,-0.1284514218575783,0.0,0.0,0.0,0.0,0.02328224447666671,0.0,-0.08753531319754025,-0.041176659720282116,1.000271516314311,0.0,0.9900320010990263,0.0,0.0,2233.596779060306,2233.596779060306,225168.21523184935,225168.21523184935,0,0.0
2021-12-29 00:00:00+00:00,0,0,0,1359573625,0.0,94.34801483154295,24893,0.564440131187439,0.0,0.0,1219688,0.0,0.0,25771.0,1106894.0,94.56022644042967,0.4952485263347626,0.0,0.0,29362.0,1003457.0,95.03919219970705,0.6153795719146729,0.0,0.0,25440.428571428572,1089768.857142857,94.8396464756557,0.5427125862666539,0.0,0.0,26187.666666666668,1009695.2222222222,94.84988233778212,0.5565174751811557,0.0,0.0,0.0,-15.220352837000206,-3.406930270459041,21.548606467442056,10.190135640811127,-8.277726959434561,13.971087478997646,-0.7272550956785362,-0.2244195227476653,0.0,0.0,0.0,0.0,0.02040930105953239,0.0,-0.136388506208147,-0.06646372477214055,0.9998920835548328,0.0,0.9751941501746947,0.0,0.0,2145.0047785494558,2145.0047785494558,224865.00495118054,224865.00495118054,0,0.0
2021-12-30 00:00:00+00:00,0,0,0,1359573625,0.0,94.11917877197266,24247,0.4542744755744934,0.0,0.0,1067972,0.0,0.0,24893.0,1219688.0,94.34801483154295,0.564440131187439,0.0,0.0,28995.0,1039293.0,95.0595474243164,0.5919753313064575,0.0,0.0,24762.14285714286,1093865.857142857,94.70530809674945,0.5230410354478019,0.0,0.0,25993.6,1015522.9,94.77681198120118,0.5462931752204895,0.0,0.0,0.0,-16.37523710984653,-2.595107058209134,2.7594720641821002,-12.438918805465004,-23.26124898280234,-19.517686558038484,-0.9892416678003224,-0.24254464704835943,0.0,0.0,0.0,0.0,0.02270375749199652,0.0,-0.1821670532226552,-0.08819381251479794,0.9992455550787473,0.0,0.9574365179222626,0.0,0.0,2113.3946468497866,2113.3946468497866,212804.22096871104,212804.22096871104,0,0.0
