timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,session_session_length,visits_visits_gained,ratings_like_ratio,platform_platform_share,daily_rpv,ccu_playing,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-01-24 00:00:00+00:00,0,0,0,5361032378,1422461.0,36.51900259653727,1107717,88.4311294555664,0.3062831163406372,0.0014819853323852,25196,154.0,1442842.0,25067.0,1110882.0,88.4293441772461,0.3559827506542206,38.41660451889038,1469693.0,25947.0,1130015.0,88.41905212402344,0.328346312046051,37.76109949747721,1431674.2857142857,25081.428571428572,1126295.5714285714,88.42613438197544,0.3260541430541447,36.683262268702194,1599741.0,27548.366666666665,1255006.8,88.41717071533203,0.34482473234335576,36.841050818231366,-3.2137323917307947,-1.4125593793360647,-2.894361583227345,0.514620816212541,-1.9732481427237714,-0.28490874818387635,-6.719489421985481,-13.961247903794781,0.013659195900483923,0.0020188754501271333,0.033109090562732875,0.10204902300408422,56.453585744334646,1.2841363957252658,0.022745861311272365,2.5673095377266506e-05,0.0016787392752573814,0.0003386161218648587,1.0001013792521396,0.8949412971939118,0.945564840544789,48593.18820205064,163252.0061095767,736.383966522573,2467.654526252473,53521.835597773425,150411.30017028446,30,0.05933583753423115
2025-01-25 00:00:00+00:00,0,1,0,5361032378,1386145.0,35.17893966039022,1149487,88.43073272705078,0.274165004491806,0.0014424027121227,24368,152.0,1422461.0,25196.0,1107717.0,88.4311294555664,0.3062831163406372,36.51900259653727,1461975.0,25484.0,1175399.0,88.4215087890625,0.2906558811664581,36.10538864135742,1420841.4285714286,24922.0,1122593.857142857,88.42745208740234,0.32369830352919443,36.5509124142783,1579949.8333333333,27267.3,1240439.5,88.4173967997233,0.3414401173591613,36.80567069318559,-5.186819200054716,-2.5530401184988505,-4.379218333071733,-3.2862359104619765,-2.204527994323635,3.7708187199438026,-5.673677273781985,-10.486412778009813,0.010431780812836244,-0.00044862993163752307,0.028418466413223778,0.09564657114562063,56.881488776724524,1.205880357167713,0.02119900338237546,2.537895694998234e-05,0.0015106201171869202,0.00047286800600935186,1.0001137252174683,0.8992952805177223,0.9480382856965099,41316.619761532966,151116.78414042812,580.5686110061316,2324.9425080057486,38229.02646129177,137835.4515056526,30,0.05782096979733493
2025-01-26 00:00:00+00:00,0,1,0,5361032378,1375476.0,35.52973429361979,1131685,88.43413543701172,0.288829505443573,0.001429642857861,23999,152.0,1386145.0,24368.0,1149487.0,88.43073272705078,0.274165004491806,35.17893966039022,1436671.0,24252.0,1163233.0,88.42230224609375,0.3025180697441101,35.85511334737142,1412099.2857142857,24885.85714285714,1118087.0,88.42914254324776,0.3217427943434034,36.504429692313785,1561415.6666666667,26952.466666666667,1226358.1333333333,88.4177963256836,0.33866901695728296,36.79773618115319,-4.259499913341324,-0.7696885967918177,-1.043212930892301,-1.5142810242941618,-2.712096372781725,-1.5486908507882258,-4.524874931310984,5.3487865743292895,0.013382586312937761,0.003847881676422027,0.026659291150559178,0.0898015659171253,57.3115,1.215421945663373,0.021206412379405595,2.5830845803761015e-05,0.0014910016741110977,0.0006136375486653898,1.0001283250435509,0.904371152320289,0.9500213430624671,38448.00684651546,140217.57191419884,680.0550599863691,2087.0035727469526,21725.91929331575,125730.89947941936,30,0.05737592838625039
2025-01-27 00:00:00+00:00,0,0,0,5361032378,1356113.0,35.83165383338928,1081316,88.43524169921875,0.328589916229248,0.0014078719311123,23711,152.0,1375476.0,23999.0,1131685.0,88.43413543701172,0.288829505443573,35.52973429361979,1390809.0,24684.0,1098981.0,88.42401123046875,0.3098205626010895,36.03250058492025,1407142.7142857143,24746.85714285714,1115563.4285714286,88.43074689592633,0.3244241305759975,36.475737299237935,1542993.7333333334,26662.566666666666,1210194.3333333333,88.41824595133464,0.3375324646631876,36.82350466516282,-2.4946631780496054,-1.4077308509926723,-3.9418246637497933,-1.2000500020834193,-1.607398126082249,-4.4507968206700665,6.058136835909456,13.766048840686306,0.012700700402201726,0.0012509447868236379,0.029501139239016195,0.08350763486140927,57.191000337381915,1.2541308422969397,0.021927889786251396,2.642230213196625e-05,0.001411437988290271,0.0007534752698308636,1.0001413842183497,0.9119562081732245,0.9611642272684185,42267.40744547805,128851.75727664272,768.636372821412,1898.5923584837983,25102.446455838428,110816.06307228997,30,0.05656822974131368
2025-01-28 00:00:00+00:00,0,0,0,5361032378,1344560.0,35.777814865112305,1074056,88.43450164794922,0.3328979909420013,0.0013943138371136,23398,152.0,1356113.0,23711.0,1081316.0,88.43524169921875,0.328589916229248,35.83165383338928,1427247.0,25305.0,1105120.0,88.42657470703125,0.361644834280014,36.73846848805746,1395330.2857142857,24474.428571428572,1111125.7142857143,88.43187931605748,0.3203174386705671,36.33850106738863,1526252.3333333333,26429.433333333334,1196373.8,88.41869837443033,0.33725190162658686,36.82544067170885,-5.7934611178023125,-0.8519201570960533,-7.536060067180395,-1.3200624182868714,-2.8109164615607307,-0.671404103888229,-7.948915790610911,1.3110794032241913,0.008964432857694327,-0.0008368284581061758,0.032239738925840755,0.07886352592249729,57.46228471302192,1.251851624262027,0.021784691129055535,2.660929096196625e-05,0.0012177058628749986,0.0008768542059546778,1.0001490741423418,0.9142199197605064,0.9497869014990167,45877.30278165054,120365.6404541053,846.331673869937,1853.7299152965948,28578.002246734868,100237.54818749016,30,0.05608631358963503
2025-01-29 00:00:00+00:00,0,0,0,5361032378,1324122.0,35.82698162396749,1060472,88.44019317626953,0.3418513536453247,0.0013716019166248,23087,152.0,1344560.0,23398.0,1074056.0,88.43450164794922,0.3328979909420013,35.777814865112305,1439715.0,25582.0,1122737.0,88.42807006835938,0.3554737865924835,37.11575770378113,1378817.0,24118.0,1102230.7142857143,88.43361118861607,0.318371376820973,36.15439019884382,1510445.8,26183.933333333334,1184038.4333333333,88.41940841674804,0.3374584366877873,36.82815949916839,-8.02888071597504,-1.5200511691557117,-9.752951293878509,-1.3291734336268068,-5.545822396518507,-1.2647385238758524,-3.8321905752154994,2.6895213990292044,0.013709569711051195,0.006435868596810224,0.03513921415333054,0.07573492261925187,57.351091476091476,1.2486145333261667,0.021770474118624424,2.7057140178040476e-05,0.0015642983572850414,0.0010168650524238234,1.0001606295735557,0.9128543374413037,0.9434387829975238,49609.07820205645,114393.49578357399,920.5682072358985,1789.1997235048116,32911.11317603531,92931.8152171552,30,0.05523377292417944
2025-01-30 00:00:00+00:00,0,0,0,5361032378,1293928.0,36.104778369267784,1030791,88.44129943847656,0.3387990593910217,0.0013388799641102,22878,152.0,1324122.0,23087.0,1060472.0,88.44019317626953,0.3418513536453247,35.82698162396749,1442842.0,25067.0,1110882.0,88.4293441772461,0.3559827506542206,38.41660451889038,1357543.5714285714,23805.285714285714,1090789.142857143,88.43531908307757,0.31591656378337307,35.82412932032631,1495673.6333333333,25978.0,1171039.6,88.4202402750651,0.337028615673383,36.85016214052836,-10.32088059538051,-2.2803034765678687,-8.732596641002111,-0.9052713648373567,-7.209676635322204,-2.7988480601090826,-4.82711345749729,-0.8928717765060656,0.013519563377628607,0.0012508591029636307,0.03843488110427529,0.07536266744922578,56.555269023995805,1.2552755551071408,0.022194584358435066,2.7903214449376887e-05,0.0017784663609053506,0.0011369613969948401,1.0001705357050101,0.9076469232148471,0.9373582808455951,53731.29666405483,112717.95464147524,981.159282919565,1802.7183114285601,39899.75331414657,85668.5323310526,30,0.053974275279949774
2025-01-31 00:00:00+00:00,0,0,0,5361032378,1305728.0,35.695656855901085,1058217,88.4425277709961,0.2957443594932556,0.0013496362419195,23609,152.0,1293928.0,22878.0,1030791.0,88.44129943847656,0.3387990593910217,36.104778369267784,1422461.0,25196.0,1107717.0,88.4311294555664,0.3062831163406372,36.51900259653727,1340867.4285714286,23578.571428571428,1083717.7142857143,88.43694741385323,0.31441102709089,35.70650850023542,1483289.5333333334,25813.433333333334,1160776.0,88.42113291422525,0.33629726171493524,36.87561732663049,-8.206411282980696,0.9119518242127755,-6.298618828385461,3.1952093714485486,-4.468650386335138,2.660675151412839,-3.4408546488931324,-12.708034070447315,0.012889483035971594,0.001388867562246432,0.03950031789170791,0.07583786419754851,55.30402371876323,1.233893205369782,0.022310147814533488,2.7337722342002886e-05,0.001952307564871375,0.001249774597644,1.0001788542976862,0.9039822626929446,0.934919973738599,54758.13954115326,112489.51019457844,911.9022383487129,1785.4689074736823,41720.62555321671,79728.89554279445,30,0.05446649466797091
2025-02-01 00:00:00+00:00,0,1,0,5361032378,1316898.0,34.45227003097534,1099804,88.4422607421875,0.2697576582431793,0.0013596353503538,23071,152.0,1305728.0,23609.0,1058217.0,88.4425277709961,0.2957443594932556,35.695656855901085,1386145.0,24368.0,1149487.0,88.43073272705078,0.274165004491806,35.17893966039022,1330975.0,23393.285714285714,1076620.142857143,88.43859427315849,0.31378140619822903,35.602698553176154,1471005.5,25623.666666666668,1153634.4,88.42206090291342,0.3347700913747151,36.76774682733748,-4.995653412882495,0.85546147436526,-5.322554169402494,-2.2787919861069983,-4.322188941675719,3.929912295871252,-1.6075524506842687,-8.786879754732535,0.013036208997951881,-0.0003019235376044982,0.038541627040070976,0.07460444015964236,57.07775658807212,1.1973922649924305,0.020977355076581758,2.6161664661432154e-05,0.0016337803431967662,0.0013397946638838269,1.0001869824122651,0.904806270268874,0.9373041806384281,53029.74123637006,109743.54179925479,905.0210883329595,1763.4589117267224,36470.99511620153,74980.04006606225,30,0.05493243454629261
2025-02-02 00:00:00+00:00,0,1,0,5361032378,1295869.0,35.09079337120056,1081076,88.4440689086914,0.2873719036579132,0.0013364265625853,21786,152.0,1316898.0,23071.0,1099804.0,88.4422607421875,0.2697576582431793,34.45227003097534,1375476.0,23999.0,1131685.0,88.43413543701172,0.288829505443573,35.52973429361979,1319602.5714285714,23077.14285714286,1069390.2857142857,88.4400133405413,0.3135731773717062,35.53999270711626,1458261.3,25371.366666666665,1146365.8,88.42316309611003,0.3338059981664021,36.6895178106096,-5.7875964393417245,-1.5968586785005345,-9.221217550731275,-5.5697629058124924,-4.472004135426378,-1.7028488712534262,-0.5046582008376377,6.529655368988685,0.011232621465229187,0.0020444598416435866,0.03950870338169277,0.07338804290560158,59.47900123927113,1.1986833500296463,0.020152126074275932,2.707894570535668e-05,0.0015833718436125235,0.0014055211764164466,1.000190563692151,0.9049150323255313,0.9393874858275918,53962.99920053821,107018.94285197834,1103.4644569219322,1752.6237569280045,31749.91068330516,70844.12157068563,30,0.054055241197928504
2025-02-03 00:00:00+00:00,0,0,0,5361032378,1289876.0,62.46796496709188,894466,88.44612121582031,0.3368021845817566,0.0013288141710083,22865,152.0,1295869.0,21786.0,1081076.0,88.4440689086914,0.2873719036579132,35.09079337120056,1356113.0,23711.0,1081316.0,88.43524169921875,0.328589916229248,35.83165383338928,1310140.142857143,22956.285714285714,1042697.4285714285,88.44156755719867,0.3147463585649218,39.34518001193093,1445641.9333333333,25160.5,1132180.8666666667,88.42442067464192,0.3344900389512379,37.557448895772296,-4.8843274859838415,-0.46246958604612143,-3.567964236008603,4.952721931515658,-17.279870084230698,-17.261506129078807,2.4992453958261773,17.20080505249568,0.01230224104387112,0.002320457611504345,0.04197387134711937,0.07169550695658879,56.410216041284,1.4420610262871632,0.025562709412421027,4.842939673092231e-05,0.0015561240060033247,0.001451781276072567,1.0001939156900992,0.9062687742020924,0.9409737866986395,57027.440529723615,103646.03128803647,1121.3304401654605,1655.0585311083232,61892.738301147416,77194.61280542533,30,0.05380525214772421
2025-02-04 00:00:00+00:00,0,0,0,5361032378,1314568.0,37.37635374069214,1007955,88.45045471191406,0.3484030961990356,0.0013530923987222,22672,161.0,1289876.0,22865.0,894466.0,88.44612121582031,0.3368021845817566,62.46796496709188,1344560.0,23398.0,1074056.0,88.43450164794922,0.3328979909420013,35.777814865112305,1305855.5714285714,22852.571428571428,1033254.4285714285,88.44384656633649,0.31696137360164095,39.57354270844233,1434804.2333333334,25029.066666666666,1122708.8,88.42588119506836,0.33565280834833777,37.59717195298936,-2.2306181947997827,1.9142925366469443,-3.102829301649712,-0.8440848458342476,-6.154334597078737,12.687905409484546,4.657614548276334,3.4444288512216925,0.018039411844439357,0.004899588624329709,0.040349131749076075,0.06939860313572242,57.97944691924315,1.3041918496442304,0.022493045331343827,2.843240160135538e-05,0.0014989035470134302,0.0014971112515428256,1.0002031686993145,0.9101280447122818,0.9443131882653608,54495.25201429907,99573.40956655447,1078.8065877829379,1691.7259485722327,64160.47652019836,74271.66743752046,30,0.05483524207391216
2025-02-05 00:00:00+00:00,0,0,0,5361032378,1315731.0,38.67084232966105,1016000,88.45369720458984,0.3634426295757293,0.0013528323587516,22889,197.0,1314568.0,22672.0,1007955.0,88.45045471191406,0.3484030961990356,37.37635374069214,1324122.0,23087.0,1060472.0,88.44019317626953,0.3418513536453247,35.82698162396749,1304656.857142857,22824.285714285714,1026901.2857142857,88.4457757132394,0.3200458415916988,39.97980852354141,1426188.5333333334,24899.3,1116787.6333333333,88.42749608357748,0.33595495223999017,37.62530383533901,-0.6337029367384561,0.08847012858976822,-0.8576255035301239,0.9571277346506646,-4.193604357305047,0.7981507110932595,6.315983745615306,4.316704857324782,0.015269107670756732,0.0036658858186155996,0.036266298699344744,0.06890369343196315,57.480602883355175,1.2950095521559526,0.02252852113334534,2.939112397483762e-05,0.0020324162074554395,0.0015342890619591616,1.0002067188427979,0.9147856869200676,0.9526451074996309,48659.832227512816,98269.65747698117,941.8025970795826,1701.9065607119796,64033.60256204267,75492.9941131114,30,0.054883754883087464
2025-02-06 00:00:00+00:00,0,0,0,5361032378,1298265.0,38.9321338335673,1012451,88.45667266845703,0.3498969078063965,0.0013334482573436,22444,199.0,1315731.0,22889.0,1016000.0,88.45369720458984,0.3634426295757293,38.67084232966105,1293928.0,22878.0,1030791.0,88.44129943847656,0.3387990593910217,36.104778369267784,1305276.4285714286,22762.285714285714,1024281.2857142857,88.44797188895089,0.32163124850818087,40.383716447012766,1416589.1,24727.2,1111121.8,88.42918472290039,0.3350766529639561,37.63237624168396,0.3351809374246395,-1.3274749929886864,-1.8970189701897011,-1.9441653195858222,-1.779216155360297,-0.34931102362204536,3.275643219117197,-3.7270591468991032,0.017382410794586356,0.0033638660239532214,0.030155550192822036,0.06786568531124561,57.842058364891955,1.2822978274525607,0.02216796450597164,2.998779436076066e-05,0.0025604793003663725,0.0015743692671780422,1.0002124543623168,0.9214220472058048,0.9598736458155396,40149.40108222519,96137.79007594065,856.9948548949401,1679.5565794171598,63960.73521629338,76764.58875175119,30,0.054155186761801276
2025-02-07 00:00:00+00:00,0,0,0,5361032378,1313485.0,39.67472918828329,999975,88.4640884399414,0.3112414479255676,0.0013477031726953,23650,196.0,1298265.0,22444.0,1012451.0,88.45667266845703,0.3498969078063965,38.9321338335673,1305728.0,23609.0,1058217.0,88.4425277709961,0.2957443594932556,35.695656855901085,1306384.5714285714,22768.14285714286,1015961.0,88.4510519845145,0.32384511828422546,40.952155351638794,1407330.8333333333,24596.766666666666,1104462.5333333334,88.43113683064779,0.3325745950142542,37.66681457625495,0.5940747230663623,1.1723338455554178,0.17366258630182596,5.373373730172881,-5.503786085462625,-1.2322571660258075,5.240028401172414,-11.047671190686126,0.0243781690649314,0.008383507157416759,0.023085755891970122,0.06538985458093392,55.53612955054754,1.3135165243965856,0.023650567613622726,3.0205673443251993e-05,0.0035095214843728706,0.0016363854668169405,1.0002252052227358,0.9282711218188365,0.9737518233175491,30556.906728264843,92025.15853893122,671.0811721082325,1601.8804829401006,63940.16617310239,77472.79991228189,30,0.054790066345333614
