timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,visits_visits_gained,session_session_length,daily_Estimated Revenue,platform_platform_share,ccu_playing,ratings_like_ratio,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-10-24 00:00:00+00:00,0,0,0,1176784616,0.0024106846740049,3463257,10.491113543510435,8686604.0,0.3389078378677368,19223,93.8616943359375,0.0,6491156.0,29014.0,2577986.0,93.86627197265624,0.5289921760559082,11.392276247342428,3703706.0,9145.0,1178595.0,93.8695297241211,0.1686460971832275,18.3720604578654,5201408.714285715,14128.714285714286,1917511.142857143,93.86879076276507,0.23330905820642198,11.791326914514814,4814509.133333334,12404.066666666668,1687873.9666666666,93.86489639282226,0.19651289532581961,12.275747120380402,134.53816258633918,33.822142003673925,110.20229633679608,-33.74577790032398,193.84623216626576,34.33963566908431,100.95800823634029,-35.93329859912365,-0.008347104972850072,-0.00487676416942584,0.3306354654750151,0.279897017293316,451.8624635871827,2.5082174068463856,0.005550553842653363,1.2077346147902933e-06,-0.001179831368574094,0.00032952364878118743,1.0000414890986138,1.0803611687583423,1.1872455383632412,1570268.1935757762,1347566.746151428,5608.148418267659,4121.873117334093,674635.4171398612,541212.9280631265,6,0.6926566279105743
2024-10-25 00:00:00+00:00,0,0,0,1176784616,0.0031191357350314,4237306,10.509636163711548,11250144.0,0.6658033132553101,43941,93.85955047607422,15.0,8686604.0,19223.0,3463257.0,93.8616943359375,0.3389078378677368,10.491113543510435,4022099.0,11681.0,1376783.0,93.8704833984375,0.1688249558210373,12.396057764689129,6233986.571428572,18737.285714285714,2326157.285714286,93.86722891671317,0.3043059664113181,11.52183811437516,5024733.966666667,13264.6,1768142.3666666667,93.86461512247722,0.2086346700787544,12.249454904927147,179.70828167083903,29.511417810688734,276.17498501840595,128.58554856161888,207.76861713138527,22.350319367000495,294.37493705675485,96.45556663553721,-0.011646815875954175,-0.002284062607704751,0.4471912292590853,0.3558890915102781,256.0225752127805,2.6550221638413265,0.010370029832627185,9.34177840704413e-07,-0.0019280569893951808,0.00031635933643784226,1.000027846427885,1.2406600255424278,1.458558955213197,2338019.271336071,1788248.006477836,10179.406833309173,7027.872732543386,958086.8822934236,713919.6436280287,6,0.8970694193666915
2024-10-26 00:00:00+00:00,0,1,0,1176784616,0.0041562533091194,6047852,10.31366741657257,15014523.0,0.3375301361083984,23144,93.8572998046875,12.0,11250144.0,43941.0,4237306.0,93.85955047607422,0.6658033132553101,10.509636163711548,5473618.0,12122.0,1889213.0,93.87028503417967,0.1607745587825775,12.101170976956686,7596973.0,20311.85714285714,2920248.5714285714,93.86537388392857,0.32955676317214966,11.266480462891716,5344709.866666666,13585.933333333332,1899920.1333333333,93.86438420613607,0.2126224502921104,12.227610352304247,174.30710363784976,33.46071836947153,90.92558983666062,-47.32937347807287,220.12547023548962,42.728705455777806,109.94001704265615,-49.30482780896458,-0.01383316295188175,-0.002397914091112341,0.5971299163984599,0.4780380144171722,648.7156189241737,2.482620361308385,0.003826812589525572,6.869127130885116e-07,-0.002555302211214681,0.00026648906499973527,1.000010543698772,1.4214004482039364,1.5499622110430462,3513134.9993292373,2554974.4922972023,10421.48294086848,7255.880939093346,1472471.7970888696,1058124.3638922926,7,1.0
2024-10-27 00:00:00+00:00,0,1,0,1176784616,0.0029586109684789,4004746,11.091220299402872,10702479.0,0.2963279485702514,18358,93.85869598388672,10.0,15014523.0,23144.0,6047852.0,93.8572998046875,0.3375301361083984,10.31366741657257,5107838.0,9364.0,1840038.0,93.8704071044922,0.1419711112976074,11.75598649183909,8396207.42857143,21596.714285714286,3229492.5714285714,93.86370086669922,0.3516077399253845,11.171513863972255,5511036.133333334,13684.233333333334,1969409.3333333333,93.86428807576497,0.21562533924976982,12.201161604457432,109.53050977732653,-28.71915411498587,96.04869713797521,-20.679225717248528,117.6447442933244,-33.782341234540795,108.72411708398405,-12.206965580375561,-0.012475838729930633,0.0014875552590165597,0.5985438685162989,0.49641732444023473,582.955444196307,2.6724482220724557,0.004584059866952894,1.0363224504416615e-06,-0.002551759992327377,0.00021045078027144145,0.9999937440630745,1.5235261075112945,1.6306420254165925,3739061.648550523,2735773.8122027903,10355.666026993966,7301.2648865574965,1548344.6606624618,1125782.6604538017,7,0.7128084588501413
2024-10-28 00:00:00+00:00,0,0,0,1176784616,0.0018448427555286,2581874,10.782419840494793,6679480.0,0.2612341344356537,9089,93.85938262939452,9.0,10702479.0,18358.0,4004746.0,93.85869598388672,0.2963279485702514,11.091220299402872,3324332.0,8498.0,1126404.0,93.8706283569336,0.1400260031223297,12.215189655621849,8875514.285714285,21681.14285714286,3437416.8571428573,93.86209433419364,0.3689231872558594,10.966832461811247,5500911.033333333,13474.5,1974255.6333333333,93.86426239013672,0.2178471505641937,12.16657593647639,100.92698322550216,-37.589412695881016,6.954577547658269,-50.490249482514436,129.21385222353612,-35.52964407730228,86.5611590780278,-11.842897136068798,-0.011980027976710161,0.0007315736710422627,0.568730697798552,0.4964077207992865,734.8162816281629,2.5870656015492615,0.003520309852335996,1.6142601259730797e-06,-0.0020247868129146147,0.00015028634246416002,0.9999769022214859,1.613462612271349,1.6934955830287421,3671024.6681441423,2730694.708376648,10351.081782665433,7341.105595349261,1520307.9537700722,1128173.0738093862,7,0.44486794552181247
2024-10-29 00:00:00+00:00,0,0,0,1176784616,0.0016438817987102,2377155,10.499131441116331,5956045.0,0.2652984857559204,15101,93.85980224609376,9.0,6679480.0,9089.0,2581874.0,93.85938262939452,0.2612341344356537,10.782419840494793,3304214.0,8999.0,1148897.0,93.87176513671876,0.1536667644977569,12.187493721644085,9254347.285714285,22552.85714285714,3612882.285714286,93.86038534981864,0.38487057600702557,10.725637850307281,5480709.633333334,13554.933333333332,1978301.3,93.8642707824707,0.22072655757268267,12.114386746618484,80.2560306323985,-10.830708378496535,67.80753417046338,66.14589063703377,106.90758179366817,-7.929085617656018,72.64532550224483,1.555827047275793,-0.012743864576936215,0.0004470695283753656,0.5361752975068519,0.49716352237474315,394.38782942656604,2.50553392373071,0.006352549012349211,1.7627686960638536e-06,-0.0008888244628910475,8.901526055394538e-05,0.9999586058399041,1.6885308481642456,1.7436532342977904,3562561.7297198116,2724808.9064211873,10145.713116526445,7345.408943491554,1473661.739902739,1129434.3738836464,7,0.39668559567293615
2024-10-30 00:00:00+00:00,0,0,0,1176784616,0.0026973008795488,3467386,11.707035501797996,9779369.0,0.8343660235404968,45927,93.86003875732422,9.0,5956045.0,15101.0,2377155.0,93.85980224609376,0.2652984857559204,10.499131441116331,6491156.0,29014.0,2577986.0,93.86627197265624,0.5289921760559082,11.392276247342428,9724092.0,24969.0,3739939.4285714286,93.8594948904855,0.42849541136196684,10.770603458086649,5668443.533333333,14708.033333333333,2047986.5333333334,93.86427637736003,0.24270657251278557,12.088352233833737,50.65681675190059,64.19232896997924,58.29254842489833,204.13217667704123,34.49979945585431,45.862848657323575,57.72747902651669,214.5008616099412,-0.0066405272106995206,0.00025198351669697416,0.4946884787515341,0.49785402198535744,212.9282572722522,2.82038578330022,0.01324542083130611,1.197115509669641e-06,-8.501325334147477e-05,3.136792888423318e-05,0.9999490595670784,1.7154783218386829,1.7654874646602083,3515666.462092178,2822057.4114668905,12646.71606508065,9409.871762412964,1438649.9916898594,1155242.3466626103,7,0.651327318223829
2024-10-31 00:00:00+00:00,0,0,0,1176784616,0.0040190638618216,4457685,13.602568546930948,14589775.0,0.586617112159729,27549,93.85663604736328,9.0,9779369.0,45927.0,3467386.0,93.86003875732422,0.8343660235404968,11.707035501797996,8686604.0,19223.0,3463257.0,93.8616943359375,0.3389078378677368,10.491113543510435,10567402.142857144,26158.428571428572,3882000.5714285714,93.85877227783203,0.46388245054653715,11.215097030003864,6023562.5,15268.5,2152789.533333333,93.86415328979493,0.25647709170977273,12.1266947666804,67.95717866268566,49.1893290865699,43.312698330125365,-40.015677052714096,28.713664622637026,28.5603910265543,73.09045310089995,-29.69307287100277,-0.005389087220308841,-0.003625302105125794,0.49326614357210175,0.5372972632839715,529.5744101633394,3.272948117027534,0.00618011228247122,9.323356675887929e-07,-7.711138044212157e-05,-4.515006093763634e-05,0.999942672343229,1.7543442344720659,1.80867011339735,3889110.2601103727,3236443.6464699577,12518.533108428202,9662.416802514612,1444859.820234638,1226724.925155109,7,0.9717108562156787
2024-11-01 00:00:00+00:00,0,0,0,1176784616,0.0035402255561843,3976407,13.447496811548868,12865706.0,0.522172212600708,36517,93.8537826538086,8.0,14589775.0,27549.0,4457685.0,93.85663604736328,0.586617112159729,13.602568546930948,11250144.0,43941.0,4237306.0,93.85955047607422,0.6658033132553101,10.509636163711548,10798196.714285715,25097.85714285714,3844729.285714286,93.85794830322266,0.44336372188159395,11.63479140826634,6319518.633333334,16079.666666666666,2239576.6333333333,93.86395619710287,0.26718702365954716,12.167918422487046,14.360367298409681,-11.81696770512225,-16.895382444641683,32.5529057316055,-6.157190441285099,-10.796590607007895,-21.572602267829964,-10.985854013319917,-0.006145162891113554,-0.0030401617561182093,0.4616553010398101,0.5448429295300445,352.31135330521937,3.2355095352388386,0.009183413774441656,1.0452201975024668e-06,-0.0005005427769238399,-0.0001428012190181264,0.9999359936004871,1.7087055740810482,1.6593759525033416,3931498.8510658257,3443145.045405037,12978.36279063252,10388.55335696815,1400441.484392012,1261252.7273997632,7,0.856884098149505
2024-11-02 00:00:00+00:00,0,1,0,1176784616,0.0039065519898338,4264663,13.834505001703898,14213496.0,0.4460365176200866,32512,93.85469818115234,8.0,12865706.0,36517.0,3976407.0,93.8537826538086,0.522172212600708,13.447496811548868,15014523.0,23144.0,6047852.0,93.8572998046875,0.3375301361083984,10.31366741657257,10683764.285714285,26436.14285714286,3589988.0,93.85757664271763,0.4588646335261208,12.137768206142242,6644800.9,16774.466666666667,2330639.2333333334,93.86381276448567,0.2757174472014109,12.225464256604512,-5.335014638826685,10.475833972888848,40.47701348081576,-10.9674945915601,-29.48466662213295,7.249157342294188,32.147168475896095,-14.580571915426766,-0.002771892586483915,0.0009754826261199057,0.4487181746418828,0.558546328588554,437.16347307230956,3.332852482634036,0.007623578317072576,9.733357668210644e-07,-0.0009414127894775906,-0.0002367030261478782,0.9999335620236982,1.6078381348814055,1.6642567896362443,4101449.532976761,3711429.1468969197,12938.567356194013,10773.235593544892,1388208.8715881724,1306279.8360858955,7,0.9466498536117331
2024-11-03 00:00:00+00:00,0,1,0,1176784616,0.0033093685740012,3660515,14.403470077514648,12053954.0,0.3570081889629364,22483,93.85449981689452,8.0,14213496.0,32512.0,4264663.0,93.85469818115234,0.4460365176200866,13.834505001703898,10702479.0,18358.0,4004746.0,93.85869598388672,0.2963279485702514,11.091220299402872,10876832.142857144,27025.428571428572,3540812.1428571427,93.85697719029018,0.4675332392965044,12.610946745872498,6879883.266666667,17053.366666666665,2395814.466666667,93.86362940470377,0.2811943262815475,12.299416657235888,12.627681866976804,-15.193601911873056,22.469767948578266,-30.847071850393704,-8.595576348662314,-14.166371410824253,20.477393605787174,-19.959874391491073,-0.004470727989791534,-0.00021135250730663913,0.4145543427108234,0.5560204201070782,536.1125244618395,3.2929658004499913,0.006142030249287259,1.1949165296796486e-06,-0.001111166817800522,-0.00032307727715779916,0.9999291289453031,1.5809617287484903,1.662669533482635,3994861.1257866304,3825355.5842196574,12305.424597833558,10810.27911369968,1329481.6968599744,1322675.9296492706,7,0.8028196433546374
2024-11-04 00:00:00+00:00,0,0,0,1176784616,0.0019865039942981,2208273,13.77879023551941,7241348.0,0.3250930309295654,18339,93.85529327392578,8.0,12053954.0,22483.0,3660515.0,93.85449981689452,0.3570081889629364,14.403470077514648,6679480.0,9089.0,2581874.0,93.85938262939452,0.2612341344356537,10.782419840494793,10957099.0,28346.85714285714,3487440.5714285714,93.85639299665179,0.47665593879563467,13.038999659447443,6909935.166666667,17192.566666666666,2397016.6666666665,93.86346028645833,0.285833990573883,12.35353842438592,8.411852419649435,-39.92553812632767,101.77137198811752,-18.431703954098655,-14.470148427072738,-39.67316074377513,24.445081280004466,-8.939615118095901,-0.004356895767021474,0.000845411815952879,0.36709165346418116,0.5534795106645883,394.83904034896403,3.279189086136956,0.008304675959595593,1.902793282787421e-06,-0.0009479522705068374,-0.00039935934132518097,0.999924706698592,1.585702142743211,1.6675971176088227,3640193.401784272,3824507.5347706974,11593.101589373688,10798.65769973711,1214567.9369433734,1322482.0574411366,7,0.48228958056143373
2024-11-05 00:00:00+00:00,0,0,0,1176784616,0.0018067822530564,2054441,13.363848129908243,6590101.0,0.3053887188434601,16622,93.8553466796875,9.0,7241348.0,18339.0,2208273.0,93.85529327392578,0.3250930309295654,13.77879023551941,5956045.0,15101.0,2377155.0,93.85980224609376,0.2652984857559204,10.499131441116331,11047678.42857143,28564.14285714286,3441338.5714285714,93.85575648716518,0.4823831149509975,13.448244900703429,6931314.0,17375.133333333335,2397183.466666667,93.86325200398763,0.29050341794888174,12.391994047111934,10.645587801972622,-8.993449838345013,10.072180650288054,-9.362560663067775,-13.57563978789772,-6.966167679449054,15.111368982491458,-6.061130264700887,-0.0047470443146457875,5.690223732202071e-05,0.3219360552386067,0.5512288060047587,396.44474523250915,3.207732805306745,0.008090761384356434,2.027866659713043e-06,-0.0005730220249685692,-0.00046456817525056585,0.9999201442879677,1.5938793753350995,1.660507536733629,3267977.035904949,3820739.940264068,10943.894586972661,10739.022946417323,1100653.890514252,1322437.0215550622,7,0.4389151090580766
2024-11-06 00:00:00+00:00,0,0,0,1176784616,0.001592920513551,1809520,13.555778900782268,5813091.0,0.311616837978363,16351,93.85627746582033,9.0,6590101.0,16622.0,2054441.0,93.8553466796875,0.3053887188434601,13.363848129908243,9779369.0,45927.0,3467386.0,93.86003875732422,0.8343660235404968,11.707035501797996,10481067.285714285,24339.0,3204500.5714285714,93.85521915980748,0.40770465987069265,13.712351100558324,6999226.766666667,17586.6,2415413.1333333333,93.86306838989258,0.29554559836784994,12.427389698505403,-40.55760652860118,-11.790562845698416,-64.39784875998869,-1.6303693899651028,-47.81313646649089,-11.92153972783837,-62.65226181477674,2.0394070738727565,-0.004007340667755432,0.0009917241433177182,0.3296990689103808,0.5401470815004913,355.4972480430528,3.212502645727792,0.009036092977091728,2.3319395084031473e-06,9.454999651713334e-05,-0.0005196763357936126,0.9999163757352093,1.497460738896137,1.379498331635595,3330811.101842968,3780611.9107751204,11157.538555406602,10651.031546610695,1168687.7946746883,1309968.6461413584,7,0.38716454728531835
2024-11-07 00:00:00+00:00,0,0,0,1176784616,0.0014256538352131,1601841,13.466843177874884,5205187.0,0.2951743900775909,15596,93.85771942138672,9.0,5813091.0,16351.0,1809520.0,93.85627746582033,0.311616837978363,13.555778900782268,14589775.0,27549.0,4457685.0,93.85663604736328,0.586617112159729,13.602568546930948,9140411.857142856,22631.428571428572,2796522.8571428573,93.85537392752511,0.3660699852875301,13.692961762121746,7054042.6,17782.533333333333,2429301.066666667,93.86292266845703,0.2998507887125015,12.45755118821727,-64.32304816215466,-10.457500149232136,-43.38814476024538,-4.617454589933335,-64.06563047860044,-11.47702153057164,-49.68193324759024,-5.276495329149633,0.0011542860143487488,0.0015363442971816355,0.36191651029253297,0.5302985652786052,333.73001218182986,3.249500887103722,0.009736291094877022,2.587196308351376e-06,0.0005648476736853626,-0.0005609259854687007,0.9999195769669501,1.2957693021506358,1.2208404948986809,3566291.634187163,3740748.6701941616,11334.055615127949,10554.923092986051,1271176.0661925944,1298636.0771520047,7,0.34667681417518226
2024-11-08 00:00:00+00:00,0,0,0,1176784616,0.0049277230172339,2028689,13.443153182665506,18000000.0,0.3206939101219177,21619,93.85698699951172,10.0,5205187.0,15596.0,1601841.0,93.85771942138672,0.2951743900775909,13.466843177874884,12865706.0,36517.0,3976407.0,93.8537826538086,0.522172212600708,13.447496811548868,9873882.42857143,20503.14285714286,2518277.4285714286,93.85583169119698,0.3372873706477029,13.692341243709835,7546692.533333333,18146.533333333333,2455488.7666666666,93.86265589396159,0.3040985112388928,12.55760579401917,39.90681894953918,245.80890177432627,-40.79743681025276,38.618876635034624,-48.981857239462656,26.64733890567166,-38.58464652404928,8.645573905520276,0.003414189191430772,-0.0007803533683903296,0.4038342772381915,0.552210043136794,832.5624421831637,8.872720819839405,0.01065663063356156,7.468418019902058e-07,0.0005103519984684548,-0.0005849615485310948,0.999927295869698,1.3083721623690145,1.1091385132850509,4174047.0698332037,4167359.4093721216,9845.173176974364,10490.3121078231,1288088.6614622737,1281700.8865020913,8,1.0
