timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,session_session_length,daily_rpv,ratings_like_ratio,visits_visits_gained,platform_platform_share,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-02-08 00:00:00+00:00,0,0,0,4509896324,32803,0.0,0.3330510788375842,93.52882385253906,2910001,0.7017146944999695,4052747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4052747.0,32803.0,2910001.0,93.52882385253906,0.7017146944999695,0.0,4052747.0,32803.0,2910001.0,93.52882385253906,0.7017146944999695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.54429337885624,1.3926956063947722,0.011272500843642033,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-02-09 00:00:00+00:00,0,0,0,4509896324,39101,0.0,0.2820118776031663,93.52245330810548,3058824,0.7248188853263855,4501155.0,0.0,4052747.0,32803.0,2910001.0,93.52882385253906,0.7017146944999695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4276951.0,35952.0,2984412.5,93.52563858032227,0.7132667899131775,0.0,4276951.0,35952.0,2984412.5,93.52563858032227,0.7132667899131775,0.0,0.0,11.064297870061957,0.0,19.199463463707577,0.0,5.114190682408704,0.0,3.2925334195658573,0.0,-0.006811316737631579,0.07413513447741099,0.07413513447741099,115.11316556697867,1.471530734840993,0.012783013085089863,0.0,0.0,0.0,1.0,1.0,1.0,317072.3375382974,317072.3375382974,4453.358507912876,4453.358507912876,105233.75249652556,105233.75249652556,2,1.0
2024-02-10 00:00:00+00:00,0,1,0,4509896324,43087,0.0,0.2359354366978245,93.7258529663086,3063040,0.6017814874649048,4682961.0,0.0,4501155.0,39101.0,3058824.0,93.52245330810548,0.7248188853263855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4412287.666666667,38330.333333333336,3010621.6666666665,93.59237670898438,0.6761050224304199,0.0,4412287.666666667,38330.333333333336,3010621.6666666665,93.59237670898438,0.6761050224304199,0.0,0.0,4.0390966318644805,0.0,10.19411268254009,0.0,0.13783074802604656,0.0,-16.97491612764437,0.0,0.2174875134348886,0.07351500447948621,0.07351500447948621,108.68364741923506,1.5288600446419098,0.014066739557191692,0.0,0.09851455688477043,0.0,1.0,1.0,1.0,324369.3475797818,324369.3475797818,5185.13349233492,5185.13349233492,87165.54700300652,87165.54700300652,3,1.0
2024-02-11 00:00:00+00:00,0,1,0,4509896324,40744,0.0,0.1948450700855582,93.8205337524414,3296229,0.5724374055862427,4658906.0,0.0,4682961.0,43087.0,3063040.0,93.7258529663086,0.6017814874649048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4473942.25,38933.75,3082023.5,93.64941596984863,0.6501881182193756,0.0,4473942.25,38933.75,3082023.5,93.64941596984863,0.6501881182193756,0.0,0.0,-0.5136707309755462,0.0,-5.437835077865715,0.0,7.612992321353951,0.0,-4.876202158075427,0.0,0.1010188578031368,0.06529927131983737,0.06529927131983737,114.34301141244325,1.413404404425662,0.012360787930453882,0.0,0.10785293579100645,0.0,1.0,1.0,1.0,292145.1688520337,292145.1688520337,4402.293294409175,4402.293294409175,159555.97430473528,159555.97430473528,3,0.9948632926902445
2024-02-12 00:00:00+00:00,0,0,0,4509896324,44760,0.0,0.1882769230225433,93.6245574951172,3364427,0.8549261689186096,5278044.0,0.0,4658906.0,40744.0,3296229.0,93.8205337524414,0.5724374055862427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4634762.6,40099.0,3138504.2,93.64444427490234,0.6911357283592224,0.0,4634762.6,40099.0,3138504.2,93.64444427490234,0.6911357283592224,0.0,0.0,13.289343034609402,0.0,9.856666012173566,0.0,2.068970329427966,0.0,49.348410948628604,0.0,-0.2088841850349299,0.09486791402863923,0.09486791402863923,117.91613234735595,1.5687790019581338,0.013303895937139983,0.0,0.04895477294921749,0.04895477294921749,1.0,1.0,1.0,439690.25987995235,439690.25987995235,4617.810899116593,4617.810899116593,187200.2378863339,187200.2378863339,4,1.0
2024-02-13 00:00:00+00:00,0,0,0,4509896324,44167,0.0,0.1473260077825121,93.48251342773438,3020061,0.8403356671333313,4734822.0,0.0,5278044.0,44760.0,3364427.0,93.6245574951172,0.8549261689186096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4651439.166666667,40777.0,3118763.6666666665,93.61745580037434,0.7160023848215739,0.0,4651439.166666667,40777.0,3118763.6666666665,93.61745580037434,0.7160023848215739,0.0,0.0,-10.292108212815199,0.0,-1.3248436103663996,0.0,-10.235502211817938,0.0,-1.706638808791383,0.0,-0.15171667688814727,0.08500309618585504,0.08500309618585504,107.20028074624162,1.5677896678942354,0.014624534198304538,0.0,0.00484117780413863,0.00484117780413863,1.0,1.0,1.0,395386.7308868201,395386.7308868201,4451.679009093085,4451.679009093085,174279.3022405893,174279.3022405893,4,0.897078917871848
2024-02-14 00:00:00+00:00,0,0,0,4509896324,45070,0.0,0.1397349187672236,93.3778839111328,3197981,0.8801087737083435,5062962.0,0.0,4734822.0,44167.0,3020061.0,93.48251342773438,0.8403356671333313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4710228.142857143,41390.28571428572,3130080.4285714286,93.58323124476841,0.7394461546625409,0.0,4710228.142857143,41390.28571428572,3130080.4285714286,93.58323124476841,0.7394461546625409,0.0,0.0,6.930355565636881,0.0,2.0445128716009675,0.0,5.89127173259083,0.0,4.733002314502688,0.0,-0.11192415861011051,0.08344073262357428,0.08344073262357428,112.33303010805174,1.5831740141126498,0.014093262563704237,0.0,-0.022642680576872902,-0.022642680576872902,1.0,1.0,1.0,393024.88706417766,393024.88706417766,4375.771235423751,4375.771235423751,161887.4496616473,161887.4496616473,4,0.9592496765847348
2024-02-15 00:00:00+00:00,0,0,0,4509896324,37691,0.0,0.1165912884066544,93.3878173828125,2718253,0.7515138983726501,4655273.0,0.0,5062962.0,45070.0,3197981.0,93.3778839111328,0.8801087737083435,0.0,4052747.0,32803.0,2910001.0,93.52882385253906,0.7017146944999695,0.0,4796303.285714285,42088.57142857143,3102687.8571428573,93.5630874633789,0.7465603266443525,0.0,4703358.75,40927.875,3078602.0,93.55880451202393,0.7409546226263046,0.0,14.867101252557834,-8.052381195039581,14.901076121086486,-16.37230974040381,-6.5892760861594235,-15.000964671147198,7.096787948578842,-14.611247970390984,-0.15076258197032066,0.010637927594459029,0.07747414786988721,0.07747414786988721,123.50825108776398,1.7125967624806218,0.013865885969449506,0.0,-0.05135236467633566,-0.03137960888090278,1.0000457781753125,1.019761311151161,1.0075655159531611,364388.7112826279,364388.7112826279,4257.06754996911,4257.06754996911,208958.94340618345,208958.94340618345,4,0.8820072360139476
2024-02-16 00:00:00+00:00,0,0,0,4509896324,32686,0.0,0.0919054362418758,93.5241470336914,2264488,0.5492052435874939,3965140.0,0.0,4655273.0,37691.0,2718253.0,93.3878173828125,0.7515138983726501,0.0,4501155.0,39101.0,3058824.0,93.52245330810548,0.7248188853263855,0.0,4719729.714285715,41172.142857142855,2989211.285714286,93.5633294241769,0.7214726635387966,0.0,4621334.444444444,40012.11111111111,2988144.888888889,93.55495368109808,0.7196491360664368,0.0,-11.908387958201839,-14.824758934653238,-16.406230019692593,-13.27903212968613,-25.968672927896474,-16.69325850095631,-24.228623907862566,-26.920148146726397,0.001811036308407843,0.14598226481732368,0.09096874204394312,0.09096874204394312,121.3063297335332,1.751008726472065,0.014434161526066146,0.0,-0.061329432896200825,-0.024276224772138477,1.0000895275209838,1.0212915275931949,1.0025339118481085,420396.98097545584,420396.98097545584,4837.861884253322,4837.861884253322,334437.2296573172,334437.2296573172,4,0.7512517894886818
2024-02-17 00:00:00+00:00,0,1,0,4509896324,35232,0.0,0.0827410486215549,93.49999237060548,2736963,0.4739667475223541,3830360.0,0.0,3965140.0,32686.0,2264488.0,93.5241470336914,0.5492052435874939,0.0,4682961.0,43087.0,3063040.0,93.7258529663086,0.6017814874649048,0.0,4597929.571428572,40050.0,2942628.8571428573,93.53106362479073,0.703213414975575,0.0,4542237.0,39534.1,2963026.7,93.54945755004883,0.6950808972120285,0.0,-18.20645100396949,-3.3991233600831228,-18.23055678046742,7.7892675763323815,-10.645535154617637,20.864539798841953,-21.239393800728156,-13.699522527073892,-0.2409800375829052,-0.025827194208172255,0.10318256072720519,0.10318256072720519,108.71512502483468,1.3994922841513444,0.012872657440872442,0.0,-0.04489789690289738,-0.020653325861152216,0.9998033775316307,1.0122610448174703,1.0117001025293115,468679.6450898583,468679.6450898583,4805.133561561473,4805.133561561473,325161.3602543445,325161.3602543445,4,0.7257158144191295
