timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,daily_Estimated Revenue,visits_visits_gained,ratings_like_ratio,platform_platform_share,ccu_playing,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-05-20 00:00:00+00:00,0,0,0,7274244096,11.469369888305664,37399,11493,81.33490753173828,0.0073567954823374,566,0.0055837214749991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37399.0,566.0,11493.0,81.33490753173828,0.0073567954823374,11.469369888305664,37399.0,566.0,11493.0,81.33490753173828,0.0073567954823374,11.469369888305664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.95943562610229,3.2537845832608316,0.04924308334783365,0.00030666764407234396,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-05-21 00:00:00+00:00,0,0,0,7274244096,14.022477746009828,24459,67553,81.38375854492188,0.0070649883709847,568,0.0036320716343235,0.0,37399.0,566.0,11493.0,81.33490753173828,0.0073567954823374,11.469369888305664,0.0,0.0,0.0,0.0,0.0,0.0,30929.0,567.0,39523.0,81.35933303833008,0.0072108919266610505,12.745923817157745,30929.0,567.0,39523.0,81.35933303833008,0.0072108919266610505,12.745923817157745,0.0,-34.599855611112595,0.0,0.35335689045936647,0.0,487.77516749325673,0.0,-3.9664975335156005,0.0,0.06006155864199947,0.2958376199862241,0.2958376199862241,42.98594024604569,0.36206590283328893,0.008408088344139503,0.0005732820010633618,0.0,0.0,1.0,1.0,1.0,9149.961748553926,9149.961748553926,1.4142135623730951,1.4142135623730951,39640.406153317854,39640.406153317854,1,0.654001443888874
2025-05-22 00:00:00+00:00,0,0,0,7274244096,13.900856415430704,25833,67987,81.36827087402344,0.0072924066334962,610,0.0037964167272424,0.0,24459.0,568.0,67553.0,81.38375854492188,0.0070649883709847,14.022477746009828,0.0,0.0,0.0,0.0,0.0,0.0,29230.333333333332,581.3333333333334,49011.0,81.36231231689453,0.007238063495606101,13.1309013499154,29230.333333333332,581.3333333333334,49011.0,81.36231231689453,0.007238063495606101,13.1309013499154,0.0,5.6175640868392,0.0,7.3943661971831,0.0,0.6424585140556216,0.0,3.2189474429354714,0.0,-0.019030419797938514,0.24315674458564357,0.24315674458564357,42.27986906710311,0.37996411131376123,0.008972171559687004,0.0005380837816610167,0.016681671142581792,0.0,1.0,1.0,1.0,7107.552696486557,7107.552696486557,24.846193538112285,24.846193538112285,32492.265725861595,32492.265725861595,1,0.6907403941281852
2025-05-23 00:00:00+00:00,0,0,0,7274244096,13.566804130872091,32708,71693,81.38928985595703,0.006479256786406,656,0.0047585459685827,0.0,25833.0,610.0,67987.0,81.36827087402344,0.0072924066334962,13.900856415430704,0.0,0.0,0.0,0.0,0.0,0.0,30099.75,600.0,54681.5,81.36905670166016,0.007048361818306075,13.239877045154572,30099.75,600.0,54681.5,81.36905670166016,0.007048361818306075,13.239877045154572,0.0,26.613246622537055,0.0,7.540983606557372,0.0,5.451042110991811,0.0,-11.150637751811043,0.0,0.02583191421892117,0.20127065862464796,0.20127065862464796,49.78386605783866,0.45621669874745446,0.00914999860518314,0.00041477281882271215,0.014765930175768714,0.0,1.0,1.0,1.0,6058.196506937247,6058.196506937247,42.48921431767516,42.48921431767516,28852.206772908492,28852.206772908492,1,0.8745688387390037
2025-05-24 00:00:00+00:00,0,1,0,7274244096,12.030079384644829,27412,85429,81.26611328125,0.0050944038666784,479,0.0039400972520713,0.0,32708.0,656.0,71693.0,81.38928985595703,0.006479256786406,13.566804130872091,0.0,0.0,0.0,0.0,0.0,0.0,29562.2,575.8,60831.0,81.34846801757813,0.0066575702279805405,12.997917513052624,29562.2,575.8,60831.0,81.34846801757813,0.0066575702279805405,12.997917513052624,0.0,-16.191757368227954,0.0,-26.981707317073166,0.0,19.15947163600351,0.0,-21.373638449291477,0.0,-0.15134248612443946,0.18207310852476372,0.18207310852476372,57.108333333333334,0.3208708884466815,0.005606929650005853,0.00043884578063855937,-0.013205718994140433,-0.013205718994140433,1.0,1.0,1.0,5382.48164883077,5382.48164883077,65.43852076567744,65.43852076567744,28520.50364211684,28520.50364211684,1,0.7329607743522554
2025-05-25 00:00:00+00:00,0,1,0,7274244096,11.948334217071531,38561,83615,81.23934173583984,0.0053366171196103,520,0.0054758287182958,0.0,27412.0,479.0,85429.0,81.26611328125,0.0050944038666784,12.030079384644829,0.0,0.0,0.0,0.0,0.0,0.0,31062.0,566.5,64628.333333333336,81.33028030395508,0.0064374113765855,12.822986963722443,31062.0,566.5,64628.333333333336,81.33028030395508,0.0064374113765855,12.822986963722443,0.0,40.67196848095725,0.0,8.559498956158663,0.0,-2.1234007187254877,0.0,4.754496488120519,0.0,-0.03294306117176404,0.1949599947224373,0.1949599947224373,74.01343570057581,0.4611677190968236,0.006218905472636816,0.00030984736831781367,-0.023135593959252816,-0.023135593959252816,1.0,1.0,1.0,6055.847356068348,6055.847356068348,62.80684676052443,62.80684676052443,27152.41692863946,27152.41692863946,2,1.0
2025-05-26 00:00:00+00:00,0,0,1,7274244096,13.26555585861206,26067,67020,81.24823760986328,0.0059559396468102,513,0.0036640047419193,0.0,38561.0,520.0,83615.0,81.23934173583984,0.0053366171196103,11.948334217071531,0.0,0.0,0.0,0.0,0.0,0.0,30348.428571428572,558.8571428571429,64970.0,81.31855991908482,0.006368629700903314,12.886211091563817,30348.428571428572,558.8571428571429,64970.0,81.31855991908482,0.006368629700903314,12.886211091563817,0.0,-32.400612017323205,0.0,-1.3461538461538414,0.0,-19.846917419123365,0.0,11.605151977721896,0.0,0.010950204461734891,0.1924874524954909,0.1924874524954909,50.71400778210117,0.3889377956162994,0.007654317303531729,0.0005088827627210396,-0.023250034877232727,-0.023250034877232727,1.0,1.0,1.0,5841.691702955656,5841.691702955656,60.79591151667072,60.79591151667072,24803.130319914595,24803.130319914595,2,0.675993879826768
2025-05-27 00:00:00+00:00,0,0,0,7274244096,12.157300194104511,27356,61449,81.25878143310547,0.0056062783114612,484,0.0038101469150656,0.0,26067.0,513.0,67020.0,81.24823760986328,0.0059559396468102,13.26555585861206,37399.0,566.0,11493.0,81.33490753173828,0.0073567954823374,11.469369888305664,28913.714285714286,547.1428571428571,72106.57142857143,81.30768476213727,0.006118555819349572,12.98448684953508,29974.375,549.5,64529.875,81.3110876083374,0.00627333577722305,12.795097229381403,-26.85365918874836,4.944949553074762,-14.487632508833926,-5.653021442495132,434.6645784390499,-8.312444046553269,-23.794560757859017,-5.870800513169527,-0.09359585071527787,0.012977294711080667,0.18385255824090055,0.18385255824090055,56.404123711340205,0.4451749389747762,0.007876322213181448,0.0004443944947949158,-0.027319499424526102,-0.02048156374976504,0.9999581502806048,0.9646144176722379,0.9753273276977383,5510.865525422093,5510.865525422093,62.19784102821759,62.19784102821759,22996.954465677158,22996.954465677158,2,0.7094214361660746
2025-05-28 00:00:00+00:00,0,0,0,7274244096,14.81898832321167,21426,58716,81.23429107666016,0.0052228332497179,413,0.0029598597840686,0.0,27356.0,484.0,61449.0,81.25878143310547,0.0056062783114612,12.157300194104511,24459.0,568.0,67553.0,81.38375854492188,0.0070649883709847,14.022477746009828,28480.428571428572,525.0,70844.14285714286,81.28633226667132,0.005855390802025742,13.098274074849629,29024.555555555555,534.3333333333334,63883.88888888889,81.30255466037326,0.006156613274166922,13.019974017584765,-12.400343431865569,-21.677145781547015,-27.2887323943662,-14.669421487603307,-13.081580388731807,-4.447590684958258,-26.074425385218937,-6.8395652238563365,-0.18365761293663851,-0.030138719795436142,0.202933801418046,0.202933801418046,51.7536231884058,0.36490283904150417,0.007033738099698554,0.0006916035060069851,-0.02431542532784491,-0.019456863403321516,0.9998004688318872,0.981252874550121,0.9510733484909462,5890.063393358155,5890.063393358155,73.8596642288604,73.8596642288604,21598.798759679,21598.798759679,2,0.5556391172428101
2025-05-29 00:00:00+00:00,0,0,0,7274244096,15.712332646052042,24637,50469,81.16143035888672,0.0046055256389081,438,0.0033776762916848,0.0,21426.0,413.0,58716.0,81.23429107666016,0.0052228332497179,14.81898832321167,25833.0,610.0,67987.0,81.36827087402344,0.0072924066334962,13.900856415430704,28309.571428571428,500.42857142857144,68341.57142857143,81.25678362165179,0.0054715506599417275,13.357056393509819,28585.8,524.7,62542.4,81.2884422302246,0.006001504510641039,13.289209880431494,-4.629737157898816,14.986465042471764,-28.196721311475414,6.0532687651331685,-25.766690690867367,-14.045575311669733,-36.844914575202836,-11.819401104623473,-0.254202913389856,-0.0896920706856208,0.20023614562468084,0.20023614562468084,56.12072892938497,0.4881513770556766,0.008678422825440856,0.000637727601511975,-0.025992257254461498,-0.021848135283497033,0.9996105398540773,0.9903368605591387,0.9116965004758939,5723.910411598002,5723.910411598002,76.00738268235673,76.00738268235673,20800.716286811963,20800.716286811963,2,0.6389097793107025
