timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,ccu_playing,platform_platform_share,sort_sort_position,session_session_length,daily_Estimated Revenue,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-05-13 00:00:00+00:00,0,0,0,5576955991,0.0188364309771578,87.32736206054688,643,0.0079315863549709,487.0,13.205555955568949,150788,76282,157843.0,675.0,80069.0,87.30292510986328,0.0084479637444019,14.413618087768556,188976.0,530.0,65292.0,86.99223327636719,0.0070327348075807,13.610918720563252,250692.2857142857,672.8571428571429,89017.14285714286,87.17180851527623,0.007957195064851158,14.041314882768111,231665.8275862069,608.7931034482758,75411.62068965517,86.69176088530442,0.007313085190052565,13.453259603015665,-20.20785708238083,-4.469631215828384,21.32075471698114,-4.740740740740746,16.832077436745706,-4.729670659056562,12.780967461211734,-6.112447982191926,0.38523989045666784,0.027990987304082893,0.3201151052140573,0.2896023222341361,234.14285714285714,1.9766920545862119,0.008429138864491433,8.7576387903421e-05,0.05609239850725817,0.044843596660444594,1.005537407765969,1.0821288937014188,1.0880763532844833,77022.2552353439,67090.9616512585,95.17805754144474,106.41004897173711,21080.909608270886,23630.779305833,6,0.38817965807609234
2025-05-14 00:00:00+00:00,0,0,0,5576955991,0.0163310394049526,87.37525177001953,572,0.0071305525489151,470.0,13.723501284917196,131879,65224,150788.0,643.0,76282.0,87.32736206054688,0.0079315863549709,13.205555955568949,200646.0,527.0,65210.0,87.02577209472656,0.0070265908725559,14.638694265614385,240868.42857142858,679.2857142857143,89019.14285714286,87.22173418317523,0.007972046732902471,13.910573028382801,228339.6,607.5666666666667,75072.03333333334,86.71454391479492,0.007307000768681317,13.46226765907905,-34.27279885968322,-12.540122556171573,8.538899430740043,-11.041990668740276,0.021469099831317173,-14.496211426024486,1.4795464578028605,-10.09928871988861,0.40158181522660374,0.05483929474412452,0.3329525553564226,0.2995326012562086,230.15532286212914,2.021908777309314,0.008769643541586814,0.00010406051929721866,0.057027544294085894,0.04491351236888792,1.0058489642623119,1.0548692761633487,1.091014902731586,79481.74432724911,68395.15435780218,77.30800393573354,104.77485988713045,20023.575390326463,23294.155316203294,6,0.33950145321522257
2025-05-15 00:00:00+00:00,0,0,0,5576955991,0.0138037819339701,87.4090576171875,477,0.0056314007379114,470.0,13.461502393086752,112306,54964,131879.0,572.0,65224.0,87.37525177001953,0.0071305525489151,13.723501284917196,204430.0,613.0,65049.0,87.05036163330078,0.0076896762475371,13.47781511147817,227707.85714285713,659.8571428571429,87578.42857142857,87.27297646658761,0.007678007374384514,13.908242640041168,225154.33333333334,603.3333333333334,76564.43333333333,86.76559168497721,0.00723277962145701,13.384761906303646,-45.06383603189356,-14.841635135237608,-22.185970636215334,-16.608391608391603,-15.503697212870293,-15.730405985526797,-26.766738200258267,-21.02434279418911,0.41205570793343416,0.03869041460040634,0.37492311338602063,0.317714071308739,234.94979079497907,2.0432275084144456,0.008678249795324297,0.00011986343142534972,0.05261611938477093,0.04362238798046079,1.0058477649003141,1.0113412154752686,1.0615569360922703,86396.07713866729,71534.69991613827,86.72008779039352,107.45531014408232,21373.164579767916,20226.313547018366,6,0.28911388625018986
2025-05-16 00:00:00+00:00,0,0,0,5576955991,0.0146161835624126,87.4157485961914,488,0.0055465050972998,478.0,13.740198969841003,119746,59197,112306.0,477.0,54964.0,87.4090576171875,0.0056314007379114,13.461502393086752,274746.0,782.0,91086.0,87.09054565429688,0.008795809932053,13.477733890215555,205565.0,617.8571428571429,83022.85714285714,87.3194340297154,0.007213820969419771,13.945737651416234,221396.86666666667,595.3666666666667,76075.63333333333,86.81143290201823,0.007117228427280934,13.399247874787466,-56.415743996272916,6.6247573593574804,-37.59590792838875,2.3060796645702375,-35.0097709856619,7.7014045557092015,-36.94150805728918,-1.507540389375428,0.37340785897175266,0.007654789087441216,0.41164226282768784,0.33448234004330685,244.879345603272,2.022804824487314,0.008243521740599344,0.00011474357578762728,0.04185158865793005,0.042816399732342164,1.0058517767846378,0.9284910084545008,1.013571651258036,90944.24273859616,74053.34204092267,93.80635302649715,106.82841005744818,22234.783790837148,20469.624642353618,6,0.3082669797064737
2025-05-17 00:00:00+00:00,0,1,0,5576955991,0.0203508947056281,87.45622253417969,551,0.0056464718654751,480.0,14.529799779256184,168186,83947,119746.0,488.0,59197.0,87.4157485961914,0.0055465050972998,13.740198969841003,388449.0,745.0,125548.0,87.15445709228516,0.0077381297014653,13.893706599871315,174098.85714285713,590.1428571428571,77079.85714285714,87.36254337855748,0.006915012707135458,14.03660810561407,218634.46666666667,587.4333333333333,76222.03333333334,86.85506057739258,0.006971966257939687,13.446157486542411,-56.70319655862159,40.452290681943445,-26.040268456375838,12.909836065573765,-33.135533819734285,41.80955115968714,-27.030534724613386,1.8023379843996823,0.34624212227609696,0.04630051064968832,0.42447758250852247,0.340538001960272,304.6847826086956,2.00345451946443,0.006563586982417687,8.639074232405706e-05,0.032939365931922766,0.04239674229775889,1.0058428696933865,0.7963010580957064,0.9918310633331923,90544.88864731042,74453.34443831636,95.23149931371661,100.60907045327106,22068.045518226238,20511.031421271033,6,0.43296803441378406
2025-05-18 00:00:00+00:00,0,1,0,5576955991,0.0198048337729017,87.52017974853516,423,0.005302925594151,482.0,14.310925642649332,165340,80746,168186.0,551.0,83947.0,87.45622253417969,0.0056464718654751,14.529799779256184,377944.0,725.0,119876.0,87.25123596191406,0.008070608600974,15.182080268859863,143726.85714285713,547.0,71489.85714285714,87.40096391950335,0.006519629420446457,13.912157444726853,213419.06666666668,575.3,75371.26666666666,86.89617411295573,0.006848380124817243,13.489732651549263,-56.252778189361386,-1.6921741405348856,-41.65517241379311,-23.23049001814882,-32.6420634655811,-3.8131201829725847,-34.293361797882035,-6.084264289435071,0.3082406611849997,0.0731305474924504,0.42773330692351547,0.3393785908013054,389.95283018867923,2.0476302525171213,0.005238584715221618,8.655400440694886e-05,0.03392791748047221,0.042768613753780146,1.0058091142872578,0.6734490005400507,0.9519958445093527,86809.8800495645,72429.86209546319,107.3586215744855,97.61612006503701,21261.449210424773,19736.454839980113,6,0.4256414612986518
2025-05-19 00:00:00+00:00,0,0,0,5576955991,0.0119440093843431,87.56123352050781,428,0.0052912128157913,0.0,13.792343219121298,100503,51590,165340.0,423.0,80746.0,87.52017974853516,0.005302925594151,14.310925642649332,157843.0,675.0,80069.0,87.30292510986328,0.0084479637444019,14.413618087768556,135535.42857142858,511.7142857142857,67421.42857142857,87.43786512102399,0.006068665002073515,13.823403892062958,205928.36666666667,566.3,73591.36666666667,86.93599192301433,0.006770763732492874,13.511764900523108,-36.32723655784545,-39.21434619571792,-36.59259259259259,1.1820330969267046,-35.56807253743646,-36.10829019394149,-37.3670037433866,-0.22087389596072704,0.2958760091021917,0.04690777840106186,0.46486429425014225,0.3500624635272132,234.27272727272728,1.948072338198523,0.008296020623752206,0.00013723178399985373,0.03709411621094147,0.04340776861443349,1.0057729047188428,0.6581678413970906,0.8963043523362085,91039.75388698168,72087.79134546859,116.33121055611223,98.35724821212752,22307.3709357677,19378.015896946177,6,0.2587289451124858
2025-05-20 00:00:00+00:00,0,0,0,5576955991,0.0112636244611766,87.58797454833984,442,0.0052189035341143,0.0,13.010159492492676,95347,49356,100503.0,428.0,51590.0,87.56123352050781,0.0052912128157913,13.792343219121298,150788.0,643.0,76282.0,87.32736206054688,0.0079315863549709,13.205555955568949,127615.28571428571,483.0,63574.857142857145,87.475095476423,0.005681138884808285,13.795490111623492,199547.3,559.9,72129.26666666666,86.97555898030599,0.00668100087592994,13.505860938599719,-36.7675146563387,-5.1301951185536705,-31.259720062208395,3.2710280373831724,-35.29797330956189,-4.3302965691025435,-34.201012249668096,-1.3665918229786023,0.29843165033689445,0.030539802555162865,0.50191125187537,0.36657498257253945,215.23024830699774,1.9317827258544886,0.008955163401341249,0.00013644921228020174,0.037391117640902444,0.043924252315941534,1.0057434123100044,0.6395239911253408,0.8503424846531722,94938.41338482262,73149.0480198973,121.73771571937515,100.03252919201692,23356.53372596857,19500.392938451856,6,0.24545564540003964
2025-05-21 00:00:00+00:00,0,0,0,5576955991,0.0116376087096206,87.5676498413086,406,0.0054747830145061,0.0,13.117973883946735,99114,50110,95347.0,442.0,49356.0,87.58797454833984,0.0052189035341143,13.010159492492676,131879.0,572.0,65224.0,87.37525177001953,0.0071305525489151,13.723501284917196,122934.57142857143,459.2857142857143,61415.71428571428,87.50258091517857,0.0054446003798927145,13.70898619719914,195544.3,553.1333333333333,71417.36666666667,87.0159693400065,0.00661487119893228,13.502028381133425,-24.844744045678237,3.950832223352596,-29.02097902097902,-8.144796380090503,-23.17245185821171,1.5276764729718728,-23.22077459005505,4.90293562084827,0.22019744423222853,-0.023204905851581525,0.537802264544833,0.38503196065221784,243.52334152334151,1.9778890862285725,0.008102013529963481,0.0001323510455929651,0.033044270106734344,0.04346681452699324,1.0055922100145858,0.6286788795611605,0.8230848668333163,97827.03862410194,75290.80522336547,129.6684699065739,103.40570695026969,24239.79634883442,19910.92221228535,6,0.2551531861325425
2025-05-22 00:00:00+00:00,0,0,0,5576955991,0.0116146945025689,87.57621002197266,409,0.0053586047142744,0.0,13.41318682829539,99498,49657,99114.0,406.0,50110.0,87.5676498413086,0.0054747830145061,13.117973883946735,112306.0,477.0,54964.0,87.4090576171875,0.0056314007379114,13.461502393086752,121104.85714285714,449.57142857142856,60657.57142857143,87.52645983014789,0.005405629519373143,13.702083973657517,192986.4,549.0333333333333,71094.6,87.05545857747396,0.006561048592751177,13.528329261777483,-11.40455541110893,0.3874326533083172,-14.25576519916143,0.738916256157629,-9.655410814351207,-0.9040111754140878,-4.844194834164394,-2.1220621881062884,0.1912300731089056,0.009775505771347781,0.5731706874430521,0.4002744364947384,242.6780487804878,2.0036650690724556,0.008236336541946917,0.00013480725261857295,0.027572631835939526,0.04277481231859247,1.0054103586422989,0.6275305262073242,0.8238971931019422,99964.61161800988,77247.52251114817,135.7001380711437,106.65978246463045,25071.277798738894,20189.9815538506,6,0.2561417328915765
2025-05-23 00:00:00+00:00,0,0,0,5576955991,0.0137609596419093,87.64442443847656,512,0.0054972558282315,0.0,13.387601852416992,118602,60129,99498.0,409.0,49657.0,87.57621002197266,0.0053586047142744,13.41318682829539,119746.0,488.0,59197.0,87.4157485961914,0.0055465050972998,13.740198969841003,120941.42857142857,453.0,60790.71428571428,87.55912780761719,0.005398593909506243,13.651712956882658,191597.06666666668,547.1,71347.13333333333,87.09707590738932,0.006477299332618662,13.531788789534914,-0.9553555024802485,19.200385937405784,4.918032786885251,25.183374083129586,1.5744041083163074,21.088668264293055,-0.8879333599148054,2.5874480643768516,0.2615957032428007,0.07789149186381294,0.5914805295463862,0.4082768502300232,231.19298245614036,1.9724264094461998,0.008514884417096292,0.0001128774301865635,0.02439580644879942,0.04202594353969735,1.005305021958707,0.6312279758532936,0.8334637064431732,96561.09763586395,78224.64689197844,119.08220449996477,106.79220880789458,24823.566892335217,19996.521731564204,6,0.3053219341535182
2025-05-24 00:00:00+00:00,0,1,0,5576955991,0.0175801201476916,87.70274353027344,608,0.0053487881086766,0.0,13.22611121336619,152772,76752,118602.0,512.0,60129.0,87.64442443847656,0.0054972558282315,13.387601852416992,168186.0,551.0,83947.0,87.45622253417969,0.0056464718654751,14.529799779256184,118739.42857142857,461.14285714285717,59762.857142857145,87.59434509277344,0.0053560676585350285,13.465471733184089,190128.06666666668,549.4333333333333,71757.33333333333,87.13948211669921,0.006433046174546033,13.548650656115031,-9.164853198244804,28.810644002630646,10.344827586206895,18.75,-8.57088401014926,27.64556204161053,-5.272031170803548,-2.700760601179142,0.28187930938521344,0.06654056110302342,0.4889947075605969,0.41306860843579235,250.85714285714286,1.9904368558883692,0.007921514468489831,8.65736171533333e-05,0.025082451956614092,0.041336796201509374,1.005219941237028,0.6245234102106715,0.832586540374552,71598.18594270184,78535.93592258757,105.3759621858487,107.34979348335762,19585.599912679714,19976.28298988463,6,0.39328714966443473
2025-05-25 00:00:00+00:00,0,1,0,5576955991,0.0187146613365862,87.72418212890625,450,0.0050867544487118,0.0,13.31299078464508,164104,82414,152772.0,608.0,76752.0,87.70274353027344,0.0053487881086766,13.22611121336619,165340.0,423.0,80746.0,87.52017974853516,0.005302925594151,14.310925642649332,118562.85714285714,465.0,60001.142857142855,87.6234882899693,0.005325186066329429,13.322909610612053,189025.6,546.3666666666667,72383.1,87.17953262329101,0.006396410288289139,13.56025288698178,-0.7475505019958861,7.417589610661635,6.382978723404253,-25.986842105263154,2.0657370024521393,7.377006462372315,-4.076450661077191,-4.898935135226967,0.2330918206032484,0.024444615721064267,0.21237693786208295,0.41616370076070885,363.8669623059867,1.9911909239822847,0.005460171085360675,8.112483339718522e-05,0.028398513793954056,0.040855156513423044,1.0050924299926756,0.6272317460854886,0.832527281134395,27852.143176360314,78665.59323451345,89.84174119827871,108.87274549970562,13685.239756478764,20007.280347930588,6,0.42245957641801113
2025-05-26 00:00:00+00:00,0,0,1,5576955991,0.0141468143299107,87.75541687011719,461,0.0052015879191458,0.0,13.647215326627096,125053,62511,164104.0,450.0,82414.0,87.72418212890625,0.0050867544487118,13.31299078464508,100503.0,428.0,51590.0,87.56123352050781,0.0052912128157913,13.792343219121298,122070.0,469.7142857142857,61561.28571428572,87.65122876848493,0.005312382509665786,13.302177054541449,184901.93333333332,544.8,71827.33333333333,87.219260152181,0.006375354792301806,13.575552739670886,24.427131528412094,-23.796494905669576,7.710280373831768,2.444444444444449,21.16883116883117,-24.150023054335424,-1.6938441103336421,2.2574997789225115,0.2217686318499501,0.03560562259223854,0.20801493809549046,0.42546130190117304,270.6774891774892,2.000463910929102,0.007374584079856667,0.00010913057820323297,0.033640180315295594,0.04032266551050806,1.0049526746219841,0.6601877968465446,0.8332685290049189,26792.888638674,78668.6172800439,76.0176382077302,109.778271827886,13061.965723234165,20043.389623743667,6,0.32192900483718584
2025-05-27 00:00:00+00:00,0,0,0,5576955991,0.0127210409782065,87.81512451171875,424,0.0048649916425347,0.0,13.885001182556152,113242,56448,125053.0,461.0,62511.0,87.75541687011719,0.0052015879191458,13.647215326627096,95347.0,442.0,49356.0,87.58797454833984,0.0052189035341143,13.010159492492676,124626.42857142857,467.14285714285717,62574.42857142857,87.68367876325335,0.005261823668011557,13.427154438836235,180655.9,542.5,71193.16666666667,87.25810928344727,0.006326383429889829,13.585055975752754,18.768288462143534,-9.444795406747541,-4.072398190045245,-8.026030368763559,14.369073668854849,-9.6990929596391,-6.781345722644449,-6.471029267277595,0.2593392124321081,0.06803869633476012,0.20851025877037221,0.43726430439166825,266.45176470588234,2.006093996350688,0.007511204804336658,0.00012261244564835047,0.04216412135533269,0.040238609780725854,1.004877133865274,0.6898552915870922,0.8317269615925238,26297.49255919829,78994.37644775078,63.82483756430524,111.60853693710607,12756.812826016581,20224.221180321743,6,0.29152346897533526
2025-05-28 00:00:00+00:00,0,0,0,5576955991,0.0127391980245517,87.82337951660156,388,0.0052135437726974,0.0,13.836846868197124,114115,57863,113242.0,424.0,56448.0,87.81512451171875,0.0048649916425347,13.885001182556152,99114.0,406.0,50110.0,87.5676498413086,0.0054747830145061,13.117973883946735,126769.42857142857,464.57142857142856,63682.0,87.72021157400948,0.0052245037763246,13.529850579443432,179598.83333333334,540.8,71507.9,87.29651489257813,0.006304622720926954,13.614642567738242,15.135096959057236,0.7709153847512473,-4.433497536945808,-8.490566037735848,15.471961684294545,2.506731859410438,-4.77168211263378,7.164495969845119,0.2920367004897395,0.009400436347051233,0.21166285545834362,0.4436869859725139,293.3547557840617,1.9721242914420019,0.006705378128024333,0.00012125247001469666,0.04055649893624696,0.03983794181577817,1.0048535348971575,0.705847728621633,0.8286782584123374,26426.530829685118,79685.66504584653,61.221494824705985,113.60985872713682,12812.982393813509,19928.929418016305,6,0.2937708682478266
