timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,ccu_playing,ratings_like_ratio,daily_rpv,visits_visits_gained,session_session_length,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-01 00:00:00+00:00,0,0,1,8353463684,0.136339783668518,17153,98.09319305419922,0.0285007207369863,1888547,20.288439631462097,824706,103,751670.0,17924.0,2365864.0,98.0893783569336,0.1378398686647415,17.803955396016438,226281.0,29415.0,2712634.0,98.2802505493164,0.2371359020471573,20.045419057210285,587407.1428571428,20425.428571428572,2302581.8571428573,98.14927346365792,0.1597071779625756,20.932804050899687,441150.0909090909,21926.636363636364,2282557.1818181816,98.24801982532848,0.16640483384782614,20.03548263419758,264.46100202845133,9.716497931273027,-41.6862145164032,-4.301495201963846,-30.37958677801723,-20.175166450818814,-42.50563390380036,-1.0882809239118107,-0.19033070639489225,0.003889001367451961,0.5367553856377819,0.5367553856377819,48.076600209863585,0.43668786813996785,0.009082639149229991,2.4600785044218246e-05,-0.024521146501810077,-0.044766374067830184,0.9989949277161401,1.3315358082476096,0.9597508333719716,236789.68717005162,236789.68717005162,3687.3652727313925,3687.3652727313925,334144.4855573164,334144.4855573164,10,1.0
2025-09-02 00:00:00+00:00,0,0,0,8353463684,0.1277333348989486,14657,98.07970428466795,0.0283682216782247,1606943,18.68377673625946,871291,103,824706.0,17153.0,1888547.0,98.09319305419922,0.136339783668518,20.288439631462097,395510.0,23560.0,2595301.0,98.23230743408205,0.1937038451433181,19.18642584482829,655375.8571428572,19153.571428571428,2161387.8571428573,98.12747301374164,0.15028281935623708,20.860997035389854,476995.1666666667,21320.833333333332,2226256.0,98.23399353027344,0.16318220893541968,19.922840476036072,120.29556774797099,5.648679650687649,-37.788624787775895,-14.55139042733049,-38.08259619982422,-14.911145976245233,-34.057408718737136,-6.3124999453528785,-0.15534924649560633,-0.013750974059756338,0.5401809165403825,0.5401809165403825,59.44132896711693,0.542203710894717,0.009121039687755142,2.1443760227638336e-05,-0.0201129913330075,-0.0409093470006531,0.99891564505622,1.373967501018404,0.9209510052392561,257663.68631533248,257663.68631533248,4094.456026325738,4094.456026325738,373550.7776202953,373550.7776202953,11,1.0
2025-09-03 00:00:00+00:00,0,0,0,8353463684,0.1632898896932602,17933,98.07188415527344,0.0248841517013072,1810018,17.703747113545734,807355,108,871291.0,14657.0,1606943.0,98.07970428466795,0.1277333348989486,18.68377673625946,484576.0,21058.0,2298660.0,98.19609832763672,0.1821990013122558,18.186626036961872,701487.1428571428,18707.14285714286,2091581.857142857,98.10972813197544,0.1475815176963806,20.79201433204469,502407.46153846156,21060.23076923077,2194237.6923076925,98.22152357835036,0.16319049207063818,19.752140986613735,66.61060390939708,-7.338076486501066,-14.83996580871878,22.35109503991266,-21.25768926243986,12.637349302371014,-10.378274020607192,27.83655090696633,-0.12649603648082763,-0.007973239164571488,0.523798116546011,0.523798116546011,45.01812200289952,0.4460478039180804,0.00990763080387554,2.19280554223239e-05,-0.01626532418387377,-0.03748732346754657,0.9988618029704484,1.3962514424229762,0.9043512022287357,263160.0820925087,263160.0820925087,4031.1785736069414,4031.1785736069414,375817.8697138161,375817.8697138161,11,0.9266192351349893
2025-09-04 00:00:00+00:00,0,0,0,8353463684,0.1700122952461242,19843,98.04928588867188,0.0226576509403116,1884111,25.01914429664612,774628,112,807355.0,17933.0,1810018.0,98.07188415527344,0.1632898896932602,17.703747113545734,561610.0,18186.0,2062146.0,98.17366790771484,0.1582074910402298,18.682500958442688,731918.2857142857,18943.85714285714,2066148.2857142857,98.09195927211216,0.14926791829722266,21.69724909464518,521851.78571428574,20973.285714285714,2172085.785714286,98.20922088623047,0.16367776372603005,20.128355508758908,37.92988016595147,-4.053607149271388,9.111404376993292,10.650755590252615,-8.633481819425004,4.093495202810127,7.461596241920443,4.116853508500773,-0.1266959070530871,-0.023042553731078552,0.5041573689975919,0.5041573689975919,39.03587986293086,0.411136917550549,0.010531751827916812,3.2298228308837034e-05,-0.013607025146480857,-0.03491093562199565,0.9988060019918685,1.402540540725507,0.9119621071257601,263095.4232924094,263095.4232924094,3886.6697912138184,3886.6697912138184,370465.1465093328,370465.1465093328,11,0.8890577315730336
2025-09-05 00:00:00+00:00,0,0,0,8353463684,0.1391675472259521,18822,98.02658081054688,0.0215349840415213,2163768,56.649399881777555,782574,113,774628.0,19843.0,1884111.0,98.04928588867188,0.1700122952461242,25.01914429664612,619521.0,24607.0,2207017.0,98.14241027832033,0.1721059083938598,31.253270467122395,755211.5714285715,18117.428571428572,2059969.857142857,98.07541220528739,0.14456243813037867,25.325267582453062,539233.2666666667,20829.866666666665,2171531.2666666666,98.1970448811849,0.16204374929269152,22.563091800293485,26.319204675870544,1.0257826982758234,-23.50957044743366,-5.145391321876735,-1.9596133604770638,14.842915305945347,-19.138425563246297,-18.14265725635822,-0.11802182914091297,-0.023156801112023118,0.4366202700278093,0.48645057732568514,41.57541305849227,0.3616716941595891,0.008698710444599215,7.238846101878741e-05,-0.013404573713029567,-0.03293113708496036,0.9987613407710519,1.400528524690251,0.8921198056782972,247703.16209487958,262310.33388321515,3677.8775831290955,3786.2544791591044,341750.35540675436,356995.6077465834,11,0.8981775319611932
2025-09-06 00:00:00+00:00,0,1,0,8353463684,0.0985315293073654,15243,98.00994873046876,0.0262697628244492,2457088,37.08431557246617,1022678,115,782574.0,18822.0,2163768.0,98.02658081054688,0.1391675472259521,56.649399881777555,474257.0,20490.0,2700538.0,98.11785888671876,0.1375543475151062,21.12841002146403,833557.4285714285,17367.85714285714,2025191.2857142857,98.05999646868024,0.13898774981498713,27.604682661167654,569448.5625,20480.6875,2189378.5625,98.18535137176514,0.15807423554360864,23.470668286054277,115.63793470628796,30.681315760554284,-25.607613469985356,-19.01498246732547,-9.014870370274364,13.555981972189258,-28.369018437207384,-29.19934907856797,-0.10998013763691139,-0.016966908302407102,0.3932650463290356,0.49304102900779684,67.08724744161637,0.41621528564899357,0.006203682487691736,3.6261931234010054e-05,-0.014354705810540195,-0.031246880924000325,0.9987232830423933,1.463797581491706,0.8792561883156725,247102.38951767774,280761.5052220107,3925.96581873685,3915.4598149514954,339784.1089932477,352201.4885223077,12,1.0
2025-09-07 00:00:00+00:00,0,1,0,8353463684,0.1027530580759048,11918,97.99884033203124,0.0205381102429152,2050963,25.383318987759676,847604,115,1022678.0,15243.0,2457088.0,98.00994873046876,0.0985315293073654,37.08431557246617,751670.0,17924.0,2365864.0,98.0893783569336,0.1378398686647415,17.803955396016438,847262.2857142857,16509.85714285714,1980205.4285714286,98.04706246512276,0.1339753483022962,28.687448888559544,585810.6470588235,19977.0,2181236.470588235,98.17438013413373,0.1548200486337437,23.583177150860475,12.762781539771439,-17.11917143030357,-33.50814550323589,-21.81329134684773,-13.310190272982725,-16.528712036361735,-25.454762057395698,4.284444581561808,-0.09230155845508792,-0.011333949850411695,0.3259330628504421,0.47812721750345394,71.11368403389547,0.4132710276728407,0.005810925984073831,2.994710860337029e-05,-0.016709736415313335,-0.02969614664713697,0.9987031477169807,1.4463074202698962,0.8653617505265122,219871.20814921282,280092.0146621332,4435.450471442035,4322.680606406168,341501.4259521981,342666.03671343,12,0.8288082856969643
2025-09-08 00:00:00+00:00,0,0,0,8353463684,0.0890593007206916,9618,97.98140716552734,0.0177941543403997,1103474,22.848937208002265,761106,115,847604.0,11918.0,2050963.0,97.99884033203124,0.1027530580759048,25.383318987759676,824706.0,17153.0,1888547.0,98.09319305419922,0.136339783668518,20.288439631462097,838176.5714285715,15433.42857142857,1868052.142857143,98.03109305245536,0.12722099359546385,29.05323425663671,595549.2777777778,19401.5,2121360.777777778,98.1636594136556,0.15116667374968523,23.54238604292391,-7.711839128125664,-10.205001392159552,-43.928175829301,-19.29854002349387,-41.570212443746435,-46.19727415852943,-34.678420102806626,-13.326861128646394,-0.11395886420998425,-0.017789155917380395,0.25052256251549543,0.4615108682332384,79.12527289739059,0.6897356079657446,0.008716101406919051,3.0020663596580068e-05,-0.01715414864676184,-0.028392772064372244,0.9986495372932094,1.407400869590723,0.8415941850128111,178570.4425916075,274852.4642629003,4122.244883448927,4852.630326764578,418012.4970174568,418383.46974622336,12,0.7442283886032554
2025-09-09 00:00:00+00:00,0,0,0,8353463684,0.082371175289154,8550,97.96302795410156,0.0175599216290408,1105920,53.89817034114491,768877,114,761106.0,9618.0,1103474.0,97.98140716552734,0.0890593007206916,22.848937208002265,871291.0,14657.0,1606943.0,98.07970428466795,0.1277333348989486,18.68377673625946,823546.0,14561.0,1796477.4285714286,98.01442500523159,0.12074068507977889,34.08386191447749,604671.7894736842,18830.36842105263,2067916.5263157894,98.15309986315276,0.14754585804123624,25.140058900725013,-11.754281864497628,1.021014155715494,-41.666098110118035,-11.10417966313163,-31.17864168175225,0.22166358246773488,-35.51317253689583,-7.509743931757273,-0.11896072833554872,-0.018757856166251585,0.207836752783508,0.4466095217360445,89.9166179394223,0.6952368207132336,0.007731112801004773,7.009976919764242e-05,-0.01750237601144074,-0.027301721405564982,0.9985871576331821,1.3619719231764185,0.8183264964715864,153687.15820456325,270052.1787041203,4481.459402206646,5332.675878336486,465108.4061181714,468603.76965150057,12,0.751827065801748
2025-09-10 00:00:00+00:00,0,0,0,8353463684,0.0937750115990638,9633,97.9518585205078,0.0178898408818634,1068117,31.969598314036492,806075,110,768877.0,8550.0,1105920.0,97.96302795410156,0.082371175289154,53.89817034114491,807355.0,17933.0,1810018.0,98.07188415527344,0.1632898896932602,17.703747113545734,823363.1428571428,13375.285714285714,1690491.5714285714,97.99727848597935,0.11080998820917942,36.121840657404746,614741.95,18370.5,2017926.55,98.14303779602051,0.1448573157191276,25.481535871390587,-0.15854240080261928,4.837964980094345,-46.2833881670663,12.666666666666671,-40.98859790344627,-3.418240017361107,-42.57145266297869,13.844450160967137,-0.12238536640696296,-0.011401682682776748,0.17789411266250385,0.4338074118068167,83.66981523769981,0.7546684916835031,0.009018666476924835,3.966077431164864e-05,-0.015997477940150873,-0.026276351813985063,0.9985148278134196,1.3393638466630478,0.764959558024915,135630.94426015415,266679.6142585755,4692.9235299801885,5583.037199268965,513767.0540294172,507948.9205022672,12,0.7882001959561074
2025-09-11 00:00:00+00:00,0,0,0,8353463684,0.0888989269733429,8929,97.94707489013672,0.0171666559670272,1000465,20.74484462738037,790533,112,806075.0,9633.0,1068117.0,97.9518585205078,0.0937750115990638,31.969598314036492,774628.0,19843.0,1884111.0,98.04928588867188,0.1700122952461242,25.01914429664612,825635.2857142857,11816.142857142857,1564256.4285714286,97.98267691476005,0.09922236417021067,35.5112264189382,623112.9523809524,17920.904761904763,1969476.0,98.13370622907367,0.1421926305407569,25.25597914548534,2.053243621454426,-1.9281084266352333,-55.00176384619262,-7.308211356794347,-46.899890717691264,-6.333763061537267,-47.71029539678571,-5.199769685519917,-0.10424451091995968,-0.00488365452512296,0.15761356104018998,0.4216612390730453,88.52553191489362,0.7901647832110237,0.008924841024082777,2.6241559031465276e-05,-0.013946805681497166,-0.02523818573394376,0.9984609843027729,1.3250170495726066,0.6978024373898225,122745.78245186151,262742.5795834159,5008.980642498334,5818.646113184423,562601.3283080123,542593.8372749917,12,0.7730028415591222
2025-09-12 00:00:00+00:00,0,0,0,8353463684,0.1023430228233337,13401,97.9342803955078,0.0181219512625177,1667455,28.49052143096924,856404,108,790533.0,8929.0,1000465.0,97.94707489013672,0.0888989269733429,20.74484462738037,782574.0,18822.0,2163768.0,98.02658081054688,0.1391675472259521,56.649399881777555,836182.4285714285,11041.714285714286,1493354.5714285714,97.96949114118304,0.09396171782697946,31.48852949739416,633717.0909090909,17715.454545454544,1955747.7727272727,98.12464141845703,0.1403812847354195,25.40300379482552,9.434251585153607,8.332479479035037,-28.80140261396238,50.08399596819353,-22.93744061285683,66.66799938028815,-26.460568671825612,15.122900025578634,-0.09415855809299378,-0.013062661282403631,0.14477738606429683,0.41215546507200607,63.90120877480973,0.5135991594380901,0.008036793774468412,3.326757951082635e-05,-0.012860161917547753,-0.02431098166863653,0.9984188448993934,1.3194885234543594,0.6693322261872138,115198.9317592028,261189.96232771513,4260.533023971483,5759.603886241391,552078.5256720112,533418.0847759934,12,0.8374131447043938
2025-09-13 00:00:00+00:00,0,1,0,8353463684,0.0727463960647583,10722,97.9026870727539,0.0180066477092027,1947048,26.525021813132547,883882,107,856404.0,13401.0,1667455.0,97.9342803955078,0.1023430228233337,28.49052143096924,1022678.0,15243.0,2457088.0,98.00994873046876,0.0985315293073654,37.08431557246617,816354.4285714285,10395.857142857143,1420491.7142857143,97.95416804722377,0.09027812736374986,29.9800589603465,644593.8260869565,17411.391304347828,1955369.5217391304,98.11499122951342,0.13744063740191248,25.451787186925824,-13.571818304490757,3.2085324216140965,-29.659515843337925,-19.991045444369824,-20.75790529276933,16.767648902069322,-26.16942355798756,-28.919046889660084,-0.10943956108969699,-0.03225971807451211,0.08570661383147792,0.40407092060148464,82.42861139606454,0.45395981302987237,0.005506795155129635,3.0009652649878487e-05,-0.014238085065570024,-0.02368465619596233,0.9983608704411597,1.266463306865898,0.6568517803053615,70704.1791980597,260461.6207209898,4010.661366084966,5813.056344746168,488105.48663988797,521157.11781292903,12,0.8642818169550924
2025-09-14 00:00:00+00:00,0,1,0,8353463684,0.0967001840472221,10715,97.88865661621094,0.0167619572841545,1713260,55.82919307549795,856404,104,883882.0,10722.0,1947048.0,97.9026870727539,0.0727463960647583,26.525021813132547,847604.0,11918.0,2050963.0,97.99884033203124,0.1027530580759048,25.383318987759676,817611.5714285715,10224.0,1372248.4285714286,97.9384275163923,0.08941343107393807,34.32946954430911,653419.25,17132.375,1945281.625,98.10556062062581,0.13574311851213372,26.717512432282998,1.0382206785244152,-3.1087860144227375,-10.093975499244845,-0.0652863271777604,-16.46558226550162,-12.007305418253688,-5.890699646341801,32.9278002461322,-0.11243369354880794,-0.014331022939684246,0.0814910585229464,0.3954269090463771,79.91825307950728,0.4998677959750441,0.006254155087870441,6.519017646498788e-05,-0.014875411987304585,-0.02310584358547293,0.9982963951974158,1.2512817328668715,0.6586958665307636,67836.16646287603,258379.55433890194,3913.3716028761864,5847.2921403843,451783.0974642361,512091.9990586622,12,0.8374131447043938
2025-09-15 00:00:00+00:00,0,0,0,8353463684,0.0818496197462081,8966,97.87399291992188,0.015341245729139,1158660,30.403278311093647,806075,105,856404.0,10715.0,1713260.0,97.88865661621094,0.0967001840472221,55.82919307549795,761106.0,9618.0,1103474.0,97.98140716552734,0.0890593007206916,22.848937208002265,824035.7142857143,10130.857142857143,1380132.142857143,97.92308262416294,0.08838347664901183,35.40866113046502,659525.48,16805.72,1913816.76,98.09629791259766,0.1335873785614967,26.86494306743542,5.908375443105163,-5.876782453141272,-6.778956123934288,-16.322911805879603,5.00111466151445,-32.371035336142796,-8.095371192161672,-15.357327855510539,-0.109627171840887,-0.014979975000117829,0.08203689245766196,0.38630099578674537,89.89349838295973,0.695695289649,0.007738242678402052,3.771763247025547e-05,-0.015639168875547973,-0.02257733271671937,0.9982342321563547,1.24943726857333,0.6616154729641968,68181.36526247367,254775.3496707312,3915.7905156733405,5952.629240652123,467246.16996296,525416.5646647494,12,0.7882001959561074
