timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,daily_Estimated Revenue,visits_visits_gained,ratings_like_ratio,daily_rpv,platform_platform_share,ccu_playing,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-09-14 00:00:00+00:00,0,1,0,5112244393,15.34283919956373,54089.0,72077,82.49039459228516,0.0039488490584716,0.008948478847742,647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54089.0,647.0,72077.0,82.49039459228516,0.008948478847742,15.34283919956373,54089.0,647.0,72077.0,82.49039459228516,0.008948478847742,15.34283919956373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.47067901234568,0.7504231526956908,0.008976386692194567,0.0002836538953515203,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-09-15 00:00:00+00:00,0,1,0,5112244393,10.49989422162374,55506.0,84625,82.53163146972656,0.0040320279238413,0.0130367986857891,881,0.0,54089.0,647.0,72077.0,82.49039459228516,0.008948478847742,15.34283919956373,0.0,0.0,0.0,0.0,0.0,0.0,54797.5,764.0,78351.0,82.51101303100586,0.01099263876676555,12.921366710593734,54797.5,764.0,78351.0,82.51101303100586,0.01099263876676555,12.921366710593734,0.0,2.6197563275342395,0.0,36.16692426584236,0.0,17.409159648709014,0.0,45.68731633174414,0.0,0.04998991415330334,0.018284963893267718,0.018284963893267718,62.93197278911565,0.6558977146503439,0.010410512135750243,0.0001891634248225222,0.0,0.0,1.0,1.0,1.0,1001.9703089413379,1001.9703089413379,165.46298679765212,165.46298679765212,8872.775890328798,8872.775890328798,2,1.0
2024-09-16 00:00:00+00:00,0,0,0,5112244393,9.867889920870462,41678.0,63489,82.52993774414062,0.003008884928569,0.0093004470691084,626,0.0,55506.0,881.0,84625.0,82.53163146972656,0.0130367986857891,10.49989422162374,0.0,0.0,0.0,0.0,0.0,0.0,50424.333333333336,718.0,73397.0,82.51732126871745,0.010428574867546498,11.90354111401931,50424.333333333336,718.0,73397.0,82.51732126871745,0.010428574867546498,11.90354111401931,0.0,-24.912622058876522,0.0,-28.944381384790006,0.0,-24.976070901033975,0.0,-28.660039222309607,0.0,-0.0020522138673095824,0.15087180446872192,0.15087180446872192,66.47208931419458,0.6564498346196251,0.009859820444164436,0.00023675927735479407,0.019771575927727908,0.0,1.0,1.0,1.0,7607.610159132324,7607.610159132324,141.5521105459046,141.5521105459046,10629.64834789938,10629.64834789938,2,0.7508737794112348
2024-09-17 00:00:00+00:00,0,0,0,5112244393,11.30820896314538,26870.0,40156,82.519287109375,0.0019327895510477,0.0083649046719074,477,0.0,41678.0,626.0,63489.0,82.52993774414062,0.0093004470691084,9.867889920870462,0.0,0.0,0.0,0.0,0.0,0.0,44535.75,657.75,65086.75,82.51781272888184,0.009912657318636725,11.754708076300828,44535.75,657.75,65086.75,82.51781272888184,0.009912657318636725,11.754708076300828,0.0,-35.52953596621718,0.0,-23.801916932907353,0.0,-36.75124824772795,0.0,-10.059112107722434,0.0,-0.01290517726869611,0.2989701358474883,0.2989701358474883,56.21338912133891,0.6691236895186393,0.011878377368827353,0.00042083320170985006,0.008498382568362451,0.0,1.0,1.0,1.0,13314.859227569777,13314.859227569777,166.96781126911858,166.96781126911858,18750.128077340345,18750.128077340345,2,0.48409180989442585
2024-09-18 00:00:00+00:00,0,0,0,5112244393,10.885018157958983,25392.0,31897,82.52754974365234,0.0018201572042598,0.0081843975931406,451,0.0,26870.0,477.0,40156.0,82.519287109375,0.0083649046719074,11.30820896314538,0.0,0.0,0.0,0.0,0.0,0.0,40707.0,616.4,58448.8,82.51976013183594,0.0095670053735375,11.58077009263246,40707.0,616.4,58448.8,82.51976013183594,0.0095670053735375,11.58077009263246,0.0,-5.500558243394115,0.0,-5.45073375262054,0.0,-20.56728757844407,0.0,-2.157909573949035,0.0,0.01001297341116647,0.352808620882955,0.352808620882955,56.176991150442475,0.796037369114051,0.014138817480719794,0.00042866215720706427,0.00619659423827969,0.00619659423827969,1.0,1.0,1.0,14361.780530282449,14361.780530282449,171.6327474580536,171.6327474580536,21999.713139038882,21999.713139038882,2,0.4574640579396822
2024-09-19 00:00:00+00:00,0,0,0,5112244393,10.22303827603658,25280.0,38713,82.52922821044922,0.0018073135013117,0.0073648164980113,431,0.0,25392.0,451.0,31897.0,82.52754974365234,0.0081843975931406,10.885018157958983,0.0,0.0,0.0,0.0,0.0,0.0,38135.833333333336,585.5,55159.5,82.52133814493816,0.009199973894283134,11.354481456533145,38135.833333333336,585.5,55159.5,82.52133814493816,0.009199973894283134,11.354481456533145,0.0,-0.4410838059231259,0.0,-4.434589800443456,0.0,21.368780763081176,0.0,-10.013945263560952,0.0,0.002033826040026554,0.3751440620595568,0.3751440620595568,58.51851851851852,0.6529937490313582,0.01113292349021026,0.00040437634096897193,0.004893493652351185,0.004893493652351185,1.0,1.0,1.0,14306.431426692916,14306.431426692916,171.15811403494723,171.15811403494723,21262.80483614521,21262.80483614521,2,0.45544625806219147
2024-09-20 00:00:00+00:00,0,0,0,5112244393,10.525477091471354,27814.0,40786,82.54425048828125,0.0019828909916805,0.0066985753364861,470,0.0,25280.0,431.0,38713.0,82.52922821044922,0.0073648164980113,10.22303827603658,0.0,0.0,0.0,0.0,0.0,0.0,36661.28571428572,569.0,53106.142857142855,82.5246113368443,0.008842631243169271,11.23605226152432,36661.28571428572,569.0,53106.142857142855,82.5246113368443,0.008842631243169271,11.23605226152432,0.0,10.023734177215182,0.0,9.048723897911826,0.0,5.354790380492336,0.0,-9.046269675627395,0.0,0.018202372853570736,0.3717866207288999,0.3717866207288999,59.05307855626327,0.6819329688381102,0.011523279476303725,0.00037841010575126205,0.005513327462332618,0.005513327462332618,1.0,1.0,1.0,13630.17552729098,13630.17552729098,162.22926164330937,162.22926164330937,20156.131907590567,20156.131907590567,2,0.5010989802904191
2024-09-21 00:00:00+00:00,0,1,0,5112244393,10.381947418053944,54200.0,82265,82.54959106445312,0.0038495986082463,0.0129618057981133,917,0.0,27814.0,470.0,40786.0,82.54425048828125,0.0066985753364861,10.525477091471354,54089.0,647.0,72077.0,82.49039459228516,0.008948478847742,15.34283919956373,36677.142857142855,607.5714285714286,54561.57142857143,82.53306797572544,0.009415963664650886,10.52735343559435,38853.625,612.5,56751.0,82.52773380279541,0.009357528062537274,11.129289156090522,0.20521732699809725,94.8658948730855,41.73106646058733,95.1063829787234,14.134883527338825,101.6991124405433,44.84926453599425,93.50093336283545,0.07176165474847007,0.006469955375787428,0.3618789196613981,0.3618789196613981,59.04139433551198,0.6588384022560961,0.01114676780200812,0.00019154531130521473,0.003301620483402424,0.005757195608961263,1.0000646349134314,0.9439825204763482,1.0062447691017415,14060.30783992909,14060.30783992909,194.15604916811483,194.15604916811483,21319.26359623414,21319.26359623414,2,0.9764710121428314
2024-09-22 00:00:00+00:00,0,1,0,5112244393,9.72705101966858,68680.0,102856,82.53965759277344,0.0048393490178928,0.0089893667027354,612,0.0,54200.0,917.0,82265.0,82.54959106445312,0.0129618057981133,10.381947418053944,55506.0,881.0,84625.0,82.53163146972656,0.0130367986857891,10.49989422162374,38559.142857142855,569.1428571428571,57166.0,82.53421456473214,0.008837759095643214,10.41694726388647,42167.666666666664,612.4444444444445,61873.77777777778,82.52905866834853,0.00931662124478151,10.973484918710305,23.734371058984614,26.71586715867158,-30.533484676503974,-33.260632497273726,21.54327917282126,25.03008569865679,-31.046210658032525,-30.64726595391609,0.009724905353181157,-0.012033338447348108,0.3909906622659707,0.3909906622659707,112.03915171288745,0.6677231496154856,0.0059500082639003665,0.0001416265199934273,0.0038024357387026683,0.00482495625813158,1.0000624737088586,0.9144243897095609,0.9486013076461041,16487.163916210695,16487.163916210695,181.61643036294316,181.61643036294316,25177.0291077888,25177.0291077888,3,1.0
2024-09-23 00:00:00+00:00,0,0,0,5112244393,9.664782444636026,30874.0,49931,82.53948211669922,0.0021653841394996,0.0082482127472758,500,0.0,68680.0,612.0,102856.0,82.53965759277344,0.0089893667027354,9.72705101966858,41678.0,626.0,63489.0,82.52993774414062,0.0093004470691084,9.867889920870462,37015.71428571428,551.1428571428571,55229.142857142855,82.53557804652623,0.008687439906809985,10.387931910138692,41038.3,601.2,60679.5,82.5301010131836,0.00920978039503094,10.84261467130288,-25.922549066653865,-55.04659289458358,-20.127795527156543,-18.300653594771244,-21.35488037297799,-51.45543283814264,-11.31380367001512,-8.244784977278453,0.011564739801683821,-0.00021259607725365726,0.38864284675072625,0.38864284675072625,61.624750499002,0.6183209164463671,0.010013618521188816,0.00031302939091938545,0.003755841936383624,0.004077610825052391,1.0000663640692957,0.9019797185973659,0.9432841538216504,15949.241737810331,15949.241737810331,174.8826908403332,174.8826908403332,24035.68944645996,24035.68944645996,3,0.44953407105416426
