timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,daily_rpv,platform_platform_share,ccu_playing,session_session_length,daily_Estimated Revenue,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-13 00:00:00+00:00,0,1,0,8466765713,88.29685974121094,0.1950185333111911,0.007394422776997,1166,19.974287880791557,258020,108939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258020.0,1166.0,108939.0,88.29685974121094,0.007394422776997,19.974287880791557,258020.0,1166.0,108939.0,88.29685974121094,0.007394422776997,19.974287880791557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0968294772922,2.3684597025885807,0.01070313934275748,7.741341937590954e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-09-14 00:00:00+00:00,0,1,0,8466765713,87.89808654785156,0.2403226272818423,0.0123858926817774,1420,14.015767211005802,372465,364103,258020.0,1166.0,108939.0,88.29685974121094,0.007394422776997,19.974287880791557,0.0,0.0,0.0,0.0,0.0,0.0,315242.5,1293.0,236521.0,88.09747314453125,0.0098901577293872,16.99502754589868,315242.5,1293.0,236521.0,88.09747314453125,0.0098901577293872,16.99502754589868,0.0,44.35508875280987,0.0,21.783876500857623,0.0,234.22649372584655,0.0,67.50317171893599,0.0,-0.45162783198421375,0.2567066165662765,0.2567066165662765,262.1147079521464,1.0229632192999802,0.0038999846197789643,3.7629655353792835e-05,0.0,0.0,1.0,1.0,1.0,80924.83557289443,80924.83557289443,179.60512242138307,179.60512242138307,180428.1947146842,180428.1947146842,2,1.0
2025-09-15 00:00:00+00:00,0,0,0,8466765713,87.64714813232422,0.129098830052898,0.010120689868927,1067,11.141456728396207,236969,233093,372465.0,1420.0,364103.0,87.89808654785156,0.0123858926817774,14.015767211005802,0.0,0.0,0.0,0.0,0.0,0.0,289151.3333333333,1217.6666666666667,235378.33333333334,87.9473648071289,0.009967001775900467,15.043837273397855,289151.3333333333,1217.6666666666667,235378.33333333334,87.9473648071289,0.009967001775900467,15.043837273397855,0.0,-36.37818318499725,0.0,-24.859154929577464,0.0,-35.98157664177444,0.0,-18.288571288713428,0.0,-0.28548791604323664,0.2521705139723247,0.2521705139723247,221.8810861423221,1.0166241945309618,0.004577552403751277,4.701631737517917e-05,-0.32485580444335416,0.0,1.0,1.0,1.0,72915.44034244964,72915.44034244964,182.0833142639197,182.0833142639197,127597.35022849547,127597.35022849547,2,0.6362181681500275
2025-09-16 00:00:00+00:00,0,0,0,8466765713,87.66259765625,0.102056741201039,0.0066768256947398,910,76.91679541269939,208717,193192,236969.0,1067.0,233093.0,87.64714813232422,0.010120689868927,11.141456728396207,0.0,0.0,0.0,0.0,0.0,0.0,269042.75,1140.75,224831.75,87.87617301940918,0.0091444577556103,30.512076808223238,269042.75,1140.75,224831.75,87.87617301940918,0.0091444577556103,30.512076808223238,0.0,-11.92223455388679,0.0,-14.71415182755389,0.0,-17.11806017340718,0.0,-34.027958753688395,0.0,0.017626955645444475,0.26704341824333444,0.26704341824333444,229.10757409440177,1.0803548782823393,0.004710315591144607,0.00036852018231632816,-0.21537246704103746,0.0,1.0,1.0,1.0,71846.09561358686,71846.09561358686,213.93359561633451,213.93359561633451,106296.6487567537,106296.6487567537,2,0.5603667458687394
2025-09-17 00:00:00+00:00,0,0,0,8466765713,87.57714080810547,0.1249599164896148,0.0194436721503734,1646,11.42382322658192,284591,292243,208717.0,910.0,193192.0,87.66259765625,0.0066768256947398,76.91679541269939,0.0,0.0,0.0,0.0,0.0,0.0,272152.4,1241.8,238314.0,87.81636657714844,0.01120430063456292,26.694426091894975,272152.4,1241.8,238314.0,87.81636657714844,0.01120430063456292,26.694426091894975,0.0,36.35257310137649,0.0,80.87912087912088,0.0,51.27075655306639,0.0,191.21131866137674,0.0,-0.09748381913073922,0.2300471080265399,0.2300471080265399,172.79356405585915,0.9738129781963017,0.005632279875720288,4.0141055358484846e-05,-0.16749267578125995,-0.16749267578125995,1.0,1.0,1.0,62607.8725624821,62607.8725624821,292.20061601577777,292.20061601577777,96866.34337064654,96866.34337064654,2,0.7640744767964776
2025-09-18 00:00:00+00:00,0,0,0,8466765713,87.5113525390625,0.0941525135962408,0.0415177941322326,1285,10.617971897125244,246867,222343,284591.0,1646.0,292243.0,87.57714080810547,0.0194436721503734,11.42382322658192,0.0,0.0,0.0,0.0,0.0,0.0,267938.1666666667,1249.0,235652.16666666666,87.76553090413411,0.016256549550841198,24.01501705943335,267938.1666666667,1249.0,235652.16666666666,87.76553090413411,0.016256549550841198,24.01501705943335,0.0,-13.255514053501338,0.0,-21.931956257594166,0.0,-23.918451425697107,0.0,113.52856503207023,0.0,-0.07512036638318564,0.21251799487153622,0.21251799487153622,191.96500777604976,1.1102930594034468,0.005779332925556795,4.3010725963370076e-05,-0.13928353445869757,-0.13928353445869757,1.0,1.0,1.0,56941.68192955549,56941.68192955549,261.9465594353169,261.9465594353169,86884.88316483292,86884.88316483292,2,0.6627924771455036
2025-09-19 00:00:00+00:00,0,0,0,8466765713,86.9037094116211,0.3025051914568935,0.0123396785929799,1656,6.042558431625366,909721,297943,246867.0,1285.0,222343.0,87.5113525390625,0.0415177941322326,10.617971897125244,0.0,0.0,0.0,0.0,0.0,0.0,359621.4285714286,1307.142857142857,244550.85714285713,87.64241354806083,0.015696996556861013,21.447522969746498,359621.4285714286,1307.142857142857,244550.85714285713,87.64241354806083,0.015696996556861013,21.447522969746498,0.0,268.5065237557065,0.0,28.871595330739307,0.0,34.00152017378555,0.0,-70.27857849653935,0.0,-0.6943592000479892,0.6898310410180523,0.6898310410180523,549.016898008449,3.053328813468303,0.005558091453427489,6.642203257286694e-06,-0.17939022609165875,-0.17939022609165875,1.0,1.0,1.0,248078.0244438277,248078.0244438277,284.331044483614,284.331044483614,82735.2763183649,82735.2763183649,3,1.0
2025-09-20 00:00:00+00:00,0,1,0,8466765713,86.50830841064453,0.1600117050016746,0.0087040867656469,1314,8.316938453250462,525361,366913,909721.0,1656.0,297943.0,86.9037094116211,0.0123396785929799,6.042558431625366,258020.0,1166.0,108939.0,88.29685974121094,0.007394422776997,19.974287880791557,397813.0,1328.2857142857142,281404.28571428574,87.38690621512276,0.015884091412382426,19.782187337240625,380338.875,1308.0,259846.125,87.50065040588379,0.01482288283295925,19.806199905184492,103.61251065808852,-42.25031630576848,12.69296740994854,-20.65217391304348,236.80591890874712,23.148723077904165,17.71151079870734,-29.462613632427225,-2.0256114835889627,-0.4549874840252599,0.6232149991630784,0.6232149991630784,399.51406844106464,1.431836888208136,0.0035812206675133683,1.583087176699202e-05,-0.2074091775076682,-0.21410224551245344,0.9987000760539104,1.0459435680878006,1.0715925904145676,237032.8916648112,237032.8916648112,263.2505596249648,263.2505596249648,87970.52098684212,87970.52098684212,3,0.5774968369423152
2025-09-21 00:00:00+00:00,0,1,0,8466765713,86.31780242919922,0.0,0.0104264542460441,1705,7.075858771800995,0,104233,525361.0,1314.0,366913.0,86.50830841064453,0.0087040867656469,8.316938453250462,372465.0,1420.0,364103.0,87.89808654785156,0.0123858926817774,14.015767211005802,344603.71428571426,1369.0,244280.0,87.16115134102958,0.015604171635849099,18.790771845925654,338079.0,1352.111111111111,242555.77777777778,87.36922285291884,0.014334390767746456,18.39171755703077,-100.0,-100.0,20.070422535211275,29.756468797564683,-71.37266103272975,-71.59190325772049,-15.81992098652768,19.788032067821316,-1.7978595219954374,-0.2202169767798523,0.7554761824196194,0.7554761824196194,0.0,0.0,0.016357426559471956,7.075858771800995,-0.2489302498953708,-0.22872810363769436,0.9976184804546158,1.0192993776179953,1.0885828277375942,255410.63227624254,255410.63227624254,279.5538608410034,279.5538608410034,97273.15125945311,97273.15125945311,3,0.0
