timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,session_session_length,ratings_like_ratio,visits_visits_gained,platform_platform_share,daily_rpv,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2021-08-20 00:00:00+00:00,1,0,0,2655290561,1699,0.0,85.05050659179688,0,0.0399601198732852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1699.0,0.0,85.05050659179688,0.0399601198732852,0.0,0.0,1699.0,0.0,85.05050659179688,0.0399601198732852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1699.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-08-21 00:00:00+00:00,1,1,0,2655290561,2370,0.0,81.61809539794922,139294,0.0485241375863552,0.0,0.0,0.0,0.0,1699.0,0.0,85.05050659179688,0.0399601198732852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2034.5,69647.0,83.33430099487305,0.0442421287298202,0.0,0.0,2034.5,69647.0,83.33430099487305,0.0442421287298202,0.0,0.0,0.0,0.0,39.493819894055335,0.0,inf,0.0,21.43141146780032,0.0,-4.035732803240832,0.0,0.0,0.0,0.0,0.017014250332029145,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,474.4686501761734,474.4686501761734,98495.73197859895,98495.73197859895,0,0.0
2021-08-22 00:00:00+00:00,1,1,0,2655290561,1683,0.0,82.21641540527344,89766,0.0345338732004165,0.0,0.0,0.0,0.0,2370.0,139294.0,81.61809539794922,0.0485241375863552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1917.3333333333333,76353.33333333333,82.96167246500652,0.0410060435533523,0.0,0.0,1917.3333333333333,76353.33333333333,82.96167246500652,0.0410060435533523,0.0,0.0,0.0,0.0,-28.987341772151897,0.0,-35.5564489497035,0.0,-28.831556997877918,0.0,0.7330727388417557,0.0,0.0,0.0,0.0,0.01874853788140408,0.0,-1.4170455932617254,0.0,1.0,0.0,1.0,0.0,0.0,392.10245259795727,392.10245259795727,70608.98901225915,70608.98901225915,0,0.0
2021-08-23 00:00:00+00:00,1,0,0,2655290561,1117,0.0,81.52042388916016,63499,0.0276843477040529,0.0,0.0,0.0,0.0,1683.0,89766.0,82.21641540527344,0.0345338732004165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1717.25,73139.75,82.60136032104492,0.03767561959102745,0.0,0.0,1717.25,73139.75,82.60136032104492,0.03767561959102745,0.0,0.0,0.0,0.0,-33.63042186571599,0.0,-29.26163580865807,0.0,-19.834223217918666,0.0,-0.8465359535349437,0.0,0.0,0.0,0.0,0.01759055118110236,0.0,-0.9991928100586001,0.0,1.0,0.0,1.0,0.0,0.0,512.4739830794665,512.4739830794665,58009.148912764904,58009.148912764904,0,0.0
2021-08-24 00:00:00+00:00,1,0,0,2655290561,1065,0.0,80.76970672607422,56462,0.0270414389669895,0.0,0.0,0.0,0.0,1117.0,63499.0,81.52042388916016,0.0276843477040529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586.8,69804.2,82.23502960205079,0.03554878346621986,0.0,0.0,1586.8,69804.2,82.23502960205079,0.03554878346621986,0.0,0.0,0.0,0.0,-4.65532676812892,0.0,-11.082064284476923,0.0,-2.3222824100322947,0.0,-0.9208945774210608,0.0,0.0,0.0,0.0,0.018861909569098348,0.0,-0.865927124023434,-0.865927124023434,1.0,0.0,1.0,0.0,0.0,531.091517537232,531.091517537232,50788.04472708119,50788.04472708119,0,0.0
2021-08-25 00:00:00+00:00,1,0,0,2655290561,1345,0.0,80.1057357788086,98253,0.0347106531262397,0.0,0.0,0.0,0.0,1065.0,56462.0,80.76970672607422,0.0270414389669895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1546.5,74545.66666666667,81.88014729817708,0.03540909507622317,0.0,0.0,1546.5,74545.66666666667,81.88014729817708,0.03540909507622317,0.0,0.0,0.0,0.0,26.291079812206576,0.0,74.01615245651942,0.0,28.360969135600733,0.0,-0.8220544238416561,0.0,0.0,0.0,0.0,0.013689010116636473,0.0,-0.7990003313336977,-0.7990003313336977,1.0,0.0,1.0,0.0,0.0,485.17120689505055,485.17120689505055,46887.412241098,46887.412241098,0,0.0
2021-08-26 00:00:00+00:00,1,0,0,2655290561,1116,0.0,79.69804382324219,80049,0.0282580293715,0.0,0.0,0.0,0.0,1345.0,98253.0,80.1057357788086,0.0347106531262397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1485.0,75331.85714285714,81.56841823032924,0.03438751426126272,0.0,0.0,1485.0,75331.85714285714,81.56841823032924,0.03438751426126272,0.0,0.0,0.0,0.0,-17.02602230483271,0.0,-18.52767854416659,0.0,-18.5897503318997,0.0,-0.50894227685786,0.0,0.0,0.0,0.0,0.013941286695815116,0.0,-0.7331720079694416,-0.7331720079694416,1.0,0.0,1.0,0.0,0.0,471.8421346170772,471.8421346170772,42852.66841721984,42852.66841721984,0,0.0
2021-08-27 00:00:00+00:00,1,0,0,2655290561,1209,0.0,79.52542877197266,82364,0.0292265061289072,0.0,0.0,0.0,0.0,1116.0,80049.0,79.69804382324219,0.0282580293715,0.0,0.0,1699.0,0.0,85.05050659179688,0.0399601198732852,0.0,0.0,1415.0,87098.14285714286,80.77912139892578,0.032854140869208716,0.0,0.0,1450.5,76210.875,81.31304454803467,0.03374238824471828,0.0,0.0,0.0,-28.84049440847557,8.333333333333325,inf,2.8919786630688726,-26.860814678270806,3.4272621939588133,-6.496231523160745,-0.21658630875854845,0.0,0.0,0.0,0.0,0.01467856492442178,0.0,-0.4546225411551341,-0.6590304601760091,0.9934337331472876,0.0,0.9736756222153717,0.0,0.0,447.60697045510807,447.60697045510807,39751.687829170936,39751.687829170936,0,0.0
2021-08-28 00:00:00+00:00,1,1,0,2655290561,1724,0.0,79.19844055175781,109716,0.0349387191236019,0.0,0.0,0.0,0.0,1209.0,82364.0,79.52542877197266,0.0292265061289072,0.0,0.0,2370.0,139294.0,81.61809539794922,0.0485241375863552,0.0,0.0,1322.7142857142858,82872.71428571429,80.43345642089844,0.0309133668031011,0.0,0.0,1480.888888888889,79933.66666666667,81.07808854844835,0.03387531389792756,0.0,0.0,0.0,-27.25738396624473,42.59718775847807,-21.234224015391902,33.20868340537129,-27.997238361168662,19.544631744554962,-2.9646058688257537,-0.411174419634297,0.0,0.0,0.0,0.0,0.01571315292981033,0.0,-0.5041277749197819,-0.6022949218749973,0.9920492436478111,0.0,0.912563257605484,0.0,0.0,428.5082975989043,428.5082975989043,38825.31004061655,38825.31004061655,0,0.0
2021-08-29 00:00:00+00:00,1,1,0,2655290561,1710,0.0,78.88985443115234,100909,0.0337911620736122,0.0,0.0,0.0,0.0,1724.0,109716.0,79.19844055175781,0.0349387191236019,0.0,0.0,1683.0,89766.0,82.21641540527344,0.0345338732004165,0.0,0.0,1326.5714285714287,84464.57142857143,79.95823342459542,0.030807265213557627,0.0,0.0,1503.8,82031.2,80.85926513671875,0.03386689871549603,0.0,0.0,0.0,1.6042780748663166,-0.8120649651972123,12.413385914488773,-8.027088118414817,-2.150674274194486,-3.284485175114793,-4.0461031507191265,-0.38963661210450473,0.0,0.0,0.0,0.0,0.01694579328114161,0.0,-0.4148052760532899,-0.5573908950343259,0.9888567907388245,0.0,0.9096571100991173,0.0,0.0,410.44658604987814,410.44658604987814,37200.96436264941,37200.96436264941,0,0.0
