timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_Estimated Revenue,session_session_length,visits_visits_gained,platform_platform_share,ccu_playing,daily_rpv,ratings_like_ratio,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-11-16 00:00:00+00:00,0,1,0,1235188606,38.0,3832446.0,16.71255326271057,1597156,0.2228484004735946,17092,0.0036983028917717,92.24949645996094,2295519.0,13048.0,1017660.0,92.24275970458984,0.1880215555429458,15.973980704943338,3079681.0,13494.0,1228314.0,92.23001861572266,0.1787480413913726,17.586917638778687,2358791.285714286,11712.714285714286,962637.5714285715,92.2391847882952,0.18501375402723033,17.749457336360628,2699683.566666667,12860.633333333333,1096098.2333333334,92.202099609375,0.2060590133070945,17.506884341341287,24.442953669552136,66.95335564637017,26.663702386245735,30.99325567136726,30.02831523535512,56.94396949865377,24.671799891593405,18.522793745685217,0.021118768629380114,0.007303289052362771,0.270241289193008,0.2692719298319666,224.211431580179,2.3995424369676868,0.010701515254918583,4.3608047972250035e-06,0.0023558480399038456,0.0035106824422962133,1.0004022162084956,0.8737288009745213,0.8978678052364546,637476.0569701814,726949.0039319801,2410.390567276017,2786.775809541157,264619.67764663405,293387.38994370337,9,0.5688421505727465
2024-11-17 00:00:00+00:00,0,1,0,1235188606,36.0,3681495.0,17.207743406295776,1497213,0.2051446437835693,13581,0.0035472317071183,92.2544403076172,3832446.0,17092.0,1597156.0,92.24949645996094,0.2228484004735946,16.71255326271057,3008899.0,11301.0,1193387.0,92.23360443115234,0.1725132465362548,17.645212014516193,2454876.4285714286,12038.42857142857,1006041.2857142857,92.24216134207589,0.18967538220541816,17.686961820900567,2725222.066666667,12616.066666666668,1106905.7666666666,92.20573298136394,0.20273818622032796,17.49795661062204,22.35355856078918,-3.938763912133403,20.175205734005843,-20.54177392932366,25.459134379710857,-6.257560313457167,18.915299492933023,-7.944305030864706,0.022590330924798785,0.0053592137041258425,0.2944114674131886,0.27445151313468,271.05691356206745,2.4588969913452585,0.00907084758758601,4.674117099759385e-06,0.00319317408971099,0.0034576025635036987,1.0003950769603374,0.9007986756741959,0.9355681124585299,707456.4351789416,747941.3198246866,2439.99226376904,2341.6826242349275,296657.0290428467,302158.0853116792,9,0.5464368012289835
2024-11-18 00:00:00+00:00,0,0,0,1235188606,36.0,2326978.0,17.810723802317742,939403,0.1967355459928512,11510,0.0022395016961919,92.25848388671876,3681495.0,13581.0,1497213.0,92.2544403076172,0.2051446437835693,17.207743406295776,2142546.0,10050.0,838658.0,92.23501586914062,0.167227491736412,17.99395775794983,2481223.8571428573,12247.0,1020433.4285714285,92.24551391601562,0.1938908185277666,17.660785541524554,2650488.2666666666,12388.166666666666,1080874.0333333334,92.20933481852214,0.201265811920166,17.47235366662113,8.608076559383093,-36.79258018821159,14.527363184079611,-15.24924526912599,12.01264400983475,-37.256556014408105,17.645456467738274,-4.099106676940512,0.025443718263606918,0.00438307260666182,0.2890693442296134,0.25080032647111994,202.15254973503605,2.477079084185292,0.012252449425380348,7.65401140376331e-06,0.003921236310688548,0.003416522644518268,1.0003923582960954,0.9361384045149231,0.9633569490911613,700448.1814516984,664743.3225878727,2369.0729118240497,2083.121680743042,291475.8333479374,280338.0611782964,9,0.34538860295891144
2024-11-19 00:00:00+00:00,0,0,0,1235188606,37.0,2036705.0,17.452914873758953,817010,0.1854363977909088,10554,0.0019584951744245,92.26195526123048,2326978.0,11510.0,939403.0,92.25848388671876,0.1967355459928512,17.810723802317742,1774414.0,9194.0,670543.0,92.23668670654295,0.1646749824285507,19.61065284411113,2518694.0,12441.285714285714,1041357.2857142857,92.24912370954242,0.19685673500810347,17.352537260045672,2581722.1,12232.166666666666,1055775.0,92.21285400390624,0.19968440284331637,17.442048706211327,14.78183783491338,-12.474247715277064,14.7922558190124,-8.305821025195481,21.843043622854918,-13.028806593123509,12.607510294629055,-5.743318089732985,0.027395340823455072,0.0037626615629005045,0.29019237290523797,0.23800431754743392,192.9611558503079,2.4928734129650643,0.012917818731938738,8.569187145203555e-06,0.004421779087619836,0.0033908016557023584,1.000393325919992,0.9755867992143693,0.9858393154650559,702236.543921412,614461.006507628,2320.1512135734097,2037.3901676906198,294278.9438082922,268494.73036811873,9,0.302303973045482
2024-11-20 00:00:00+00:00,0,0,0,1235188606,36.0,2058507.0,17.171639045079548,838946,0.1797764301300048,9980,0.0019779128152196,92.26600646972656,2036705.0,10554.0,817010.0,92.26195526123048,0.1854363977909088,17.452914873758953,1731017.0,8939.0,680299.0,92.23724365234376,0.1615978181362152,17.90065272649129,2565478.285714286,12590.0,1064021.142857143,92.25323268345424,0.19945367957864482,17.248392448415423,2553235.033333333,12109.6,1047164.2,92.21641006469727,0.19807134071985877,17.39633254766234,18.91893609363744,1.070454484080896,11.645597941604201,-5.43869622891795,23.320187153001836,2.684912057379951,11.249292969083502,-3.0522420238587533,0.03118351789783702,0.004390984869773185,0.29316936021575435,0.2421889299756468,206.24256086564472,2.453679433861734,0.01189586469705476,8.341788832047068e-06,0.0045334952218221685,0.003364552804441165,1.000399306573864,1.0047951920685378,1.0069789948094567,706559.2244325663,618365.2606993349,2349.6255488439497,2059.2033042601643,296877.0788719918,271246.2801743867,9,0.30553999948050214
2024-11-21 00:00:00+00:00,0,0,0,1235188606,36.0,1908075.0,17.140429218610127,784070,0.180519700050354,9990,0.0018319212395817,92.26856231689452,2058507.0,9980.0,838946.0,92.26600646972656,0.1797764301300048,17.171639045079548,1726698.0,12365.0,740760.0,92.23948669433594,0.2182127833366394,18.409192043802012,2591389.285714286,12250.714285714286,1070208.2857142857,92.25738634381976,0.19406895339488978,17.067140616245155,2528405.933333333,12007.1,1039751.9666666667,92.2199478149414,0.19664789239565528,17.348795537416486,10.504268841453456,-7.307820668086141,-19.207440355843108,0.10020040080160886,5.846697985852378,-6.541064621560865,-17.273544982071854,0.41344125023046185,0.03152188243948917,0.0027700853930445746,0.2914124838955906,0.24880692295656123,190.97938144329896,2.433548747498632,0.012741193080728658,8.983095651646018e-06,0.0042122432163805325,0.003328741326083731,1.0004059699638248,1.0249103008146792,0.9868854989018816,703444.4664985666,629084.9002577789,2362.675299618757,2086.3592832062295,293047.3173034862,275403.99215228006,9,0.2832116842491957
2024-11-22 00:00:00+00:00,0,0,0,1235188606,35.0,2236798.0,16.772030194600422,944579,0.2126815617084503,14889,0.0021458326972255,92.27169036865234,1908075.0,9990.0,784070.0,92.26856231689452,0.180519700050354,17.140429218610127,2295519.0,13048.0,1017660.0,92.24275970458984,0.1880215555429458,15.973980704943338,2583000.5714285714,12513.714285714286,1059768.142857143,92.26151929582868,0.19759181141853327,17.181147686196166,2515836.466666667,12115.2,1037512.2,92.22347717285156,0.19692880958318706,17.304677485357736,-2.5580707456570817,17.227991562176538,14.109442060085842,49.03903903903903,-7.181278619578246,20.47125894371675,13.115520767974886,17.8162614103198,0.03136361504703089,0.0033901598543106815,0.2906151734716249,0.25084386889684185,150.22149093351243,2.368034470346609,0.01576256113828368,7.4982285822733386e-06,0.0036552974155975022,0.0032891974698480886,1.0004124993346957,1.0266965304191227,1.0033667081863211,702453.7824079483,631082.1528104272,2352.3220010668833,2150.04685434113,291840.7945549465,275912.1503315499,9,0.3320033693147452
2024-11-23 00:00:00+00:00,0,1,0,1235188606,32.0,3324356.0,16.672415892283123,1411243,0.1939179599285125,14992,0.003185488128497,92.27603149414062,2236798.0,14889.0,944579.0,92.27169036865234,0.2126815617084503,16.772030194600422,3832446.0,17092.0,1597156.0,92.24949645996094,0.2228484004735946,16.71255326271057,2510416.285714286,12213.714285714286,1033209.1428571428,92.26531001499721,0.19345889134066444,17.175413776135105,2548418.1333333333,12201.3,1052336.5666666667,92.22704874674479,0.19630310734113054,17.286745645202874,-13.257590583141942,48.62119869563546,-12.286449801076527,0.6917858821949174,-11.640253049796012,49.40444367278967,-12.982117207751775,-8.822392326448803,0.02876442170196558,0.004704720885606584,0.2969479317578035,0.2539178465380626,221.7272060294804,2.355620998211507,0.010623251542610634,5.015230281309475e-06,0.003492627825056627,0.0032517548795543017,1.0004148595100066,0.9850880641908866,0.9855111004660588,722950.5588175758,647088.8444945493,2463.970659745754,2213.014844053269,307266.75159507035,283800.4856119258,9,0.49342738718547186
2024-11-24 00:00:00+00:00,0,1,0,1235188606,28.0,3220702.0,17.44076617558797,1297282,0.1824335306882858,11941,0.0030820400945557,92.28165435791016,3324356.0,14992.0,1411243.0,92.27603149414062,0.1939179599285125,16.672415892283123,3681495.0,13581.0,1497213.0,92.2544403076172,0.2051446437835693,17.207743406295776,2444588.714285714,11979.42857142857,1004647.5714285715,92.26919773646763,0.1902144466127668,17.208702743176847,2562437.1,12111.5,1054608.8333333333,92.2306292215983,0.19512221366167065,17.333245815433738,-12.516464099503056,-3.1180174445817443,-12.075693984242697,-20.350853788687296,-13.353544218491287,-8.075221630860174,-11.070780438822514,-5.922313355844089,0.029498905637725947,0.006093525781825093,0.30123836913005153,0.2564772616468474,269.69536091107017,2.4826518192252576,0.009204622275941333,5.415204747407001e-06,0.003690992082867802,0.003239851666239714,1.0004181746909333,0.9540092571582397,0.974847727704578,737953.4446219103,657206.8505502889,2456.665609638893,2164.9921995559357,313541.27263879793,285532.2834500736,9,0.4780422351766849
2024-11-25 00:00:00+00:00,0,0,0,1235188606,24.0,2188878.0,17.46027747790019,879631,0.1779568195343017,10728,0.0020925413140392,92.285400390625,3220702.0,11941.0,1297282.0,92.28165435791016,0.1824335306882858,17.44076617558797,2326978.0,11510.0,939403.0,92.25848388671876,0.1967355459928512,17.810723802317742,2424860.1428571427,11867.714285714286,996108.7142857143,92.27304295131138,0.18753177140440255,17.158638982545767,2514539.7666666666,11943.466666666667,1031815.1333333333,92.23413314819337,0.1928130115071932,17.36984095334776,-5.934735953670378,-32.03723908638552,-6.79409209383145,-10.15827820115568,-6.362764436562374,-32.1943108745824,-9.545161939994241,-2.453886156286267,0.02917509888769043,0.004059347159413029,0.30026899776908234,0.2500590562090256,204.01509926367788,2.488401968095749,0.01219600924022773,7.976812550122774e-06,0.0038964407784595435,0.0032459959172302637,1.0004218590427418,0.9643355714638765,0.9726095243183647,736572.4628254652,628783.4408527301,2421.509688258481,2064.6303456957953,312053.40676273074,270405.2724530273,9,0.32489070135922904
2024-11-26 00:00:00+00:00,0,0,0,1235188606,21.0,2038559.0,17.16545820236206,840757,0.1662230044603347,10635,0.0019471960267149,92.28858184814452,2188878.0,10728.0,879631.0,92.285400390625,0.1779568195343017,17.46027747790019,2036705.0,10554.0,817010.0,92.26195526123048,0.1854363977909088,17.452914873758953,2425125.0,11879.285714285714,999501.1428571428,92.27684674944196,0.18478700092860625,17.11757374377478,2455882.0,11892.333333333334,1003727.3,92.23754323323568,0.19200200339158374,17.412163521446466,0.09102938324401233,-6.867399644932249,0.7674815235929611,-0.8668903803132011,2.9065739709428273,-4.419353115113045,-10.361176963887331,-6.5936304687133855,0.028859768729860846,0.0034474115147675732,0.29170648453370013,0.23840132630508484,191.66594584430237,2.4246679781815934,0.012649299798515149,8.42038409581374e-06,0.003977366856169843,0.003267251291584184,1.000426111915263,0.9874761898169374,0.9624222542706357,721072.0303304564,585485.5260487844,2318.8887401104453,2077.8058442590122,301003.0028608673,242738.2821802197,9,0.3025791584876675
2024-11-27 00:00:00+00:00,0,0,0,1235188606,21.0,2117386.0,17.138059973716736,884183,0.1578321009874344,9728,0.0020209023195969,92.2912368774414,2038559.0,10635.0,840757.0,92.28858184814452,0.1662230044603347,17.16545820236206,2058507.0,9980.0,838946.0,92.26600646972656,0.1797764301300048,17.171639045079548,2433536.285714286,11843.285714285714,1005963.5714285715,92.28045109340123,0.18165209676538188,17.112776733580095,2443616.1,11849.166666666666,999601.7666666667,92.24091618855795,0.19092285831769304,17.40564912716317,2.8602768899984365,3.8668000288438975,-2.525050100200399,-8.528443817583453,5.3921229733499,5.165107159381366,-12.20645505459277,-5.047979670529057,0.027345290730806937,0.0028768773381537827,0.2790727428351179,0.2409103347477656,217.6365505190667,2.394734580132642,0.01100223482894963,8.09396674944955e-06,0.003970554896767171,0.003286110068588981,1.0004286048586342,0.9958750417933021,0.9514423697927006,697544.3539606464,588692.3726460295,2242.9213644826623,2109.696286089625,287929.18158747465,243713.84800632,9,0.3142792894753443
2024-11-28 00:00:00+00:00,0,0,1,1235188606,20.0,2031522.0,17.28154118855794,826198,0.1521761566400528,9304,0.0019372932995354,92.29447174072266,2117386.0,9728.0,884183.0,92.2912368774414,0.1578321009874344,17.138059973716736,1908075.0,9990.0,784070.0,92.26856231689452,0.180519700050354,17.140429218610127,2451171.5714285714,11745.285714285714,1011981.8571428572,92.28415243966239,0.17760301913533885,17.13293558642978,2432462.1333333333,11745.4,994110.0333333333,92.24427490234375,0.18883888622124986,17.423053809269614,6.469714240792412,-4.055188803553056,-6.8668668668668715,-4.358552631578949,5.372989656535765,-6.558031538719922,-15.701080492818843,-3.5835196465083374,0.028080446012745952,0.0035050600584618508,0.26811405063840105,0.24393489954564898,218.32584631918323,2.458877340689108,0.011261209466484467,8.50669236260576e-06,0.003774370465964255,0.003306072095082082,1.000432303656361,1.0076915639667532,0.9405002470055521,675990.7084996095,593362.4061432617,2372.7825923942646,2156.834743401765,282058.7468550783,245763.13174084583,9,0.301534670916654
2024-11-29 00:00:00+00:00,0,0,0,1235188606,20.0,2182081.0,17.31368899345398,889679,0.1539843082427978,11781,0.0020792354062631,92.2998275756836,2031522.0,9304.0,826198.0,92.29447174072266,0.1521761566400528,17.28154118855794,2236798.0,14889.0,944579.0,92.27169036865234,0.2126815617084503,16.772030194600422,2443354.8571428573,11301.285714285714,1004139.0,92.28817204066685,0.16921769721167426,17.21031541483743,2420848.6666666665,11767.6,986993.8333333334,92.24765065511068,0.187432087957859,17.454383067552595,-2.4462199984084387,7.411142975562157,-20.87447108603667,26.622957867583843,-5.812113121295304,7.683509279857859,-27.598656411088562,1.1881963920418182,0.030493867532754848,0.005802985660929849,0.2704047913315693,0.24569298865485661,185.204634187744,2.452658259149357,0.013241839762611276,7.934481377626497e-06,0.003673553466803218,0.003349166717359529,1.0004392673988813,1.0092968184199553,0.9028213848299019,679575.2954105788,594785.543994458,2353.739896420166,2153.5473958580587,284935.9526697242,245587.2368822422,9,0.32388183649917807
2024-11-30 00:00:00+00:00,0,1,0,1235188606,20.0,2642951.0,16.681883653004963,1127211,0.1533355265855789,12698,0.0025158346354402,92.30341339111328,2182081.0,11781.0,889679.0,92.2998275756836,0.1539843082427978,17.31368899345398,3324356.0,14992.0,1411243.0,92.27603149414062,0.1939179599285125,16.672415892283123,2346011.285714286,10973.57142857143,963563.0,92.29208374023438,0.1634202067341123,17.21166795208341,2433917.933333333,11884.633333333333,993682.9666666667,92.25105133056641,0.18633129696051276,17.44064191870989,-20.497353472371792,21.12066417332812,-15.301494130202775,7.783719548425427,-20.12637086596709,26.69861826568909,-20.927630095682858,-0.4213297215946987,0.02967389963490774,0.0038849643860361383,0.2334950494518173,0.2445560191776473,208.12276557209228,2.3446796166116046,0.011264961693097661,6.311837541130131e-06,0.0035721915108878816,0.003389908872270655,1.0004447906996845,0.963882657498375,0.8770411058145763,566975.8979749416,595229.2807810863,1847.8251502007142,2103.2853526596837,236853.69977411753,246614.53425391464,9,0.39228783150457713
2024-12-01 00:00:00+00:00,0,1,0,1235188606,22.0,3166392.0,16.733303546905518,1343475,0.1762361377477646,11524,0.0030106075869362,92.30785369873048,2642951.0,12698.0,1127211.0,92.30341339111328,0.1533355265855789,16.681883653004963,3220702.0,11941.0,1297282.0,92.28165435791016,0.1824335306882858,17.44076617558797,2338252.714285714,10914.0,970162.0,92.2958265032087,0.1625348648854664,17.11060186227163,2446774.1666666665,11809.966666666667,999896.7333333333,92.2545160929362,0.18559074600537614,17.43294545438324,-1.6862783331087483,19.805172324420695,-3.4921698350221964,-9.245550480390607,3.560752403872103,19.18576025251706,-3.397069013102838,14.934967565657086,0.028390627587482342,0.004810556244971842,0.20532349677533288,0.24809238241795797,274.74117136659436,2.356865325469156,0.008577749062878682,5.284657825767527e-06,0.0037719181605736325,0.00343126884689737,1.000447787404043,0.9556471316971622,0.8757703085085833,491014.86331810703,607026.032247047,1757.204529427853,2073.820836263265,214452.0027541342,253135.2751217448,9,0.46998111254179176
