timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,session_session_length,ccu_playing,platform_platform_share,visits_visits_gained,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2021-06-02 00:00:00+00:00,1,0,0,2549475383,0.0,89.5096664428711,0.0,42599,1.2162493467330933,2224101,0.0,0.0,0.0,37829.0,2460048.0,89.56210327148438,1.1108829975128174,0.0,0.0,42786.0,1956377.0,90.25770568847656,1.2819756269454956,0.0,0.0,43268.57142857143,2300326.0,89.71480233328683,1.1713843856539046,0.0,0.0,40391.36363636364,2055500.9090909092,89.86588079279119,1.1290541074492715,0.0,0.0,0.0,-0.4370588510260398,12.609373760871279,13.68468347358407,-9.59115431894012,-5.126952403065987,9.484918704866585,-0.8287815870118842,-0.05854800936767601,0.0,0.0,0.0,0.0,0.019153348182772194,0.0,-0.16780580793108874,-0.09372059215199242,0.9983188451704745,0.0,1.0374918065709575,0.0,0.0,7022.900530019307,7022.900530019307,403922.51097468054,403922.51097468054,0,0.0
2021-06-03 00:00:00+00:00,1,0,0,2549475383,0.0,89.59516906738281,0.0,45244,1.2477902173995972,2213923,0.0,0.0,0.0,42599.0,2224101.0,89.5096664428711,1.2162493467330933,0.0,0.0,39955.0,2131938.0,90.48664855957033,1.135107159614563,0.0,0.0,44024.142857142855,2312038.1428571427,89.58744812011719,1.1874819653374808,0.0,0.0,40795.75,2068702.75,89.8433214823405,1.1389487832784653,0.0,0.0,0.0,13.237392066074328,6.209065940515046,3.845562112969514,-0.4576231025479549,9.927085458900354,2.5932898341301636,-0.9852055594706033,0.09552334167872711,0.0,0.0,0.0,0.0,0.02043611253141481,0.0,-0.07035991123744416,-0.08250475263262098,0.9971520046454025,0.0,1.042612260333,0.0,0.0,6841.0330044651755,6841.0330044651755,387830.8024205975,387830.8024205975,0,0.0
2021-06-04 00:00:00+00:00,1,0,0,2549475383,0.0,89.768310546875,0.0,66042,1.7871837615966797,2794690,0.0,0.0,0.0,45244.0,2213923.0,89.59516906738281,1.2477902173995972,0.0,0.0,39280.0,1940413.0,90.4614715576172,1.03309965133667,0.0,0.0,47847.28571428572,2434077.714285714,89.48842511858258,1.2952082668031966,0.0,0.0,42737.769230769234,2124547.923076923,89.83755141038161,1.1888130123798664,0.0,0.0,0.0,68.13136456211812,45.96852621342056,44.025524463091116,26.232484146919298,72.99238841909805,43.227902949999255,-0.7662499833431369,0.1932486776848208,0.0,0.0,0.0,0.0,0.023631235081087675,0.0,0.07387869698661181,-0.0672980507651509,0.9961138044579577,0.0,1.0894970473197791,0.0,0.0,9587.932929415721,9587.932929415721,422399.3615745376,422399.3615745376,0,0.0
2021-06-05 00:00:00+00:00,1,1,0,2549475383,0.0,89.93292236328125,0.0,57348,1.5029675960540771,3291513,0.0,0.0,0.0,66042.0,2794690.0,89.768310546875,1.7871837615966797,0.0,0.0,42744.0,2366480.0,89.3879165649414,1.065008282661438,0.0,0.0,49933.57142857143,2566225.285714286,89.56628308977399,1.3577738830021449,0.0,0.0,43781.357142857145,2207902.5714285714,89.84436362130302,1.211252625499453,0.0,0.0,0.0,34.16619876473892,-13.164349959116928,39.0889844832832,17.7773921257814,41.122620408001545,-15.903018573125483,0.6097085817453829,0.1833740831295838,0.0,0.0,0.0,0.0,0.017422985288836686,0.0,0.10714503696987178,-0.05111355624356289,0.9969048639188859,0.0,1.120966720251504,0.0,0.0,10005.203558511577,10005.203558511577,511828.5601670986,511828.5601670986,0,0.0
2021-06-06 00:00:00+00:00,1,1,0,2549475383,0.0,90.08541107177734,0.0,50147,1.359182596206665,2737563,0.0,0.0,0.0,57348.0,3291513.0,89.93292236328125,1.5029675960540771,0.0,0.0,42992.0,2321347.0,89.17677307128906,1.1032679080963137,0.0,0.0,50955.71428571428,2625684.714285714,89.69608851841518,1.3943331241607666,0.0,0.0,44205.73333333333,2243213.2666666666,89.86043345133463,1.2211146235466004,0.0,0.0,0.0,16.642631187197622,-12.556671549138587,17.92993464570356,-16.82964642703827,23.196060198282353,-9.566739843554062,1.0189177845243425,0.1695582713081567,0.0,0.0,0.0,0.0,0.018318110553762396,0.0,0.10712160382952629,-0.03550357818603634,0.9981711090564853,0.0,1.1418527771873463,0.0,0.0,9533.162866921593,9780.349317941173,478481.2893186394,511819.42034952505,0,0.0
2021-06-07 00:00:00+00:00,1,0,0,2549475383,0.0,90.0901107788086,0.0,57961,1.6712956428527832,2456476,0.0,0.0,0.0,50147.0,2737563.0,90.08541107177734,1.359182596206665,0.0,0.0,57481.0,2657955.0,89.41903686523438,1.5360753536224363,0.0,0.0,51024.28571428572,2596902.0,89.79195622035435,1.4136503083365304,0.0,0.0,45065.4375,2256542.1875,89.87478828430176,1.2492509372532368,0.0,0.0,0.0,0.8350585410831446,15.582188366203354,-7.5802261513080555,-10.26778196520044,8.802972387485086,22.963290400950733,0.7504821535772255,0.005216945757746672,0.0,0.0,0.0,0.0,0.023595173087311627,0.0,0.10975946698869928,-0.024171829223632604,0.9990783615124034,0.0,1.1315983572081707,0.0,0.0,9461.139638449573,10055.032437996739,423627.2962334857,497330.6142461262,0,0.0
2021-06-08 00:00:00+00:00,1,0,0,2549475383,0.0,90.08086395263672,0.0,50335,1.4665619134902954,2583204,0.0,0.0,0.0,57961.0,2456476.0,90.0901107788086,1.6712956428527832,0.0,0.0,37829.0,2460048.0,89.56210327148438,1.1108829975128174,0.0,0.0,52810.857142857145,2614495.714285714,89.8660648890904,1.4644615820475988,0.0,0.0,45375.41176470588,2275757.588235294,89.88691038243911,1.2620339358554167,0.0,0.0,0.0,33.05929313489651,-13.157122892979768,5.006243780609165,5.158934994683451,32.01767573847256,-12.250000784602166,0.5792189577994433,-0.010263974693713873,0.0,0.0,0.0,0.0,0.0194854841175981,0.0,0.10787773132324376,-0.01610249164057714,0.9997680920029398,0.0,1.1603979421163306,0.0,0.0,8650.920586533288,9819.273204130383,362008.78775211837,488012.36537293025,0,0.0
2021-06-09 00:00:00+00:00,1,0,0,2549475383,0.0,90.083740234375,0.0,45776,1.3384755849838257,2333358,0.0,0.0,0.0,50335.0,2583204.0,90.08086395263672,1.4665619134902954,0.0,0.0,42599.0,2224101.0,89.5096664428711,1.2162493467330933,0.0,0.0,53264.71428571428,2630103.8571428573,89.94807543073382,1.4819224732262748,0.0,0.0,45397.666666666664,2278957.611111111,89.89784537421332,1.2662806941403284,0.0,0.0,0.0,7.457921547454172,-9.05731598291447,4.912411801442462,-9.671942285626688,10.049439169610919,-8.733782551439296,0.6413539613292052,0.0031929997249990905,0.0,0.0,0.0,0.0,0.019618069915516644,0.0,0.08028602600097973,-0.010106837663368458,1.000558745944482,0.0,1.1702954013938787,0.0,0.0,8547.172205401688,9526.562172343673,336529.3416805103,473636.15875171014,0,0.0
2021-06-10 00:00:00+00:00,1,0,0,2549475383,0.0,90.05502319335938,0.0,38497,1.1069217920303345,2030044,0.0,0.0,0.0,45776.0,2333358.0,90.083740234375,1.3384755849838257,0.0,0.0,45244.0,2213923.0,89.59516906738281,1.2477902173995972,0.0,0.0,52300.857142857145,2603835.4285714286,90.0137688773019,1.4617984124592371,0.0,0.0,45034.47368421053,2265856.8947368423,89.90611789101048,1.2578933835029602,0.0,0.0,0.0,-14.912474582265055,-15.901345683327506,-8.305573409734668,-12.999034010211897,-11.289431781476333,-17.299814471870945,0.5132577244546743,-0.031878162408571775,0.0,0.0,0.0,0.0,0.018963619033075623,0.0,0.04132952008929109,-0.0061090569747138095,1.00119737108905,0.0,1.1621004066246423,0.0,0.0,8664.315231054148,9392.533981652194,345279.663508422,463820.3450143283,0,0.0
2021-06-11 00:00:00+00:00,1,0,0,2549475383,0.0,89.99049377441406,0.0,67262,1.8338828086853027,2864523,0.0,0.0,0.0,38497.0,2030044.0,90.05502319335938,1.1069217920303345,0.0,0.0,66042.0,2794690.0,89.768310546875,1.7871837615966797,0.0,0.0,52475.142857142855,2613811.5714285714,90.0455093383789,1.4684697049004691,0.0,0.0,46145.85,2295790.2,89.91033668518067,1.2866928547620773,0.0,0.0,0.0,1.847309288028831,74.72010806036835,2.4987744615681873,41.106448924259766,2.6129963852682847,65.67410831451464,0.24750741791341735,-0.07165554641717087,0.0,0.0,0.0,0.0,0.023481039083631347,0.0,0.0037702832903137137,-0.004030964786846283,1.0015034161608307,0.0,1.141274469245424,0.0,0.0,9631.194232033988,10405.753172239813,326557.51742465683,470878.7235973768,0,0.0
