timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,ratings_like_ratio,visits_visits_gained,platform_platform_share,ccu_playing,daily_rpv,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2021-04-26 00:00:00+00:00,0,0,0,1147304238,0.0,86.2345199584961,0,0.1440917700529098,4675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4675.0,0.0,86.2345199584961,0.1440917700529098,0.0,0.0,4675.0,0.0,86.2345199584961,0.1440917700529098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4675.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-04-27 00:00:00+00:00,0,0,0,1147304238,0.0,86.26446533203125,177533,0.1424735486507415,4647,0.0,0.0,0.0,0.0,4675.0,0.0,86.2345199584961,0.1440917700529098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4661.0,88766.5,86.24949264526367,0.14328265935182566,0.0,0.0,4661.0,88766.5,86.24949264526367,0.14328265935182566,0.0,0.0,0.0,0.0,-0.5989304812834217,0.0,inf,0.0,-1.1230491523381958,0.0,0.03472550615410963,0.0,0.0,0.0,0.0,0.026175267836020144,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,19.79898987322333,19.79898987322333,125534.78818439133,125534.78818439133,0,0.0
2021-04-28 00:00:00+00:00,0,0,0,1147304238,0.0,86.2958755493164,182469,0.1434116214513778,4820,0.0,0.0,0.0,0.0,4647.0,177533.0,86.26446533203125,0.1424735486507415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4714.0,120000.66666666667,86.26495361328125,0.14332564671834302,0.0,0.0,4714.0,120000.66666666667,86.26495361328125,0.14332564671834302,0.0,0.0,0.0,0.0,3.72283193458145,0.0,2.7803281643412836,0.0,0.6584189202277102,0.0,0.03641153650493223,0.0,0.0,0.0,0.0,0.02641530114539376,0.0,0.030677795410155678,0.0,1.0,0.0,1.0,0.0,0.0,92.86010984270911,92.86010984270911,103952.92696376247,103952.92696376247,0,0.0
2021-04-29 00:00:00+00:00,0,0,0,1147304238,0.0,86.31914520263672,180599,0.1409003734588623,4826,0.0,0.0,0.0,0.0,4820.0,182469.0,86.2958755493164,0.1434116214513778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4742.0,135150.25,86.27850151062012,0.14271932840347284,0.0,0.0,4742.0,135150.25,86.27850151062012,0.14271932840347284,0.0,0.0,0.0,0.0,0.12448132780082943,0.0,-1.0248316152332682,0.0,-1.751077051567207,0.0,0.02696496579031038,0.0,0.0,0.0,0.0,0.02672203765227021,0.0,0.02852859497069019,0.0,1.0,0.0,1.0,0.0,0.0,94.25850978382093,94.25850978382093,90123.13900205282,90123.13900205282,0,0.0
2021-04-30 00:00:00+00:00,0,0,0,1147304238,0.0,86.30670166015625,240112,0.1239869594573974,4485,0.0,0.0,0.0,0.0,4826.0,180599.0,86.31914520263672,0.1409003734588623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4690.6,156142.6,86.28414154052734,0.13897285461425776,0.0,0.0,4690.6,156142.6,86.28414154052734,0.13897285461425776,0.0,0.0,0.0,0.0,-7.065893079154584,0.0,32.95311712689439,0.0,-12.003810626096733,0.0,-0.014415738769490982,0.0,0.0,0.0,0.0,0.01867870544285399,0.0,0.019904327392582168,0.019904327392582168,1.0,0.0,1.0,0.0,0.0,140.97269239111532,140.97269239111532,91077.04941586546,91077.04941586546,0,0.0
2021-05-01 00:00:00+00:00,0,1,0,1147304238,0.0,86.33280181884766,252819,0.1395406424999237,5806,0.0,0.0,0.0,0.0,4485.0,240112.0,86.30670166015625,0.1239869594573974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4876.5,172255.33333333334,86.29225158691406,0.13906748592853543,0.0,0.0,4876.5,172255.33333333334,86.29225158691406,0.13906748592853543,0.0,0.0,0.0,0.0,29.453734671125975,0.0,5.292113680282529,0.0,12.544612038712533,0.0,0.030241172689216,0.0,0.0,0.0,0.0,0.022964955304168973,0.0,0.018325369698660228,0.018325369698660228,1.0,0.0,1.0,0.0,0.0,472.4949735182375,472.4949735182375,90519.30289759564,90519.30289759564,0,0.0
2021-05-02 00:00:00+00:00,0,1,0,1147304238,0.0,86.3510971069336,231159,0.1297032088041305,5434,0.0,0.0,0.0,0.0,5806.0,252819.0,86.33280181884766,0.1395406424999237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4956.142857142857,180670.14285714287,86.30065808977399,0.13772973205362044,0.0,0.0,4956.142857142857,180670.14285714287,86.30065808977399,0.13772973205362044,0.0,0.0,0.0,0.0,-6.407165001722359,0.0,-8.567394064528377,0.0,-7.04986985838093,0.0,0.0211915838481902,0.0,0.0,0.0,0.0,0.023507527253850146,0.0,0.017758233206612253,0.017758233206612253,1.0,0.0,1.0,0.0,0.0,480.04563275152236,480.04563275152236,85579.1055075723,85579.1055075723,0,0.0
2021-05-03 00:00:00+00:00,0,0,0,1147304238,0.0,86.37127685546875,178567,0.1330820173025131,4540,0.0,0.0,0.0,0.0,5434.0,231159.0,86.3510971069336,0.1297032088041305,0.0,0.0,4675.0,0.0,86.2345199584961,0.1440917700529098,0.0,0.0,4936.857142857143,206179.7142857143,86.32019478934151,0.1361569102321352,0.0,0.0,4904.125,180407.25,86.30948543548584,0.137148767709732,0.0,0.0,0.0,-2.887700534759363,-16.451969083548036,inf,-22.75143948537587,-7.640792216206361,2.605030769504757,0.1585871841560449,0.023369417657970182,0.0,0.0,0.0,0.0,0.025424488150172484,0.0,0.01587622506277735,0.01772371927897281,1.0001240808446676,0.0,0.992768017575659,0.0,0.0,468.1560904228417,468.1560904228417,79234.34510136914,79234.34510136914,0,0.0
2021-05-04 00:00:00+00:00,0,0,0,1147304238,0.0,86.37256622314453,161122,0.1129213571548461,3884,0.0,0.0,0.0,0.0,4540.0,178567.0,86.37127685546875,0.1330820173025131,0.0,0.0,4647.0,177533.0,86.26446533203125,0.1424735486507415,0.0,0.0,4827.857142857143,203835.2857142857,86.33563777378627,0.1319351685898644,0.0,0.0,4790.777777777777,178264.44444444444,86.31649441189236,0.13445683320363358,0.0,0.0,0.0,-16.41919517968582,-14.449339207048462,-9.2439152157627,-9.769442282168594,-20.742230242569025,-15.149049102433686,0.1253133497056913,0.0014928199775665618,0.0,0.0,0.0,0.0,0.024105807364559993,0.0,0.013526099068780984,0.01661198933919468,1.0002217810399314,0.0,0.9812455451040547,0.0,0.0,554.4386300073655,554.4386300073655,74395.200141056,74395.200141056,0,0.0
2021-05-05 00:00:00+00:00,0,0,0,1147304238,0.0,86.40463256835938,158506,0.1129409670829773,4004,0.0,0.0,0.0,0.0,3884.0,161122.0,86.37256622314453,0.1129213571548461,0.0,0.0,4820.0,182469.0,86.2958755493164,0.1434116214513778,0.0,0.0,4711.285714285715,200412.0,86.35117449079242,0.1275822179658072,0.0,0.0,4712.1,176288.6,86.32530822753907,0.13230524659156795,0.0,0.0,0.0,-16.92946058091286,3.0895983522142068,-13.132641709002623,-1.623614403992002,-21.246991045792807,0.017366004647212385,0.126028061423189,0.03712561362596567,0.0,0.0,0.0,0.0,0.025260714037865836,0.0,0.015238080705921022,0.016888982599431373,1.0002996370796056,0.0,0.9643020307400134,0.0,0.0,578.9199618446596,578.9199618446596,70418.21335295452,70418.21335295452,0,0.0
