timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,visits_visits_gained,ratings_like_ratio,ccu_playing,session_session_length,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2019-11-04 00:00:00+00:00,0,0,0,47545,4.3307366371154785,765008,94.10960388183594,21265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21265.0,765008.0,94.10960388183594,4.3307366371154785,0.0,0.0,21265.0,765008.0,94.10960388183594,4.3307366371154785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027797058596696247,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2019-11-05 00:00:00+00:00,0,0,0,47545,4.152836799621582,1042750,94.10780334472656,20694,0.0,0.0,0.0,0.0,0.0,21265.0,765008.0,94.10960388183594,4.3307366371154785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20979.5,903879.0,94.10870361328125,4.24178671836853,0.0,0.0,20979.5,903879.0,94.10870361328125,4.24178671836853,0.0,0.0,0.0,0.0,-2.685163414060665,0.0,36.30576412272812,0.0,-4.1078424388417245,0.0,-0.0019132341813277165,0.0,0.0,0.0,0.0,0.019845581543436543,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,403.75797205751866,403.75797205751866,196393.25162031408,196393.25162031408,0,0.0
2019-11-06 00:00:00+00:00,0,0,0,47545,4.42328405380249,975481,94.10359954833984,18386,0.0,0.0,0.0,0.0,0.0,20694.0,1042750.0,94.10780334472656,4.152836799621582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20115.0,927746.3333333334,94.10700225830078,4.302285830179851,0.0,0.0,20115.0,927746.3333333334,94.10700225830078,4.302285830179851,0.0,0.0,0.0,0.0,-11.152991205180241,0.0,-6.451114840565808,0.0,6.512349683607899,0.0,-0.004467000862107273,0.0,0.0,0.0,0.0,0.018848118161073193,0.0,-0.003002166748057743,0.0,1.0,0.0,1.0,0.0,0.0,1524.332968875239,1524.332968875239,144893.42097670733,144893.42097670733,0,0.0
2019-11-07 00:00:00+00:00,0,0,0,47545,4.25167179107666,868679,94.1009750366211,18377,0.0,0.0,0.0,0.0,0.0,18386.0,975481.0,94.10359954833984,4.42328405380249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19680.5,912979.5,94.10549545288086,4.289632320404053,0.0,0.0,19680.5,912979.5,94.10549545288086,4.289632320404053,0.0,0.0,0.0,0.0,-0.048950288262805675,0.0,-10.948649948076895,0.0,-3.879747731288097,0.0,-0.0027889599668262655,0.0,0.0,0.0,0.0,0.021155085877423218,0.0,-0.0030090332031355456,0.0,1.0,0.0,1.0,0.0,0.0,1517.9662929942372,1517.9662929942372,121935.66512031389,121935.66512031389,0,0.0
2019-11-08 00:00:00+00:00,0,0,0,47545,4.159427165985107,986906,94.09996032714844,21306,0.0,0.0,0.0,0.0,0.0,18377.0,868679.0,94.1009750366211,4.25167179107666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20005.6,927764.8,94.10438842773438,4.263591289520264,0.0,0.0,20005.6,927764.8,94.10438842773438,4.263591289520264,0.0,0.0,0.0,0.0,15.938401262447632,0.0,13.609975606639502,0.0,-2.169608324075112,0.0,-0.0010783198285291284,0.0,0.0,0.0,0.0,0.02158866032969672,0.0,-0.002611541748041819,-0.002611541748041819,1.0,0.0,1.0,0.0,0.0,1502.203814400696,1502.203814400696,110653.76316104211,110653.76316104211,0,0.0
2019-11-09 00:00:00+00:00,0,1,0,47545,3.3005731105804443,1727316,94.09716796875,33929,0.0,0.0,0.0,0.0,0.0,21306.0,986906.0,94.09996032714844,4.159427165985107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22326.166666666668,1061023.3333333333,94.10318501790364,4.1030882596969604,0.0,0.0,22326.166666666668,1061023.3333333333,94.10318501790364,4.1030882596969604,0.0,0.0,0.0,0.0,59.24622172158078,0.0,75.02335582112177,0.0,-20.648373469024417,0.0,-0.002967438443890469,0.0,0.0,0.0,0.0,0.019642601792259323,0.0,-0.0025238037109346356,-0.0025238037109346356,1.0,0.0,1.0,0.0,0.0,5840.845055868772,5840.845055868772,341090.0533264883,341090.0533264883,0,0.0
2019-11-10 00:00:00+00:00,0,1,0,47545,3.4744250774383545,1836891,94.0941925048828,35829,0.0,0.0,0.0,0.0,0.0,33929.0,1727316.0,94.09716796875,3.3005731105804443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24255.14285714286,1171861.5714285714,94.10190037318638,4.0132792336600165,0.0,0.0,24255.14285714286,1171861.5714285714,94.10190037318638,4.0132792336600165,0.0,0.0,0.0,0.0,5.599929264051395,0.0,6.343656864175395,0.0,5.2673266439880795,0.0,-0.003162118405297676,0.0,0.0,0.0,0.0,0.01950522948545696,0.0,-0.0025408608572771428,-0.0025408608572771428,1.0,0.0,1.0,0.0,0.0,7380.799627605206,7380.799627605206,427724.00630190526,427724.00630190526,0,0.0
2019-11-11 00:00:00+00:00,0,0,1,47545,3.4937877655029297,1215097,94.09185791015624,25640,0.0,0.0,0.0,0.0,0.0,35829.0,1836891.0,94.0941925048828,3.4744250774383545,0.0,0.0,21265.0,765008.0,94.10960388183594,4.3307366371154785,0.0,0.0,24880.14285714286,1236160.0,94.099365234375,3.893715109143938,0.0,0.0,24428.25,1177266.0,94.10064506530762,3.948342800140381,0.0,0.0,0.0,20.573712673406995,-28.43785760138435,58.83454813544433,-33.850348224255,-19.325785466603783,0.5572918578762742,-0.018856706380343535,-0.0024811252048784205,0.0,0.0,0.0,0.0,0.02110117867036239,0.0,-0.002516337803429013,-0.0025307791573637634,0.9999863993394336,0.0,0.9861644001644182,0.0,0.0,6850.811417009563,6850.811417009563,396290.4045015472,396290.4045015472,0,0.0
2019-11-12 00:00:00+00:00,0,0,0,47545,4.00173282623291,930042,94.09043884277344,19676,0.0,0.0,0.0,0.0,0.0,25640.0,1215097.0,94.09185791015624,3.4937877655029297,0.0,0.0,20694.0,1042750.0,94.10780334472656,4.152836799621582,0.0,0.0,24734.714285714286,1220058.857142857,94.09688459123883,3.872128827231271,0.0,0.0,23900.222222222223,1149796.6666666667,94.0995110405816,3.954275025261773,0.0,0.0,0.0,-4.9193002802744745,-23.260530421216853,-10.808726923999046,-23.459443978546567,-3.6385723947168103,14.538520792400277,-0.01845171317995664,-0.0015081723480858678,0.0,0.0,0.0,0.0,0.021156011066155007,0.0,-0.0022672925676616596,-0.0024519602457731275,0.9999720885973399,0.0,0.9792259775797805,0.0,0.0,6601.229805456287,6601.229805456287,379745.18111030717,379745.18111030717,0,0.0
2019-11-13 00:00:00+00:00,0,0,0,47545,4.122213363647461,929952,94.08868408203124,17901,0.0,0.0,0.0,0.0,0.0,19676.0,930042.0,94.09043884277344,4.00173282623291,0.0,0.0,18386.0,975481.0,94.10359954833984,4.42328405380249,0.0,0.0,24665.428571428572,1213554.7142857143,94.09475381033761,3.8291187286376953,0.0,0.0,23300.3,1127812.2,94.09842834472656,3.971068859100342,0.0,0.0,0.0,-2.6378766452735736,-9.021142508639969,-4.667338471994842,-0.009676982329831496,-6.806496858283673,3.0107091764036253,-0.015850048648724524,-0.00186497242842254,0.0,0.0,0.0,0.0,0.019249359913888122,0.0,-0.0021866389683262754,-0.002373805190573965,0.9999609500981729,0.0,0.9642539236917675,0.0,0.0,6506.419736605448,6506.419736605448,364714.45913627645,364714.45913627645,0,0.0
