timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,visits_visits_gained,platform_platform_share,daily_Estimated Revenue,ccu_playing,session_session_length,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-07-12 00:00:00+00:00,1,0,0,3808223175,0.0,2270.0,0.0005365165416151,1751.0,37.0,43.97414546542697,0.0003187244996652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751.0,37.0,2270.0,0.0,0.0005365165416151,43.97414546542697,1751.0,37.0,2270.0,0.0,0.0005365165416151,43.97414546542697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.078947368421055,0.7710259797446058,0.016292382210479964,0.025099398096704893,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-07-13 00:00:00+00:00,1,1,0,3808223175,0.0,3375.0,0.0004512804152909,12166.0,30.0,12.90160083770752,0.0022143527699416,0.0,1751.0,37.0,2270.0,0.0,0.0005365165416151,43.97414546542697,0.0,0.0,0.0,0.0,0.0,0.0,6958.5,33.5,2822.5,0.0,0.000493898478453,28.437873151567246,6958.5,33.5,2822.5,0.0,0.000493898478453,28.437873151567246,0.0,594.8029697315819,0.0,-18.918918918918916,0.0,48.67841409691629,0.0,-15.886952165092582,0.0,0.0,1.0583483690533726,1.0583483690533726,392.4516129032258,3.6036729857819907,0.008886255924170616,0.0010603764968938538,0.0,0.0,0.0,1.0,1.0,7364.517126057893,7364.517126057893,4.949747468305833,4.949747468305833,781.352993211135,781.352993211135,2,1.0
2024-07-14 00:00:00+00:00,1,1,0,3808223175,0.0,2696.0,0.000451773405075,9464.0,26.0,12.236517985661823,0.0017216097675963,0.0,12166.0,30.0,3375.0,0.0,0.0004512804152909,12.90160083770752,0.0,0.0,0.0,0.0,0.0,0.0,7793.666666666667,31.0,2780.3333333333335,0.0,0.00047985678732700006,23.03742142959877,7793.666666666667,31.0,2780.3333333333335,0.0,0.00047985678732700006,23.03742142959877,0.0,-22.209436133486772,0.0,-13.33333333333333,0.0,-20.118518518518513,0.0,0.10924245045782488,0.0,0.0,0.6934707719772485,0.6934707719772485,350.51851851851853,3.5090841675936226,0.0096403411197627,0.0012928175367841336,-0.0,0.0,0.0,1.0,1.0,5404.680039866683,5404.680039866683,5.5677643628300215,5.5677643628300215,557.3063191220186,557.3063191220186,2,0.7779056386651323
2024-07-15 00:00:00+00:00,1,0,0,3808223175,0.0,2462.0,0.0003485909837763,8670.0,25.0,12.884780883789062,0.0015764534833409,0.0,9464.0,26.0,2696.0,0.0,0.000451773405075,12.236517985661823,0.0,0.0,0.0,0.0,0.0,0.0,8012.75,29.5,2700.75,0.0,0.00044704033643932497,20.499261293146343,8012.75,29.5,2700.75,0.0,0.00044704033643932497,20.499261293146343,0.0,-8.38968723584108,0.0,-3.8461538461538436,0.0,-8.67952522255193,0.0,-22.839419084788858,0.0,0.0,0.5534432845848426,0.5534432845848426,333.46153846153845,3.520097442143727,0.010150223304912708,0.0014859625053383766,0.0,0.0,0.0,1.0,1.0,4434.602678557198,4434.602678557198,5.446711546122731,5.446711546122731,482.0728679359584,482.0728679359584,2,0.7126417885911557
2024-07-16 00:00:00+00:00,1,0,0,3808223175,0.0,2287.0,0.0003713691548909,8068.0,14.0,12.468927105267843,0.0014663801504082,0.0,8670.0,25.0,2462.0,0.0,0.0003485909837763,12.884780883789062,0.0,0.0,0.0,0.0,0.0,0.0,8023.8,26.4,2618.0,0.0,0.00043190610012963995,18.893194455570644,8023.8,26.4,2618.0,0.0,0.00043190610012963995,18.893194455570644,0.0,-6.943483275663209,0.0,-43.99999999999999,0.0,-7.108042242079615,0.0,6.534354637587914,0.0,0.0,0.47864578608734737,0.47864578608734737,537.8666666666667,3.5262237762237763,0.006118881118881119,0.0015452877810469504,0.0,0.0,0.0,1.0,1.0,3840.558058407658,3840.558058407658,8.384509526501834,8.384509526501834,456.6546835410757,456.6546835410757,2,0.6631596251849416
2024-07-17 00:00:00+00:00,1,0,0,3808223175,0.0,2167.0,0.0004519432550296,7024.0,25.0,11.471768736839294,0.0012761113283913,0.0,8068.0,14.0,2287.0,0.0,0.0003713691548909,12.468927105267843,0.0,0.0,0.0,0.0,0.0,0.0,7857.166666666667,26.166666666666668,2542.8333333333335,0.0,0.00043524562594629996,17.65629016911542,7857.166666666667,26.166666666666668,2542.8333333333335,0.0,0.00043524562594629996,17.65629016911542,0.0,-12.940009915716411,0.0,78.57142857142858,0.0,-5.24704853519895,0.0,21.696497697115124,0.0,0.0,0.4402686579100801,0.4402686579100801,270.15384615384613,3.2398523985239853,0.011531365313653136,0.0016329919910091522,0.0,0.0,0.0,1.0,1.0,3459.264223309151,3459.264223309151,7.5210814825174355,7.5210814825174355,448.02563170723465,448.02563170723465,2,0.5773467039289825
2024-07-18 00:00:00+00:00,1,0,0,3808223175,0.0,2221.0,0.0004367994260974,7570.0,28.0,12.129745602607729,0.001374610970372,0.0,7024.0,25.0,2167.0,0.0,0.0004519432550296,11.471768736839294,0.0,0.0,0.0,0.0,0.0,0.0,7816.142857142857,26.428571428571427,2496.8571428571427,0.0,0.00043546759739645716,16.866783802471463,7816.142857142857,26.428571428571427,2496.8571428571427,0.0,0.00043546759739645716,16.866783802471463,0.0,7.773348519362178,0.0,12.00000000000001,0.0,2.4919243193354923,0.0,-3.350825300226712,0.0,0.0,0.4042564913808868,0.4042564913808868,261.0344827586207,3.4068406840684067,0.012601260126012601,0.001602132558791141,0.0,0.0,0.0,1.0,1.0,3159.7264875603514,3159.7264875603514,6.900655593423542,6.900655593423542,426.6956091374071,426.6956091374071,2,0.6222258753904324
2024-07-19 00:00:00+00:00,1,0,0,3808223175,0.0,2186.0,0.0003174435405526,8336.0,16.0,13.51610513528188,0.0015131548515369,0.0,7570.0,28.0,2221.0,0.0,0.0004367994260974,12.129745602607729,1751.0,37.0,2270.0,0.0,0.0005365165416151,43.97414546542697,8756.857142857143,23.428571428571427,2484.8571428571427,0.0,0.00040417145438752857,12.515635183879308,7881.125,25.125,2458.0,0.0,0.000420714590290975,16.447948969072765,376.0708166761851,10.118890356671063,-56.75675675675676,-42.85714285714286,-3.7004405286343633,-1.5758667266996818,-40.83247841772308,-27.32510127387058,0.0,0.0,0.371914738163483,0.371914738163483,490.3529411764706,3.8116140832190215,0.007315957933241884,0.0016212192797507353,0.0,0.0,0.0,1.1111176567884842,0.9606784830257376,2931.10654080868,2931.10654080868,7.376361859732363,7.376361859732363,410.04668723730197,410.04668723730197,2,0.685188229492027
2024-07-20 00:00:00+00:00,1,1,0,3808223175,0.0,2165.0,0.0003819355333689,7050.0,18.0,11.826869169871012,0.0012793406035656,0.0,8336.0,16.0,2186.0,0.0,0.0003174435405526,13.51610513528188,12166.0,30.0,3375.0,0.0,0.0004512804152909,12.90160083770752,8026.0,21.714285714285715,2312.0,0.0,0.0003942650426843857,12.362102088474092,7788.777777777777,24.333333333333332,2425.4444444444443,0.0,0.00041640580618852225,15.934495658050347,-42.05161926680914,-15.427063339731284,-40.0,12.5,-35.851851851851855,-0.9606587374199504,-15.36625113174911,20.316051384770194,0.0,0.0,0.3538116388063331,0.3538116388063331,371.05263157894734,3.2548476454293627,0.008310249307479225,0.0016773321755596386,0.0,0.0,0.0,1.0304569252057805,0.9468288790043609,2755.7602298539045,2755.7602298539045,7.297259759663212,7.297259759663212,395.80270056908125,395.80270056908125,2,0.5794838073319086
2024-07-21 00:00:00+00:00,1,1,0,3808223175,0.0,1825.0,0.0003998973406851,7587.0,20.0,14.03139611085256,0.0013761698456335,0.0,7050.0,18.0,2165.0,0.0,0.0003819355333689,11.826869169871012,9464.0,26.0,2696.0,0.0,0.000451773405075,12.236517985661823,7757.857142857143,20.857142857142858,2187.5714285714284,0.0,0.00038685417634297143,12.618513249215626,7768.6,23.9,2365.4,0.0,0.00041475495963818004,15.744185703330569,-19.833051563820792,7.617021276595737,-23.076923076923073,11.111111111111116,-32.30712166172107,-15.704387990762125,-11.482761890618132,4.70283745473119,0.0,0.0,0.3345440704365317,0.3345440704365317,361.2857142857143,4.1549835706462215,0.01095290251916758,0.0018491560504550026,0.0,0.0,0.0,0.998617143739817,0.9327294764128958,2598.9390655932407,2598.9390655932407,7.01506315802724,7.01506315802724,418.69617730388813,418.69617730388813,2,0.6236232122308072
