timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,session_session_length,visits_visits_gained,ratings_like_ratio,daily_rpv,sort_sort_position,platform_platform_share,ccu_playing,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-23 00:00:00+00:00,1,0,0,7974428829,139469,8.714711380004882,369918,98.3603286743164,0.0187383698305697,499.0,0.070289708673954,8630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139469.0,8630.0,369918.0,98.3603286743164,0.070289708673954,8.714711380004882,139469.0,8630.0,369918.0,98.3603286743164,0.070289708673954,8.714711380004882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.15907774301935,0.37702578131969433,0.02332943157826443,6.248448684308369e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-07-24 00:00:00+00:00,1,0,0,7974428829,84492,8.976862271626791,1796149,98.30874633789062,0.0099231179195237,486.0,0.0568786896765232,7422,139469.0,8630.0,369918.0,98.3603286743164,0.070289708673954,8.714711380004882,0.0,0.0,0.0,0.0,0.0,0.0,111980.5,8026.0,1083033.5,98.33453750610352,0.0635841991752386,8.845786825815836,111980.5,8026.0,1083033.5,98.33453750610352,0.0635841991752386,8.845786825815836,0.0,-39.41879557464383,0.0,-13.997682502896868,0.0,385.5532847820328,0.0,-19.07963377631735,0.0,-0.052442216410819587,0.34715516995631224,0.34715516995631224,11.382459921864475,0.0470406146479971,0.004132171589232525,0.00010624385773527737,0.0,0.0,1.0,1.0,1.0,38874.60950929282,38874.60950929282,854.1849916733494,854.1849916733494,1008497.6116384709,1008497.6116384709,1,0.6058120442535617
2025-07-25 00:00:00+00:00,1,0,0,7974428829,152936,8.070512572924295,1580968,98.29279327392578,0.014900871561883,396.0,0.049855213612318,6829,84492.0,7422.0,1796149.0,98.30874633789062,0.0568786896765232,8.976862271626791,0.0,0.0,0.0,0.0,0.0,0.0,125632.33333333333,7627.0,1249011.6666666667,98.32062276204427,0.05900787065426507,8.58736207485199,125632.33333333333,7627.0,1249011.6666666667,98.32062276204427,0.05900787065426507,8.58736207485199,0.0,81.00648582114283,0.0,-7.989760172460258,0.0,-11.980130824335845,0.0,-12.348167836053648,0.0,-0.01622751236193265,0.2886142264868964,0.2886142264868964,22.391800878477305,0.09673560961663386,0.004319502785949629,5.277017708549465e-05,-0.03376770019530815,0.0,1.0,1.0,1.0,36259.27870674393,36259.27870674393,917.8338629621376,917.8338629621376,768882.2873303386,768882.2873303386,2,1.0
2025-07-26 00:00:00+00:00,1,1,0,7974428829,170045,9.160001436869305,1956393,98.31788635253906,0.0141421144560168,346.0,0.0904577523469924,14307,152936.0,6829.0,1580968.0,98.29279327392578,0.049855213612318,8.070512572924295,0.0,0.0,0.0,0.0,0.0,0.0,136735.5,9297.0,1425857.0,98.31993865966797,0.0668703410774469,8.730521915356318,136735.5,9297.0,1425857.0,98.31993865966797,0.0668703410774469,8.730521915356318,0.0,11.187032484176385,0.0,109.50358764094305,0.0,23.74652744394574,0.0,81.44090816741081,0.0,0.025528909879835027,0.27065584074917004,0.27065584074917004,11.884610008386916,0.08691756364004388,0.007312944120662811,5.386778540435708e-05,-0.014328002929698878,0.0,1.0,1.0,1.0,37008.26171275814,37008.26171275814,3423.0414351372765,3423.0414351372765,720567.1855332667,720567.1855332667,3,1.0
2025-07-27 00:00:00+00:00,1,1,0,7974428829,182509,8.488626579443613,3244567,98.29774475097656,0.0124145927489329,288.0,0.0881314128637313,12042,170045.0,14307.0,1956393.0,98.31788635253906,0.0904577523469924,9.160001436869305,0.0,0.0,0.0,0.0,0.0,0.0,145890.2,9846.0,1789599.0,98.31549987792968,0.07112255543470378,8.682142848173777,145890.2,9846.0,1789599.0,98.31549987792968,0.07112255543470378,8.682142848173777,0.0,7.3298244582316485,0.0,-15.831411197316003,0.0,65.84433700181916,0.0,-2.5717414183997755,0.0,-0.02048620277522728,0.260672821062107,0.260672821062107,15.154778709623848,0.05625063182525378,0.0037114340029242724,4.6510473834001495e-05,-0.01160278320312115,-0.01160278320312115,1.0,1.0,1.0,38029.609999315006,38029.609999315006,3208.5689177575723,3208.5689177575723,1025160.4823004543,1025160.4823004543,4,1.0
2025-07-28 00:00:00+00:00,1,0,0,7974428829,202196,8.725798785686493,2963517,98.29036712646484,0.0113859658679994,243.0,0.0980373248457908,13188,182509.0,12042.0,3244567.0,98.29774475097656,0.0881314128637313,8.488626579443613,0.0,0.0,0.0,0.0,0.0,0.0,155274.5,10403.0,1985252.0,98.31131108601888,0.07560835033655161,8.689418837759229,155274.5,10403.0,1985252.0,98.31131108601888,0.07560835033655161,8.689418837759229,0.0,10.78686530527262,0.0,9.516691579471859,0.0,-8.662172795322153,0.0,11.23993325441861,0.0,-0.007505385327410963,0.26439318785515903,0.26439318785515903,15.330654333156419,0.06822836912075446,0.004450116381948752,4.315493694607978e-05,-0.010220554896756013,-0.010220554896756013,1.0,1.0,1.0,41053.52004761589,41053.52004761589,3177.6446623245965,3177.6446623245965,1034622.5350486041,1034622.5350486041,5,1.0
2025-07-29 00:00:00+00:00,1,0,0,7974428829,218281,8.278678238391876,2759419,98.28910064697266,0.0105882063575907,215.0,0.0852622911334037,11443,202196.0,13188.0,2963517.0,98.29036712646484,0.0980373248457908,8.725798785686493,0.0,0.0,0.0,0.0,0.0,0.0,164275.42857142858,10551.57142857143,2095847.2857142857,98.30813816615513,0.07698748473610191,8.630741609278179,164275.42857142858,10551.57142857143,2095847.2857142857,98.30813816615513,0.07698748473610191,8.630741609278179,0.0,7.95515242635858,0.0,-13.231725811343642,0.0,-6.887019713401344,0.0,-13.030785705833747,0.0,-0.001288508252861309,0.2702949237124004,0.2702949237124004,19.073837818944426,0.07910394213276703,0.004146885939798943,3.792652732883095e-05,-0.008767536708294232,-0.008767536708294232,1.0,1.0,1.0,44402.814433536165,44402.814433536165,2927.291515897865,2927.291515897865,988764.7405968577,988764.7405968577,6,1.0
2025-07-30 00:00:00+00:00,1,0,0,7974428829,235166,7.750948746999104,2576558,98.27037048339844,0.0100654656063893,191.0,0.0720945671200752,9515,218281.0,11443.0,2759419.0,98.28910064697266,0.0852622911334037,8.278678238391876,139469.0,8630.0,369918.0,98.3603286743164,0.070289708673954,8.714711380004882,177946.42857142858,10678.0,2411081.5714285714,98.29528699602399,0.07724532165697637,8.493061233134496,173136.75,10422.0,2155936.125,98.30341720581055,0.07637587003409857,8.520767501493294,68.61524783285175,7.735441930355824,10.254924681344146,-16.84872848029363,596.521391227245,-6.626793538784792,2.567742106448634,-15.443783926385368,-0.09145779821032596,-0.01905619590669705,0.27808665531788634,0.27808665531788634,24.71269440941572,0.09127134290346156,0.003692909807227391,3.2959338457347775e-05,-0.005358287266316181,-0.00899233136857734,0.9999172947389048,1.0277796514687296,1.0113838522885517,48147.01972010906,48147.01972010906,2734.81218994755,2734.81218994755,931061.7376691804,931061.7376691804,7,1.0
2025-07-31 00:00:00+00:00,1,0,0,7974428829,245110,8.680738806724548,2570057,98.2578125,0.0094855363594061,180.0,0.0896456763148307,11970,235166.0,9515.0,2576558.0,98.27037048339844,0.0720945671200752,7.750948746999104,84492.0,7422.0,1796149.0,98.30874633789062,0.0568786896765232,8.976862271626791,200891.85714285713,11327.714285714286,2521639.8571428573,98.2880107334682,0.08192631974816314,8.450757881005606,181133.77777777778,10594.0,2201949.5555555555,98.29835001627605,0.07785029295417992,8.538542090963434,190.0984708611466,4.228502419567448,61.277283751010515,25.801366263794012,43.087071284175195,-0.25231335758791884,57.60854693499056,24.34456561133618,-0.0518100777275321,-0.012779012978847426,0.2817189724280255,0.2817189724280255,20.475315345418093,0.09537138850562905,0.004657482438139528,3.541554155759859e-05,-0.007450648716518115,-0.009334945678708264,0.9998948173310525,1.1090800380110184,1.0523572441324305,51028.82174756188,51028.82174756188,2609.703814611919,2609.703814611919,881800.1965048703,881800.1965048703,8,1.0
2025-08-01 00:00:00+00:00,1,0,0,7974428829,249750,7.997183005015056,2609954,98.25695037841795,0.0087379656419208,174.0,0.0694284364581108,10130,245110.0,11970.0,2570057.0,98.2578125,0.0896456763148307,8.680738806724548,152936.0,6829.0,1580968.0,98.29279327392578,0.049855213612318,8.070512572924295,214722.42857142858,11799.285714285714,2668637.8571428573,98.28289031982422,0.08472249444041927,8.440282228447142,187995.4,10547.6,2242750.0,98.29421005249023,0.077008107304573,8.484406182368597,63.30360412198566,1.8930276202521412,48.33797042026651,-15.371762740183792,65.08582083887846,1.5523780211878613,39.260132346432755,-22.552387006059348,-0.03646543588189388,-0.0008774076687756427,0.28073663946764515,0.28073663946764515,24.65205803968019,0.0956913050225004,0.0038812929724842,3.20206245621241e-05,-0.010095323835093768,-0.00904721346768451,0.9998848382558854,1.1421685241842545,1.1001762983907042,52777.19683137574,52777.19683137574,2464.823599728341,2464.823599728341,841321.285998399,841321.285998399,9,1.0
