timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_Estimated Revenue,visits_visits_gained,session_session_length,daily_rpv,ccu_playing,platform_platform_share,ratings_like_ratio,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-07-12 00:00:00+00:00,1,0,0,5800312217,0.0,39786.0,12833,47.89364115397135,0.0119299185475402,197,0.002765123732388,97.65858459472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39786.0,197.0,12833.0,97.65858459472656,0.002765123732388,47.89364115397135,39786.0,197.0,12833.0,97.65858459472656,0.002765123732388,47.89364115397135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.93939393939394,3.1000467508181395,0.01534985195574256,0.001203751002939939,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-07-13 00:00:00+00:00,1,1,0,5800312217,0.0,121571.0,22957,12.740100582440697,0.0362883724584348,149,0.0024538370780646,97.6627197265625,39786.0,197.0,12833.0,97.65858459472656,0.002765123732388,47.89364115397135,0.0,0.0,0.0,0.0,0.0,0.0,80678.5,173.0,17895.0,97.66065216064453,0.0026094804052263,30.316870868206024,80678.5,173.0,17895.0,97.66065216064453,0.0026094804052263,30.316870868206024,0.0,205.5622580807319,0.0,-24.365482233502533,0.0,78.8903607885919,0.0,-11.257603074946976,0.0,0.004234273774383901,0.7168047013682926,0.7168047013682926,810.4733333333334,5.295365449952087,0.006490112379127101,0.00010479469435758807,0.0,0.0,1.0,1.0,1.0,57830.72809934179,57830.72809934179,33.94112549695428,33.94112549695428,7158.749052732607,7158.749052732607,2,1.0
2024-07-14 00:00:00+00:00,1,1,0,5800312217,0.0,124504.0,23378,12.718261321385702,0.0369089315991492,177,0.0025412254035472,97.66020965576172,121571.0,149.0,22957.0,97.6627197265625,0.0024538370780646,12.740100582440697,0.0,0.0,0.0,0.0,0.0,0.0,95287.0,174.33333333333334,19722.666666666668,97.66050465901692,0.0025867287379999332,24.450667685932583,95287.0,174.33333333333334,19722.666666666668,97.66050465901692,0.0025867287379999332,24.450667685932583,0.0,2.412581947997472,0.0,18.791946308724828,0.0,1.8338633096659063,0.0,3.5612928936392674,0.0,-0.0025701422280755004,0.5046611040604855,0.5046611040604855,699.4606741573034,5.325463022370504,0.007570896958809188,0.00010215060697470544,0.0008125305175789911,0.0,1.0,1.0,1.0,48087.64262261148,48087.64262261148,24.11085509336683,24.11085509336683,5970.338376786807,5970.338376786807,3,1.0
2024-07-15 00:00:00+00:00,1,0,0,5800312217,0.0,112761.0,20666,13.12449578444163,0.0332073187903903,167,0.0024819676764309,97.67035675048828,124504.0,177.0,23378.0,97.66020965576172,0.0025412254035472,12.718261321385702,0.0,0.0,0.0,0.0,0.0,0.0,99655.5,172.5,19958.5,97.66296768188477,0.002560538472607675,21.619124710559845,99655.5,172.5,19958.5,97.66296768188477,0.002560538472607675,21.619124710559845,0.0,-9.431825483518598,0.0,-5.649717514124298,0.0,-11.600650183933613,0.0,-2.3318563962718253,0.0,0.01039020370969812,0.4036279178268844,0.4036279178268844,671.1964285714286,5.456089417912614,0.008080514830405961,0.00011639112275803577,0.0032806396484207473,0.0,1.0,1.0,1.0,40223.741964997076,40223.741964997076,20.024984394500787,20.024984394500787,4897.5262122830945,4897.5262122830945,3,0.905681745164814
2024-07-16 00:00:00+00:00,1,0,0,5800312217,0.0,109609.0,18822,13.920541604359943,0.0320991005798259,155,0.0022139314096421,97.6705551147461,112761.0,167.0,20666.0,97.67035675048828,0.0024819676764309,13.12449578444163,0.0,0.0,0.0,0.0,0.0,0.0,101646.2,169.0,19731.2,97.66448516845703,0.0024912170600145597,20.079408089319863,101646.2,169.0,19731.2,97.66448516845703,0.0024912170600145597,20.079408089319863,0.0,-2.795292698716756,0.0,-7.185628742514972,0.0,-8.922868479628377,0.0,-10.799345589151244,0.0,0.00020309566219900432,0.345492862646189,0.345492862646189,702.6217948717949,5.823141900865962,0.008234606598310577,0.0001270006532648476,0.003157806396479132,0.003157806396479132,1.0,1.0,1.0,35118.036615107056,35118.036615107056,19.026297590440446,19.026297590440446,4271.72666494475,4271.72666494475,3,0.8803652894686115
2024-07-17 00:00:00+00:00,1,0,0,5800312217,0.0,117068.0,20035,14.00319242477417,0.0340916519071159,261,0.0040966472588479,97.67396545410156,109609.0,155.0,18822.0,97.6705551147461,0.0022139314096421,13.920541604359943,0.0,0.0,0.0,0.0,0.0,0.0,104216.5,184.33333333333334,19781.833333333332,97.66606521606445,0.0027587887598201164,19.06670547856225,104216.5,184.33333333333334,19781.833333333332,97.66606521606445,0.0027587887598201164,19.06670547856225,0.0,6.805098121504627,0.0,68.38709677419355,0.0,6.444586122622464,0.0,85.03948410534346,0.0,0.0034916760240255584,0.30739173434445094,0.30739173434445094,446.82442748091603,5.842882810940307,0.013026552206029147,0.00011961486324111567,0.0031587873186439807,0.0031587873186439807,1.0,1.0,1.0,32035.290682308474,32035.290682308474,41.234289937704354,41.234289937704354,3822.7609612251017,3822.7609612251017,3,0.9402750112446187
2024-07-18 00:00:00+00:00,1,0,0,5800312217,0.0,181037.0,28511,15.33029596010844,0.0523375776810664,242,0.0038875148165971,97.67311096191406,117068.0,261.0,20035.0,97.67396545410156,0.0040966472588479,14.00319242477417,0.0,0.0,0.0,0.0,0.0,0.0,115190.85714285714,192.57142857142858,21028.85714285714,97.66707175118583,0.0029200353393596854,18.532932690211705,115190.85714285714,192.57142857142858,21028.85714285714,97.66707175118583,0.0029200353393596854,18.532932690211705,0.0,54.64260088153894,0.0,-7.279693486590033,0.0,42.30596456201647,0.0,-5.10496581806299,0.0,-0.0008748412983261566,0.35775493487418025,0.35775493487418025,745.0082304526749,6.349501964085297,0.008487654320987654,8.467998961603885e-05,0.002729143415177726,0.002729143415177726,1.0,1.0,1.0,41210.09759524386,41210.09759524386,43.49657895688327,43.49657895688327,4802.43651454035,4802.43651454035,4,1.0
2024-07-19 00:00:00+00:00,1,0,0,5800312217,0.0,171372.0,26524,15.50005610783895,0.0491555595028707,241,0.0038645300082862,97.67517852783205,181037.0,242.0,28511.0,97.67311096191406,0.0038875148165971,15.33029596010844,39786.0,197.0,12833.0,97.65858459472656,0.002765123732388,47.89364115397135,133988.85714285713,198.85714285714286,22984.714285714286,97.66944231305804,0.003077093378773714,13.905277683621362,122213.5,198.625,21715.75,97.6680850982666,0.0030380971729755,18.15382311741511,330.73442919619964,-5.338687671580944,22.33502538071066,-0.4132231404958664,106.68588794514142,-6.969239942478344,39.75974973636125,-0.5912468349386191,0.016991781290243146,0.0021168220174727637,0.35195762960727234,0.35195762960727234,708.1487603305785,6.460772855796418,0.009085768143261074,9.044631364239962e-05,0.0023852757045302415,0.0024949936639755152,1.0000138961953648,1.0963507071056564,1.0128357335456857,43013.97376600838,43013.97376600838,43.758876650506984,43.758876650506984,4852.133543975415,4852.133543975415,4,0.9466131232841906
2024-07-20 00:00:00+00:00,1,1,0,5800312217,0.0,155326.0,23705,15.654675126075745,0.0442331430962532,241,0.0035647314507514,97.67428588867188,171372.0,241.0,26524.0,97.67517852783205,0.0038645300082862,15.50005610783895,121571.0,149.0,22957.0,97.6627197265625,0.0024538370780646,12.740100582440697,138811.0,212.0,23091.571428571428,97.6710946219308,0.0032357925748718284,14.321645475569225,125892.66666666667,203.33333333333334,21936.777777777777,97.6687740749783,0.0030966120927283774,17.876140007266294,27.76566779906393,-9.363256541325304,61.74496644295302,0.0,3.2582654528030774,-10.62811039058965,45.27172494935927,-7.757697750877379,0.011842965403552341,-0.0009138853633294808,0.33141194390935447,0.33141194390935447,641.8429752066115,6.5521808824770105,0.010166202649118366,0.0001007852796106005,0.0019438607352132535,0.002159881591793587,1.000023759353739,1.1026138668389474,1.044946050062351,41722.3333839324,41722.3333839324,43.301270189221924,43.301270189221924,4586.935735809304,4586.935735809304,4,0.8579793080972398
2024-07-21 00:00:00+00:00,1,1,0,5800312217,0.0,149244.0,24531,14.695202549298603,0.0421946092577572,228,0.0033277170732617,97.6790008544922,155326.0,241.0,23705.0,97.67428588867188,0.0035647314507514,15.654675126075745,124504.0,177.0,23378.0,97.66020965576172,0.0025412254035472,12.718261321385702,142345.2857142857,219.28571428571428,23256.285714285714,97.6737790788923,0.003348148527688186,14.604065650985357,128227.8,205.8,22196.2,97.66979675292968,0.00311972259078171,17.55804626146952,19.870847522971147,-3.9156355021052525,28.81355932203389,-5.394190871369298,4.9319873385234025,3.4844969415735116,30.9493077086616,-6.648870490363034,0.01924140732108004,0.004827233470328096,0.31212654602737755,0.31212654602737755,651.7205240174673,6.083645850317952,0.00929398336866134,9.846361720190696e-05,0.001235961914064328,0.0021286473129760114,1.0000407733618273,1.110096919032267,1.0732199515371779,40023.30031868936,40023.30031868936,41.563338546261065,41.563338546261065,4401.727256934991,4401.727256934991,4,0.8243839657086673
