timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,daily_Estimated Revenue,platform_platform_share,ccu_playing,session_session_length,daily_rpv,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-07-12 00:00:00+00:00,1,0,0,4281211770,74.87364959716797,195889.0,0.0251612514257431,1829,39.70324558681912,0.0108172778002639,146409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195889.0,1829.0,146409.0,74.87364959716797,0.0251612514257431,39.70324558681912,195889.0,1829.0,146409.0,74.87364959716797,0.0251612514257431,39.70324558681912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.04316939890711,1.3379482275800834,0.012492316098627143,0.00020268132925018695,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-07-13 00:00:00+00:00,1,1,0,4281211770,74.87271118164062,211202.0,0.0239178612828254,1680,8.878519455591837,0.0115504269977157,279136,195889.0,1829.0,146409.0,74.87364959716797,0.0251612514257431,39.70324558681912,0.0,0.0,0.0,0.0,0.0,0.0,203545.5,1754.5,212772.5,74.8731803894043,0.024539556354284252,24.29088252120548,203545.5,1754.5,212772.5,74.8731803894043,0.024539556354284252,24.29088252120548,0.0,7.817182179703819,0.0,-8.146528157463095,0.0,90.65494607571938,0.0,-4.941686412487245,0.0,-0.001253332156758713,0.05319658818450716,0.05319658818450716,125.64069006543724,0.7566248831219079,0.006018550030988367,4.2037847263494536e-05,0.0,0.0,1.0,1.0,1.0,10827.926140309602,10827.926140309602,105.35891039679558,105.35891039679558,93852.16174654689,93852.16174654689,2,1.0
2024-07-14 00:00:00+00:00,1,1,0,4281211770,74.916015625,191821.0,0.0246781222522258,1685,8.775090018908182,0.0103285043846042,290885,211202.0,1680.0,279136.0,74.87271118164062,0.0239178612828254,8.878519455591837,0.0,0.0,0.0,0.0,0.0,0.0,199637.33333333334,1731.3333333333333,238810.0,74.88745880126953,0.024585744986931432,19.118951687106378,199637.33333333334,1731.3333333333333,238810.0,74.88745880126953,0.024585744986931432,19.118951687106378,0.0,-9.17652294959328,0.0,0.29761904761904656,0.0,4.209059383239722,0.0,3.178632739819065,0.0,0.057837418568063015,0.0511915779501842,0.0511915779501842,113.77283511269276,0.6594370303142812,0.005792647291378753,4.57460042065466e-05,0.021183013916013946,0.0,1.0,1.0,1.0,10219.75011110024,10219.75011110024,84.61875284671436,84.61875284671436,80236.9512818128,80236.9512818128,2,0.9082347705040672
2024-07-15 00:00:00+00:00,1,0,0,4281211770,74.97923278808594,230134.0,0.0266044624149799,1742,8.765689253807068,0.0122070858247903,273889,191821.0,1685.0,290885.0,74.916015625,0.0246781222522258,8.775090018908182,0.0,0.0,0.0,0.0,0.0,0.0,207261.5,1734.0,247579.75,74.91040229797363,0.02509042434394355,16.53063607878155,207261.5,1734.0,247579.75,74.91040229797363,0.02509042434394355,16.53063607878155,0.0,19.973308449022788,0.0,3.3827893175074175,0.0,-5.842858861749489,0.0,7.805861981984297,0.0,0.08438404332977711,0.08386598597370624,0.08386598597370624,132.0332759609868,0.8402424330935777,0.006360217605608091,3.8089335623903656e-05,0.0360054016113217,0.0,1.0,1.0,1.0,17382.190051889316,17382.190051889316,69.29646455628165,69.29646455628165,67820.44648125421,67820.44648125421,3,1.0
2024-07-16 00:00:00+00:00,1,0,0,4281211770,74.98631286621094,283327.0,0.0271099489182233,1814,8.785374204317728,0.0148095359693351,290133,230134.0,1742.0,273889.0,74.97923278808594,0.0266044624149799,8.765689253807068,0.0,0.0,0.0,0.0,0.0,0.0,222474.6,1750.0,256090.4,74.92558441162109,0.0254943292587995,14.981583703888788,222474.6,1750.0,256090.4,74.92558441162109,0.0254943292587995,14.981583703888788,0.0,23.113924930692555,0.0,4.133180252583246,0.0,5.9308698049209685,0.0,1.9000064551531137,0.0,0.009442718819241414,0.1672075291816696,0.1672075291816696,156.1030303030303,0.976538427071629,0.006252283427657565,3.1007786750048454e-05,0.03318481445312331,0.03318481445312331,1.0,1.0,1.0,37199.42817168027,37199.42817168027,69.86773218017025,69.86773218017025,61740.30723765472,61740.30723765472,4,1.0
2024-07-17 00:00:00+00:00,1,0,0,4281211770,74.99774169921875,245220.0,0.0276268552988767,1895,8.763948559761047,0.0126230358051302,297786,283327.0,1814.0,290133.0,74.98631286621094,0.0271099489182233,8.785374204317728,0.0,0.0,0.0,0.0,0.0,0.0,226265.5,1774.1666666666667,263039.6666666667,74.9376106262207,0.025849750265479032,13.945311179867497,226265.5,1774.1666666666667,263039.6666666667,74.9376106262207,0.025849750265479032,13.945311179867497,0.0,-13.449830055024758,0.0,4.4652701212789525,0.0,2.6377557878628055,0.0,1.9067036319863062,0.0,0.015241225459639018,0.15266864074218542,0.15266864074218542,129.33544303797467,0.8234744968719252,0.006363608888232192,3.573898059204166e-05,0.02927093505860389,0.02927093505860389,1.0,1.0,1.0,34543.646331850956,34543.646331850956,86.07767809755711,86.07767809755711,57786.211793702714,57786.211793702714,4,0.8655016994497524
2024-07-18 00:00:00+00:00,1,0,0,4281211770,75.01561737060547,260175.0,0.0284356418997049,1915,8.803988496462503,0.013187717683009,303394,245220.0,1895.0,297786.0,74.99774169921875,0.0276268552988767,8.763948559761047,0.0,0.0,0.0,0.0,0.0,0.0,231109.7142857143,1794.2857142857142,268804.5714285714,74.9487544468471,0.02621916335608273,13.21083651080964,231109.7142857143,1794.2857142857142,268804.5714285714,74.9487544468471,0.02621916335608273,13.21083651080964,0.0,6.098605333985807,0.0,1.055408970976246,0.0,1.8832315824115264,0.0,2.927537687798587,0.0,0.02383494620199489,0.14728487320596798,0.14728487320596798,135.79070981210856,0.8575454440580761,0.00631190362398853,3.383858809599081e-05,0.026652199881418294,0.026652199881418294,1.0,1.0,1.0,34038.96496523891,34038.96496523891,94.90998241441599,94.90998241441599,54912.14907728266,54912.14907728266,4,0.9182852322581329
2024-07-19 00:00:00+00:00,1,0,0,4281211770,75.07496643066406,255436.0,0.0270931161940097,1962,8.745881001154581,0.0127513245664814,307450,260175.0,1915.0,303394.0,75.01561737060547,0.0284356418997049,8.803988496462503,195889.0,1829.0,146409.0,74.87364959716797,0.0251612514257431,39.70324558681912,239616.42857142858,1813.2857142857142,291810.4285714286,74.9775139944894,0.02649514403726367,8.788355855714707,234150.5,1815.25,273635.25,74.96453094482422,0.0263284074608236,12.652717072102758,30.3983378341816,-1.8214663207456572,7.2717331875341795,2.4543080939947837,109.99392113872779,1.3368754820464401,7.6779359483291065,-4.72127800184855,0.2688754115489411,0.07911560570832421,0.13951072186050772,0.13951072186050772,130.12531839021906,0.8308185694631014,0.006381504695057098,3.423889648388675e-05,0.02944564819336052,0.028285798572360743,1.000173189233649,1.0233436553474307,1.0063329533580097,32666.50527899881,32666.50527899881,106.00505378788037,106.00505378788037,52642.79926814031,52642.79926814031,4,0.9015589760241699
2024-07-20 00:00:00+00:00,1,1,0,4281211770,75.12641906738281,333917.0,0.0310216527432203,2193,8.593334794044495,0.0164011363650633,350089,255436.0,1962.0,307450.0,75.07496643066406,0.0270931161940097,8.745881001154581,211202.0,1680.0,279136.0,74.87271118164062,0.0239178612828254,8.878519455591837,257147.14285714287,1886.5714285714287,301946.5714285714,75.01375797816685,0.02750997138874866,8.747615189779372,245235.66666666666,1857.2222222222222,282130.1111111111,74.98251851399739,0.026849879158867676,12.20167459676295,58.103142962661344,30.724330164894532,30.53571428571429,11.773700305810397,25.41879227330046,13.868596519759313,29.700780418422656,14.500128080797147,0.33885227573327015,0.06853501128938344,0.18415913339982282,0.18415913339982282,152.19553327256153,0.9538033077208717,0.006264103516238681,2.573486542817247e-05,0.030427932739261594,0.030592600504559586,1.0004166232981841,1.0485715489609704,1.0245845512367222,45162.38785206115,45162.38785206115,160.2730309329814,160.2730309329814,55446.55321218003,55446.55321218003,5,1.0
2024-07-21 00:00:00+00:00,1,1,0,4281211770,75.13978576660156,203776.0,0.0309491977095603,2050,8.556320309638977,0.0098242138420741,363314,333917.0,2193.0,350089.0,75.12641906738281,0.0310216527432203,8.593334794044495,191821.0,1685.0,290885.0,74.916015625,0.0246781222522258,8.775090018908182,258855.0,1938.7142857142858,312293.5714285714,75.04572514125279,0.028405839311225013,8.716362374169487,241089.7,1876.5,290248.5,74.99824523925781,0.02725981101393694,11.837139168050554,6.232372889308269,-38.97405642719598,21.661721068249264,-6.520747834017326,24.899530742389597,3.777610836101686,25.411477393783045,-0.2335627771342219,0.2986946645983757,0.01779227518718951,0.18479541491457968,0.18479541491457968,99.35446123842028,0.5608796774149154,0.005642486547486341,4.198864596906902e-05,0.029967716761999486,0.030827377781722357,1.0006330801719894,1.073687511328771,1.0420409479985813,44552.27114313154,44552.27114313154,162.94051402616563,162.94051402616563,58239.26084934267,58239.26084934267,5,0.6102594357280402
2024-07-22 00:00:00+00:00,1,0,0,4281211770,75.13357543945312,230509.0,0.0283514820039272,1927,8.60271684328715,0.0109379885042443,340605,203776.0,2050.0,363314.0,75.13978576660156,0.0309491977095603,8.556320309638977,230134.0,1742.0,273889.0,74.97923278808594,0.0266044624149799,8.765689253807068,258908.57142857142,1965.142857142857,321824.4285714286,75.0677740914481,0.02865541353821749,8.69308060123807,240127.81818181818,1881.090909090909,294826.36363636365,75.01054798473011,0.02735905383120878,11.543100774890245,0.1629485430227673,13.118816739949747,10.619977037887484,-6.000000000000005,24.358773079605236,-6.25051608250714,6.566641196116119,-8.393483184963657,0.20584720012193358,-0.00826503174726767,0.17651524789455364,0.17651524789455364,119.55860995850622,0.6767614193525657,0.005657563284263929,3.732036286185913e-05,0.029881341116765558,0.029271906072444134,1.00076290746109,1.0782114849872704,1.0473832068538107,42386.22135274194,42386.22135274194,155.32704500212085,155.32704500212085,57298.82672493866,57298.82672493866,5,0.6903182527394532
2024-07-23 00:00:00+00:00,1,0,0,4281211770,75.21611785888672,188560.0,0.0310393348336219,2185,8.726939996083578,0.0088105545268675,332918,230509.0,1927.0,340605.0,75.13357543945312,0.0283514820039272,8.60271684328715,283327.0,1814.0,290133.0,74.98631286621094,0.0271099489182233,8.785374204317728,245370.42857142858,2018.142857142857,327936.5714285714,75.10060337611607,0.029216754383274427,8.684732857204619,235830.5,1906.4166666666667,298000.6666666667,75.02767880757649,0.027665743914743208,11.30842070998969,-33.447924130068785,-18.198421753597472,20.45203969128997,13.388687078360139,14.746685140952586,-2.2568664582140574,14.494257909712505,9.480466768271167,0.30646258482638356,0.10986089634468232,0.1826234732321629,0.1826234732321629,86.2580054894785,0.5663840153310565,0.006563158005400713,4.628178677501487e-05,0.03413799830845539,0.030423384446366424,1.0009719688746683,1.0404524799439792,1.0560624891675037,43068.1850040776,43068.1850040776,172.13338291903602,172.13338291903602,55727.92168177185,55727.92168177185,5,0.5646912256638625
2024-07-24 00:00:00+00:00,1,0,0,4281211770,75.25713348388672,251315.0,0.0281719584017992,1995,8.604812582333883,0.0115601563907506,323739,188560.0,2185.0,332918.0,75.21611785888672,0.0310393348336219,8.726939996083578,245220.0,1895.0,297786.0,74.99774169921875,0.0276268552988767,8.763948559761047,246241.14285714287,2032.4285714285713,331644.14285714284,75.13765934535435,0.029294626255120502,8.661999146143595,237021.61538461538,1913.2307692307693,299980.53846153844,75.04532916729266,0.027704683490670592,11.100450854016165,2.485523203653872,33.28118370810351,5.277044854881274,-8.695652173913048,8.715319054623127,-2.7571353906968077,1.973091388887327,-9.237879765119029,0.3458661271539043,0.05453036685161283,0.1749110066475621,0.1749110066475621,125.90931863727455,0.7762865262247483,0.006162352505096683,3.423901614833072e-05,0.03621455601284074,0.03146852765764882,1.001230325445783,1.0388974121941028,1.057388952484706,41457.689344154365,41457.689344154365,166.6264053934998,166.6264053934998,53830.84385928354,53830.84385928354,5,0.7526271498605941
2024-07-25 00:00:00+00:00,1,0,0,4281211770,75.28938293457031,302428.0,0.0419571734964847,1990,8.698727488517761,0.0137200268131559,318871,251315.0,1995.0,323739.0,75.25713348388672,0.0281719584017992,8.604812582333883,260175.0,1915.0,303394.0,75.01561737060547,0.0284356418997049,8.803988496462503,252277.2857142857,2043.142857142857,333855.14285714284,75.17676871163505,0.03122627362608904,8.646961859294347,241693.5,1918.7142857142858,301329.85714285716,75.06276157924107,0.028722718491085885,10.928899185051993,16.240222926876147,20.338220957762164,3.9164490861618884,-0.25062656641604564,5.101287434820723,-1.5036804339297993,47.55134997293706,48.93239901207973,0.3649447589191279,0.042852350588806765,0.17997289742811723,0.17997289742811723,151.89753892516325,0.9484307182819438,0.006240748638952307,2.8762874884742408e-05,0.03503608703613526,0.03214778690547775,1.001518824114586,1.0437901131568939,1.0871628893964245,43498.279484542654,43498.279484542654,161.39889837171864,161.39889837171864,51964.83817982064,51964.83817982064,5,0.9056981225873495
2024-07-26 00:00:00+00:00,1,0,0,4281211770,75.39046478271484,288921.0,0.0413668155670166,2058,8.7585156361262,0.0129094549136157,324722,302428.0,1990.0,318871.0,75.28938293457031,0.0419571734964847,8.698727488517761,255436.0,1962.0,307450.0,75.07496643066406,0.0270931161940097,8.745881001154581,257060.85714285713,2056.8571428571427,336322.5714285714,75.22183990478516,0.0332653735365186,8.648766807147435,244842.0,1928.0,302889.3333333333,75.08460845947266,0.029565658296147934,10.784206948456942,13.108958799855941,-4.466186993267818,4.892966360856277,3.41708542713568,5.617824036428698,1.8349112964176628,52.683859880846114,-1.4070488554658311,0.4202444130856353,0.13425777208504464,0.17341870328289224,0.1782933743476852,140.32102962603204,0.8897460296929999,0.006337709370755998,3.0314464236458975e-05,0.043388911655970384,0.03431265694754305,1.0018276907628354,1.049905069975156,1.1251355611064713,43066.565419319006,43653.70636203594,163.20136890720855,159.63171901062046,26861.594923006545,50437.50740791826,5,0.8652479508380825
2024-07-27 00:00:00+00:00,1,1,0,4281211770,75.42961883544922,249209.0,0.0392812453210353,1927,8.641520659128824,0.0109646161313685,338241,288921.0,2058.0,324722.0,75.39046478271484,0.0413668155670166,8.7585156361262,333917.0,2193.0,350089.0,75.12641906738281,0.0310216527432203,8.593334794044495,244959.7142857143,2018.857142857143,334630.0,75.26515415736607,0.03444531533334932,8.655650502159483,245114.9375,1927.9375,305098.8125,75.10617160797119,0.030172882485203393,10.650289055373934,-25.367980665854084,-13.744933736211628,-12.129502963976291,-6.365403304178818,-3.384282282505302,4.163253490678187,26.62524993811013,-5.041650456759372,0.4035860777477751,0.05193501969675829,0.16618955169384336,0.1721136060128119,129.25778008298755,0.7367772186777515,0.00569710444001632,3.4675657714894364e-05,0.05201939174106706,0.0358680051915814,1.0021167707791674,0.9993667329463113,1.1415984319774917,41722.456745488045,42187.61578073001,145.9443669408251,154.21909468890885,25562.63294320461,49522.26550716859,5,0.7463201933414592
