timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,platform_platform_share,ratings_like_ratio,daily_rpv,visits_visits_gained,sort_sort_position,session_session_length,daily_Estimated Revenue,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-10 00:00:00+00:00,0,0,0,8017887842,670,0.0062300185672938,83.66117858886719,0.0418115719022742,126701,410.0,21.785909349268135,192366,188834.0,766.0,126271.0,83.57415771484375,0.0070273554883897,25.01827883720398,144138.0,1107.0,158215.0,82.6750717163086,0.0099488915875554,12.459009130795796,175630.42857142858,944.0,163885.0,83.26105281284877,0.007841543627104543,53.016931687822996,156192.36363636365,1036.2727272727273,152707.45454545456,83.01047030362216,0.008531281174245163,38.014327364005595,33.4596012155018,1.8704258766959247,-39.47606142728094,-12.53263707571801,-19.918465379388806,0.34053741555859496,-37.379772284516235,-11.346187373233452,1.1927499451616086,0.10412414124514324,0.21332207536895306,0.21332207536895306,286.68554396423247,1.5182554340105128,0.005287998610913797,0.00011325180176053136,0.14176613943917749,0.12581225308504962,1.0030186855743628,1.1244495216188628,0.9191519382548486,33319.27916769129,33319.27916769129,210.4486117364954,210.4486117364954,52544.49078516917,52544.49078516917,9,1.0
2025-09-11 00:00:00+00:00,0,0,0,8017887842,708,0.0068406085483729,83.72644805908203,0.0407213554455889,119703,413.0,11.57551531791687,192366,192366.0,670.0,126701.0,83.66117858886719,0.0062300185672938,21.785909349268135,146379.0,1104.0,169157.0,82.92292785644531,0.0097731202840805,17.46943497657776,182200.0,887.4285714285714,156820.14285714287,83.37584141322544,0.007422613379146314,52.17494316515716,159206.83333333334,1008.9166666666666,149957.08333333334,83.07013511657715,0.00839039178875581,35.811093026831536,31.4163916955301,0.0,-35.86956521739131,5.671641791044779,-29.23556222917172,-5.5232397534352495,-30.005890140167292,9.800773055229083,0.9689964204203649,0.07801643643534639,0.21004688492374166,0.21004688492374166,271.32016925246825,1.6070139677872084,0.005914589320323464,6.017412195395713e-05,0.14332635062081645,0.12431626219849919,1.0036800987047785,1.1444232397897494,0.884656350504819,33440.899400239985,33440.899400239985,221.9068020315709,221.9068020315709,50997.107437504965,50997.107437504965,10,1.0
2025-09-12 00:00:00+00:00,0,0,0,8017887842,692,0.0053003639914095,83.80866241455078,0.0388922488636585,120703,425.0,14.89486281077067,188340,192366.0,708.0,119703.0,83.72644805908203,0.0068406085483729,11.57551531791687,152144.0,1222.0,182294.0,82.887451171875,0.0092205973342061,35.34537709277609,187370.85714285713,811.7142857142857,148021.42857142858,83.50744301932198,0.006862580044461086,49.253441124870676,161447.84615384616,984.5384615384615,147706.76923076922,83.12694490872897,0.008152697342806093,34.2021522409807,23.790619413187496,-2.092885437135461,-43.37152209492635,-2.259887005649719,-33.786630388273885,0.8354009506862825,-42.51604533530078,-22.516192032794514,1.1114001331342216,0.09819400843416037,0.20453081805586515,0.20453081805586515,271.7748917748918,1.560345970307529,0.005733032873806999,7.908454776586442e-05,0.11992999485561076,0.1220241169353139,1.004577313782081,1.1605658521099658,0.841755771850969,33021.06004720362,33021.06004720362,229.92376105447627,229.92376105447627,49495.55969336011,49495.55969336011,10,0.9790711456286454
2025-09-13 00:00:00+00:00,0,1,0,8017887842,707,0.0047310921363532,83.8071060180664,0.0363625383715225,146640,438.0,55.34581739252264,181208,188340.0,692.0,120703.0,83.80866241455078,0.0053003639914095,14.89486281077067,187265.0,995.0,202882.0,83.0678482055664,0.0070297140628099,36.03619909286499,186505.57142857142,770.5714285714286,139986.85714285713,83.61305127825055,0.006534205483538701,52.01195802482176,162859.2857142857,964.7142857142857,147630.57142857142,83.17552784511021,0.007908296970916601,35.71241403751941,-3.2344538488238594,-3.786768609960711,-28.94472361809045,2.1676300578034713,-27.721532713597064,21.488281152912524,-32.69865468095442,-10.740240783065857,0.8899445796050731,-0.0018570830741526656,0.19748434397482614,0.19748434397482614,255.94350282485877,1.2357253428440886,0.004821298272652259,0.00030542532320427043,0.08923748561314163,0.1170524681007447,1.0052602423390098,1.14519458077306,0.8262468528393366,32162.159199494487,32162.159199494487,233.02440564536076,233.02440564536076,47554.65023239341,47554.65023239341,10,0.9419959868167972
2025-09-14 00:00:00+00:00,0,1,0,8017887842,544,0.0052680373191833,83.90790557861328,0.0335492288338141,146911,455.0,27.143590168519452,172466,181208.0,707.0,146640.0,83.8071060180664,0.0047310921363532,55.34581739252264,180296.0,1003.0,207218.0,83.2646713256836,0.0081572420895099,201.78161716461184,185387.0,705.0,131371.57142857142,83.70494188581195,0.006121461944920615,27.06366845395142,163499.73333333334,936.6666666666666,147582.6,83.22435302734375,0.007732279660801047,35.141159112919404,-4.342858410613659,-4.824290318308244,-45.76271186440678,-23.055162659123052,-29.10316671331641,0.1848063284233481,-35.41889205473105,11.34928611312116,0.7725176148401847,0.1202756727157972,0.15609646310029798,0.19016137409261308,316.451376146789,1.173940862557177,0.0037028969723371815,0.00015738425419656776,0.07106045314243611,0.11341457366943386,1.0057746181374374,1.1338672927499167,0.7916762214322762,26250.340808671997,31091.33395444248,247.39797541968338,249.4429985463804,30649.121728448834,45825.1842234626,10,0.8965513656259422
2025-09-15 00:00:00+00:00,0,0,0,8017887842,555,0.0050753294490277,83.9452896118164,0.0298087283190804,99829,470.0,19.2521159545235,156851,172466.0,544.0,146911.0,83.90790557861328,0.0052680373191833,27.143590168519452,182129.0,848.0,132672.0,83.44913482666016,0.0074527575634419,33.68170530145819,181775.85714285713,663.1428571428571,126679.71428571429,83.77582114083427,0.005781829357147157,25.002298547246465,163084.1875,912.8125,144598.0,83.26941156387329,0.007566220272565213,34.14809391551967,-13.879173552811464,-9.053958461377897,-34.551886792452834,2.0220588235294157,-24.755034973468405,-32.047974624092134,-31.89997922482043,-3.6580581814381508,0.5945595316079189,0.04455364836641884,0.11207988376840605,0.18446324118648438,282.1061151079137,1.5711810077131123,0.005559451066813583,0.000122740646944403,0.0602681296212377,0.10930325003231257,1.0060815798676868,1.1146136233646633,0.7641634989284967,19267.917006924137,30083.037812514343,225.08446522031792,259.1872473071673,32038.36103489375,45852.768761184605,10,0.8153779773972532
2025-09-16 00:00:00+00:00,0,0,0,8017887842,471,0.0035229960922151,84.05267333984375,0.0154304807647313,88908,0.0,31.092838309027933,82742,156851.0,555.0,99829.0,83.9452896118164,0.0050753294490277,19.2521159545235,188834.0,766.0,126271.0,83.57415771484375,0.0070273554883897,25.01827883720398,166619.85714285713,621.0,121342.14285714286,83.84418051583427,0.005281206586265072,25.870092757507027,158358.17647058822,886.8235294117648,141322.11764705883,83.3154857859892,0.00732838355607403,33.96837299749074,-56.1826789667115,-47.24802519588655,-38.51174934725849,-15.135135135135137,-29.589533622130183,-10.939706898796942,-49.86739893782739,-30.58586388140747,0.5725641012532812,0.1279210882753734,0.17838819291322924,0.2212997206026861,175.30084745762713,0.9306369433915577,0.0052975514289891916,0.0003757760572982359,0.06112180437360678,0.10644411573222934,1.0063456958194197,1.0521708500085143,0.7206509519944295,29912.183155745395,35044.620208092034,236.03924985588202,272.8766285554055,35767.57454565688,46405.87803404106,10,0.43012798519488893
2025-09-17 00:00:00+00:00,0,0,0,8017887842,432,0.0051030782051384,84.11892700195312,0.0144108152359321,82746,0.0,19.55839709231728,78461,82742.0,471.0,88908.0,84.05267333984375,0.0035229960922151,31.092838309027933,192366.0,670.0,126701.0,83.66117858886719,0.0062300185672938,21.785909349268135,150347.7142857143,587.0,115062.85714285714,83.90957314627511,0.005120215105957157,25.55187672079976,153919.44444444444,861.5555555555555,138067.88888888888,83.36012140909831,0.0072047554810220505,33.167818780536656,-59.212646725512826,-5.173914094413956,-35.52238805970149,-8.280254777070063,-34.69191245530817,-6.930759886624371,-18.088876461325242,44.85052130528524,0.547145546843697,0.07882397962704069,0.23287940063230786,0.2525052753550518,181.20323325635104,0.9482035602499185,0.0052207330779363605,0.00024927222212430575,0.06441579546247433,0.10373261001948968,1.0065913020265447,0.9767948086635713,0.7106716000902802,37956.797263902125,38865.47170194104,240.42166483717094,285.6116701813686,39129.772850122696,47089.79515387582,10,0.40787353274487176
2025-09-18 00:00:00+00:00,0,0,0,8017887842,413,0.0050063426606357,84.20232391357422,0.0117973090898613,62219,0.0,35.042120933532715,65263,78461.0,432.0,82746.0,84.11892700195312,0.0051030782051384,19.55839709231728,192366.0,708.0,119703.0,83.72644805908203,0.0068406085483729,11.57551531791687,132190.14285714287,544.8571428571429,106850.85714285714,83.97755541120257,0.0048581771219947,28.90424895160203,149253.31578947368,837.9473684210526,134075.84210526315,83.4044478567023,0.00708904954310698,33.26646626227329,-66.07352650676314,-16.821095831049824,-41.666666666666664,-4.398148148148151,-48.02218824925023,-24.80724143765257,-26.814367095651104,-1.8956312369521333,0.5683698108826851,0.09914167309712507,0.2927674739175289,0.28742136831457565,157.6400966183575,1.0489071038251365,0.00663773706203793,0.0005369287958680546,0.06962122235979128,0.10147065279776578,1.0068714267551406,0.8856764230524772,0.6853072605083621,46021.60397442837,42898.592249697984,236.48088462116513,296.02655167779403,43123.444977538275,48959.672385958125,10,0.33926473493236853
2025-09-19 00:00:00+00:00,0,0,0,8017887842,486,0.003702288493514,84.25926208496094,0.0160268248139586,86640,0.0,22.220715204874676,90454,65263.0,413.0,62219.0,84.20232391357422,0.0050063426606357,35.042120933532715,188340.0,692.0,120703.0,83.80866241455078,0.0053003639914095,14.89486281077067,118206.42857142857,515.4285714285714,101984.71428571429,84.04192679268974,0.004629880622295343,29.950799293616885,146313.35,820.35,131704.05,83.44718856811524,0.00691971149062733,32.71417870940336,-51.973027503451206,38.59920628840232,-29.768786127167633,17.67554479418887,-28.22050818952304,39.250068307108755,-30.150297234030752,-26.04804056612683,0.5376528600126163,0.06762066501295738,0.3231501230107016,0.29919048697078465,185.73716632443532,1.0440091873362496,0.005609353539317413,0.00024565491354678763,0.07567650931222403,0.09918647708749297,1.0071271211742387,0.8078991327273182,0.6690857889908364,49373.66873392388,43775.562436826855,193.22832818504338,298.68523741998297,42078.89427375915,48820.046854669294,10,0.4702182298327147
2025-09-20 00:00:00+00:00,0,1,0,8017887842,475,0.0030999870505183,84.3051986694336,0.0145138905267474,103314,0.0,10.423663239730033,83030,90454.0,486.0,86640.0,84.25926208496094,0.003702288493514,22.220715204874676,181208.0,707.0,146640.0,83.8071060180664,0.0047310921363532,55.34581739252264,104181.0,482.2857142857143,95795.28571428571,84.11308288574219,0.004396865610033215,23.533348700360797,143299.85714285713,803.9047619047619,130352.14285714286,83.48804619198754,0.006737819850622139,31.65272559179987,-54.17972716436361,-8.207486678311627,-32.814710042432814,-2.263374485596703,-29.54582651391162,19.245152354570628,-34.476290861081836,-16.268355209240593,0.5943322410629559,0.05451814238099928,0.35491472622983267,0.312954112605391,174.4327731092437,0.8036587136427431,0.004597589894981368,0.0001255394158775642,0.0703383854457335,0.09680403672255541,1.007486541154854,0.7270139836646234,0.6525650295662371,51584.47245863006,44846.27962862216,173.60065326255784,300.7184571591682,35858.04721497578,47985.49611631176,10,0.4316251312602019
2025-09-21 00:00:00+00:00,0,1,0,8017887842,538,0.0035806882660835,84.32154083251953,0.0,32813,0.0,8.348168743981255,0,83030.0,475.0,103314.0,84.3051986694336,0.0030999870505183,10.423663239730033,172466.0,544.0,146911.0,83.90790557861328,0.0052680373191833,27.143590168519452,79543.0,481.42857142857144,79495.57142857143,84.17217363630023,0.0041558157453046715,20.84828849685534,136786.22727272726,791.8181818181819,125918.54545454546,83.52593231201172,0.006594313869506745,30.593427553262664,-100.0,-100.0,-1.1029411764705843,13.263157894736842,-77.6647085650496,-68.23954159165262,-32.029937353621264,15.50655559947678,0.4929633877212236,0.01938452591756512,0.4782470238063185,0.3902025861654783,0.0,0.0,0.016395440970317546,8.348168743981255,0.06336212158203267,0.0940607588954868,1.007737014199069,0.5815132238526142,0.6302120019676174,63350.99200850398,53374.33963363706,136.5375003835541,298.8966434458632,32583.292006119467,51238.74642971188,10,0.0
