timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,session_session_length,daily_rpv,visits_visits_gained,platform_platform_share,ratings_like_ratio,ccu_playing,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2020-09-14 00:00:00+00:00,0,0,0,1230230722,0.0,0.0,0.0,642529,0.5803436636924744,87.30622100830078,14030,0.0,0.0,13238.0,801929.0,87.27848052978516,0.4260650873184204,0.0,0.0,10386.0,0.0,87.17741394042969,0.3378581702709198,0.0,0.0,10855.142857142857,340876.14285714284,87.24222346714565,0.4140783931527819,0.0,0.0,10555.266666666666,295671.26666666666,87.03888982137045,0.3679120590289433,0.0,0.0,0.0,35.08569227806664,5.9827768545097415,inf,-19.877071411558877,71.77138656351323,36.21009582011436,0.14775279748389103,0.031783869686141664,0.0,0.0,0.0,0.0,0.021835556316436588,0.0,0.019039971487861945,0.01907514459697043,1.0023361240727278,0.0,1.1254819813345849,0.0,0.0,3233.2900171752035,2729.9633309818996,343734.86381388264,357138.1212160354,0,0.0
2020-09-15 00:00:00+00:00,0,0,0,1230230722,0.0,0.0,0.0,739622,0.5368704795837402,87.34004211425781,12794,0.0,0.0,14030.0,642529.0,87.30622100830078,0.5803436636924744,0.0,0.0,7073.0,0.0,87.19241333007812,0.280898779630661,0.0,0.0,11672.42857142857,446536.4285714286,87.26331329345703,0.45064577886036467,0.0,0.0,10482.7,290500.63333333336,87.06035944620768,0.3696633915106455,0.0,0.0,0.0,80.8850558461756,-8.809693513898786,inf,15.111068916733728,91.12595657754116,-7.490938012854864,0.16931379525053636,0.03873848342812458,0.0,0.0,0.0,0.0,0.017298001819846056,0.0,0.02240480695452325,0.01865298363470349,1.0023311854963652,0.0,1.2190706172412182,0.0,0.0,3168.2099220048713,2635.8505942432425,371260.2661876434,349200.42342594743,0,0.0
2020-09-16 00:00:00+00:00,0,0,0,1230230722,0.0,0.0,0.0,699370,0.5161514282226562,87.36711883544922,12155,0.0,0.0,12794.0,739622.0,87.34004211425781,0.5368704795837402,0.0,0.0,4224.0,0.0,87.20194244384766,0.2656013965606689,0.0,0.0,12805.42857142857,546446.4285714285,87.28690992082868,0.4864386405263628,0.0,0.0,10495.4,291786.13333333336,87.08165334065755,0.37383919854958847,0.0,0.0,0.0,187.76041666666666,-4.994528685321242,inf,-5.442239414187244,94.33310024209776,-3.85922715980741,0.18941824800282614,0.03100149775057126,0.0,0.0,0.0,0.0,0.01737990279837168,0.0,0.024759565080915518,0.018342025128834368,1.0023570588326818,0.0,1.3011975266735931,0.0,0.0,3049.423335865109,2643.194483170338,385679.3800701021,350678.4751770963,0,0.0
2020-09-17 00:00:00+00:00,0,0,0,1230230722,0.0,0.0,0.0,624913,0.4983899295330047,87.39815521240234,11450,0.0,0.0,12155.0,699370.0,87.36711883544922,0.5161514282226562,0.0,0.0,9881.0,0.0,87.21849822998047,0.3999455869197845,0.0,0.0,13029.57142857143,635719.7142857143,87.3125752040318,0.5005021180425372,0.0,0.0,10549.333333333334,293975.1666666667,87.10255177815755,0.37930444379647565,0.0,0.0,0.0,15.878959619471722,-5.8000822706705035,inf,-10.64629595207115,24.614434021237198,-3.441141052503227,0.20598495281143325,0.03552409346538887,0.0,0.0,0.0,0.0,0.018322521178914218,0.0,0.026905604771208125,0.0182429295625791,1.0024112201260091,0.0,1.3195261121461916,0.0,0.0,2749.121114301608,2645.69743537319,387781.8931881599,352605.25492867536,0,0.0
2020-09-18 00:00:00+00:00,0,0,0,1230230722,0.0,0.0,0.0,821171,0.689854621887207,87.42887115478516,17651,0.0,0.0,11450.0,624913.0,87.39815521240234,0.4983899295330047,0.0,0.0,13642.0,0.0,87.24089050292969,0.5150977969169617,0.0,0.0,13602.285714285714,753029.8571428572,87.3394295828683,0.5254673787525722,0.0,0.0,10834.666666666666,304353.1666666667,87.12244110107422,0.39200798173745466,0.0,0.0,0.0,29.38718662952646,54.15720524017467,inf,31.40565166671201,33.926921453794854,38.41664548350852,0.21547310071206027,0.035144840652723275,0.0,0.0,0.0,0.0,0.02149488779451808,0.0,0.029125213623054057,0.01848366199531654,1.0024906152657311,0.0,1.3404507133339476,0.0,0.0,3241.878627118396,2929.37684715431,397975.04086610646,363588.1588146301,0,0.0
2020-09-19 00:00:00+00:00,0,1,0,1230230722,0.0,0.0,0.0,1107524,0.5512093305587769,87.45970916748047,16872,0.0,0.0,17651.0,821171.0,87.42887115478516,0.689854621887207,0.0,0.0,13898.0,941675.0,87.25711822509766,0.4305964410305023,0.0,0.0,14027.142857142857,776722.5714285715,87.36837114606585,0.5426977915423257,0.0,0.0,11124.0,325727.73333333334,87.14311116536459,0.40082091987133023,0.0,0.0,0.0,21.39876241185783,-4.413347685683533,17.612127326306837,34.87129964404492,28.010656390848034,-20.097754936995848,0.23217698051887226,0.03527211582168288,0.0,0.0,0.0,0.0,0.015233967630527527,0.0,0.03025354657854574,0.01870900664366703,1.0025849430630702,0.0,1.3539657354125632,0.0,0.0,3530.348595930894,3083.9434338924452,426433.2885112148,391233.6274335618,0,0.0
2020-09-20 00:00:00+00:00,0,1,0,1230230722,0.0,0.0,0.0,911540,0.4957623779773712,87.50419616699219,14780,0.0,0.0,16872.0,1107524.0,87.45970916748047,0.5512093305587769,0.0,0.0,13238.0,801929.0,87.27848052978516,0.4260650873184204,0.0,0.0,14247.42857142857,792381.2857142857,87.40061623709542,0.5526545473507473,0.0,0.0,11147.833333333334,332062.8333333333,87.16460800170898,0.40234299401442203,0.0,0.0,0.0,11.648285239462153,-12.399241346609768,13.668417029437773,-17.69568876159794,16.358367003880424,-10.059146227658644,0.25861545232790384,0.050865707118386005,0.0,0.0,0.0,0.0,0.01621430083781201,0.0,0.03196471078055358,0.01908120737722832,1.0027076154048877,0.0,1.3735905820965713,0.0,0.0,3583.710861448168,3110.10766066379,421070.58928552363,399318.1859669515,0,0.0
2020-09-21 00:00:00+00:00,0,0,0,1230230722,0.0,0.0,0.0,513471,0.3878681361675262,87.51348876953125,9118,0.0,0.0,14780.0,911540.0,87.50419616699219,0.4957623779773712,0.0,0.0,14030.0,642529.0,87.30622100830078,0.5803436636924744,0.0,0.0,13545.714285714286,773944.4285714285,87.4302259172712,0.5251580434186117,0.0,0.0,11028.833333333334,321717.26666666666,87.1857302347819,0.4020047465960184,0.0,0.0,0.0,-35.01069137562366,-38.3085250338295,-20.085941646213634,-43.669943173091696,-33.16578427001513,-21.763297620532597,0.2374031985770575,0.01061960791151062,0.0,0.0,0.0,0.0,0.017757540820142092,0.0,0.030573163713730436,0.0193680081139419,1.0028043084783589,0.0,1.3063478674453368,0.0,0.0,3650.9518825029286,3117.434843865574,393696.72908870195,390050.8623583317,0,0.0
2020-09-22 00:00:00+00:00,0,0,0,1230230722,0.0,0.0,0.0,456497,0.3571802377700805,87.54988098144531,8358,0.0,0.0,9118.0,513471.0,87.51348876953125,0.3878681361675262,0.0,0.0,12794.0,739622.0,87.34004211425781,0.5368704795837402,0.0,0.0,12912.0,733498.0,87.460202898298,0.49948800887380324,0.0,0.0,10914.833333333334,313193.56666666665,87.20744425455729,0.4016331533590952,0.0,0.0,0.0,-34.67250273565734,-8.33516121956569,-38.27968881401581,-11.095855462139049,-33.469942685800426,-7.911941078911189,0.24025505610929532,0.04158468874426724,0.0,0.0,0.0,0.0,0.018308952065507405,0.0,0.030509948730471553,0.019736196413984622,1.0028983608670254,0.0,1.2436423753773564,0.0,0.0,3526.151032555985,3151.440941180268,361572.92997491214,383969.89561482676,0,0.0
2020-09-23 00:00:00+00:00,0,0,0,1230230722,0.0,0.0,0.0,464524,0.363243818283081,87.56303405761719,8567,0.0,0.0,8358.0,456497.0,87.54988098144531,0.3571802377700805,0.0,0.0,12155.0,699370.0,87.36711883544922,0.5161514282226562,0.0,0.0,12399.42857142857,699948.5714285715,87.48819078717914,0.47764406459672104,0.0,0.0,10886.033333333333,309367.4666666667,87.2285275777181,0.4026627083619435,0.0,0.0,0.0,-29.518716577540104,2.5005982292414464,-33.57965025665956,1.7583905261151722,-29.624563951339933,1.6976248604503308,0.22424365685786984,0.01502352261868456,0.0,0.0,0.0,0.0,0.01844249502179646,0.0,0.028229849679132273,0.020120600784183103,1.002976815230885,0.0,1.186213807928244,0.0,0.0,2896.5830457039165,3169.3657418712614,322462.87593308836,381792.45629509725,0,0.0
2020-09-24 00:00:00+00:00,0,0,0,1230230722,0.0,0.0,0.0,432734,0.332576036453247,87.57450866699219,7653,0.0,0.0,8567.0,464524.0,87.56303405761719,0.363243818283081,0.0,0.0,11450.0,624913.0,87.39815521240234,0.4983899295330047,0.0,0.0,11857.0,672494.4285714285,87.51338413783482,0.4539563655853271,0.0,0.0,10826.566666666668,305249.9666666667,87.24902369181315,0.4028601864973703,0.0,0.0,0.0,-33.161572052401745,-10.668845570211271,-30.752920806576277,-6.843564595155471,-33.26991242281453,-8.44275395374634,0.2017816670858208,0.013104399017804802,0.0,0.0,0.0,0.0,0.01768518839474505,0.0,0.024615968976699144,0.020498237991757037,1.003029953056615,0.0,1.1268335288532918,0.0,0.0,3110.8818049542865,3213.914872199818,275443.0809495754,379698.345285278,0,0.0
2020-09-25 00:00:00+00:00,0,0,0,1230230722,0.0,0.0,0.0,643948,0.5003453493118286,87.59530639648438,12938,0.0,0.0,7653.0,432734.0,87.57450866699219,0.332576036453247,0.0,0.0,17651.0,821171.0,87.42887115478516,0.689854621887207,0.0,0.0,11183.714285714286,647176.8571428572,87.53716060093471,0.4268836123602731,0.0,0.0,10956.5,326714.9,87.26962483723959,0.408685157696406,0.0,0.0,0.0,-26.701036768455044,69.05788579641971,-21.581741196413418,48.80919918471855,-27.470899891479405,50.44540029033821,0.19036645389662876,0.02374861110698845,0.0,0.0,0.0,0.0,0.02009165322098489,0.0,0.021320070539201222,0.020858170591021623,1.0030656229380392,0.0,1.0445292771737649,0.0,0.0,3095.667419027891,3217.9885852008247,201708.76007925044,380048.5760105928,0,0.0
2020-09-26 00:00:00+00:00,0,1,0,1230230722,0.0,0.0,0.0,927311,0.4041030406951904,87.61261749267578,12499,0.0,0.0,12938.0,643948.0,87.59530639648438,0.5003453493118286,0.0,0.0,16872.0,1107524.0,87.45970916748047,0.5512093305587769,0.0,0.0,10559.0,621432.1428571428,87.55900464739118,0.40586842809404644,0.0,0.0,11072.6,357625.26666666666,87.2902618408203,0.4113362660010655,0.0,0.0,0.0,-25.918681839734468,-3.3931055804606536,-16.271701561320562,44.004018958052505,-26.687917222747405,-19.23517601372916,0.17483287636195222,0.019762584210902823,0.0,0.0,0.0,0.0,0.013478742861086667,0.0,0.018340247017993246,0.021166768142989543,1.0030787260904424,0.0,0.9867071338975861,0.0,0.0,3065.784488995772,3208.380487368072,200417.8764253889,390136.14821300295,0,0.0
2020-09-27 00:00:00+00:00,0,1,0,1230230722,0.0,0.0,0.0,747954,0.3683067262172699,87.62545776367188,11029,0.0,0.0,12499.0,927311.0,87.61261749267578,0.4041030406951904,0.0,0.0,14780.0,911540.0,87.50419616699219,0.4957623779773712,0.0,0.0,10023.142857142857,598062.7142857143,87.57632773263114,0.38766047784260343,0.0,0.0,10983.1,382557.06666666665,87.31047007242839,0.40760530531406397,0.0,0.0,0.0,-25.378890392422193,-11.76094087527002,-17.946113171117005,-19.341623252608887,-25.709020575562704,-8.85821458218652,0.1385780362444189,0.014655732659929477,0.0,0.0,0.0,0.0,0.014745539504381948,0.0,0.017630440848212466,0.02146000506747955,1.003044968833431,0.0,0.9510682829407904,0.0,0.0,3070.252894333766,3169.3687759443646,198799.78338441954,390392.9523151075,0,0.0
2020-09-28 00:00:00+00:00,0,0,0,1230230722,0.0,0.0,0.0,438886,0.2951452434062958,87.63723754882812,7362,0.0,0.0,11029.0,747954.0,87.62545776367188,0.3683067262172699,0.0,0.0,9118.0,513471.0,87.51348876953125,0.3878681361675262,0.0,0.0,9772.285714285714,587407.7142857143,87.59400612967355,0.37441435030528475,0.0,0.0,10797.833333333334,397186.6,87.33028844197591,0.40376475652058913,0.0,0.0,0.0,-19.258609344154422,-33.248707951763535,-14.52564993933445,-41.32179251665209,-23.905777277147088,-19.864280938441247,0.14140537765872097,0.013443336510743364,0.0,0.0,0.0,0.0,0.01677424940816201,0.0,0.015179497855050595,0.02172139881715527,1.0030197734646538,0.0,0.9273081522314399,0.0,0.0,3264.757359343055,3214.3703527079547,210081.85519585645,383729.22391964425,0,0.0
2020-09-29 00:00:00+00:00,0,0,0,1230230722,0.0,0.0,0.0,403576,0.2834591567516327,87.64469909667969,6682,0.0,0.0,7362.0,438886.0,87.63723754882812,0.2951452434062958,0.0,0.0,8358.0,456497.0,87.54988098144531,0.3571802377700805,0.0,0.0,9532.857142857143,579847.5714285715,87.60755157470703,0.36388276730264935,0.0,0.0,10643.566666666668,410639.13333333336,87.34975306193034,0.4010263860225677,0.0,0.0,0.0,-20.05264417324719,-9.23662048356425,-11.59284726953299,-8.045369412558156,-20.63974241091765,-3.959435876313977,0.10830182082655071,0.008514129450287733,0.0,0.0,0.0,0.0,0.01655693956791393,0.0,0.014307294573103854,0.021891041247546452,1.002951336480527,0.0,0.9073786164339119,0.0,0.0,3501.387718611575,3298.8866949983026,221705.04234444106,376327.53118148836,0,0.0
2020-09-30 00:00:00+00:00,0,0,0,1230230722,0.0,0.0,0.0,349409,0.2985432744026184,87.64605712890625,6941,0.0,0.0,6682.0,403576.0,87.64469909667969,0.2834591567516327,0.0,0.0,8567.0,464524.0,87.56303405761719,0.363243818283081,0.0,0.0,9300.57142857143,563402.5714285715,87.61941201346261,0.3546398324625833,0.0,0.0,10607.266666666666,422286.1,87.36889266967773,0.4011099219322204,0.0,0.0,0.0,-18.979806233220497,3.876085004489682,-24.78128148384152,-13.421759470335203,-17.811877483910976,5.321443069204657,0.09481520619127881,0.0015494744582955633,0.0,0.0,0.0,0.0,0.01986491514266907,0.0,0.01207324436732932,0.02188623786900862,1.0028673746013015,0.0,0.8841462478769357,0.0,0.0,3667.900321605098,3334.437283171231,235801.50831504076,368506.07010659063,0,0.0
2020-10-01 00:00:00+00:00,0,0,0,1230230722,0.0,0.0,0.0,411629,0.2962550222873688,87.64541625976562,6744,0.0,0.0,6941.0,349409.0,87.64605712890625,0.2985432744026184,0.0,0.0,7653.0,432734.0,87.57450866699219,0.332576036453247,0.0,0.0,9170.714285714286,560387.5714285715,87.6295416695731,0.3494511161531721,0.0,0.0,10601.966666666667,436007.06666666665,87.38755645751954,0.4023844550053278,0.0,0.0,0.0,-11.877695021560175,-2.838207751044519,-4.8771300614234185,17.807211605883076,-10.921115830600192,-0.7664725054779442,0.0809683021380847,-0.0007312013359350722,0.0,0.0,0.0,0.0,0.016383645506887253,0.0,0.008444649832592676,0.021715846926274124,1.0027691037701827,0.0,0.8684508355287859,0.0,0.0,3821.1230096589484,3340.648723736505,243050.4914463404,359800.9537467889,0,0.0
2020-10-02 00:00:00+00:00,0,0,0,1230230722,0.0,0.0,0.0,556791,0.3170124590396881,87.66207122802734,9656,0.0,0.0,6744.0,411629.0,87.64541625976562,0.2962550222873688,0.0,0.0,12938.0,643948.0,87.59530639648438,0.5003453493118286,0.0,0.0,8701.857142857143,547936.5714285715,87.63907950265067,0.323260703257152,0.0,0.0,10681.6,454566.76666666666,87.40582555135092,0.40399419069290154,0.0,0.0,0.0,-25.36713556963982,43.1791221826809,-13.534788523296914,35.26525099057647,-36.641269979684076,7.006610923268841,0.07621964496677958,0.019002668904399833,0.0,0.0,0.0,0.0,0.017342203192574606,0.0,0.007039206368580332,0.021600302758817396,1.0026686316367177,0.0,0.8001617614914677,0.0,0.0,3223.0438116922805,3286.4438867398453,236091.1102230949,350782.2679453378,0,0.0
2020-10-03 00:00:00+00:00,0,1,0,1230230722,0.0,0.0,0.0,686590,0.2741246223449707,87.67434692382812,9545,0.0,0.0,9656.0,556791.0,87.66207122802734,0.3170124590396881,0.0,0.0,12499.0,927311.0,87.61261749267578,0.4041030406951904,0.0,0.0,8279.857142857143,513547.85714285716,87.64789799281529,0.3046923577785492,0.0,0.0,10790.5,477453.1,87.4241569519043,0.4052305410305658,0.0,0.0,0.0,-23.6338907112569,-1.149544324772167,-25.959036396635003,23.31197882149676,-32.16467219019534,-13.52875430342253,0.07045723883036814,0.014003428881848023,0.0,0.0,0.0,0.0,0.013902017358223455,0.0,0.007037571498327862,0.0213918666818392,1.0025592587759706,0.0,0.7518988006275834,0.0,0.0,2532.158298438633,3188.1519860582152,188069.4125946382,342399.6502116477,0,0.0
2020-10-04 00:00:00+00:00,0,1,0,1230230722,0.0,0.0,0.0,571504,0.244653508067131,87.6892318725586,8544,0.0,0.0,9545.0,686590.0,87.67434692382812,0.2741246223449707,0.0,0.0,11029.0,747954.0,87.62545776367188,0.3683067262172699,0.0,0.0,7924.857142857143,488340.71428571426,87.65700857979911,0.28702761232852936,0.0,0.0,10682.2,496503.23333333334,87.44336446126302,0.3996565565466881,0.0,0.0,0.0,-22.531507842959474,-10.487166055526453,-23.591022977348874,-16.761968569306283,-33.573434680417414,-10.750991292110912,0.0727803431951557,0.016977541610208036,0.0,0.0,0.0,0.0,0.014950000437441492,0.0,0.008260454450342635,0.020956162907788282,1.002443228481113,0.0,0.718185671238947,0.0,0.0,2011.6332820716705,3208.04467678926,160095.68522818253,330615.15158019005,0,0.0
2020-10-05 00:00:00+00:00,0,0,0,1230230722,0.0,0.0,0.0,332210,0.204478308558464,87.68521118164062,5564,0.0,0.0,8544.0,571504.0,87.6892318725586,0.244653508067131,0.0,0.0,7362.0,438886.0,87.63723754882812,0.2951452434062958,0.0,0.0,7668.0,473101.28571428574,87.66386195591518,0.27407519306455336,0.0,0.0,10466.866666666667,507576.9,87.46159795125325,0.3936160484949748,0.0,0.0,0.0,-24.422711219777238,-34.87827715355806,-24.306084040046848,-41.870923038158956,-30.719429458336222,-16.421264434779015,0.054741151312276415,-0.004585159240322323,0.0,0.0,0.0,0.0,0.016748391835309486,0.0,0.008457728794642232,0.020411926541101005,1.002312603581456,0.0,0.6963008599687531,0.0,0.0,2206.8398170284026,3329.3856711301073,169724.87526525886,318762.8563023368,0,0.0
2020-10-06 00:00:00+00:00,0,0,0,1230230722,0.0,0.0,0.0,384230,0.3073797225952148,87.68620300292969,8000,0.0,0.0,5564.0,332210.0,87.68521118164062,0.204478308558464,0.0,0.0,6682.0,403576.0,87.64469909667969,0.2834591567516327,0.0,0.0,7856.285714285715,470337.5714285714,87.66979108537946,0.27749241675649367,0.0,0.0,10375.8,520384.56666666665,87.47919464111328,0.39197732508182526,0.0,0.0,0.0,19.724633343310384,43.78145219266714,-4.793644815350762,15.658770055085647,8.438805123710047,50.32387775612368,0.047354725017911825,0.0011311158126803278,0.0,0.0,0.0,0.0,0.02082080831583084,0.0,0.00811386108398432,0.019769297293216727,1.002178763133887,0.0,0.7079297678725858,0.0,0.0,2213.423200324836,3359.114214111856,173203.9441262211,305091.3970885225,0,0.0
2020-10-07 00:00:00+00:00,0,0,0,1230230722,0.0,0.0,0.0,424550,0.2252806425094604,87.68231201171875,6025,0.0,0.0,8000.0,384230.0,87.68620300292969,0.3073797225952148,0.0,0.0,6941.0,349409.0,87.64605712890625,0.2985432744026184,0.0,0.0,7725.428571428572,481072.0,87.67497035435268,0.2670263264860425,0.0,0.0,10230.433333333332,534536.2333333333,87.49602457682292,0.3882247408231099,0.0,0.0,0.0,-13.196945685059791,-24.687499999999996,21.50517015875377,10.493714702131541,-24.540037634328115,-26.709335083196052,0.04136510414745054,-0.0044374041498929095,0.0,0.0,0.0,0.0,0.014191463451976324,0.0,0.00606482369559351,0.01899848573067449,1.0020451875201786,0.0,0.68781378002828,0.0,0.0,2326.0883639541835,3451.742255564661,174603.06654828813,289572.70146660565,0,0.0
2020-10-08 00:00:00+00:00,0,0,0,1230230722,0.0,0.0,0.0,336527,0.2120838165283203,87.67996978759766,5349,0.0,0.0,6025.0,424550.0,87.68231201171875,0.2252806425094604,0.0,0.0,6744.0,411629.0,87.64541625976562,0.2962550222873688,0.0,0.0,7526.142857142857,470343.14285714284,87.6799065726144,0.2550018685204642,0.0,0.0,10172.966666666667,545753.8,87.51227645874023,0.3859309087196986,0.0,0.0,0.0,-20.685053380782914,-11.219917012448132,-18.24507019670626,-20.733246967377227,-28.411739692771178,-5.857949371120908,0.03942422696654457,-0.0026712618170665614,0.0,0.0,0.0,0.0,0.015894665525602623,0.0,0.0023784637451126724,0.018091358358787772,1.0019155039802123,0.0,0.6607448710610321,0.0,0.0,2468.743925851473,3519.8018506467274,180200.1761843274,274265.27501463844,0,0.0
2020-10-09 00:00:00+00:00,0,0,0,1230230722,0.0,0.0,0.0,531285,0.3632488250732422,87.66382598876953,10396,0.0,0.0,5349.0,336527.0,87.67996978759766,0.2120838165283203,0.0,0.0,9656.0,556791.0,87.66207122802734,0.3170124590396881,0.0,0.0,7631.857142857143,466699.4285714286,87.68015725272042,0.26160706366811476,0.0,0.0,10378.7,563463.3,87.5276725769043,0.389185823003451,0.0,0.0,0.0,7.6636288318144175,94.35408487567769,-4.580893010124088,57.872919557717516,14.585031192028186,71.27606953675141,0.002001733152789953,-0.018412185664795633,0.0,0.0,0.0,0.0,0.019567615182782907,0.0,-0.0018923623221233914,0.016928862676737672,1.0017421310464087,0.0,0.6721906302989742,0.0,0.0,2182.0576688826623,3335.653274692314,176493.76651576985,254231.4405485477,0,0.0
2020-10-10 00:00:00+00:00,0,1,0,1230230722,0.0,0.0,0.0,487122,0.115934133529663,87.63142395019531,3438,0.0,0.0,10396.0,531285.0,87.66382598876953,0.3632488250732422,0.0,0.0,9545.0,686590.0,87.67434692382812,0.2741246223449707,0.0,0.0,6759.428571428572,438204.0,87.6740253993443,0.2390084224087851,0.0,0.0,10163.933333333332,579700.7,87.54143676757812,0.37971877455711367,0.0,0.0,0.0,-63.981141959140906,-66.92958830319353,-29.051981531918614,-8.312487647872613,-57.707508162558895,-68.08409951325044,-0.048957277857009096,-0.03696169795095461,0.0,0.0,0.0,0.0,0.007057765697780643,0.0,-0.007943834577286472,0.015465989500052945,1.0015145813989574,0.0,0.6294353569626716,0.0,0.0,2141.6762524549854,3568.1192276868414,128639.0147281349,231546.72161390746,0,0.0
2020-10-11 00:00:00+00:00,0,1,0,1230230722,0.0,0.0,0.0,453721,0.186518594622612,87.6280288696289,5625,0.0,0.0,3438.0,487122.0,87.63142395019531,0.115934133529663,0.0,0.0,8544.0,571504.0,87.6892318725586,0.244653508067131,0.0,0.0,6342.428571428572,421377.85714285716,87.66528211321149,0.23070343477385377,0.0,0.0,9896.7,594824.7333333333,87.55434137980143,0.36876613448063533,0.0,0.0,0.0,-34.16432584269663,63.61256544502618,-20.609304571796528,-6.856803839695191,-23.762141775039346,60.883243738470874,-0.0697953461590739,-0.003874272964388137,0.0,0.0,0.0,0.0,0.012397459237154029,0.0,-0.010699680873322077,0.013951915363316974,1.0012671071663803,0.0,0.6256090600585463,0.0,0.0,1937.8069129477494,3598.732191988618,102057.49641288476,205758.35644134544,0,0.0
2020-10-12 00:00:00+00:00,0,0,1,1230230722,0.0,0.0,0.0,312963,0.1806974411010742,87.62277221679688,5245,0.0,0.0,5625.0,453721.0,87.6280288696289,0.186518594622612,0.0,0.0,5564.0,332210.0,87.68521118164062,0.204478308558464,0.0,0.0,6296.857142857143,418628.28571428574,87.65636226109096,0.2273061679942267,0.0,0.0,9608.266666666666,573867.6666666666,87.5665298461914,0.36043616781632104,0.0,0.0,0.0,-5.733285406182597,-6.755555555555559,-5.793624514614248,-31.02302957103594,-11.630019646113432,-3.1209507734689446,-0.07120809085400248,-0.005998825832143062,0.0,0.0,0.0,0.0,0.016759116064467477,0.0,-0.012407302856444107,0.012343589774228973,1.0010258761544777,0.0,0.6306419507546822,0.0,0.0,2000.2105163932279,3613.70678860682,108893.49739798973,201179.5823302524,0,0.0
2020-10-13 00:00:00+00:00,0,0,0,1230230722,0.0,0.0,0.0,264934,0.1695492267608642,87.60629272460938,4363,0.0,0.0,5245.0,312963.0,87.62277221679688,0.1806974411010742,0.0,0.0,8000.0,384230.0,87.68620300292969,0.3073797225952148,0.0,0.0,5777.285714285715,401586.0,87.6449465070452,0.20761609716074805,0.0,0.0,9312.433333333332,555967.8333333334,87.57745691935222,0.3518856391310692,0.0,0.0,0.0,-45.46249999999999,-16.81601525262154,-31.04807016630664,-15.346542562539344,-44.84046464439626,-6.169547433698397,-0.09113210012942075,-0.01880731660340862,0.0,0.0,0.0,0.0,0.01646819031083096,0.0,-0.013508932931076419,0.010613577464001161,1.000770627397358,0.0,0.5900101455502021,0.0,0.0,2119.4696426073237,3669.162092483727,118881.30964516928,204057.07650558418,0,0.0
2020-10-14 00:00:00+00:00,0,0,0,1230230722,0.0,0.0,0.0,250724,0.1408599913120269,87.60918426513672,3737,0.0,0.0,4363.0,264934.0,87.60629272460938,0.1695492267608642,0.0,0.0,6025.0,424550.0,87.68231201171875,0.2252806425094604,0.0,0.0,5450.428571428572,376753.71428571426,87.63449968610492,0.19555600413254326,0.0,0.0,8969.333333333334,542907.6666666666,87.58755569458008,0.3372361833850543,0.0,0.0,0.0,-37.97510373443983,-14.347925739170297,-40.9435873277588,-5.363599990941137,-37.4735486622595,-16.920888403284316,-0.08340079647107812,0.0033006082524655866,0.0,0.0,0.0,0.0,0.014904776149167414,0.0,-0.012002672467910487,0.008947677527439687,1.0005359664526834,0.0,0.5798784761754303,0.0,0.0,2272.4836113240094,3693.975788555848,127052.98234737631,210754.25690474524,0,0.0
2020-10-15 00:00:00+00:00,0,0,0,1230230722,0.0,0.0,0.0,224262,0.143674299120903,87.6029052734375,3635,0.0,0.0,3737.0,250724.0,87.60918426513672,0.1408599913120269,0.0,0.0,5349.0,336527.0,87.67996978759766,0.2120838165283203,0.0,0.0,5205.571428571428,360715.85714285716,87.62349046979632,0.18578321593148361,0.0,0.0,8664.033333333333,525729.0,87.59631779988607,0.324129644036293,0.0,0.0,0.0,-32.04337259300804,-2.729462135402727,-33.35987899930763,-10.554234935626427,-32.25588756711305,1.9979468851747617,-0.08789295245749118,-0.0071670473271612245,0.0,0.0,0.0,0.0,0.016208647882174056,0.0,-0.008892059326166735,0.007339716859336876,1.0003102033349431,0.0,0.5731756392842653,0.0,0.0,2404.1530047668793,3745.1073874694403,138377.30648136837,215125.35893047476,0,0.0
