timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,session_session_length,sort_sort_position,visits_visits_gained,ratings_like_ratio,daily_rpv,ccu_playing,platform_platform_share,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-14 00:00:00+00:00,1,0,0,7656946028,150979,19.838378071784973,437,820400,98.89350128173828,0.0124182018223967,21799,0.1727915704250335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150979.0,21799.0,820400.0,98.89350128173828,0.1727915704250335,19.838378071784973,150979.0,21799.0,820400.0,98.89350128173828,0.1727915704250335,19.838378071784973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9256422018348625,0.18403073618876623,0.026571152399862994,0.00013139739085829232,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-08-15 00:00:00+00:00,1,0,0,7656946028,150596,22.27684473991394,393,2166322,98.88883972167967,0.0110501198294937,18158,0.1232668682932853,150979.0,21799.0,820400.0,98.89350128173828,0.1727915704250335,19.838378071784973,0.0,0.0,0.0,0.0,0.0,0.0,150787.5,19978.5,1493361.0,98.89117050170898,0.14802921935915941,21.057611405849457,150787.5,19978.5,1493361.0,98.89117050170898,0.14802921935915941,21.057611405849457,0.0,-0.25367766378106005,0.0,-16.702601036744802,0.0,164.05680156021452,0.0,-28.661526722586707,0.0,-0.0047137172798916716,0.0017960500518574,0.0017960500518574,8.293187950878352,0.06951687259933076,0.00838194489002794,0.00014792356248739312,0.0,0.0,1.0,1.0,1.0,270.82189719444773,270.82189719444773,2574.5757903002195,2574.5757903002195,951710.5731481605,951710.5731481605,1,0.9974632233621894
2025-08-16 00:00:00+00:00,1,1,0,7656946028,178073,25.52869113286336,311,2857349,98.89309692382812,0.0111031957788882,25037,0.164605051279068,150596.0,18158.0,2166322.0,98.88883972167967,0.1232668682932853,22.27684473991394,0.0,0.0,0.0,0.0,0.0,0.0,159882.66666666666,21664.666666666668,1948023.6666666667,98.89181264241536,0.1535544966657956,22.54797131485409,159882.66666666666,21664.666666666668,1948023.6666666667,98.89181264241536,0.1535544966657956,22.54797131485409,0.0,18.24550452867275,0.0,37.884128207952415,0.0,31.89862818177538,0.0,33.53551814704008,0.0,0.004305038020913088,0.09853760267234464,0.09853760267234464,7.112109593418005,0.06232103172519992,0.008762314732181916,0.00014336001399903051,-0.00020217895509134942,0.0,1.0,1.0,1.0,15754.45468219492,15754.45468219492,3441.4668868570175,3441.4668868570175,1035872.0620338852,1035872.0620338852,2,1.0
2025-08-17 00:00:00+00:00,1,1,0,7656946028,199195,17.56358826160431,245,3511021,98.84291076660156,0.0103084403793942,22911,0.1659982651472091,178073.0,25037.0,2857349.0,98.89309692382812,0.164605051279068,25.52869113286336,0.0,0.0,0.0,0.0,0.0,0.0,169710.75,21976.25,2338773.0,98.87958717346191,0.15666543878614897,21.301875551541645,169710.75,21976.25,2338773.0,98.87958717346191,0.15666543878614897,21.301875551541645,0.0,11.861427616763919,0.0,-8.491432679634137,0.0,22.87686943387035,0.0,0.8463980037763719,0.0,-0.05074788715052625,0.13841866560189106,0.13841866560189106,8.693915851955307,0.05673419306401384,0.006525450424406341,8.817239433324117e-05,-0.014751434326189323,0.0,1.0,1.0,1.0,23491.13555329613,23491.13555329613,2878.216968309836,2878.216968309836,1151561.6000038092,1151561.6000038092,3,1.0
2025-08-18 00:00:00+00:00,1,0,0,7656946028,228105,17.290562589963276,203,2863979,98.8243408203125,0.0100965774364343,18739,0.1504762172698974,199195.0,22911.0,3511021.0,98.84291076660156,0.1659982651472091,17.56358826160431,0.0,0.0,0.0,0.0,0.0,0.0,181389.6,21328.8,2443814.2,98.86853790283203,0.15542759448289867,20.49961295922597,181389.6,21328.8,2443814.2,98.86853790283203,0.15542759448289867,20.49961295922597,0.0,14.51341650141822,0.0,-18.20959364497403,0.0,-18.428884361557508,0.0,-9.35072897511705,0.0,-0.018787332490555197,0.18250035875712894,0.18250035875712894,12.172091782283884,0.07964615674690466,0.006542992618663538,7.580056022184106e-05,-0.018424987792978825,-0.018424987792978825,1.0,1.0,1.0,33103.66707481212,33103.66707481212,2882.543529593265,2882.543529593265,1024567.6441503019,1024567.6441503019,4,1.0
2025-08-19 00:00:00+00:00,1,0,0,7656946028,213827,17.995014866193134,203,2399070,98.80165100097656,0.0084590919797653,16301,0.1283137947320938,228105.0,18739.0,2863979.0,98.8243408203125,0.1504762172698974,17.290562589963276,0.0,0.0,0.0,0.0,0.0,0.0,186795.83333333334,20490.833333333332,2436356.8333333335,98.85739008585612,0.15090862785776452,20.0821799437205,186795.83333333334,20490.833333333332,2436356.8333333335,98.85739008585612,0.15090862785776452,20.0821799437205,0.0,-6.259398084215606,0.0,-13.010299375633705,0.0,-16.232975171954823,0.0,-14.728189570350903,0.0,-0.022959747717610224,0.17364019181450052,0.17364019181450052,13.116611458716722,0.08912908371615513,0.006794713453666023,8.415649431408952e-05,-0.020083836146750952,-0.020083836146750952,1.0,1.0,1.0,32435.26433014947,32435.26433014947,3295.5082410254513,3295.5082410254513,916583.1985463003,916583.1985463003,4,0.9374060191578439
2025-08-20 00:00:00+00:00,1,0,0,7656946028,232528,17.471868832906086,177,1990202,98.7919464111328,0.0084546423350811,13955,0.1098646596074104,213827.0,16301.0,2399070.0,98.80165100097656,0.1283137947320938,17.995014866193134,0.0,0.0,0.0,0.0,0.0,0.0,193329.0,19557.14285714286,2372620.4285714286,98.84804098946708,0.14504520382199965,19.709278356461294,193329.0,19557.14285714286,2372620.4285714286,98.84804098946708,0.14504520382199965,19.709278356461294,0.0,8.745855294233195,0.0,-14.391755107048642,0.0,-17.04277074032854,0.0,-14.378138502725546,0.0,-0.009822295220218713,0.1773416868213971,0.1773416868213971,16.66150759529951,0.1168363227268776,0.0070118475351509365,7.513845082938509e-05,-0.01956421988350321,-0.01956421988350321,1.0,1.0,1.0,34285.29097149388,34285.29097149388,3892.654297030558,3892.654297030558,853545.7056254334,853545.7056254334,5,1.0
2025-08-21 00:00:00+00:00,1,0,0,7656946028,459438,25.18219403425853,149,2175460,98.78162384033205,0.0155432687212315,14746,0.1170666441321373,232528.0,13955.0,1990202.0,98.7919464111328,0.1098646596074104,17.471868832906086,150979.0,21799.0,820400.0,98.89350128173828,0.1727915704250335,19.838378071784973,237394.57142857142,18549.571428571428,2566200.4285714286,98.83205849783761,0.1370845000658716,20.472680636814662,226592.625,18955.75,2347975.375,98.8397388458252,0.14154788386076686,20.39339281618595,204.3058968465813,97.5839468795156,-32.35469516950319,5.668219276245079,165.17064846416383,9.308502353027492,-32.24979445225469,6.555324114653804,-0.11312921471705595,-0.010448797878515048,0.43820505835870144,0.43820505835870144,31.154675527225876,0.21119109926585675,0.006778333419905022,5.4810745353046934e-05,-0.02018601553780057,-0.018577575683590152,0.9999222949384805,1.0476712180220844,0.9684673223424121,99294.03446177635,99294.03446177635,3985.1555535153557,3985.1555535153557,793298.2536599851,793298.2536599851,6,1.0
2025-08-22 00:00:00+00:00,1,0,0,7656946028,589407,18.864686290423077,120,2335164,98.7833480834961,0.0185189174455491,16570,0.113166719675064,459438.0,14746.0,2175460.0,98.78162384033205,0.1170666441321373,25.18219403425853,150596.0,18158.0,2166322.0,98.88883972167967,0.1232668682932853,22.27684473991394,300081.85714285716,18322.714285714286,2590320.714285714,98.81698826381138,0.13564162169184,19.98522942974454,266905.3333333333,18690.666666666668,2346551.888888889,98.8334732055664,0.13839442117346654,20.22353653554563,291.3829052564477,28.28869183654814,-8.745456548077978,12.369456123694555,7.793947529499312,7.341160030522276,-8.193725335984281,-3.331371191157839,-0.1066769905284426,0.0017455100422614223,0.5713227490804996,0.5713227490804996,35.56858367026734,0.2524048621831862,0.007095858322645295,3.2006159214708784e-05,-0.017293385096955737,-0.016763687133792907,0.9998332048725967,1.124300715145659,0.9801090285411423,152489.0887842471,152489.0887842471,3811.653742143952,3811.653742143952,742074.8555010208,742074.8555010208,7,1.0
2025-08-23 00:00:00+00:00,1,1,0,7656946028,766831,16.358012437820435,113,2391838,98.77458953857422,0.0224136840317785,14565,0.094286061823368,589407.0,16570.0,2335164.0,98.7833480834961,0.113166719675064,18.864686290423077,178073.0,25037.0,2857349.0,98.89309692382812,0.164605051279068,25.52869113286336,384190.14285714284,16826.714285714286,2523819.1428571427,98.80005863734654,0.12559605176959715,18.675132473309837,316897.9,18278.1,2351080.5,98.82758483886718,0.1339835852384567,19.83698412577311,330.6273269951087,30.10211958799267,-41.8260973758837,-12.10018105009053,-16.29170955315574,2.4269815738851674,-42.71982476192826,-16.683931376563798,-0.11983382960004674,-0.008866418370911955,0.6743064312377378,0.6743064312377378,52.64526980639846,0.32060310079399157,0.006089456690019688,2.1331937683639224e-05,-0.010963439941407842,-0.015403608842330625,0.9997214724859914,1.2123467617082435,0.9373987981144716,213686.29201573352,213686.29201573352,3823.1552835612392,3823.1552835612392,699781.4323858954,699781.4323858954,8,1.0
