timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,platform_platform_share,ratings_like_ratio,daily_rpv,sort_sort_position,visits_visits_gained,daily_Estimated Revenue,session_session_length,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-08 00:00:00+00:00,0,0,0,8316902627,5429,0.0501065291464328,96.11217498779295,0.0445479677515051,434,73166,175003,66.52320003509521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175003.0,5429.0,73166.0,96.11217498779295,0.0501065291464328,66.52320003509521,175003.0,5429.0,73166.0,96.11217498779295,0.0501065291464328,66.52320003509521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.22891344383057,2.3918296499788156,0.07420011753932784,0.0003801238830832165,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-09-09 00:00:00+00:00,0,0,0,8316902627,5934,0.06108183786273,96.31671142578124,0.0409297485779991,430,740514,178054,30.84042146931524,175003.0,5429.0,73166.0,96.11217498779295,0.0501065291464328,66.52320003509521,0.0,0.0,0.0,0.0,0.0,0.0,176528.5,5681.5,406840.0,96.2144432067871,0.055594183504581396,48.68181075220522,176528.5,5681.5,406840.0,96.2144432067871,0.055594183504581396,48.68181075220522,0.0,1.7433986845939886,0.0,9.301897218640631,0.0,912.1012492141158,0.0,21.90394925224741,0.0,0.21281012318601356,0.012221158563065774,0.012221158563065774,30.000673967986522,0.2404461759721275,0.008013342065994612,0.00017320727566940124,0.0,0.0,1.0,1.0,1.0,2157.3827894001565,2157.3827894001565,357.0889244992065,357.0889244992065,471886.2962112801,471886.2962112801,2,1.0
2025-09-10 00:00:00+00:00,0,0,0,8316902627,8217,0.0897167026996612,96.54084014892578,0.0420922231861397,350,980136,225206,25.96066258170388,178054.0,5934.0,740514.0,96.31671142578124,0.06108183786273,30.84042146931524,0.0,0.0,0.0,0.0,0.0,0.0,192754.33333333334,6526.666666666667,597938.6666666666,96.3232421875,0.06696835656960799,41.10809469537144,192754.33333333334,6526.666666666667,597938.6666666666,96.3232421875,0.06696835656960799,41.10809469537144,0.0,26.481853819627755,0.0,38.4732052578362,0.0,32.358875051653314,0.0,46.87950762267943,0.0,0.2326997255478913,0.1460166384385383,0.1460166384385383,27.40399123874422,0.22976991991935822,0.008383521895408499,0.00011527466988905264,0.21433258056642268,0.0,1.0,1.0,1.0,28145.339797794823,28145.339797794823,1485.4885840467887,1485.4885840467887,469994.0845173834,469994.0845173834,3,1.0
2025-09-11 00:00:00+00:00,0,0,0,8316902627,10716,0.104338601231575,96.82209777832033,0.0398056859966944,299,1494670,259354,194.60015467593544,225206.0,8217.0,980136.0,96.54084014892578,0.0897167026996612,25.96066258170388,0.0,0.0,0.0,0.0,0.0,0.0,209404.25,7574.0,822121.5,96.44795608520508,0.07631091773509975,79.48110969051244,209404.25,7574.0,822121.5,96.44795608520508,0.07631091773509975,79.48110969051244,0.0,15.163006314218986,0.0,30.412559328221977,0.0,52.49618420300857,0.0,16.29785546272535,0.0,0.2913353861025758,0.19321326829404803,0.19321326829404803,24.200242605206682,0.1735191222683788,0.007169470739714626,0.0007503235128527904,0.23538970947263993,0.0,1.0,1.0,1.0,40459.67953716391,40459.67953716391,2420.4846622112686,2420.4846622112686,590165.0029438095,590165.0029438095,4,1.0
2025-09-12 00:00:00+00:00,0,0,0,8316902627,26653,0.2110879272222519,97.03892517089844,0.0379313142985478,253,2161562,311276,28.410111514004793,259354.0,10716.0,1494670.0,96.82209777832033,0.104338601231575,194.60015467593544,0.0,0.0,0.0,0.0,0.0,0.0,229778.6,11389.8,1090009.6,96.56614990234375,0.10326631963253016,69.26691005521091,229778.6,11389.8,1090009.6,96.56614990234375,0.10326631963253016,69.26691005521091,0.0,20.019741357372546,0.0,148.72153788727135,0.0,44.6180093264734,0.0,102.31048215199992,0.0,0.22394411766883948,0.25012959684566566,0.25012959684566566,11.678397238688376,0.1440050556009702,0.012330429416121575,9.126954935316388e-05,0.23588867187499524,0.23588867187499524,1.0,1.0,1.0,57474.42858176147,57474.42858176147,8786.108791723444,8786.108791723444,787426.960824177,787426.960824177,5,1.0
2025-09-13 00:00:00+00:00,0,1,0,8316902627,35449,0.2245120704174041,97.15723419189452,0.032428783526589,219,4147182,374209,34.91043451557989,311276.0,26653.0,2161562.0,97.03892517089844,0.2110879272222519,28.410111514004793,0.0,0.0,0.0,0.0,0.0,0.0,253850.33333333334,15399.666666666666,1599538.3333333333,96.66466395060222,0.1234739447633425,63.54083079860575,253850.33333333334,15399.666666666666,1599538.3333333333,96.66466395060222,0.1234739447633425,63.54083079860575,0.0,20.217748878808518,0.0,33.00191348065884,0.0,91.8604231569578,0.0,6.359503061971927,0.0,0.12191913790029485,0.30815873590185217,0.30815873590185217,10.555966149506347,0.09023209248301799,0.008547729868684358,9.329102513449637e-05,0.21923413957868954,0.21923413957868954,1.0,1.0,1.0,78226.19782826382,78226.19782826382,12578.980493929812,12578.980493929812,1433091.1190360042,1433091.1190360042,6,1.0
2025-09-14 00:00:00+00:00,0,1,0,8316902627,14401,0.1304103583097458,97.34292602539062,0.0302799479251213,171,3495563,475411,69.77075172605969,374209.0,35449.0,4147182.0,97.15723419189452,0.2245120704174041,34.91043451557989,0.0,0.0,0.0,0.0,0.0,0.0,285501.85714285716,15257.0,1870399.0,96.76155853271484,0.12446486098425726,64.43081950252774,285501.85714285716,15257.0,1870399.0,96.76155853271484,0.12446486098425726,64.43081950252774,0.0,27.04424532814551,0.0,-59.3754407740698,0.0,-15.7123318918726,0.0,-41.913876582541,0.0,0.1911250716846835,0.3854803456682764,0.3854803456682764,33.010068046104706,0.13600408975490078,0.004119792971892375,0.00014675849941957647,0.20969227382115688,0.20969227382115688,1.0,1.0,1.0,110055.35458036343,110055.35458036343,11489.187743265404,11489.187743265404,1491649.076731186,1491649.076731186,7,1.0
2025-09-15 00:00:00+00:00,0,0,0,8316902627,14405,0.1472519934177398,97.4045867919922,0.0348284041469114,128,2478711,644132,36.68927995363871,475411.0,14401.0,3495563.0,97.34292602539062,0.1304103583097458,69.77075172605969,175003.0,5429.0,73166.0,96.11217498779295,0.0501065291464328,66.52320003509521,352520.28571428574,16539.285714285714,2214048.285714286,96.94618879045758,0.13834278445158682,60.168830919462515,330330.625,15150.5,1946438.0,96.84193706512451,0.12731325253844258,60.963127058916605,268.06911881510604,35.48950276707943,165.3343157119175,0.027775848899391775,3287.7907771369214,-29.089791830386126,193.87785569303003,12.914338497554322,1.3446910387403088,0.06334385981523472,0.4924207797111398,0.4924207797111398,44.71275857281688,0.25986560762202304,0.005811485965291651,5.6959168298532616e-05,0.1858190808977403,0.19338053748721645,1.0010765142508762,1.0671740947854464,1.0866330228254426,162661.66392496813,162661.66392496813,10641.185326027226,10641.185326027226,1397645.461985161,1397645.461985161,8,1.0
2025-09-16 00:00:00+00:00,0,0,0,8316902627,14540,0.1087566092610359,97.47296905517578,0.0352226444423754,115,2222390,740374,19.748421755704012,644132.0,14405.0,2478711.0,97.4045867919922,0.1472519934177398,36.68927995363871,178054.0,5934.0,740514.0,96.31671142578124,0.06108183786273,30.84042146931524,432851.71428571426,17768.714285714286,2425744.8571428573,97.11136845179966,0.14515346607991625,58.584259531803774,375891.0,15082.666666666666,1977099.3333333333,96.91205173068576,0.1252514032853974,56.383715358559655,315.81430352589666,14.941347425682938,145.02864846646446,0.9371745921554986,200.11451505305774,-10.34089895917677,78.05064986002228,-26.14252158033351,1.2004745721468257,0.07020435632010269,0.5441248852820326,0.5441248852820326,50.91630561859569,0.3331429977893179,0.006542503096889791,2.6673539430294124e-05,0.15233448573521247,0.17743517557779936,1.002056676311712,1.1515351904826512,1.1588969246849081,204531.64725354852,204531.64725354852,9955.997401064345,9955.997401064345,1310609.510490348,1310609.510490348,9,1.0
2025-09-17 00:00:00+00:00,0,0,0,8316902627,18779,0.2249666005373001,97.55965423583984,0.0359066489702406,106,2290521,822211,22.39231709071568,740374.0,14540.0,2222390.0,97.47296905517578,0.1087566092610359,19.748421755704012,225206.0,8217.0,980136.0,96.54084014892578,0.0897167026996612,25.96066258170388,518138.14285714284,19277.571428571428,2612942.714285714,97.25691332135882,0.16447488005672178,58.074495890234026,420523.0,15452.3,2008441.5,96.97681198120117,0.13522292301058764,52.98457553177526,265.09284832553305,11.053467571794794,128.53839600827556,29.154057771664377,133.6942016209995,3.0656635424025414,150.75219414873752,106.85326810560892,1.0553192673094847,0.0889325333005786,0.5682613727661984,0.5682613727661984,43.781203407880724,0.3589622802138552,0.008198567837375062,2.7234237752204636e-05,0.11886106218610828,0.16436753706498994,1.0028883331431018,1.2321279522336301,1.2163239515525321,238966.97725976002,238966.97725976002,9459.103000108766,9459.103000108766,1239623.0672141386,1239623.0672141386,10,1.0
