timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,daily_Estimated Revenue,visits_visits_gained,daily_rpv,ratings_like_ratio,session_session_length,ccu_playing,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-12-16 00:00:00+00:00,0,0,0,4785982047,0.0003741733671631,72562.0,23726,0.0047947750236877,94.23464965820312,12.84388562043508,6,495.0,119613.0,280.0,44378.0,94.23375701904295,0.0041529559530317,10.964498360951742,92300.0,274.0,29816.0,94.24397277832033,0.0045193419791758,13.006544589996338,96456.71428571429,260.14285714285717,34727.857142857145,94.23787144252232,0.0039904735042779575,11.696141123771667,104984.76666666666,324.26666666666665,37412.566666666666,94.26348317464193,0.004995969949716963,11.618491328772283,-21.38461538461538,-39.336025348415305,-97.8102189781022,-97.85714285714285,-20.425275020123422,-46.53657217540223,-91.72062284980393,-90.99019177196065,-0.009892537254485578,0.0009472605023930214,0.24621199024991036,0.24377906699961116,10366.0,3.058203734142538,0.00025287646984448094,0.00017700323333427615,-0.0016700199672154065,-0.0019013096148494553,0.9997282963534017,0.9187686685247444,0.7987384921128339,23872.239737221542,25593.088467171878,95.60774372058614,87.42560712748694,10470.891977129088,10636.969826111526,8,0.11143514871175857
2024-12-17 00:00:00+00:00,0,0,0,4785982047,0.0036386551801115,72519.0,30173,0.0047834972793517,94.22772979736328,10.222164611021675,242,0.0,72562.0,6.0,23726.0,94.23464965820312,0.0003741733671631,12.84388562043508,83112.0,279.0,27621.0,94.2427978515625,0.0044084307737648,12.490153749783834,94943.42857142857,254.85714285714286,35092.42857142857,94.23571886335101,0.0038805055623274856,11.372142675377074,101553.73333333334,315.0,36330.9,94.26191635131836,0.004861909487711527,11.585510195973557,-12.745451920300322,-0.05925966759461332,-13.261648745519716,3933.3333333333335,9.239346873755473,27.172721908454854,-17.46144224911831,872.4516759968733,-0.01598854718103393,-0.0073432233949399794,0.25236346231580264,0.22193037450030131,298.4320987654321,2.4033605090475243,0.0080201497978392,0.00014095648939632758,-0.0020528520856560074,-0.0020543812379408065,0.9997220777066561,0.9349083037626245,0.7981443447549694,24340.455940359167,22537.8580705704,96.23722977935836,80.41573014760813,10298.823703235852,9582.588338518719,8,0.11136911261304842
2024-12-18 00:00:00+00:00,0,0,0,4785982047,0.0037357581313699,76165.0,30681,0.0050141564532089,94.21648406982422,10.278673807779947,267,491.0,72519.0,242.0,30173.0,94.22772979736328,0.0036386551801115,10.222164611021675,86390.0,282.0,29647.0,94.24259185791016,0.0047521372325718,12.189807891845703,93482.71428571429,252.71428571428572,35240.142857142855,94.23198917933873,0.0037353085478700715,11.099123520510537,100379.5,312.1333333333333,36127.23333333333,94.2598383585612,0.00478998556403283,11.510951034460232,-11.835860632017592,5.027647926750234,-5.319148936170215,10.330578512396693,3.4877053327486696,1.68362443243959,-21.38783144214562,2.6686494446946707,-0.02770274837655684,-0.011934626423926176,0.25417429838212596,0.22835342493935826,284.19776119402985,2.482400104295678,0.008702170653803533,0.0001349509467187452,-0.0031318664550794924,-0.0022308892747586536,0.9997045488332312,0.9312928863534317,0.7798162432717658,24474.624744285185,22922.002618700313,95.6401221613272,80.54715189354272,9895.824431891264,9637.24680487942,8,0.11696835949437849
2024-12-19 00:00:00+00:00,0,0,0,4785982047,0.0035966511350125,81868.0,32409,0.0053784602650699,94.21199035644533,10.792299608389536,262,493.0,76165.0,267.0,30681.0,94.21648406982422,0.0037357581313699,10.278673807779947,86819.0,280.0,30702.0,94.2375717163086,0.0049074660055339,11.784303784370422,92775.42857142857,250.14285714285714,35484.0,94.22833469935826,0.0035480492806527287,10.957408638227552,99913.73333333334,309.1,36115.36666666667,94.25726165771485,0.004706099515897174,11.47295716163228,-5.702668770660802,7.487691196743906,-6.428571428571428,-1.8726591760299671,5.55989837795583,5.632150190671759,-26.710625586468872,-3.723661743229323,-0.027145605937595185,-0.0047695617420462355,0.24994920817238564,0.23178144997161904,311.2851711026616,2.526010490589324,0.008083924714594262,0.0001318240067472369,-0.004477092197955531,-0.00233646176415453,0.9996931063151225,0.9285553194365195,0.7539256806337055,24167.392549524404,23158.149984077685,95.58417842318774,80.66847865353846,9257.200255554124,9641.747722108232,8,0.12572658905121484
2024-12-20 00:00:00+00:00,0,0,0,4785982047,0.003586012404412,86925.0,35822,0.0056978265420181,94.18278503417967,10.27130663394928,289,495.0,81868.0,262.0,32409.0,94.21199035644533,0.0035966511350125,10.792299608389536,95843.0,301.0,34910.0,94.24080657958984,0.0044972943142056,11.324634353319803,91501.42857142857,248.42857142857142,35614.28571428572,94.2200459071568,0.0034178661506822144,10.80693324974605,99519.7,306.7,36185.166666666664,94.25375544230143,0.004620453493165114,11.415112500290507,-9.304800559247939,6.177016660966439,-3.9867109634551534,10.305343511450381,2.6124319679174945,10.531025332469369,-20.262892444355586,-0.29579545530381557,-0.06156732684706734,-0.030999581003599008,0.2461504210133891,0.2339130380503767,299.7413793103448,2.4265136923205763,0.008067442704407783,0.00011816150097725974,-0.007575716291152366,-0.002605164117357059,0.9996423534002816,0.9194303094907699,0.7397252576480106,23908.76621475978,23278.955372862074,95.23449947424785,80.1404585927034,9090.813316049089,9631.44286495628,8,0.13349274140417317
2024-12-21 00:00:00+00:00,0,1,0,4785982047,0.0037189717404544,100007.0,41366,0.00653871150377,94.18357849121094,10.17193035284678,301,490.0,86925.0,289.0,35822.0,94.18278503417967,0.003586012404412,10.27130663394928,130858.0,393.0,52111.0,94.23292541503906,0.0048408568836748,10.27570410569509,87094.14285714286,235.28571428571428,34079.28571428572,94.21299634660993,0.003257596844507872,10.792108427910577,99793.16666666667,306.56666666666666,36501.03333333333,94.25010706583659,0.004564302378760913,11.358088437286117,-23.575937275520033,15.049755536381948,-23.409669211195926,4.152249134948094,-20.619446949780272,15.476522807213456,-23.17534209705354,3.707721029598643,-0.05236696580391831,0.000842465033268347,0.2316912588388887,0.2328147535629106,331.14900662251654,2.4175550559624823,0.007276331375250804,0.00010171116663513699,-0.009643009730742932,-0.002787061103591656,0.9996062527631854,0.8727465593717291,0.7137118828205731,22008.451973359824,23233.321504762465,88.39919446702109,80.14671173728453,8595.07908279867,9641.103605033308,8,0.15358307264431575
2024-12-22 00:00:00+00:00,0,1,0,4785982047,0.0034481906332075,88697.0,34038,0.0057851573282291,94.18093872070312,10.964372595151266,302,474.0,100007.0,301.0,41366.0,94.18357849121094,0.0037189717404544,10.17193035284678,119613.0,280.0,44378.0,94.23375701904295,0.0041529559530317,10.964498360951742,82677.57142857143,238.42857142857142,32602.14285714286,94.20545087541852,0.0031569160845329853,10.792090461367653,99469.93333333333,303.73333333333335,36410.46666666667,94.24649276733399,0.004492498432712893,11.359573771788444,-25.84668890505213,-11.309208355415123,7.857142857142851,0.33222591362125353,-23.29983325070981,-17.71503166852004,-16.970209359184608,-7.28107461267814,-0.05605029451298815,-0.0028027927480578363,0.18345900478166238,0.23445023094317985,292.7293729372937,2.605746349775258,0.008872176033373484,0.00012361465416527167,-0.010111945016041055,-0.002962545664344238,0.9995645260559797,0.8311815305184826,0.7027083329724421,16690.5498780213,23320.748841902703,82.92509528829052,78.69449147498372,7420.083692250577,9651.39162284222,8,0.13621404296032152
2024-12-23 00:00:00+00:00,0,0,0,4785982047,0.0033812054898589,85840.0,35167,0.005586482433547,94.17577362060548,10.851779699325562,271,474.0,88697.0,302.0,34038.0,94.18093872070312,0.0034481906332075,10.964372595151266,72562.0,6.0,23726.0,94.23464965820312,0.0003741733671631,12.84388562043508,84574.42857142857,276.2857142857143,34236.57142857143,94.19704001290458,0.003586492102060957,10.50750390120915,97664.76666666666,298.03333333333336,35817.566666666666,94.24323552449545,0.004417312769025207,11.365019461413654,18.298834100493377,-3.2210785032188216,4416.666666666666,-10.264900662251652,48.22136053274888,3.3168811328515124,803.6467548437386,-1.942617171553851,-0.062478120108888646,-0.005484230851593441,0.18494478691455762,0.2267128806772235,315.5882352941176,2.4408553230209282,0.007705868971792539,0.00012641720971709978,-0.009120396205355626,-0.003232604165761475,0.9995098267654567,0.865966627044573,0.8119171744436852,16740.383070306565,22141.860591668876,82.91346607845732,74.41054955487174,7319.573076858746,9132.441697457962,8,0.13182648170416134
2024-12-24 00:00:00+00:00,0,0,0,4785982047,0.0026519389357417,80020.0,31381,0.0051958339984794,94.18273162841795,10.65758502483368,175,0.0,85840.0,271.0,35167.0,94.17577362060548,0.0033812054898589,10.851779699325562,72519.0,242.0,30173.0,94.22772979736328,0.0036386551801115,10.222164611021675,85646.0,266.7142857142857,34409.142857142855,94.19061170305524,0.003445532638579557,10.569706817468008,95488.23333333334,290.6666666666667,35126.63333333333,94.23998565673828,0.004295333485545853,11.348919310404625,10.343496187206114,-6.7800559179869495,-27.685950413223136,-35.42435424354243,4.0035793590295965,-10.76577473199306,-27.117607894342,-21.568241158499745,-0.047754699218682806,0.007388320313150842,0.18678282042640276,0.2140592203453913,454.65909090909093,2.549869351857753,0.005576445095914855,0.00013318485178682695,-0.006269182477673674,-0.0033678336986821926,0.999476082754693,0.8969272653838326,0.8021571899304338,16865.501403881917,20440.13677949214,86.45601689381427,75.31146056182011,7114.564640754581,8627.529927738324,8,0.12288857252990437
2024-12-25 00:00:00+00:00,0,0,1,4785982047,0.0026154113002121,64928.0,26249,0.0042081160742459,94.18248748779295,10.487033208211264,192,0.0,80020.0,175.0,31381.0,94.18273162841795,0.0026519389357417,10.65758502483368,76165.0,267.0,30681.0,94.21648406982422,0.0037357581313699,10.278673807779947,84040.71428571429,256.0,33776.0,94.18575504847935,0.0032854830912712996,10.599472446101052,94414.26666666666,284.9,34847.0,94.23676452636718,0.004206932051844537,11.30857623110258,-14.75349570012473,-18.86028492876781,-28.08988764044944,9.714285714285719,-14.44542224829699,-16.353844683088493,-29.98981175333665,-1.3773935378864066,-0.03608347559018732,-0.00025922015721713265,0.2047333521066781,0.22436129233497157,336.4145077720207,2.473447619047619,0.007314285714285714,0.00016151539694452807,-0.0034435817173544083,-0.0034688879571048484,0.9994587093673662,0.8901272789887082,0.780968898661145,18172.483304449503,21182.90688419196,88.08789940723224,76.04324994415704,7355.941496654299,8778.542951129475,8,0.09971143760586892
2024-12-26 00:00:00+00:00,0,0,0,4785982047,0.0024186042137444,70848.0,30367,0.0045833969567427,94.17701721191406,9.751903653144836,218,0.0,64928.0,192.0,26249.0,94.18248748779295,0.0026154113002121,10.487033208211264,81868.0,262.0,32409.0,94.21199035644533,0.0035966511350125,10.792299608389536,82466.42857142857,249.71428571428572,33484.28571428572,94.18075888497489,0.0031171906739472857,10.450844452494666,93787.9,281.3,34766.166666666664,94.23385467529297,0.0041155976815692,11.252363964816364,-13.460692822592469,9.11779201577132,-16.793893129770986,13.541666666666675,-6.300718936097994,15.688216693969292,-32.75399467577235,-7.524900058806794,-0.03712175530836692,-0.005808166703602513,0.21449747850556525,0.23033503369385064,323.5068493150685,2.332982086406744,0.007178609062170706,0.0001376434904253389,-0.0006318773542124233,-0.003664366793180442,0.9994365529193193,0.8792864385643412,0.7574089877411826,18794.468242887666,21602.639106575494,88.25789508002495,76.58493144306203,7369.806675860862,8809.22914974069,8,0.10880291910270763
2024-12-27 00:00:00+00:00,0,0,0,4785982047,0.002265109680593,69027.0,30004,0.0044568938171077,94.17694854736328,9.496585687001549,188,0.0,70848.0,218.0,30367.0,94.17701721191406,0.0024186042137444,9.751903653144836,86925.0,289.0,35822.0,94.18278503417967,0.003586012404412,10.27130663394928,79909.57142857143,235.28571428571428,32653.14285714286,94.17992510114398,0.002928490284830286,10.340170031502135,92783.03333333334,276.76666666666665,34438.96666666667,94.23058649698893,0.004019085809704804,11.222970509099065,-20.59016393442623,-2.5702913279132766,-34.94809688581315,-13.761467889908252,-16.241415889676738,-1.1953765600816624,-36.83486209344524,-6.346409730005609,-0.006196978369532591,-7.291009294085882e-05,0.2246406585611008,0.23754570854784424,365.22222222222223,2.300516580569905,0.006265622396267289,0.0001375758487425617,-0.0007506779262012817,-0.0037477843355672755,0.9994623678178362,0.8612519828004268,0.7286458720933304,19252.939962308425,22040.211394384918,88.39496778477259,77.98261668953995,7464.035714200468,8797.33155656244,8,0.10600636710849425
2024-12-28 00:00:00+00:00,0,1,0,4785982047,0.0021983948536217,72850.0,32398,0.0046942023675455,94.1673812866211,9.26565400759379,176,0.0,69027.0,188.0,30004.0,94.17694854736328,0.002265109680593,9.496585687001549,100007.0,301.0,41366.0,94.18357849121094,0.0037189717404544,10.17193035284678,76030.0,217.42857142857142,31372.0,94.17761121477399,0.0027112650152827573,10.210701982180279,91740.8,273.5,34174.3,94.22721989949544,0.003922896035752837,11.174941692981886,-27.155099143059992,5.538412505251578,-41.5282392026578,-6.382978723404253,-21.679640284291445,7.978936141847748,-40.8870245044376,-2.945324349761025,-0.01719748267088317,-0.010158813690352986,0.17685588331739066,0.24225074324480556,411.5819209039548,2.24852618907991,0.005432266427976172,0.0001271863667978997,-0.0015727451869416735,-0.003894920476419053,0.9994735206581032,0.8287479507481949,0.6911386359905005,14424.732187696112,22224.276985873057,78.30277246576166,80.12565562699483,5380.351498485571,8732.941461046574,8,0.11187743700079397
2024-12-29 00:00:00+00:00,0,1,0,4785982047,0.0019793917890638,69926.0,31179,0.0044965042992921,94.16194152832033,9.525408188501991,177,0.0,72850.0,176.0,32398.0,94.1673812866211,0.0021983948536217,9.26565400759379,88697.0,302.0,34038.0,94.18093872070312,0.0034481906332075,10.964372595151266,73348.42857142857,199.57142857142858,30963.571428571428,94.17489733014789,0.0025014366089765143,10.005135638373238,90433.23333333334,267.9,33804.26666666667,94.2234743754069,0.0038291243710166668,11.14293015887383,-21.163060757410058,-4.013726835964315,-41.390728476821195,0.5681818181818121,-8.39943592455491,-3.7625779369096835,-42.59621930407677,-9.96195311306829,-0.020170952467502,-0.005776690640058035,0.12397991644502433,0.2467927469561737,392.8426966292135,2.2426555484284796,0.005676715843489416,0.0001362193171236002,-0.002776282174239152,-0.0039913309031502624,0.999484448587987,0.8110782493098433,0.6532659602049856,9672.045221625684,22318.26607046195,77.71149801076798,80.82392527310418,4210.766582083902,8611.991318978333,8,0.10738698228850403
2024-12-30 00:00:00+00:00,0,0,0,4785982047,0.0021157013252377,65956.0,29670,0.0042330666428265,94.15885162353516,9.36515243848165,211,0.0,69926.0,177.0,31179.0,94.16194152832033,0.0019793917890638,9.525408188501991,85840.0,271.0,35167.0,94.17577362060548,0.0033812054898589,10.851779699325562,70507.85714285714,191.0,30178.285714285714,94.17247990199498,0.0023206502997449143,9.792760315395537,88150.63333333333,261.3666666666667,33090.26666666667,94.21997350056967,0.0037228484201477434,11.100853674511544,-23.164026095060574,-5.677430426450824,-22.14022140221402,19.2090395480226,-15.631131458469582,-4.839796016549602,-37.42760291904088,6.886435364995158,-0.017968524621303494,-0.0032814794757030086,0.13037814841771259,0.2397401132902872,311.1132075471698,2.2229112601530114,0.007111320818307438,0.00014198875689436525,-0.004370280674522525,-0.004129607101966525,0.9994959285509202,0.7998565010445055,0.6233534213173304,10109.670631907626,21133.2428219439,48.19927727332633,77.02461914234698,3589.7801885632316,7995.315749014162,8,0.10129016108200915
2024-12-31 00:00:00+00:00,0,0,0,4785982047,0.0020690767560154,58036.0,26588,0.003717852023513,94.14627838134766,9.181383430957794,171,0.0,65956.0,211.0,29670.0,94.15885162353516,0.0021157013252377,9.36515243848165,80020.0,175.0,31381.0,94.18273162841795,0.0026519389357417,10.65758502483368,67367.28571428571,190.42857142857142,29493.571428571428,94.16727229527065,0.0022373842740697285,9.581874373413267,85898.16666666667,255.96666666666667,32443.0,94.2160151163737,0.003630246108514217,11.032329470813703,-27.473131717070732,-12.008005336891259,-2.285714285714291,-18.957345971563978,-15.27357318122431,-10.387596899224805,-21.978717981426055,-2.203740606773097,-0.03870480972469892,-0.013353223802869962,0.148097086172209,0.2397880967463471,337.4186046511628,2.1827071345293168,0.006431230960171499,0.00015819879440628898,-0.005713054112024327,-0.004294325645031124,0.9994826482414604,0.7842691913985634,0.6163175187550693,11330.410879960706,20597.357899000515,50.91125655448616,77.50661076736813,3863.4962764347642,7693.978442643252,8,0.08912723313353574
