timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,session_session_length,platform_platform_share,ccu_playing,daily_Estimated Revenue,ratings_like_ratio,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2021-11-12 00:00:00+00:00,0,0,0,111958650,0.0,0.0,0.6644309163093567,25338,0.0,88.68386840820312,2231371,0.0,0.0,26851.0,2137141.0,88.67950439453125,0.6689570546150208,0.0,0.0,28778.0,1656858.0,88.65241241455078,0.7134435176849365,0.0,0.0,26370.571428571428,2195010.8571428573,88.6717769077846,0.6505405817713056,0.0,0.0,23647.533333333333,2142695.1666666665,88.62125930786132,0.6308038115501404,0.0,0.0,0.0,-11.953575648064497,-5.634799448810101,34.67484841790909,4.4091615855013755,-6.869864279462734,-0.6765962440247852,0.035482388798691034,0.004921107421229642,0.0,0.0,0.0,0.0,0.011355345500436502,0.0,0.004090445382260159,0.003724935190033926,1.0005700392921273,0.0,1.0312882862465018,0.0,0.0,6801.433816596396,5792.392643229085,815725.8905246126,577670.8980133078,0,0.0
2021-11-13 00:00:00+00:00,0,1,0,111958650,0.0,0.0,0.5938866138458252,29596,0.0,88.68895721435547,2701236,0.0,0.0,25338.0,2231371.0,88.68386840820312,0.6644309163093567,0.0,0.0,36337.0,2943381.0,88.65799713134766,0.6946369409561157,0.0,0.0,25407.571428571428,2160418.714285714,88.67619977678571,0.636147677898407,0.0,0.0,23989.6,2166502.3333333335,88.62489318847656,0.6313739061355591,0.0,0.0,0.0,-18.55133885571181,16.804799115952317,-8.226763711527664,21.057233422859767,-14.504026660548064,-10.617251655804393,0.03492080129212649,0.005738141833111499,0.0,0.0,0.0,0.0,0.010956461798798106,0.0,0.003962653023861859,0.0038767406221744223,1.000578918478356,0.0,1.0075609266022199,0.0,0.0,6562.449164219822,5831.750080970345,828020.0960287652,585695.4694980605,0,0.0
2021-11-14 00:00:00+00:00,0,1,0,111958650,0.0,0.0,0.5834493637084961,29373,0.0,88.69161987304688,2522399,0.0,0.0,29596.0,2701236.0,88.68895721435547,0.5938866138458252,0.0,0.0,33408.0,2833142.0,88.66444396972656,0.6479699015617371,0.0,0.0,24831.14285714286,2116026.8571428573,88.68008204868862,0.6269304582050869,0.0,0.0,24347.066666666666,2184652.2666666666,88.62856877644857,0.6325345059235891,0.0,0.0,0.0,-12.077945402298852,-0.7534802000270346,-10.968140672087735,-6.620561846502859,-9.957335625888419,-1.7574482896222765,0.030650283364530573,0.0030022437686128,0.0,0.0,0.0,0.0,0.011644862036156042,0.0,0.003935405186249681,0.004006952915893146,1.000581226493344,0.0,0.9911403288421088,0.0,0.0,5254.687492407071,5821.764976678398,533539.7342915192,588081.2071162323,0,0.0
2021-11-15 00:00:00+00:00,0,0,0,111958650,0.0,0.0,0.5709674954414368,20280,0.0,88.69532775878906,1918297,0.0,0.0,29373.0,2522399.0,88.69161987304688,0.5834493637084961,0.0,0.0,21130.0,2017539.0,88.6686019897461,0.6210046410560608,0.0,0.0,24709.714285714286,2101849.4285714286,88.68390001569476,0.6197822945458549,0.0,0.0,24383.866666666665,2183098.966666667,88.6322728474935,0.6326791445414225,0.0,0.0,0.0,-4.022716516800761,-30.95700132774998,-4.9189631526329824,-23.949502041508897,-8.057451153590812,-2.139323314661379,0.030141186895060734,0.004180649476803744,0.0,0.0,0.0,0.0,0.010571871523611035,0.0,0.003928865705215965,0.004131703275993658,1.0005824872424303,0.0,0.9796154968804678,0.0,0.0,5211.406627098813,5791.360835454638,519326.62702340586,588742.8338490695,0,0.0
2021-11-16 00:00:00+00:00,0,0,0,111958650,0.0,0.0,0.5825042128562927,19330,0.0,88.69865417480469,1168561,0.0,0.0,20280.0,1918297.0,88.69532775878906,0.5709674954414368,0.0,0.0,20562.0,1209160.0,88.67262268066406,0.6254262328147888,0.0,0.0,24533.714285714286,2096049.5714285714,88.68761880057198,0.6136505774089268,0.0,0.0,24304.4,2151581.5,88.63600311279296,0.634351106484731,0.0,0.0,0.0,-5.991635054955746,-4.684418145956604,-3.3576201660657,-39.08341617591019,-6.862842923188806,2.0205558997603568,0.029356855987416886,0.0037503847154951586,0.0,0.0,0.0,0.0,0.016541698258201107,0.0,0.003898620605472272,0.004245993133647815,1.0005823332050898,0.0,0.9673673950211633,0.0,0.0,5241.0844701339765,5845.363270620424,564373.5487160896,617186.3141517618,0,0.0
2021-11-17 00:00:00+00:00,0,0,0,111958650,0.0,0.0,0.5918124914169312,19451,0.0,88.7021255493164,1900717,0.0,0.0,19330.0,1168561.0,88.69865417480469,0.5825042128562927,0.0,0.0,20968.0,1993342.0,88.67539978027344,0.6313583850860596,0.0,0.0,24317.0,2082817.4285714286,88.69143676757812,0.6080011640276227,0.0,0.0,24090.866666666665,2127901.2,88.6397829691569,0.6372612714767456,0.0,0.0,0.0,-7.234834032811898,0.6259699948266917,-4.646718927309013,62.654495571904256,-6.263620568488681,1.5979761785748448,0.030138876293972494,0.003913672134059354,0.0,0.0,0.0,0.0,0.010233501234796535,0.0,0.0037073407854371944,0.004346567054214014,1.0005827383223536,0.0,0.9540845980153203,0.0,0.0,5497.5322955542615,5903.409042785181,549569.6004189807,612557.628437385,0,0.0
2021-11-18 00:00:00+00:00,0,0,0,111958650,0.0,0.0,0.6158286333084106,20502,0.0,88.70487213134766,1967157,0.0,0.0,19451.0,1900717.0,88.7021255493164,0.5918124914169312,0.0,0.0,26851.0,2137141.0,88.67950439453125,0.6689570546150208,0.0,0.0,23410.0,2058534.0,88.69506072998047,0.6004113895552499,0.0,0.0,23946.7,2110656.933333333,88.64365056355794,0.64109614888827,0.0,0.0,0.0,-23.64530185095527,5.40332116600688,-7.953803703171669,3.495523005265899,-7.941977880356621,4.058066066496746,0.02860608771959594,0.0030964106150221937,0.0,0.0,0.0,0.0,0.01042214199367819,0.0,0.0034422193254768536,0.004415195961551022,1.000579964454258,0.0,0.9365387556865348,0.0,0.0,5639.17367105417,5937.523756177611,538558.3063450507,609447.0174695461,0,0.0
2021-11-19 00:00:00+00:00,0,0,0,111958650,0.0,0.0,0.619040310382843,23071,0.0,88.70774841308594,2117550,0.0,0.0,20502.0,1967157.0,88.70487213134766,0.6158286333084106,0.0,0.0,25338.0,2231371.0,88.68386840820312,0.6644309163093567,0.0,0.0,23086.14285714286,2042273.857142857,88.69847215924945,0.5939270172800336,0.0,0.0,24094.433333333334,2117824.533333333,88.64754587809244,0.6432737906773885,0.0,0.0,0.0,-8.947036072302472,12.530484830748211,-5.100944665857899,7.6451955792038895,-6.831501185802735,0.5215212318365747,0.026927112350239035,0.0032425296031313167,0.0,0.0,0.0,0.0,0.0108951331042322,0.0,0.0032027108328747307,0.004464857464239996,1.0005744804399552,0.0,0.9232880709388281,0.0,0.0,5561.3866506497225,5855.477480947742,524221.1685538183,608177.9026016361,0,0.0
2021-11-20 00:00:00+00:00,0,1,0,111958650,0.0,0.0,0.6256728768348694,31073,0.0,88.71057891845703,2654167,0.0,0.0,23071.0,2117550.0,88.70774841308594,0.619040310382843,0.0,0.0,29596.0,2701236.0,88.68895721435547,0.5938866138458252,0.0,0.0,23297.14285714286,2035549.7142857143,88.7015609741211,0.5984679119927543,0.0,0.0,24529.066666666666,2142910.1666666665,88.65146204630534,0.6456726809342702,0.0,0.0,0.0,4.990539262062432,34.68423562047591,-1.7424986191506453,25.34140870345447,5.35224439278168,1.0714272303082195,0.024379251691164505,0.003190820894150015,0.0,0.0,0.0,0.0,0.011707246866061229,0.0,0.0031405857631140186,0.004495991164771371,1.0005651224092569,0.0,0.9268905587375759,0.0,0.0,4848.409090494969,5874.011247293827,494050.76243674225,614440.0628162517,0,0.0
2021-11-21 00:00:00+00:00,0,1,0,111958650,0.0,0.0,0.5985009670257568,29876,0.0,88.71416473388672,2547384,0.0,0.0,31073.0,2654167.0,88.71057891845703,0.6256728768348694,0.0,0.0,29373.0,2522399.0,88.69161987304688,0.5834493637084961,0.0,0.0,23369.0,2039119.0,88.70478166852679,0.6006181410380772,0.0,0.0,24919.166666666668,2165291.8333333335,88.65542907714844,0.6470332602659862,0.0,0.0,0.0,1.7124570183501886,-3.8522189682360874,0.9905252896151628,-4.02322084480743,2.5797617160108643,-4.342830065859459,0.0254193810780734,0.004042150861160998,0.0,0.0,0.0,0.0,0.01172810548856965,0.0,0.0030708312988288688,0.004512191959166374,1.0005566787267524,0.0,0.9282647089751949,0.0,0.0,4413.326051932085,5825.748459142091,466475.37123186776,616605.1598432856,0,0.0
