timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,daily_rpv,platform_platform_share,daily_Estimated Revenue,ccu_playing,session_session_length,sort_sort_position,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-05-05 00:00:00+00:00,0,0,0,5974860429,82.03282928466797,0.0169072361646067,0.0146543839946389,106970.0,1276,13.045327186584473,399.0,85204,123132.0,502.0,90363.0,81.97819519042969,0.0058737867511808,13.43041741847992,195075.0,546.0,66409.0,81.87806701660156,0.0072062234394252,12.711305220921837,155728.85714285713,696.1428571428571,80147.57142857143,81.94875662667411,0.007902310562453057,13.157133523487053,426455.06666666665,1180.7666666666667,151988.93333333332,81.74839680989584,0.014717834939559256,12.795887721480296,-45.16468025118544,-13.125751226326221,133.69963369963372,154.18326693227093,28.301886792452823,-5.709195135177003,103.35733575044128,149.48784515700964,0.1890155370119162,0.06664466583019557,0.4150366615372435,0.5826396678185742,83.76664056382145,1.2554427557068246,0.014975646969074585,0.00012195199807970826,0.017748696463448514,-0.05471092283526886,1.002450932673875,0.3651706107283295,0.5369207220290855,96237.10022156153,248469.6383822146,218.0697665356751,625.5896354272687,18974.744654640373,81861.98015412297,6,0.1092373300219353
2025-05-06 00:00:00+00:00,0,0,0,5974860429,82.19982147216797,0.0302644380615732,0.01556714810431,195479.0,1219,14.408344586690268,399.0,144152,106970.0,1276.0,85204.0,82.03282928466797,0.0146543839946389,13.045327186584473,181255.0,511.0,63977.0,81.89932250976562,0.007002618163824,11.934213009517409,157760.85714285713,797.2857142857143,91601.14285714286,81.99168504987445,0.009125814839665344,13.510580891654607,425305.6666666667,1185.2333333333333,155554.16666666666,81.59573542277018,0.014781901612877806,12.818229142395689,7.84750765496125,82.7418902496027,138.55185909980432,-4.467084639498431,125.31847382653143,69.18454532651049,122.30468290747227,6.228607835068467,0.36691263516437367,0.2035675094424816,0.4236552112645157,0.5866077905437631,160.22868852459015,1.3560522500398882,0.008456292966500871,7.370751272094468e-05,0.03758648463658508,-0.017100117548685827,1.0048525774668584,0.3709352343675736,0.6173640630725785,95788.23143930137,249487.61742907556,252.76233244551577,625.3606233169804,23514.535382806156,78968.03669843734,6,0.19962236174028128
2025-05-07 00:00:00+00:00,0,0,0,5974860429,82.27848052978516,0.0293042232622155,0.0149954045191407,193235.0,1129,14.549606572026793,398.0,131750,195479.0,1219.0,144152.0,82.19982147216797,0.01556714810431,14.408344586690268,196399.0,649.0,68797.0,81.9364013671875,0.0075958897359669,13.192535320917765,157308.85714285713,865.8571428571429,100594.42857142857,82.04055350167411,0.010182888380118743,13.704448213241609,416271.9666666667,1173.2333333333333,154487.56666666668,81.44439442952473,0.014627466381837883,12.906700405726031,-1.61100616601918,-1.147949396098813,73.95993836671803,-7.383100902379002,91.50544355131764,-8.603418613685553,97.41472086063526,-3.672757407704008,0.4174935155678572,0.09569249203762453,0.4273638630268253,0.6075643935431773,171.00442477876106,1.4666681846817102,0.008569194920721664,7.529449259986127e-05,0.06041690281459235,0.02332520617526452,1.0073198293918832,0.3778992335287943,0.6961484726269666,93130.36988105036,252912.02497685904,266.7564226236919,622.7793478367391,25320.54516853616,79069.57742685184,6,0.19733079804420553
2025-05-08 00:00:00+00:00,0,0,0,5974860429,82.28337860107422,0.0297873008672761,0.016079481691122,200298.0,1200,15.61965318520864,398.0,132577,193235.0,1129.0,131750.0,82.27848052978516,0.0149954045191407,14.549606572026793,248396.0,570.0,81445.0,81.95436096191406,0.0067540262825787,13.22806958357493,150437.7142857143,955.8571428571429,107899.0,82.08755602155414,0.011515096295624928,14.046103013474996,406206.86666666664,1165.6666666666667,153067.76666666666,81.34520365397135,0.01444943860794103,13.022848957031163,-19.363435804119234,3.6551349393225907,110.52631578947367,6.288751107174484,62.78101786481676,0.6277039848197274,138.0725365638172,7.229395983266351,0.4014644679043444,0.005953040524731001,0.41706640462532285,0.6286668639882614,166.7760199833472,1.510793646004616,0.009051275475569099,7.79816833094955e-05,0.0741206577845986,0.05504633444169865,1.0091259513067374,0.3703475411930037,0.796923438208633,86881.93284096096,255368.79699783114,289.75443373334696,620.9661733989599,26820.658147332168,79067.78796471628,6,0.2045435049895634
2025-05-09 00:00:00+00:00,0,0,0,5974860429,82.54269409179688,0.0352310623125949,0.0179312769323587,241980.0,1624,15.832411050796509,354.0,157084,200298.0,1200.0,132577.0,82.28337860107422,0.016079481691122,15.61965318520864,108213.0,664.0,78451.0,81.87297058105469,0.0071195904165506,13.213683684666952,169547.2857142857,1093.0,119132.28571428571,82.18323080880302,0.013059622940740371,14.420206922922075,398909.56666666665,1181.7333333333333,153183.93333333332,81.27445500691732,0.014459475533415835,13.120345948718516,123.61453799451083,20.8099931102657,144.57831325301208,35.33333333333333,100.231991944016,18.48510676814228,151.85826547935463,11.516510773224331,0.8180031895619999,0.3151492988394011,0.39571734918784257,0.6439441141164916,148.91076923076923,1.5404398892319444,0.010338351847725753,6.542832309477401e-05,0.09223038809640215,0.08566828506011635,1.0111815674655504,0.42502687296031016,0.903187872240566,79832.47027355444,256875.4675197602,362.7441807380806,626.543222128691,31073.63793872973,79071.1553833038,6,0.2471089942853875
2025-05-10 00:00:00+00:00,0,1,0,5974860429,82.70537567138672,0.0450748681519548,0.0158647261559963,317919.0,1532,16.820569157600403,338.0,202149,241980.0,1624.0,157084.0,82.54269409179688,0.0179312769323587,15.832411050796509,125737.0,701.0,92796.0,81.96721649169922,0.0063158785924315,14.055688460667929,197001.85714285713,1211.7142857142858,134754.14285714287,82.28868212018695,0.014423744021249628,14.815189879626717,390284.3333333333,1167.8,152740.6,81.26597518920899,0.014047243911772925,13.286048216206359,152.84442924517046,31.3823456484007,118.54493580599143,-5.66502463054187,117.84236389499547,28.688472409666165,151.18795309028675,-11.524838884358058,0.900554162117051,0.19708779968936607,0.3487880753164509,0.6534680104487809,207.3835616438356,1.5726885975760574,0.007578530793964877,5.2908181799196034e-05,0.11731529235840239,0.10652289470125291,1.0125846878548719,0.5047649631751991,1.0268024184559905,68611.97080304539,255038.32681266213,404.9804567255942,613.378569046488,40750.162986325566,78746.6307301571,6,0.32465759300031455
2025-05-11 00:00:00+00:00,0,1,0,5974860429,82.87120819091797,0.04317888111129,0.0145506840199232,313264.0,1317,16.47701831658681,327.0,195621,317919.0,1532.0,202149.0,82.70537567138672,0.0158647261559963,16.820569157600403,123132.0,502.0,90363.0,81.97819519042969,0.0058737867511808,13.43041741847992,224163.57142857142,1328.142857142857,149791.0,82.41625540597099,0.015663300773927115,15.250418579356273,375593.06666666665,1121.9333333333334,150477.9,81.31623916625976,0.013448292420556111,13.424532157761382,154.41315011532336,-1.4642094369949565,162.35059760956173,-14.033942558746737,116.48351648351647,-3.2293011590460496,147.72237461630854,-8.282791162937519,1.0893299107328058,0.20050996466076665,0.3450312272921759,0.6546831729835296,237.6813353566009,1.6013740785801187,0.00673237161464457,5.259769944483683e-05,0.1353735242571131,0.11755036554559305,1.0135276329917586,0.5968256374325283,1.1647055465558809,67708.73088311529,245894.4606359477,405.245035085612,542.7794963050792,47090.2789513907,76394.38739193905,6,0.3199039258856832
2025-05-12 00:00:00+00:00,0,0,0,5974860429,82.99198913574219,0.0283714985889496,0.0137644410133361,210555.0,1127,16.831812977790833,312.0,138723,313264.0,1317.0,195621.0,82.87120819091797,0.0145506840199232,16.47701831658681,106970.0,1276.0,85204.0,82.03282928466797,0.0146543839946389,13.045327186584473,238961.42857142858,1306.857142857143,157436.57142857142,82.55327824183873,0.015536166062312428,15.79134512095718,349970.1,1087.0666666666666,144192.2,81.4129623413086,0.013083211549868147,13.546817600643495,96.83556137234739,-32.78672301956177,-11.677115987460818,-14.426727410782082,62.81277874278204,-29.085834342938643,-6.072878816525984,-5.40347797746521,1.1692390222770133,0.1457453649595264,0.3436343378189377,0.627056876516967,186.6622340425532,1.5177979297021424,0.008124044866064993,7.993984012704854e-05,0.14228412083217187,0.11990686062313252,1.0140065644061638,0.6828052698542778,1.1874887143034083,67814.56748749796,219451.15778033057,389.01132077654,505.23097710837675,45450.061390268,68716.28679221793,6,0.2150179117768401
2025-05-13 00:00:00+00:00,0,0,0,5974860429,83.16590118408203,0.0243692368356947,0.0127823799848556,183976.0,986,14.412985920906069,278.0,125469,210555.0,1127.0,138723.0,82.99198913574219,0.0137644410133361,16.831812977790833,195479.0,1219.0,144152.0,82.19982147216797,0.01556714810431,14.408344586690268,237318.14285714287,1273.5714285714287,154767.57142857142,82.69128962925502,0.015138342045247515,15.792008168702294,329133.36666666664,1065.7333333333333,139187.16666666666,81.52629038492839,0.012824683791647314,13.603873803796894,-5.884519564761437,-12.623305074683577,-19.114027891714525,-12.511091393078965,-12.960624895943173,-9.554291645941914,-17.888749440775186,-7.1347686951398925,1.1752820074447001,0.2095528136521585,0.34306449840553843,0.6181357100385274,186.39918946301924,1.4662947318084003,0.0078584522196541,7.834123787705023e-05,0.15742846897670498,0.11985819543959456,1.0142898596124768,0.7210394535826243,1.1804066510479643,67768.78948278086,203449.08730187098,362.7694148514297,495.10026385002857,42628.9933218212,64128.56023326855,6,0.1878755448080356
2025-05-14 00:00:00+00:00,0,0,0,5974860429,83.30927276611328,0.0226246111993539,0.0130905741825699,173549.0,989,15.90220602353414,277.0,117688,183976.0,986.0,125469.0,83.16590118408203,0.0127823799848556,14.412985920906069,193235.0,1129.0,131750.0,82.27848052978516,0.0149954045191407,14.549606572026793,234505.85714285713,1253.5714285714287,152758.7142857143,82.83854566301618,0.0148662234257374,15.985236661774772,318416.13333333336,1053.6666666666667,137185.4,81.65628356933594,0.012655546267827309,13.730311756580269,-10.187595414909312,-5.667587076575209,-12.400354295837024,0.30425963488844854,-10.673244781783687,-6.201531852489461,-12.702760596684149,2.411086183319888,1.2528090330435449,0.17239226652989714,0.3474746872795007,0.6371357492486139,175.3020202020202,1.474640790558166,0.00840350415077025,9.162896008950815e-05,0.16466821943010623,0.11676259618977793,1.0144785194966208,0.7364760531695959,1.1746805006378929,68072.84765896774,202874.3016841799,345.8982572890542,492.31146108194935,39735.172761894355,63820.14029183079,6,0.1772275347104501
2025-05-15 00:00:00+00:00,0,0,0,5974860429,83.33650207519531,0.0219960202943358,0.0130092641338706,171330.0,1014,14.353403051694237,279.0,117291,173549.0,989.0,117688.0,83.30927276611328,0.0130905741825699,15.90220602353414,200298.0,1200.0,132577.0,82.28337860107422,0.016079481691122,15.61965318520864,230367.57142857142,1227.0,150575.0,82.98899187360492,0.014427620917558628,15.804343785558428,308673.6,1044.9666666666667,135610.0,81.79204940795898,0.01251784156387047,13.807933073490057,-14.462450948087346,-1.2786014324484674,-15.500000000000004,2.5278058645096024,-11.529903376905493,-0.3373326082523276,-19.094008228801094,-0.6211343182147444,1.2798738846478752,0.03268460782088756,0.34979520977788936,0.6566136940741184,168.79802955665025,1.4607134331412202,0.008645090884288784,8.377586689912646e-05,0.1387111118861637,0.111100945562888,1.0146339708359167,0.7463144610636331,1.1525645890262939,66601.93240047884,202679.31275915678,316.6630614793819,490.56831808897294,37699.116682163694,63704.50207822428,6,0.17496150091294918
2025-05-16 00:00:00+00:00,0,0,0,5974860429,83.43489074707031,0.0253434762230618,0.0151632940396666,200583.0,1444,14.968201478322348,290.0,136596,171330.0,1014.0,117291.0,83.33650207519531,0.0130092641338706,14.353403051694237,241980.0,1624.0,157084.0,82.54269409179688,0.0179312769323587,15.832411050796509,224453.7142857143,1201.2857142857142,147648.14285714287,83.11644853864398,0.014032194790031186,15.680885275204975,300162.1666666667,1054.0333333333333,134927.16666666666,81.93174794514974,0.012492124922573527,13.891360792765214,-17.107612199355316,17.074067588863606,-11.083743842364536,42.40631163708086,-13.042703267041833,16.459063355244652,-15.436618948743186,16.557661399062695,1.0808911256048992,0.11806191695713508,0.3160795841999438,0.6717739604323492,138.81176470588235,1.4684290284559691,0.010571242413815823,7.462310791649557e-05,0.12272916521345152,0.10412671658831088,1.0144596035505962,0.7477748337783441,1.12328325861317,62267.83612718103,201641.12747362154,304.0414590005925,495.4860019828205,34762.217135581646,63576.08108025366,6,0.2048345458333163
2025-05-17 00:00:00+00:00,0,1,0,5974860429,83.53446960449219,0.038666925971708,0.0152602661401033,313047.0,1520,14.763839681943258,298.0,211631,200583.0,1444.0,136596.0,83.43489074707031,0.0151632940396666,14.968201478322348,317919.0,1532.0,202149.0,82.70537567138672,0.0158647261559963,16.820569157600403,223757.7142857143,1199.5714285714287,149002.7142857143,83.23489052908761,0.013945843359189329,15.387066778682529,290177.23333333334,1016.8333333333334,134885.03333333333,82.06957041422525,0.01188452218969659,13.962977562926737,-1.5324658167646499,56.068560147170984,-0.7832898172323799,5.263157894736836,4.6905995082834995,54.93206243228206,-3.81008792682207,0.639518696814978,1.002466800223134,0.11934917937836964,0.3127721210193102,0.6646349355421425,205.81656804733728,1.4792044681333636,0.00718227867241249,4.71615844277659e-05,0.10879244123186346,0.0970051155472241,1.0141991740541676,0.7711070634844691,1.1734458597990438,65800.93179744511,192861.92677229724,290.06673161741395,406.52760718344695,38405.11383559853,63523.02494235012,6,0.3196823263660538
2025-05-18 00:00:00+00:00,0,1,0,5974860429,83.67365264892578,0.0537677651403326,0.032257355749607,447836.0,2837,15.077138582865397,303.0,312602,313047.0,1520.0,211631.0,83.53446960449219,0.0152602661401033,14.763839681943258,313264.0,1317.0,195621.0,82.87120819091797,0.0145506840199232,16.47701831658681,242982.2857142857,1416.7142857142858,165714.2857142857,83.34952545166016,0.0164753678920013,15.187083959579468,272603.6,1043.1333333333334,133322.9,82.1957997639974,0.012216501186291336,14.068159199339675,42.95801624189182,43.05711282970288,115.41381928625665,86.64473684210525,59.79981699306312,47.71087411579589,121.68961751515832,111.38134455490332,0.968303075971999,0.16661749944972826,0.3708287003224186,0.5386256490671345,157.799859055673,1.4326030140465702,0.009075408745277557,3.366657641701199e-05,0.10384804861886228,0.0923002520976015,1.0140363095313307,0.8913392402531944,1.3486159122620986,86615.54553264397,146831.2909880375,469.9076364703883,492.06207439455375,56933.97994790807,58159.58072487371,6,0.4573283063261046
2025-05-19 00:00:00+00:00,0,0,0,5974860429,83.908447265625,0.0553368015157656,0.035195130854845,480504.0,2836,15.735686341921488,302.0,338910,447836.0,2837.0,312602.0,83.67365264892578,0.032257355749607,15.077138582865397,210555.0,1127.0,138723.0,82.99198913574219,0.0137644410133361,16.831812977790833,281546.4285714286,1660.857142857143,194312.42857142858,83.48044804164341,0.019536895012216858,15.030494440169562,261953.8,1083.2333333333333,135751.7,82.3278907775879,0.012838204205036122,14.163561297041701,128.20830661822328,7.294634643038966,151.64152617568766,-0.03524850193866724,144.3070002811358,8.415813078611144,155.69604185702218,9.107302929731876,1.1042730020410119,0.2806075858602153,0.3879313056153121,0.44093530221465016,169.3704617553754,1.4177881508714678,0.008367978613854375,3.274822601621521e-05,0.11265591212681825,0.08783177767234779,1.0139995966515065,1.0747942139851707,1.5217778670752875,100960.64630222846,115504.67796927602,609.5070968404722,582.4980499202719,70763.02463613219,65011.200733173384,6,0.49068873539179203
