timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,platform_platform_share,daily_Estimated Revenue,visits_visits_gained,ratings_like_ratio,sort_sort_position,daily_rpv,session_session_length,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-04 00:00:00+00:00,0,0,0,8305860946,3353,0.0291489381343126,98897,77290,93.67337036132812,485,0.0618929968770852,17.836508591969807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98897.0,3353.0,77290.0,93.67337036132812,0.0291489381343126,17.836508591969807,98897.0,3353.0,77290.0,93.67337036132812,0.0291489381343126,17.836508591969807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.486285032796662,1.2795409556093207,0.043381506255579565,0.00018035257125492736,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-09-05 00:00:00+00:00,0,0,0,8305860946,4243,0.0304050389677286,141508,323061,93.5725555419922,485,0.0787522800615052,21.456383795965287,98897.0,3353.0,77290.0,93.67337036132812,0.0291489381343126,17.836508591969807,0.0,0.0,0.0,0.0,0.0,0.0,120202.5,3798.0,200175.5,93.62296295166016,0.0297769885510206,19.64644619396755,120202.5,3798.0,200175.5,93.62296295166016,0.0297769885510206,19.64644619396755,0.0,43.08624124088698,0.0,26.543393975544284,0.0,317.9855091214905,0.0,4.309250743982984,0.0,-0.10762377711728277,0.2506647287131297,0.2506647287131297,33.343072573044296,0.43802118478805924,0.013133701890039682,0.00015162557714325795,0.0,0.0,1.0,1.0,1.0,30130.527053139976,30130.527053139976,629.3250352560273,629.3250352560273,173786.34071899898,173786.34071899898,2,1.0
2025-09-06 00:00:00+00:00,0,1,0,8305860946,3326,0.0217924509197473,153078,387406,93.62286376953124,430,0.0700617898526996,36.30810455653978,141508.0,4243.0,323061.0,93.5725555419922,0.0304050389677286,21.456383795965287,0.0,0.0,0.0,0.0,0.0,0.0,131161.0,3640.6666666666665,262585.6666666667,93.62292989095052,0.027115476007262832,25.20033231482496,131161.0,3640.6666666666665,262585.6666666667,93.62292989095052,0.027115476007262832,25.20033231482496,0.0,8.17621618565736,0.0,-21.612066933773278,0.0,19.917291161731065,0.0,-28.326186515079154,0.0,0.05376387045072928,0.2175496031463093,0.2175496031463093,46.01082055906222,0.3951348323597663,0.008585286275157651,0.00023718540463773464,-0.025253295898444127,0.0,1.0,1.0,1.0,28534.023498273076,28534.023498273076,521.8106297626882,521.8106297626882,163664.0853099217,163664.0853099217,3,1.0
2025-09-07 00:00:00+00:00,0,1,0,8305860946,3153,0.0256550554186105,188942,384088,93.77066802978516,366,0.0740093028292648,44.85119148095449,153078.0,3326.0,387406.0,93.62286376953124,0.0217924509197473,36.30810455653978,0.0,0.0,0.0,0.0,0.0,0.0,145606.25,3518.75,292961.25,93.65986442565918,0.02675037086009975,30.113047106357342,145606.25,3518.75,292961.25,93.65986442565918,0.02675037086009975,30.113047106357342,0.0,23.42857889441985,0.0,-5.2014431749849654,0.0,-0.8564658265488911,0.0,17.724507046442795,0.0,0.15787197090848526,0.2548934282482813,0.2548934282482813,59.90551680405834,0.4919224450583068,0.008209034885143808,0.00023737948207107164,0.03422012329099839,0.0,1.0,1.0,1.0,37114.07623687631,37114.07623687631,490.89603447844905,490.89603447844905,146792.34584354184,146792.34584354184,4,1.0
2025-09-08 00:00:00+00:00,0,0,0,8305860946,2389,0.0224251858890056,273702,208471,93.75833129882812,283,0.0952772972345404,19.47651278454325,188942.0,3153.0,384088.0,93.77066802978516,0.0256550554186105,44.85119148095449,0.0,0.0,0.0,0.0,0.0,0.0,171225.4,3292.8,276063.2,93.67955780029297,0.025885333865880922,27.985740241994524,171225.4,3292.8,276063.2,93.67955780029297,0.025885333865880922,27.985740241994524,0.0,44.86032750791249,0.0,-24.230891214716145,0.0,-45.723115536022995,0.0,-12.589602621797159,0.0,-0.013156279267534376,0.38362942005780853,0.38362942005780853,114.51966527196653,1.3128957365977205,0.011459572508538317,7.115929596878094e-05,0.036803436279289045,0.036803436279289045,1.0,1.0,1.0,65687.10090116628,65687.10090116628,660.3038694419411,660.3038694419411,132622.45310542252,132622.45310542252,5,1.0
2025-09-09 00:00:00+00:00,0,0,0,8305860946,2112,0.0200027078390121,313871,168033,93.7385711669922,259,0.1024154187580728,47.430340932763144,273702.0,2389.0,208471.0,93.75833129882812,0.0224251858890056,19.47651278454325,0.0,0.0,0.0,0.0,0.0,0.0,194999.66666666666,3096.0,258058.16666666666,93.6893933614095,0.024904896194736115,31.226507023789292,194999.66666666666,3096.0,258058.16666666666,93.6893933614095,0.024904896194736115,31.226507023789292,0.0,14.67618066364147,0.0,-11.594809543742146,0.0,-19.3974221834212,0.0,-10.802488157661905,0.0,-0.021075601028930357,0.4242223533564913,0.4242223533564913,148.54283009938476,1.8679017341728459,0.01256888486853851,0.00015111364165253078,0.02946101597377745,0.02946101597377745,1.0,1.0,1.0,82723.21749706467,82723.21749706467,762.3531989832535,762.3531989832535,126554.57086240176,126554.57086240176,6,1.0
2025-09-10 00:00:00+00:00,0,0,0,8305860946,3267,0.0321242772042751,367026,238598,93.72010803222656,227,0.1125785860515438,24.521283539858732,313871.0,2112.0,168033.0,93.7385711669922,0.0200027078390121,47.430340932763144,0.0,0.0,0.0,0.0,0.0,0.0,219574.85714285713,3120.4285714285716,255278.14285714287,93.69378117152623,0.025936236338955972,30.268617954656357,219574.85714285713,3120.4285714285716,255278.14285714287,93.69378117152623,0.025936236338955972,30.268617954656357,0.0,16.935301445498308,0.0,54.6875,0.0,41.994727226199615,0.0,60.59964212256204,0.0,-0.01969641155800117,0.4538330760715695,0.4538330760715695,112.30905752753978,1.5382545609998366,0.013692429557542152,6.681057126548928e-05,0.02170399257115787,0.02170399257115787,1.0,1.0,1.0,99650.33284511828,99650.33284511828,698.924854602376,698.924854602376,115761.8931189197,115761.8931189197,7,1.0
2025-09-11 00:00:00+00:00,0,0,0,8305860946,3208,0.0310468301177024,390698,301520,93.64358520507812,213,0.1103068046174627,36.27981672788921,367026.0,3267.0,238598.0,93.72010803222656,0.0321242772042751,24.521283539858732,98897.0,3353.0,77290.0,93.67337036132812,0.0291489381343126,17.836508591969807,261260.7142857143,3099.714285714286,287311.0,93.6895261492048,0.026207363765154514,32.9033762597877,240965.25,3131.375,261058.375,93.68750667572021,0.026575060561299275,31.020017801310463,295.05546174302555,6.4496793142720055,-4.324485535341482,-1.805938169574528,290.1151507310131,26.37155382693903,6.511015854658875,-3.353996355221678,-0.03179682351036606,-0.08165038299158267,0.45785317305630857,0.45785317305630857,121.75070115300717,1.2957571777753456,0.01063939161783093,9.285873966375448e-05,0.013410023280551705,0.01028633117676146,1.0000215554192469,1.0842256893295372,0.9861638397663623,110326.70430880666,110326.70430880666,647.8189644601999,647.8189644601999,108414.49301762128,108414.49301762128,8,1.0
2025-09-12 00:00:00+00:00,0,0,0,8305860946,3422,0.0266846362501382,397464,310452,93.76309967041016,210,0.1035245081925451,21.53218126296997,390698.0,3208.0,301520.0,93.64358520507812,0.0310468301177024,36.27981672788921,141508.0,4243.0,323061.0,93.5725555419922,0.0304050389677286,21.456383795965287,297825.85714285716,2982.4285714285716,285509.71428571426,93.7167467389788,0.0256758776626416,32.914204469359795,258354.0,3163.6666666666665,266546.55555555556,93.69590589735243,0.026587235637836933,29.96581374149485,180.87740622438307,1.7317723663801798,-19.349516851284466,6.670822942643384,-3.902978075347996,2.962324223932078,-12.236138626690051,-14.050367947473486,0.20363249385921822,0.1276269645916539,0.4475893789117387,0.4475893789117387,116.11568799298861,1.2802710877330867,0.011022602455122031,5.417377948491055e-05,0.0045828138079037715,0.012239964803060265,1.0002224306540053,1.1527820631492338,0.9657219732201735,115636.50639936335,115636.50639936335,613.6737732704568,613.6737732704568,102740.30680082562,102740.30680082562,9,1.0
2025-09-13 00:00:00+00:00,0,1,0,8305860946,2439,0.0163212642073631,414559,329002,93.61893463134766,206,0.0994164033572785,79.1588636636734,397464.0,3422.0,310452.0,93.76309967041016,0.0266846362501382,21.53218126296997,153078.0,3326.0,387406.0,93.62286376953124,0.0217924509197473,36.30810455653978,335180.28571428574,2855.714285714286,277166.28571428574,93.71618543352399,0.024894279560872427,39.0357414846646,273974.5,3091.2,272792.1,93.68820877075196,0.02556063849478955,34.8851187337127,170.81553195103152,4.301018457017491,-26.66867107636801,-28.725891291642313,-15.075657062616477,5.975158800716374,-25.10588062137823,-38.836474837544124,-0.004196772054798625,-0.1537545575703625,0.43687081103608405,0.43687081103608405,169.90122950819674,1.2600462609763436,0.007413306261645031,0.00019094669930449972,-0.019308907645090464,0.0047033598928748815,1.0002986145550128,1.223399570815115,0.9739302704017758,119691.46201820561,119691.46201820561,622.3067839364546,622.3067839364546,98857.46159603285,98857.46159603285,10,1.0
2025-09-14 00:00:00+00:00,0,1,0,8305860946,2341,0.0209628101438283,416795,315699,93.55403137207033,202,0.0923565340242583,39.025224859064274,414559.0,2439.0,329002.0,93.61893463134766,0.0163212642073631,79.1588636636734,188942.0,3153.0,384088.0,93.77066802978516,0.0256550554186105,44.85119148095449,367730.71428571426,2739.714285714286,267396.4285714286,93.68523733956474,0.02422395880733211,38.20346053868028,286958.1818181818,3023.0,276692.7272727273,93.67601082541726,0.025142654099247617,35.26149201783557,120.59415058589407,0.5393683408151828,-25.75325087218522,-4.018040180401805,-17.80555497698444,-4.0434404654075,-18.289749128268838,28.43864223686319,-0.23102816932690784,-0.06932706458677718,0.4231990410802287,0.4231990410802287,177.96541417591803,1.3202248970541652,0.007415267659170098,9.363147645146372e-05,-0.02889932904924387,-0.00257145274768989,1.000098493884039,1.2814784089993654,0.9634606876311043,121440.42737558048,121440.42737558048,632.2205311439988,632.2205311439988,94672.49741196321,94672.49741196321,11,1.0
2025-09-15 00:00:00+00:00,0,0,0,8305860946,1809,0.0161767695099115,397464,172264,93.57174682617188,202,0.0834590068303606,29.2553569873174,416795.0,2341.0,315699.0,93.55403137207033,0.0209628101438283,39.025224859064274,273702.0,2389.0,208471.0,93.75833129882812,0.0224251858890056,19.47651278454325,385411.0,2656.8571428571427,262224.0,93.65858241489956,0.023331327896032955,39.600438281933734,296167.0,2921.8333333333335,267990.3333333333,93.66732215881348,0.024395497050136272,34.760980765292395,45.21779161277595,-4.6380114924603255,-24.277940560904142,-22.725331055104657,-17.367883302713572,-45.4341002030415,-27.863387220159062,-22.831102323969034,-0.19900575241849072,0.0189360670424632,0.40552413237307583,0.40552413237307583,219.59337016574585,2.307282384697994,0.010501262589614837,7.360486328939e-05,-0.030617032732280964,-0.005988194392273552,0.9999066937784439,1.3013299928756412,0.9563784598478852,120102.86571253675,120102.86571253675,697.2678933892734,697.2678933892734,95167.50630463332,95167.50630463332,11,0.9536198850753967
2025-09-16 00:00:00+00:00,0,0,0,8305860946,1657,0.0106407944113016,407986,147908,93.5110092163086,206,0.0828895902948667,18.227548682171367,397464.0,1809.0,172264.0,93.57174682617188,0.0161767695099115,29.2553569873174,313871.0,2112.0,168033.0,93.7385711669922,0.0200027078390121,47.430340932763144,398856.0,2591.8571428571427,259349.0,93.6260735648019,0.021993911692074316,35.428610817563474,304768.46153846156,2824.5384615384614,258753.23076923078,93.6552980863131,0.023337443000995144,33.489178297360006,29.985248716829528,2.6472837791598813,-21.54356060606061,-8.402432283029293,-11.976814078187026,-14.13876375795291,-46.80323035789973,-34.22175914182377,-0.24276234195869106,-0.06491020198234887,0.39078346687460097,0.39078346687460097,246.07117008443907,2.7583581796915673,0.011202834175067101,4.4676787942192684e-05,-0.03500148228236313,-0.009858183808375892,0.9996879565586961,1.3087180936852438,0.942430226444965,119098.4759940385,119098.4759940385,754.1413014575602,754.1413014575602,97012.00560081369,97012.00560081369,11,0.9788649096078408
2025-09-17 00:00:00+00:00,0,0,0,8305860946,1844,0.021587673574686,401610,162337,93.45477294921876,212,0.0791611474996869,24.871093699806615,407986.0,1657.0,147908.0,93.5110092163086,0.0106407944113016,18.227548682171367,367026.0,3267.0,238598.0,93.72010803222656,0.0321242772042751,24.521283539858732,403796.5714285714,2388.5714285714284,248454.57142857142,93.58816855294364,0.020488682602133015,35.47858369755603,311685.71428571426,2754.5,251866.35714285713,93.64097486223493,0.02321245947054449,32.8736008261062,9.422765689624168,-1.5627987234856144,-43.55677992041629,11.285455642727825,-31.962128768891606,9.755388484733762,-32.79950413386076,102.87652162283769,-0.2831143588914342,-0.06013865913877536,0.3763942838363566,0.3763942838363566,217.6747967479675,2.473912454262095,0.011359016373245944,6.192831794897704e-05,-0.03992162431988812,-0.013615836677972221,0.9994360768950882,1.2955247960399672,0.8826588422537552,117316.72121059468,117316.72121059468,770.4908275798067,770.4908275798067,96702.57093361235,96702.57093361235,11,0.9635672212958408
2025-09-18 00:00:00+00:00,0,0,0,8305860946,1614,0.0521476417779922,376423,127806,93.37065887451172,224,0.0716900748146238,8.406909942626953,401610.0,1844.0,162337.0,93.45477294921876,0.021587673574686,24.871093699806615,390698.0,3208.0,301520.0,93.64358520507812,0.0310468301177024,36.27981672788921,401757.28571428574,2160.8571428571427,223638.2857142857,93.54917907714844,0.023503084267888698,31.496739871089996,316001.5333333333,2678.4666666666667,243595.66666666666,93.62295379638672,0.02514147162437434,31.242488100540914,-3.6537171933309076,-6.271507183586067,-49.68827930174564,-12.472885032537961,-57.61276200583709,-21.27118278642577,67.96446394138786,141.56211922317206,-0.29145224413258397,-0.09000511375995002,0.3043446843919916,0.36163831029907306,233.07925696594427,2.94524556557935,0.01262841628392811,2.233361832036999e-05,-0.05530956813266346,-0.017820766993931328,0.999212001798205,1.2713776464194977,0.9348332754357448,100893.00197810473,114278.26056658287,805.9422988099019,798.7290678381024,90426.26639644643,98536.77389226438,11,0.9031370337935916
2025-09-19 00:00:00+00:00,0,0,0,8305860946,1379,0.0105276610702276,213032,100482,93.38529205322266,238,0.0391923047711491,13.600429746839737,376423.0,1614.0,127806.0,93.37065887451172,0.0521476417779922,8.406909942626953,397464.0,3422.0,310452.0,93.76309967041016,0.0266846362501382,21.53218126296997,375409.85714285716,1869.0,193642.57142857142,93.49520656040737,0.021194944956472898,30.363632511642823,309565.9375,2597.25,234651.0625,93.60809993743896,0.024228108464740168,30.13985945343459,-46.4021898838637,-43.406221192647635,-59.70192869666862,-14.560099132589844,-67.63364384832438,-21.379277968170506,-60.547856183825346,-79.81181754096008,-0.4029384891450327,0.015672138214850584,0.27314692351559233,0.3662053591833191,154.37101449275363,2.120080013534628,0.013723714459162246,6.384189185168372e-05,-0.04230880737303979,-0.01991846421185507,0.9987939785434482,1.2126975602503334,0.8748080762193419,91946.1320789826,113364.70533310842,724.4645161530243,837.242656979843,96959.9270689123,101697.05594392838,11,0.5111193752324285
2025-09-20 00:00:00+00:00,0,1,0,8305860946,1158,0.0080162594094872,203969,151754,93.3492660522461,260,0.0367715333739717,15.783016709720387,213032.0,1379.0,100482.0,93.38529205322266,0.0105276610702276,13.600429746839737,414559.0,2439.0,329002.0,93.61893463134766,0.0163212642073631,79.1588636636734,345325.5714285714,1686.0,168321.42857142858,93.45668247767857,0.020008515699633484,21.309940089649533,303354.35294117645,2512.5882352941176,229774.76470588235,93.59287441478057,0.023274470285019406,29.295339292039635,-50.798559433036075,-4.2542904352397715,-52.521525215252154,-16.026105873821606,-53.874444532252085,51.026054417706646,-50.88456808467825,-23.855267034029858,-0.28804918595096707,-0.038577810471518426,0.24941759275825257,0.3715561283931659,175.98705780845557,1.3440677407663668,0.0076307205693387364,7.737910824984257e-05,-0.04026985168456851,-0.021673894396015986,0.9985448471590003,1.1383570668443108,0.8596765234443144,84865.06637323137,112713.16891003751,748.5313679407224,882.6175600751105,89489.34498832561,100499.39677152882,11,0.48937487253925793
2025-09-21 00:00:00+00:00,0,1,0,8305860946,924,0.0060534449294209,0,41940,93.34212493896484,278,0.0,13.30528211593628,203969.0,1158.0,151754.0,93.3492660522461,0.0080162594094872,15.783016709720387,416795.0,2341.0,315699.0,93.55403137207033,0.0209628101438283,39.025224859064274,285783.4285714286,1483.5714285714287,129213.0,93.42641013009208,0.01787860638328957,17.635662554916962,286501.3333333333,2424.3333333333335,219339.5,93.57894388834636,0.02231774665415282,28.407002782256114,-100.0,-100.0,-60.52968816744981,-20.207253886010367,-86.71519390305322,-72.3631667040078,-71.12293205019984,-24.48541619977168,-0.2265070034905503,-0.007649886906724301,0.3640475667025346,0.45601833237945766,0.0,0.0,0.022030948236808852,13.30528211593628,-0.03863688877650841,-0.022650814154817917,0.9983699991481387,0.9974942358782342,0.8010937062932726,118955.1167564177,130649.86025115778,782.7392342224895,934.5534322054888,88754.09231598936,107079.91885242151,11,0.0
