timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,visits_visits_gained,ratings_like_ratio,platform_platform_share,ccu_playing,daily_rpv,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2022-11-29 00:00:00+00:00,0,0,0,1782832995,0.0,134738,85.78895568847656,0.077811062335968,2581,0.0,0.0,0.0,0.0,2701.0,141239.0,85.7903060913086,0.0721414983272552,0.0,0.0,3290.0,153584.0,85.80287170410156,0.0807513371109962,0.0,0.0,3607.8571428571427,178578.2857142857,85.79399762834821,0.0765514927250998,0.0,0.0,3359.1666666666665,174204.33333333334,85.81632029215494,0.07740504319469131,0.0,0.0,0.0,-21.550151975683896,-4.442798963346906,-12.270809459318677,-4.602836327076798,-3.6411468592608798,7.85894962008411,-0.01621858959801603,-0.0015740739176206553,0.0,0.0,0.0,0.0,0.0191555525868531,0.0,-0.001808166503902193,-0.001965722411837784,0.9997398785716897,0.0,0.988972934651756,0.0,0.0,671.708781257351,665.932588663645,35736.80087954002,33900.06812662266,0,0.0
2022-11-30 00:00:00+00:00,0,0,0,1782832995,0.0,142768,85.79022216796875,0.086895577609539,2693,0.0,0.0,0.0,0.0,2581.0,134738.0,85.78895568847656,0.077811062335968,0.0,0.0,3546.0,163835.0,85.7990951538086,0.0806213617324829,0.0,0.0,3486.0,175568.7142857143,85.79273005894252,0.07744780927896497,0.0,0.0,3351.866666666667,172816.7,85.81452865600586,0.07730166589220362,0.0,0.0,0.0,-24.05527354765934,4.339403332041836,-12.858668782616656,5.959714408704309,7.7823243644471685,11.675094775530015,-0.010341584400086479,0.0014762733524742444,0.0,0.0,0.0,0.0,0.018862638247798894,0.0,-0.001484462193077382,-0.0019434011287500254,0.9997459801107722,0.0,1.0018905593440268,0.0,0.0,668.3422331892468,672.1745839177149,35890.628392925326,34317.89056008917,0,0.0
2022-12-01 00:00:00+00:00,0,0,0,1782832995,0.0,136378,85.78741455078125,0.0807656496763229,2757,0.0,0.0,0.0,0.0,2693.0,142768.0,85.79022216796875,0.086895577609539,0.0,0.0,3800.0,168197.0,85.79757690429688,0.0829506516456604,0.0,0.0,3337.0,171023.14285714287,85.79127829415458,0.07713566614048818,0.0,0.0,3338.8,171746.7,85.81270370483398,0.07717674672603604,0.0,0.0,0.0,-27.44736842105263,2.3765317489788274,-18.91769769972116,-4.4757928947663395,-2.6340986188645776,-7.054361225102435,-0.011844569371655123,-0.0032726540584060437,0.0,0.0,0.0,0.0,0.02021572236194722,0.0,-0.0013615744454484099,-0.0019277485644846994,0.9997503235563688,0.0,0.9994677077320493,0.0,0.0,664.9311622675683,680.018529159747,36752.75868339896,34952.39042801207,0,0.0
2022-12-02 00:00:00+00:00,0,0,0,1782832995,0.0,178959,85.786376953125,0.0917960479855537,3690,0.0,0.0,0.0,0.0,2757.0,136378.0,85.78741455078125,0.0807656496763229,0.0,0.0,4422.0,187443.0,85.79689025878906,0.0836530402302742,0.0,0.0,3232.4285714285716,169811.14285714287,85.78977639334542,0.07829895296267098,0.0,0.0,3362.0666666666666,172120.26666666666,85.81075693766276,0.07771399269501365,0.0,0.0,0.0,-16.553595658073274,33.841131664853094,-4.526175957491074,31.222777867397976,9.734263970399649,13.657289148835329,-0.012253714129206728,-0.0012094986912458694,0.0,0.0,0.0,0.0,0.020619132767098793,0.0,-0.0010850088936924735,-0.0018763829656625185,0.9997555021646927,0.0,1.007527090648308,0.0,0.0,664.8990338989616,679.6845583439128,36747.05566106949,34968.10930562804,0,0.0
2022-12-03 00:00:00+00:00,0,1,0,1782832995,0.0,254105,85.7835464477539,0.0850479900836944,4987,0.0,0.0,0.0,0.0,3690.0,178959.0,85.786376953125,0.0917960479855537,0.0,0.0,4298.0,232338.0,85.79393768310547,0.0714062973856926,0.0,0.0,3330.8571428571427,172920.7142857143,85.78829193115234,0.08024776620524265,0.0,0.0,3433.9666666666667,175300.66666666666,85.80881373087566,0.0778817402819792,0.0,0.0,0.0,16.030711959050727,35.14905149051491,9.368678390964892,41.99062355064569,19.10432720564943,-7.3511420697776275,-0.012111852692842096,-0.0032994811899333953,0.0,0.0,0.0,0.0,0.01962566802830315,0.0,-0.0011580330984915022,-0.0018375502810181817,0.9997608427522646,0.0,1.030379725911324,0.0,0.0,745.8565140598315,733.4234080003732,39861.007705547185,37919.17359999948,0,0.0
2022-12-04 00:00:00+00:00,0,1,0,1782832995,0.0,252676,85.77879333496094,0.0796478316187858,4539,0.0,0.0,0.0,0.0,4987.0,254105.0,85.7835464477539,0.0850479900836944,0.0,0.0,3907.0,222258.0,85.79122161865234,0.0672765374183654,0.0,0.0,3421.1428571428573,177266.14285714287,85.78651646205357,0.08201509394815985,0.0,0.0,3478.4333333333334,177923.13333333333,85.8067637125651,0.0779290268818537,0.0,0.0,0.0,16.176094189915545,-8.983356727491476,13.685896570652133,-0.5623659510832102,18.388720161812678,-6.349542722402246,-0.014486661288781733,-0.005540821042948618,0.0,0.0,0.0,0.0,0.01796364528627457,0.0,-0.0017572130475710993,-0.0018141257484433479,0.9997640366605672,0.0,1.0524331847810822,0.0,0.0,768.069855028073,759.054342852263,42765.191424847915,40461.5542508756,0,0.0
2022-12-05 00:00:00+00:00,0,0,0,1782832995,0.0,168909,85.77761840820312,0.0889397263526916,3233,0.0,0.0,0.0,0.0,4539.0,252676.0,85.77879333496094,0.0796478316187858,0.0,0.0,2701.0,141239.0,85.7903060913086,0.0721414983272552,0.0,0.0,3497.1428571428573,181219.0,85.78470393589565,0.08441484080893649,0.0,0.0,3437.9333333333334,176097.2,85.8048494974772,0.07837201158205663,0.0,0.0,0.0,19.696408737504623,-28.772857457589772,19.590906194464708,-33.151941616932355,23.28511108715079,11.66622435922562,-0.014789180367258403,-0.0013697170502591227,0.0,0.0,0.0,0.0,0.01914037061156829,0.0,-0.002169200352257222,-0.0018071175682397563,0.9997652165151557,0.0,1.0771044293096004,0.0,0.0,770.8214257107243,737.6503205468578,42421.64152188805,39550.87772287014,0,0.0
2022-12-06 00:00:00+00:00,0,0,0,1782832995,0.0,163771,85.77562713623047,0.0971463099122047,3276,0.0,0.0,0.0,0.0,3233.0,168909.0,85.77761840820312,0.0889397263526916,0.0,0.0,2581.0,134738.0,85.78895568847656,0.077811062335968,0.0,0.0,3596.4285714285716,185366.57142857142,85.78279985700335,0.08717701903411315,0.0,0.0,3411.1,174411.93333333332,85.80293629964193,0.07926274463534351,0.0,0.0,0.0,26.927547462223945,1.330034024126192,21.5477445115706,-3.041874618877616,24.84897005100908,9.227129311113224,-0.015536443052754922,-0.00232143536927909,0.0,0.0,0.0,0.0,0.02000341938792956,0.0,-0.002534321376253855,-0.0018013484220752117,0.9997653175578018,0.0,1.0998486039712614,0.0,0.0,771.2678729683838,728.0299041796937,41995.92042954603,38938.03516548156,0,0.0
2022-12-07 00:00:00+00:00,0,0,0,1782832995,0.0,172767,85.77313995361328,0.1030442342162132,3499,0.0,0.0,0.0,0.0,3276.0,163771.0,85.77562713623047,0.0971463099122047,0.0,0.0,2693.0,142768.0,85.79022216796875,0.086895577609539,0.0,0.0,3711.5714285714284,189652.14285714287,85.78035954066685,0.08948396997792375,0.0,0.0,3441.633333333333,175628.93333333332,85.80103861490885,0.08026063342889146,0.0,0.0,0.0,29.92944671370219,6.807081807081805,21.012411744928826,5.493036007595964,18.58397981913118,6.071176876752915,-0.019911609882561354,-0.0028996379277224094,0.0,0.0,0.0,0.0,0.02025259307279126,0.0,-0.0025089808872765106,-0.0018064505266269506,0.9997589880661607,0.0,1.1149173156875705,0.0,0.0,771.6332507295269,711.1139141172514,41766.401945750506,38269.20121703164,0,0.0
2022-12-08 00:00:00+00:00,0,0,0,1782832995,0.0,110359,85.77275848388672,0.1160094290971756,3577,0.0,0.0,0.0,0.0,3499.0,172767.0,85.77313995361328,0.1030442342162132,0.0,0.0,2757.0,136378.0,85.78741455078125,0.0807656496763229,0.0,0.0,3828.714285714286,185935.14285714287,85.77826581682477,0.09451879560947414,0.0,0.0,3464.8,174674.26666666666,85.79920984903971,0.08157761022448536,0.0,0.0,0.0,29.742473703300696,2.2292083452414957,-19.07859038847908,-36.12263916141393,43.637090225975996,12.582164329309386,-0.01708416901392562,-0.0004447426394382781,0.0,0.0,0.0,0.0,0.032412105835447624,0.0,-0.0023155212402301948,-0.0018055730189569293,0.9997558948124139,0.0,1.1586364855427516,0.0,0.0,769.4587365530342,703.5339562429017,45952.481320555235,39550.26989746178,0,0.0
