timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,session_session_length,sort_sort_position,daily_rpv,ratings_like_ratio,visits_visits_gained,platform_platform_share,daily_Estimated Revenue,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-05-04 00:00:00+00:00,0,1,0,6783518913,2404.0,23.31003014246623,246.0,0.0225652511219355,96.39509582519533,192211.0,0.0263208579272031,434358.0,448760.0,2652.0,200751.0,96.37744140625,0.0267064794898033,22.716319640477497,763818.0,2266.0,198934.0,96.28607940673828,0.0286393333226442,22.417094786961872,475205.5714285714,2199.1428571428573,159128.85714285713,96.34001050676618,0.025658923600401142,22.477455604644053,356179.23333333334,1342.3333333333333,104986.93333333333,96.25169576009115,0.016312307988603857,21.014128255844117,-43.13331186224991,-3.209287815313311,6.090026478375998,-9.351432880844646,-3.3795128032412802,-4.254026131874811,-8.095423763261822,-1.443925107191435,0.1132213702424556,0.01831799919953525,0.22761544802817804,0.46217179950924825,180.606237006237,2.2597860695482073,0.012507023494891058,5.366535548351992e-05,0.01606941223145173,0.005477935824961689,1.000917539644134,1.3341754009107158,1.5729793489877115,111542.05610266283,164615.9972174911,433.05488447428155,757.9723101726775,34485.61452783789,50231.625214107735,3,0.3131505676042386
2025-05-05 00:00:00+00:00,0,0,0,6783518913,1770.0,22.101609468460083,254.0,0.0146364386960776,96.40352630615234,131237.0,0.0198106504976749,284169.0,434358.0,2404.0,192211.0,96.39509582519533,0.0263208579272031,23.31003014246623,463094.0,1678.0,124948.0,96.30255889892578,0.0222649909555912,22.138593832651775,449644.85714285716,2212.285714285714,160027.2857142857,96.35443442208427,0.02530830353498453,22.472172124045237,358091.1,1379.9333333333334,107168.63333333333,96.25812174479167,0.01671705505189791,21.103640386793348,-38.63686422195062,-34.5772381307585,5.48271752085816,-26.37271214642263,5.0332938502416935,-31.722430037823013,-11.023316662520187,-24.734024428587396,0.10484395054604079,0.008745757120576236,0.26174983321410294,0.4562811554681687,160.4568040654997,2.165295112696018,0.013486947378045993,7.777601248710308e-05,0.017524446759913142,0.006175080873278687,1.001000566763062,1.2556716912061126,1.513921169513122,123991.23252902042,163390.22087086755,426.1411570293183,749.9691457254957,34640.13937045263,49890.510243023215,3,0.20487175013589914
2025-05-06 00:00:00+00:00,0,0,0,6783518913,1840.0,22.973894993464153,258.0,0.0124115040247408,96.40289306640624,113470.0,0.0224468298256397,242474.0,284169.0,1770.0,131237.0,96.40352630615234,0.0198106504976749,22.101609468460083,469257.0,1821.0,127403.0,96.31061553955078,0.0240818951278924,21.09937596321106,417247.28571428574,2215.0,158036.85714285713,96.36761692592076,0.025074722777519855,22.739960556938534,358839.63333333336,1425.8,108901.36666666667,96.26443735758464,0.017268614098429627,21.197826716634964,-48.32810165857941,-14.672606793844512,1.0433827567270626,3.9548022598870025,-10.93616319866879,-13.538102821612807,-6.789603947568546,13.306879187405784,0.09581241521352535,-0.0006568636753967461,0.29975541515120674,0.4536460485379979,131.70776751765345,2.136880788924042,0.01621559693666223,9.47474790946042e-05,0.01645660400391183,0.006800833798622119,1.001071834741555,1.1627681196705948,1.4520402525990836,138183.24250880393,162786.1817204907,417.84646741317647,733.9259757843663,34762.386101618635,49146.41859929155,3,0.17481172380679105
2025-05-07 00:00:00+00:00,0,0,0,6783518913,1549.0,22.511958578358527,279.0,0.0127808539527999,96.40511322021484,115043.0,0.0203071199357509,251179.0,242474.0,1840.0,113470.0,96.40289306640624,0.0224468298256397,22.973894993464153,504926.0,2170.0,137723.0,96.31182098388672,0.0261615198105573,21.59253756205241,380997.71428571426,2126.285714285714,154796.85714285713,96.38094438825335,0.024238379938261802,22.87130641641084,362481.26666666666,1462.7666666666667,111371.23333333334,96.27102406819661,0.01773614257884517,21.30262216657832,-50.25429468872667,3.5900756369755094,-28.617511520737327,-15.815217391304348,-16.46783761608446,1.3862694985458779,-22.37790433124569,-9.532347803718533,0.09686478292600942,0.0023029950014796796,0.330283359439987,0.4384862956861439,162.0509677419355,2.1833298564027674,0.013464413615660096,8.96248052327356e-05,0.012503215244835816,0.007315830659284048,1.001141779898164,1.0510824953502358,1.366609443429497,148660.0682505675,158943.06787628797,393.28291413364366,710.1032796826753,34572.57500446773,47446.03462351106,3,0.1810875969137556
2025-05-08 00:00:00+00:00,0,0,0,6783518913,1346.0,22.793693780899048,278.0,0.0116690934308357,96.41324615478516,105059.0,0.0174238253384828,230620.0,251179.0,1549.0,115043.0,96.40511322021484,0.0203071199357509,22.511958578358527,625410.0,2194.0,160098.0,96.33203887939452,0.0265200547873973,22.80051263173421,324599.14285714284,2005.142857142857,146934.14285714287,96.39254542759487,0.022938918588416873,22.870332294862955,365379.9,1492.2666666666667,113468.73333333334,96.27781372070312,0.01808791498964026,21.42453273598123,-63.12499000655569,-8.184999542159177,-38.65086599817684,-13.105229180116208,-34.37831828005346,-8.678494128282466,-34.299436867065424,-14.198441760281465,0.0842993424984062,0.008436206647810529,0.36030986986851093,0.4257815918539672,171.21009651076466,2.1951265943270513,0.012811726632400534,9.883615880990478e-05,0.008977617536272938,0.007809478793713268,1.001191673371651,0.8883880663855424,1.2681903138949402,158661.447476247,155572.03545344336,414.5344866948238,684.9904068461574,33669.76044066626,45636.01287620106,3,0.16626557793545763
2025-05-09 00:00:00+00:00,0,0,0,6783518913,1479.0,23.45201500256856,290.0,0.0115233500472406,96.41912841796876,105157.0,0.0167522281408309,228937.0,230620.0,1346.0,105059.0,96.41324615478516,0.0174238253384828,22.793693780899048,380634.0,2475.0,170768.0,96.35050201416016,0.0275566671043634,23.68481945991516,302928.14285714284,1862.857142857143,137561.14285714287,96.40234919956752,0.021395427307912225,22.837074515242016,367983.6,1526.8,115507.2,96.284912109375,0.01842247533301507,21.536722360025855,-39.85377028851863,-0.7297719191744045,-40.24242424242425,9.8811292719168,-38.42113276492083,0.09328091834113206,-39.20807593535757,-3.854476181924249,0.0712257874883937,0.006101094422406028,0.3958539792314589,0.41436710300275664,154.68716216216217,2.1770763993229236,0.01406455048593545,0.00010243828024429566,0.005819593157092845,0.008227138498071832,1.0012196832049773,0.823210987818867,1.161376358016846,168444.8031528027,152480.2982845252,432.9413139429889,655.7591757281966,34582.57637425681,43753.09284784026,3,0.16505221843643164
2025-05-10 00:00:00+00:00,0,1,0,6783518913,1691.0,23.983561038970947,315.0,0.0152446274115069,96.43457794189452,140362.0,0.0183044075965881,304694.0,228937.0,1479.0,105157.0,96.41912841796876,0.0167522281408309,23.45201500256856,448760.0,2652.0,200751.0,96.37744140625,0.0267064794898033,22.716319640477497,282347.28571428574,1725.5714285714287,128934.14285714286,96.41051156180245,0.0201951313231672,23.01810900074108,372945.36666666664,1566.7666666666667,118650.93333333333,96.29242045084635,0.018782161921262686,21.689625477099764,-32.103128621089226,33.090762960989274,-36.236802413273004,14.334009465855303,-30.081543803019663,33.47851308044163,-31.460799228229096,9.265510490356865,0.05928413829090484,0.016023297637346445,0.39855914599041103,0.3959977790278715,180.0791962174941,2.1707572508424584,0.012047334411490208,7.871333969697877e-05,0.005714416503907841,0.00867145271004219,1.0012263801283963,0.7570741211718653,1.0752293270512665,160344.045338298,147685.53689873515,404.9609192920307,626.3967390660996,34176.537519695456,41941.10301933136,3,0.21966925680108546
2025-05-11 00:00:00+00:00,0,1,0,6783518913,1548.0,23.706922849019367,329.0,0.0146450948102768,96.44202423095705,134359.0,0.0173338297754526,294876.0,304694.0,1691.0,140362.0,96.43457794189452,0.0183044075965881,23.983561038970947,434358.0,2404.0,192211.0,96.39509582519533,0.0263208579272031,23.31003014246623,262421.28571428574,1603.2857142857142,120669.57142857143,96.41721561976841,0.018911270158631414,23.074807958820095,377050.1,1598.9333333333334,121475.63333333333,96.30007807413737,0.0191041519089291,21.802340628674642,-32.112220794828225,-3.2222492074015285,-35.60732113144759,-8.456534594914256,-30.098173361566193,-4.2767985637138235,-34.144130774940415,-5.3024268390768015,0.048683395519222294,0.0077215965698762545,0.33578460075569233,0.38072863583053496,190.36539703034217,2.1946710330455494,0.011521286097052694,8.03959713677885e-05,0.0068885258265923306,0.009084052742523427,1.0012163805884027,0.6959851906000973,0.9899036737554661,123841.8698661952,143553.77021276677,407.66014853465526,598.2828262869365,30417.485553741528,39937.216729540676,3,0.21259096591490767
2025-05-12 00:00:00+00:00,0,0,0,6783518913,1031.0,23.9733411471049,340.0,0.0086850406189246,96.44600677490234,83218.0,0.0133097944781184,175796.0,294876.0,1548.0,134359.0,96.44202423095705,0.0173338297754526,23.706922849019367,284169.0,1770.0,131237.0,96.40352630615234,0.0198106504976749,22.101609468460083,246939.42857142858,1497.7142857142858,113809.71428571429,96.42328425816127,0.017982576441551913,23.3421981986265,375298.86666666664,1612.1,122074.5,96.30789210001628,0.01930042211897666,21.923982521531663,-38.136812952855514,-40.38307627612963,-41.75141242937853,-33.39793281653747,-36.589528867621176,-38.062950751345284,-32.814954866421374,-23.214923357750173,0.04406526439197922,0.004129469468372449,0.3750714957455712,0.3883156983431902,170.34496124031008,2.1124502817866113,0.012388997704851055,0.000136369455378106,0.008017676217225144,0.009415238054764024,1.0011981589008838,0.6579807468237188,0.9317193339450847,130634.45497785872,145734.44149707447,467.2321116467133,580.4408164311931,33846.64577575181,39192.8245752926,3,0.12674019399332978
2025-05-13 00:00:00+00:00,0,0,0,6783518913,1002.0,22.39614486694336,372.0,0.0081209635324263,96.45349884033205,77977.0,0.0128120649605989,165034.0,175796.0,1031.0,83218.0,96.44600677490234,0.0133097944781184,23.9733411471049,242474.0,1840.0,113470.0,96.40289306640624,0.0224468298256397,22.973894993464153,235876.57142857142,1378.0,108739.28571428571,96.43051365443638,0.0166061814608318,23.259662466266388,372838.56666666665,1626.5666666666666,122467.06666666667,96.315806833903,0.01948073481520012,21.96390423440703,-31.937444839446705,-6.12186852943184,-45.54347826086956,-2.812803103782735,-31.279633383273108,-6.297916316181595,-42.92260840341727,-3.7395732769411216,0.052494040703687794,0.007768144768482976,0.4110047693778553,0.39885943568465126,164.54037886340976,2.1164174510759444,0.012849778142553028,0.0001357054253154989,0.008341925484798295,0.009721289646373562,1.001190944916562,0.63265067650433,0.8524412255678668,134218.51014008766,148710.18030214089,520.0974390956437,558.515068381503,37315.49617572632,38669.35610508163,3,0.11898132594311124
2025-05-14 00:00:00+00:00,0,0,0,6783518913,879.0,22.98462510108948,389.0,0.0078275510405402,96.45712280273438,75532.0,0.0114704417064785,159701.0,165034.0,1002.0,77977.0,96.45349884033205,0.0128120649605989,22.39614486694336,251179.0,1549.0,115043.0,96.40511322021484,0.0203071199357509,22.511958578358527,222808.2857142857,1282.2857142857142,103094.85714285714,96.43794359479632,0.015343798856650031,23.327186255227954,371652.06666666665,1635.5333333333333,123154.36666666667,96.32392934163411,0.019586441852152296,22.036212292615918,-36.419445893167826,-3.231455336476119,-43.253712072304715,-12.27544910179641,-34.34454942934381,-3.1355399669133255,-43.51517230030898,-10.47156144030108,0.053948987540453075,0.0037572119683693117,0.4325631112907261,0.4044346506042976,181.47840909090908,2.1143208928547788,0.011637297605020322,0.0001439219615351685,0.00756427219935975,0.009927079621890553,1.001183654507675,0.5995077269787433,0.7833887835510025,130592.10098800408,150308.97372869845,561.5755896200827,543.5918051026084,40339.014289198516,37595.593591292236,3,0.11513649753651253
2025-05-15 00:00:00+00:00,0,0,0,6783518913,953.0,22.95658318201701,392.0,0.0076834287973113,96.46341705322266,73866.0,0.0120154721662402,157320.0,159701.0,879.0,75532.0,96.45712280273438,0.0114704417064785,22.98462510108948,230620.0,1346.0,105059.0,96.41324615478516,0.0174238253384828,22.793693780899048,212336.85714285713,1226.142857142857,98638.71428571429,96.44511086600167,0.014571176974901085,23.350456169673375,370422.0333333333,1645.0666666666666,123750.06666666667,96.33220494588217,0.019686473906040138,22.11903431346451,-31.78388691353742,-1.4909111401932407,-29.19762258543833,8.418657565415245,-29.690935569537114,-2.2056876555632043,-31.039987300019266,4.751608296425647,0.05203735009291499,0.006525438770510483,0.3612882855967523,0.4102159371191708,164.9056603773585,2.129773782609284,0.012901566328671801,0.00014592192512135704,0.006765365600588443,0.010076790577312306,1.0011720475014865,0.5732295544951578,0.7401618514542823,96994.3434575889,151953.02153342206,576.0860789236892,528.3134475390289,41774.36071731853,36623.785313441615,3,0.11341991466831236
2025-05-16 00:00:00+00:00,0,0,0,6783518913,975.0,22.71257336934407,413.0,0.0073566265244313,96.47260284423828,71061.0,0.0102140875533223,151150.0,157320.0,953.0,73866.0,96.46341705322266,0.0120154721662402,22.95658318201701,228937.0,1479.0,105157.0,96.41912841796876,0.0167522281408309,23.45201500256856,201224.42857142858,1154.142857142857,93767.85714285714,96.45275006975446,0.013637156890971284,23.244821650641306,368195.9666666667,1656.3333333333333,123948.46666666666,96.34074427286784,0.019725011102855152,22.220656094919654,-33.97746978426379,-3.921942537503176,-34.07707910750507,2.3084994753410193,-32.423899502648425,-3.7974169441962524,-39.02848345034724,-14.992208279415264,0.05546039167425576,0.00952256440445165,0.38070260961245594,0.4202322527795756,154.86680327868854,2.127015845318173,0.01372041316033886,0.00015026412904541863,0.005999156406951453,0.010184087530524247,1.0011626004940275,0.5465144835592403,0.6913637117799815,95966.09979284361,154727.82053668686,542.4723672508768,509.33765870462804,41463.09425306374,36309.93501331652,3,0.108971650788936
2025-05-17 00:00:00+00:00,0,1,0,6783518913,1017.0,21.820106585820515,434.0,0.0089395583528731,96.47859191894533,85994.0,0.0103359622880816,184409.0,151150.0,975.0,71061.0,96.47260284423828,0.0102140875533223,22.71257336934407,304694.0,1691.0,140362.0,96.43457794189452,0.0183044075965881,23.983561038970947,184040.85714285713,1057.857142857143,86001.0,96.45903778076172,0.012498807561184643,22.93575672876267,365445.23333333334,1654.6666666666667,124283.63333333333,96.34946212768554,0.01962488122905289,22.264321649708034,-39.47731166350502,22.003969566655645,-39.858072146658785,4.307692307692301,-38.73413032017212,21.01433979257259,-43.53293198077495,1.193202369992008,0.04564128136417267,0.006208057552581359,0.3377139793148624,0.43044012331880044,181.1483300589391,2.1444153729868014,0.011826268969126112,0.00011832387932227382,0.0061719076974133475,0.010220406503646565,1.0011372731165946,0.5036072175963725,0.6368857683928945,78752.89781477711,157302.2913022678,444.5072342703573,511.41017570643965,34024.219384509925,35895.53453592166,3,0.13294973966481574
2025-05-18 00:00:00+00:00,0,1,0,6783518913,868.0,23.897722959518433,460.0,0.008980276937855,96.47914123535156,86556.0,0.0096525261178612,186015.0,184409.0,1017.0,85994.0,96.47859191894533,0.0103359622880816,21.820106585820515,294876.0,1548.0,134359.0,96.44202423095705,0.0173338297754526,23.706922849019367,168489.2857142857,960.7142857142857,79172.0,96.46434020996094,0.011401478467243015,22.963013887405396,359571.0,1645.4333333333334,123633.0,96.35818710327149,0.019512786312649598,22.407243288196803,-36.917551784478896,0.8708902493913095,-43.92764857881137,-14.650934119960668,-35.57856191248818,0.6535339674861085,-44.313944218313026,-6.61221617467076,0.038486339010912474,0.0005693661104588799,0.25086956229857116,0.446866521232797,214.05638665132335,2.1490462931940804,0.010028073985928348,0.0001284713302055653,0.005895342145649963,0.010146217218892917,1.0011016511401951,0.4685841898103176,0.5843080677746034,54051.173222056445,160680.24190619806,356.2259438571595,523.2918802676213,24031.881149130208,36410.16950873996,3,0.13410758598414774
2025-05-19 00:00:00+00:00,0,0,0,6783518913,719.0,22.31518586476644,498.0,0.0058423838935356,96.48330688476562,58018.0,0.0086979288607835,121443.0,186015.0,868.0,86556.0,96.47914123535156,0.0096525261178612,23.897722959518433,175796.0,1031.0,83218.0,96.44600677490234,0.0133097944781184,23.9733411471049,160724.57142857142,916.1428571428571,75572.0,96.46966879708427,0.010742640521909458,22.726134561357043,349413.0,1623.5333333333333,121508.4,96.36706619262695,0.01931548913319901,22.485132025981294,-30.918223395299094,-34.71332957019595,-30.26188166828322,-17.165898617511523,-30.281910163666513,-32.97056241046259,-34.65016401956401,-9.889610713523956,0.0386746026202367,0.0043176684211054805,0.27283312835529605,0.4747180141297391,168.67083333333332,2.0931591375239145,0.012392492114652097,0.00018374877198351866,0.005308423723496665,0.009979283690321743,1.0010647061128979,0.4599845209782447,0.5561671489563916,55612.1222189167,165872.64547111452,356.21783834003804,548.1156896088652,24651.595491685726,38332.34890614028,3,0.08755437768283662
