timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,daily_rpv,session_session_length,daily_Estimated Revenue,ccu_playing,platform_platform_share,ratings_like_ratio,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-11-29 00:00:00+00:00,0,0,0,5012222382,322660,0.0346334468585222,0.0,462834.0,4866,0.1238979771733284,80.47386169433594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462834.0,4866.0,322660.0,80.47386169433594,0.1238979771733284,0.0,462834.0,4866.0,322660.0,80.47386169433594,0.1238979771733284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.09636326279022,1.4344280839642845,0.015080843361918546,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2023-11-30 00:00:00+00:00,0,0,0,5012222382,327173,0.0345080445732747,0.0,476555.0,5020,0.121363066136837,80.56116485595703,0.0,462834.0,4866.0,322660.0,80.47386169433594,0.1238979771733284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469694.5,4943.0,324916.5,80.51751327514648,0.1226305216550827,0.0,469694.5,4943.0,324916.5,80.51751327514648,0.1226305216550827,0.0,0.0,2.9645618083373293,0.0,3.164817098232642,0.0,1.3986859232628879,0.0,-2.0459664429752222,0.0,0.10848635790923211,0.02065643124341592,0.02065643124341592,94.91236805417248,1.456579679314371,0.015343517516673085,0.0,0.0,0.0,1.0,1.0,1.0,9702.212144660618,9702.212144660618,108.89444430272832,108.89444430272832,3191.172903494889,3191.172903494889,2,1.0
2023-12-01 00:00:00+00:00,0,0,0,5012222382,458983,0.0450465030735133,0.0,645334.0,7007,0.1407092809677124,80.68067932128906,0.0,476555.0,5020.0,327173.0,80.56116485595703,0.121363066136837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528241.0,5631.0,369605.3333333333,80.57190195719402,0.1286567747592926,0.0,528241.0,5631.0,369605.3333333333,80.57190195719402,0.1286567747592926,0.0,0.0,35.41647868556619,0.0,39.58167330677291,0.0,40.28755429084918,0.0,15.94077625647865,0.0,0.14835245436894962,0.19240709861762512,0.19240709861762512,92.0853310502283,1.40600543809806,0.015266327366531295,0.0,0.10340881347656655,0.0,1.0,1.0,1.0,101637.31818087291,101637.31818087291,1194.1360893968492,1194.1360893968492,77436.21417872477,77436.21417872477,3,1.0
2023-12-02 00:00:00+00:00,0,1,0,5012222382,1329662,0.1254015007862813,0.0,1946388.0,20200,0.2933807373046875,81.41744232177734,0.0,645334.0,7007.0,458983.0,80.68067932128906,0.1407092809677124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882777.75,9273.25,609619.5,80.78328704833984,0.16983776539564133,0.0,882777.75,9273.25,609619.5,80.78328704833984,0.16983776539564133,0.0,0.0,201.60939916384388,0.0,188.28314542600256,0.0,189.69743977445788,0.0,108.50134069834922,0.0,0.9131839328649249,0.808712219965728,0.808712219965728,96.35107172912232,1.4638205319693787,0.015191819280524464,0.0,0.2950256347656149,0.0,1.0,1.0,1.0,713913.1539388504,713913.1539388504,7349.461267104321,7349.461267104321,484174.3270562095,484174.3270562095,4,1.0
2023-12-03 00:00:00+00:00,0,1,0,5012222382,1403001,0.1335290089488582,0.0,2329644.0,23544,0.3246265351772308,82.27184295654297,0.0,1946388.0,20200.0,1329662.0,81.41744232177734,0.2933807373046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172151.0,12127.4,768295.8,81.08099822998047,0.20079551935195922,0.0,1172151.0,12127.4,768295.8,81.08099822998047,0.20079551935195922,0.0,0.0,19.690626945912125,0.0,16.554455445544548,0.0,5.515612238298151,0.0,10.65025541881206,0.0,1.0494073633372958,0.763512217354706,0.763512217354706,98.94431938840518,1.6604709045318538,0.01678115925707875,0.0,0.4452239990234298,0.4452239990234298,1.0,1.0,1.0,894951.609084536,894951.609084536,9013.423145509147,9013.423145509147,549280.8253923488,549280.8253923488,5,1.0
2023-12-04 00:00:00+00:00,0,0,0,5012222382,742583,0.0602678081447092,0.0,1142222.0,11264,0.2528422772884369,82.75791931152344,0.0,2329644.0,23544.0,1403001.0,82.27184295654297,0.3246265351772308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167162.8333333333,11983.5,764010.3333333334,81.3604850769043,0.20946997900803885,0.0,1167162.8333333333,11983.5,764010.3333333334,81.3604850769043,0.20946997900803885,0.0,0.0,-50.97010530364297,0.0,-52.15766224940537,0.0,-47.071812493362444,0.0,-22.112874367957346,0.0,0.5908173896593372,0.6859045521323054,0.6859045521323054,101.39565024411895,1.5381721125152172,0.015168654320588648,0.0,0.4939738682338274,0.4939738682338274,1.0,1.0,1.0,800562.3004629725,800562.3004629725,8069.55269516223,8069.55269516223,491403.8374517101,491403.8374517101,5,0.4902989469635704
2023-12-05 00:00:00+00:00,0,0,0,5012222382,805209,0.06032609503463,0.0,1207639.0,11954,0.2799663543701172,83.03229522705078,0.0,1142222.0,11264.0,742583.0,82.75791931152344,0.2528422772884369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172945.142857143,11979.285714285714,769895.8571428572,81.5993150983538,0.21954088977405004,0.0,1172945.142857143,11979.285714285714,769895.8571428572,81.5993150983538,0.21954088977405004,0.0,0.0,5.727170374935864,0.0,6.125710227272729,0.0,8.433535375843505,0.0,10.727666817657134,0.0,0.3315403743954892,0.6231921122672791,0.6231921122672791,101.01539104976997,1.4997814234795892,0.014845816619267024,0.0,0.4878561837332583,0.4878561837332583,1.0,1.0,1.0,730970.1611507884,730970.1611507884,7366.4685051994375,7366.4685051994375,448858.4616767401,448858.4616767401,5,0.5183792030026906
2023-12-06 00:00:00+00:00,0,0,0,5012222382,950503,0.0670815082337,0.0,1420068.0,17636,0.4053850173950195,83.34963989257812,0.0,1207639.0,11954.0,805209.0,83.03229522705078,0.2799663543701172,0.0,462834.0,4866.0,322660.0,80.47386169433594,0.1238979771733284,0.0,1309692.857142857,13803.57142857143,859587.7142857143,82.01014055524554,0.2597533240914345,0.0,1203835.5,12686.375,792471.75,81.81810569763184,0.24277140572667122,0.0,206.82015582260593,17.59043886459446,262.43321002877104,47.53220679270538,194.58346246823282,18.04425931652527,227.19260365962373,44.79776268368951,3.573555608857526,0.38219425906458326,0.566824591788092,0.566824591788092,80.51641435618302,1.4940158063511568,0.018554366946377923,0.0,0.5146119253975987,0.4710978553408691,1.0023470948878161,1.0879334071331648,1.0699502411082245,682363.5658675137,682363.5658675137,7107.217296272049,7107.217296272049,420439.4103210015,420439.4103210015,5,0.6095643797936509
2023-12-07 00:00:00+00:00,0,0,0,5012222382,1211848,0.0793220795370025,0.0,1799609.0,18768,0.4165965616703033,83.7266845703125,0.0,1420068.0,17636.0,950503.0,83.34963989257812,0.4053850173950195,0.0,476555.0,5020.0,327173.0,80.56116485595703,0.121363066136837,0.0,1498700.5714285714,15767.57142857143,985969.8571428572,82.46235765729632,0.30192953773907255,0.0,1270032.5555555555,13362.111111111111,839069.1111111111,82.03017001681857,0.26208531194263035,0.0,277.6288151420088,26.726959554049536,273.8645418326693,6.418689045134962,270.39975792623477,27.495441887085057,243.2646973508317,2.765653340453622,3.929337069561245,0.45236509506256795,0.5263431011039524,0.5263431011039524,95.88198625392936,1.4850109213276572,0.015487078010544218,0.0,0.49153082711356266,0.4570070902506528,1.0052686425054238,1.1800489403777439,1.15202769472699,668472.8737940888,668472.8737940888,6950.398845470029,6950.398845470029,417390.65884954965,417390.65884954965,5,0.7724824050369927
2023-12-08 00:00:00+00:00,0,0,0,5012222382,1403757,0.0829426246291582,0.0,2028012.0,21133,0.400012731552124,84.16500091552734,0.0,1799609.0,18768.0,1211848.0,83.7266845703125,0.4165965616703033,0.0,645334.0,7007.0,458983.0,80.68067932128906,0.1407092809677124,0.0,1696226.0,17785.571428571428,1120937.5714285714,82.96011788504464,0.3389728878225599,0.0,1345830.5,14139.2,895537.9,82.24365310668945,0.2758780539035797,0.0,214.25773320482108,12.691812499270672,201.59840159840158,12.601236146632555,205.84073919949105,15.836061948363156,184.2831182144355,-3.9807890040397864,4.318656738576676,0.5235085414695417,0.5010168588618065,0.5010168588618065,95.95968581432763,1.4447020070410996,0.015054589181326126,0.0,0.4194314139229958,0.44881411465731613,1.008711490203697,1.2603563375922897,1.2287055205233253,674283.7696704144,674283.7696704144,6998.510917807207,6998.510917807207,432140.0065604896,432140.0065604896,5,0.8705244234741445
