timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,visits_visits_gained,sort_sort_position,daily_rpv,ratings_like_ratio,daily_Estimated Revenue,platform_platform_share,ccu_playing,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-04-21 00:00:00+00:00,0,0,0,6701101774,1.7744929268956184,705357,413,0.0403965225484191,82.68595886230469,207864,0.0169283002614974,1383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207864.0,1383.0,705357.0,82.68595886230469,0.0169283002614974,1.7744929268956184,207864.0,1383.0,705357.0,82.68595886230469,0.0169283002614974,1.7744929268956184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.1907514450867,0.2946929077149476,0.001960706478128837,8.536756678111363e-06,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-04-22 00:00:00+00:00,0,0,0,6701101774,1.8278988599777224,1034205,340,0.0994798469904702,82.51996612548828,601373,0.0170807335525751,1324,207864.0,1383.0,705357.0,82.68595886230469,0.0169283002614974,1.7744929268956184,0.0,0.0,0.0,0.0,0.0,0.0,404618.5,1353.5,869781.0,82.60296249389648,0.01700451690703625,1.8011958934366703,404618.5,1353.5,869781.0,82.60296249389648,0.01700451690703625,1.8011958934366703,0.0,189.31079936881807,0.0,-4.266088214027475,0.0,46.62149804992366,0.0,0.9004642446259314,0.0,-0.20075081561650165,0.687691942800285,0.687691942800285,453.86641509433963,0.5814827993649234,0.0012802091652920212,3.0395375589528684e-06,0.0,0.0,1.0,1.0,1.0,278252.8823579371,278252.8823579371,41.71930009000631,41.71930009000631,232530.65077963378,232530.65077963378,2,1.0
2025-04-23 00:00:00+00:00,0,0,0,6701101774,1.7870546678702035,901314,276,0.0743872768707859,82.53809356689453,522045,0.0157798733562231,1201,601373.0,1324.0,1034205.0,82.51996612548828,0.0170807335525751,1.8278988599777224,0.0,0.0,0.0,0.0,0.0,0.0,443760.6666666667,1302.6666666666667,880292.0,82.58133951822917,0.016596302390098534,1.7964821515811815,443760.6666666667,1302.6666666666667,880292.0,82.58133951822917,0.016596302390098534,1.7964821515811815,0.0,-13.191147590596852,0.0,-9.29003021148036,0.0,-12.849580112260139,0.0,-7.615950406040284,0.0,0.021967339854067625,0.4689629926296381,0.4689629926296381,434.3136439267887,0.5792037190105568,0.0013324975175160738,3.423174716155671e-06,-0.07393264770507668,0.0,1.0,1.0,1.0,208107.3302513233,208107.3302513233,92.85652014443218,92.85652014443218,165428.82197186802,165428.82197186802,2,0.8680885240940315
2025-04-24 00:00:00+00:00,0,0,0,6701101774,1.8309592405954995,853672,260,0.0638038834047823,82.57254028320312,503305,0.0161853060126304,1270,522045.0,1201.0,901314.0,82.53809356689453,0.0157798733562231,1.7870546678702035,0.0,0.0,0.0,0.0,0.0,0.0,458646.75,1294.5,873637.0,82.57913970947266,0.0164935532957315,1.805101423834761,458646.75,1294.5,873637.0,82.57913970947266,0.0164935532957315,1.805101423834761,0.0,-3.589728854792207,0.0,5.745212323064108,0.0,-5.285838231737216,0.0,2.5693023464438136,0.0,0.04173432510974351,0.37612270531128505,0.37612270531128505,395.99134539732495,0.58957586804315,0.0014876890800107302,3.637864918350863e-06,-0.03221282958985597,0.0,1.0,1.0,1.0,172507.45639222863,172507.45639222863,77.55643106796498,77.55643106796498,135726.2668977527,135726.2668977527,2,0.8369264998594882
2025-04-25 00:00:00+00:00,0,0,0,6701101774,1.832536940773328,861953,235,0.0585694296420298,82.22834777832031,512127,0.0131303146481513,1153,503305.0,1270.0,853672.0,82.57254028320312,0.0161853060126304,1.8309592405954995,0.0,0.0,0.0,0.0,0.0,0.0,469342.8,1266.2,871300.2,82.50898132324218,0.01582090556621546,1.8105885272224742,469342.8,1266.2,871300.2,82.50898132324218,0.01582090556621546,1.8105885272224742,0.0,1.7528139001202092,0.0,-9.21259842519685,0.0,0.9700447010092761,0.0,-18.875091778277774,0.0,-0.4168365218053305,0.32236181455319873,0.32236181455319873,443.7842287694974,0.5941465553846261,0.0013376583901229069,3.578279142662241e-06,-0.08626480102540075,-0.08626480102540075,1.0,1.0,1.0,151298.19665547903,151298.19665547903,92.2805504968409,92.2805504968409,117658.47957414715,117658.47957414715,2,0.8515962638828148
2025-04-26 00:00:00+00:00,0,1,0,6701101774,1.8347825159629183,1056070,227,0.0630738566171838,81.94869995117188,611493,0.015408219769597,1403,512127.0,1153.0,861953.0,82.22834777832031,0.0131303146481513,1.832536940773328,0.0,0.0,0.0,0.0,0.0,0.0,493034.5,1289.0,902095.1666666666,82.4156010945638,0.015752124600112383,1.8146208586792152,493034.5,1289.0,902095.1666666666,82.4156010945638,0.015752124600112383,1.8146208586792152,0.0,19.402609118441315,0.0,21.682567215958358,0.0,22.52060147130992,0.0,17.348442763832917,0.0,-0.3400868857323269,0.29864778178696366,0.29864778178696366,435.53632478632477,0.5790264101561353,0.0013285091627362176,3.000491445480934e-06,-0.12933436802454967,-0.12933436802454967,1.0,1.0,1.0,147243.65976944473,147243.65976944473,99.6574131713241,99.6574131713241,129478.93297585777,129478.93297585777,3,1.0
2025-04-27 00:00:00+00:00,0,1,0,6701101774,1.8135534872611363,1030203,222,0.0556429871628016,81.82095336914062,599630,0.014471823349595,1224,611493.0,1403.0,1056070.0,81.94869995117188,0.015408219769597,1.8347825159629183,0.0,0.0,0.0,0.0,0.0,0.0,508262.4285714286,1279.7142857142858,920396.2857142857,82.33065141950335,0.015569224421467043,1.8144683770480607,508262.4285714286,1279.7142857142858,920396.2857142857,82.33065141950335,0.015569224421467043,1.8144683770480607,0.0,-1.9400058545232746,0.0,-12.758374910905202,0.0,-2.449364151997502,0.0,-6.07725249252783,0.0,-0.15588603859166827,0.2760832677948082,0.2760832677948082,489.49387755102043,0.5820497687836583,0.0011881141987412202,3.0244491816819617e-06,-0.1445462363106863,-0.1445462363106863,1.0,1.0,1.0,140322.75217732528,140322.75217732528,94.2332465847631,94.2332465847631,127730.88289800851,127730.88289800851,3,0.9805999414547673
2025-04-28 00:00:00+00:00,0,0,0,6701101774,1.819921871026357,584926,223,0.0291546313097479,81.60784912109375,338139,0.0088165467604994,672,599630.0,1224.0,1030203.0,81.82095336914062,0.014471823349595,1.8135534872611363,207864.0,1383.0,705357.0,82.68595886230469,0.0169283002614974,1.7744929268956184,526873.1428571428,1178.142857142857,903191.8571428572,82.1766357421875,0.014410402492753044,1.820958226209595,486997.0,1203.75,878462.5,82.24030113220215,0.014725139713846088,1.815150063795348,62.673190162798754,-43.6087253806514,-51.40997830802603,-45.09803921568627,-17.073765483294277,-43.22225813747388,-47.91829879960123,-39.077844252803615,-1.303860723204886,-0.26045192493105995,0.2939685205455136,0.2939685205455136,502.43536404160477,0.5780875220326639,0.001148861310898625,5.3821549388606995e-06,-0.17123113359723444,-0.1565976824079186,0.9992258614190589,1.081881701236646,0.9786258584156525,143161.78760010347,143161.78760010347,231.89637464054624,231.89637464054624,167487.24650722343,167487.24650722343,3,0.5529728059029294
2025-04-29 00:00:00+00:00,0,0,0,6701101774,1.7651519825061162,447746,218,0.0210927724096561,81.46563720703125,255205,0.0072876741178333,573,338139.0,672.0,584926.0,81.60784912109375,0.0088165467604994,1.819921871026357,601373.0,1324.0,1034205.0,82.51996612548828,0.0170807335525751,1.8278988599777224,477420.5714285714,1070.857142857143,819412.0,82.02601732526507,0.013011394002075643,1.8119943865707941,461242.3333333333,1133.6666666666667,830605.1111111111,82.15422736273871,0.013898754647622445,1.8095947214298778,-57.56294346437236,-24.526600007689147,-56.72205438066465,-14.732142857142861,-56.706262298093705,-23.452539295569007,-57.33395117134998,-17.340946338717078,-1.2776652341976336,-0.1742625440985246,0.33519540240792345,0.33519540240792345,444.60801393728224,0.5699759015694131,0.0012797405677759984,6.916577127912808e-06,-0.1983623504638689,-0.16126263936361326,0.9984393981711064,1.0350753539431654,0.9361553845618394,154606.30952923623,154606.30952923623,302.0910458785563,302.0910458785563,212505.17068088276,212505.17068088276,3,0.41734737764782265
2025-04-30 00:00:00+00:00,0,0,0,6701101774,1.888000314434369,432889,219,0.0198866560131792,81.43512725830078,249146,0.006373765412718,533,255205.0,573.0,447746.0,81.46563720703125,0.0072876741178333,1.7651519825061162,522045.0,1201.0,901314.0,82.53809356689453,0.0157798733562231,1.7870546678702035,438435.0,975.4285714285714,752494.1428571428,81.86845070975167,0.011667664295860627,1.8264151932228179,440032.7,1073.6,790833.5,82.08231735229492,0.013146255724132,1.817435280730327,-52.27499545058376,-2.3741697850747423,-55.620316402997496,-6.980802792321117,-51.971344059894776,-3.3181759301032288,-59.60826003584888,-12.540471628374817,-1.3363118300034782,-0.037451310486813494,0.36464256295148967,0.36464256295148967,466.5655430711611,0.575541130541246,0.001231259673358128,7.577856905499039e-06,-0.1885182516915433,-0.15650556159741655,0.9973944858108069,0.9963691334757622,0.8875275622733256,160454.65151046397,160454.65151046397,342.3436220459724,342.3436220459724,236555.8132549742,236555.8132549742,3,0.40743884230890626
