timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,ccu_playing,ratings_like_ratio,sort_sort_position,daily_rpv,visits_visits_gained,session_session_length,daily_Estimated Revenue,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-01 00:00:00+00:00,0,0,1,8234554323,0.0182314720004796,2308,80.35358428955078,452,0.1252923967118994,234443,10.0950880417457,145679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145679.0,2308.0,234443.0,80.35358428955078,0.0182314720004796,10.0950880417457,145679.0,2308.0,234443.0,80.35358428955078,0.0182314720004796,10.0950880417457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.09181463837159,0.6213807988261589,0.009844568425722134,6.929632098946802e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-09-02 00:00:00+00:00,0,0,0,8234554323,0.0198921021074056,2368,80.74176788330078,423,0.1006339445690534,332455,9.18276975552241,144476,145679.0,2308.0,234443.0,80.35358428955078,0.0182314720004796,10.0950880417457,0.0,0.0,0.0,0.0,0.0,0.0,145077.5,2338.0,283449.0,80.54767608642578,0.0190617870539426,9.638928898634056,145077.5,2338.0,283449.0,80.54767608642578,0.0190617870539426,9.638928898634056,0.0,-0.825788205575273,0.0,2.5996533795493937,0.0,41.8063239252185,0.0,9.108590391836247,0.0,0.4830943102067442,0.005863414090864653,0.005863414090864653,60.98607007176024,0.4345717929590683,0.007122747070289001,6.35586962320813e-05,0.0,0.0,1.0,1.0,1.0,850.6494577674167,850.6494577674167,42.42640687119285,42.42640687119285,69304.94983765589,69304.94983765589,1,0.9917421179442473
2025-09-03 00:00:00+00:00,0,0,0,8234554323,0.0358952134847641,4084,81.2881088256836,353,0.0872905463200988,536391,9.627003530661264,161546,144476.0,2368.0,332455.0,80.74176788330078,0.0198921021074056,9.18276975552241,0.0,0.0,0.0,0.0,0.0,0.0,150567.0,2920.0,367763.0,80.79448699951172,0.024672929197549764,9.634953775976458,150567.0,2920.0,367763.0,80.79448699951172,0.024672929197549764,9.634953775976458,0.0,11.815111160331139,0.0,72.46621621621621,0.0,61.34243732234437,0.0,80.44957386077726,0.0,0.6766521921745206,0.06327482068448309,0.06327482068448309,39.546144430844556,0.30117153126817703,0.007613834658235022,5.9592586248344223e-05,0.46726226806640336,0.0,1.0,1.0,1.0,9527.099926000566,9527.099926000566,1008.4998760535373,1008.4998760535373,154039.40997030598,154039.40997030598,2,1.0
2025-09-04 00:00:00+00:00,0,0,0,8234554323,0.0372404567897319,4293,82.0622329711914,296,0.0769108609755675,548612,23.99595828678297,181532,161546.0,4084.0,536391.0,81.2881088256836,0.0358952134847641,9.627003530661264,0.0,0.0,0.0,0.0,0.0,0.0,158308.25,3263.25,412975.25,81.11142349243164,0.0278148110955953,13.225204903678087,158308.25,3263.25,412975.25,81.11142349243164,0.0278148110955953,13.225204903678087,0.0,12.371708367895206,0.0,5.117531831537714,0.0,2.2783752896674336,0.0,3.7476955124916556,0.0,0.9523215101090221,0.10944980212594332,0.10944980212594332,42.27573358174197,0.3308926328759982,0.007825188247453123,0.0001321851029112226,0.5672286987304576,0.0,1.0,1.0,1.0,17326.806637404366,17326.806637404366,1072.0682114492529,1072.0682114492529,154904.32557845718,154904.32557845718,3,1.0
2025-09-05 00:00:00+00:00,0,0,0,8234554323,0.0480553619563579,6436,82.80203247070312,268,0.0646546629350183,736346,13.967403909434443,197127,181532.0,4293.0,548612.0,82.0622329711914,0.0372404567897319,23.99595828678297,0.0,0.0,0.0,0.0,0.0,0.0,166072.0,3897.8,477649.4,81.44954528808594,0.031862921267747826,13.373644704829356,166072.0,3897.8,477649.4,81.44954528808594,0.031862921267747826,13.373644704829356,0.0,8.590771874931136,0.0,49.91847193105055,0.0,34.219812909670225,0.0,29.040742512073404,0.0,0.9015103205532116,0.13817211305149107,0.13817211305149107,30.62404846978406,0.26770938158232466,0.008740444382879268,7.085449002391565e-05,0.6217361450195272,0.6217361450195272,1.0,1.0,1.0,22946.519158687228,22946.519158687228,1695.6609920617977,1695.6609920617977,197256.78937187433,197256.78937187433,4,1.0
2025-09-06 00:00:00+00:00,0,1,0,8234554323,0.0390554629266262,5913,83.49278259277344,235,0.0631125747598698,1066208,18.008669939908113,253030,197127.0,6436.0,736346.0,82.80203247070312,0.0480553619563579,13.967403909434443,0.0,0.0,0.0,0.0,0.0,0.0,180565.0,4233.666666666667,575742.5,81.79008483886719,0.033061678210894216,14.146148910675818,180565.0,4233.666666666667,575742.5,81.79008483886719,0.033061678210894216,14.146148910675818,0.0,28.358875242863736,0.0,-8.126165320074586,0.0,44.79714699339712,0.0,-18.72818903727138,0.0,0.8342188005043383,0.2270999260136323,0.2270999260136323,42.784917145755834,0.23731744901796928,0.005545817002107467,7.11717929420036e-05,0.6471688406808137,0.6471688406808137,1.0,1.0,1.0,41006.29814065152,41006.29814065152,1725.4134190583618,1725.4134190583618,298096.8472968139,298096.8472968139,5,1.0
2025-09-07 00:00:00+00:00,0,1,0,8234554323,0.041482925415039,5134,83.9419937133789,206,0.0714472128001225,1053308,13.370726982752482,368797,253030.0,5913.0,1066208.0,83.49278259277344,0.0390554629266262,18.008669939908113,0.0,0.0,0.0,0.0,0.0,0.0,207455.2857142857,4362.285714285715,643966.1428571428,82.09750039236886,0.034264713525772046,14.035374349543913,207455.2857142857,4362.285714285715,643966.1428571428,82.09750039236886,0.034264713525772046,14.035374349543913,0.0,45.75228233806268,0.0,-13.174361576188065,0.0,-1.2098952549596365,0.0,6.215423673183174,0.0,0.5380238945879245,0.3875149011095034,0.3875149011095034,71.82025316455696,0.3501318226655236,0.004874163232251884,3.6254879318088715e-05,0.6350421905517628,0.6350421905517628,1.0,1.0,1.0,80392.0145282152,80392.0145282152,1611.4205652452242,1611.4205652452242,326546.6277371062,326546.6277371062,6,1.0
2025-09-08 00:00:00+00:00,0,0,0,8234554323,0.0401202961802482,4400,84.12633514404297,171,0.0792241764823714,651579,22.06243266230044,478317,368797.0,5134.0,1053308.0,83.9419937133789,0.041482925415039,13.370726982752482,145679.0,2308.0,234443.0,80.35358428955078,0.0182314720004796,10.0950880417457,254975.0,4661.142857142857,703557.0,82.63646480015346,0.03739168840859613,15.744995009623162,241313.0,4367.0,644917.75,82.35110473632812,0.03499666135758156,15.038756638638478,228.3362735878198,29.696553930753232,90.64124783362217,-14.296844565640821,177.92640428590317,-38.13974639896402,120.06065214697301,-3.2847954216285835,4.695186764659098,0.21960573308932307,0.5026098878120127,0.5026098878120127,108.68370824812543,0.734087909389484,0.006752816231314651,4.612503117654038e-05,0.6032864706856883,0.5924310230073504,1.0034651637611784,1.0566152673084335,1.0684358723977456,121286.2998575802,121286.2998575802,1491.9451349544613,1491.9451349544613,302335.4125242597,302335.4125242597,7,1.0
2025-09-09 00:00:00+00:00,0,0,0,8234554323,0.0356684848666191,3806,84.22005462646484,163,0.0797322822241573,561464,18.582042972246807,526360,478317.0,4400.0,651579.0,84.12633514404297,0.0401202961802482,22.06243266230044,144476.0,2368.0,332455.0,80.74176788330078,0.0198921021074056,9.18276975552241,309529.85714285716,4866.571428571428,736272.5714285715,83.13336290631976,0.039645457374198056,17.087748326298076,272984.8888888889,4304.666666666667,635645.1111111111,82.55876583523221,0.035071308414141286,15.432455120150514,264.3234862537723,10.044175724467252,60.72635135135136,-13.5,68.88420989306823,-13.830249286732688,79.3097817115072,-11.096157649555904,4.307915016415498,0.11140326303458181,0.54209944749193,0.54209944749193,138.26109797741003,0.9374760670745282,0.0067786950210609745,3.5302849132528446e-05,0.5022858210972427,0.5392983754475869,1.0069598553863355,1.133871762655855,1.1304242461114569,147984.95744031254,147984.95744031254,1408.0595690523892,1408.0595690523892,284173.7152616531,284173.7152616531,8,1.0
2025-09-10 00:00:00+00:00,0,0,0,8234554323,0.0392366051673889,4233,84.3242416381836,154,0.0777554561660965,627353,22.12331597701363,563833,526360.0,3806.0,561464.0,84.22005462646484,0.0356684848666191,18.582042972246807,161546.0,4084.0,536391.0,81.2881088256836,0.0358952134847641,9.627003530661264,366999.4285714286,4887.857142857143,749267.1428571428,83.56709616524833,0.04012279904314446,18.872935818634126,302069.7,4297.5,634815.9,82.73531341552734,0.03548783808946605,16.101541205836828,249.02318844168227,7.119271981153585,3.6483839373163462,11.219127693116127,16.958151795984655,11.735213655728604,9.308738849103303,10.00356565217908,3.735027000087765,0.1237080790090328,0.5532144610600757,0.5532144610600757,133.1679263108172,0.8987477564501063,0.006747386642948001,3.9237286110829836e-05,0.3662722451346281,0.48851568048650584,1.010053539599753,1.2149494920259416,1.1306070249191713,167109.32628807874,167109.32628807874,1327.7247246490683,1327.7247246490683,267934.3797692305,267934.3797692305,9,1.0
