timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,ccu_playing,ratings_like_ratio,daily_rpv,sort_sort_position,visits_visits_gained,session_session_length,daily_Estimated Revenue,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-12-23 00:00:00+00:00,0,0,0,6174994284,0.0,0.0,0.0,0.0,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-12-24 00:00:00+00:00,0,0,0,6174994284,0.0,0.0,0.0,0.0,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-12-25 00:00:00+00:00,0,0,1,6174994284,0.0,0.0,0.0,0.0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-12-26 00:00:00+00:00,0,0,0,6174994284,0.0,0.0,0.0,0.0,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-12-27 00:00:00+00:00,0,0,0,6174994284,0.0,0.0,0.0,0.0,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-12-28 00:00:00+00:00,0,1,0,6174994284,0.0,0.0,0.0,0.0,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-12-29 00:00:00+00:00,0,1,0,6174994284,0.0,0.0,0.0,0.0,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-12-30 00:00:00+00:00,0,0,0,6174994284,0.0,0.0,0.0,0.0,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2024-12-31 00:00:00+00:00,0,0,0,6174994284,0.0,0.0,0.0,0.0,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-01-01 00:00:00+00:00,0,0,1,6174994284,0.0,0.0,0.0,0.0,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-01-02 00:00:00+00:00,0,0,0,6174994284,0.0,0.0,0.0,0.0,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-01-03 00:00:00+00:00,0,0,0,6174994284,0.0,0.0,0.0,0.0,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-01-04 00:00:00+00:00,0,1,0,6174994284,0.0,0.0,0.0,0.0,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-01-05 00:00:00+00:00,0,1,0,6174994284,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-01-06 00:00:00+00:00,0,0,0,6174994284,0.0,0.0,0.0,0.0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-01-07 00:00:00+00:00,0,0,0,6174994284,0.0,0.0,0.0,0.0,203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-01-08 00:00:00+00:00,0,0,0,6174994284,0.0,0.0,0.0,0.0,203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-01-09 00:00:00+00:00,0,0,0,6174994284,0.0,0.0,0.0,0.0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-01-10 00:00:00+00:00,0,0,0,6174994284,0.0,0.0,0.0,0.0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-01-11 00:00:00+00:00,0,1,0,6174994284,0.0,0.0,0.0,0.0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-01-12 00:00:00+00:00,0,1,0,6174994284,0.0,0.0,0.0,0.0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-01-13 00:00:00+00:00,0,0,0,6174994284,0.0,0.0,0.0,0.0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-01-14 00:00:00+00:00,0,0,0,6174994284,0.0,0.0,0.0,0.0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-01-15 00:00:00+00:00,0,0,0,6174994284,0.0,0.0,0.0,0.0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-01-16 00:00:00+00:00,0,0,0,6174994284,0.0,0.0,0.0,0.0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2025-01-17 00:00:00+00:00,0,0,0,6174994284,0.0263463910669088,2122.0,92.36666870117188,0.1034313200373701,202,156728.0,14.24867024421692,569620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569620.0,2122.0,156728.0,92.36666870117188,0.0263463910669088,14.24867024421692,569620.0,2122.0,156728.0,92.36666870117188,0.0263463910669088,14.24867024421692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.3089967027791,3.634426302726362,0.013539293940496015,2.5014299409988256e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-01-18 00:00:00+00:00,0,1,0,6174994284,0.0237154476344585,1920.0,92.35520935058594,0.1700462945824013,202,225098.0,14.135750889778135,969692.0,569620.0,2122.0,156728.0,92.36666870117188,0.0263463910669088,14.24867024421692,0.0,0.0,0.0,0.0,0.0,0.0,769656.0,2021.0,190913.0,92.3609390258789,0.02503091935068365,14.192210566997527,769656.0,2021.0,190913.0,92.3609390258789,0.02503091935068365,14.192210566997527,0.0,70.23489343773042,0.0,-9.519321394910463,0.0,43.623347455464234,0.0,-9.985972749621785,0.0,-0.012406369902773218,0.36755852505907116,0.36755852505907116,504.78500780843314,4.307846769643579,0.008529580317993416,1.4577552781940403e-05,0.0,0.0,1.0,1.0,1.0,282893.62416286446,282893.62416286446,142.8355697996826,142.8355697996826,48344.89062972426,48344.89062972426,2,1.0
2025-01-19 00:00:00+00:00,0,1,0,6174994284,0.0305978506803512,2459.0,92.43291473388672,0.1794647732504629,202,244398.0,14.676806767781576,1065206.0,969692.0,1920.0,225098.0,92.35520935058594,0.0237154476344585,14.135750889778135,0.0,0.0,0.0,0.0,0.0,0.0,868172.6666666666,2167.0,208741.33333333334,92.38493092854817,0.0268865631272395,14.353742633925544,868172.6666666666,2167.0,208741.33333333334,92.38493092854817,0.0268865631272395,14.353742633925544,0.0,9.849931730900119,0.0,28.07291666666667,0.0,8.574043305582467,0.0,29.020759599294177,0.0,0.08413752060894009,0.30285191053964144,0.30285191053964144,433.01056910569105,4.358471188507318,0.01006141596324044,1.3778361170910044e-05,0.0,0.0,1.0,1.0,1.0,262927.7507782953,262927.7507782953,272.3031399011036,272.3031399011036,46066.9364439761,46066.9364439761,3,1.0
2025-01-20 00:00:00+00:00,0,0,1,6174994284,0.0250211991369724,2020.0,92.4357681274414,0.138317377431843,202,186884.0,14.824310223261516,852027.0,1065206.0,2459.0,244398.0,92.43291473388672,0.0305978506803512,14.676806767781576,0.0,0.0,0.0,0.0,0.0,0.0,864136.25,2130.25,203277.0,92.39764022827148,0.026420222129672724,14.471384531259536,864136.25,2130.25,203277.0,92.39764022827148,0.026420222129672724,14.471384531259536,0.0,-20.01293646487159,0.0,-17.852785685237905,0.0,-23.532925801356807,0.0,-18.22563160281031,0.0,0.0030869886153750414,0.24860818156080036,0.24860818156080036,421.58683819891144,4.559097840918212,0.010808786151911604,1.7398853351370515e-05,0.0,0.0,1.0,1.0,1.0,214831.34173326916,214831.34173326916,234.16856464236753,234.16856464236753,39169.00361255057,39169.00361255057,3,0.7998706353512841
2025-01-21 00:00:00+00:00,0,0,0,6174994284,0.0242045652121305,1726.0,92.4760513305664,0.1053925978279728,169,148954.0,15.048051158587135,666624.0,852027.0,2020.0,186884.0,92.4357681274414,0.0250211991369724,14.824310223261516,0.0,0.0,0.0,0.0,0.0,0.0,824633.8,2049.4,192412.4,92.41332244873047,0.025977090746164277,14.586717856725055,824633.8,2049.4,192412.4,92.41332244873047,0.025977090746164277,14.586717856725055,0.0,-21.760225908333886,0.0,-14.554455445544557,0.0,-20.296012499732452,0.0,-3.2637681366565863,0.0,0.043579670446902696,0.24975073726796182,0.24975073726796182,386.0011580775912,4.475338189386056,0.011587392165419087,2.2573487580854508e-05,0.0,0.0,1.0,1.0,1.0,205952.899526081,205952.899526081,271.6795906946269,271.6795906946269,41723.56407115768,41723.56407115768,3,0.6258169781244192
2025-01-22 00:00:00+00:00,0,0,0,6174994284,0.0245747324079275,1809.0,92.48458862304688,0.1058543075155438,168,156802.0,14.675079464912416,685870.0,666624.0,1726.0,148954.0,92.4760513305664,0.0242045652121305,15.048051158587135,0.0,0.0,0.0,0.0,0.0,0.0,801506.5,2009.3333333333333,186477.33333333334,92.42520014444987,0.02574336435645815,14.60144479142295,801506.5,2009.3333333333333,186477.33333333334,92.42520014444987,0.02574336435645815,14.60144479142295,0.0,2.8870847734254967,0.0,4.80880648899189,0.0,5.268740685043705,0.0,1.52932801127732,0.0,0.009231895563921455,0.24045209912771057,0.24045209912771057,378.9337016574586,4.374087230473907,0.011536769066918362,2.1396267614336246e-05,0.0,0.0,1.0,1.0,1.0,192723.92038950435,192723.92038950435,262.0684388984425,262.0684388984425,40050.402458235876,40050.402458235876,3,0.6438848448093608
2025-01-23 00:00:00+00:00,0,0,0,6174994284,0.0228764396160841,1703.0,92.43793487548828,0.0965929823122317,166,140043.0,15.496799310048422,640447.0,685870.0,1809.0,156802.0,92.48458862304688,0.0245747324079275,14.675079464912416,0.0,0.0,0.0,0.0,0.0,0.0,778498.0,1965.5714285714287,179843.85714285713,92.42701939174107,0.025333803679261857,14.729352579798018,778498.0,1965.5714285714287,179843.85714285713,92.42701939174107,0.025333803679261857,14.729352579798018,0.0,-6.622683598932744,0.0,-5.859590934217795,0.0,-10.688001428553207,0.0,-6.910727505197789,0.0,-0.05044488844379025,0.2391350165545765,0.2391350165545765,375.84917840375584,4.5731841421267605,0.012160463854217245,2.419681115414276e-05,0.01841763087681326,0.0,1.0,1.0,1.0,186166.1321177047,186166.1321177047,265.779894613856,265.779894613856,40555.10644554547,40555.10644554547,3,0.6012423887961578
