timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,ratings_like_ratio,visits_visits_gained,session_session_length,ccu_playing,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-08-22 00:00:00+00:00,1,0,0,4931927012,0.1599953025579452,84.32806396484375,0,0.0,7859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7859.0,0.0,84.32806396484375,0.1599953025579452,0.0,0.0,7859.0,0.0,84.32806396484375,0.1599953025579452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7859.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2023-08-23 00:00:00+00:00,1,0,0,4931927012,0.1631819605827331,84.20968627929688,612193,0.0,7821,0.0,0.0,0.0,0.0,7859.0,0.0,84.32806396484375,0.1599953025579452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7840.0,306096.5,84.26887512207031,0.16158863157033915,0.0,0.0,7840.0,306096.5,84.26887512207031,0.16158863157033915,0.0,0.0,0.0,0.0,-0.4835220766000736,0.0,inf,0.0,1.9917197404178744,0.0,-0.14037756825086012,0.0,0.0,0.0,0.0,0.012775362058432457,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26.870057685088806,26.870057685088806,432885.8216949361,432885.8216949361,0,0.0
2023-08-24 00:00:00+00:00,1,0,0,4931927012,0.1606477200984954,84.13228607177734,630007,0.0,7874,0.0,0.0,0.0,0.0,7821.0,612193.0,84.20968627929688,0.1631819605827331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7851.333333333333,414066.6666666667,84.22334543863933,0.1612749944130579,0.0,0.0,7851.333333333333,414066.6666666667,84.22334543863933,0.1612749944130579,0.0,0.0,0.0,0.0,0.6776627029791538,0.0,2.909866659697191,0.0,-1.5530150974947032,0.0,-0.09191366330806305,0.0,0.0,0.0,0.0,0.012498253990425518,0.0,-0.09788894653320598,0.0,1.0,0.0,1.0,0.0,0.0,27.319101986217234,27.319101986217234,358702.8547172901,358702.8547172901,0,0.0
2023-08-25 00:00:00+00:00,1,0,0,4931927012,0.1524648368358612,84.03550720214844,628135,0.0,7943,0.0,0.0,0.0,0.0,7874.0,630007.0,84.13228607177734,0.1606477200984954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7874.25,467583.75,84.1763858795166,0.15907245501875872,0.0,0.0,7874.25,467583.75,84.1763858795166,0.15907245501875872,0.0,0.0,0.0,0.0,0.8763017526035144,0.0,-0.2971395555922407,0.0,-5.093681539717554,0.0,-0.11503178404820291,0.0,0.0,0.0,0.0,0.012645350688385954,0.0,-0.09550704956055374,0.0,1.0,0.0,1.0,0.0,0.0,50.973032085603954,50.973032085603954,311824.9586262299,311824.9586262299,0,0.0
2023-08-26 00:00:00+00:00,1,1,0,4931927012,0.1721476912498474,84.548583984375,811964,0.0,11078,0.0,0.0,0.0,0.0,7943.0,628135.0,84.03550720214844,0.1524648368358612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8515.0,536459.8,84.25082550048828,0.16168750226497647,0.0,0.0,8515.0,536459.8,84.25082550048828,0.16168750226497647,0.0,0.0,0.0,0.0,39.46871459146417,0.0,29.265842533850204,0.0,12.90976648942086,0.0,0.610547611728407,0.0,0.0,0.0,0.0,0.013643445222392591,0.0,0.026686096191402033,0.026686096191402033,1.0,0.0,1.0,0.0,0.0,1433.4404417345006,1433.4404417345006,310878.84285473655,310878.84285473655,0,0.0
2023-08-27 00:00:00+00:00,1,1,0,4931927012,0.1623013168573379,84.7405014038086,772860,0.0,10758,0.0,0.0,0.0,0.0,11078.0,811964.0,84.548583984375,0.1721476912498474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8888.833333333334,575859.8333333334,84.33243815104167,0.16178980469703672,0.0,0.0,8888.833333333334,575859.8333333334,84.33243815104167,0.16178980469703672,0.0,0.0,0.0,0.0,-2.8886080519949453,0.0,-4.815977063022503,0.0,-5.71972491819186,0.0,0.22699069622391654,0.0,0.0,0.0,0.0,0.013919708718644104,0.0,0.08520289829799695,0.08520289829799695,1.0,0.0,1.0,0.0,0.0,1575.5346288376736,1575.5346288376736,294330.9356961423,294330.9356961423,0,0.0
2023-08-28 00:00:00+00:00,1,0,0,4931927012,0.1335474997758865,84.89129638671875,556037,0.0,6180,0.0,0.0,0.0,0.0,10758.0,772860.0,84.7405014038086,0.1623013168573379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8501.857142857143,573028.0,84.41227504185268,0.15775518970830096,0.0,0.0,8501.857142857143,573028.0,84.41227504185268,0.15775518970830096,0.0,0.0,0.0,0.0,-42.554378137200224,0.0,-28.054628263851157,0.0,-17.71631779594608,0.0,0.17794912752708836,0.0,0.0,0.0,0.0,0.011114348299936336,0.0,0.11312947954450929,0.11312947954450929,1.0,0.0,1.0,0.0,0.0,1765.4589043240692,1765.4589043240692,268790.59640669473,268790.59640669473,0,0.0
2023-08-29 00:00:00+00:00,1,0,0,4931927012,0.1440334320068359,84.90607452392578,547970,0.0,6545,0.0,0.0,0.0,0.0,6180.0,556037.0,84.89129638671875,0.1335474997758865,0.0,0.0,7859.0,0.0,84.32806396484375,0.1599953025579452,0.0,0.0,8314.142857142857,651309.4285714285,84.4948479788644,0.15547492248671393,0.0,0.0,8257.25,569895.75,84.47399997711182,0.15603996999561784,0.0,0.0,0.0,-16.71968443822369,5.9061488673139095,inf,-1.4508027343504093,-9.976461993519091,7.851837172950771,0.6854308422437061,0.017408306665167572,0.0,0.0,0.0,0.0,0.011944062733246833,0.0,0.15400641305105525,0.11656960986909806,1.0002467978520992,0.0,0.9963788283930087,0.0,0.0,1774.8923307384835,1774.8923307384835,249009.38701281926,249009.38701281926,0,0.0
2023-08-30 00:00:00+00:00,1,0,0,4931927012,0.1456009596586227,84.9298324584961,541020,0.0,6517,0.0,0.0,0.0,0.0,6545.0,547970.0,84.90607452392578,0.1440334320068359,0.0,0.0,7821.0,612193.0,84.20968627929688,0.1631819605827331,0.0,0.0,8127.857142857143,641141.8571428572,84.59772600446429,0.15296335092612673,0.0,0.0,8063.888888888889,566687.3333333334,84.52464803059895,0.1548800799581739,0.0,0.0,0.0,-16.673059711034398,-0.42780748663101553,-11.625908822871223,-1.268317608628211,-10.773863030771015,1.088308200357524,0.8551821186113084,0.02798143089706162,0.0,0.0,0.0,0.0,0.012045743141208936,0.0,0.159874507359099,0.11198755900064894,1.0008645759026276,0.0,0.9876244315436511,0.0,0.0,1758.6810714598344,1758.6810714598344,233125.74054681306,233125.74054681306,0,0.0
2023-08-31 00:00:00+00:00,1,0,0,4931927012,0.1478196233510971,84.95814514160156,543048,0.0,6472,0.0,0.0,0.0,0.0,6517.0,541020.0,84.9298324584961,0.1456009596586227,0.0,0.0,7874.0,630007.0,84.13228607177734,0.1606477200984954,0.0,0.0,7927.571428571428,628719.1428571428,84.71570587158203,0.15113076567649839,0.0,0.0,7904.7,564323.4,84.56799774169922,0.15417403429746623,0.0,0.0,0.0,-17.80543561087122,-0.6905017646156253,-13.8028625078769,0.37484751025840257,-7.985234237705463,1.5237974376517194,0.981619671097067,0.0333365582927625,0.0,0.0,0.0,0.0,0.011917893228787826,0.0,0.1319994245256719,0.10509079441879697,1.00174661968862,0.0,0.9802608225513765,0.0,0.0,1732.8323667080756,1732.8323667080756,219920.1429601209,219920.1429601209,0,0.0
