timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,visits_visits_gained,daily_Estimated Revenue,sort_sort_position,ccu_playing,ratings_like_ratio,platform_platform_share,daily_rpv,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-02-25 00:00:00+00:00,0,0,0,6765805766,20.8289213180542,25979,319109.0,330,2356,71.4776611328125,0.0352416969835758,0.3627610827336798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319109.0,2356.0,25979.0,71.4776611328125,0.0352416969835758,20.8289213180542,319109.0,2356.0,25979.0,71.4776611328125,0.0352416969835758,20.8289213180542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.38778107764108,12.282871439568899,0.09068514241724403,6.527191663706621e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-02-26 00:00:00+00:00,0,0,0,6765805766,19.324399948120117,132402,216014.0,328,2378,71.87889862060547,0.0353340357542037,0.2251115851973683,319109.0,2356.0,25979.0,71.4776611328125,0.0352416969835758,20.8289213180542,0.0,0.0,0.0,0.0,0.0,0.0,267561.5,2367.0,79190.5,71.67827987670898,0.03528786636888975,20.076660633087158,267561.5,2367.0,79190.5,71.67827987670898,0.03528786636888975,20.076660633087158,0.0,-32.30714270045658,0.0,0.9337860780984641,0.0,409.6501020054659,0.0,0.2620156761206305,0.0,0.5613466941055023,0.2724576353714085,0.2724576353714085,90.8003362757461,1.6314887124914088,0.017960318119680067,8.945860217170158e-05,0.0,0.0,1.0,1.0,1.0,72899.17360642711,72899.17360642711,15.556349186104045,15.556349186104045,75252.42497421594,75252.42497421594,1,0.6769285729954342
2025-02-27 00:00:00+00:00,0,0,0,6765805766,19.179866870244343,151197,243853.0,298,3154,72.00337982177734,0.0456486903131008,0.2219263177513118,216014.0,2378.0,132402.0,71.87889862060547,0.0353340357542037,19.324399948120117,0.0,0.0,0.0,0.0,0.0,0.0,259658.66666666666,2629.3333333333335,103192.66666666667,71.78664652506511,0.03874147435029343,19.777729378806217,259658.66666666666,2629.3333333333335,103192.66666666667,71.78664652506511,0.03874147435029343,19.777729378806217,0.0,12.887590619126543,0.0,32.63246425567703,0.0,14.195404903249198,0.0,29.191838233961054,0.0,0.1731818427392895,0.20540018931783255,0.20540018931783255,77.29096671949287,1.6128057249434515,0.020860064286564638,7.8653074668631e-05,0.26285934448241427,0.0,1.0,1.0,1.0,53333.93929134931,53333.93929134931,454.5077923791112,454.5077923791112,67526.11158902409,67526.11158902409,1,0.7641683562669809
2025-02-28 00:00:00+00:00,0,0,0,6765805766,18.856918931007385,212923,335889.0,272,3747,72.53976440429688,0.0452772192656993,0.2627954943830056,243853.0,3154.0,151197.0,72.00337982177734,0.0456486903131008,19.179866870244343,0.0,0.0,0.0,0.0,0.0,0.0,278716.25,2908.75,130625.25,71.97492599487305,0.0403754105791449,19.54752676685651,278716.25,2908.75,130625.25,71.97492599487305,0.0403754105791449,19.54752676685651,0.0,37.74241038658537,0.0,18.80152187698161,0.0,40.82488409161557,0.0,-0.813760580760603,0.0,0.7449436177123792,0.20763574105628496,0.20763574105628496,89.61819637139808,1.5775065281508895,0.017597828333114164,5.614016175238139e-05,0.3310791015624916,0.0,1.0,1.0,1.0,57871.45511317878,57871.45511317878,670.8300206957546,670.8300206957546,77781.98384533958,77781.98384533958,2,1.0
2025-03-01 00:00:00+00:00,0,1,0,6765805766,19.420424461364743,305407,509982.0,262,4835,73.0652847290039,0.0548829957842826,0.3321970022585648,335889.0,3747.0,212923.0,72.53976440429688,0.0452772192656993,18.856918931007385,0.0,0.0,0.0,0.0,0.0,0.0,324969.4,3294.0,165581.6,72.19299774169922,0.04327692762017244,19.522106305758157,324969.4,3294.0,165581.6,72.19299774169922,0.04327692762017244,19.522106305758157,0.0,51.83051543813582,0.0,29.036562583400062,0.0,43.43542031626457,0.0,21.215473640759463,0.0,0.7244582733658689,0.35365996498572894,0.35365996498572894,105.45533498759305,1.6698383801341157,0.015831281433361273,3.8080533000834815e-05,0.3836112976074182,0.3836112976074182,1.0,1.0,1.0,114928.66662543335,114928.66662543335,1039.0368135922809,1039.0368135922809,103185.55996262268,103185.55996262268,3,1.0
2025-03-02 00:00:00+00:00,0,1,0,6765805766,20.441540002822876,344006,606944.0,229,5276,73.98207092285156,0.0659143030643463,0.3258944935031182,509982.0,4835.0,305407.0,73.0652847290039,0.0548829957842826,19.420424461364743,0.0,0.0,0.0,0.0,0.0,0.0,371965.1666666667,3624.3333333333335,195319.0,72.49117660522461,0.04704982352753475,19.675345255268944,371965.1666666667,3624.3333333333335,195319.0,72.49117660522461,0.04704982352753475,19.675345255268944,0.0,19.012827903729935,0.0,9.120992761116863,0.0,12.638544630607672,0.0,20.0996813720268,0.0,1.254749361817975,0.41491090791353147,0.41491090791353147,115.01686564335797,1.7643361908333262,0.015336897214300873,3.3679394348454764e-05,0.4747883387974358,0.4747883387974358,1.0,1.0,1.0,154332.40501387473,154332.40501387473,1232.233203036936,1232.233203036936,117574.17054948761,117574.17054948761,4,1.0
2025-03-03 00:00:00+00:00,0,0,0,6765805766,20.338432868321735,277324,479864.0,174,4903,74.24726867675781,0.0673816800117492,0.219973614699751,606944.0,5276.0,344006.0,73.98207092285156,0.0659143030643463,20.441540002822876,0.0,0.0,0.0,0.0,0.0,0.0,387379.28571428574,3807.0,207034.0,72.74204690115792,0.0499543744538511,19.77007205713363,387379.28571428574,3807.0,207034.0,72.74204690115792,0.0499543744538511,19.77007205713363,0.0,-20.937681235830652,0.0,-7.069749810462467,0.0,-19.383964233181985,0.0,2.2261889744482843,0.0,0.3584621930667442,0.37861958360228515,0.37861958360228515,97.85154975530179,1.7303308392680068,0.01767961777697647,4.238365554545911e-05,0.48489543369838073,0.48489543369838073,1.0,1.0,1.0,146669.38385329352,146669.38385329352,1224.2965327076606,1224.2965327076606,111715.82949012493,111715.82949012493,4,0.7906231876416935
2025-03-04 00:00:00+00:00,0,0,0,6765805766,20.714280128479004,250454,446495.0,153,4245,74.77547454833984,0.0595600679516792,0.1825584314889664,479864.0,4903.0,277324.0,74.24726867675781,0.0673816800117492,20.338432868321735,319109.0,2356.0,25979.0,71.4776611328125,0.0352416969835758,20.8289213180542,405577.28571428574,4076.8571428571427,239101.85714285713,73.21316310337612,0.05342842744929444,19.75369474433717,394768.75,3861.75,212461.5,72.99622535705566,0.051155086141079616,19.8880980660518,39.91927523197403,-6.95384525615591,80.17826825127334,-13.420354884764429,864.0632818815197,-9.689027996134481,69.00454021676892,-11.607920815726413,4.613767942685865,0.7114145489736767,0.34802284499387265,0.34802284499387265,105.15661799340556,1.7827354215328104,0.01694915254237288,4.6392980292049655e-05,0.5221361432756702,0.4927159263974188,1.0029719036191163,1.0273794106404972,1.0444401814111939,137388.54348967486,137388.54348967486,1144.0077110129735,1144.0077110129735,104561.80243691834,104561.80243691834,4,0.7356444746138029
2025-03-05 00:00:00+00:00,0,0,0,6765805766,20.969167073567707,238573,423519.0,131,4345,75.30562591552734,0.0638622492551803,0.1577967139572278,446495.0,4245.0,250454.0,74.77547454833984,0.0595600679516792,20.714280128479004,216014.0,2378.0,132402.0,71.87889862060547,0.0353340357542037,19.324399948120117,435220.85714285716,4357.857142857143,254269.14285714287,73.70269557407924,0.05750388652086253,19.98866147654397,397963.22222222225,3915.4444444444443,215362.77777777778,73.25282541910808,0.05256699315375747,20.00821684466468,96.06090345996093,-5.14585829628551,82.71656854499581,2.355712603062421,80.18836573465657,-4.743785285920765,80.73862181899953,7.223264599011947,4.767361994524966,0.7089909765063185,0.3238290152637883,0.3238290152637883,97.45029912563277,1.7752102073151308,0.018212378549213242,4.951163362667101e-05,0.5557193756103552,0.49886118570963467,1.0061413351962505,1.093620799210009,1.0939162213951392,128872.03836342639,128872.03836342639,1082.1771009302395,1082.1771009302395,98195.11661709275,98195.11661709275,4,0.6977892523857225
2025-03-06 00:00:00+00:00,0,0,0,6765805766,21.031638781229656,219595,391903.0,123,4015,75.46788787841797,0.0593631863594055,0.1342752156831471,423519.0,4345.0,238573.0,75.30562591552734,0.0638622492551803,20.969167073567707,243853.0,3154.0,151197.0,72.00337982177734,0.0456486903131008,19.179866870244343,456370.85714285716,4480.857142857143,264040.28571428574,74.19762529645648,0.0594631002417632,20.253200320970446,397357.2,3925.4,215786.0,73.47433166503906,0.053246612474322275,20.110559038321178,60.712806485874694,-7.465072405252182,27.2986683576411,-7.594936708860756,45.23767005959114,-7.954797902528787,30.043569601313934,-7.044949008603629,4.811590879783667,0.21547123593745887,0.30581259260672167,0.30581259260672167,97.58540836653387,1.7846545474416655,0.018283575292810432,5.366528226614083e-05,0.5020877293178005,0.4836297237511851,1.009844167548401,1.1485153839992257,1.116748981363627,121516.83552294763,121516.83552294763,1020.7719518961019,1020.7719518961019,92588.91699574223,92588.91699574223,4,0.6456987794590605
