timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,ccu_playing,ratings_like_ratio,visits_visits_gained,session_session_length,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2021-03-20 00:00:00+00:00,0,1,0,1024564064,0.2053685039281845,8068,88.70263671875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8068.0,0.0,88.70263671875,0.2053685039281845,0.0,0.0,8068.0,0.0,88.70263671875,0.2053685039281845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8068.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-03-21 00:00:00+00:00,0,1,0,1024564064,0.1888730376958847,7194,88.72257232666016,460398,0.0,0.0,0.0,0.0,0.0,8068.0,0.0,88.70263671875,0.2053685039281845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7631.0,230199.0,88.71260452270508,0.1971207708120346,0.0,0.0,7631.0,230199.0,88.71260452270508,0.1971207708120346,0.0,0.0,0.0,0.0,-10.832920178482897,0.0,inf,0.0,-8.03213049556426,0.0,0.02247465086451239,0.0,0.0,0.0,0.0,0.015625576945214912,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,618.0113267570425,618.0113267570425,325550.5478447241,325550.5478447241,0,0.0
2021-03-22 00:00:00+00:00,0,0,0,1024564064,0.1778215169906616,5550,88.74099731445312,359568,0.0,0.0,0.0,0.0,0.0,7194.0,460398.0,88.72257232666016,0.1888730376958847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937.333333333333,273322.0,88.7220687866211,0.19068768620491028,0.0,0.0,6937.333333333333,273322.0,88.7220687866211,0.19068768620491028,0.0,0.0,0.0,0.0,-22.852376980817347,0.0,-21.900616423181685,0.0,-5.851296108774296,0.0,0.020766967536878234,0.0,0.0,0.0,0.0,0.01543514596642091,0.0,0.019180297851549732,0.0,1.0,0.0,1.0,0.0,0.0,1278.4714831912884,1278.4714831912884,242013.13804832994,242013.13804832994,0,0.0
2021-03-23 00:00:00+00:00,0,0,0,1024564064,0.1576831191778183,4888,88.72529602050781,229226,0.0,0.0,0.0,0.0,0.0,5550.0,359568.0,88.74099731445312,0.1778215169906616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6425.0,262298.0,88.72287559509277,0.18243654444813728,0.0,0.0,6425.0,262298.0,88.72287559509277,0.18243654444813728,0.0,0.0,0.0,0.0,-11.927927927927929,0.0,-36.24961064388377,0.0,-11.32506242981881,0.0,-0.017693393606654784,0.0,0.0,0.0,0.0,0.02132384055979444,0.0,0.008640289306626622,0.0,1.0,0.0,1.0,0.0,0.0,1462.737616024601,1462.737616024601,198829.1233597332,198829.1233597332,0,0.0
2021-03-24 00:00:00+00:00,0,0,0,1024564064,0.1455665528774261,4690,88.69147491455078,184064,0.0,0.0,0.0,0.0,0.0,4888.0,229226.0,88.72529602050781,0.1576831191778183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6078.0,246651.2,88.71659545898437,0.17506254613399502,0.0,0.0,6078.0,246651.2,88.71659545898437,0.17506254613399502,0.0,0.0,0.0,0.0,-4.050736497545005,0.0,-19.70195353057681,0.0,-7.684123933855236,0.0,-0.03811889897692433,0.0,0.0,0.0,0.0,0.0254801293021487,0.0,-0.0019599914550835463,-0.0019599914550835463,1.0,0.0,1.0,0.0,0.0,1485.512032936792,1485.512032936792,175709.63824787756,175709.63824787756,0,0.0
2021-03-25 00:00:00+00:00,0,0,0,1024564064,0.14341501891613,4530,88.68460083007812,169381,0.0,0.0,0.0,0.0,0.0,4690.0,184064.0,88.69147491455078,0.1455665528774261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5820.0,233772.83333333334,88.71126302083333,0.16978795826435086,0.0,0.0,5820.0,233772.83333333334,88.71126302083333,0.16978795826435086,0.0,0.0,0.0,0.0,-3.4115138592750505,0.0,-7.977116655076499,0.0,-1.4780414310612833,0.0,-0.007750558302566102,0.0,0.0,0.0,0.0,0.026744282155128644,0.0,-0.005690656389498371,-0.005690656389498371,1.0,0.0,1.0,0.0,0.0,1471.3194078785205,1471.3194078785205,160294.15318896278,160294.15318896278,0,0.0
2021-03-26 00:00:00+00:00,0,0,0,1024564064,0.1290656775236129,4495,88.6456527709961,249570,0.0,0.0,0.0,0.0,0.0,4530.0,169381.0,88.68460083007812,0.14341501891613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5630.714285714285,236029.57142857142,88.70189012799945,0.16397048958710259,0.0,0.0,5630.714285714285,236029.57142857142,88.70189012799945,0.16397048958710259,0.0,0.0,0.0,0.0,-0.7726269315673329,0.0,47.342381967280865,0.0,-10.005466303991984,0.0,-0.043917499450274455,0.0,0.0,0.0,0.0,0.018010906715924528,0.0,-0.010586329868855356,-0.010586329868855356,1.0,0.0,1.0,0.0,0.0,1433.453023795538,1433.453023795538,146449.637611771,146449.637611771,0,0.0
2021-03-27 00:00:00+00:00,0,1,0,1024564064,0.1206229850649833,4665,88.55789947509766,232557,0.0,0.0,0.0,0.0,0.0,4495.0,249570.0,88.6456527709961,0.1290656775236129,0.0,0.0,8068.0,0.0,88.70263671875,0.2053685039281845,0.0,0.0,5144.571428571428,269252.0,88.68121337890625,0.15186398689235955,0.0,0.0,5510.0,235595.5,88.68389129638672,0.15855205152183768,0.0,0.0,0.0,-42.17897868120972,3.7819799777530694,inf,-6.816925111191252,-41.2651001698079,-6.541392429513248,-0.16317129795280216,-0.09899334389824599,0.0,0.0,0.0,0.0,0.02005951203570722,0.0,-0.025907244001106614,-0.019056774321054844,0.9999698037891513,0.0,0.9578178612936019,0.0,0.0,1370.3364550357696,1370.3364550357696,135591.57661785,135591.57661785,0,0.0
2021-03-28 00:00:00+00:00,0,1,0,1024564064,0.1291068196296692,5175,88.52000427246094,243557,0.0,0.0,0.0,0.0,0.0,4665.0,232557.0,88.55789947509766,0.1206229850649833,0.0,0.0,7194.0,460398.0,88.72257232666016,0.1888730376958847,0.0,0.0,4856.142857142857,238274.7142857143,88.65227508544922,0.14332595574004306,0.0,0.0,5472.777777777777,236480.11111111112,88.66568162706163,0.15528035908937451,0.0,0.0,0.0,-28.065054211843197,10.932475884244376,-47.098597300596445,4.730023177113574,-31.643594445941257,7.033348213124868,-0.22831625468815453,-0.04279144250409761,0.0,0.0,0.0,0.0,0.0212475057275885,0.0,-0.03727122715541244,-0.02426554361979429,0.9998487967230794,0.0,0.9230140668180006,0.0,0.0,1286.6871004422342,1286.6871004422342,126862.06692648954,126862.06692648954,0,0.0
2021-03-29 00:00:00+00:00,0,0,0,1024564064,0.1347600221633911,4463,88.51504516601562,192997,0.0,0.0,0.0,0.0,0.0,5175.0,243557.0,88.52000427246094,0.1291068196296692,0.0,0.0,5550.0,359568.0,88.74099731445312,0.1778215169906616,0.0,0.0,4700.857142857143,214478.85714285713,88.61999620710101,0.13717431362186155,0.0,0.0,5371.8,232131.8,88.65061798095704,0.15322832539677617,0.0,0.0,0.0,-19.585585585585584,-13.758454106280194,-46.32531259733903,-20.759000973078166,-24.21613287076607,4.378701721518352,-0.2546197983744114,-0.005602243793445538,0.0,0.0,0.0,0.0,0.023124591964683573,0.0,-0.039299828665598203,-0.025864202325991837,0.9996545791269881,0.0,0.8952281718582799,0.0,0.0,1254.4230900652653,1254.4230900652653,120394.5250949745,120394.5250949745,0,0.0
2021-03-30 00:00:00+00:00,0,0,0,1024564064,0.1089125573635101,3612,88.46940612792969,173343,0.0,0.0,0.0,0.0,0.0,4463.0,192997.0,88.51504516601562,0.1347600221633911,0.0,0.0,4888.0,229226.0,88.72529602050781,0.1576831191778183,0.0,0.0,4518.571428571428,206495.57142857142,88.58344050816127,0.1302070905055318,0.0,0.0,5211.818181818182,226787.36363636365,88.63414417613636,0.1491996192119338,0.0,0.0,0.0,-26.104746317512273,-19.0678915527672,-24.37899714692051,-10.183577983077452,-30.929475563779228,-19.180365500787765,-0.2884069189456162,-0.05156076913290786,0.0,0.0,0.0,0.0,0.02083717925050766,0.0,-0.04039164951869484,-0.027635054154829662,0.9994279442934054,0.0,0.8727039063053931,0.0,0.0,1302.979494710628,1302.979494710628,115583.52177561708,115583.52177561708,0,0.0
2021-03-31 00:00:00+00:00,0,0,0,1024564064,0.1114506945014,3794,88.4659194946289,170975,0.0,0.0,0.0,0.0,0.0,3612.0,173343.0,88.46940612792969,0.1089125573635101,0.0,0.0,4690.0,184064.0,88.69147491455078,0.1455665528774261,0.0,0.0,4390.571428571428,204625.7142857143,88.55121830531529,0.1253333964518138,0.0,0.0,5093.666666666667,222136.33333333334,88.62012545267741,0.146053875486056,0.0,0.0,0.0,-19.104477611940297,5.03875968992249,-7.111113525730184,-1.366077661053522,-23.43660525145035,2.3304357177276858,-0.2543146566670429,-0.003941061044021588,0.0,0.0,0.0,0.0,0.022190248923825567,0.0,-0.03754970005580469,-0.027727914023229962,0.9992224435814083,0.0,0.8581312617327952,0.0,0.0,1308.0258082895439,1308.0258082895439,111376.07871150572,111376.07871150572,0,0.0
2021-04-01 00:00:00+00:00,0,0,0,1024564064,0.034009400755167,1233,87.62139129638672,187677,0.0,0.0,0.0,0.0,0.0,3794.0,170975.0,88.4659194946289,0.1114506945014,0.0,0.0,4530.0,169381.0,88.68460083007812,0.14341501891613,0.0,0.0,3919.5714285714284,207239.42857142858,88.39933122907367,0.10970402242881908,0.0,0.0,4796.692307692308,219485.61538461538,88.54329974834735,0.13743506973752606,0.0,0.0,0.0,-72.78145695364238,-67.50131787032157,10.801683777991622,9.768679631525078,-76.28602568113462,-69.48480141167734,-1.1988660080102798,-0.9546367720661753,0.0,0.0,0.0,0.0,0.006569763104892422,0.0,-0.11811937604631496,-0.05471152001684512,0.9983740325955451,0.0,0.7982243734319935,0.0,0.0,1647.6871357863715,1647.6871357863715,107061.9149842265,107061.9149842265,0,0.0
2021-04-02 00:00:00+00:00,0,0,0,1024564064,0.0869206115603447,3511,87.6830062866211,182349,0.0,0.0,0.0,0.0,0.0,1233.0,187677.0,87.62139129638672,0.034009400755167,0.0,0.0,4495.0,249570.0,88.6456527709961,0.1290656775236129,0.0,0.0,3779.0,197636.42857142858,88.26181030273438,0.10368329871978077,0.0,0.0,4704.857142857143,216833.0,88.4818502153669,0.13382689415344168,0.0,0.0,0.0,-21.89098998887653,184.75263584752634,-26.934727731698526,-2.8389200594638675,-32.65396871725068,155.5781920007484,-1.0859488923409044,0.07031957530319044,0.0,0.0,0.0,0.0,0.019254181519056758,0.0,-0.15967968532017066,-0.0683490292056583,0.9975131632973661,0.0,0.7747568183186018,0.0,0.0,1619.909962224532,1619.909962224532,103339.4938004008,103339.4938004008,0,0.0
2021-04-03 00:00:00+00:00,0,1,0,1024564064,0.0953861847519874,3685,87.7175521850586,187436,0.0,0.0,0.0,0.0,0.0,3511.0,182349.0,87.6830062866211,0.0869206115603447,0.0,0.0,4665.0,232557.0,88.55789947509766,0.1206229850649833,0.0,0.0,3639.0,191190.57142857142,88.14176068987165,0.10007804153220994,0.0,0.0,4636.866666666667,214873.2,88.43089701334635,0.1312641801933447,0.0,0.0,0.0,-21.0075026795284,4.955853033323843,-19.402125070412847,2.7897054549243405,-20.92204922585862,9.739431234633544,-0.9489241445652885,0.039398624545983196,0.0,0.0,0.0,0.0,0.019659939072861815,0.0,-0.1756946018763891,-0.07464103698730647,0.9967303698906156,0.0,0.7624169928521295,0.0,0.0,1314.7270660641914,1583.0390242760764,83281.65821007515,99869.28388591616,0,0.0
2021-04-04 00:00:00+00:00,0,1,0,1024564064,0.0994148999452591,3641,87.75281524658203,183551,0.0,0.0,0.0,0.0,0.0,3685.0,187436.0,87.7175521850586,0.0953861847519874,0.0,0.0,5175.0,243557.0,88.52000427246094,0.1291068196296692,0.0,0.0,3419.8571428571427,182618.2857142857,88.03216225760323,0.09583633872015136,0.0,0.0,4574.625,212915.5625,88.38851690292358,0.12927360017783937,0.0,0.0,0.0,-29.64251207729469,-1.1940298507462699,-24.637353884306346,-2.07270748415459,-22.99794834198424,4.223583534394115,-0.8666843525193757,0.04020069033510154,0.0,0.0,0.0,0.0,0.019836340655509065,0.0,-0.1633325304303835,-0.07642677531522787,0.9959683151408487,0.0,0.7413450123483142,0.0,0.0,1048.0813239145423,1549.4932881429331,51056.57148504679,96800.13663693439,0,0.0
2021-04-05 00:00:00+00:00,0,0,0,1024564064,0.0996851995587349,3672,87.79206848144531,187215,0.0,0.0,0.0,0.0,0.0,3641.0,183551.0,87.75281524658203,0.0994148999452591,0.0,0.0,4463.0,192997.0,88.51504516601562,0.1347600221633911,0.0,0.0,3306.8571428571427,181792.2857142857,87.9288798740932,0.09082564977662903,0.0,0.0,4521.529411764706,211403.76470588235,88.35343170166016,0.1275331060237744,0.0,0.0,0.0,-17.723504369258347,0.8514144465806117,-2.9959014906967507,1.9961754498749595,-26.027617123815403,0.27189044461608525,-0.8167839526199483,0.04473159607811805,0.0,0.0,0.0,0.0,0.019613708230065807,0.0,-0.12007359095981819,-0.07538404651716767,0.9951948462058551,0.0,0.7121731180898044,0.0,0.0,970.7911014411704,1516.178341985494,27830.13136239843,93933.37454449391,0,0.0
2021-04-06 00:00:00+00:00,0,0,0,1024564064,0.0917225107550621,3307,87.79434204101562,175770,0.0,0.0,0.0,0.0,0.0,3672.0,187215.0,87.79206848144531,0.0996851995587349,0.0,0.0,3612.0,173343.0,88.46940612792969,0.1089125573635101,0.0,0.0,3263.285714285714,182139.0,87.83244214739118,0.08836992883256503,0.0,0.0,4454.055555555556,209424.11111111112,88.32237116495769,0.12554362850884593,0.0,0.0,0.0,-8.444075304540421,-9.9400871459695,1.4001142243990294,-6.113292204150311,-15.783346773388063,-7.987834542058714,-0.7630480597302758,0.002589709537126339,0.0,0.0,0.0,0.0,0.018814252635531457,0.0,-0.057270322527198915,-0.07328989286787153,0.9944529453738116,0.0,0.7038981578132291,0.0,0.0,951.8007600402433,1498.5067262100397,26887.521422023667,91514.98891367076,0,0.0
2021-04-07 00:00:00+00:00,0,0,0,1024564064,0.1001025140285492,3533,87.82081604003906,168254,0.0,0.0,0.0,0.0,0.0,3307.0,175770.0,87.79434204101562,0.0917225107550621,0.0,0.0,3794.0,170975.0,88.4659194946289,0.1114506945014,0.0,0.0,3226.0,181750.2857142857,87.7402845110212,0.08674876019358635,0.0,0.0,4405.578947368421,207257.26315789475,88.29597352680408,0.12420462248356716,0.0,0.0,0.0,-6.879283078545074,6.833988509222855,-1.5914607398742509,-4.276042555612447,-10.182242940359831,9.136255870562948,-0.7292112694640696,0.030154561681294823,0.0,0.0,0.0,0.0,0.020997890107277643,0.0,0.03198078700474955,-0.07021570038377013,0.9937065191810339,0.0,0.6984342326314273,0.0,0.0,926.9885426701649,1471.5368880410358,27671.8622625389,89436.71039955333,0,0.0
2021-04-08 00:00:00+00:00,0,0,0,1024564064,0.1028209701180458,3509,87.85636138916016,167487,0.0,0.0,0.0,0.0,0.0,3533.0,168254.0,87.82081604003906,0.1001025140285492,0.0,0.0,1233.0,187677.0,87.62139129638672,0.034009400755167,0.0,0.0,3551.1428571428573,178866.0,87.7738516671317,0.09657898438828331,0.0,0.0,4360.75,205268.75,88.27399291992188,0.1231354398652911,0.0,0.0,0.0,184.59042984590428,-0.6793093688083784,-10.757844594702604,-0.4558584045550207,202.331025642739,2.7156721445790177,0.2681652154764791,0.0404748563312074,0.0,0.0,0.0,0.0,0.020950754680932365,0.0,0.027432850428995802,-0.06646505943814714,0.9943342174037161,0.0,0.7843313386782856,0.0,0.0,905.761100031166,1446.2517024508923,27801.53207573718,87504.35873286542,0,0.0
2021-04-09 00:00:00+00:00,0,0,0,1024564064,0.098067931830883,3566,87.89130401611328,164944,0.0,0.0,0.0,0.0,0.0,3509.0,167487.0,87.85636138916016,0.1028209701180458,0.0,0.0,3511.0,182349.0,87.6830062866211,0.0869206115603447,0.0,0.0,3559.0,176379.57142857142,87.80360848563058,0.09817145871264595,0.0,0.0,4322.9047619047615,203348.52380952382,88.25576963878814,0.12194174900650975,0.0,0.0,0.0,1.5665052691540948,1.6243944143630618,-9.544883712002806,-1.5183267955124924,12.824714495708832,-4.622635131438635,0.2375576959705139,0.03977244948529801,0.0,0.0,0.0,0.0,0.021619327654672768,0.0,0.027039119175501985,-0.06237162800578381,0.9948766958238746,0.0,0.8050684815698776,0.0,0.0,879.4762427368115,1420.2602896920653,23423.17008368493,85741.44154644186,0,0.0
2021-04-10 00:00:00+00:00,0,1,0,1024564064,0.0984555929899215,4014,87.8818130493164,198033,0.0,0.0,0.0,0.0,0.0,3566.0,164944.0,87.89130401611328,0.098067931830883,0.0,0.0,3685.0,187436.0,87.7175521850586,0.0953861847519874,0.0,0.0,3606.0,177893.42857142858,87.8270743233817,0.09860994560377936,0.0,0.0,4308.863636363636,203106.9090909091,88.23877161199397,0.1208741964603012,0.0,0.0,0.0,8.928086838534611,12.563095905776777,5.65366311701061,20.06074789019303,3.2178750475394757,0.39529859741207485,0.18726111270326307,-0.010798527684985348,0.0,0.0,0.0,0.0,0.02026924669501197,0.0,0.023124422345847155,-0.058670466125245756,0.9953342812791797,0.0,0.8158064209855236,0.0,0.0,839.0451303530866,1387.5959098710646,19795.27274182094,83682.75308848015,0,0.0
2021-04-11 00:00:00+00:00,0,1,0,1024564064,0.0992236211895942,4007,87.87601470947266,198824,0.0,0.0,0.0,0.0,0.0,4014.0,198033.0,87.8818130493164,0.0984555929899215,0.0,0.0,3641.0,183551.0,87.75281524658203,0.0994148999452591,0.0,0.0,3658.285714285714,180075.2857142857,87.84467424665179,0.09858262006725581,0.0,0.0,4295.739130434783,202920.69565217392,88.2229995727539,0.11993286710070525,0.0,0.0,0.0,10.052183466080745,-0.17438963627304238,8.320848156643113,0.39942837809860965,-0.19240451458505392,0.7800757441492667,0.14039374411458638,-0.006597883728798326,0.0,0.0,0.0,0.0,0.020153401232239406,0.0,0.01775959559848832,-0.055279667669605424,0.9957117154490975,0.0,0.8219816840072534,0.0,0.0,722.8201674728589,1357.1532779177319,11342.094760930911,81763.63167661168,0,0.0
2021-04-12 00:00:00+00:00,0,0,0,1024564064,0.0957301035523414,3014,87.90444946289062,146115,0.0,0.0,0.0,0.0,0.0,4007.0,198824.0,87.87601470947266,0.0992236211895942,0.0,0.0,3672.0,187215.0,87.79206848144531,0.0996851995587349,0.0,0.0,3564.285714285714,174203.85714285713,87.86072867257255,0.09801760635205674,0.0,0.0,4242.333333333333,200553.79166666666,88.2097266515096,0.11892441861952342,0.0,0.0,0.0,-17.919389978213506,-24.781632143748446,-21.953369121064014,-26.51038104051825,-3.967585984580524,-3.520852792277618,0.1280081257785337,0.032357809479610644,0.0,0.0,0.0,0.0,0.02062744668619453,0.0,0.016648973737445078,-0.05183160864788769,0.9960435431308404,0.0,0.8242008452918812,0.0,0.0,682.9901130364126,1352.8622368460349,14198.90918055274,80802.72424915602,0,0.0
2021-04-13 00:00:00+00:00,0,0,0,1024564064,0.0898649245500564,2802,87.911865234375,135240,0.0,0.0,0.0,0.0,0.0,3014.0,146115.0,87.90444946289062,0.0957301035523414,0.0,0.0,3307.0,175770.0,87.79434204101562,0.0917225107550621,0.0,0.0,3492.1428571428573,168413.85714285713,87.87751770019531,0.09775223689419878,0.0,0.0,4184.72,197941.24,88.19781219482422,0.11776203885674474,0.0,0.0,0.0,-15.270638040520112,-7.033842070338425,-23.058542413381122,-7.442767682989427,-2.025223895109285,-6.126786438790555,0.1338619216537662,0.008436173060277774,0.0,0.0,0.0,0.0,0.020718569072988222,0.0,0.01264408656529112,-0.048600528423602504,0.9963684530641033,0.0,0.8300827485936491,0.0,0.0,700.9665226913928,1355.34452938481,18237.319112676214,80172.75653928002,0,0.0
2021-04-14 00:00:00+00:00,0,0,0,1024564064,0.0893611088395118,2870,87.90738677978516,130931,0.0,0.0,0.0,0.0,0.0,2802.0,135240.0,87.911865234375,0.0898649245500564,0.0,0.0,3533.0,168254.0,87.82081604003906,0.1001025140285492,0.0,0.0,3397.4285714285716,163082.0,87.88988494873047,0.09621775043862202,0.0,0.0,4134.153846153846,195363.92307692306,88.18664198655348,0.11666969539454347,0.0,0.0,0.0,-18.765921313331447,2.4268379728765277,-22.182533550465365,-3.1861875184856503,-10.730405018573208,-0.560636658926883,0.09857656037564055,-0.0050942549994825725,0.0,0.0,0.0,0.0,0.02191977515045978,0.0,0.007744107927599232,-0.045682738214475875,0.996634898085038,0.0,0.8247021654872858,0.0,0.0,702.2545482582847,1352.760427934161,21763.1922427159,79644.65255768178,0,0.0
