timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,daily_rpv,platform_platform_share,daily_Estimated Revenue,ccu_playing,session_session_length,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-18 00:00:00+00:00,0,0,0,8495046774,94.67815399169922,1.3744194461187071,0.0064299474470317,173304,542,0.0,0,447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173304.0,542.0,0.0,94.67815399169922,0.0064299474470317,0.0,173304.0,542.0,0.0,94.67815399169922,0.0064299474470317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.16022099447514,173304.0,542.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-09-19 00:00:00+00:00,0,0,0,8495046774,94.39293670654295,1.1337025949285682,0.0047176596708595,168003,605,41.34175335277211,23909,438,173304.0,542.0,0.0,94.67815399169922,0.0064299474470317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170653.5,573.5,11954.5,94.5355453491211,0.0055738035589456,20.670876676386055,170653.5,573.5,11954.5,94.5355453491211,0.0055738035589456,20.670876676386055,0.0,-3.0587868716244304,0.0,11.62361623616237,0.0,inf,0.0,-26.629887573383748,0.0,-0.3012493095094215,0.021964817874054084,0.021964817874054084,277.23267326732673,7.026474278544542,0.025303220409870347,0.0002460760062425425,0.0,0.0,1.0,1.0,1.0,3748.3730470698883,3748.3730470698883,44.54772721475249,44.54772721475249,16906.216031389165,16906.216031389165,1,0.9694121312837557
2025-09-20 00:00:00+00:00,0,1,0,8495046774,94.36376190185548,0.8742908109607027,0.0087394639849662,153336,1233,55.63295788235135,45382,433,168003.0,605.0,23909.0,94.39293670654295,0.0047176596708595,41.34175335277211,0.0,0.0,0.0,0.0,0.0,0.0,164881.0,793.3333333333334,23097.0,94.47828420003255,0.006629023700952467,32.324903745041155,164881.0,793.3333333333334,23097.0,94.47828420003255,0.006629023700952467,32.324903745041155,0.0,-8.73020124640631,0.0,103.801652892562,0.0,89.81136810406123,0.0,85.24998822931151,0.0,-0.030907826057124943,0.06273383414284235,0.06273383414284235,124.25931928687196,3.378710089681158,0.027168763633959852,0.00036281496235319164,-0.15719604492187353,0.0,1.0,1.0,1.0,10343.617307305989,10343.617307305989,382.0632582875947,382.0632582875947,22701.893951827016,22701.893951827016,1,0.8847805013156073
2025-09-21 00:00:00+00:00,0,1,0,8495046774,94.44268798828124,0.0,0.0081785153597593,0,1236,35.14940049913194,18809,454,153336.0,1233.0,45382.0,94.36376190185548,0.0087394639849662,55.63295788235135,0.0,0.0,0.0,0.0,0.0,0.0,123660.75,904.0,22025.0,94.46938514709473,0.007016396615654175,33.03102793356385,123660.75,904.0,22025.0,94.46938514709473,0.007016396615654175,33.03102793356385,0.0,-100.0,0.0,0.24330900243310083,0.0,-58.5540522674188,0.0,-6.418570133956214,0.0,0.08364025006530884,0.6701557885845254,0.6701557885845254,0.0,0.0,0.0657097288676236,35.14940049913194,-0.073557281494156,0.0,1.0,1.0,1.0,82871.96743320386,82871.96743320386,382.49618734483266,382.49618734483266,18659.60151414458,18659.60151414458,1,0.0
