timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,daily_rpv,sort_sort_position,visits_visits_gained,ratings_like_ratio,ccu_playing,platform_platform_share,daily_Estimated Revenue,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-04 00:00:00+00:00,1,0,1,6682487255,20.69149684906006,0.0229891492199227,56,1424143,98.2135009765625,17411,0.1469994932413101,2008673.0,2030726.0,14414.0,1327901.0,98.2126007080078,0.1261839121580124,21.070807377497356,1655819.0,11275.0,746304.0,98.2593231201172,0.0988803058862686,32.283721804618835,1968004.2857142857,13217.0,1165403.142857143,98.21480560302734,0.11415078065225055,22.108324919428146,1356535.6,8733.033333333333,623573.4,98.24605941772461,0.0797005511820316,32.363794804080094,21.309937861565786,-1.08596629973714,54.42128603104213,20.79228527820174,90.82612447474487,7.247678855577333,48.664076151208334,16.496224223284205,-0.046633888876568275,0.0009166528003756724,0.1752996063320818,0.29640864713166554,115.3614174132782,1.410442342909144,0.012225589547124448,1.0301072672350048e-05,-0.001119068690696896,-0.0012844658534445943,0.9996818822568305,1.4507575663434749,1.432245812096538,300608.81106263614,402088.8819819422,2570.8841094836616,3168.4353637123386,321457.22861865646,325957.27043064,11,0.5617751180087606
2025-07-05 00:00:00+00:00,1,1,0,6682487255,21.902009685834248,0.0223458678928858,57,1524164,98.21382904052734,15818,0.1228809356689453,1986620.0,2008673.0,17411.0,1424143.0,98.2135009765625,0.1469994932413101,20.69149684906006,1766086.0,11478.0,1068414.0,98.22021484375,0.0934851989150047,23.047659993171692,1999509.142857143,13837.0,1230510.2857142857,98.21389334542411,0.1183501716170992,21.94466058980851,1387672.8333333333,9052.666666666666,661575.5333333333,98.24448903401692,0.08155621538559593,32.1318629335666,12.487160874385506,-1.0978890043327083,37.8114654120927,-9.149388317730168,42.65668551703741,7.023241345847997,31.444268285364352,-16.407238583314342,-0.006501516243695438,0.0003340314331357064,0.1471801802851786,0.2981487605704727,125.58442379417157,1.3034153126465966,0.010378141474184225,1.1024754941095582e-05,-0.00045095171247626017,-0.0013897752602720242,0.9996885760321659,1.4409081844271,1.4511484018421192,261126.30842245236,413732.9353356494,2579.489200009765,3383.4898463317195,340059.46020585916,361585.93091410014,11,0.5556074507590653
2025-07-06 00:00:00+00:00,1,1,0,6682487255,25.47144142786662,0.0217822732262983,56,1460812,98.21187591552734,16662,0.1367434859275818,1969194.0,1986620.0,15818.0,1524164.0,98.21382904052734,0.1228809356689453,21.902009685834248,1920459.0,11794.0,1048076.0,98.2162628173828,0.1037429794669151,23.878034353256226,2006471.2857142857,14532.42857142857,1289472.5714285714,98.21326664515904,0.12306452968290871,22.172290171895707,1417374.9666666666,9394.566666666668,696471.7333333333,98.24308369954427,0.08403668813407418,32.079305247926484,2.537674587169003,-0.8771682556301674,41.27522469052061,5.335693513718542,39.38035027994153,-4.156508092305023,31.80986957405725,11.28128637951107,-0.0044665737929938665,-0.0019886456103845873,0.12580166172326532,0.2981805534813252,118.17763908059773,1.3480123739315024,0.011405977356444665,1.293495130135239e-05,-0.0003286089215926493,-0.0015343416784688562,0.9996964971653738,1.415624893131163,1.4644143220704813,229082.2560498338,422633.65205124154,2583.895500217439,3616.9002225027157,340274.7595527578,386518.65604579035,11,0.5507338385750907
2025-07-07 00:00:00+00:00,1,0,0,6682487255,22.597726186116535,0.0223505389059018,54,1451089,98.20409393310548,16781,0.1366383582353592,2052780.0,1969194.0,16662.0,1460812.0,98.21187591552734,0.1367434859275818,25.47144142786662,1986620.0,11417.0,1062011.0,98.2151870727539,0.1029262393712997,20.2265149752299,2015922.7142857143,15298.714285714286,1345055.142857143,98.21168191092355,0.12788054666348866,22.5110346305938,1450535.9,9748.966666666667,731247.2333333333,98.24139073689778,0.08668800493081408,31.886504869127045,3.3302795703254784,4.24468081864966,46.98256985197513,0.7141999759932682,36.63596704742229,-0.6655887273653294,32.75366813164642,-0.07687948826919921,-0.011294729439559337,-0.007923667427500725,0.10291229781098972,0.29808020649217704,122.3203432248838,1.4146469205907284,0.011564410201986093,1.1008347303544087e-05,-0.0010370526994943844,-0.0017045153659230247,0.999697593593175,1.389777884356888,1.4751815636494399,192545.28522130314,432376.04059631587,2561.64266601562,3803.966908403628,325141.4135436873,406089.55678890954,11,0.5741107321829005
2025-07-08 00:00:00+00:00,1,0,0,6682487255,22.8280127843221,0.0216399762471138,54,1424113,98.2056655883789,16206,0.1324306726455688,2020274.0,2052780.0,16781.0,1451089.0,98.20409393310548,0.1366383582353592,22.597726186116535,2054793.0,12142.0,1074809.0,98.2145538330078,0.1064525917172432,25.183022101720173,2010991.4285714286,15879.285714285714,1394955.7142857143,98.21041216169085,0.1315917010818209,22.17460472810836,1483122.9333333333,10092.8,765242.5333333333,98.23981806437175,0.08926921499272185,31.71137367268115,-1.6799259098118413,-1.583511140989291,33.47059792455938,-3.426494249448786,32.499169619904556,-1.8590176067767028,24.40342739360255,-3.079432191758824,-0.009049824371243353,0.0016003968984268369,0.08643653325097249,0.29490925024341885,124.65440858888135,1.4186181724215898,0.011379706961661778,1.1299458135314302e-05,-0.001271384102952264,-0.0018560000070620536,0.9997006722603902,1.3559168854949237,1.4740994540228634,164885.0651517468,437386.67228815344,2464.794942767058,3907.9825238729677,302644.3736981461,420214.2761762465,11,0.5650196247771692
2025-07-09 00:00:00+00:00,1,0,0,6682487255,21.898035923639934,0.021898078455748,52,1411242,98.20278930664062,16282,0.1326925903558731,2074833.0,2020274.0,16206.0,1424113.0,98.2056655883789,0.1324306726455688,22.8280127843221,2008673.0,13863.0,1152468.0,98.21131896972656,0.1192650496959686,20.660738786061604,2020442.857142857,16224.857142857143,1431923.4285714286,98.20919363839286,0.13350992117609295,22.35136146204812,1519720.4666666666,10448.266666666666,800118.8666666667,98.23809661865235,0.0917407780885696,31.440389722384115,3.293716797109325,2.700574278538448,17.4493255428118,0.4689621127977217,22.453898936890226,-0.9037906402090234,11.258571303272923,0.19777722567739797,-0.008685010216147315,-0.0029288348294853606,0.07735998152951058,0.28919646365965246,127.4232635263772,1.470216681322777,0.011537346863722264,1.0554114653818057e-05,-0.001958574567512299,-0.0019941047778768884,0.9997057864387205,1.3294832184332346,1.4552952782589006,150007.97763548463,439497.7847111967,2372.7027906939757,3971.4027742602843,270706.6285464566,429169.7333312743,11,0.5802783994325958
2025-07-10 00:00:00+00:00,1,0,0,6682487255,23.27296002705892,0.0220196818985533,50,1444898,98.1994400024414,15489,0.1285423338413238,2118940.0,2074833.0,16282.0,1411242.0,98.20278930664062,0.1326925903558731,21.898035923639934,2030726.0,14414.0,1327901.0,98.2126007080078,0.1261839121580124,21.070807377497356,2033044.857142857,16378.42857142857,1448637.2857142857,98.20731353759766,0.13384683855942314,22.66595469769977,1558529.9666666666,10781.3,836130.8,98.2362787882487,0.09410797345141567,31.260512131250998,4.343963685893626,2.1258096434749296,7.458026918273908,-4.870409040658396,8.810671879906717,2.384849657252275,1.8690351590606058,-3.1277228844644456,-0.013400221022064063,-0.003410599864694941,0.0626859095883384,0.2818586152683366,136.79406068431246,1.4664969662239367,0.0107197804137175,1.0983297801618319e-05,-0.002516882760184802,-0.0021339968128625975,0.9997051471105346,1.3044631162858342,1.4222688434420823,123824.77570368633,439285.09825887345,2307.3369502952414,3960.8675308007605,230835.0670639964,436621.77041639277,11,0.5926140136067359
2025-07-11 00:00:00+00:00,1,0,0,6682487255,22.845463911692303,0.0221537650928663,48,1337012,98.20061492919922,15061,0.1121033206582069,2163047.0,2118940.0,15489.0,1444898.0,98.1994400024414,0.1285423338413238,23.27296002705892,2008673.0,17411.0,1424143.0,98.2135009765625,0.1469994932413101,20.69149684906006,2055098.2857142857,16042.714285714286,1436190.0,98.20547267368862,0.12886167104755125,22.97366427807581,1600175.3333333333,11107.133333333333,868933.6,98.23446985880534,0.09601208294431365,31.10070066895462,7.685372382662581,2.08155964774841,-13.497214404686698,-2.7632513396603997,-6.1181356085730165,-7.466686229754627,-23.738974749946006,-12.788793148418842,-0.013120443966618822,0.0011964699165201154,0.0465748751848004,0.27199954251269215,143.60954720488647,1.6178204699580334,0.011264662348084873,1.0561699930696084e-05,-0.0023506709507476846,-0.002235782610558187,0.9997048165968788,1.2842956911686048,1.3421401462802358,93687.75005996763,435246.9586067613,2133.327298526249,3894.727494635698,177910.1561777375,436033.6455538807,11,0.6049496277808759
2025-07-12 00:00:00+00:00,1,1,0,6682487255,24.002880096435547,0.0222998434980005,47,1301903,98.1964874267578,14007,0.1023127660155296,2207153.0,2163047.0,15061.0,1337012.0,98.20061492919922,0.1121033206582069,22.845463911692303,1986620.0,15818.0,1524164.0,98.21382904052734,0.1228809356689453,21.902009685834248,2086603.0,15784.0,1404438.4285714286,98.20299530029297,0.1259233610970633,23.273788622447423,1643680.3666666667,11386.2,900769.8,98.2328000386556,0.09746490058799581,28.03494347863727,11.10091512216731,2.0390680368942427,-11.448982172208877,-6.998207290352565,-14.582485874223504,-2.6259300589673074,-16.738291860690737,-8.733509931010719,-0.017656997939052843,-0.0042031329889336,0.03796638590959305,0.26052887960949966,157.5637492861222,1.69532699799678,0.010758857795966524,1.0875036402732001e-05,-0.002119609287806663,-0.002397298335497329,0.9996965907685529,1.2694700516692103,1.291986759719453,77567.45524279425,428226.20436379826,1944.637824694024,3787.5786223773175,164919.9789401878,431440.4625894601,11,0.6172849622802665
2025-07-13 00:00:00+00:00,1,1,0,6682487255,20.820090929667156,0.02178708690591,49,1280969,98.19700622558594,13970,0.1158122420310974,2185100.0,2207153.0,14007.0,1301903.0,98.1964874267578,0.1023127660155296,24.002880096435547,1969194.0,16662.0,1460812.0,98.21187591552734,0.1367434859275818,25.47144142786662,2117446.714285714,15399.42857142857,1378746.5714285714,98.20087105887276,0.12293318339756554,22.6093099798475,1685614.6,11662.4,931783.6,98.2311185201009,0.09958761831124621,27.650238992108243,10.964181284322416,-0.9991604569325241,-16.156523826671464,-0.2641536374669795,-12.311166666210305,-1.6079538951826677,-15.306940403413005,13.194322215390763,-0.015140419427683849,0.0005283272770162384,0.037652929778207535,0.24743721316325426,156.4025481354234,1.7058166857927977,0.010905797949991022,9.528205300197636e-06,-0.001492636544357609,-0.0025271796543682406,0.9996920786235173,1.25618674297536,1.2344223657739886,77638.79743254303,417083.7790912936,1763.5184875821092,3657.298547024699,146356.97513152036,423899.9858396664,11,0.6111172950305712
2025-07-14 00:00:00+00:00,1,0,0,6682487255,23.692808389663696,0.0204333499084616,53,1274207,98.19258880615234,14587,0.1176395490765571,2074833.0,2185100.0,13970.0,1280969.0,98.19700622558594,0.1158122420310974,20.820090929667156,2052780.0,16781.0,1451089.0,98.20409393310548,0.1366383582353592,22.597726186116535,2120597.1428571427,15086.0,1353477.7142857143,98.19922746930804,0.12021906780345094,22.76575029463995,1723364.6,11938.6,961806.5666666667,98.22928085327149,0.1017127609501282,27.24412000046836,1.0742992429778164,-5.046313669854929,-13.074310231809783,4.4166070150322145,-12.189603807898752,-0.5278816271119702,-13.904447773059958,1.5778185564951253,-0.011715526809885635,-0.004498527606278113,0.03605601475299651,0.2311285953941085,142.22874965725254,1.628331481202441,0.011447895477033577,1.1419134441436615e-05,-0.00191961015973408,-0.0026612736889732023,0.9996940486207128,1.2304982607030124,1.1819467555540721,74573.21049760294,398318.83934992965,1448.099051390233,3549.741268862011,125514.07988362537,414795.20043242024,11,0.5802783994325958
2025-07-15 00:00:00+00:00,1,0,0,6682487255,22.29450996716817,0.0199546833278449,54,1322503,98.18950653076172,14178,0.116179883480072,2052780.0,2074833.0,14587.0,1274207.0,98.19258880615234,0.1176395490765571,23.692808389663696,2020274.0,16206.0,1424113.0,98.2056655883789,0.1324306726455688,22.8280127843221,2125240.8571428573,14796.285714285714,1338962.0,98.19691903250558,0.11789752649409427,22.689535606475108,1755956.6,12185.833333333334,991630.4666666667,98.22735824584962,0.10339050429562725,27.067395616902242,1.6089896716980023,-1.0628807234124404,-12.513883746760456,-2.8038664564338123,-7.134967520133584,3.7902789735105857,-12.271167125300074,-1.2407949604900215,-0.01645430283515603,-0.0031390102125827823,0.036072978088074435,0.2182017403441135,144.77607729741166,1.5521919026331867,0.010720572489761845,1.0860637334020614e-05,-0.0020414079938559427,-0.002794407047870782,0.9996901147105285,1.21030374961594,1.1403129068505817,74603.10830487874,383152.78608873236,1199.0069723651097,3433.0687497092013,98373.81133900808,407170.0776474498,11,0.5741107321829005
2025-07-16 00:00:00+00:00,1,0,0,6682487255,21.905545949935913,0.0173001333045283,54,1318247,98.1833267211914,14487,0.1174252927303314,1802426.0,2052780.0,14178.0,1322503.0,98.18950653076172,0.116179883480072,22.29450996716817,2074833.0,16282.0,1411242.0,98.20278930664062,0.1326925903558731,21.898035923639934,2086325.5714285714,14539.857142857143,1325677.0,98.1941386631557,0.11571648397615975,22.690608467374528,1778851.2333333334,12437.333333333334,1021632.2666666667,98.22521209716797,0.10499830034871893,26.797404934300314,-13.1291048484384,-12.195851479457131,-11.02444417147771,2.1794329242488253,-6.589585627411887,-0.3218140147886239,-11.505765005111279,1.0719663447355865,-0.019818770512158856,-0.006293757641384623,0.04987942502133008,0.2043960626048731,124.40819988956378,1.3672890078346411,0.010989586178018096,1.2153360968258861e-05,-0.0026591164725102124,-0.0029381163260832153,0.9996836511385536,1.1728499451407588,1.102079591687139,102421.62395644707,363590.1880531558,1150.5871816760732,3309.822803188377,78549.22842903563,396479.3895318923,11,0.5040930399582502
2025-07-17 00:00:00+00:00,1,0,0,6682487255,23.66172981262207,0.016914664190798,54,1309037,98.17977142333984,14226,0.1119667589664459,1785492.0,1802426.0,14487.0,1318247.0,98.1833267211914,0.1174252927303314,21.905545949935913,2118940.0,15489.0,1444898.0,98.1994400024414,0.1285423338413238,23.27296002705892,2038690.142857143,14359.42857142857,1306268.2857142857,98.19132886614118,0.11334854470832004,22.746147008169267,1801368.4333333333,12679.7,1051292.5,98.22272822062175,0.10642046617964901,26.52777445713679,-15.736547519042542,-0.9395115250223851,-8.154173929885722,-1.8016152412507758,-9.402809056417826,-0.698655107881907,-12.895031838568649,-4.64851620716934,-0.020029217173822556,-0.003621081063653886,0.061429803430454226,0.18927322410788402,125.50024601110565,1.3639726272270172,0.01086752256237023,1.3252210909044208e-05,-0.0034411294119697446,-0.003030760428795766,0.9996803249609394,1.1317452360840246,1.065100997743946,125062.94033545027,340950.81118316797,1163.7797481472726,3157.2247978466717,79643.68480848774,382910.9192344202,11,0.4993570277510067
2025-07-18 00:00:00+00:00,1,0,0,6682487255,22.03673513730367,0.0169111051889559,54,1296158,98.17623138427734,13760,0.1010620519518852,1806865.0,1785492.0,14226.0,1309037.0,98.17977142333984,0.1119667589664459,23.66172981262207,2163047.0,15061.0,1337012.0,98.20061492919922,0.1121033206582069,22.845463911692303,1987807.0,14173.57142857143,1300432.0,98.18784550258091,0.11177122060741694,22.630614326113744,1823693.1,12902.4,1079670.5666666667,98.22004852294921,0.10751196282605327,26.14974458614985,-16.466678717568318,1.1970370071666459,-8.638204634486424,-3.2756923942077854,-3.0556195456734825,-0.983853015613767,-9.849189695268311,-9.739236104734095,-0.02483033832267889,-0.0036056705074560824,0.06889237216106496,0.17384858495766606,131.30332097957998,1.3940149318100634,0.010615981526957727,1.2196109250660352e-05,-0.0037321363176572604,-0.003096987646864626,0.9996721339395309,1.0899898672643988,1.0396165939994495,139262.66777768263,317046.4648320594,1076.7990211121398,2979.1536243103355,81202.20228067023,367657.46417787124,11,0.5053345161710737
