timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_rpv,session_session_length,ccu_playing,platform_platform_share,daily_Estimated Revenue,ratings_like_ratio,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2022-06-04 00:00:00+00:00,1,1,0,3108473052,0.0,0.0,0.0,13561,0.2931860983371734,0.0,93.27576446533205,749987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13561.0,749987.0,93.27576446533205,0.2931860983371734,0.0,0.0,13561.0,749987.0,93.27576446533205,0.2931860983371734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018081622639295563,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2022-06-05 00:00:00+00:00,1,1,0,3108473052,0.0,0.0,0.0,10807,0.2216449081897735,0.0,93.29092407226562,661755,0.0,13561.0,749987.0,93.27576446533205,0.2931860983371734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12184.0,705871.0,93.28334426879883,0.25741550326347346,0.0,0.0,12184.0,705871.0,93.28334426879883,0.25741550326347346,0.0,0.0,0.0,0.0,-20.30823685568911,0.0,-11.764470584156793,0.0,-24.40129001789343,0.0,0.016252460669141655,0.0,0.0,0.0,0.0,0.016330792618427337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1947.372075387752,1947.372075387752,62389.44551765146,62389.44551765146,0,0.0
2022-06-06 00:00:00+00:00,1,0,0,3108473052,0.0,0.0,0.0,6730,0.1788979172706604,0.0,93.30039978027344,407345,0.0,10807.0,661755.0,93.29092407226562,0.2216449081897735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10366.0,606362.3333333334,93.28902943929036,0.23124297459920243,0.0,0.0,10366.0,606362.3333333334,93.28902943929036,0.23124297459920243,0.0,0.0,0.0,0.0,-37.72554825576015,0.0,-38.444741633988414,0.0,-19.28624991579455,0.0,0.010157159554413653,0.0,0.0,0.0,0.0,0.016521581161960595,0.0,0.012317657470694741,0.0,1.0,0.0,1.0,0.0,0.0,3436.7864350290956,3436.7864350290956,177910.499075612,177910.499075612,0,0.0
2022-06-07 00:00:00+00:00,1,0,0,3108473052,0.0,0.0,0.0,7366,0.1961628645658493,0.0,93.31902313232422,381229,0.0,6730.0,407345.0,93.30039978027344,0.1788979172706604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9616.0,550079.0,93.29652786254883,0.22247294709086415,0.0,0.0,9616.0,550079.0,93.29652786254883,0.22247294709086415,0.0,0.0,0.0,0.0,9.450222882615167,0.0,-6.411272999545837,0.0,9.650725709158593,0.0,0.019960634782534292,0.0,0.0,0.0,0.0,0.01932166933347323,0.0,0.013925170898424587,0.0,1.0,0.0,1.0,0.0,0.0,3181.875861814851,3181.875861814851,183773.46081158365,183773.46081158365,0,0.0
2022-06-08 00:00:00+00:00,1,0,0,3108473052,0.0,0.0,0.0,6521,0.1829145848751068,0.0,93.33269500732422,375232,0.0,7366.0,381229.0,93.31902313232422,0.1961628645658493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8997.0,515109.6,93.3037612915039,0.2145612746477127,0.0,0.0,8997.0,515109.6,93.3037612915039,0.2145612746477127,0.0,0.0,0.0,0.0,-11.471626391528645,0.0,-1.5730702543615527,0.0,-6.7537144301312075,0.0,0.014650683795314201,0.0,0.0,0.0,0.0,0.01737853546996133,0.0,0.01419601440429912,0.01419601440429912,1.0,0.0,1.0,0.0,0.0,3083.67564766465,3083.67564766465,177324.02080880076,177324.02080880076,0,0.0
2022-06-09 00:00:00+00:00,1,0,0,3108473052,0.0,0.0,0.0,7288,0.1932961195707321,0.0,93.34761810302734,361545,0.0,6521.0,375232.0,93.33269500732422,0.1829145848751068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8712.166666666666,489515.5,93.31107076009114,0.21101708213488257,0.0,0.0,8712.166666666666,489515.5,93.31107076009114,0.21101708213488257,0.0,0.0,0.0,0.0,11.761999693298563,0.0,-3.647610011939284,0.0,5.675618870257804,0.0,0.015989140463545937,0.0,0.0,0.0,0.0,0.020157877559148767,0.0,0.014377267020098068,0.014377267020098068,1.0,0.0,1.0,0.0,0.0,2844.9999238429987,2844.9999238429987,170544.40598712114,170544.40598712114,0,0.0
2022-06-10 00:00:00+00:00,1,0,0,3108473052,0.0,0.0,0.0,8842,0.2306906133890152,0.0,93.37285614013672,458036,0.0,7288.0,361545.0,93.34761810302734,0.1932961195707321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8730.714285714286,485018.4285714286,93.3198972429548,0.21382758659975867,0.0,0.0,8730.714285714286,485018.4285714286,93.3198972429548,0.21382758659975867,0.0,0.0,0.0,0.0,21.322722283205266,0.0,26.68851733532478,0.0,19.34570331847738,0.0,0.02703661606182628,0.0,0.0,0.0,0.0,0.019304117352964934,0.0,0.01560565403530083,0.01560565403530083,1.0,0.0,1.0,0.0,0.0,2597.581292554397,2597.581292554397,156139.0221499814,156139.0221499814,0,0.0
2022-06-11 00:00:00+00:00,1,1,0,3108473052,0.0,0.0,0.0,10361,0.2143372446298599,0.0,93.39935302734376,619880,0.0,8842.0,458036.0,93.37285614013672,0.2306906133890152,0.0,0.0,13561.0,749987.0,93.27576446533205,0.2931860983371734,0.0,0.0,8273.57142857143,466431.71428571426,93.33755275181362,0.20256346464157102,0.0,0.0,8934.5,501876.125,93.32982921600342,0.21389129385352132,0.0,0.0,0.0,-23.597079861367153,17.179371182990266,-17.347900696945416,35.33434053218525,-26.893790037969268,-7.0888748002843505,0.1324980424659561,0.02837750530761962,0.0,0.0,0.0,0.0,0.01671449842792407,0.0,0.017814091273718635,0.017025084722614214,1.0000827552763685,0.0,0.9470393160569316,0.0,0.0,2473.002050718346,2473.002050718346,152217.21014245917,152217.21014245917,0,0.0
2022-06-12 00:00:00+00:00,1,1,0,3108473052,0.0,0.0,0.0,9719,0.2005764544010162,0.0,93.40605926513672,583005,0.0,10361.0,619880.0,93.39935302734376,0.2143372446298599,0.0,0.0,10807.0,661755.0,93.29092407226562,0.2216449081897735,0.0,0.0,8118.142857142857,455181.71428571426,93.35400063650948,0.19955368552889144,0.0,0.0,9021.666666666666,510890.44444444444,93.33829922146268,0.21241186724768743,0.0,0.0,0.0,-10.067548810955863,-6.196313097191386,-11.900174535893193,-5.948732012647606,-9.50549866488175,-6.420158219635264,0.12341521323329108,0.007180175853038762,0.0,0.0,0.0,0.0,0.01667049738767697,0.0,0.01849283490862502,0.01699956258137729,1.0001682204965996,0.0,0.9394658034628431,0.0,0.0,2328.015034315715,2328.015034315715,144931.50373893103,144931.50373893103,0,0.0
2022-06-13 00:00:00+00:00,1,0,0,3108473052,0.0,0.0,0.0,6142,0.1537289023399353,0.0,93.41268157958984,372124,0.0,9719.0,583005.0,93.40605926513672,0.2005764544010162,0.0,0.0,6730.0,407345.0,93.30039978027344,0.1788979172706604,0.0,0.0,8034.142857142857,450150.14285714284,93.37004089355469,0.19595811196735927,0.0,0.0,8733.7,497013.8,93.34573745727539,0.20654357075691224,0.0,0.0,0.0,-8.736998514115902,-36.80419796275337,-8.646479028833054,-36.1713878954726,-14.068925627930085,-23.356456370206715,0.12034439250081519,0.0070898124867158074,0.0,0.0,0.0,0.0,0.016505206583809204,0.0,0.01712281363351104,0.016420537775211783,1.0002603593580308,0.0,0.9487495120242143,0.0,0.0,2376.2824397224613,2376.2824397224613,143516.022993021,143516.022993021,0,0.0
2022-06-14 00:00:00+00:00,1,0,0,3108473052,0.0,0.0,0.0,6120,0.155284583568573,0.0,93.4203109741211,326511,0.0,6142.0,372124.0,93.41268157958984,0.1537289023399353,0.0,0.0,7366.0,381229.0,93.31902313232422,0.1961628645658493,0.0,0.0,7856.142857142857,442333.28571428574,93.38451058523995,0.19011835753917694,0.0,0.0,8496.09090909091,481513.54545454547,93.35251686789773,0.20188366283069958,0.0,0.0,0.0,-16.91555796904697,-0.3581895148160208,-14.35305288947063,-12.257473315346502,-20.83894986329281,1.0119640516248918,0.1085393292782788,0.008167407681947125,0.0,0.0,0.0,0.0,0.018743568383397854,0.0,0.01522064208985048,0.01570510864258062,1.0003427193868537,0.0,0.9417223507511399,0.0,0.0,2388.1133329281274,2388.1133329281274,145533.5039462485,145533.5039462485,0,0.0
2022-06-15 00:00:00+00:00,1,0,0,3108473052,0.0,0.0,0.0,5931,0.1509666591882705,0.0,93.4323959350586,333305,0.0,6120.0,326511.0,93.4203109741211,0.155284583568573,0.0,0.0,6521.0,375232.0,93.33269500732422,0.1829145848751068,0.0,0.0,7771.857142857143,436343.71428571426,93.3987535749163,0.18555436815534318,0.0,0.0,8282.333333333334,469162.8333333333,93.3591734568278,0.19764057919383046,0.0,0.0,0.0,-9.047692071768132,-3.088235294117647,-11.173620586730337,2.080787477297852,-17.466035148946812,-2.7806523230270996,0.10682315315821977,0.012936117222772658,0.0,0.0,0.0,0.0,0.017794459145649942,0.0,0.012948989868161875,0.015153124615863203,1.0004239553181862,0.0,0.9388475226707665,0.0,0.0,2394.3539015902816,2394.3539015902816,145206.84293156269,145206.84293156269,0,0.0
2022-06-16 00:00:00+00:00,1,0,0,3108473052,0.0,0.0,0.0,6133,0.1428480297327041,0.0,93.44806671142578,315820,0.0,5931.0,333305.0,93.4323959350586,0.1509666591882705,0.0,0.0,7288.0,361545.0,93.34761810302734,0.1932961195707321,0.0,0.0,7606.857142857143,429811.5714285714,93.41310337611607,0.17834749817848206,0.0,0.0,8117.0,457367.23076923075,93.36601139948918,0.19342576769682074,0.0,0.0,0.0,-15.84796926454446,3.4058337548474205,-12.647111701171365,-5.24594590540196,-26.098863210530055,-5.377763208922614,0.10760703962213736,0.01677231565171411,0.0,0.0,0.0,0.0,0.01941922798040662,0.0,0.010927472795761138,0.014836573338770876,1.0005043802977232,0.0,0.9220462211530541,0.0,0.0,2368.6584458999846,2368.6584458999846,145384.7060366357,145384.7060366357,0,0.0
2022-06-17 00:00:00+00:00,1,0,0,3108473052,0.0,0.0,0.0,11282,0.2481493204832077,0.0,93.46167755126952,484757,0.0,6133.0,315820.0,93.44806671142578,0.1428480297327041,0.0,0.0,8842.0,458036.0,93.37285614013672,0.2306906133890152,0.0,0.0,7955.428571428572,433628.85714285716,93.42579214913505,0.18084159919193812,0.0,0.0,8343.07142857143,459323.64285714284,93.37284469604492,0.19733459289584837,0.0,0.0,0.0,27.595566613888266,83.9556497635741,5.833820922372923,53.49154581723767,7.568017977719688,73.71560598178523,0.09512551592028018,0.014565137966693342,0.0,0.0,0.0,0.0,0.02327346841104221,0.0,0.010382243565148618,0.014602577293314446,1.0005670540858265,0.0,0.9164211734907771,0.0,0.0,2427.8547499414344,2427.8547499414344,139872.79022114078,139872.79022114078,0,0.0
2022-06-18 00:00:00+00:00,1,1,0,3108473052,0.0,0.0,0.0,10873,0.2206790447235107,0.0,93.46835327148438,678104,0.0,11282.0,484757.0,93.46167755126952,0.2481493204832077,0.0,0.0,10361.0,619880.0,93.39935302734376,0.2143372446298599,0.0,0.0,8028.571428571428,441946.5714285714,93.43564932686942,0.18174757063388822,0.0,0.0,8511.733333333334,473909.0,93.37921193440755,0.1988908896843592,0.0,0.0,0.0,4.9416079529003065,-3.625243751107965,9.392785700458163,39.885344615962225,2.9587951942754875,-11.07005882837222,0.07387657612618614,0.007142735279064283,0.0,0.0,0.0,0.0,0.016034389954358103,0.0,0.011165346418101853,0.014252308436799864,1.0006043892563745,0.0,0.9138054081930173,0.0,0.0,2062.2222317119536,2429.021833303823,129302.19255613642,146143.52578446397,0,0.0
2022-06-19 00:00:00+00:00,1,1,1,3108473052,0.0,0.0,0.0,9256,0.1889608949422836,0.0,93.48633575439452,596677,0.0,10873.0,678104.0,93.46835327148438,0.2206790447235107,0.0,0.0,9719.0,583005.0,93.40605926513672,0.2005764544010162,0.0,0.0,7962.428571428572,443899.71428571426,93.44711739676339,0.1800882049969264,0.0,0.0,8558.25,481582.0,93.38590717315674,0.19827026501297948,0.0,0.0,0.0,-4.763864595122957,-14.87170054262853,2.3450913800053153,-12.00804006465085,-5.791088237859365,-14.372977652212892,0.08594355643452012,0.019239113861257984,0.0,0.0,0.0,0.0,0.015512554510137796,0.0,0.012368883405415717,0.014100220624139504,1.0006554546125803,0.0,0.9082965869094752,0.0,0.0,1947.0089260816844,2354.02309532709,122243.27414087584,144485.52517167016,0,0.0
2022-06-20 00:00:00+00:00,1,0,1,3108473052,0.0,0.0,0.0,6711,0.1491001397371292,0.0,93.49844360351562,369295,0.0,9256.0,596677.0,93.48633575439452,0.1889608949422836,0.0,0.0,6142.0,372124.0,93.41268157958984,0.1537289023399353,0.0,0.0,8043.714285714285,443495.5714285714,93.45936911446708,0.17942695319652555,0.0,0.0,8449.588235294117,474976.8823529412,93.39252696317784,0.19537790470263536,0.0,0.0,0.0,9.264083360468911,-27.495678478824548,-0.7602304608141375,-38.108055111894714,-3.010990472416608,-21.094711272048905,0.09180982975283136,0.012951464001020874,0.0,0.0,0.0,0.0,0.018172414540097916,0.0,0.012948717389789938,0.01395678052715225,1.0007157119896284,0.0,0.9183584677582293,0.0,0.0,1947.9988731747526,2322.888532055066,123668.26495405869,142523.61784230813,0,0.0
2022-06-21 00:00:00+00:00,1,0,0,3108473052,0.0,0.0,0.0,6190,0.145064577460289,0.0,93.5053482055664,314730,0.0,6711.0,369295.0,93.49844360351562,0.1491001397371292,0.0,0.0,6120.0,326511.0,93.4203109741211,0.155284583568573,0.0,0.0,8053.714285714285,441812.5714285714,93.47151729038784,0.17796695232391355,0.0,0.0,8324.055555555555,466074.27777777775,93.39879480997722,0.19258271985583833,0.0,0.0,0.0,1.1437908496731986,-7.7633735657875125,-3.6081479643871095,-14.775450520586519,-6.581468600049978,-2.7066120018097273,0.09102649151839781,0.007384724049597224,0.0,0.0,0.0,0.0,0.019667589147557757,0.0,0.012295314243865369,0.013732398380558598,1.0007786233276197,0.0,0.924106547343055,0.0,0.0,2003.8043611047494,2315.612800921356,127596.12369049723,143334.2771207984,0,0.0
