timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,ratings_like_ratio,daily_Estimated Revenue,ccu_playing,platform_platform_share,session_session_length,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-03-19 00:00:00+00:00,0,0,0,6726637224,130926.0,83.833740234375,683424.0,1952.0,0.028230607509613,16.105352242787678,0.0687291176590025,135.0,708938.0,1905.0,135991.0,83.84476470947266,0.0275621339678764,15.776061925021084,745487.0,2087.0,143551.0,83.86068725585938,0.031919926404953,15.65189011891683,856693.4285714285,2267.8571428571427,171537.85714285713,83.83849988664899,0.029954585113695642,15.172596564282587,855374.5,2325.733333333333,164521.13333333333,84.30768432617188,0.031232779224713594,15.701737417594142,-8.325161941120374,-3.5989042765375845,-6.468615237182562,2.4671916010498673,-8.794783735397171,-3.724511180886969,-11.558043237742343,2.425333040307054,-0.03213307971369206,-0.013148674381591174,0.22967613561895395,0.21107738746959218,349.93548387096774,5.219885890610798,0.014909071467306209,2.3565646914859242e-05,0.006131853376116101,-0.05978144390034026,0.99443485557369,1.0015419311324203,0.9590752362502997,198023.87677352858,180550.21476810868,364.8574913729867,325.01214124094463,40907.15148390891,37585.67067264652,9,0.544224881049551
2025-03-20 00:00:00+00:00,0,0,0,6726637224,138692.0,83.85914611816406,692996.0,2051.0,0.029652003198862,14.972572167714436,0.0687393153000664,131.0,683424.0,1952.0,130926.0,83.833740234375,0.028230607509613,16.105352242787678,751386.0,1949.0,139844.0,83.78657531738281,0.0299257189035415,15.517751455307009,848352.0,2282.4285714285716,171373.2857142857,83.84886714390346,0.029915482870169995,15.09471380891222,855569.7,2321.0333333333333,164842.06666666668,84.25500030517578,0.031188952736556485,15.662780778092358,-7.770972576012857,1.4005946528070412,5.233453052847614,5.071721311475419,-0.8237750636423402,5.93159494676383,-0.91465039005999,5.034945453316908,0.08661387639530282,0.030305082080350765,0.23029945771474605,0.21081289880714899,337.71734892787526,4.996618430634567,0.014788057075699567,2.16055367739174e-05,0.0009261540004197763,-0.05486846346743684,0.9951797144406708,0.9915638667428265,0.9591692008018641,198451.77340636673,180365.1285885628,366.18905373716893,328.01834298303214,40287.54254606624,37312.58567176282,9,0.5518472656327765
2025-03-21 00:00:00+00:00,0,0,0,6726637224,143678.0,83.8330307006836,768218.0,2119.0,0.0255089625716209,15.870028336842855,0.0751652810893803,128.0,692996.0,2051.0,138692.0,83.85914611816406,0.029652003198862,14.972572167714436,738131.0,2169.0,157456.0,83.80908203125,0.0261927358806133,14.14293897151947,852650.1428571428,2275.285714285714,169405.0,83.85228838239398,0.02981780096888537,15.341440861101276,855441.9666666667,2312.5666666666666,164882.36666666667,84.20556615193685,0.030987133892873876,15.650887212909833,4.076105731909374,10.854608107406104,-2.305209774089445,3.3154558751828267,-8.750381058835488,3.5950162950999287,-2.610545580687118,-13.972211588727014,0.028575267564279194,-0.03114200261908895,0.23134020398974203,0.2109174781431385,362.36698113207547,5.346766054886239,0.014748153870781395,2.0658208579640512e-05,-0.006454195295061868,-0.050273227373405546,0.99580457936824,0.9967363960171343,0.9622639212767781,199045.59071748232,180427.66230714007,368.3408076081859,329.9034010479269,40587.494293870164,37288.23301450036,9,0.6117481236686508
2025-03-22 00:00:00+00:00,0,1,0,6726637224,185302.0,83.81742858886719,1004026.0,2269.0,0.0260871928185224,16.15395752588908,0.0967008357674759,127.0,768218.0,2119.0,143678.0,83.8330307006836,0.0255089625716209,15.870028336842855,1056350.0,3192.0,223787.0,83.89039611816406,0.033378928899765,15.05621498823166,845175.2857142857,2143.4285714285716,163907.14285714287,83.84186444963727,0.028776124385850716,15.49826122362376,861852.7,2307.9333333333334,166315.5,84.15643692016602,0.030797464897235186,15.615550937014397,-4.953282529464664,30.695453634254854,-28.91604010025063,7.078810759792353,-17.197156224445564,28.970336446776823,-21.845326742326765,2.2667728853261515,-0.08697959799128796,-0.01861093615010967,0.22296644640901514,0.21143720488439424,442.3022026431718,5.41829328181411,0.012244809851972176,1.6089166452584522e-05,-0.004745210920059304,-0.04528948282108189,0.9962620509845591,0.980649344968445,0.9343666591347934,190062.20493255422,182227.72591006834,349.95196687671194,329.49270656292487,38730.263390347776,37216.8392455758,9,0.7995269853277857
2025-03-23 00:00:00+00:00,0,1,0,6726637224,192785.0,83.8746109008789,1067258.0,2390.0,0.0300251897424459,17.025018016497295,0.1009339098446463,128.0,1004026.0,2269.0,185302.0,83.81742858886719,0.0260871928185224,16.15395752588908,1223541.0,2494.0,244232.0,83.855712890625,0.0336856134235858,15.130082686742147,822849.1428571428,2128.5714285714284,156557.57142857142,83.84456416538784,0.028253206717116442,15.76896627073164,870235.6,2314.2,167854.5,84.10951334635416,0.030898286774754476,15.62326857158632,-12.773008832560572,6.297844876527092,-4.170008019246197,5.332745702952835,-21.064807232467487,4.038272657607589,-10.866430232726486,15.095518139182262,0.022536342012324795,0.06822246038136193,0.2038316837670389,0.21348763896489345,446.3647009619406,5.535972529125559,0.0123971657692986,1.5952095992160566e-05,0.0007416861397918401,-0.03934301730655513,0.99684994989954,0.9455475538545457,0.9143939572792364,171601.61409811093,185784.54358719743,330.31720518912766,329.19613690279675,35505.379521904906,37328.536592273296,9,0.8498799546097032
2025-03-24 00:00:00+00:00,0,0,0,6726637224,140460.0,83.89566802978516,731430.0,1952.0,0.0259818863123655,15.437426408131918,0.0680699215843979,134.0,1067258.0,2390.0,192785.0,83.8746109008789,0.0300251897424459,17.025018016497295,835084.0,2214.0,168529.0,83.84922790527344,0.0307063572108745,14.47977368036906,808041.4285714285,2091.1428571428573,152547.7142857143,83.8511984688895,0.027578282303043728,15.905773803269193,862338.5,2292.9666666666667,166454.03333333333,84.06549631754557,0.03077438386778032,15.593176071270547,-12.412404021631351,-31.466430797426682,-11.833785004516717,-18.326359832635987,-16.655293747663602,-27.141634463262186,-15.385969967273915,-13.466370953068374,0.05538527386821368,0.025105486249143993,0.20647112012183194,0.21627739306991844,374.51612903225805,5.207352930706744,0.013897095991058017,2.110578633956165e-05,0.0068833487374451085,-0.03309048831926871,0.9974508227745831,0.9370350837535707,0.8961440924871678,173219.43290813692,186504.32272382386,337.449849753858,331.3962607049092,35502.162413942235,37548.61645045893,9,0.5824530668312397
2025-03-25 00:00:00+00:00,0,0,0,6726637224,120684.0,83.89173889160156,635389.0,1692.0,0.0238700881600379,15.81112011273702,0.0584276100440359,139.0,731430.0,1952.0,140460.0,83.89566802978516,0.0259818863123655,15.437426408131918,708938.0,1905.0,135991.0,83.84476470947266,0.0275621339678764,15.776061925021084,797534.4285714285,2060.714285714286,150361.0,83.85790906633649,0.02705084718763823,15.91078211580004,846295.5666666667,2257.633333333333,163619.23333333334,84.02577692667643,0.030385765681664102,15.587955777271832,-10.37453204652593,-13.130579823086286,-11.18110236220472,-13.319672131147541,-11.255891934025042,-14.079453225117467,-13.395355425460053,-8.127963177648645,0.05602518212279861,-0.00468336241413736,0.2163502105784647,0.21808197128723064,375.3036030714708,5.26485478725608,0.014019969341674607,2.4884118592891012e-05,0.010307856968473524,-0.027192026038587995,0.9980021861566787,0.942382850607034,0.8902473438068311,179905.3685558906,184561.8054703106,359.01906190784234,337.22380610256386,36853.825577811855,37691.31798199072,9,0.5059736019589497
2025-03-26 00:00:00+00:00,0,0,0,6726637224,124846.0,83.94568634033203,642334.0,1819.0,0.0244685374200344,15.47091499964396,0.0584004296556118,143.0,635389.0,1692.0,120684.0,83.89173889160156,0.0238700881600379,15.81112011273702,683424.0,1952.0,130926.0,83.833740234375,0.028230607509613,16.105352242787678,791664.4285714285,2041.7142857142858,149492.42857142858,83.8739013671875,0.026513408603412718,15.820148223922368,842058.2333333333,2246.3,162751.66666666666,83.99313125610351,0.030149300768971394,15.591264123808255,-6.01237299246149,1.0930311982108698,-6.813524590163933,7.5059101654846305,-4.64384461451507,3.4486758808127016,-13.326210172053676,2.507109550598119,0.13353347428382012,0.06430603232598919,0.22533878949153946,0.223045607040043,352.9307692307692,5.1449694425977395,0.014569833476174838,2.40854304991071e-05,0.016259874616350145,-0.021506811699958186,0.9985804804853332,0.9401540145716311,0.8794037648362111,185719.48208871967,187817.3898168995,370.95701151967023,346.245592527657,37892.71779208149,38289.61553947646,9,0.5115040512830722
2025-03-27 00:00:00+00:00,0,0,0,6726637224,124189.0,84.00325012207031,622101.0,1741.0,0.0235145911574363,15.259287476539612,0.0559390532416045,144.0,642334.0,1819.0,124846.0,83.94568634033203,0.0244685374200344,15.47091499964396,692996.0,2051.0,138692.0,83.85914611816406,0.029652003198862,14.972572167714436,781536.5714285715,1997.4285714285713,147420.57142857142,83.89448765345982,0.025636635454637617,15.861107553754534,839357.7666666667,2236.9666666666667,162364.96666666667,83.96569061279297,0.029931947464744205,15.5890009818053,-10.2302177790348,-3.1499188895496744,-15.114578254509992,-4.288070368334251,-10.45698382026361,-0.5262483379523619,-20.698136312292192,-3.8986648291328807,0.17184053329519777,0.06857265006436908,0.2364584814508982,0.22689730761387553,357.11882893226175,5.009268057009421,0.01401884209678718,2.4528594147807935e-05,0.02801077706473668,-0.01569436893314547,0.9991519993605305,0.9311125749539199,0.8564974091590303,192700.4882670869,190448.01738146224,383.77667069147566,356.1600263474507,38770.47019112173,38628.38279839757,9,0.4953920885508949
2025-03-28 00:00:00+00:00,0,0,0,6726637224,130547.0,84.01502990722656,691451.0,1939.0,0.0225812271237373,15.825515208037004,0.0614655057462861,147.0,622101.0,1741.0,124189.0,84.00325012207031,0.0235145911574363,15.259287476539612,768218.0,2119.0,143678.0,83.8330307006836,0.0255089625716209,15.870028336842855,770569.8571428572,1971.7142857142858,145544.7142857143,83.92048754010882,0.025218387533511386,15.854748535353698,839796.1666666666,2235.1666666666665,162667.53333333333,83.94349110921225,0.029683269063631647,15.562705866168558,-9.992866608176321,11.147707526591333,-8.494572911750831,11.372774267662255,-9.139186235888586,5.119616069056043,-11.477281522772497,-3.9692973075733495,0.21709725274370317,0.014023011180075429,0.23968040886117162,0.22633976361767358,356.4180412371134,5.296526947942519,0.014852774458436744,2.2887366307476156e-05,0.03214645385742343,-0.010442779167607368,0.9997259636357809,0.917567723845914,0.849582553708995,194527.0166358155,190079.26585036173,387.34277207264824,357.56919593983224,39533.59994477363,38331.42452504912,9,0.550616949692421
2025-03-29 00:00:00+00:00,0,1,0,6726637224,188927.0,84.01210021972656,961365.0,2622.0,0.0291747897863388,15.585467139879862,0.0842795447732502,150.0,691451.0,1939.0,130547.0,84.01502990722656,0.0225812271237373,15.825515208037004,1004026.0,2269.0,185302.0,83.81742858886719,0.0260871928185224,16.15395752588908,764475.4285714285,2022.142857142857,146062.57142857142,83.94829777308873,0.025659472814628017,15.773535623066667,849043.4666666667,2247.5666666666666,164581.3,83.92640431722005,0.029588047415018037,15.555826614635475,-4.248993551959812,39.03588251372838,15.55751432349053,35.224342444559056,1.95626598741514,44.71952630087248,11.83568116851632,29.199310677276568,0.23225674437503674,-0.0034870992764446385,0.23214844464287793,0.22258077487111327,366.51353412123524,5.088525787601626,0.013878302845528455,1.621179357277027e-05,0.027239390781945014,-0.005991775122314771,1.000260864933352,0.9003961028906433,0.8672242698111945,186838.95486986302,188980.7527099229,282.03250728388696,364.48467952603454,35973.18169854431,38155.21247994371,9,0.7655551352750294
2025-03-30 00:00:00+00:00,0,1,0,6726637224,196842.0,84.01697540283203,1131361.0,2570.0,0.032264094799757,17.284600575764973,0.0975154943157544,157.0,961365.0,2622.0,188927.0,84.01210021972656,0.0291747897863388,15.585467139879862,1067258.0,2390.0,192785.0,83.8746109008789,0.0300251897424459,17.025018016497295,773633.0,2047.857142857143,146642.14285714287,83.96863555908203,0.025979316394243886,15.810618845819192,860162.5,2259.0333333333333,165306.86666666667,83.91488291422526,0.0297707704827189,15.670694172055144,6.006326492750591,17.682773972424613,7.531380753138084,-1.9832189168573655,2.1044168374095396,4.18944883473511,7.456755732490872,10.588953805812086,0.169734917901887,0.005802953494460361,0.21545081874963176,0.22735214507392507,440.04706339945545,5.747529757217681,0.013056090386754926,1.5277692352902938e-05,0.024071012224471968,-0.0023990788104404823,1.0006405615188871,0.8994033104209961,0.8726450801575375,171981.69239886903,195559.78948715006,291.1407744536156,369.16387196991093,28351.448436359657,38566.39083426924,9,0.9009265194800024
2025-03-31 00:00:00+00:00,0,0,0,6726637224,141755.0,84.0112075805664,822286.0,2296.0,0.0295882504433393,17.46716582775116,0.0698237790728859,157.0,1131361.0,2570.0,196842.0,84.01697540283203,0.032264094799757,17.284600575764973,731430.0,1952.0,140460.0,83.89566802978516,0.0259818863123655,15.437426408131918,786612.4285714285,2097.0,146827.14285714287,83.98514120919364,0.026494511270097283,16.100581620050512,851665.9333333333,2242.366666666667,162533.56666666668,83.90603968302409,0.029702056199312165,15.766187925806264,12.421694488877954,-27.31886639189437,17.622950819672134,-10.661478599221786,0.9219706678057715,-27.985389296999617,13.880301405435013,-8.293567115473055,0.13771813669833932,-0.006865067729433516,0.21547587441776117,0.22461449104536382,357.98258598171526,5.800713902762493,0.016196845283444793,2.124217679198523e-05,0.0182083674839593,0.0007163127351789751,1.0009427393602222,0.923616171299359,0.8920093306776128,171804.71713075635,191296.51015634142,294.66942737340764,355.1044997562367,28022.768409646098,37092.52303100646,9,0.6548036073341164
2025-04-01 00:00:00+00:00,0,0,0,6726637224,120896.0,84.01683044433594,704246.0,2039.0,0.0271082017570734,17.417316834131878,0.0591436898567531,151.0,822286.0,2296.0,141755.0,84.0112075805664,0.0295882504433393,17.46716582775116,635389.0,1692.0,120684.0,83.89173889160156,0.0238700881600379,15.81112011273702,796449.1428571428,2146.5714285714284,146857.42857142858,84.00301143101284,0.02695709892681664,16.33003829453549,833281.6333333333,2208.8,158540.2,83.90017242431641,0.029304061395426552,15.818574085173298,10.83698332832328,-14.355102725815595,20.50827423167849,-11.19337979094077,0.17566537403466143,-14.714824873902154,13.565570329382304,-8.381869996048351,0.14911069240799435,0.006692992436918566,0.21580507682882322,0.2125282112083656,345.21862745098036,5.825173494793089,0.016865596334069498,2.4731829648023886e-05,0.008260454450339655,0.0034090816510534997,1.0012257305762893,0.9557982691531897,0.919909993466769,171994.87354801243,177095.85496511852,290.19797145632003,322.62964782420886,28867.9496225847,34763.01939526916,9,0.5608058768489578
2025-04-02 00:00:00+00:00,0,0,0,6726637224,123165.0,84.03958129882812,702591.0,2113.0,0.0286074634641408,17.828054745992024,0.0584017205493193,149.0,704246.0,2039.0,120896.0,84.01683044433594,0.0271082017570734,17.417316834131878,642334.0,1819.0,124846.0,83.94568634033203,0.0244685374200344,15.47091499964396,805057.2857142857,2188.5714285714284,146617.2857142857,84.01642499651227,0.027548374075974703,16.66677254401379,827243.8666666667,2198.9666666666667,156973.33333333334,83.89907277425131,0.029104571913679395,15.880214734544973,9.380945115780893,-0.2350031097088201,16.162726772952162,3.629230014713092,-1.3464588372875341,1.8768197458973068,16.915298095085653,5.530657180815002,0.11185203503540908,0.02707892498665654,0.21430819300527887,0.21565552977737193,332.3514664143803,5.704423298637611,0.017155708555932642,2.5374690782121095e-05,0.0039893559047197375,0.005497448065123848,1.001398730860551,0.9731801203413202,0.9465308116429204,171095.2726604313,178399.71432108164,286.8976920685946,320.8395756968487,29304.856919202746,35276.26687706066,9,0.5594879655989329
2025-04-03 00:00:00+00:00,0,0,0,6726637224,121189.0,84.04205322265625,699516.0,1898.0,0.0276428628712892,17.454960266749065,0.0575749427775536,146.0,702591.0,2113.0,123165.0,84.03958129882812,0.0286074634641408,17.828054745992024,622101.0,1741.0,124189.0,84.00325012207031,0.0235145911574363,15.259287476539612,816116.5714285715,2211.0,146188.7142857143,84.02196829659599,0.028138127177953685,16.98044008547228,824018.7666666667,2186.6,155894.4,83.90120925903321,0.02895996067672963,15.94760438038636,12.444120809964932,-0.4376657258632677,9.017805858701887,-10.175106483672502,-2.4156728856823073,-1.6043518856818095,17.55621301775161,-3.3718494268487498,0.04619238009189175,0.0029413804661038156,0.21380738780709932,0.21825674877063048,368.3601895734597,5.772060401023187,0.015661358197871112,2.4952875007682536e-05,0.004853112357003887,0.0069639432947422265,1.0014393003227158,0.9904101756443469,0.9716217329177412,170795.0225480441,179847.65693865146,292.39046037564526,325.16792478709425,30097.66026328585,35874.282116186274,9,0.5570392785331767
2025-04-04 00:00:00+00:00,0,0,0,6726637224,126459.0,84.08003234863281,738183.0,2069.0,0.0250228829681873,17.21466378370921,0.0601391835444237,142.0,699516.0,1898.0,121189.0,84.04205322265625,0.0276428628712892,17.454960266749065,691451.0,1939.0,130547.0,84.01502990722656,0.0225812271237373,15.825515208037004,822792.5714285715,2229.5714285714284,145604.7142857143,84.03125435965401,0.028486935155732255,17.17888988199688,822845.8333333334,2179.4333333333334,155583.53333333333,83.90799916585287,0.028692638315260366,15.962699936168677,6.758541096910697,5.527679138146957,6.704486848891178,9.009483667017903,-3.1314392517637346,4.348579491538018,10.812768637729796,-9.477961509634724,0.07737001519612097,0.04519062126664419,0.21513830643205467,0.21912188444443567,356.6101449275362,5.837284516843271,0.016360904633876325,2.332028841550238e-05,0.010083062308177897,0.007946095026375744,1.0014689325812371,0.999935271101093,0.9928308035926168,171396.64720766142,180303.52960725204,292.5013102252996,325.3164701442689,30583.165480949894,36094.28031174727,9,0.5878306225239394
2025-04-05 00:00:00+00:00,0,1,0,6726637224,199727.0,84.071044921875,1035527.0,2517.0,0.0305114611983299,15.928106943766275,0.083304506771115,136.0,738183.0,2069.0,126459.0,84.08003234863281,0.0250228829681873,17.21466378370921,961365.0,2622.0,188927.0,84.01210021972656,0.0291747897863388,15.585467139879862,833387.1428571428,2214.5714285714284,147147.57142857142,84.0396750313895,0.02867788821458813,17.227838425409228,834041.6,2193.9333333333334,157937.73333333334,83.91546020507812,0.02867949443558848,15.953877971904761,7.714239648832644,40.28052664447706,-4.004576659038905,21.652972450459163,5.716493672159095,57.93814596035078,4.58159740577464,21.934236103491635,0.07016215758715028,-0.01068913332543664,0.2184250186427016,0.2191747213568573,411.2498014297061,5.184686173195546,0.012602138908916125,1.5381628448256614e-05,0.01161003112792825,0.008578793331566421,1.0014802376821603,0.9992153183452035,0.9999439940964108,174506.5809763804,182800.83528002744,310.4410280039226,330.47739067465267,32223.546165126583,36607.031741073355,9,0.8246118930540901
2025-04-06 00:00:00+00:00,0,1,0,6726637224,206353.0,84.10649108886719,1188228.0,2710.0,0.0343852937221527,17.129736701647442,0.0940155329708816,131.0,1035527.0,2517.0,199727.0,84.071044921875,0.0305114611983299,15.928106943766275,1131361.0,2570.0,196842.0,84.01697540283203,0.032264094799757,17.284600575764973,841511.0,2234.5714285714284,148506.2857142857,84.05246298653739,0.02898091663207323,17.205715014821006,847430.7,2208.1666666666665,159771.06666666668,83.92291259765625,0.0288619756698608,16.00761860973698,5.026423926580459,14.746211349390205,5.447470817120625,7.667858561779894,4.831794027697334,3.317528426301908,6.574487632647563,12.696319257351218,0.10654476146749747,0.0421621582378684,0.23654571458297916,0.22844846630594035,438.2987827369974,5.758201924847592,0.013132771838684979,1.4416191408935013e-05,0.015526090349475535,0.009586830690785253,1.0015436831834261,0.9930145320437412,1.0041210263487483,191027.69581720565,193594.24371556944,342.14193603766944,343.3886993635278,33880.69553862965,37628.865668694314,9,0.9462109056160538
2025-04-07 00:00:00+00:00,0,0,0,6726637224,149594.0,84.12117767333984,853034.0,2367.0,0.0324097536504268,17.329044858614605,0.0665136194856468,125.0,1188228.0,2710.0,206353.0,84.10649108886719,0.0343852937221527,17.129736701647442,822286.0,2296.0,141755.0,84.0112075805664,0.0295882504433393,17.46716582775116,845903.5714285715,2244.714285714286,149626.14285714287,84.06817299979073,0.029383988518800013,17.185983447801497,838675.0666666667,2198.4333333333334,157614.8,83.93386942545573,0.02887867304186022,16.070064630446122,3.739331570767357,-28.209569207256525,3.09233449477353,-12.656826568265679,5.529963669711835,-27.505778932218096,9.535890648521473,-5.745305210096719,0.13089931205663152,0.017461891802317275,0.23284479190079757,0.22281058815899335,360.2339527027027,5.702289515023898,0.015822721347638624,2.0314576610121045e-05,0.016994748796737822,0.009966375671320353,1.0016001117934195,1.0086189575071485,1.0174978772815264,190061.42414736122,186865.68487828295,342.4650138543875,334.1842031113918,33821.0540926737,36224.710878549195,9,0.6792888853496845
2025-04-08 00:00:00+00:00,0,0,0,6726637224,129031.0,84.1219253540039,741968.0,2188.0,0.0322657227516174,17.15692714850108,0.0572481836373101,123.0,853034.0,2367.0,149594.0,84.12117767333984,0.0324097536504268,17.329044858614605,704246.0,2039.0,120896.0,84.01683044433594,0.0271082017570734,17.417316834131878,851292.4285714285,2266.0,150788.2857142857,84.08318655831474,0.030120777232306304,17.148784921282815,822910.5333333333,2182.366666666667,154347.7,83.94197794596354,0.028788355613748196,16.1142028315239,5.356366951320979,-13.02011408689454,7.3075036782736635,-7.562315166877909,6.728924033880368,-13.745872160648155,19.025684701487933,-0.44440602777463534,0.12508792477907704,0.0008888138334883777,0.22370852718663614,0.21084038630969457,338.9529465509365,5.750263500527001,0.016957033914067828,2.3123509403359276e-05,0.015419278826038059,0.01079895223208071,1.0016822168813093,1.0344896487387636,1.0462833527706528,184306.92006423956,173502.77474631678,313.55122966809364,322.09888001318427,33368.717533405084,34104.83948179948,9,0.5908446974975613
2025-04-09 00:00:00+00:00,0,0,0,6726637224,145695.0,84.1495361328125,849479.0,2154.0,0.0334987975656986,17.109713753064472,0.0648810915996392,122.0,741968.0,2188.0,129031.0,84.1219253540039,0.0322657227516174,17.15692714850108,702591.0,2113.0,123165.0,84.03958129882812,0.0286074634641408,17.828054745992024,872276.4285714285,2271.8571428571427,154006.85714285713,84.09889439174107,0.03081953924681456,17.04616477943602,825479.7333333333,2181.5,154524.36666666667,83.95076319376628,0.028853619843721354,16.141158270508665,20.90661565548093,14.48997800444225,1.940369143398013,-1.5539305301645379,18.292534405066373,12.914725918577696,17.098104862351903,3.821624649704747,0.13083696073330486,0.03282233340762275,0.21077850624107766,0.2099380712480958,394.1897911832947,5.8304895124094,0.014784208214364155,2.014139679929424e-05,0.01629883902414177,0.011751835603471449,1.001764500909097,1.056690301831067,1.0681342380519716,176772.9473824707,173299.62307039244,293.88830389254184,322.14044377761996,32674.351516051633,34043.74328711296,9,0.6764579642053712
2025-04-10 00:00:00+00:00,0,0,0,6726637224,148669.0,84.15821838378906,833926.0,2557.0,0.0347014032304286,17.206626097361248,0.0629692784513765,118.0,849479.0,2154.0,145695.0,84.1495361328125,0.0334987975656986,17.109713753064472,699516.0,1898.0,121189.0,84.04205322265625,0.0276428628712892,17.454960266749065,891477.8571428572,2366.0,157932.57142857142,84.11548941476005,0.031827902155263044,17.010688469523476,828641.8,2201.133333333333,154793.36666666667,83.96043167114257,0.029015755963822165,16.19327636659538,19.21471417380016,-1.8308869318723553,34.72075869336144,18.70937790157845,22.675325318304473,2.0412505576718587,25.53476603347995,3.589996513670135,0.13822265958334246,0.010317645676449771,0.1938606901916022,0.20821086753742538,326.0070367474589,5.609241945247865,0.017199165937983454,2.0633252187974785e-05,0.01453481401716055,0.012520607003117022,1.0018467954550878,1.0758301803539927,1.0969179019477266,165517.71724509588,172532.22805577374,269.28844986513775,326.5975835936267,31812.493923486545,33961.70048998227,9,0.6640727837391253
2025-04-11 00:00:00+00:00,0,0,0,6726637224,149791.0,84.16221618652344,861349.0,2201.0,0.0279891360551118,17.77007253964742,0.0643041668181192,114.0,833926.0,2557.0,148669.0,84.15821838378906,0.0347014032304286,17.206626097361248,738183.0,2069.0,126459.0,84.08003234863281,0.0250228829681873,17.21466378370921,909073.0,2384.8571428571427,161265.7142857143,84.12722996303013,0.032251652596252255,17.09003257751465,832503.8666666667,2204.9333333333334,155001.36666666667,83.97048263549804,0.028884729618827456,16.2638824472864,16.68502254860922,3.288421274789366,6.379893668438852,-13.922565506452877,18.450248697206217,0.7546966751643014,11.854162011210413,-19.342927231919592,0.09774477434767448,0.004750341453463314,0.18337534462361657,0.2064882508615584,391.1666666666667,5.750300416577654,0.014693708609271524,2.0630489974629846e-05,0.014475958687921167,0.013134550067023427,1.0018666955650655,1.09197450774603,1.1165641161214193,158790.72300124547,171902.26726348404,251.65824768199647,325.88626462504516,31221.681571967238,33909.54033640731,9,0.6859102944396887
2025-04-12 00:00:00+00:00,0,1,0,6726637224,189930.0,84.19037628173828,1091454.0,2624.0,0.0314408279955387,18.49058262507121,0.0805001429575114,110.0,861349.0,2201.0,149791.0,84.16221618652344,0.0279891360551118,17.77007253964742,1035527.0,2517.0,199727.0,84.071044921875,0.0305114611983299,15.928106943766275,917062.5714285715,2400.1428571428573,159866.14285714287,84.14427730015346,0.0323844192815678,17.45610053198678,843839.4666666667,2227.4333333333334,156670.9,83.98394266764323,0.02893523325522736,16.362976819611873,5.400824893991185,26.714490874198503,4.251092570520454,19.218537028623352,-4.905195591983058,26.796670026904156,3.0459596515805876,12.332256106906513,0.141941092767639,0.03345930809668385,0.19232178628740645,0.21033658176695605,415.792,5.746581653337264,0.013815543539495921,1.6941223069271028e-05,0.013215201241627835,0.013284892420614676,1.0019091105682516,1.0867737379612625,1.1192036710371884,168324.80792885442,177490.30897871792,251.85117923789025,330.8703968931499,31310.41222207851,34367.43359470132,9,0.8691477374529673
2025-04-13 00:00:00+00:00,0,1,0,6726637224,211003.0,84.21001434326172,1288879.0,2945.0,0.0374896042048931,19.092562754948933,0.0936639744483557,108.0,1091454.0,2624.0,189930.0,84.19037628173828,0.0314408279955387,18.49058262507121,1188228.0,2710.0,206353.0,84.10649108886719,0.0343852937221527,17.129736701647442,931441.2857142857,2433.714285714286,160530.42857142858,84.15906633649554,0.03282789220767357,17.736504253886995,862197.7333333333,2253.3,158455.8,83.99730707804362,0.02931179553270336,16.52796427905952,8.470680711109324,18.088256582503703,8.671586715867164,12.23323170731707,2.253420110199511,11.095140314852836,9.02801793064354,19.238603417863853,0.1230859272028706,0.023325779490179777,0.2149619815667975,0.2248942775301607,437.50135777325187,6.108315482170954,0.013957081382343462,1.481329740158039e-05,0.014860425676620196,0.013537483936686977,1.001925767195151,1.0803105247252862,1.1199550082507665,190558.66828026288,193903.33632614213,297.701413950507,355.5566931854416,33001.15716061423,35771.43868044676,10,1.0
