timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,ccu_playing,daily_Estimated Revenue,ratings_like_ratio,daily_rpv,visits_visits_gained,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-09-11 00:00:00+00:00,0,0,0,6401952734,3.440790533204563e-05,2,41.0,0.0,0.0410488531219258,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.857142857142857,0.2857142857142857,5.857142857142857,0.0,4.91541504743509e-06,0.0,3.727272727272727,0.18181818181818182,3.909090909090909,0.0,3.12799139382233e-06,0.0,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,3.3166247903554,3.3166247903554,13.666666666666666,1.025,0.05,0.0,0.0,0.0,0.0,1.5714285714285714,1.5714285714285714,12.361965127688308,12.361965127688308,0.6030226891555273,0.6030226891555273,11.66580083367229,11.66580083367229,11,1.0
2024-09-12 00:00:00+00:00,0,0,0,6401952734,1.7043716070475057e-05,1,156.0,0.0,0.1460738635168795,82,0.0,0.0,41.0,2.0,39.0,0.0,3.440790533204563e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.142857142857142,0.42857142857142855,17.571428571428573,0.0,7.3502316289315265e-06,0.0,16.416666666666668,0.25,10.416666666666666,0.0,4.287635116876724e-06,0.0,inf,280.4878048780488,inf,-50.0,inf,110.25641025641026,inf,-50.46569703677521,0.0,0.0,2.7721922056959203,2.7721922056959203,78.0,1.8795180722891567,0.012048192771084338,0.0,0.0,0.0,0.0,1.7142857142857142,1.7142857142857142,45.51015537684136,45.51015537684136,0.621581560508061,0.621581560508061,25.13765134517374,25.13765134517374,12,1.0
2024-09-13 00:00:00+00:00,0,0,0,6401952734,0.0,0,150.0,0.0,0.1287161113973371,137,0.0,0.0,156.0,1.0,82.0,0.0,1.7043716070475057e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.57142857142857,0.42857142857142855,37.142857142857146,0.0,7.3502316289315265e-06,0.0,26.692307692307693,0.23076923076923078,20.153846153846153,0.0,3.95781703096313e-06,0.0,inf,-3.8461538461538436,0.0,-100.0,inf,67.07317073170731,0.0,-100.0,0.0,0.0,2.1427399596763745,2.1427399596763745,150.0,1.0869565217391304,0.0,0.0,0.0,0.0,0.0,1.857142857142857,1.8571428571428572,57.19467430828477,57.19467430828477,0.5991446895152781,0.5991446895152781,42.565334396756384,42.565334396756384,12,0.9615384615384616
2024-09-14 00:00:00+00:00,0,1,0,6401952734,0.0,0,6.0,0.0,0.0046358154567186,9,0.0,0.0,150.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.42857142857143,0.42857142857142855,38.42857142857143,0.0,7.3502316289315265e-06,0.0,25.214285714285715,0.21428571428571427,19.357142857142858,0.0,3.6751158144657633e-06,0.0,inf,-96.0,0.0,0.0,inf,-93.43065693430657,0.0,0.0,0.0,0.0,2.190363322981507,2.190363322981507,6.0,0.6,0.0,0.0,0.0,0.0,0.0,2.0,2.0,55.22844664374799,55.22844664374799,0.5789342235218394,0.5789342235218394,41.00395317312924,41.00395317312924,12,0.038461538461538464
2024-09-15 00:00:00+00:00,0,1,0,6401952734,1.3181798749428708e-05,1,41.0,0.0,0.0317559666327321,53,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.285714285714285,0.5714285714285714,46.0,0.0,9.23334573599277e-06,0.0,26.266666666666666,0.26666666666666666,21.6,0.0,4.308894676796626e-06,0.0,inf,583.3333333333333,inf,inf,inf,488.8888888888889,inf,inf,0.0,0.0,1.9498546956781961,2.0320549820232676,20.5,0.7592592592592593,0.018518518518518517,0.0,0.0,0.0,0.0,2.142857142857143,2.142857142857143,54.87448214980066,53.3753108611445,0.6112498455021266,0.5936168397046636,41.522666919790545,40.4559725415879,12,0.26282051282051283
2024-09-16 00:00:00+00:00,0,0,0,6401952734,0.0,0,6.0,0.0,0.0043977186547208,5,0.0,0.0,41.0,1.0,53.0,0.0,1.3181798749428708e-05,0.0,0.0,0.0,2.0,0.0,0.0,0.0,57.142857142857146,0.5714285714285714,46.42857142857143,0.0,9.23334573599277e-06,0.0,25.0,0.25,20.5625,0.0,4.039588759496837e-06,0.0,inf,-85.36585365853658,0.0,-100.0,150.0,-90.56603773584906,0.0,-100.0,0.0,0.0,1.913127725037639,2.0725507633509648,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.285714285714286,2.2857142857142856,54.66079214393255,51.81376908377412,0.6112498455021266,0.5773502691896257,41.41275749713466,39.30389081672873,12,0.038461538461538464
2024-09-17 00:00:00+00:00,0,0,0,6401952734,0.0,0,0.0,0.0,0.0,0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.142857142857146,0.5714285714285714,46.42857142857143,0.0,9.23334573599277e-06,0.0,23.529411764705884,0.23529411764705882,19.352941176470587,0.0,3.8019658912911407e-06,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,1.913127725037639,2.147675887733063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4285714285714284,2.428571428571429,54.66079214393255,50.53355029960149,0.6112498455021266,0.562295714538387,41.41275749713466,38.381214767889034,12,0.0
2024-09-18 00:00:00+00:00,0,0,0,6401952734,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,39.0,0.0,3.440790533204563e-05,0.0,51.285714285714285,0.2857142857142857,40.857142857142854,0.0,4.317930688557681e-06,0.0,22.22222222222222,0.2222222222222222,18.27777777777778,0.0,3.5907455639971886e-06,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.0,0.0,0.0,1.913127725037639,2.220184809477647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.307857142857143,1.2025164723035946,54.66079214393255,49.337440210614375,0.6112498455021266,0.5483188805533161,41.41275749713466,37.51361408648952,12,0.0
2024-09-19 00:00:00+00:00,0,0,0,6401952734,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,1.0,82.0,0.0,1.7043716070475057e-05,0.0,29.0,0.14285714285714285,29.142857142857142,0.0,1.883114107061244e-06,0.0,21.05263157894737,0.21052631578947367,17.31578947368421,0.0,3.4017589553657578e-06,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.0,0.0,0.0,1.913127725037639,2.2903382513409576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3775,0.5535707061462769,54.66079214393255,48.21764739665174,0.6112498455021266,0.5353033790313108,41.41275749713466,36.69703686430122,12,0.0
2024-09-20 00:00:00+00:00,0,0,0,6401952734,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,137.0,0.0,0.0,0.0,7.571428571428571,0.14285714285714285,9.571428571428571,0.0,1.883114107061244e-06,0.0,20.0,0.2,16.45,0.0,3.23167100759747e-06,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,1.913127725037639,2.3583558054846514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37857142857142856,0.5827060064697652,54.66079214393255,47.167116109693026,0.6112498455021266,0.5231483637805968,41.41275749713466,35.92752207020772,12,0.0
2024-09-21 00:00:00+00:00,0,1,0,6401952734,0.0,0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,6.714285714285714,0.14285714285714285,9.857142857142858,0.0,1.883114107061244e-06,0.0,19.047619047619047,0.19047619047619047,16.19047619047619,0.0,3.0777819119975902e-06,0.0,-100.0,0.0,0.0,0.0,22.222222222222232,inf,0.0,0.0,0.0,0.0,1.913127725037639,2.424424545124059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35250000000000004,0.6118413067932535,54.66079214393255,46.17951514522017,0.6112498455021266,0.5117663157191589,41.038175740788816,35.03800657517354,12,0.0
2024-09-22 00:00:00+00:00,0,1,0,6401952734,1.0930160897260066e-05,1,14.0,0.0,0.0104006178406597,10,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,41.0,1.0,53.0,0.0,1.3181798749428708e-05,0.0,2.857142857142857,0.14285714285714285,3.7142857142857144,0.0,1.5614515567514381e-06,0.0,18.818181818181817,0.22727272727272727,15.909090909090908,0.0,3.434708229509521e-06,0.0,-65.85365853658536,inf,0.0,inf,-81.13207547169812,-9.090909090909093,-17.081415783761887,inf,0.0,0.0,1.8336685586916557,2.3955257578719737,7.0,1.2727272727272727,0.09090909090909091,0.0,0.0,0.0,0.0,0.1518288474810214,0.45460966475583714,54.22419880702468,45.07943926177259,0.6333236937766509,0.5284134548067253,40.67102000358324,34.219054968594946,12,0.08974358974358974
2024-09-23 00:00:00+00:00,0,0,0,6401952734,4.758584327646531e-05,3,80.0,0.0,0.0587713595974037,30,0.0,0.0,14.0,1.0,10.0,0.0,1.0930160897260066e-05,0.0,6.0,0.0,5.0,0.0,0.0,0.0,13.428571428571429,0.5714285714285714,7.285714285714286,0.0,8.359429167675053e-06,0.0,21.47826086956522,0.34782608695652173,16.52173913043478,0.0,5.354322796768469e-06,0.0,1233.3333333333335,471.42857142857144,inf,200.0,500.0,200.0,inf,335.3626970705799,0.0,0.0,1.5608801100903438,2.134874546081356,20.0,2.5806451612903225,0.0967741935483871,0.0,0.0,0.0,0.0,0.6252168883747831,1.5612486368435383,55.076769598902125,45.85339242453,0.9376144618769908,0.7751067757631797,40.14561407763405,33.56116473926562,12,0.5128205128205128
2024-09-24 00:00:00+00:00,0,0,0,6401952734,1.639904803596437e-05,1,141.0,0.0,0.0986382015679094,74,24.583333333333332,0.0,80.0,3.0,30.0,0.0,4.758584327646531e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.57142857142857,0.7142857142857143,17.857142857142858,0.0,1.0702150315669964e-05,3.511904761904762,26.458333333333332,0.375,18.916666666666668,0.0,5.814519681734964e-06,1.0243055555555556,inf,76.25,inf,-66.66666666666667,inf,146.66666666666669,inf,-65.53796905376078,0.0,0.0,1.338921965052848,1.929538960742646,70.5,1.88,0.013333333333333334,0.17312206572769953,0.0,0.0,0.0,1.2688413948256467,1.840590607903249,60.72967484346846,51.05238500298251,0.928782731664065,0.7696696072652383,41.195326738053005,34.857369836005375,12,0.9038461538461539
2024-09-25 00:00:00+00:00,0,0,0,6401952734,1.6559797586523928e-05,1,23.0,0.0,0.0151568828757264,12,4.305555582046509,0.0,141.0,1.0,74.0,0.0,1.639904803596437e-05,24.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,36.857142857142854,0.8571428571428571,19.571428571428573,0.0,1.3067835685173382e-05,4.126984130768549,26.32,0.4,18.64,0.0,6.244330797926523e-06,1.1555555566151936,inf,-83.68794326241135,inf,0.0,inf,-83.78378378378379,inf,0.9802370857565856,0.0,0.0,1.3845448067785087,1.8990221702446708,11.5,1.7692307692307692,0.07692307692307693,0.17939814925193787,0.0,0.0,0.0,1.4003473729917497,2.0927519870524245,61.018867555881414,49.98226352083974,0.85163062725264,0.7637626158259733,41.480632313681724,34.15147629800699,12,0.14743589743589744
2024-09-26 00:00:00+00:00,0,0,0,6401952734,0.0,0,13.0,100.0,0.0084847816870332,10,3.125,0.0,23.0,1.0,12.0,0.0,1.6559797586523928e-05,4.305555582046509,0.0,0.0,0.0,0.0,0.0,0.0,38.714285714285715,0.8571428571428571,21.0,14.285714285714286,1.3067835685173382e-05,4.573412702197119,25.807692307692307,0.38461538461538464,18.307692307692307,3.8461538461538463,6.004164228775503e-06,1.2313034198223014,inf,-43.47826086956522,0.0,-100.0,inf,-16.666666666666664,0.0,-100.0,inf,inf,1.5408316070234864,1.9002876311919008,13.0,1.1818181818181819,0.0,0.22321428571428573,10.714285714285712,0.854700854700855,3.7142857142857144,1.5001064509261233,2.1764620665345213,52.168155837795176,49.042038481914055,0.8548504142651103,0.7524319545007682,38.95256343043674,33.50435103776132,12,0.08333333333333333
2024-09-27 00:00:00+00:00,0,0,0,6401952734,0.0,0,19.0,100.0,0.0122604780805509,12,3.0208333333333335,0.0,13.0,0.0,10.0,100.0,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,41.42857142857143,0.8571428571428571,22.714285714285715,28.571428571428573,1.3067835685173382e-05,5.004960321244739,25.555555555555557,0.37037037037037035,18.074074074074073,7.407407407407407,5.7817877758578916e-06,1.2975823055078952,inf,46.153846153846146,0.0,0.0,inf,19.999999999999996,0.0,0.0,inf,0.0,1.6360051929568544,1.882468114040201,19.0,1.4615384615384615,0.0,0.15104166666666669,17.857142857142858,1.5262515262515262,3.857142857142857,1.6211180124223603,2.260172146016618,40.08212722744293,48.10751846991625,0.8548504142651103,0.7415238026237254,21.929457332572067,32.87613809194224,12,0.12179487179487179
2024-09-28 00:00:00+00:00,0,1,0,6401952734,2.530132042011246e-05,1,34.0,100.0,0.022340259023276,30,6.076388885577519,0.0,19.0,0.0,12.0,100.0,0.0,3.0208333333333335,0.0,0.0,11.0,0.0,0.0,0.0,46.285714285714285,1.0,25.428571428571427,42.857142857142854,1.6682310030903735e-05,5.873015876327242,25.857142857142858,0.39285714285714285,18.5,10.714285714285714,6.478913941724126e-06,1.4682539690818106,inf,78.94736842105263,inf,inf,172.72727272727272,150.0,inf,inf,inf,0.0,1.5013389611386851,1.8267756505395347,17.0,1.096774193548387,0.03225806451612903,0.17361111101650056,21.42857142857143,2.0525451559934313,4.0,1.7900552486187844,2.5748621112976764,39.785482470175154,47.23519896395083,0.85163062725264,0.737326788914382,22.12067304184427,32.34020545526711,12,0.21794871794871795
2024-09-29 00:00:00+00:00,0,1,0,6401952734,0.0,0,9.0,100.0,0.0056454178899829,14,2.5,0.0,34.0,1.0,30.0,100.0,2.530132042011246e-05,6.076388885577519,14.0,1.0,10.0,0.0,1.0930160897260066e-05,0.0,45.57142857142857,0.8571428571428571,26.0,57.142857142857146,1.5120858474152296e-05,6.230158733470099,25.275862068965516,0.3793103448275862,18.344827586206897,13.793103448275861,6.255503116147432e-06,1.503831418423817,-35.71428571428571,-73.52941176470588,-100.0,-100.0,39.99999999999999,-53.333333333333336,-100.0,-100.0,inf,0.0,1.6439705606618895,1.8392864536978486,9.0,0.6,0.0,0.25,21.42857142857143,2.4630541871921183,4.142857142857143,1.8029623854999026,2.417209006757678,39.80757286174147,46.48955070898355,0.8548504142651103,0.7277064313624728,19.642407587263225,31.768443306963956,12,0.057692307692307696
2024-09-30 00:00:00+00:00,0,0,0,6401952734,1.541682649985887e-05,1,48.0,100.0,0.0305923745034775,13,7.708333333333333,0.0,9.0,0.0,14.0,100.0,0.0,2.5,80.0,3.0,30.0,0.0,4.758584327646531e-05,0.0,41.0,0.5714285714285714,23.571428571428573,71.42857142857143,1.0525284648922803e-05,7.331349209660575,26.033333333333335,0.4,18.166666666666668,16.666666666666668,6.560880562271147e-06,1.7106481489208007,-40.0,433.3333333333333,-66.66666666666667,inf,-56.666666666666664,-7.14285714285714,-67.60207356147954,inf,inf,0.0,1.4665747619716816,1.7619330865740896,24.0,3.4285714285714284,0.07142857142857142,0.157312925170068,17.857142857142858,2.780867630700779,4.285714285714286,1.5749039692701663,1.6042487817030644,39.911784593657906,45.868991353812135,0.85163062725264,0.7239737088005909,19.449003477395348,31.23115523753907,12,0.3076923076923077
2024-10-01 00:00:00+00:00,0,0,0,6401952734,4.848669050261378e-05,1,61.0,100.0,0.0377955521488795,88,6.805815403660138,0.0,48.0,1.0,13.0,100.0,1.541682649985887e-05,7.708333333333333,141.0,1.0,74.0,0.0,1.639904803596437e-05,24.583333333333332,29.571428571428573,0.5714285714285714,25.571428571428573,85.71428571428571,1.5109233572729863e-05,4.7917037911358324,28.066666666666666,0.43333333333333335,21.1,20.0,8.17710357902494e-06,1.9375086623761388,-56.73758865248226,27.083333333333325,0.0,0.0,18.918918918918926,576.9230769230769,195.66771434706914,214.50500207067674,inf,0.0,1.2682902953538187,1.6399143224339183,30.5,0.6853932584269663,0.011235955056179775,0.10977121618806675,10.714285714285717,3.203559510567297,4.285714285714286,1.0536138445877163,1.847748830219848,40.04173646759914,46.026928649645306,0.8418973861410953,0.7279320417946061,26.879871140455126,33.515153546438945,12,0.391025641025641
2024-10-02 00:00:00+00:00,0,0,0,6401952734,1.6415318896179087e-05,1,81.0,100.0,0.0466909278284693,107,5.581408619880676,0.0,61.0,1.0,88.0,100.0,4.848669050261378e-05,6.805815403660138,23.0,1.0,12.0,0.0,1.6559797586523928e-05,4.305555582046509,37.857142857142854,0.5714285714285714,39.142857142857146,100.0,1.5088593759823457e-05,4.973968510826428,30.766666666666666,0.4666666666666667,24.6,23.333333333333332,8.724280875564243e-06,2.1235556163721614,252.17391304347828,32.78688524590163,0.0,0.0,791.6666666666666,21.590909090909083,-0.8724665237600182,-66.1446909945438,inf,0.0,1.0967158693825287,1.5177031624318589,40.5,0.75,0.009259259259259259,0.06806595877903264,0.0,3.581757508342603,4.285714285714286,1.2304596811639064,1.7294942672106028,40.970171406218746,46.69466729748686,0.8254203058555569,0.7302967433402214,34.39277013214605,36.77574162969107,12,0.5192307692307693
2024-10-03 00:00:00+00:00,0,0,0,6401952734,3.245818516006693e-05,2,100.0,100.0,0.0550859911733416,106,6.229874571164449,0.0,81.0,1.0,107.0,100.0,1.6415318896179087e-05,5.581408619880676,13.0,0.0,10.0,100.0,0.0,3.125,50.285714285714285,0.8571428571428571,52.857142857142854,100.0,1.9725477354118732e-05,5.417522020992778,34.1,0.5333333333333333,28.133333333333333,26.666666666666668,9.806220380899807e-06,2.331218102077643,669.2307692307693,23.456790123456784,inf,100.0,960.0,-0.9345794392523366,inf,97.73106672708055,0.0,0.0,0.9581879609300811,1.406873388030202,33.333333333333336,0.9345794392523364,0.018691588785046728,0.06168192644717276,0.0,3.915461624026696,3.75,1.4746543778801842,2.0115270295718917,42.63936426138861,47.97438253182989,0.8644378215075663,0.7760791522613608,38.8160638548889,39.333878819517736,12,0.6410256410256411
2024-10-04 00:00:00+00:00,0,0,0,6401952734,2.7302610760671087e-05,2,152.0,100.0,0.0777263336598912,141,13.005921423435211,0.0,100.0,2.0,106.0,100.0,3.245818516006693e-05,6.229874571164449,19.0,0.0,12.0,100.0,0.0,3.0208333333333335,69.28571428571429,1.1428571428571428,71.28571428571429,100.0,2.3625850319928888e-05,6.843963176721617,39.166666666666664,0.6,32.833333333333336,30.0,1.071630740625551e-05,2.7647488161921503,700.0,52.0,inf,0.0,1075.0,33.01886792452831,inf,-15.883742032930147,0.0,0.0,0.890085054804697,1.3301644072587266,50.666666666666664,1.0704225352112675,0.014084507042253521,0.08500602237539354,0.0,4.204671857619578,3.3333333333333335,1.7689969604863225,2.204663362506529,49.27256553383144,52.09810595096679,0.8770580193070291,0.8136762043449723,46.10523080619277,44.00319998813043,12,0.9743589743589743
