timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,sort_sort_position,daily_rpv,ratings_like_ratio,visits_visits_gained,platform_platform_share,daily_Estimated Revenue,session_session_length,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-27 00:00:00+00:00,1,0,0,7993970345,2486,459.0,0.0416999756393823,83.26426696777344,3556,0.020407436415553,144988,41.61979675292969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144988.0,2486.0,3556.0,83.26426696777344,0.020407436415553,41.61979675292969,144988.0,2486.0,3556.0,83.26426696777344,0.020407436415553,41.61979675292969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.298351427422595,40.76131571549058,0.698903570424515,0.0002870548576300939,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-08-28 00:00:00+00:00,1,0,0,7993970345,6526,441.0,0.0367306156217562,82.84213256835938,1161972,0.0544890835881233,144646,15.137476007143656,144988.0,2486.0,3556.0,83.26426696777344,0.020407436415553,41.61979675292969,0.0,0.0,0.0,0.0,0.0,0.0,144817.0,4506.0,582764.0,83.0531997680664,0.03744826000183815,28.37863638003667,144817.0,4506.0,582764.0,83.0531997680664,0.03744826000183815,28.37863638003667,0.0,-0.23588159020057065,0.0,162.51005631536603,0.0,32576.377952755905,0.0,167.0060191715009,0.0,-0.5069814637021275,0.0016699042181912292,0.0016699042181912292,22.161176650834992,0.12448309900488222,0.005616309501167411,0.0001046511576952419,0.0,0.0,1.0,1.0,1.0,241.83051916579925,241.83051916579925,2856.711395993652,2856.711395993652,819123.8090349956,819123.8090349956,1,0.9976411840979943
2025-08-29 00:00:00+00:00,1,0,0,7993970345,10541,378.0,0.0306064602464939,82.67105865478516,1364483,0.0731944888830185,159941,12.211614290873207,144646.0,6526.0,1161972.0,82.84213256835938,0.0544890835881233,15.137476007143656,0.0,0.0,0.0,0.0,0.0,0.0,149858.33333333334,6517.666666666667,843337.0,82.92581939697266,0.049363669628898266,22.98962901698218,149858.33333333334,6517.666666666667,843337.0,82.92581939697266,0.049363669628898266,22.98962901698218,0.0,10.574091229622674,0.0,61.523138216365304,0.0,17.42821685892604,0.0,34.32872065951265,0.0,-0.20650592671918044,0.05827850547091803,0.05827850547091803,15.171789034338834,0.11721720445237907,0.007725264642165097,7.635026628948749e-05,-0.2966041564941485,0.0,1.0,1.0,1.0,8733.519699029324,8733.519699029324,4027.5064659579793,4027.5064659579793,734286.5736556811,734286.5736556811,2,1.0
2025-08-30 00:00:00+00:00,1,1,0,7993970345,9536,333.0,0.0218759816875578,82.28551483154297,1610635,0.0632761344313621,149090,15.153332074483236,159941.0,10541.0,1364483.0,82.67105865478516,0.0731944888830185,12.211614290873207,0.0,0.0,0.0,0.0,0.0,0.0,149666.25,7272.25,1035161.5,82.76574325561523,0.05284178582951422,21.030554781357445,149666.25,7272.25,1035161.5,82.76574325561523,0.05284178582951422,21.030554781357445,0.0,-6.784376738922482,0.0,-9.534199791291154,0.0,18.03994626536205,0.0,-13.550684761947295,0.0,-0.46635888001885784,0.047714362435494095,0.047714362435494095,15.632798573975045,0.09256591805969816,0.005920642528789869,0.00010163814096413088,-0.3107330322265748,0.0,1.0,1.0,1.0,7141.229696861268,7141.229696861268,3618.2117475349614,3618.2117475349614,711784.8949659347,711784.8949659347,2,0.9321562326107752
2025-08-31 00:00:00+00:00,1,1,0,7993970345,8256,297.0,0.0223498475241485,82.31401062011719,1398241,0.0638904646039009,186569,14.279924988746645,149090.0,9536.0,1610635.0,82.28551483154297,0.0632761344313621,15.153332074483236,0.0,0.0,0.0,0.0,0.0,0.0,157046.8,7469.0,1107777.4,82.67539672851562,0.05505152158439156,19.68042882283529,157046.8,7469.0,1107777.4,82.67539672851562,0.05505152158439156,19.68042882283529,0.0,25.1385069421155,0.0,-13.422818791946312,0.0,-13.186972839904755,0.0,0.97087184300928,0.0,0.03463038255584472,0.11222224401352442,0.11222224401352442,22.595252513019258,0.1334311227956248,0.005904557294087862,7.653923454331696e-05,-0.24571304321289203,-0.24571304321289203,1.0,1.0,1.0,17624.144311143165,17624.144311143165,3164.1973705823093,3164.1973705823093,637450.8978661023,637450.8978661023,3,1.0
2025-09-01 00:00:00+00:00,0,0,1,7993970345,6935,260.0,0.0205174511704162,82.26162719726562,1065578,0.0540472455322742,196721,13.911320765813192,186569.0,8256.0,1398241.0,82.31401062011719,0.0638904646039009,14.279924988746645,0.0,0.0,0.0,0.0,0.0,0.0,163659.16666666666,7380.0,1100744.1666666667,82.60643513997395,0.054884142242372,18.718910813331604,163659.16666666666,7380.0,1100744.1666666667,82.60643513997395,0.054884142242372,18.718910813331604,0.0,5.441418456442393,0.0,-16.000484496124034,0.0,-23.791535221753612,0.0,-15.406397703712592,0.0,-0.06363852575876905,0.1381011582485811,0.1381011582485811,28.36231257208766,0.1846141862780704,0.00650819882899344,7.07156330548347e-05,-0.1995173863002182,-0.1995173863002182,1.0,1.0,1.0,22601.52047466424,22601.52047466424,2838.5281397231206,2838.5281397231206,570413.6358634554,570413.6358634554,4,1.0
2025-09-02 00:00:00+00:00,0,0,0,7993970345,4159,242.0,0.0194379883971785,82.15242004394531,667257,0.0356750711798667,203969,13.082970261573792,196721.0,6935.0,1065578.0,82.26162719726562,0.0540472455322742,13.911320765813192,0.0,0.0,0.0,0.0,0.0,0.0,169417.7142857143,6919.857142857143,1038817.4285714285,82.5415758405413,0.052139989233442666,17.913776448794774,169417.7142857143,6919.857142857143,1038817.4285714285,82.5415758405413,0.052139989233442666,17.913776448794774,0.0,3.684405833642579,0.0,-40.02883922134103,0.0,-37.38074547334874,0.0,-33.992804205788055,0.0,-0.13275588757615253,0.1513887592639561,0.1513887592639561,49.03100961538462,0.3056823597469045,0.00623297135440864,6.414163975865956e-05,-0.17334284101213432,-0.17334284101213432,1.0,1.0,1.0,25647.937563049694,25647.937563049694,2862.951008346192,2862.951008346192,545882.3526062665,545882.3526062665,5,1.0
2025-09-03 00:00:00+00:00,0,0,0,7993970345,3883,236.0,0.0188120696794019,82.09552764892578,577175,0.0339416414499282,209080,13.399529496828714,203969.0,4159.0,667257.0,82.15242004394531,0.0356750711798667,13.082970261573792,144988.0,2486.0,3556.0,83.26426696777344,0.020407436415553,41.61979675292969,178573.7142857143,7119.428571428572,1120763.0,82.37461308070591,0.054073447095496274,13.882309697923207,174375.5,6540.25,981112.125,82.48581981658936,0.04986519576050336,17.349495579799015,44.20503765828896,2.505772936083428,56.194690265486734,-6.636210627554706,16131.01799775028,-13.500345444109241,66.3199666963581,-4.858938392018586,-1.4036505230989427,-0.06925224477757341,0.15814608044254744,0.15814608044254744,53.83110195674562,0.3622465244570114,0.006727583960525039,6.408774349093756e-05,-0.1178921290806302,-0.15273257664271545,0.998651807836417,1.0240757118156754,1.0843925561869774,27576.80185020943,27576.80185020943,2859.785693768978,2859.785693768978,531090.4917104691,531090.4917104691,6,1.0
2025-09-04 00:00:00+00:00,0,0,0,7993970345,2838,244.0,0.017629297239562,82.0022964477539,490466,0.0238328482955694,205421,14.10367731253306,209080.0,3883.0,577175.0,82.09552764892578,0.0339416414499282,13.399529496828714,144646.0,6526.0,1161972.0,82.84213256835938,0.0544890835881233,15.137476007143656,187255.85714285713,6592.571428571428,1024833.5714285715,82.254636492048,0.04969398491084571,13.734624170121691,177825.0,6128.888888888889,926595.8888888889,82.43209499782986,0.04697271270884403,16.988849105658357,42.016371002309086,-1.7500478285823573,-56.51241189089795,-26.912181303116146,-57.79020492748535,-15.02299995668558,-56.261242204550264,-29.782864712867873,-1.0137789728100643,-0.11356428765592064,0.15630024037199958,0.15630024037199958,72.3568157802043,0.4188273624932972,0.005786322015548447,6.865709277746814e-05,-0.09099469866070975,-0.13914769490559656,0.9978472158716026,1.0530344841437207,1.0579330433579432,27794.090244150826,27794.090244150826,2946.020894547612,2946.020894547612,523018.30903383397,523018.30903383397,6,0.9824995217141764
2025-09-05 00:00:00+00:00,0,0,0,7993970345,4153,249.0,0.0167711876978206,81.98692321777344,592932,0.030586002394557,205328,13.937252322832745,205421.0,2838.0,490466.0,82.0022964477539,0.0238328482955694,14.10367731253306,159941.0,10541.0,1364483.0,82.67105865478516,0.0731944888830185,12.211614290873207,193739.7142857143,5680.0,914612.0,82.15690285818917,0.04360705826963692,13.981143888973055,180575.3,5931.3,893229.5,82.38757781982422,0.045334041677415324,16.683689427375793,28.377339143809287,-0.04527287862486906,-60.60146096195807,46.33544749823819,-56.545299575003874,20.89156027125223,-58.21269762066319,28.335488965635026,-0.8275392236943624,-0.018747316412370818,0.15290082940098207,0.15290082940098207,49.42898411169956,0.34629207684510727,0.007004164045516104,6.787766132807711e-05,-0.060189383370534165,-0.12548042066169468,0.9972001244879475,1.0729026300148155,0.9619053730071732,27610.113139331155,27610.113139331155,2846.9483876990507,2846.9483876990507,504268.8485267556,504268.8485267556,6,0.9820547158982208
