timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,platform_platform_share,ccu_playing,ratings_like_ratio,visits_visits_gained,daily_rpv,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2021-06-19 00:00:00+00:00,1,1,1,1390601379,0.0,0.0208316370844841,793,73.45452880859375,33859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.0,33859.0,73.45452880859375,0.0208316370844841,0.0,0.0,793.0,33859.0,73.45452880859375,0.0208316370844841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023419964559952745,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-06-20 00:00:00+00:00,1,1,0,1390601379,0.0,0.0197946075350046,755,73.52019500732422,33236,0.0,0.0,0.0,0.0,793.0,33859.0,73.45452880859375,0.0208316370844841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,33547.5,73.48736190795898,0.02031312230974435,0.0,0.0,774.0,33547.5,73.48736190795898,0.02031312230974435,0.0,0.0,0.0,0.0,-4.791929382093318,0.0,-1.839983460822825,0.0,-4.9781471579682375,0.0,0.08939707298589727,0.0,0.0,0.0,0.0,0.022715648223365525,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26.870057685088806,26.870057685088806,440.5275246792191,440.5275246792191,0,0.0
2021-06-21 00:00:00+00:00,1,0,0,1390601379,0.0,0.0200020000338554,762,73.60206604003906,31557,0.0,0.0,0.0,0.0,755.0,33236.0,73.52019500732422,0.0197946075350046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,32884.0,73.52559661865234,0.020209414884448034,0.0,0.0,770.0,32884.0,73.52559661865234,0.020209414884448034,0.0,0.0,0.0,0.0,0.9271523178807861,0.0,-5.051751113250691,0.0,1.0477222065860659,0.0,0.11135856305426461,0.0,0.0,0.0,0.0,0.02414601685784904,0.0,0.07376861572264876,0.0,1.0,0.0,1.0,0.0,0.0,20.223748416156685,20.223748416156685,1190.6842570555807,1190.6842570555807,0,0.0
2021-06-22 00:00:00+00:00,1,0,0,1390601379,0.0,0.01862776838243,722,73.75895690917969,31039,0.0,0.0,0.0,0.0,762.0,31557.0,73.60206604003906,0.0200020000338554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.0,32422.75,73.58393669128418,0.019814003258943523,0.0,0.0,758.0,32422.75,73.58393669128418,0.019814003258943523,0.0,0.0,0.0,0.0,-5.249343832021003,0.0,-1.6414741578730574,0.0,-6.870471198377038,0.0,0.21316095808407987,0.0,0.0,0.0,0.0,0.023260309278350516,0.0,0.09951553344724741,0.0,1.0,0.0,1.0,0.0,0.0,29.13188402192118,29.13188402192118,1340.2085347686257,1340.2085347686257,0,0.0
2021-06-23 00:00:00+00:00,1,0,0,1390601379,0.0,0.0204808767884969,797,73.88090515136719,33607,0.0,0.0,0.0,0.0,722.0,31039.0,73.75895690917969,0.01862776838243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.8,32659.6,73.64333038330078,0.0199473779648542,0.0,0.0,765.8,32659.6,73.64333038330078,0.0199473779648542,0.0,0.0,0.0,0.0,10.387811634349031,0.0,8.273462418248002,0.0,9.948096669565532,0.0,0.16533346904248347,0.0,0.0,0.0,0.0,0.023714591763865745,0.0,0.10915145874023105,0.10915145874023105,1.0,0.0,1.0,0.0,0.0,30.6708330503102,30.6708330503102,1275.7777235866758,1275.7777235866758,0,0.0
2021-06-24 00:00:00+00:00,1,0,0,1390601379,0.0,0.0181497763842344,716,73.95626068115234,31428,0.0,0.0,0.0,0.0,797.0,33607.0,73.88090515136719,0.0204808767884969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.5,32454.333333333332,73.6954854329427,0.019647777701417565,0.0,0.0,757.5,32454.333333333332,73.6954854329427,0.019647777701417565,0.0,0.0,0.0,0.0,-10.163111668757841,0.0,-6.4837682625643485,0.0,-11.38183891410236,0.0,0.101995948250444,0.0,0.0,0.0,0.0,0.02278150752489739,0.0,0.10707659040179107,0.10707659040179107,1.0,0.0,1.0,0.0,0.0,34.14527785799964,34.14527785799964,1246.9536746273561,1246.9536746273561,0,0.0
2021-06-25 00:00:00+00:00,1,0,0,1390601379,0.0,0.019737247377634,837,74.01631164550781,34609,0.0,0.0,0.0,0.0,716.0,31428.0,73.95626068115234,0.0181497763842344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.8571428571429,32762.14285714286,73.74131774902344,0.0196605590837342,0.0,0.0,768.8571428571429,32762.14285714286,73.74131774902344,0.0196605590837342,0.0,0.0,0.0,0.0,16.89944134078212,0.0,10.121547664502994,0.0,8.746504418525713,0.0,0.08119794565379923,0.0,0.0,0.0,0.0,0.02418376191852066,0.0,0.10129710606166858,0.10129710606166858,1.0,0.0,1.0,0.0,0.0,43.29522133534127,43.29522133534127,1399.6326218656368,1399.6326218656368,0,0.0
2021-06-26 00:00:00+00:00,1,1,0,1390601379,0.0,0.0185704752802848,757,74.15752410888672,35137,0.0,0.0,0.0,0.0,837.0,34609.0,74.01631164550781,0.019737247377634,0.0,0.0,793.0,33859.0,73.45452880859375,0.0208316370844841,0.0,0.0,763.7142857142857,32944.71428571428,73.84174564906529,0.019337535968848584,0.0,0.0,767.375,33059.0,73.79334354400635,0.019524298608303025,0.0,0.0,0.0,-4.5397225725094525,-9.557945041816007,3.7744765055081286,1.525614724493618,-10.854460429725277,-5.911523907185623,0.9570482742116804,0.1907855987950624,0.0,0.0,0.0,0.0,0.02154362798110308,0.0,0.10492079598563292,0.10221526736305284,1.0006559142428622,0.0,0.9904343483368454,0.0,0.0,40.302206603892756,40.302206603892756,1544.0569012461021,1544.0569012461021,0,0.0
2021-06-27 00:00:00+00:00,1,1,0,1390601379,0.0,0.0188161097466945,777,74.23748779296875,33516,0.0,0.0,0.0,0.0,757.0,35137.0,74.15752410888672,0.0185704752802848,0.0,0.0,755.0,33236.0,73.52019500732422,0.0197946075350046,0.0,0.0,766.8571428571429,32984.71428571428,73.9442160470145,0.01919775057051857,0.0,0.0,768.4444444444445,33109.77777777778,73.84269290500217,0.019445610957013186,0.0,0.0,0.0,2.9139072847682135,2.6420079260237816,0.8424599831508006,-4.613370521103111,-4.94325430084801,1.3227150231877927,0.9756404829626364,0.10782949544623222,0.0,0.0,0.0,0.0,0.02318226571590536,0.0,0.10138593401227675,0.10116030375162693,1.0013748569833842,0.0,0.9872536590882878,0.0,0.0,37.83553591239032,37.83553591239032,1452.3440344644396,1452.3440344644396,0,0.0
2021-06-28 00:00:00+00:00,1,0,0,1390601379,0.0,0.0177405513823032,743,74.33794403076172,32386,0.0,0.0,0.0,0.0,777.0,33516.0,74.23748779296875,0.0188161097466945,0.0,0.0,762.0,31557.0,73.60206604003906,0.0200020000338554,0.0,0.0,764.1428571428571,33103.142857142855,74.0493414742606,0.018874686477439683,0.0,0.0,765.9,33037.4,73.89221801757813,0.01927510499954219,0.0,0.0,0.0,-2.493438320209973,-4.375804375804371,2.6269924264030076,-3.3715240482157793,-11.30611262735962,-5.716156946736806,0.9998061607704667,0.13531739930789932,0.0,0.0,0.0,0.0,0.022941303609472937,0.0,0.09469250270298768,0.10058482776988571,1.0021263870661603,0.0,0.9792261301760993,0.0,0.0,36.56789727494747,36.56789727494747,1388.2800870141446,1388.2800870141446,0,0.0
